id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_RightFooted;value_Assist;value_IntentionalAssist;value_Cross;value_OutSwinger;value_GkX;value_BoxCentre;value_GoalmouthY;value_FromCorner;value_BlockedX;value_FirstTouch;value_GkY;value_Assisted;value_NotPastGoalLine;value_BlockedY;value_RelatedEventId;value_Head;value_GoalmouthZ;value_NotAssisted;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_Volley;value_Weak;value_Standing;value_Hands;value_LowGkIntervention;value_Collected;value_GkKickFromHands;value_DeletedEventType;value_CloseRight;value_RegularPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_LayOff;value_TouchTypePass;value_SwerveLeft;value_BoxLeft;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_InSwinger;value_LeftFooted;value_SetPiece;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_High;value_IntendedTackleTarget;value_Shove/Push;value_HighClaim;value_HighGkIntervention;value_YellowCard;value_RecklessOffence;value_TakeOnSpace;value_Argument;value_PlayersCaughtOffside;value_NotVisible;value_ShirtPull/Holding;value_BoxRight;value_Blocked;value_DefBlock;value_Unchallenged;value_Diving;value_DrivenCross;value_Straight;value_FlickOn;value_FastBreak;value_CloseHigh;value_ThroughBall;value_CloseRightAndHigh;value_Dissent;value_Minutes;value_EndType;value_FloatedCross;value_SwitchOfPlay;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_LowLeft;value_ParriedSafe;value_BoxDeepRight;value_BigChance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FollowsADribble;value_BlockedCross;value_HighCentre;value_Indirect;value_BoxDeepLeft;value_HighLeft;value_Fumble;value_Stooping;value_ParriedDanger;value_FollowsShotRebound;value_TempShotOn;value_Overrun;value_HighRight;value_LowRight;value_SmallBoxCentre;value_KeeperTouched;value_SwerveRight;value_MisHit;value_GkHoof;value_Sliding;value_OtherBodyPart;value_TimeWasting;value_Fingertip;value_SixYardBlocked;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684642009;7;1;1;0;25;7pmw399vh2v44cjle4fkklp1w;1;25,0;22,5;2024-05-09T02:04:21.183Z;2024-05-09T02:04:25Z;[{'id': 5014866051, 'qualifierId': 213, 'value': '2.38'}, {'id': 5014866049, 'qualifierId': 212, 'value': '21.0'}, {'id': 5014866047, 'qualifierId': 141, 'value': '43.9'}, {'id': 5014866043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014866045, 'qualifierId': 140, 'value': '10.6'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;21,0;43,9;;2,38;;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;10,6;43,9;;;;;;;0;0;0;25;Real Monarchs;25;DL;1,0
2684642019;8;1;1;0;29;7pmw399vh2v44cjle4fkklp1w;1;11,7;51,8;2024-05-09T02:04:25.480Z;2024-05-09T02:04:27Z;[{'id': 5014866093, 'qualifierId': 140, 'value': '13.8'}, {'id': 5014866099, 'qualifierId': 213, 'value': '1.40'}, {'id': 5014866091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014866095, 'qualifierId': 141, 'value': '70.5'}, {'id': 5014866097, 'qualifierId': 212, 'value': '12.9'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;12,9;70,5;;1,4;;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;13,8;70,5;;;;;;;0;0;0;29;Real Monarchs;29;GK;1,0
2684642045;9;1;1;0;31;7pmw399vh2v44cjle4fkklp1w;1;13,7;70,2;2024-05-09T02:04:27.503Z;2024-05-09T02:04:35Z;[{'id': 5014866241, 'qualifierId': 140, 'value': '8.2'}, {'id': 5014866247, 'qualifierId': 213, 'value': '4.28'}, {'id': 5014866243, 'qualifierId': 141, 'value': '51.8'}, {'id': 5014866245, 'qualifierId': 212, 'value': '13.8'}, {'id': 5014866239, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;13,8;51,8;;4,28;;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;8,2;51,8;;;;;;;0;0;0;31;Real Monarchs;31;DC;1,0
2684642059;10;1;1;0;39;7pmw399vh2v44cjle4fkklp1w;1;15,0;48,8;2024-05-09T02:04:35.391Z;2024-05-09T02:04:38Z;[{'id': 5014866313, 'qualifierId': 140, 'value': '13.9'}, {'id': 5014866315, 'qualifierId': 141, 'value': '16.9'}, {'id': 5014866317, 'qualifierId': 212, 'value': '21.7'}, {'id': 5014866311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014866319, 'qualifierId': 213, 'value': '4.66'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;21,7;16,9;;4,66;;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;13,9;16,9;;;;;;;0;0;0;39;Real Monarchs;39;GK;1,0
2684642061;11;1;1;0;42;7pmw399vh2v44cjle4fkklp1w;0;18,1;12,7;2024-05-09T02:04:38.545Z;2024-05-16T16:01:15Z;[{'id': 5033266251, 'qualifierId': 236}, {'id': 5033494273, 'qualifierId': 233, 'value': '5'}, {'id': 5014866325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5033266253, 'qualifierId': 286}, {'id': 5014866327, 'qualifierId': 140, 'value': '20.5'}, {'id': 5014866331, 'qualifierId': 212, 'value': '2.6'}, {'id': 5014866323, 'qualifierId': 155}, {'id': 5014866329, 'qualifierId': 141, 'value': '13.7'}, {'id': 5014866333, 'qualifierId': 213, 'value': '0.26'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;2,6;13,7;;0,26;;20,5;;1,0;;;5,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;20,5;13,7;;;;;;;0;0;0;42;Real Monarchs;42;DL;1,0
2684642063;5;74;1;0;42;cbip96wzs3jc2xadoluhhxotl;1;79,2;86,3;2024-05-09T02:04:38.546Z;2024-05-16T16:01:15Z;[{'id': 5014866335, 'qualifierId': 56, 'value': 'Left'}, {'id': 5033266215, 'qualifierId': 285}, {'id': 5033494287, 'qualifierId': 233, 'value': '11'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;cq0nhg28p3kjrvithchzjvdp0;Blocked Pass;;;;;;;;;;;;;;;;;;;;11,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;42;Houston Dynamo II;42;FW;1,0
2684642081;6;61;1;0;44;cbip96wzs3jc2xadoluhhxotl;0;66,0;85,1;2024-05-09T02:04:40.935Z;2024-05-09T02:50:03Z;[{'id': 5014866441, 'qualifierId': 56, 'value': 'Left'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;cq0nhg28p3kjrvithchzjvdp0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;44;Houston Dynamo II;44;ML;1,0
2684642115;12;1;1;0;48;7pmw399vh2v44cjle4fkklp1w;1;37,0;12,0;2024-05-09T02:04:44.408Z;2024-05-16T11:47:40Z;[{'id': 5014866605, 'qualifierId': 141, 'value': '4.9'}, {'id': 5014866611, 'qualifierId': 1}, {'id': 5014866607, 'qualifierId': 212, 'value': '42.3'}, {'id': 5014866603, 'qualifierId': 140, 'value': '77.0'}, {'id': 5014866609, 'qualifierId': 213, 'value': '6.17'}, {'id': 5033266329, 'qualifierId': 155}, {'id': 5014866601, 'qualifierId': 56, 'value': 'Right'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;42,3;4,9;;6,17;;77,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;77,0;4,9;;;;;;;0;0;0;48;Real Monarchs;48;MC;1,0
2684642119;13;3;1;0;52;7pmw399vh2v44cjle4fkklp1w;0;86,3;14,6;2024-05-09T02:04:48.423Z;2024-05-16T11:47:44Z;[{'id': 5014866685, 'qualifierId': 233, 'value': '7'}, {'id': 5014866631, 'qualifierId': 56, 'value': 'Right'}, {'id': 5033266421, 'qualifierId': 465}, {'id': 5014866633, 'qualifierId': 286}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;cq0nhg28p3kjrvithchzjvdp0;Take On;;;;;;;;;;;;;;;;;;;;7,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;0;52;Real Monarchs;52;FWR;1,0
2684642109;7;7;1;0;52;cbip96wzs3jc2xadoluhhxotl;1;13,7;85,4;2024-05-09T02:04:48.424Z;2024-05-16T11:47:46Z;[{'id': 5014866571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5033266445, 'qualifierId': 385}, {'id': 5014866573, 'qualifierId': 285}, {'id': 5014866663, 'qualifierId': 233, 'value': '13'}, {'id': 5014866569, 'qualifierId': 167}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;cq0nhg28p3kjrvithchzjvdp0;Tackle;;;;;;;;;;;;;;;;;;;;13,0;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;52;Houston Dynamo II;52;DC;1,0
2684642111;8;6;1;0;52;cbip96wzs3jc2xadoluhhxotl;0;13,4;83,6;2024-05-09T02:04:49.071Z;2024-05-16T11:47:48Z;[{'id': 5014866647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014866769, 'qualifierId': 233, 'value': '14'}, {'id': 5014866649, 'qualifierId': 73}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;cq0nhg28p3kjrvithchzjvdp0;Corner Awarded;;;;;;;;;;;;;;;;;;;;14,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;52;Houston Dynamo II;52;DC;1,0
2684642131;14;6;1;0;52;7pmw399vh2v44cjle4fkklp1w;1;86,6;16,4;2024-05-09T02:04:49.071Z;2024-05-09T03:00:30Z;[{'id': 5014866763, 'qualifierId': 233, 'value': '8'}, {'id': 5014866747, 'qualifierId': 75}, {'id': 5014866745, 'qualifierId': 56, 'value': 'Right'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;cq0nhg28p3kjrvithchzjvdp0;Corner Awarded;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;0;52;Real Monarchs;52;FWR;1,0
2684642233;15;1;1;1;15;7pmw399vh2v44cjle4fkklp1w;1;99,5;0,5;2024-05-09T02:05:11.391Z;2024-05-16T11:47:53Z;[{'id': 5014867309, 'qualifierId': 6}, {'id': 5014867317, 'qualifierId': 140, 'value': '91.6'}, {'id': 5033266613, 'qualifierId': 20}, {'id': 5014871867, 'qualifierId': 210, 'value': '13'}, {'id': 5014867315, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014871869, 'qualifierId': 154}, {'id': 5014867321, 'qualifierId': 212, 'value': '32.4'}, {'id': 5014867307, 'qualifierId': 2}, {'id': 5014867319, 'qualifierId': 141, 'value': '46.6'}, {'id': 5014867313, 'qualifierId': 224}, {'id': 5014867325, 'qualifierId': 1}, {'id': 5014867311, 'qualifierId': 155}, {'id': 5014867323, 'qualifierId': 213, 'value': '1.83'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;1,0;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;32,4;46,6;;1,83;;91,6;1,0;1,0;;;;;;;;;;;;;1,0;1,0;13,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;91,6;46,6;;;;;;;0;0;1;15;Real Monarchs;75;MC;1,0
2684642235;16;13;1;1;16;7pmw399vh2v44cjle4fkklp1w;1;90,5;41,7;2024-05-09T02:05:12.152Z;2024-05-16T11:48:26Z;[{'id': 5014871891, 'qualifierId': 230, 'value': '98.4'}, {'id': 5014871871, 'qualifierId': 73}, {'id': 5014867333, 'qualifierId': 17}, {'id': 5014871881, 'qualifierId': 102, 'value': '66.6'}, {'id': 5014867335, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014869163, 'qualifierId': 25}, {'id': 5014871887, 'qualifierId': 146, 'value': '95.8'}, {'id': 5014869169, 'qualifierId': 328}, {'id': 5014871893, 'qualifierId': 231, 'value': '49.1'}, {'id': 5014871873, 'qualifierId': 29}, {'id': 5014871885, 'qualifierId': 153}, {'id': 5014871889, 'qualifierId': 147, 'value': '56.7'}, {'id': 5014871877, 'qualifierId': 55, 'value': '15'}, {'id': 5014869165, 'qualifierId': 15}, {'id': 5014871875, 'qualifierId': 154}, {'id': 5014871883, 'qualifierId': 103, 'value': '2.8'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cq0nhg28p3kjrvithchzjvdp0;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;98,4;1,0;66,6;1,0;95,8;1,0;49,1;1,0;1,0;56,7;15,0;1,0;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;95,8;56,7;66,6;2.8;15,0;4uuq2zuhmlbg7kh85v5l8723u;0;0;1;16;Real Monarchs;76;DL;1,0
2684642249;9;12;1;1;18;cbip96wzs3jc2xadoluhhxotl;1;5,1;45,7;2024-05-09T02:05:14.503Z;2024-05-16T11:48:31Z;[{'id': 5014867427, 'qualifierId': 213, 'value': '0.21'}, {'id': 5014867419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014867421, 'qualifierId': 140, 'value': '28.6'}, {'id': 5014867425, 'qualifierId': 212, 'value': '25.3'}, {'id': 5014867423, 'qualifierId': 141, 'value': '53.6'}, {'id': 5014867437, 'qualifierId': 15}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;cq0nhg28p3kjrvithchzjvdp0;Clearance;;;;;;;;;;25,3;53,6;;0,21;;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;28,6;53,6;;;;;;;0;0;1;18;Houston Dynamo II;78;DR;1,0
2684642259;17;15;1;1;21;7pmw399vh2v44cjle4fkklp1w;1;72,3;53,6;2024-05-09T02:05:17.231Z;2024-05-16T11:48:47Z;[{'id': 5014873949, 'qualifierId': 458}, {'id': 5014873791, 'qualifierId': 25}, {'id': 5014867467, 'qualifierId': 18}, {'id': 5014873943, 'qualifierId': 102, 'value': '48.8'}, {'id': 5014873947, 'qualifierId': 328}, {'id': 5014873953, 'qualifierId': 147, 'value': '50'}, {'id': 5014873945, 'qualifierId': 103, 'value': '9.5'}, {'id': 5014867469, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014941147, 'qualifierId': 215}, {'id': 5014873941, 'qualifierId': 78}, {'id': 5014873793, 'qualifierId': 20}, {'id': 5014873951, 'qualifierId': 146, 'value': '97.8'}, {'id': 5014874157, 'qualifierId': 233, 'value': '10'}, {'id': 5014941149, 'qualifierId': 108}, {'id': 5033267367, 'qualifierId': 114}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;cq0nhg28p3kjrvithchzjvdp0;Attempt Saved;;;;;;;;;;;;;;;;;;;;10,0;;;;;;;;;;;1,0;;;;;;;48,8;1,0;97,8;1,0;;;;50,0;;;9,5;1,0;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;97,8;50,0;48,8;9.5;;;0;0;1;21;Real Monarchs;81;MC;1,0
2684642277;10;10;1;1;21;cbip96wzs3jc2xadoluhhxotl;1;1,8;49,5;2024-05-09T02:05:17.331Z;2024-05-16T11:49:26Z;[{'id': 5014867565, 'qualifierId': 178}, {'id': 5014874235, 'qualifierId': 233, 'value': '17'}, {'id': 5014867567, 'qualifierId': 182}, {'id': 5033267687, 'qualifierId': 376}, {'id': 5014874149, 'qualifierId': 177}, {'id': 5014867569, 'qualifierId': 56, 'value': 'Back'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;cq0nhg28p3kjrvithchzjvdp0;Save;;;;;;;;;;;;;;;;;;;;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;1;21;Houston Dynamo II;81;GK;1,0
2684642281;11;52;1;1;26;cbip96wzs3jc2xadoluhhxotl;1;4,4;51,2;2024-05-09T02:05:23.015Z;2024-05-16T11:49:32Z;[{'id': 5033267749, 'qualifierId': 376}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;cq0nhg28p3kjrvithchzjvdp0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;1;26;Houston Dynamo II;86;GK;1,0
2684642301;12;1;1;1;28;cbip96wzs3jc2xadoluhhxotl;0;13,0;43,8;2024-05-09T02:05:24.631Z;2024-05-09T02:05:29Z;[{'id': 5014867731, 'qualifierId': 141, 'value': '45.0'}, {'id': 5014867733, 'qualifierId': 212, 'value': '67.8'}, {'id': 5014867729, 'qualifierId': 140, 'value': '77.6'}, {'id': 5014867725, 'qualifierId': 199}, {'id': 5014867737, 'qualifierId': 1}, {'id': 5014867727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014867735, 'qualifierId': 213, 'value': '0.01'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;67,8;45,0;;0,01;;77,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;77,6;45,0;;;;;;;0;0;1;28;Houston Dynamo II;88;GK;1,0
2684642333;18;49;1;1;34;7pmw399vh2v44cjle4fkklp1w;1;23,1;57,0;2024-05-09T02:05:30.224Z;2024-05-09T02:52:07Z;[];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;1;34;Real Monarchs;94;GK;1,0
2684642345;19;1;1;1;34;7pmw399vh2v44cjle4fkklp1w;1;23,1;57,0;2024-05-09T02:05:30.481Z;2024-05-09T02:52:10Z;[{'id': 5014867971, 'qualifierId': 140, 'value': '31.9'}, {'id': 5014867977, 'qualifierId': 213, 'value': '5.86'}, {'id': 5014867975, 'qualifierId': 212, 'value': '10.1'}, {'id': 5014867973, 'qualifierId': 141, 'value': '50.9'}, {'id': 5014867969, 'qualifierId': 56, 'value': 'Back'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;10,1;50,9;;5,86;;31,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;31,9;50,9;;;;;;;0;0;1;34;Real Monarchs;94;GK;1,0
2684642353;20;1;1;1;39;7pmw399vh2v44cjle4fkklp1w;1;31,2;49,3;2024-05-09T02:05:35.151Z;2024-05-09T02:05:38Z;[{'id': 5014868037, 'qualifierId': 212, 'value': '11.4'}, {'id': 5014868031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014868039, 'qualifierId': 213, 'value': '1.60'}, {'id': 5014868033, 'qualifierId': 140, 'value': '30.9'}, {'id': 5014868035, 'qualifierId': 141, 'value': '66.1'}];77kab5634937x4txa891wg2s4;B. Raines;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;11,4;66,1;;1,6;;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;30,9;66,1;;;;;;;0;0;1;39;Real Monarchs;99;MC;1,0
2684642361;21;1;1;1;42;7pmw399vh2v44cjle4fkklp1w;1;31,5;66,4;2024-05-09T02:05:38.688Z;2024-05-09T02:05:41Z;[{'id': 5014868089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014868091, 'qualifierId': 140, 'value': '36.3'}, {'id': 5014868097, 'qualifierId': 213, 'value': '1.16'}, {'id': 5014868095, 'qualifierId': 212, 'value': '12.7'}, {'id': 5014868093, 'qualifierId': 141, 'value': '83.6'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;12,7;83,6;;1,16;;36,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;36,3;83,6;;;;;;;0;0;1;42;Real Monarchs;102;MC;1,0
