id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_KickOff;value_Zone;value_PassEndX;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_LowGkIntervention;value_KeeperThrow;value_Launch;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_IntendedTackleTarget;value_SwitchOfPlay;value_RightFooted;value_BlockedPass;value_OutSwinger;value_Offensive;value_Cross;value_BlockedCross;value_AttemptedTackle;value_Defensive;value_Foul;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_ShirtPull/Holding;value_Shove/Push;value_HeadPass;value_TouchTypePass;value_OverArm;value_TakeOnSpace;value_DeletedEventType;value_TakeOnOvertake;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_PullBack;value_TouchTypeClearance;value_BlockedClearance;value_Defensive1V1;value_Straight;value_LeftFooted;value_DrivenCross;value_GkY;value_GoalmouthZ;value_BlockedY;value_BoxLeft;value_LowCentre;value_NotAssisted;value_IndividualPlay;value_RegularPlay;value_GkX;value_Blocked;value_BlockedX;value_GoalmouthY;value_DefBlock;value_NotVisible;value_Unchallenged;value_Assist;value_RelatedEventId;value_Assisted;value_Left;value_InSwinger;value_IntentionalAssist;value_CornerTaken;value_FirstTouch;value_Head;value_CloseLeftAndHigh;value_FromCorner;value_SmallBoxCentre;value_Handball;value_YellowCard;value_TacticalFoul;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_BigChance;value_LowLeft;value_1On1;value_BoxCentre;value_Hands;value_ParriedDanger;value_Stooping;value_MediumGkIntervention;value_SavedOffLine;value_LastLine;value_Volley;value_High;value_OutOfBoxCentre;value_OutOfPlay;value_Right;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_OwnPlayer;value_OwnShotBlocked;value_GkHoof;value_Minutes;value_LowRight;value_FloatedCross;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Collected;value_HighGkIntervention;value_Standing;value_OverhitCross;value_HighCentre;value_FollowsShotRebound;value_BoxRight;value_Diving;value_Overrun;value_SmallBoxRight;value_SixYardBlocked;value_ParriedSafe;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_CausingPlayer;value_Scored;value_Tap;value_FlickOn;value_CloseRight;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_GoesToPenalties;value_KeeperTouched;value_Saved;value_Feet;value_CloseLeft;value_Missed;value_HighLeft;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719196247;873;5;2;89;53;6ddsx316t3j0z6nolrky9k4r8;1;-1,6;58,8;2024-09-11T22:56:30.152Z;2024-09-11T23:18:26Z;[{'id': 5204913337, 'qualifierId': 346}, {'id': 5204913335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204913351, 'qualifierId': 233, 'value': '692'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;cuki93nfns1amazemjivg2rys;Out;;;;;;;;;;;;;;;;;;;;;1,0;692,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;89;53;Toronto II;5393;MC;1,0
2719197009;723;70;2;89;59;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-11T22:56:36.112Z;2024-09-11T23:00:30Z;[{'id': 5204917285, 'qualifierId': 277, 'value': '6'}];;;;;cuki93nfns1amazemjivg2rys;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;89;59;New York City II;5399;;
2719196253;874;1;2;90;15;6ddsx316t3j0z6nolrky9k4r8;1;4,4;52,4;2024-09-11T22:56:52.104Z;2024-09-11T22:56:53Z;[{'id': 5204913387, 'qualifierId': 237}, {'id': 5204913377, 'qualifierId': 141, 'value': '87.8'}, {'id': 5204913375, 'qualifierId': 140, 'value': '42.6'}, {'id': 5204913371, 'qualifierId': 124}, {'id': 5204913373, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204913383, 'qualifierId': 1}, {'id': 5204913381, 'qualifierId': 213, 'value': '0.54'}, {'id': 5204913389, 'qualifierId': 189}, {'id': 5204913379, 'qualifierId': 212, 'value': '46.8'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,54;;;42,6;87,8;46,8;1,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;42,6;87,8;;;;;;;;0;90;15;Toronto II;5415;GK;1,0
2719196273;875;1;2;90;20;6ddsx316t3j0z6nolrky9k4r8;1;72,4;79,9;2024-09-11T22:56:57.760Z;2024-09-11T22:56:58Z;[{'id': 5204913457, 'qualifierId': 56, 'value': 'Left'}, {'id': 5204913465, 'qualifierId': 213, 'value': '3.06'}, {'id': 5204913463, 'qualifierId': 212, 'value': '11.2'}, {'id': 5204913461, 'qualifierId': 141, 'value': '81.2'}, {'id': 5204913459, 'qualifierId': 140, 'value': '61.8'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;3,06;;;61,8;81,2;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;61,8;81,2;;;;;;;;0;90;20;Toronto II;5420;DC;1,0
2719196287;876;1;2;90;21;6ddsx316t3j0z6nolrky9k4r8;1;62,2;80,9;2024-09-11T22:56:58.791Z;2024-09-11T22:57:03Z;[{'id': 5204913527, 'qualifierId': 140, 'value': '54.5'}, {'id': 5204913533, 'qualifierId': 213, 'value': '4.04'}, {'id': 5204913531, 'qualifierId': 212, 'value': '13.0'}, {'id': 5204913529, 'qualifierId': 141, 'value': '66.0'}, {'id': 5204913525, 'qualifierId': 56, 'value': 'Center'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;4,04;;;54,5;66,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;54,5;66,0;;;;;;;;0;90;21;Toronto II;5421;MC;1,0
2719196299;877;1;2;90;26;6ddsx316t3j0z6nolrky9k4r8;1;53,7;59,9;2024-09-11T22:57:03.369Z;2024-09-11T22:57:05Z;[{'id': 5204913603, 'qualifierId': 140, 'value': '46.4'}, {'id': 5204913601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204913607, 'qualifierId': 212, 'value': '13.6'}, {'id': 5204913605, 'qualifierId': 141, 'value': '43.3'}, {'id': 5204913609, 'qualifierId': 213, 'value': '4.12'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;4,12;;;46,4;43,3;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;46,4;43,3;;;;;;;;0;90;26;Toronto II;5426;DC;1,0
2719196311;878;1;2;90;28;6ddsx316t3j0z6nolrky9k4r8;1;46,8;37,7;2024-09-11T22:57:05.463Z;2024-09-11T22:57:06Z;[{'id': 5204913667, 'qualifierId': 213, 'value': '0.66'}, {'id': 5204913665, 'qualifierId': 212, 'value': '10.9'}, {'id': 5204913663, 'qualifierId': 141, 'value': '47.6'}, {'id': 5204913661, 'qualifierId': 140, 'value': '55.0'}, {'id': 5204913659, 'qualifierId': 56, 'value': 'Center'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,66;;;55,0;47,6;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;55,0;47,6;;;;;;;;0;90;28;Toronto II;5428;DL;1,0
2719196327;879;1;2;90;29;6ddsx316t3j0z6nolrky9k4r8;1;55,0;48,1;2024-09-11T22:57:06.478Z;2024-09-11T22:57:09Z;[{'id': 5204913785, 'qualifierId': 140, 'value': '45.4'}, {'id': 5204913787, 'qualifierId': 141, 'value': '44.0'}, {'id': 5204913791, 'qualifierId': 213, 'value': '3.41'}, {'id': 5204913789, 'qualifierId': 212, 'value': '10.5'}, {'id': 5204913783, 'qualifierId': 56, 'value': 'Back'}];2676930j149yvanqev61emh62;J. Rozhansky;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;3,41;;;45,4;44,0;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;45,4;44,0;;;;;;;;0;90;29;Toronto II;5429;MC;1,0
2719196335;880;1;2;90;32;6ddsx316t3j0z6nolrky9k4r8;1;46,0;48,5;2024-09-11T22:57:09.150Z;2024-09-11T22:57:12Z;[{'id': 5204913839, 'qualifierId': 140, 'value': '44.9'}, {'id': 5204913845, 'qualifierId': 213, 'value': '1.63'}, {'id': 5204913843, 'qualifierId': 212, 'value': '19.1'}, {'id': 5204913841, 'qualifierId': 141, 'value': '76.6'}, {'id': 5204913837, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;1,63;;;44,9;76,6;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;44,9;76,6;;;;;;;;0;90;32;Toronto II;5432;DL;1,0
2719196347;881;1;2;90;35;6ddsx316t3j0z6nolrky9k4r8;1;45,5;78,4;2024-09-11T22:57:12.088Z;2024-09-11T22:57:15Z;[{'id': 5204913917, 'qualifierId': 212, 'value': '18.7'}, {'id': 5204913911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5204913913, 'qualifierId': 140, 'value': '60.6'}, {'id': 5204913915, 'qualifierId': 141, 'value': '93.0'}, {'id': 5204913919, 'qualifierId': 213, 'value': '0.56'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,56;;;60,6;93,0;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;60,6;93,0;;;;;;;;0;90;35;Toronto II;5435;DC;1,0
2719196371;882;1;2;90;38;6ddsx316t3j0z6nolrky9k4r8;1;61,5;94,2;2024-09-11T22:57:15.134Z;2024-09-11T22:57:20Z;[{'id': 5204914039, 'qualifierId': 141, 'value': '95.0'}, {'id': 5204914035, 'qualifierId': 56, 'value': 'Left'}, {'id': 5204914043, 'qualifierId': 213, 'value': '0.07'}, {'id': 5204914041, 'qualifierId': 212, 'value': '7.6'}, {'id': 5204914037, 'qualifierId': 140, 'value': '68.7'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,07;;;68,7;95,0;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;68,7;95,0;;;;;;;;0;90;38;Toronto II;5438;DC;1,0
2719334035;805;45;2;90;40;29nx7yxy1rdqv2oobqn5pjf8p;0;34,9;2,6;2024-09-11T22:57:17.287Z;2024-09-13T13:15:10Z;[{'id': 5205717869, 'qualifierId': 285}, {'id': 5205717865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205717871, 'qualifierId': 233, 'value': '1001'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;cuki93nfns1amazemjivg2rys;Challenge;;;;;;;;;;;;;;;;;;;;;;1001,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;90;40;New York City II;5440;MC;1,0
2719334027;1001;3;2;90;40;6ddsx316t3j0z6nolrky9k4r8;1;65,1;97,4;2024-09-11T22:57:17.287Z;2024-09-13T13:46:32Z;[{'id': 5205736249, 'qualifierId': 233, 'value': '805'}, {'id': 5205717827, 'qualifierId': 465}, {'id': 5205717821, 'qualifierId': 56, 'value': 'Left'}, {'id': 5205717825, 'qualifierId': 286}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;cuki93nfns1amazemjivg2rys;Take On;;;;;;;;;;;;;;;;;;;;;;805,0;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;90;40;Toronto II;5440;FWL;1,0
2719196385;883;1;2;90;42;6ddsx316t3j0z6nolrky9k4r8;1;67,5;75,4;2024-09-11T22:57:19.806Z;2024-09-11T22:57:25Z;[{'id': 5204914117, 'qualifierId': 1}, {'id': 5204914105, 'qualifierId': 196}, {'id': 5204914115, 'qualifierId': 213, 'value': '4.95'}, {'id': 5204914107, 'qualifierId': 56, 'value': 'Right'}, {'id': 5204914109, 'qualifierId': 140, 'value': '77.1'}, {'id': 5204914111, 'qualifierId': 141, 'value': '13.8'}, {'id': 5204914113, 'qualifierId': 212, 'value': '43.1'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;4,95;;;77,1;13,8;43,1;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;77,1;13,8;;;;;;;;0;90;42;Toronto II;5442;FWL;1,0
2719196387;884;1;2;90;48;6ddsx316t3j0z6nolrky9k4r8;1;81,5;27,0;2024-09-11T22:57:25.525Z;2024-09-13T13:15:33Z;[{'id': 5204914125, 'qualifierId': 140, 'value': '76.4'}, {'id': 5204914127, 'qualifierId': 141, 'value': '33.6'}, {'id': 5204914131, 'qualifierId': 213, 'value': '2.44'}, {'id': 5204914129, 'qualifierId': 212, 'value': '7.0'}, {'id': 5204914123, 'qualifierId': 56, 'value': 'Center'}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;2,44;;;76,4;33,6;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;76,4;33,6;;;;;;;;0;90;48;Toronto II;5448;Sub;1,0
2719196395;885;1;2;90;50;6ddsx316t3j0z6nolrky9k4r8;1;74,5;33,3;2024-09-11T22:57:27.243Z;2024-09-11T22:57:29Z;[{'id': 5204914169, 'qualifierId': 212, 'value': '7.3'}, {'id': 5204914171, 'qualifierId': 213, 'value': '1.86'}, {'id': 5204914163, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204914165, 'qualifierId': 140, 'value': '72.5'}, {'id': 5204914167, 'qualifierId': 141, 'value': '43.6'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;1,86;;;72,5;43,6;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;72,5;43,6;;;;;;;;0;90;50;Toronto II;5450;Sub;1,0
2719196403;886;1;2;90;51;6ddsx316t3j0z6nolrky9k4r8;1;72,4;50,3;2024-09-11T22:57:28.884Z;2024-09-11T22:57:31Z;[{'id': 5204914221, 'qualifierId': 213, 'value': '1.59'}, {'id': 5204914213, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204914219, 'qualifierId': 212, 'value': '17.5'}, {'id': 5204914217, 'qualifierId': 141, 'value': '76.1'}, {'id': 5204914215, 'qualifierId': 140, 'value': '72.1'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;1,59;;;72,1;76,1;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;72,1;76,1;;;;;;;;0;90;51;Toronto II;5451;MC;1,0
2719196413;887;1;2;90;54;6ddsx316t3j0z6nolrky9k4r8;1;72,6;77,2;2024-09-11T22:57:31.821Z;2024-09-11T22:57:33Z;[{'id': 5204914251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204914253, 'qualifierId': 140, 'value': '68.9'}, {'id': 5204914259, 'qualifierId': 213, 'value': '3.88'}, {'id': 5204914257, 'qualifierId': 212, 'value': '5.3'}, {'id': 5204914255, 'qualifierId': 141, 'value': '72.0'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;3,88;;;68,9;72,0;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;68,9;72,0;;;;;;;;0;90;54;Toronto II;5454;DC;1,0
2719196419;888;1;2;90;56;6ddsx316t3j0z6nolrky9k4r8;1;67,5;70,3;2024-09-11T22:57:33.243Z;2024-09-11T22:57:35Z;[{'id': 5204914297, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204914303, 'qualifierId': 212, 'value': '7.0'}, {'id': 5204914301, 'qualifierId': 141, 'value': '73.3'}, {'id': 5204914299, 'qualifierId': 140, 'value': '73.9'}, {'id': 5204914305, 'qualifierId': 213, 'value': '0.29'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,29;;;73,9;73,3;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;73,9;73,3;;;;;;;;0;90;56;Toronto II;5456;MC;1,0
2719196423;889;1;2;90;57;6ddsx316t3j0z6nolrky9k4r8;1;74,1;72,3;2024-09-11T22:57:34.852Z;2024-09-11T22:57:37Z;[{'id': 5204914337, 'qualifierId': 213, 'value': '0.04'}, {'id': 5204914329, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204914335, 'qualifierId': 212, 'value': '6.9'}, {'id': 5204914331, 'qualifierId': 140, 'value': '80.7'}, {'id': 5204914333, 'qualifierId': 141, 'value': '72.7'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,04;;;80,7;72,7;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;80,7;72,7;;;;;;;;0;90;57;Toronto II;5457;FWL;1,0
2719196429;890;1;2;91;0;6ddsx316t3j0z6nolrky9k4r8;1;86,1;69,9;2024-09-11T22:57:37.087Z;2024-09-11T22:57:44Z;[{'id': 5204914355, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204914357, 'qualifierId': 140, 'value': '88.0'}, {'id': 5204914359, 'qualifierId': 141, 'value': '63.1'}, {'id': 5204914361, 'qualifierId': 212, 'value': '5.0'}, {'id': 5204914363, 'qualifierId': 213, 'value': '5.12'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;5,12;;;88,0;63,1;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;88,0;63,1;;;;;;;;0;91;0;Toronto II;5460;MC;1,0
2719196431;891;61;2;91;2;6ddsx316t3j0z6nolrky9k4r8;0;88,1;62,4;2024-09-11T22:57:39.055Z;2024-09-11T22:57:39Z;[{'id': 5204914367, 'qualifierId': 56, 'value': 'Center'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;cuki93nfns1amazemjivg2rys;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;91;2;Toronto II;5462;MC;1,0
2719196439;694;52;2;91;4;29nx7yxy1rdqv2oobqn5pjf8p;1;3,7;40,3;2024-09-11T22:57:41.800Z;2024-09-13T13:15:59Z;[{'id': 5205718505, 'qualifierId': 376}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;cuki93nfns1amazemjivg2rys;Keeper pick-up;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;91;4;New York City II;5464;GK;1,0
2719196461;695;1;2;91;12;29nx7yxy1rdqv2oobqn5pjf8p;1;14,8;47,8;2024-09-11T22:57:49.481Z;2024-09-11T22:57:51Z;[{'id': 5204914517, 'qualifierId': 212, 'value': '17.9'}, {'id': 5204914515, 'qualifierId': 141, 'value': '74.1'}, {'id': 5204914509, 'qualifierId': 123}, {'id': 5204914511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204914513, 'qualifierId': 140, 'value': '15.9'}, {'id': 5204914519, 'qualifierId': 213, 'value': '1.51'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;1,51;;;15,9;74,1;17,9;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;15,9;74,1;;;;;;;;0;91;12;New York City II;5472;GK;1,0
