id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Zone;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Launch;value_DeletedEventType;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_Overrun;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeClearance;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_Cross;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_Assist;value_IntentionalAssist;value_OutSwinger;value_LeftFooted;value_FirstTouch;value_GoalmouthY;value_LowRight;value_BlockedY;value_Head;value_BigChance;value_Assisted;value_BlockedX;value_SmallBoxRight;value_GoalmouthZ;value_RelatedEventId;value_RegularPlay;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedSafe;value_Stooping;value_Right;value_BoxCentre;value_FromCorner;value_GkY;value_GkX;value_CloseLeft;value_TouchTypePass;value_LowCentre;value_SixYardBlocked;value_Blocked;value_IndividualPlay;value_BoxRight;value_DefBlock;value_OutOfBoxCentre;value_NotAssisted;value_NotVisible;value_High;value_LayOff;value_Straight;value_DrivenCross;value_BlockedClearance;value_BlockedPass;value_TouchTypeControl;value_TakeOnSpace;value_IntendedTackleTarget;value_CloseHigh;value_AttemptedTackle;value_BoxLeft;value_LowLeft;value_FastBreak;value_1On1;value_Sliding;value_LowGkIntervention;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_FlickOn;value_PullBack;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_Shove/Push;value_InjuredPlayerId;value_Injury;value_OverArm;value_Defensive1V1;value_SmallBoxLeft;value_Hands;value_Collected;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CloseRight;value_BlockedCross;value_TacticalFoul;value_YellowCard;value_FreeKick;value_HighLeft;value_GkKickFromHands;value_HighCentre;value_Standing;value_Diving;value_Handball;value_GoalDisallowed;value_Volley;value_CloseLeftAndHigh;value_CloseRightAndHigh;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_GkYTimeOfGoal;value_Penalty;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Scored;value_HitBar;value_HitWoodwork;value_Saved;value_Fingertip;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676799341;704;1;2;64;8;5icuo8utnztpsd9l03gdd68dl;1;13,6;68,7;2024-04-22T04:25:23.222Z;2024-04-22T04:25:24Z;[{'id': 4972342603, 'qualifierId': 212, 'value': '10.2'}, {'id': 4972342599, 'qualifierId': 140, 'value': '10.1'}, {'id': 4972342597, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342601, 'qualifierId': 141, 'value': '54.7'}, {'id': 4972342605, 'qualifierId': 213, 'value': '4.34'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;10,1;4,34;54,7;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;10,1;54,7;;;;;;;;0;64;8;Vancouver Whitecaps II;3848;MC;1,0
2676799343;705;1;2;64;9;5icuo8utnztpsd9l03gdd68dl;1;10,1;54,6;2024-04-22T04:25:24.533Z;2024-04-22T04:25:30Z;[{'id': 4972342661, 'qualifierId': 140, 'value': '9.5'}, {'id': 4972342667, 'qualifierId': 213, 'value': '4.68'}, {'id': 4972342665, 'qualifierId': 212, 'value': '21.4'}, {'id': 4972342659, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342663, 'qualifierId': 141, 'value': '23.1'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;9,5;4,68;23,1;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;9,5;23,1;;;;;;;;0;64;9;Vancouver Whitecaps II;3849;DC;1,0
2676799347;706;1;2;64;15;5icuo8utnztpsd9l03gdd68dl;1;9,5;23,1;2024-04-22T04:25:30.117Z;2024-04-22T04:25:33Z;[{'id': 4972342715, 'qualifierId': 140, 'value': '29.0'}, {'id': 4972342723, 'qualifierId': 1}, {'id': 4972342713, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342709, 'qualifierId': 155}, {'id': 4972342717, 'qualifierId': 141, 'value': '96.8'}, {'id': 4972342711, 'qualifierId': 196}, {'id': 4972342721, 'qualifierId': 213, 'value': '1.18'}, {'id': 4972342719, 'qualifierId': 212, 'value': '54.1'}];6u67oyyybg2bljzmzo6ujsl3p;Nathan;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;29,0;1,18;96,8;54,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;29,0;96,8;;;;;;;;0;64;15;Vancouver Whitecaps II;3855;DL;1,0
2676799349;707;1;2;64;18;5icuo8utnztpsd9l03gdd68dl;1;29,0;96,8;2024-04-22T04:25:33.621Z;2024-04-22T04:25:35Z;[{'id': 4972342743, 'qualifierId': 212, 'value': '14.2'}, {'id': 4972342741, 'qualifierId': 141, 'value': '92.4'}, {'id': 4972342737, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342745, 'qualifierId': 213, 'value': '3.35'}, {'id': 4972342739, 'qualifierId': 140, 'value': '15.8'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;15,8;3,35;92,4;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;15,8;92,4;;;;;;;;0;64;18;Vancouver Whitecaps II;3858;MC;1,0
2676799351;708;1;2;64;20;5icuo8utnztpsd9l03gdd68dl;1;15,8;92,4;2024-04-22T04:25:35.445Z;2024-04-22T04:25:38Z;[{'id': 4972342793, 'qualifierId': 140, 'value': '15.0'}, {'id': 4972342791, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342797, 'qualifierId': 212, 'value': '16.8'}, {'id': 4972342799, 'qualifierId': 213, 'value': '4.66'}, {'id': 4972342795, 'qualifierId': 141, 'value': '67.7'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;15,0;4,66;67,7;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;15,0;67,7;;;;;;;;0;64;20;Vancouver Whitecaps II;3860;Sub;1,0
2676799353;709;1;2;64;23;5icuo8utnztpsd9l03gdd68dl;1;15,3;66,1;2024-04-22T04:25:38.149Z;2024-04-22T04:25:40Z;[{'id': 4972342843, 'qualifierId': 212, 'value': '13.9'}, {'id': 4972342839, 'qualifierId': 140, 'value': '21.6'}, {'id': 4972342837, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342841, 'qualifierId': 141, 'value': '84.1'}, {'id': 4972342847, 'qualifierId': 213, 'value': '1.08'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;21,6;1,08;84,1;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;21,6;84,1;;;;;;;;0;64;23;Vancouver Whitecaps II;3863;DC;1,0
2676799357;710;1;2;64;25;5icuo8utnztpsd9l03gdd68dl;1;21,6;83,6;2024-04-22T04:25:39.893Z;2024-04-22T04:25:42Z;[{'id': 4972342883, 'qualifierId': 140, 'value': '37.2'}, {'id': 4972342887, 'qualifierId': 212, 'value': '17.8'}, {'id': 4972342881, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342889, 'qualifierId': 213, 'value': '0.40'}, {'id': 4972342885, 'qualifierId': 141, 'value': '93.9'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;37,2;0,4;93,9;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;37,2;93,9;;;;;;;;0;64;25;Vancouver Whitecaps II;3865;MC;1,0
2676799359;711;1;2;64;27;5icuo8utnztpsd9l03gdd68dl;0;37,2;93,9;2024-04-22T04:25:41.925Z;2024-04-22T04:25:43Z;[{'id': 4972342911, 'qualifierId': 213, 'value': '5.37'}, {'id': 4972342903, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342905, 'qualifierId': 140, 'value': '45.8'}, {'id': 4972342901, 'qualifierId': 155}, {'id': 4972342907, 'qualifierId': 141, 'value': '76.8'}, {'id': 4972342909, 'qualifierId': 212, 'value': '14.7'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;45,8;5,37;76,8;14,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;45,8;76,8;;;;;;;;0;64;27;Vancouver Whitecaps II;3867;MC;1,0
2676799363;598;61;2;64;28;eo64tqkioegeb09iice2hf8bt;0;52,5;13,7;2024-04-22T04:25:43.467Z;2024-04-22T04:50:30Z;[{'id': 4972342927, 'qualifierId': 56, 'value': 'Right'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;cea2ao8lx8dw3jdjtpqfhdhck;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;64;28;Tacoma Defiance;3868;MC;1,0
2676799365;712;1;2;64;29;5icuo8utnztpsd9l03gdd68dl;1;44,6;80,1;2024-04-22T04:25:44.645Z;2024-04-22T04:25:45Z;[{'id': 4972342937, 'qualifierId': 213, 'value': '3.49'}, {'id': 4972342931, 'qualifierId': 140, 'value': '36.1'}, {'id': 4972342929, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342935, 'qualifierId': 212, 'value': '9.5'}, {'id': 4972342933, 'qualifierId': 141, 'value': '75.4'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;36,1;3,49;75,4;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;36,1;75,4;;;;;;;;0;64;29;Vancouver Whitecaps II;3869;Sub;1,0
2676799361;597;43;2;64;29;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-04-22T04:25:44.861Z;2024-04-22T04:25:47Z;[{'id': 4972342923, 'qualifierId': 56, 'value': 'Right'}, {'id': 4972342989, 'qualifierId': 144, 'value': '45'}, {'id': 4972342925, 'qualifierId': 285, 'value': '0'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;cea2ao8lx8dw3jdjtpqfhdhck;Deleted event;;;;;;;;;;;;;;;;;;0,0;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;64;29;Tacoma Defiance;3869;MC;1,0
2676799367;713;1;2;64;30;5icuo8utnztpsd9l03gdd68dl;1;36,1;75,4;2024-04-22T04:25:45.621Z;2024-04-22T04:25:46Z;[{'id': 4972342971, 'qualifierId': 140, 'value': '43.4'}, {'id': 4972342977, 'qualifierId': 213, 'value': '0.79'}, {'id': 4972342973, 'qualifierId': 141, 'value': '86.7'}, {'id': 4972342969, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972342975, 'qualifierId': 212, 'value': '10.9'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;43,4;0,79;86,7;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;43,4;86,7;;;;;;;;0;64;30;Vancouver Whitecaps II;3870;MC;1,0
2676799373;714;1;2;64;31;5icuo8utnztpsd9l03gdd68dl;1;42,5;84,7;2024-04-22T04:25:46.838Z;2024-04-22T04:25:53Z;[{'id': 4972343065, 'qualifierId': 141, 'value': '63.6'}, {'id': 4972343063, 'qualifierId': 140, 'value': '44.2'}, {'id': 4972343069, 'qualifierId': 213, 'value': '4.84'}, {'id': 4972343067, 'qualifierId': 212, 'value': '14.5'}, {'id': 4972343061, 'qualifierId': 56, 'value': 'Back'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;44,2;4,84;63,6;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;44,2;63,6;;;;;;;;0;64;31;Vancouver Whitecaps II;3871;Sub;1,0
2678310571;795;83;2;64;34;eo64tqkioegeb09iice2hf8bt;1;55,8;25,9;2024-04-22T04:25:49.736Z;2024-04-26T17:17:49Z;[{'id': 4980489543, 'qualifierId': 399, 'value': '2iusvkm9t8r1widsfvbesnjf8'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;cea2ao8lx8dw3jdjtpqfhdhck;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;64;34;Tacoma Defiance;3874;AMC;1,0
2676799375;715;1;2;64;38;5icuo8utnztpsd9l03gdd68dl;1;58,2;72,6;2024-04-22T04:25:53.638Z;2024-04-22T04:25:54Z;[{'id': 4972343087, 'qualifierId': 140, 'value': '78.7'}, {'id': 4972343089, 'qualifierId': 141, 'value': '69.3'}, {'id': 4972343091, 'qualifierId': 212, 'value': '21.6'}, {'id': 4972343085, 'qualifierId': 56, 'value': 'Center'}, {'id': 4972343093, 'qualifierId': 213, 'value': '6.18'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;78,7;6,18;69,3;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;78,7;69,3;;;;;;;;0;64;38;Vancouver Whitecaps II;3878;DR;1,0
2676799377;716;1;2;64;39;5icuo8utnztpsd9l03gdd68dl;1;74,4;69,5;2024-04-22T04:25:54.774Z;2024-04-26T17:18:05Z;[{'id': 4972343111, 'qualifierId': 141, 'value': '61.1'}, {'id': 4972343107, 'qualifierId': 56, 'value': 'Center'}, {'id': 4972343109, 'qualifierId': 140, 'value': '75.6'}, {'id': 4972343113, 'qualifierId': 212, 'value': '5.8'}, {'id': 4972343115, 'qualifierId': 213, 'value': '4.93'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;75,6;4,93;61,1;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;75,6;61,1;;;;;;;;0;64;39;Vancouver Whitecaps II;3879;Sub;1,0
2676799383;717;4;2;64;43;5icuo8utnztpsd9l03gdd68dl;1;80,2;64,4;2024-04-22T04:25:58.533Z;2024-04-22T04:26:02Z;[{'id': 4972343179, 'qualifierId': 152}, {'id': 4972343237, 'qualifierId': 233, 'value': '599'}, {'id': 4972343177, 'qualifierId': 56, 'value': 'Center'}, {'id': 4972343175, 'qualifierId': 13}, {'id': 4972343181, 'qualifierId': 265}, {'id': 4972343183, 'qualifierId': 286}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;cea2ao8lx8dw3jdjtpqfhdhck;Foul;;;;;;;;;;;;;;;;;;;599,0;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;64;43;Vancouver Whitecaps II;3883;DR;1,0
2676799387;599;4;2;64;43;eo64tqkioegeb09iice2hf8bt;0;19,8;35,6;2024-04-22T04:25:58.534Z;2024-04-22T04:26:23Z;[{'id': 4972343225, 'qualifierId': 152}, {'id': 4972343243, 'qualifierId': 233, 'value': '717'}, {'id': 4972343221, 'qualifierId': 13}, {'id': 4972343231, 'qualifierId': 285}, {'id': 4972343229, 'qualifierId': 265}, {'id': 4972343493, 'qualifierId': 55, 'value': '600'}, {'id': 4972343223, 'qualifierId': 56, 'value': 'Back'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;cea2ao8lx8dw3jdjtpqfhdhck;Foul;;;;;;;;;;;;;;;;;;1,0;717,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;600,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;600,0;bhzjqo4qidpkmh7lqqir9h4ic;;0;64;43;Tacoma Defiance;3883;MC;1,0
2676799405;600;17;2;64;55;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-04-22T04:26:10.877Z;2024-04-26T17:18:20Z;[{'id': 4972343589, 'qualifierId': 393}, {'id': 4972343485, 'qualifierId': 13, 'value': '243'}, {'id': 4972343487, 'qualifierId': 55, 'value': '599'}, {'id': 4972343481, 'qualifierId': 31}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;cea2ao8lx8dw3jdjtpqfhdhck;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;599,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;599,0;bhzjqo4qidpkmh7lqqir9h4ic;;0;64;55;Tacoma Defiance;3895;MC;1,0
2676799423;718;18;2;65;30;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-04-22T04:26:45.590Z;2024-04-26T17:18:32Z;[{'id': 4972343907, 'qualifierId': 55, 'value': '719'}, {'id': 4972343883, 'qualifierId': 59, 'value': '93'}, {'id': 4972343881, 'qualifierId': 44, 'value': 'Forward'}, {'id': 4972343879, 'qualifierId': 42}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;cea2ao8lx8dw3jdjtpqfhdhck;Player off;;;;;;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;719,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;719,0;cdyrj15oxu3l5sgzgwof8ohgq;;0;65;30;Vancouver Whitecaps II;3930;AMR;1,0
2676799425;719;19;2;65;30;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-04-22T04:26:45.591Z;2024-04-26T17:18:33Z;[{'id': 4972343897, 'qualifierId': 292, 'value': '6'}, {'id': 4972343899, 'qualifierId': 293, 'value': '2'}, {'id': 4972343893, 'qualifierId': 145, 'value': '7'}, {'id': 4972343889, 'qualifierId': 42}, {'id': 4972343903, 'qualifierId': 55, 'value': '718'}, {'id': 4972343895, 'qualifierId': 59, 'value': '88'}, {'id': 4972343901, 'qualifierId': 44, 'value': 'Midfielder'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;cea2ao8lx8dw3jdjtpqfhdhck;Player on;;;;;;88,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;718,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;7,0;2,0;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;718,0;4dji8lgdl3psnfchdwpllvod0;;0;65;30;Vancouver Whitecaps II;3930;Sub;1,0
2676799441;720;15;2;66;9;5icuo8utnztpsd9l03gdd68dl;1;80,2;62,2;2024-04-22T04:27:24.868Z;2024-04-26T17:19:06Z;[{'id': 4972344133, 'qualifierId': 56, 'value': 'Center'}, {'id': 4972344129, 'qualifierId': 26}, {'id': 4972344239, 'qualifierId': 80}, {'id': 4972344253, 'qualifierId': 231, 'value': '50.7'}, {'id': 4972344161, 'qualifierId': 72}, {'id': 4972344247, 'qualifierId': 146, 'value': '89.1'}, {'id': 4972344241, 'qualifierId': 102, 'value': '48.2'}, {'id': 4972344251, 'qualifierId': 230, 'value': '98.4'}, {'id': 4972344257, 'qualifierId': 233, 'value': '601'}, {'id': 4972344245, 'qualifierId': 458}, {'id': 4972344131, 'qualifierId': 18}, {'id': 4972344165, 'qualifierId': 82}, {'id': 4972344243, 'qualifierId': 103, 'value': '19'}, {'id': 4972344249, 'qualifierId': 147, 'value': '56.1'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;cea2ao8lx8dw3jdjtpqfhdhck;Attempt Saved;;;;;;;;;;;;;;;;;;;601,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;48,2;1,0;56,1;;;;89,1;;19,0;;;;;;;;;;50,7;98,4;;;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;89,1;56,1;48,2;19;;;;0;66;9;Vancouver Whitecaps II;3969;Sub;1,0
2676799443;601;10;2;66;10;eo64tqkioegeb09iice2hf8bt;1;10,9;43,9;2024-04-22T04:27:24.968Z;2024-04-26T17:19:24Z;[{'id': 4972344169, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972344167, 'qualifierId': 94}, {'id': 4972344265, 'qualifierId': 233, 'value': '720'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;cea2ao8lx8dw3jdjtpqfhdhck;Save;;;;;;;;;;;;;;;;;;;720,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;66;10;Tacoma Defiance;3970;DML;1,0
