id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Angle;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_Launch;value_Offensive;value_DeletedEventType;value_FlickOn;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_LayOff;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_Cross;value_OutOfPlay;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_BlockedPass;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_GoalmouthZ;value_OutOfBoxCentre;value_LeftFooted;value_FreeKick;value_NotAssisted;value_GkX;value_GoalmouthY;value_GkY;value_HighLeft;value_NotVisible;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_Assist;value_RegularPlay;value_GoalShotGameClock;value_BoxLeft;value_IndividualPlay;value_Deflection;value_KeeperTouched;value_LowLeft;value_GoalShotTimestamp;value_Assisted;value_IntentionalAssist;value_FirstTouch;value_BlockedX;value_FromCorner;value_BoxCentre;value_LowRight;value_Head;value_BlockedY;value_Standing;value_Hands;value_Collected;value_KeeperThrow;value_DefBlock;value_HighRight;value_RightFooted;value_HighClaim;value_High;value_Blocked;value_LowCentre;value_SwerveRight;value_CloseLeft;value_PullBack;value_Overrun;value_OverArm;value_CloseRight;value_Injury;value_InjuredPlayerId;value_SwerveLeft;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SwitchOfPlay;value_GkKickFromHands;value_Volley;value_TacticalFoul;value_ByWall;value_SetPiece;value_TempShotOn;value_SmallBoxRight;value_SixYardBlocked;value_BlockedCross;value_LeadingToGoal;value_BigChance;value_Penalty;value_PenaltyTakerId;value_Diving;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Dissent;value_OverhitCross;value_NotRetreating;value_RelatedError1Id;value_HighCentre;value_Fumble;value_ParriedDanger;value_OutSwinger;value_NotPastGoalLine;value_FastBreak;value_SecondYellow;value_TimeWasting;value_OutOfBoxDeepLeft;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_WeatherProblem;value_NewStartTime;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710764877;8;1;1;0;18;29nx7yxy1rdqv2oobqn5pjf8p;1;58,7;77,0;2024-08-18T19:55:39.607Z;2024-08-18T19:55:42Z;[{'id': 5158557503, 'qualifierId': 141, 'value': '56.0'}, {'id': 5158557499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158557505, 'qualifierId': 212, 'value': '19.6'}, {'id': 5158557507, 'qualifierId': 213, 'value': '3.96'}, {'id': 5158557501, 'qualifierId': 140, 'value': '45.9'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;45,9;;;56,0;3,96;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;45,9;56,0;;;;;;;;0;0;18;Philadelphia Union II;18;DML;1,0
2710764909;9;43;1;0;21;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-08-18T19:55:42.359Z;2024-08-18T19:56:07Z;[{'id': 5158557663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158557667, 'qualifierId': 286, 'value': '0'}, {'id': 5158559491, 'qualifierId': 144, 'value': '3'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;eq3htncf011l0ji2pj0rvy1as;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;0;21;Philadelphia Union II;21;DML;1,0
2710764959;10;1;1;0;23;29nx7yxy1rdqv2oobqn5pjf8p;1;45,1;54,5;2024-08-18T19:55:44.090Z;2024-08-18T19:55:46Z;[{'id': 5158557927, 'qualifierId': 140, 'value': '53.1'}, {'id': 5158557925, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158557931, 'qualifierId': 212, 'value': '28.6'}, {'id': 5158557929, 'qualifierId': 141, 'value': '14.3'}, {'id': 5158557933, 'qualifierId': 213, 'value': '5.01'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;53,1;;;14,3;5,01;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;53,1;14,3;;;;;;;;0;0;23;Philadelphia Union II;23;DC;1,0
2710764991;11;1;1;0;25;29nx7yxy1rdqv2oobqn5pjf8p;1;53,1;14,3;2024-08-18T19:55:46.751Z;2024-08-18T19:55:50Z;[{'id': 5158558127, 'qualifierId': 141, 'value': '6.8'}, {'id': 5158558123, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158558131, 'qualifierId': 213, 'value': '5.80'}, {'id': 5158558129, 'qualifierId': 212, 'value': '10.9'}, {'id': 5158558125, 'qualifierId': 140, 'value': '62.3'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;62,3;;;6,8;5,8;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;62,3;6,8;;;;;;;;0;0;25;Philadelphia Union II;25;DC;1,0
2710765027;12;1;1;0;28;29nx7yxy1rdqv2oobqn5pjf8p;1;62,3;6,8;2024-08-18T19:55:49.960Z;2024-08-18T19:55:52Z;[{'id': 5158558351, 'qualifierId': 212, 'value': '16.0'}, {'id': 5158558345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158558347, 'qualifierId': 140, 'value': '47.9'}, {'id': 5158558353, 'qualifierId': 213, 'value': '2.80'}, {'id': 5158558349, 'qualifierId': 141, 'value': '14.7'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;47,9;;;14,7;2,8;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;47,9;14,7;;;;;;;;0;0;28;Philadelphia Union II;28;DMR;1,0
2710765049;13;1;1;0;31;29nx7yxy1rdqv2oobqn5pjf8p;1;47,9;14,7;2024-08-18T19:55:52.228Z;2024-08-18T19:55:53Z;[{'id': 5158558459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158558461, 'qualifierId': 140, 'value': '41.6'}, {'id': 5158558467, 'qualifierId': 213, 'value': '1.92'}, {'id': 5158558465, 'qualifierId': 212, 'value': '19.3'}, {'id': 5158558463, 'qualifierId': 141, 'value': '41.3'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;41,6;;;41,3;1,92;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;41,6;41,3;;;;;;;;0;0;31;Philadelphia Union II;31;DC;1,0
2710765083;14;1;1;0;32;29nx7yxy1rdqv2oobqn5pjf8p;1;41,6;41,3;2024-08-18T19:55:53.730Z;2024-08-18T19:55:56Z;[{'id': 5158558643, 'qualifierId': 213, 'value': '1.37'}, {'id': 5158558637, 'qualifierId': 140, 'value': '45.7'}, {'id': 5158558641, 'qualifierId': 212, 'value': '21.7'}, {'id': 5158558635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158558639, 'qualifierId': 141, 'value': '72.6'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;45,7;;;72,6;1,37;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;45,7;72,6;;;;;;;;0;0;32;Philadelphia Union II;32;DC;1,0
2710765135;15;1;1;0;35;29nx7yxy1rdqv2oobqn5pjf8p;1;45,7;72,6;2024-08-18T19:55:56.486Z;2024-08-18T19:55:59Z;[{'id': 5158558903, 'qualifierId': 213, 'value': '4.37'}, {'id': 5158558897, 'qualifierId': 140, 'value': '39.3'}, {'id': 5158558895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158558901, 'qualifierId': 212, 'value': '20.0'}, {'id': 5158558899, 'qualifierId': 141, 'value': '44.9'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;39,3;;;44,9;4,37;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;39,3;44,9;;;;;;;;0;0;35;Philadelphia Union II;35;DC;1,0
2710765177;16;1;1;0;38;29nx7yxy1rdqv2oobqn5pjf8p;1;39,3;44,9;2024-08-18T19:55:59.676Z;2024-08-18T19:56:02Z;[{'id': 5158559139, 'qualifierId': 212, 'value': '19.0'}, {'id': 5158559137, 'qualifierId': 141, 'value': '17.9'}, {'id': 5158559135, 'qualifierId': 140, 'value': '43.9'}, {'id': 5158559141, 'qualifierId': 213, 'value': '4.97'}, {'id': 5158559133, 'qualifierId': 56, 'value': 'Back'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;43,9;;;17,9;4,97;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;43,9;17,9;;;;;;;;0;0;38;Philadelphia Union II;38;DC;1,0
2710765283;17;1;1;0;41;29nx7yxy1rdqv2oobqn5pjf8p;1;43,9;17,9;2024-08-18T19:56:02.397Z;2024-08-18T19:56:08Z;[{'id': 5158559627, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158559643, 'qualifierId': 213, 'value': '1.93'}, {'id': 5158559635, 'qualifierId': 141, 'value': '46.4'}, {'id': 5158559631, 'qualifierId': 140, 'value': '37.0'}, {'id': 5158559639, 'qualifierId': 212, 'value': '20.7'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;37,0;;;46,4;1,93;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;37,0;46,4;;;;;;;;0;0;41;Philadelphia Union II;41;DC;1,0
2710765363;18;1;1;0;47;29nx7yxy1rdqv2oobqn5pjf8p;1;37,0;46,4;2024-08-18T19:56:08.646Z;2024-08-18T19:56:12Z;[{'id': 5158560097, 'qualifierId': 212, 'value': '24.1'}, {'id': 5158560093, 'qualifierId': 140, 'value': '42.4'}, {'id': 5158560091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158560099, 'qualifierId': 213, 'value': '1.33'}, {'id': 5158560095, 'qualifierId': 141, 'value': '80.8'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;42,4;;;80,8;1,33;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;42,4;80,8;;;;;;;;0;0;47;Philadelphia Union II;47;DC;1,0
2710765431;19;1;1;0;51;29nx7yxy1rdqv2oobqn5pjf8p;1;43,6;77,9;2024-08-18T19:56:12.527Z;2024-08-18T19:56:18Z;[{'id': 5158560509, 'qualifierId': 141, 'value': '39.1'}, {'id': 5158560511, 'qualifierId': 212, 'value': '27.3'}, {'id': 5158560505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158560507, 'qualifierId': 140, 'value': '36.8'}, {'id': 5158560513, 'qualifierId': 213, 'value': '4.45'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;36,8;;;39,1;4,45;27,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;36,8;39,1;;;;;;;;0;0;51;Philadelphia Union II;51;DC;1,0
2710765453;20;1;1;0;57;29nx7yxy1rdqv2oobqn5pjf8p;0;36,8;39,1;2024-08-18T19:56:18.418Z;2024-08-18T19:56:20Z;[{'id': 5158560647, 'qualifierId': 212, 'value': '56.4'}, {'id': 5158560641, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158560649, 'qualifierId': 213, 'value': '5.83'}, {'id': 5158560645, 'qualifierId': 141, 'value': '2.6'}, {'id': 5158560651, 'qualifierId': 1}, {'id': 5158560643, 'qualifierId': 140, 'value': '85.0'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;85,0;;;2,6;5,83;56,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;85,0;2,6;;;;;;;;0;0;57;Philadelphia Union II;57;DC;1,0
2710765451;6;49;1;0;59;1zgjjyruyufrkh4xjvryqsb1i;1;14,4;96,5;2024-08-18T19:56:20.230Z;2024-08-18T20:28:19Z;[];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;0;59;Toronto II;59;DC;1,0
2710765499;7;1;1;0;59;1zgjjyruyufrkh4xjvryqsb1i;1;14,5;96,3;2024-08-18T19:56:20.550Z;2024-08-18T19:56:23Z;[{'id': 5158560863, 'qualifierId': 141, 'value': '72.6'}, {'id': 5158560859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158560861, 'qualifierId': 140, 'value': '5.8'}, {'id': 5158560867, 'qualifierId': 213, 'value': '4.20'}, {'id': 5158560865, 'qualifierId': 212, 'value': '18.5'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;5,8;;;72,6;4,2;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;5,8;72,6;;;;;;;;0;0;59;Toronto II;59;DC;1,0
2710765557;8;1;1;1;2;1zgjjyruyufrkh4xjvryqsb1i;0;5,8;72,6;2024-08-18T19:56:23.254Z;2024-08-18T20:33:14Z;[{'id': 5158561241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158561247, 'qualifierId': 141, 'value': '97.8'}, {'id': 5158561239, 'qualifierId': 157}, {'id': 5158561243, 'qualifierId': 140, 'value': '44.0'}, {'id': 5158561251, 'qualifierId': 212, 'value': '43.6'}, {'id': 5158561259, 'qualifierId': 1}, {'id': 5158561255, 'qualifierId': 213, 'value': '0.40'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;44,0;;;97,8;0,4;43,6;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;44,0;97,8;;;;;;;;0;1;2;Toronto II;62;GK;1,0
2710765621;10;1;1;1;6;1zgjjyruyufrkh4xjvryqsb1i;0;40,5;95,0;2024-08-18T19:56:27.775Z;2024-08-18T20:46:03Z;[{'id': 5158561657, 'qualifierId': 141, 'value': '96.6'}, {'id': 5158561655, 'qualifierId': 140, 'value': '45.5'}, {'id': 5158561651, 'qualifierId': 168}, {'id': 5158561659, 'qualifierId': 212, 'value': '5.4'}, {'id': 5158561661, 'qualifierId': 213, 'value': '0.20'}, {'id': 5158561649, 'qualifierId': 3}, {'id': 5158561653, 'qualifierId': 56, 'value': 'Back'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;45,5;;;96,6;0,2;5,4;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;45,5;96,6;;;;;;;;0;1;6;Toronto II;66;FW;1,0
2710765627;21;61;1;1;7;29nx7yxy1rdqv2oobqn5pjf8p;1;59,8;2,0;2024-08-18T19:56:28.137Z;2024-08-18T20:02:37Z;[{'id': 5158561727, 'qualifierId': 56, 'value': 'Right'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;eq3htncf011l0ji2pj0rvy1as;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;1;7;Philadelphia Union II;67;DC;1,0
2710765607;9;5;1;1;8;1zgjjyruyufrkh4xjvryqsb1i;1;39,7;101,8;2024-08-18T19:56:29.271Z;2024-08-18T21:33:36Z;[{'id': 5158561581, 'qualifierId': 347}, {'id': 5158561579, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158818089, 'qualifierId': 233, 'value': '22'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;eq3htncf011l0ji2pj0rvy1as;Out;;;;;;;;;;;;;;;;;;;;;;;1,0;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;1;8;Toronto II;68;GK;1,0
2710765641;22;5;1;1;8;29nx7yxy1rdqv2oobqn5pjf8p;0;60,3;-1,8;2024-08-18T19:56:29.271Z;2024-08-18T21:33:36Z;[{'id': 5158818111, 'qualifierId': 233, 'value': '9'}, {'id': 5158561759, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158561761, 'qualifierId': 347}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;eq3htncf011l0ji2pj0rvy1as;Out;;;;;;;;;;;;;;;;;;;;;;;1,0;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;1;8;Philadelphia Union II;68;DC;1,0
2710765657;11;1;1;1;16;1zgjjyruyufrkh4xjvryqsb1i;0;33,6;100,0;2024-08-18T19:56:37.456Z;2024-08-18T20:45:09Z;[{'id': 5158561863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158561871, 'qualifierId': 213, 'value': '6.08'}, {'id': 5158561869, 'qualifierId': 212, 'value': '16.2'}, {'id': 5158561861, 'qualifierId': 107}, {'id': 5158561867, 'qualifierId': 141, 'value': '95.9'}, {'id': 5158561865, 'qualifierId': 140, 'value': '48.7'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;48,7;;;95,9;6,08;16,2;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;48,7;95,9;;;;;;;;0;1;16;Toronto II;76;DC;1,0
2710765689;23;8;1;1;20;29nx7yxy1rdqv2oobqn5pjf8p;1;55,1;8,0;2024-08-18T19:56:41.052Z;2024-08-18T19:57:02Z;[{'id': 5158562011, 'qualifierId': 56, 'value': 'Right'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eq3htncf011l0ji2pj0rvy1as;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;1;20;Philadelphia Union II;80;MC;1,0
2710765747;25;1;1;1;21;29nx7yxy1rdqv2oobqn5pjf8p;0;62,3;3,7;2024-08-18T19:56:42.023Z;2024-08-18T20:45:51Z;[{'id': 5158815823, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158815833, 'qualifierId': 213, 'value': '0.00'}, {'id': 5158815827, 'qualifierId': 141, 'value': '3.7'}, {'id': 5158815825, 'qualifierId': 140, 'value': '66.1'}, {'id': 5158815829, 'qualifierId': 212, 'value': '4.0'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;66,1;;;3,7;0,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;66,1;3,7;;;;;;;;0;1;21;Philadelphia Union II;81;FWR;1,0
2710765705;24;43;1;1;21;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-08-18T19:56:42.282Z;2024-08-18T20:45:23Z;[{'id': 5158814971, 'qualifierId': 144, 'value': '8'}, {'id': 5158562107, 'qualifierId': 56, 'value': 'Right'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;eq3htncf011l0ji2pj0rvy1as;Deleted event;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;1;21;Philadelphia Union II;81;DC;1,0
2710765727;12;61;1;1;23;1zgjjyruyufrkh4xjvryqsb1i;1;37,5;98,6;2024-08-18T19:56:44.067Z;2024-08-18T19:56:44Z;[{'id': 5158562225, 'qualifierId': 56, 'value': 'Back'}];5aszabja459117mqykvfpajh0;C. Rojas;;;eq3htncf011l0ji2pj0rvy1as;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;1;23;Toronto II;83;MC;1,0
2710765741;13;49;1;1;24;1zgjjyruyufrkh4xjvryqsb1i;1;35,3;98,3;2024-08-18T19:56:45.543Z;2024-08-18T20:33:34Z;[];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;1;24;Toronto II;84;DC;1,0
