id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_PlayerPosition;value_Involved;value_TeamKit;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_PassEndY;value_Angle;value_KickOff;value_Length;value_Launch;value_LongBall;value_NotVisible;value_HeadPass;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_DeletedEventType;value_Indirect;value_TakeOnSpace;value_TouchTypePass;value_OutSwinger;value_Cross;value_Chipped;value_LeftFooted;value_Head;value_SwitchOfPlay;value_TouchTypeControl;value_Left;value_OverhitCross;value_CornerTaken;value_HighGkIntervention;value_OverArm;value_KeeperThrow;value_OutOfPlay;value_TouchTypeClearance;value_Overrun;value_IntentionalAssist;value_Assist;value_LowLeft;value_Assisted;value_GoalmouthY;value_Blocked;value_FirstTouch;value_GoalmouthZ;value_FromCorner;value_RelatedEventId;value_GkY;value_BoxCentre;value_GkX;value_BlockedY;value_BlockedX;value_SixYardBlocked;value_DefBlock;value_Handball;value_DrivenCross;value_Straight;value_TakeOnOvertake;value_LowGkIntervention;value_FlickOn;value_IndividualPlay;value_CloseRight;value_RegularPlay;value_BoxRight;value_NextEventGoalKick;value_GoalKick;value_High;value_LayOff;value_LowCentre;value_Standing;value_MediumGkIntervention;value_Collected;value_Hands;value_OutOfBoxCentre;value_RightFooted;value_Stooping;value_GkHoof;value_RecklessOffence;value_YellowCard;value_ThroughBall;value_Right;value_Strong;value_Low;value_Defensive1V1;value_Shove/Push;value_InSwinger;value_DrinksBreak;value_RefereeDelay;value_SmallBoxLeft;value_CloseLeft;value_ShirtPull/Holding;value_SetPiece;value_HighLeft;value_NotAssisted;value_Minutes;value_Injury;value_InjuredPlayerId;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_ParriedSafe;value_Diving;value_OwnPlayer;value_LowRight;value_Volley;value_OwnShotBlocked;value_AerialFoul;value_BoxLeft;value_GkXTimeOfGoal;value_BigChance;value_1On1;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_MisHit;value_Weak;value_NotPastGoalLine;value_SmallBoxCentre;value_ParriedDanger;value_CloseHigh;value_LeadingToAttempt;value_RelatedError1Id;value_HighClaim;value_GkKickFromHands;value_PenaltyTakerId;value_Penalty;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistType;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697651467;644;5;2;78;29;7fbej4xwoq4imaf5l39304m37;0;90,5;101,5;2024-06-24T00:41:32.567Z;2024-06-24T00:57:42Z;[{'id': 5086106633, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086106635, 'qualifierId': 347}, {'id': 5086124673, 'qualifierId': 233, 'value': '693'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;dkppl172eskt8fw13kbfw642c;Out;;;;;;;;;;;;;;;;;;;;;;693,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;78;29;St. Louis City II;4709;FW;1,0
2697651591;693;5;2;78;29;dqx48fglv1l96cyrmjdod0xec;1;9,5;-1,5;2024-06-24T00:41:32.567Z;2024-06-24T00:57:36Z;[{'id': 5086107241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086124669, 'qualifierId': 233, 'value': '644'}, {'id': 5086107243, 'qualifierId': 347}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;dkppl172eskt8fw13kbfw642c;Out;;;;;;;;;;;;;;;;;;;;;;644,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;78;29;Sporting KC II;4709;DR;1,0
2697651579;692;1;2;78;49;dqx48fglv1l96cyrmjdod0xec;0;12,4;0,0;2024-06-24T00:41:53.134Z;2024-06-24T00:42:10Z;[{'id': 5086107195, 'qualifierId': 213, 'value': '0.15'}, {'id': 5086107189, 'qualifierId': 140, 'value': '41.8'}, {'id': 5086107187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086107193, 'qualifierId': 212, 'value': '31.2'}, {'id': 5086107191, 'qualifierId': 141, 'value': '5.3'}, {'id': 5086107429, 'qualifierId': 107}, {'id': 5086107431, 'qualifierId': 1}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;41,8;;5,3;0,15;;31,2;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;41,8;5,3;;;;;;;;0;78;49;Sporting KC II;4729;DR;1,0
2697651581;645;49;2;78;51;7fbej4xwoq4imaf5l39304m37;1;53,6;87,5;2024-06-24T00:41:54.741Z;2024-06-24T00:41:54Z;[];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dkppl172eskt8fw13kbfw642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;78;51;St. Louis City II;4731;DC;1,0
2697651589;646;1;2;78;51;7fbej4xwoq4imaf5l39304m37;1;53,6;87,5;2024-06-24T00:41:54.929Z;2024-06-24T00:41:56Z;[{'id': 5086107233, 'qualifierId': 213, 'value': '5.00'}, {'id': 5086107231, 'qualifierId': 212, 'value': '10.2'}, {'id': 5086107227, 'qualifierId': 140, 'value': '56.4'}, {'id': 5086107225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086107229, 'qualifierId': 141, 'value': '73.1'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;56,4;;73,1;5,0;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;56,4;73,1;;;;;;;;0;78;51;St. Louis City II;4731;DC;1,0
2697651597;647;1;2;78;52;7fbej4xwoq4imaf5l39304m37;1;57,1;75,5;2024-06-24T00:41:56.413Z;2024-06-24T00:41:59Z;[{'id': 5086107263, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086107265, 'qualifierId': 140, 'value': '66.9'}, {'id': 5086107269, 'qualifierId': 212, 'value': '17.7'}, {'id': 5086107267, 'qualifierId': 141, 'value': '96.6'}, {'id': 5086107271, 'qualifierId': 213, 'value': '0.95'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;66,9;;96,6;0,95;;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;66,9;96,6;;;;;;;;0;78;52;St. Louis City II;4732;MC;1,0
2697651603;648;2;2;78;55;7fbej4xwoq4imaf5l39304m37;1;71,3;90,9;2024-06-24T00:41:59.022Z;2024-06-24T00:42:09Z;[{'id': 5086107507, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086107309, 'qualifierId': 141, 'value': '73.1'}, {'id': 5086107505, 'qualifierId': 7, 'value': 'i15xuf6lug0m5twd06n2pus4'}, {'id': 5086107307, 'qualifierId': 140, 'value': '76.9'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;dkppl172eskt8fw13kbfw642c;Offside Pass;;;;;;;;;;76,9;;73,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;76,9;73,1;;;;;;;;0;78;55;St. Louis City II;4735;DC;1,0
2697651629;694;55;2;78;55;dqx48fglv1l96cyrmjdod0xec;1;24,8;72,2;2024-06-24T00:41:59.023Z;2024-06-24T01:04:51Z;[];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;dkppl172eskt8fw13kbfw642c;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;78;55;Sporting KC II;4735;DC;1,0
2697651609;649;43;2;78;57;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-24T00:42:00.756Z;2024-06-24T00:42:06Z;[{'id': 5086107347, 'qualifierId': 213, 'value': '0.65'}, {'id': 5086107339, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086107459, 'qualifierId': 144, 'value': '1'}, {'id': 5086107345, 'qualifierId': 212, 'value': '11.2'}, {'id': 5086107341, 'qualifierId': 140, 'value': '86.0'}, {'id': 5086107343, 'qualifierId': 141, 'value': '83.8'}];i15xuf6lug0m5twd06n2pus4;Pau Vidal;;;dkppl172eskt8fw13kbfw642c;Deleted event;;;;;;;;;;86,0;;83,8;0,65;;11,2;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;86,0;83,8;;;;;;;;0;78;57;St. Louis City II;4737;Sub;1,0
2697651699;696;1;2;79;39;dqx48fglv1l96cyrmjdod0xec;0;22,5;40,9;2024-06-24T00:42:42.750Z;2024-06-24T00:42:47Z;[{'id': 5086107929, 'qualifierId': 212, 'value': '41.6'}, {'id': 5086107917, 'qualifierId': 5}, {'id': 5086107919, 'qualifierId': 157}, {'id': 5086107927, 'qualifierId': 141, 'value': '35.5'}, {'id': 5086107921, 'qualifierId': 241}, {'id': 5086107923, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086107933, 'qualifierId': 1}, {'id': 5086107931, 'qualifierId': 213, 'value': '6.19'}, {'id': 5086107925, 'qualifierId': 140, 'value': '62.0'}];esetc9bteuheaoq6mttyt6rbp;B. Lundt;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;62,0;;35,5;6,19;;41,6;1,0;1,0;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;62,0;35,5;;;;;;;;0;79;39;Sporting KC II;4779;GK;1,0
2697651697;650;44;2;79;40;7fbej4xwoq4imaf5l39304m37;1;36,5;63,7;2024-06-24T00:42:44.142Z;2024-06-24T00:42:46Z;[{'id': 5086107949, 'qualifierId': 233, 'value': '697'}, {'id': 5086107913, 'qualifierId': 285}, {'id': 5086107911, 'qualifierId': 56, 'value': 'Back'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dkppl172eskt8fw13kbfw642c;Aerial;;;;;;;;;;;;;;;;;;;;;;697,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;79;40;St. Louis City II;4780;DC;1,0
2697651703;697;44;2;79;40;dqx48fglv1l96cyrmjdod0xec;0;63,5;36,3;2024-06-24T00:42:44.143Z;2024-06-24T00:42:46Z;[{'id': 5086107953, 'qualifierId': 233, 'value': '650'}, {'id': 5086107941, 'qualifierId': 286}, {'id': 5086107939, 'qualifierId': 56, 'value': 'Center'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;dkppl172eskt8fw13kbfw642c;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;650,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;79;40;Sporting KC II;4780;FW;1,0
2697651707;651;1;2;79;41;7fbej4xwoq4imaf5l39304m37;1;32,4;62,5;2024-06-24T00:42:44.548Z;2024-06-24T00:42:46Z;[{'id': 5086107969, 'qualifierId': 212, 'value': '16.5'}, {'id': 5086107971, 'qualifierId': 213, 'value': '4.38'}, {'id': 5086107967, 'qualifierId': 141, 'value': '39.5'}, {'id': 5086107963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086107961, 'qualifierId': 3}, {'id': 5086107965, 'qualifierId': 140, 'value': '27.3'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;27,3;;39,5;4,38;;16,5;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;27,3;39,5;;;;;;;;0;79;41;St. Louis City II;4781;DC;1,0
2697651709;652;49;2;79;43;7fbej4xwoq4imaf5l39304m37;1;26,3;39,5;2024-06-24T00:42:46.501Z;2024-06-24T00:42:46Z;[];hranx8amv6zdzmvzda4to0lw;I. James;;;dkppl172eskt8fw13kbfw642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;79;43;St. Louis City II;4783;Sub;1,0
2697651719;653;1;2;79;46;7fbej4xwoq4imaf5l39304m37;0;26,9;40,2;2024-06-24T00:42:49.594Z;2024-06-24T00:42:50Z;[{'id': 5086108031, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086108039, 'qualifierId': 213, 'value': '6.12'}, {'id': 5086108033, 'qualifierId': 140, 'value': '56.5'}, {'id': 5086108037, 'qualifierId': 212, 'value': '31.5'}, {'id': 5086108035, 'qualifierId': 141, 'value': '32.6'}];hranx8amv6zdzmvzda4to0lw;I. James;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;56,5;;32,6;6,12;;31,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;56,5;32,6;;;;;;;;0;79;46;St. Louis City II;4786;Sub;1,0
2697651723;698;1;2;79;48;dqx48fglv1l96cyrmjdod0xec;0;36,7;72,0;2024-06-24T00:42:51.806Z;2024-06-24T00:42:52Z;[{'id': 5086108047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086108049, 'qualifierId': 140, 'value': '52.1'}, {'id': 5086108055, 'qualifierId': 213, 'value': '0.04'}, {'id': 5086108045, 'qualifierId': 3}, {'id': 5086108053, 'qualifierId': 212, 'value': '16.2'}, {'id': 5086108051, 'qualifierId': 141, 'value': '73.0'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;52,1;;73,0;0,04;;16,2;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;52,1;73,0;;;;;;;;0;79;48;Sporting KC II;4788;DC;1,0
2697651729;654;1;2;79;49;7fbej4xwoq4imaf5l39304m37;1;45,8;33,1;2024-06-24T00:42:52.735Z;2024-06-24T00:42:55Z;[{'id': 5086108087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086108093, 'qualifierId': 212, 'value': '6.6'}, {'id': 5086108091, 'qualifierId': 141, 'value': '23.7'}, {'id': 5086108095, 'qualifierId': 213, 'value': '4.94'}, {'id': 5086108089, 'qualifierId': 140, 'value': '47.2'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;47,2;;23,7;4,94;;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;47,2;23,7;;;;;;;;0;79;49;St. Louis City II;4789;MC;1,0
2697651733;655;1;2;79;52;7fbej4xwoq4imaf5l39304m37;1;56,5;17,4;2024-06-24T00:42:55.750Z;2024-06-24T00:42:58Z;[{'id': 5086108121, 'qualifierId': 213, 'value': '0.39'}, {'id': 5086108115, 'qualifierId': 140, 'value': '72.9'}, {'id': 5086108117, 'qualifierId': 141, 'value': '27.9'}, {'id': 5086108119, 'qualifierId': 212, 'value': '18.6'}, {'id': 5086108113, 'qualifierId': 56, 'value': 'Center'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;72,9;;27,9;0,39;;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;72,9;27,9;;;;;;;;0;79;52;St. Louis City II;4792;FW;1,0
2697651735;656;61;2;79;54;7fbej4xwoq4imaf5l39304m37;0;73,0;28,1;2024-06-24T00:42:58.266Z;2024-06-24T00:42:58Z;[{'id': 5086108125, 'qualifierId': 56, 'value': 'Center'}];i15xuf6lug0m5twd06n2pus4;Pau Vidal;;;dkppl172eskt8fw13kbfw642c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;79;54;St. Louis City II;4794;Sub;1,0
2697651753;699;1;2;79;56;dqx48fglv1l96cyrmjdod0xec;1;25,4;67,8;2024-06-24T00:42:59.646Z;2024-06-24T00:43:01Z;[{'id': 5086108235, 'qualifierId': 213, 'value': '5.64'}, {'id': 5086108233, 'qualifierId': 212, 'value': '26.4'}, {'id': 5086108231, 'qualifierId': 141, 'value': '44.6'}, {'id': 5086108225, 'qualifierId': 157}, {'id': 5086108229, 'qualifierId': 140, 'value': '45.6'}, {'id': 5086108237, 'qualifierId': 1}, {'id': 5086108227, 'qualifierId': 56, 'value': 'Back'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;45,6;;44,6;5,64;;26,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;45,6;44,6;;;;;;;;0;79;56;Sporting KC II;4796;DC;1,0
2697651757;700;49;2;79;58;dqx48fglv1l96cyrmjdod0xec;1;45,7;44,9;2024-06-24T00:43:01.742Z;2024-06-24T00:43:02Z;[];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dkppl172eskt8fw13kbfw642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;79;58;Sporting KC II;4798;MR;1,0
2697651763;701;1;2;79;58;dqx48fglv1l96cyrmjdod0xec;1;45,7;44,9;2024-06-24T00:43:02.223Z;2024-06-24T00:43:03Z;[{'id': 5086108269, 'qualifierId': 141, 'value': '52.5'}, {'id': 5086108271, 'qualifierId': 212, 'value': '5.2'}, {'id': 5086108265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086108273, 'qualifierId': 213, 'value': '1.71'}, {'id': 5086108267, 'qualifierId': 140, 'value': '45.0'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;45,0;;52,5;1,71;;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;45,0;52,5;;;;;;;;0;79;58;Sporting KC II;4798;MR;1,0
2697651771;702;1;2;79;59;dqx48fglv1l96cyrmjdod0xec;0;45,0;52,5;2024-06-24T00:43:03.053Z;2024-06-24T00:43:05Z;[{'id': 5086108317, 'qualifierId': 1}, {'id': 5086108315, 'qualifierId': 213, 'value': '0.62'}, {'id': 5086108309, 'qualifierId': 140, 'value': '70.1'}, {'id': 5086108307, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086108311, 'qualifierId': 141, 'value': '80.0'}, {'id': 5086108313, 'qualifierId': 212, 'value': '32.3'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;70,1;;80,0;0,62;;32,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;70,1;80,0;;;;;;;;0;79;59;Sporting KC II;4799;FW;1,0
2697651777;657;61;2;80;3;7fbej4xwoq4imaf5l39304m37;0;22,1;20,5;2024-06-24T00:43:07.265Z;2024-06-24T00:43:07Z;[{'id': 5086108357, 'qualifierId': 56, 'value': 'Back'}];hranx8amv6zdzmvzda4to0lw;I. James;;;dkppl172eskt8fw13kbfw642c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;80;3;St. Louis City II;4803;Sub;1,0
2697651783;658;51;2;80;4;7fbej4xwoq4imaf5l39304m37;1;21,9;20,5;2024-06-24T00:43:07.623Z;2024-06-25T09:41:26Z;[{'id': 5086108453, 'qualifierId': 169, 'value': '704'}];hranx8amv6zdzmvzda4to0lw;I. James;;;dkppl172eskt8fw13kbfw642c;Error;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;704,0;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;80;4;St. Louis City II;4804;Sub;1,0
2697809281;804;49;2;80;5;dqx48fglv1l96cyrmjdod0xec;1;79,1;74,3;2024-06-24T00:43:08.884Z;2024-06-25T09:41:48Z;[];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;dkppl172eskt8fw13kbfw642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;80;5;Sporting KC II;4805;Sub;1,0
