id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamFormation;value_Involved;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Length;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Launch;value_DeletedEventType;value_OutOfPlay;value_OppositeRelatedEventId;value_Left;value_DrivenCross;value_Assist;value_CornerTaken;value_IntentionalAssist;value_Cross;value_Straight;value_Chipped;value_RightFooted;value_Offensive;value_Defensive;value_GkX;value_GoalmouthY;value_FromCorner;value_High;value_GoalmouthZ;value_FirstTouch;value_Head;value_RelatedEventId;value_Assisted;value_BoxRight;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_IntendedTackleTarget;value_LayOff;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnSpace;value_TouchTypeClearance;value_InSwinger;value_BoxCentre;value_AttemptedTackle;value_PenaltyTakerId;value_Penalty;value_Injury;value_InjuredPlayerId;value_RecklessOffence;value_NotVisible;value_YellowCard;value_NotAssisted;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_CausingPlayer;value_GkXTimeOfGoal;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_HighRight;value_GoalShotTimestamp;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_GoalShotGameClock;value_Right;value_Scored;value_Diving;value_HeadPass;value_ShirtPull/Holding;value_TakeOnOvertake;value_NextEventThrowIn;value_ThrowIn;value_Defensive1V1;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_MediumGkIntervention;value_TouchTypeControl;value_PullBack;value_Overrun;value_2NdAssist;value_RegularPlay;value_SmallBoxRight;value_2NdRelatedEventId;value_LowCentre;value_2NdAssisted;value_LeftFooted;value_OutSwinger;value_TempBlocked;value_TacticalFoul;value_HighLeft;value_IndividualPlay;value_OutOfBoxCentre;value_DrinksBreak;value_RefereeDelay;value_LowLeft;value_SwerveLeft;value_OutOfBoxLeft;value_BlockedX;value_BlockedY;value_Stooping;value_Collected;value_Hands;value_GkKickFromHands;value_SetPiece;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_NotPastGoalLine;value_BoxLeft;value_MisHit;value_SmallBoxCentre;value_EndType;value_AerialFoul;value_BlockedPass;value_BlockedCross;value_FreeKick;value_SwerveRight;value_FlickOn;value_Blocked;value_DefBlock;value_GkHoof;value_HighCentre;value_Reaching;value_Caught;value_CloseHigh;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FromShotOffTarget;value_OwnPlayer;value_BlockByHand;value_Handball;value_Fumble;value_Standing;value_ParriedDanger;value_ParriedSafe;value_CloseRight;value_CloseLeft;value_LeadingToGoal;value_RelatedError1Id;value_PersistentInfringement;value_OwnGoal;value_LowRight;value_GoesToPenalties;value_Saved;value_Missed;value_HitWoodwork;value_Strong;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695033965;17;1;1;0;35;2nnef9tr9g7m2s6n873qif95g;0;92,3;72,2;2024-06-07T23:05:05.219Z;2024-06-12T07:20:43Z;[{'id': 5071709329, 'qualifierId': 140, 'value': '93.1'}, {'id': 5071709335, 'qualifierId': 213, 'value': '4.79'}, {'id': 5071709333, 'qualifierId': 212, 'value': '11.2'}, {'id': 5071709327, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071709331, 'qualifierId': 141, 'value': '55.8'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;93,1;;11,2;4,79;;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;93,1;55,8;;;;;;;;0;0;35;Orlando City B;35;FW;1,0
2695033973;6;12;1;0;36;479lsfr4cwlzewpbuda3y2xv4;1;8,2;44,5;2024-06-07T23:05:06.088Z;2024-06-12T07:20:51Z;[{'id': 5071709373, 'qualifierId': 213, 'value': '3.96'}, {'id': 5071709413, 'qualifierId': 167}, {'id': 5071709369, 'qualifierId': 141, 'value': '30.1'}, {'id': 5071709367, 'qualifierId': 140, 'value': '0.0'}, {'id': 5071709365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071709371, 'qualifierId': 212, 'value': '13.4'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;c6b4ivjalobve7kfbbii7gt1w;Clearance;;;;;;;;;;0,0;;13,4;3,96;;30,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;0,0;30,1;;;;;;;;0;0;36;Carolina Core;36;DC;1,0
2695033975;7;6;1;0;37;479lsfr4cwlzewpbuda3y2xv4;0;1,4;33,7;2024-06-07T23:05:07.353Z;2024-06-12T07:23:09Z;[{'id': 5071709571, 'qualifierId': 233, 'value': '18'}, {'id': 5071709513, 'qualifierId': 73}, {'id': 5071709511, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;c6b4ivjalobve7kfbbii7gt1w;Corner Awarded;;;;;;;;;;;;;;;;;;;;18,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;37;Carolina Core;37;DC;1,0
2695033969;18;6;1;0;37;2nnef9tr9g7m2s6n873qif95g;1;98,6;66,3;2024-06-07T23:05:07.353Z;2024-06-07T23:05:17Z;[{'id': 5071709531, 'qualifierId': 233, 'value': '7'}, {'id': 5071709345, 'qualifierId': 73}, {'id': 5071709343, 'qualifierId': 56, 'value': 'Center'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;c6b4ivjalobve7kfbbii7gt1w;Corner Awarded;;;;;;;;;;;;;;;;;;;;7,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;0;37;Orlando City B;37;FW;1,0
2695034113;19;1;1;1;8;2nnef9tr9g7m2s6n873qif95g;1;99,5;99,5;2024-06-07T23:05:38.483Z;2024-06-12T07:23:18Z;[{'id': 5075752393, 'qualifierId': 386}, {'id': 5071710383, 'qualifierId': 210, 'value': '13'}, {'id': 5071710085, 'qualifierId': 6}, {'id': 5071710385, 'qualifierId': 154}, {'id': 5071710097, 'qualifierId': 212, 'value': '44.9'}, {'id': 5071710083, 'qualifierId': 2}, {'id': 5071710089, 'qualifierId': 225}, {'id': 5071710095, 'qualifierId': 141, 'value': '34.8'}, {'id': 5071710091, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071710101, 'qualifierId': 1}, {'id': 5071710087, 'qualifierId': 155}, {'id': 5075752367, 'qualifierId': 20}, {'id': 5071710093, 'qualifierId': 140, 'value': '91.1'}, {'id': 5071710099, 'qualifierId': 213, 'value': '4.51'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;1,0;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;91,1;;44,9;4,51;;34,8;1,0;;;;;;1,0;13,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;91,1;34,8;;;;;;;;0;1;8;Orlando City B;68;MC;1,0
2695042961;328;44;1;1;11;2nnef9tr9g7m2s6n873qif95g;1;90,0;34,8;2024-06-07T23:05:40.738Z;2024-06-12T07:23:26Z;[{'id': 5071760209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071760211, 'qualifierId': 286}, {'id': 5071760245, 'qualifierId': 233, 'value': '393'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;c6b4ivjalobve7kfbbii7gt1w;Aerial;;;;;;;;;;;;;;;;;;;;393,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;1;11;Orlando City B;71;DC;1,0
2695042963;393;44;1;1;11;479lsfr4cwlzewpbuda3y2xv4;0;10,0;65,2;2024-06-07T23:05:40.739Z;2024-06-12T07:23:28Z;[{'id': 5071760241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071760243, 'qualifierId': 285}, {'id': 5071760249, 'qualifierId': 233, 'value': '328'}];c2b6h5zwjvzdvdcybyuqd6exg;J. Ellis;;;c6b4ivjalobve7kfbbii7gt1w;Aerial;;;;;;;;;;;;;;;;;;;;328,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;1;11;Carolina Core;71;FW;1,0
2695034115;20;13;1;1;11;2nnef9tr9g7m2s6n873qif95g;1;91,1;34,8;2024-06-07T23:05:40.775Z;2024-06-12T07:23:33Z;[{'id': 5071710405, 'qualifierId': 230, 'value': '98.5'}, {'id': 5071710401, 'qualifierId': 102, 'value': '46.9'}, {'id': 5071710111, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071710259, 'qualifierId': 25}, {'id': 5071710389, 'qualifierId': 74}, {'id': 5071710403, 'qualifierId': 103, 'value': '86.1'}, {'id': 5071710265, 'qualifierId': 328}, {'id': 5071710261, 'qualifierId': 15}, {'id': 5071710397, 'qualifierId': 55, 'value': '19'}, {'id': 5071710391, 'qualifierId': 29}, {'id': 5071710395, 'qualifierId': 154}, {'id': 5071710109, 'qualifierId': 63}, {'id': 5071710407, 'qualifierId': 231, 'value': '48.0'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;c6b4ivjalobve7kfbbii7gt1w;Miss;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;98,5;46,9;1,0;1,0;86,1;1,0;1,0;19,0;1,0;1,0;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;46,9;86.1;19,0;6oia90bi52zwmgdlvcvfnj1pm;;0;1;11;Orlando City B;71;DC;1,0
2695034103;8;5;1;1;15;479lsfr4cwlzewpbuda3y2xv4;1;-1,5;50,6;2024-06-07T23:05:44.798Z;2024-06-07T23:58:13Z;[{'id': 5071710017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071710019, 'qualifierId': 346}, {'id': 5071760253, 'qualifierId': 233, 'value': '21'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;c6b4ivjalobve7kfbbii7gt1w;Out;;;;;;;;;;;;;;;;;;;;21,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;1;15;Carolina Core;75;DL;1,0
2695034119;21;5;1;1;15;2nnef9tr9g7m2s6n873qif95g;0;101,5;49,4;2024-06-07T23:05:44.798Z;2024-06-07T23:59:31Z;[{'id': 5071760257, 'qualifierId': 233, 'value': '8'}, {'id': 5071710131, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071710133, 'qualifierId': 346}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;c6b4ivjalobve7kfbbii7gt1w;Out;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;1;15;Orlando City B;75;DMR;1,0
2695034207;9;1;1;1;37;479lsfr4cwlzewpbuda3y2xv4;1;5,4;49,4;2024-06-07T23:06:07.618Z;2024-06-07T23:06:11Z;[{'id': 5071710625, 'qualifierId': 213, 'value': '4.70'}, {'id': 5071710621, 'qualifierId': 141, 'value': '30.9'}, {'id': 5071710615, 'qualifierId': 124}, {'id': 5071710617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071710619, 'qualifierId': 140, 'value': '5.3'}, {'id': 5071710623, 'qualifierId': 212, 'value': '12.6'}, {'id': 5071710629, 'qualifierId': 237}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;5,3;;12,6;4,7;;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;5,3;30,9;;;;;;;;0;1;37;Carolina Core;97;GK;1,0
2695034231;10;1;1;1;41;479lsfr4cwlzewpbuda3y2xv4;1;7,2;20,4;2024-06-07T23:06:11.128Z;2024-06-07T23:06:15Z;[{'id': 5071710737, 'qualifierId': 155}, {'id': 5071710745, 'qualifierId': 212, 'value': '34.7'}, {'id': 5071710739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071710741, 'qualifierId': 140, 'value': '39.9'}, {'id': 5071710747, 'qualifierId': 213, 'value': '6.13'}, {'id': 5071710743, 'qualifierId': 141, 'value': '12.6'}, {'id': 5071710749, 'qualifierId': 1}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;39,9;;34,7;6,13;;12,6;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;39,9;12,6;;;;;;;;0;1;41;Carolina Core;101;DL;1,0
2695034233;11;4;1;1;45;479lsfr4cwlzewpbuda3y2xv4;1;39,9;15,3;2024-06-07T23:06:14.898Z;2024-06-07T23:06:19Z;[{'id': 5071710791, 'qualifierId': 13}, {'id': 5071710801, 'qualifierId': 152}, {'id': 5071710907, 'qualifierId': 233, 'value': '22'}, {'id': 5071710793, 'qualifierId': 294}, {'id': 5071710797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071710803, 'qualifierId': 286}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;c6b4ivjalobve7kfbbii7gt1w;Foul;;;;;;;;;;;;;;;;;;;;22,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;1;45;Carolina Core;105;AMR;1,0
2695034237;22;4;1;1;45;2nnef9tr9g7m2s6n873qif95g;0;60,1;84,7;2024-06-07T23:06:14.899Z;2024-06-07T23:06:19Z;[{'id': 5071710883, 'qualifierId': 152}, {'id': 5071710885, 'qualifierId': 285}, {'id': 5071710881, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071710879, 'qualifierId': 294}, {'id': 5071710877, 'qualifierId': 13}, {'id': 5071710915, 'qualifierId': 233, 'value': '11'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;c6b4ivjalobve7kfbbii7gt1w;Foul;;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;1;45;Orlando City B;105;DC;1,0
2695034273;12;1;1;1;50;479lsfr4cwlzewpbuda3y2xv4;1;36,5;14,7;2024-06-07T23:06:19.768Z;2024-06-07T23:06:22Z;[{'id': 5071710975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071710983, 'qualifierId': 213, 'value': '2.53'}, {'id': 5071710971, 'qualifierId': 5}, {'id': 5071710977, 'qualifierId': 140, 'value': '25.7'}, {'id': 5071710979, 'qualifierId': 141, 'value': '26.4'}, {'id': 5071710981, 'qualifierId': 212, 'value': '13.9'}, {'id': 5071710973, 'qualifierId': 152}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;25,7;;13,9;2,53;;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;25,7;26,4;;;;;;;;0;1;50;Carolina Core;110;MC;1,0
2695034281;13;1;1;1;52;479lsfr4cwlzewpbuda3y2xv4;1;27,6;26,7;2024-06-07T23:06:22.168Z;2024-06-07T23:06:24Z;[{'id': 5071711017, 'qualifierId': 212, 'value': '3.8'}, {'id': 5071711015, 'qualifierId': 141, 'value': '27.0'}, {'id': 5071711013, 'qualifierId': 140, 'value': '31.2'}, {'id': 5071711019, 'qualifierId': 213, 'value': '0.05'}, {'id': 5071711011, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;31,2;;3,8;0,05;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;31,2;27,0;;;;;;;;0;1;52;Carolina Core;112;DL;1,0
2695034293;14;1;1;1;54;479lsfr4cwlzewpbuda3y2xv4;1;31,1;33,6;2024-06-07T23:06:24.452Z;2024-06-07T23:06:26Z;[{'id': 5071711053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071711061, 'qualifierId': 213, 'value': '1.04'}, {'id': 5071711059, 'qualifierId': 212, 'value': '9.8'}, {'id': 5071711055, 'qualifierId': 140, 'value': '35.8'}, {'id': 5071711057, 'qualifierId': 141, 'value': '46.0'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;35,8;;9,8;1,04;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;35,8;46,0;;;;;;;;0;1;54;Carolina Core;114;MC;1,0
2695034299;15;1;1;1;56;479lsfr4cwlzewpbuda3y2xv4;1;35,8;46,0;2024-06-07T23:06:26.337Z;2024-06-07T23:06:27Z;[{'id': 5071711075, 'qualifierId': 140, 'value': '26.9'}, {'id': 5071711073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071711081, 'qualifierId': 213, 'value': '2.48'}, {'id': 5071711079, 'qualifierId': 212, 'value': '11.8'}, {'id': 5071711077, 'qualifierId': 141, 'value': '56.7'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;26,9;;11,8;2,48;;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;26,9;56,7;;;;;;;;0;1;56;Carolina Core;116;MC;1,0
2695034315;16;1;1;1;58;479lsfr4cwlzewpbuda3y2xv4;1;26,9;56,7;2024-06-07T23:06:27.747Z;2024-06-07T23:06:32Z;[{'id': 5071711149, 'qualifierId': 141, 'value': '80.8'}, {'id': 5071711153, 'qualifierId': 213, 'value': '1.21'}, {'id': 5071711145, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071711151, 'qualifierId': 212, 'value': '17.5'}, {'id': 5071711147, 'qualifierId': 140, 'value': '32.7'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;32,7;;17,5;1,21;;80,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;32,7;80,8;;;;;;;;0;1;58;Carolina Core;118;DC;1,0
2695034325;17;1;1;2;2;479lsfr4cwlzewpbuda3y2xv4;1;38,8;82,7;2024-06-07T23:06:32.147Z;2024-06-07T23:06:36Z;[{'id': 5071711197, 'qualifierId': 140, 'value': '57.5'}, {'id': 5071711199, 'qualifierId': 141, 'value': '92.7'}, {'id': 5071711201, 'qualifierId': 212, 'value': '20.8'}, {'id': 5071711203, 'qualifierId': 213, 'value': '0.33'}, {'id': 5071711195, 'qualifierId': 56, 'value': 'Left'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;57,5;;20,8;0,33;;92,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;57,5;92,7;;;;;;;;0;2;2;Carolina Core;122;DC;1,0
2695034333;23;83;1;2;6;2nnef9tr9g7m2s6n873qif95g;0;39,0;11,4;2024-06-07T23:06:35.755Z;2024-06-12T08:07:41Z;[{'id': 5071760401, 'qualifierId': 399, 'value': '7tpb4dk9meee0utyu4cosnxn8'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c6b4ivjalobve7kfbbii7gt1w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;2;6;Orlando City B;126;MC;1,0
2695034335;18;1;1;2;6;479lsfr4cwlzewpbuda3y2xv4;1;58,5;92,3;2024-06-07T23:06:36.367Z;2024-06-07T23:09:56Z;[{'id': 5071711237, 'qualifierId': 212, 'value': '17.3'}, {'id': 5071711239, 'qualifierId': 213, 'value': '3.23'}, {'id': 5071711233, 'qualifierId': 140, 'value': '42.1'}, {'id': 5071711235, 'qualifierId': 141, 'value': '90.0'}, {'id': 5071711231, 'qualifierId': 56, 'value': 'Back'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;42,1;;17,3;3,23;;90,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;42,1;90,0;;;;;;;;0;2;6;Carolina Core;126;AMC;1,0
