id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_PlayerPosition;value_Involved;value_TeamKit;value_Resume;value_DirectionOfPlay;value_Angle;value_Tap;value_KickOff;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_TouchTypeClearance;value_HeadPass;value_DeletedEventType;value_LowGkIntervention;value_KeeperThrow;value_OutOfPlay;value_NotVisible;value_LayOff;value_OutSwinger;value_RightFooted;value_Cross;value_Head;value_Left;value_Right;value_LeftFooted;value_FromCorner;value_CornerTaken;value_IntentionalAssist;value_InSwinger;value_Assist;value_FirstTouch;value_Deflection;value_LowRight;value_GkY;value_Assisted;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_RelatedEventId;value_GoalmouthY;value_GkYTimeOfGoal;value_SmallBoxRight;value_GkX;value_GoalShotGameClock;value_GoalmouthZ;value_IntendedTackleTarget;value_Offensive;value_BlockedPass;value_Defensive;value_Defensive1V1;value_TakeOnSpace;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_GoalDisallowed;value_Indirect;value_NextEventGoalKick;value_GoalKick;value_Low;value_ShirtPull/Holding;value_TouchTypeControl;value_TakeOnOvertake;value_BlockedY;value_BoxCentre;value_HighLeft;value_BlockedX;value_SetPiece;value_Collected;value_MediumGkIntervention;value_Standing;value_Hands;value_LowCentre;value_FastBreak;value_Weak;value_OverArm;value_BlockedCross;value_Overrun;value_SwitchOfPlay;value_IndividualPlay;value_RegularPlay;value_BoxRight;value_Stooping;value_TouchTypePass;value_RefereeDelay;value_DrinksBreak;value_ThroughBall;value_LowLeft;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_High;value_NotAssisted;value_1On1;value_BigChance;value_TacticalFoul;value_YellowCard;value_SoloRun;value_KeeperTouched;value_FollowsADribble;value_Volley;value_HighRight;value_Strong;value_HighGkIntervention;value_HighClaim;value_BoxLeft;value_Minutes;value_35Centre;value_ParriedDanger;value_Shove/Push;value_LastLine;value_SixYardBlocked;value_NotPastGoalLine;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_OutOnSideline;value_BoxDeepRight;value_AerialFoul;value_BoxDeepLeft;value_SmallBoxCentre;value_ParriedSafe;value_Diving;value_CaptainChange;value_OtherBodyPart;value_PullBack;value_LeadingToAttempt;value_RelatedError1Id;value_FlickOn;value_FairPlay;value_Injury;value_InjuredPlayerId;value_OverhitCross;value_SmallBoxLeft;value_BlockedClearance;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697660745;835;1;2;82;16;8ijkk62897so5r3bq0wgwx4bu;1;42,9;28,0;2024-06-24T01:49:45.791Z;2024-06-24T01:49:47Z;[{'id': 5086160241, 'qualifierId': 213, 'value': '1.86'}, {'id': 5086160239, 'qualifierId': 212, 'value': '17.4'}, {'id': 5086160235, 'qualifierId': 140, 'value': '38.2'}, {'id': 5086160237, 'qualifierId': 141, 'value': '52.5'}, {'id': 5086160233, 'qualifierId': 56, 'value': 'Back'}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;1,86;;;38,2;;52,5;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;38,2;52,5;;;;;;;0;0;82;16;Vancouver Whitecaps II;4936;MC;1,0
2697660747;836;1;2;82;18;8ijkk62897so5r3bq0wgwx4bu;1;38,4;54,9;2024-06-24T01:49:47.682Z;2024-06-24T01:49:50Z;[{'id': 5086160247, 'qualifierId': 140, 'value': '42.1'}, {'id': 5086160249, 'qualifierId': 141, 'value': '78.5'}, {'id': 5086160245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160253, 'qualifierId': 213, 'value': '1.33'}, {'id': 5086160251, 'qualifierId': 212, 'value': '16.5'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;1,33;;;42,1;;78,5;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;42,1;78,5;;;;;;;0;0;82;18;Vancouver Whitecaps II;4938;DR;1,0
2697660749;837;1;2;82;20;8ijkk62897so5r3bq0wgwx4bu;1;43,4;78,5;2024-06-24T01:49:50.041Z;2024-06-24T01:49:53Z;[{'id': 5086160259, 'qualifierId': 140, 'value': '46.1'}, {'id': 5086160265, 'qualifierId': 213, 'value': '1.36'}, {'id': 5086160257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160261, 'qualifierId': 141, 'value': '98.0'}, {'id': 5086160263, 'qualifierId': 212, 'value': '13.6'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;1,36;;;46,1;;98,0;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;46,1;98,0;;;;;;;0;0;82;20;Vancouver Whitecaps II;4940;DC;1,0
2697660751;838;1;2;82;23;8ijkk62897so5r3bq0wgwx4bu;1;45,7;96,6;2024-06-24T01:49:53.103Z;2024-06-24T01:49:57Z;[{'id': 5086160273, 'qualifierId': 141, 'value': '79.6'}, {'id': 5086160271, 'qualifierId': 140, 'value': '36.8'}, {'id': 5086160269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160275, 'qualifierId': 212, 'value': '14.9'}, {'id': 5086160277, 'qualifierId': 213, 'value': '4.03'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;4,03;;;36,8;;79,6;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;36,8;79,6;;;;;;;0;0;82;23;Vancouver Whitecaps II;4943;DC;1,0
2697660755;839;1;2;82;28;8ijkk62897so5r3bq0wgwx4bu;0;37,5;67,9;2024-06-24T01:49:57.822Z;2024-06-24T01:49:59Z;[{'id': 5086160297, 'qualifierId': 1}, {'id': 5086160295, 'qualifierId': 213, 'value': '6.02'}, {'id': 5086160289, 'qualifierId': 140, 'value': '77.5'}, {'id': 5086160287, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086160285, 'qualifierId': 155}, {'id': 5086160293, 'qualifierId': 212, 'value': '43.5'}, {'id': 5086160291, 'qualifierId': 141, 'value': '51.2'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;6,02;;;77,5;;51,2;43,5;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;77,5;51,2;;;;;;;0;0;82;28;Vancouver Whitecaps II;4948;DC;1,0
2697660759;662;1;2;82;30;eo64tqkioegeb09iice2hf8bt;1;22,4;53,0;2024-06-24T01:49:59.849Z;2024-06-28T14:36:36Z;[{'id': 5086160317, 'qualifierId': 213, 'value': '5.99'}, {'id': 5086160315, 'qualifierId': 212, 'value': '12.7'}, {'id': 5089276483, 'qualifierId': 3}, {'id': 5086160311, 'qualifierId': 140, 'value': '34.0'}, {'id': 5086160313, 'qualifierId': 141, 'value': '47.6'}, {'id': 5086160309, 'qualifierId': 56, 'value': 'Back'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;5,99;;;34,0;;47,6;12,7;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;34,0;47,6;;;;;;;0;0;82;30;Ventura County;4950;DC;1,0
2698229373;764;44;2;82;33;eo64tqkioegeb09iice2hf8bt;1;29,3;38,3;2024-06-24T01:50:02.623Z;2024-06-28T14:54:46Z;[{'id': 5089280553, 'qualifierId': 233, 'value': '982'}, {'id': 5089276545, 'qualifierId': 285}, {'id': 5089276541, 'qualifierId': 56, 'value': 'Back'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;dlgoukrg4i37rh3oqgpuo6vpw;Aerial;;;;;;;;;;;;;;;;;;;982,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;82;33;Ventura County;4953;MC;1,0
2698229375;982;44;2;82;33;8ijkk62897so5r3bq0wgwx4bu;0;70,7;61,7;2024-06-24T01:50:02.624Z;2024-06-28T14:36:51Z;[{'id': 5089276547, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089276553, 'qualifierId': 233, 'value': '764'}, {'id': 5089276551, 'qualifierId': 286}];4283da2hccprbybkv4nvmos2c;J. Corona;;;dlgoukrg4i37rh3oqgpuo6vpw;Aerial;;;;;;;;;;;;;;;;;;;764,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;82;33;Vancouver Whitecaps II;4953;AMC;1,0
2697660771;663;1;2;82;33;eo64tqkioegeb09iice2hf8bt;1;34,2;47,2;2024-06-24T01:50:02.929Z;2024-06-28T14:56:10Z;[{'id': 5086160387, 'qualifierId': 141, 'value': '34.3'}, {'id': 5086160389, 'qualifierId': 212, 'value': '11.1'}, {'id': 5086160385, 'qualifierId': 140, 'value': '27.8'}, {'id': 5086160383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160381, 'qualifierId': 3}, {'id': 5086160391, 'qualifierId': 213, 'value': '4.06'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;4,06;;;27,8;;34,3;11,1;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;27,8;34,3;;;;;;;0;0;82;33;Ventura County;4953;MC;1,0
2698229381;765;49;2;82;35;eo64tqkioegeb09iice2hf8bt;1;25,3;32,6;2024-06-24T01:50:04.573Z;2024-06-28T14:37:05Z;[];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;dlgoukrg4i37rh3oqgpuo6vpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;82;35;Ventura County;4955;DR;1,0
2697660773;664;1;2;82;39;eo64tqkioegeb09iice2hf8bt;0;27,7;34,0;2024-06-24T01:50:08.796Z;2024-06-24T01:50:09Z;[{'id': 5086160403, 'qualifierId': 212, 'value': '40.2'}, {'id': 5086160399, 'qualifierId': 140, 'value': '58.1'}, {'id': 5086160397, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086160395, 'qualifierId': 157}, {'id': 5086160401, 'qualifierId': 141, 'value': '0.0'}, {'id': 5086160405, 'qualifierId': 213, 'value': '5.63'}, {'id': 5086160407, 'qualifierId': 1}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;5,63;;;58,1;;0,0;40,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;58,1;0,0;;;;;;;0;0;82;39;Ventura County;4959;DR;1,0
2697660777;665;5;2;82;40;eo64tqkioegeb09iice2hf8bt;0;57,7;-1,8;2024-06-24T01:50:09.396Z;2024-06-24T01:50:12Z;[{'id': 5086160415, 'qualifierId': 347}, {'id': 5086160439, 'qualifierId': 233, 'value': '841'}, {'id': 5086160413, 'qualifierId': 56, 'value': 'Right'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;dlgoukrg4i37rh3oqgpuo6vpw;Out;;;;;;;;;;;;;;;;;;;841,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;82;40;Ventura County;4960;DR;1,0
2697660783;841;5;2;82;40;8ijkk62897so5r3bq0wgwx4bu;1;42,3;101,8;2024-06-24T01:50:09.396Z;2024-06-24T02:21:12Z;[{'id': 5086160435, 'qualifierId': 233, 'value': '665'}, {'id': 5086160431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160433, 'qualifierId': 347}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dlgoukrg4i37rh3oqgpuo6vpw;Out;;;;;;;;;;;;;;;;;;;665,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;82;40;Vancouver Whitecaps II;4960;DC;1,0
2697660787;842;1;2;82;42;8ijkk62897so5r3bq0wgwx4bu;1;42,8;100,0;2024-06-24T01:50:11.556Z;2024-06-24T01:50:15Z;[{'id': 5086160467, 'qualifierId': 1}, {'id': 5086160459, 'qualifierId': 140, 'value': '30.1'}, {'id': 5086160465, 'qualifierId': 213, 'value': '4.15'}, {'id': 5086160455, 'qualifierId': 107}, {'id': 5086160457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160463, 'qualifierId': 212, 'value': '24.8'}, {'id': 5086160461, 'qualifierId': 141, 'value': '70.8'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;4,15;;;30,1;;70,8;24,8;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,1;70,8;;;;;;;0;0;82;42;Vancouver Whitecaps II;4962;DC;1,0
2697660791;843;1;2;82;46;8ijkk62897so5r3bq0wgwx4bu;1;30,1;70,8;2024-06-24T01:50:15.399Z;2024-06-24T01:50:17Z;[{'id': 5086160483, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160491, 'qualifierId': 213, 'value': '1.15'}, {'id': 5086160489, 'qualifierId': 212, 'value': '18.1'}, {'id': 5086160487, 'qualifierId': 141, 'value': '95.1'}, {'id': 5086160485, 'qualifierId': 140, 'value': '37.2'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;1,15;;;37,2;;95,1;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;37,2;95,1;;;;;;;0;0;82;46;Vancouver Whitecaps II;4966;DR;1,0
2697660795;844;1;2;82;47;8ijkk62897so5r3bq0wgwx4bu;1;37,3;95,1;2024-06-24T01:50:17.149Z;2024-06-24T01:50:20Z;[{'id': 5086160509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160513, 'qualifierId': 141, 'value': '97.2'}, {'id': 5086160511, 'qualifierId': 140, 'value': '40.4'}, {'id': 5086160515, 'qualifierId': 212, 'value': '3.6'}, {'id': 5086160517, 'qualifierId': 213, 'value': '0.41'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;0,41;;;40,4;;97,2;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;40,4;97,2;;;;;;;0;0;82;47;Vancouver Whitecaps II;4967;DC;1,0
2697660803;845;1;2;82;51;8ijkk62897so5r3bq0wgwx4bu;1;40,0;90,6;2024-06-24T01:50:20.618Z;2024-06-24T01:50:24Z;[{'id': 5086160545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160549, 'qualifierId': 141, 'value': '62.7'}, {'id': 5086160547, 'qualifierId': 140, 'value': '29.6'}, {'id': 5086160553, 'qualifierId': 213, 'value': '4.19'}, {'id': 5086160551, 'qualifierId': 212, 'value': '21.9'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;4,19;;;29,6;;62,7;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;29,6;62,7;;;;;;;0;0;82;51;Vancouver Whitecaps II;4971;DC;1,0
2697660809;846;1;2;82;55;8ijkk62897so5r3bq0wgwx4bu;0;31,1;49,1;2024-06-24T01:50:24.805Z;2024-06-24T01:50:26Z;[{'id': 5086160589, 'qualifierId': 140, 'value': '77.0'}, {'id': 5086160585, 'qualifierId': 155}, {'id': 5086160587, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086160595, 'qualifierId': 213, 'value': '5.99'}, {'id': 5086160597, 'qualifierId': 1}, {'id': 5086160591, 'qualifierId': 141, 'value': '27.9'}, {'id': 5086160593, 'qualifierId': 212, 'value': '50.3'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;5,99;;;77,0;;27,9;50,3;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;77,0;27,9;;;;;;;0;0;82;55;Vancouver Whitecaps II;4975;DR;1,0
2697660817;666;1;2;82;58;eo64tqkioegeb09iice2hf8bt;1;26,6;75,7;2024-06-24T01:50:28.217Z;2024-06-24T01:50:29Z;[{'id': 5086160629, 'qualifierId': 141, 'value': '91.4'}, {'id': 5086160627, 'qualifierId': 140, 'value': '36.3'}, {'id': 5086160625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160633, 'qualifierId': 213, 'value': '0.81'}, {'id': 5086160623, 'qualifierId': 3}, {'id': 5086160631, 'qualifierId': 212, 'value': '14.8'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;0,81;;;36,3;;91,4;14,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;36,3;91,4;;;;;;;0;0;82;58;Ventura County;4978;DC;1,0
2697660819;667;49;2;83;0;eo64tqkioegeb09iice2hf8bt;1;36,3;91,4;2024-06-24T01:50:29.739Z;2024-06-24T01:50:30Z;[];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;dlgoukrg4i37rh3oqgpuo6vpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;83;0;Ventura County;4980;MC;1,0
2697660821;668;1;2;83;0;eo64tqkioegeb09iice2hf8bt;0;36,3;91,4;2024-06-24T01:50:29.850Z;2024-06-28T14:37:29Z;[{'id': 5086160637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086160639, 'qualifierId': 140, 'value': '35.0'}, {'id': 5086160641, 'qualifierId': 141, 'value': '80.5'}, {'id': 5086160643, 'qualifierId': 212, 'value': '7.5'}, {'id': 5086160645, 'qualifierId': 213, 'value': '4.53'}, {'id': 5089276655, 'qualifierId': 156}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;4,53;;;35,0;;80,5;7,5;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;35,0;80,5;;;;;;;0;0;83;0;Ventura County;4980;MC;1,0
2697660823;847;8;2;83;1;8ijkk62897so5r3bq0wgwx4bu;1;70,9;27,7;2024-06-24T01:50:31.274Z;2024-06-28T14:37:40Z;[{'id': 5089276699, 'qualifierId': 385}, {'id': 5086160647, 'qualifierId': 56, 'value': 'Center'}];4283da2hccprbybkv4nvmos2c;J. Corona;;;dlgoukrg4i37rh3oqgpuo6vpw;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;83;1;Vancouver Whitecaps II;4981;AMC;1,0
2697660829;669;1;2;83;2;eo64tqkioegeb09iice2hf8bt;1;34,1;86,6;2024-06-24T01:50:31.402Z;2024-06-24T02:06:38Z;[{'id': 5086160687, 'qualifierId': 213, 'value': '4.25'}, {'id': 5086160685, 'qualifierId': 212, 'value': '8.8'}, {'id': 5086160681, 'qualifierId': 140, 'value': '30.4'}, {'id': 5086160683, 'qualifierId': 141, 'value': '75.0'}, {'id': 5086160679, 'qualifierId': 56, 'value': 'Back'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;4,25;;;30,4;;75,0;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;30,4;75,0;;;;;;;0;0;83;2;Ventura County;4982;MC;1,0
2697660831;670;61;2;83;4;eo64tqkioegeb09iice2hf8bt;1;30,4;75,0;2024-06-24T01:50:33.781Z;2024-06-24T02:06:37Z;[{'id': 5086160695, 'qualifierId': 56, 'value': 'Back'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;dlgoukrg4i37rh3oqgpuo6vpw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;83;4;Ventura County;4984;Sub;1,0
