id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Involved;value_Resume;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Cross;value_LeftFooted;value_OutSwinger;value_Head;value_RightFooted;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Defensive1V1;value_TakeOnOvertake;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeControl;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Shove/Push;value_TouchTypeClearance;value_IntendedTackleTarget;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_HighGkIntervention;value_Assist;value_IntentionalAssist;value_BlockedY;value_FirstTouch;value_RelatedEventId;value_GkX;value_GoalmouthZ;value_Blocked;value_GoalmouthY;value_BoxCentre;value_SavedOffLine;value_Assisted;value_FromCorner;value_BlockedX;value_LowCentre;value_GkY;value_SixYardBlocked;value_DefBlock;value_LastLine;value_Right;value_NotAssisted;value_Volley;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnSpace;value_LeadingToAttempt;value_LowLeft;value_RelatedError1Id;value_RegularPlay;value_OutOfBoxCentre;value_Collected;value_Hands;value_Diving;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_BoxLeft;value_PullBack;value_Stooping;value_CloseLeft;value_High;value_FlickOn;value_LayOff;value_ShirtPull/Holding;value_BoxRight;value_BlockedCross;value_NotPastGoalLine;value_TouchTypePass;value_SetPiece;value_LowRight;value_MediumGkIntervention;value_ParriedDanger;value_Standing;value_GkStart;value_BigChance;value_HighLeft;value_SmallBoxLeft;value_OtherBodyPart;value_RefereeDelay;value_DrinksBreak;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxCentre;value_RecklessOffence;value_YellowCard;value_Penalty;value_PenaltyTakerId;value_Dissent;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_GkYTimeOfGoal;value_HighCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Minutes;value_EndType;value_HighRight;value_HighClaim;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_Overrun;value_FreeKick;value_SwerveLeft;value_CloseRight;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_TempBlocked;value_CloseLeftAndHigh;value_SwerveRight;value_Scored;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_CloseHigh;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696557057;5;12;1;0;49;4gymgvqmve0m2vh89v84tt3x0;1;7,2;60,1;2024-06-16T23:04:35.115Z;2024-06-16T23:04:36Z;[{'id': 5080081907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080081911, 'qualifierId': 141, 'value': '75.7'}, {'id': 5080081919, 'qualifierId': 15}, {'id': 5080081913, 'qualifierId': 212, 'value': '11.3'}, {'id': 5080081909, 'qualifierId': 140, 'value': '11.0'}, {'id': 5080081915, 'qualifierId': 213, 'value': '1.21'}];9ncybediodv8share9pox2kno;T. Ritondale;;;dha3q7sn8co3cnaxm0p1gerdg;Clearance;;;;;;;;;;;11,0;11,3;1,21;;75,7;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;11,0;75,7;;;;;;;;0;0;49;Chicago Fire II;49;DC;1,0
2696557081;18;1;1;0;52;8o8m08he36u0j4w08aj2iodn8;0;89,9;24,5;2024-06-16T23:04:37.449Z;2024-06-18T14:33:47Z;[{'id': 5080082037, 'qualifierId': 213, 'value': '1.36'}, {'id': 5080082035, 'qualifierId': 212, 'value': '17.6'}, {'id': 5080082027, 'qualifierId': 155}, {'id': 5080082033, 'qualifierId': 141, 'value': '49.8'}, {'id': 5080082025, 'qualifierId': 2}, {'id': 5081299015, 'qualifierId': 20}, {'id': 5080082031, 'qualifierId': 140, 'value': '93.4'}, {'id': 5081299013, 'qualifierId': 224}, {'id': 5080082029, 'qualifierId': 56, 'value': 'Center'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;93,4;17,6;1,36;;49,8;;;;1,0;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;93,4;49,8;;;;;;;;0;0;52;Huntsville City;52;MR;1,0
2696557105;6;12;1;0;54;4gymgvqmve0m2vh89v84tt3x0;1;8,8;40,6;2024-06-16T23:04:39.475Z;2024-06-16T23:04:43Z;[{'id': 5080082157, 'qualifierId': 213, 'value': '0.35'}, {'id': 5080082149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080082151, 'qualifierId': 140, 'value': '45.5'}, {'id': 5080082155, 'qualifierId': 212, 'value': '41.0'}, {'id': 5080082153, 'qualifierId': 141, 'value': '61.1'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;dha3q7sn8co3cnaxm0p1gerdg;Clearance;;;;;;;;;;;45,5;41,0;0,35;;61,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;45,5;61,1;;;;;;;;0;0;54;Chicago Fire II;54;DR;1,0
2696557117;19;44;1;0;57;8o8m08he36u0j4w08aj2iodn8;1;54,9;38,0;2024-06-16T23:04:42.882Z;2024-06-16T23:04:44Z;[{'id': 5080082205, 'qualifierId': 286}, {'id': 5080082219, 'qualifierId': 233, 'value': '7'}, {'id': 5080082203, 'qualifierId': 56, 'value': 'Center'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;dha3q7sn8co3cnaxm0p1gerdg;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;1,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;57;Huntsville City;57;DL;1,0
2696557109;7;44;1;0;57;4gymgvqmve0m2vh89v84tt3x0;0;45,1;62,0;2024-06-16T23:04:42.883Z;2024-06-16T23:04:44Z;[{'id': 5080082171, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080082231, 'qualifierId': 233, 'value': '19'}, {'id': 5080082173, 'qualifierId': 285}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dha3q7sn8co3cnaxm0p1gerdg;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;19,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;0;57;Chicago Fire II;57;FW;1,0
2696557123;20;1;1;0;58;8o8m08he36u0j4w08aj2iodn8;1;55,3;37,0;2024-06-16T23:04:43.730Z;2024-06-16T23:04:46Z;[{'id': 5080082265, 'qualifierId': 213, 'value': '5.17'}, {'id': 5080082255, 'qualifierId': 3}, {'id': 5080082257, 'qualifierId': 56, 'value': 'Right'}, {'id': 5080082263, 'qualifierId': 212, 'value': '16.4'}, {'id': 5080082261, 'qualifierId': 141, 'value': '15.3'}, {'id': 5080082259, 'qualifierId': 140, 'value': '62.2'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;62,2;16,4;5,17;;15,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;62,2;15,3;;;;;;;;0;0;58;Huntsville City;58;DL;1,0
2696557165;21;1;1;1;0;8o8m08he36u0j4w08aj2iodn8;1;63,1;13,0;2024-06-16T23:04:45.933Z;2024-06-16T23:04:50Z;[{'id': 5080082493, 'qualifierId': 212, 'value': '13.6'}, {'id': 5080082489, 'qualifierId': 140, 'value': '60.3'}, {'id': 5080082495, 'qualifierId': 213, 'value': '1.79'}, {'id': 5080082491, 'qualifierId': 141, 'value': '32.5'}, {'id': 5080082487, 'qualifierId': 56, 'value': 'Center'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;60,3;13,6;1,79;;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;60,3;32,5;;;;;;;;0;1;0;Huntsville City;60;DR;1,0
2696557173;22;1;1;1;4;8o8m08he36u0j4w08aj2iodn8;1;60,8;36,7;2024-06-16T23:04:49.932Z;2024-06-16T23:07:49Z;[{'id': 5080082511, 'qualifierId': 140, 'value': '62.2'}, {'id': 5080082509, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080082513, 'qualifierId': 141, 'value': '64.0'}, {'id': 5080082517, 'qualifierId': 213, 'value': '1.49'}, {'id': 5080082515, 'qualifierId': 212, 'value': '18.6'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;62,2;18,6;1,49;;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;62,2;64,0;;;;;;;;0;1;4;Huntsville City;64;DMC;1,0
2696557197;23;1;1;1;7;8o8m08he36u0j4w08aj2iodn8;1;61,6;67,2;2024-06-16T23:04:53.088Z;2024-06-18T14:34:21Z;[{'id': 5080082609, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080082613, 'qualifierId': 140, 'value': '72.7'}, {'id': 5080082617, 'qualifierId': 141, 'value': '94.4'}, {'id': 5080082619, 'qualifierId': 212, 'value': '21.9'}, {'id': 5080082621, 'qualifierId': 213, 'value': '1.01'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;72,7;21,9;1,01;;94,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;72,7;94,4;;;;;;;;0;1;7;Huntsville City;67;MC;1,0
2696557229;24;1;1;1;9;8o8m08he36u0j4w08aj2iodn8;1;74,0;93,1;2024-06-16T23:04:55.072Z;2024-06-16T23:04:58Z;[{'id': 5080082797, 'qualifierId': 140, 'value': '66.6'}, {'id': 5080082801, 'qualifierId': 212, 'value': '10.3'}, {'id': 5080082795, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080082799, 'qualifierId': 141, 'value': '83.1'}, {'id': 5080082803, 'qualifierId': 213, 'value': '3.86'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;66,6;10,3;3,86;;83,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;66,6;83,1;;;;;;;;0;1;9;Huntsville City;69;DC;1,0
2696557249;25;1;1;1;13;8o8m08he36u0j4w08aj2iodn8;1;64,4;82,6;2024-06-16T23:04:58.681Z;2024-06-16T23:05:01Z;[{'id': 5080082869, 'qualifierId': 140, 'value': '45.7'}, {'id': 5080082873, 'qualifierId': 212, 'value': '19.9'}, {'id': 5080082867, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080082875, 'qualifierId': 213, 'value': '3.30'}, {'id': 5080082871, 'qualifierId': 141, 'value': '77.9'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;45,7;19,9;3,3;;77,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;45,7;77,9;;;;;;;;0;1;13;Huntsville City;73;ML;1,0
2696557279;26;1;1;1;16;8o8m08he36u0j4w08aj2iodn8;1;45,0;77,3;2024-06-16T23:05:01.806Z;2024-06-16T23:05:04Z;[{'id': 5080083023, 'qualifierId': 213, 'value': '4.73'}, {'id': 5080083019, 'qualifierId': 141, 'value': '28.4'}, {'id': 5080083025, 'qualifierId': 1}, {'id': 5080083021, 'qualifierId': 212, 'value': '33.3'}, {'id': 5080083015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083017, 'qualifierId': 140, 'value': '45.5'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;45,5;33,3;4,73;;28,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;45,5;28,4;;;;;;;;0;1;16;Huntsville City;76;DC;1,0
2696557321;27;1;1;1;19;8o8m08he36u0j4w08aj2iodn8;1;45,5;28,4;2024-06-16T23:05:04.805Z;2024-06-16T23:05:09Z;[{'id': 5080083261, 'qualifierId': 141, 'value': '30.5'}, {'id': 5080083259, 'qualifierId': 140, 'value': '59.6'}, {'id': 5080083263, 'qualifierId': 212, 'value': '14.9'}, {'id': 5080083265, 'qualifierId': 213, 'value': '0.10'}, {'id': 5080083257, 'qualifierId': 56, 'value': 'Center'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;59,6;14,9;0,1;;30,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;59,6;30,5;;;;;;;;0;1;19;Huntsville City;79;DL;1,0
2696557329;28;1;1;1;23;8o8m08he36u0j4w08aj2iodn8;1;59,6;30,5;2024-06-16T23:05:09.054Z;2024-06-16T23:05:10Z;[{'id': 5080083305, 'qualifierId': 212, 'value': '3.5'}, {'id': 5080083299, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080083307, 'qualifierId': 213, 'value': '1.03'}, {'id': 5080083303, 'qualifierId': 141, 'value': '34.9'}, {'id': 5080083301, 'qualifierId': 140, 'value': '61.3'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;61,3;3,5;1,03;;34,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;61,3;34,9;;;;;;;;0;1;23;Huntsville City;83;MC;1,0
2696557343;29;1;1;1;24;8o8m08he36u0j4w08aj2iodn8;1;61,3;34,9;2024-06-16T23:05:10.054Z;2024-06-16T23:05:12Z;[{'id': 5080083367, 'qualifierId': 141, 'value': '3.3'}, {'id': 5080083365, 'qualifierId': 140, 'value': '55.9'}, {'id': 5080083363, 'qualifierId': 56, 'value': 'Right'}, {'id': 5080083371, 'qualifierId': 213, 'value': '4.45'}, {'id': 5080083369, 'qualifierId': 212, 'value': '22.2'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;55,9;22,2;4,45;;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;55,9;3,3;;;;;;;;0;1;24;Huntsville City;84;DMC;1,0
2696557353;30;1;1;1;26;8o8m08he36u0j4w08aj2iodn8;1;55,9;3,2;2024-06-16T23:05:12.163Z;2024-06-16T23:05:14Z;[{'id': 5080083445, 'qualifierId': 140, 'value': '49.3'}, {'id': 5080083447, 'qualifierId': 141, 'value': '24.8'}, {'id': 5080083443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083449, 'qualifierId': 212, 'value': '16.2'}, {'id': 5080083451, 'qualifierId': 213, 'value': '2.01'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;49,3;16,2;2,01;;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;49,3;24,8;;;;;;;;0;1;26;Huntsville City;86;DR;1,0
2696557371;31;1;1;1;29;8o8m08he36u0j4w08aj2iodn8;1;49,1;24,8;2024-06-16T23:05:14.631Z;2024-06-16T23:11:00Z;[{'id': 5080083535, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083537, 'qualifierId': 140, 'value': '31.4'}, {'id': 5080083543, 'qualifierId': 213, 'value': '2.26'}, {'id': 5080083539, 'qualifierId': 141, 'value': '57.8'}, {'id': 5080083541, 'qualifierId': 212, 'value': '29.1'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;31,4;29,1;2,26;;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;31,4;57,8;;;;;;;;0;1;29;Huntsville City;89;MC;1,0
2696557385;32;1;1;1;33;8o8m08he36u0j4w08aj2iodn8;1;31,4;57,8;2024-06-16T23:05:18.352Z;2024-06-16T23:05:32Z;[{'id': 5080083621, 'qualifierId': 140, 'value': '37.4'}, {'id': 5080083627, 'qualifierId': 213, 'value': '1.20'}, {'id': 5080083625, 'qualifierId': 212, 'value': '17.4'}, {'id': 5080083619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083623, 'qualifierId': 141, 'value': '81.6'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;37,4;17,4;1,2;;81,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;37,4;81,6;;;;;;;;0;1;33;Huntsville City;93;GK;1,0
2696557397;33;1;1;1;34;8o8m08he36u0j4w08aj2iodn8;1;37,4;81,6;2024-06-16T23:05:19.664Z;2024-06-16T23:05:22Z;[{'id': 5080083679, 'qualifierId': 141, 'value': '47.8'}, {'id': 5080083681, 'qualifierId': 212, 'value': '23.9'}, {'id': 5080083683, 'qualifierId': 213, 'value': '4.44'}, {'id': 5080083675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083677, 'qualifierId': 140, 'value': '31.3'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;31,3;23,9;4,44;;47,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;31,3;47,8;;;;;;;;0;1;34;Huntsville City;94;DC;1,0
2696557423;34;1;1;1;37;8o8m08he36u0j4w08aj2iodn8;1;31,3;47,8;2024-06-16T23:05:22.382Z;2024-06-16T23:05:40Z;[{'id': 5080083799, 'qualifierId': 212, 'value': '18.2'}, {'id': 5080083797, 'qualifierId': 141, 'value': '23.7'}, {'id': 5080083801, 'qualifierId': 213, 'value': '5.17'}, {'id': 5080083795, 'qualifierId': 140, 'value': '38.9'}, {'id': 5080083793, 'qualifierId': 56, 'value': 'Back'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;38,9;18,2;5,17;;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;38,9;23,7;;;;;;;;0;1;37;Huntsville City;97;GK;1,0
2696557449;35;1;1;1;42;8o8m08he36u0j4w08aj2iodn8;1;39,1;27,6;2024-06-16T23:05:27.304Z;2024-06-16T23:05:29Z;[{'id': 5080083929, 'qualifierId': 140, 'value': '31.4'}, {'id': 5080083933, 'qualifierId': 212, 'value': '19.1'}, {'id': 5080083927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083935, 'qualifierId': 213, 'value': '2.01'}, {'id': 5080083931, 'qualifierId': 141, 'value': '53.0'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;31,4;19,1;2,01;;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;31,4;53,0;;;;;;;;0;1;42;Huntsville City;102;DL;1,0
2696557469;36;1;1;1;44;8o8m08he36u0j4w08aj2iodn8;1;31,4;54,0;2024-06-16T23:05:29.459Z;2024-06-16T23:05:31Z;[{'id': 5080083995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083999, 'qualifierId': 141, 'value': '79.7'}, {'id': 5080084003, 'qualifierId': 213, 'value': '1.27'}, {'id': 5080083997, 'qualifierId': 140, 'value': '36.5'}, {'id': 5080084001, 'qualifierId': 212, 'value': '18.3'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;36,5;18,3;1,27;;79,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;36,5;79,7;;;;;;;;0;1;44;Huntsville City;104;GK;1,0
2696557501;37;1;1;1;47;8o8m08he36u0j4w08aj2iodn8;1;36,5;79,7;2024-06-16T23:05:33.068Z;2024-06-16T23:05:37Z;[{'id': 5080084153, 'qualifierId': 212, 'value': '26.8'}, {'id': 5080084145, 'qualifierId': 140, 'value': '59.8'}, {'id': 5080084155, 'qualifierId': 213, 'value': '0.42'}, {'id': 5080084149, 'qualifierId': 141, 'value': '95.9'}, {'id': 5080084141, 'qualifierId': 56, 'value': 'Left'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;59,8;26,8;0,42;;95,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;59,8;95,9;;;;;;;;0;1;47;Huntsville City;107;DC;1,0
