id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_Involved;value_Captain;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Length;value_Angle;value_PassEndX;value_Zone;value_LongBall;value_TakeOnSpace;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Launch;value_FlickOn;value_HeadPass;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypePass;value_AttemptedTackle;value_DeletedEventType;value_Chipped;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_IntendedTackleTarget;value_LayOff;value_OutSwinger;value_RightFooted;value_Cross;value_Left;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_OverhitCross;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_Head;value_NotVisible;value_AerialFoul;value_LowGkIntervention;value_Straight;value_DrivenCross;value_BlockedPass;value_Assist;value_OutOfBoxCentre;value_GoalmouthZ;value_Assisted;value_BlockedY;value_LeftFooted;value_GkX;value_IndividualPlay;value_GoalmouthY;value_RegularPlay;value_BlockedX;value_GkY;value_LowCentre;value_Blocked;value_DefBlock;value_Overrun;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_ThroughBall;value_LowRight;value_NotAssisted;value_ParriedSafe;value_Diving;value_Hands;value_Right;value_IntentionalAssist;value_SmallBoxRight;value_FirstTouch;value_FromCorner;value_ParriedDanger;value_Stooping;value_LowLeft;value_BoxCentre;value_Volley;value_High;value_MisHit;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Injury;value_InjuredPlayerId;value_FairPlay;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PlayersCaughtOffside;value_Indirect;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_HighClaim;value_GkKickFromHands;value_Shove/Push;value_Dissent;value_CoachId;value_Minutes;value_SetPiece;value_EndType;value_Tactical;value_TempMissed;value_BoxRight;value_Handball;value_PullBack;value_CloseLeft;value_Feet;value_SavedOffLine;value_SixYardBlocked;value_BoxLeft;value_LastLine;value_CloseHigh;value_BigChance;value_FastBreak;value_BlockedCross;value_RedCard;value_ViolentConduct;value_TimeWasting;value_GkHoof;value_SecondYellow;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684622757;843;1;2;79;45;erwnez7ksfkns4dqmyr1fhbe;1;79,4;15,6;2024-05-09T01:13:47.593Z;2024-05-09T01:13:54Z;[{'id': 5014758545, 'qualifierId': 212, 'value': '11.4'}, {'id': 5014758539, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014758541, 'qualifierId': 140, 'value': '87.5'}, {'id': 5014758547, 'qualifierId': 213, 'value': '5.55'}, {'id': 5014758543, 'qualifierId': 141, 'value': '4.4'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;4,4;11,4;5,55;87,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;87,5;4,4;;;;;;;0;0;79;45;Carolina Core;4785;AMR;1,0
2684622759;844;1;2;79;52;erwnez7ksfkns4dqmyr1fhbe;0;97,3;7,4;2024-05-09T01:13:54.654Z;2024-05-16T15:59:35Z;[{'id': 5014758579, 'qualifierId': 141, 'value': '15.2'}, {'id': 5014758575, 'qualifierId': 140, 'value': '96.2'}, {'id': 5033491927, 'qualifierId': 224}, {'id': 5014758583, 'qualifierId': 212, 'value': '5.4'}, {'id': 5014758569, 'qualifierId': 155}, {'id': 5014758565, 'qualifierId': 2}, {'id': 5033491929, 'qualifierId': 20}, {'id': 5014758573, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014758587, 'qualifierId': 213, 'value': '1.79'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;15,2;5,4;1,79;96,2;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;96,2;15,2;;;;;;;0;0;79;52;Carolina Core;4792;DR;1,0
2684622763;616;61;2;79;53;2nnef9tr9g7m2s6n873qif95g;1;4,1;89,4;2024-05-09T01:13:55.743Z;2024-05-09T01:13:56Z;[{'id': 5014758597, 'qualifierId': 56, 'value': 'Back'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;79;53;Atlanta United II;4793;DMR;1,0
2684622789;617;12;2;79;55;2nnef9tr9g7m2s6n873qif95g;1;6,4;68,5;2024-05-09T01:13:57.675Z;2024-05-09T01:13:59Z;[{'id': 5014758705, 'qualifierId': 140, 'value': '0.0'}, {'id': 5014758709, 'qualifierId': 212, 'value': '17.2'}, {'id': 5014758707, 'qualifierId': 141, 'value': '91.4'}, {'id': 5014758711, 'qualifierId': 213, 'value': '2.01'}, {'id': 5014758737, 'qualifierId': 167}, {'id': 5014758703, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Clearance;;;;;;;;;;;91,4;17,2;2,01;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;0,0;91,4;;;;;;;0;0;79;55;Atlanta United II;4795;DC;1,0
2684622795;618;6;2;79;56;2nnef9tr9g7m2s6n873qif95g;0;0,2;91,0;2024-05-09T01:13:58.295Z;2024-05-16T15:59:57Z;[{'id': 5014758843, 'qualifierId': 233, 'value': '845'}, {'id': 5014758743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014758745, 'qualifierId': 73}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Corner Awarded;;;;;;;;;;;;;;;;;;;845,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;79;56;Atlanta United II;4796;DC;1,0
2684622783;845;6;2;79;56;erwnez7ksfkns4dqmyr1fhbe;1;99,8;9,0;2024-05-09T01:13:58.295Z;2024-05-09T01:14:01Z;[{'id': 5014758735, 'qualifierId': 75}, {'id': 5014758785, 'qualifierId': 233, 'value': '618'}, {'id': 5014758733, 'qualifierId': 56, 'value': 'Right'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Corner Awarded;;;;;;;;;;;;;;;;;;;618,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;79;56;Carolina Core;4796;DR;1,0
2684622949;846;1;2;80;8;erwnez7ksfkns4dqmyr1fhbe;1;99,5;0,5;2024-05-09T01:14:10.762Z;2024-05-16T15:59:54Z;[{'id': 5014759525, 'qualifierId': 1}, {'id': 5014759507, 'qualifierId': 2}, {'id': 5014759509, 'qualifierId': 6}, {'id': 5014759523, 'qualifierId': 213, 'value': '1.63'}, {'id': 5014759521, 'qualifierId': 212, 'value': '54.5'}, {'id': 5014759517, 'qualifierId': 140, 'value': '96.4'}, {'id': 5014759511, 'qualifierId': 155}, {'id': 5014759513, 'qualifierId': 223}, {'id': 5033492221, 'qualifierId': 72}, {'id': 5014759519, 'qualifierId': 141, 'value': '80.5'}, {'id': 5014759515, 'qualifierId': 56, 'value': 'Left'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;80,5;54,5;1,63;96,4;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;96,4;80,5;;;;;;;0;0;80;8;Carolina Core;4808;AMR;1,0
2684622961;847;1;2;80;16;erwnez7ksfkns4dqmyr1fhbe;0;90,7;81,7;2024-05-09T01:14:18.558Z;2024-05-16T16:00:11Z;[{'id': 5014759575, 'qualifierId': 213, 'value': '4.89'}, {'id': 5014759567, 'qualifierId': 56, 'value': 'Center'}, {'id': 5033492451, 'qualifierId': 20}, {'id': 5014759563, 'qualifierId': 2}, {'id': 5033492449, 'qualifierId': 223}, {'id': 5014759573, 'qualifierId': 212, 'value': '22.5'}, {'id': 5014759565, 'qualifierId': 155}, {'id': 5014759571, 'qualifierId': 141, 'value': '49.1'}, {'id': 5014759569, 'qualifierId': 140, 'value': '94.5'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;49,1;22,5;4,89;94,5;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;94,5;49,1;;;;;;;0;0;80;16;Carolina Core;4816;MC;1,0
2684623009;619;44;2;80;20;2nnef9tr9g7m2s6n873qif95g;1;5,1;51,7;2024-05-09T01:14:22.275Z;2024-05-09T01:19:47Z;[{'id': 5014774481, 'qualifierId': 233, 'value': '848'}, {'id': 5014759901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014759903, 'qualifierId': 285}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Aerial;;;;;;;;;;;;;;;;;;1,0;848,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;80;20;Atlanta United II;4820;DC;1,0
2684622991;848;44;2;80;20;erwnez7ksfkns4dqmyr1fhbe;0;94,9;48,3;2024-05-09T01:14:22.276Z;2024-05-09T01:19:52Z;[{'id': 5014759779, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014774393, 'qualifierId': 286}, {'id': 5014774489, 'qualifierId': 233, 'value': '619'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Aerial;;;;;;;;;;;;;;;;;;;619,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;80;20;Carolina Core;4820;MC;1,0
2684623015;620;12;2;80;20;2nnef9tr9g7m2s6n873qif95g;1;4,6;52,4;2024-05-09T01:14:22.660Z;2024-05-09T01:33:44Z;[{'id': 5014759925, 'qualifierId': 15}, {'id': 5014759917, 'qualifierId': 140, 'value': '0.0'}, {'id': 5014759919, 'qualifierId': 141, 'value': '76.9'}, {'id': 5014759921, 'qualifierId': 212, 'value': '17.8'}, {'id': 5014759945, 'qualifierId': 167}, {'id': 5014759915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014759923, 'qualifierId': 213, 'value': '1.93'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Clearance;;;;;;;;;;;76,9;17,8;1,93;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;0,0;76,9;;;;;;;0;0;80;20;Atlanta United II;4820;DC;1,0
2684623019;621;6;2;80;21;2nnef9tr9g7m2s6n873qif95g;0;1,4;66,3;2024-05-09T01:14:23.416Z;2024-05-16T16:00:41Z;[{'id': 5014760135, 'qualifierId': 73}, {'id': 5014760133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014768341, 'qualifierId': 233, 'value': '849'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Corner Awarded;;;;;;;;;;;;;;;;;;;849,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;80;21;Atlanta United II;4821;DC;1,0
2684622999;849;6;2;80;21;erwnez7ksfkns4dqmyr1fhbe;1;98,6;33,7;2024-05-09T01:14:23.416Z;2024-05-09T01:17:20Z;[{'id': 5014759813, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014768293, 'qualifierId': 75}, {'id': 5014768335, 'qualifierId': 233, 'value': '621'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Corner Awarded;;;;;;;;;;;;;;;;;;;621,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;80;21;Carolina Core;4821;MC;1,0
2684623087;850;1;2;80;32;erwnez7ksfkns4dqmyr1fhbe;0;99,4;0,7;2024-05-09T01:14:34.350Z;2024-05-16T16:00:44Z;[{'id': 5014775391, 'qualifierId': 1}, {'id': 5014775383, 'qualifierId': 140, 'value': '95.2'}, {'id': 5014775381, 'qualifierId': 155}, {'id': 5014760357, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014775421, 'qualifierId': 6}, {'id': 5014775387, 'qualifierId': 212, 'value': '32.8'}, {'id': 5014775385, 'qualifierId': 141, 'value': '48.5'}, {'id': 5014775583, 'qualifierId': 223}, {'id': 5014775389, 'qualifierId': 213, 'value': '1.71'}, {'id': 5033493151, 'qualifierId': 72}, {'id': 5014775379, 'qualifierId': 2}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;48,5;32,8;1,71;95,2;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;95,2;48,5;;;;;;;0;0;80;32;Carolina Core;4832;AMR;1,0
2684623097;622;12;2;80;34;2nnef9tr9g7m2s6n873qif95g;1;5,4;62,3;2024-05-09T01:14:36.908Z;2024-05-16T16:01:43Z;[{'id': 5014760415, 'qualifierId': 15}, {'id': 5014760413, 'qualifierId': 213, 'value': '5.40'}, {'id': 5014760407, 'qualifierId': 140, 'value': '14.8'}, {'id': 5014760411, 'qualifierId': 212, 'value': '15.6'}, {'id': 5014760405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014760409, 'qualifierId': 141, 'value': '44.5'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Clearance;;;;;;;;;;;44,5;15,6;5,4;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;14,8;44,5;;;;;;;0;0;80;34;Atlanta United II;4834;DC;1,0
2688057251;966;61;2;80;35;erwnez7ksfkns4dqmyr1fhbe;0;84,9;59,4;2024-05-09T01:14:37.192Z;2024-05-16T16:02:53Z;[{'id': 5033498697, 'qualifierId': 56, 'value': 'Center'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;80;35;Carolina Core;4835;AMC;1,0
2684623233;623;12;2;80;37;2nnef9tr9g7m2s6n873qif95g;1;12,0;42,4;2024-05-09T01:14:39.660Z;2024-05-09T01:14:58Z;[{'id': 5014761285, 'qualifierId': 212, 'value': '34.7'}, {'id': 5014761283, 'qualifierId': 141, 'value': '35.5'}, {'id': 5014761281, 'qualifierId': 140, 'value': '44.7'}, {'id': 5014761287, 'qualifierId': 213, 'value': '6.15'}, {'id': 5014761279, 'qualifierId': 56, 'value': 'Back'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Clearance;;;;;;;;;;;35,5;34,7;6,15;44,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;44,7;35,5;;;;;;;0;0;80;37;Atlanta United II;4837;MC;1,0
2684623171;851;1;2;80;41;erwnez7ksfkns4dqmyr1fhbe;1;54,0;64,8;2024-05-09T01:14:43.613Z;2024-05-09T01:14:49Z;[{'id': 5014760909, 'qualifierId': 140, 'value': '63.6'}, {'id': 5014760917, 'qualifierId': 213, 'value': '0.38'}, {'id': 5014760905, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014760913, 'qualifierId': 141, 'value': '70.8'}, {'id': 5014760915, 'qualifierId': 212, 'value': '10.9'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;70,8;10,9;0,38;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;63,6;70,8;;;;;;;0;0;80;41;Carolina Core;4841;Sub;1,0
2684623207;852;1;2;80;47;erwnez7ksfkns4dqmyr1fhbe;1;64,9;73,9;2024-05-09T01:14:49.410Z;2024-05-09T01:14:53Z;[{'id': 5014761087, 'qualifierId': 140, 'value': '73.3'}, {'id': 5014761095, 'qualifierId': 212, 'value': '8.9'}, {'id': 5014761083, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014761091, 'qualifierId': 141, 'value': '75.4'}, {'id': 5014761097, 'qualifierId': 213, 'value': '0.12'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;75,4;8,9;0,12;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;73,3;75,4;;;;;;;0;0;80;47;Carolina Core;4847;MC;1,0
2684623217;853;1;2;80;51;erwnez7ksfkns4dqmyr1fhbe;1;75,3;80,2;2024-05-09T01:14:53.518Z;2024-05-09T01:14:55Z;[{'id': 5014761181, 'qualifierId': 212, 'value': '15.0'}, {'id': 5014761175, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014761179, 'qualifierId': 141, 'value': '87.2'}, {'id': 5014761183, 'qualifierId': 213, 'value': '0.32'}, {'id': 5014761177, 'qualifierId': 140, 'value': '88.8'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;87,2;15,0;0,32;88,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;88,8;87,2;;;;;;;0;0;80;51;Carolina Core;4851;DC;1,0
2684623225;854;1;2;80;53;erwnez7ksfkns4dqmyr1fhbe;0;88,9;91,0;2024-05-09T01:14:55.612Z;2024-05-16T16:03:35Z;[{'id': 5014761223, 'qualifierId': 140, 'value': '91.2'}, {'id': 5014761345, 'qualifierId': 286}, {'id': 5014761227, 'qualifierId': 212, 'value': '5.3'}, {'id': 5014761221, 'qualifierId': 56, 'value': 'Left'}, {'id': 5033501051, 'qualifierId': 72}, {'id': 5014761229, 'qualifierId': 213, 'value': '5.18'}, {'id': 5014761225, 'qualifierId': 141, 'value': '84.0'}, {'id': 5014761341, 'qualifierId': 233, 'value': '624'}, {'id': 5014761339, 'qualifierId': 236}, {'id': 5014761219, 'qualifierId': 155}, {'id': 5033501049, 'qualifierId': 224}, {'id': 5014761217, 'qualifierId': 2}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;84,0;5,3;5,18;91,2;;;;;624,0;1,0;;;;;;;;;;;;1,0;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;91,2;84,0;;;;;;;0;0;80;53;Carolina Core;4853;Sub;1,0
2684623239;624;12;2;80;53;2nnef9tr9g7m2s6n873qif95g;1;10,7;14,3;2024-05-09T01:14:55.712Z;2024-05-09T01:14:59Z;[{'id': 5014761319, 'qualifierId': 185}, {'id': 5014761321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014761371, 'qualifierId': 233, 'value': '854'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Clearance;;;;;;;;;;;;;;;;;;;854,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;80;53;Atlanta United II;4853;DC;1,0
2684623243;625;6;2;80;54;2nnef9tr9g7m2s6n873qif95g;0;10,5;15,5;2024-05-09T01:14:56.909Z;2024-05-16T16:03:55Z;[{'id': 5014761351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014761381, 'qualifierId': 233, 'value': '855'}, {'id': 5014761353, 'qualifierId': 73}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Corner Awarded;;;;;;;;;;;;;;;;;;;855,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;80;54;Atlanta United II;4854;DC;1,0
2684623229;855;6;2;80;54;erwnez7ksfkns4dqmyr1fhbe;1;89,5;84,5;2024-05-09T01:14:56.909Z;2024-05-09T01:14:59Z;[{'id': 5014761273, 'qualifierId': 73}, {'id': 5014761377, 'qualifierId': 233, 'value': '625'}, {'id': 5014761271, 'qualifierId': 56, 'value': 'Left'}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Corner Awarded;;;;;;;;;;;;;;;;;;;625,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;80;54;Carolina Core;4854;Sub;1,0
