id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_DirectionOfPlay;value_Zone;value_KickOff;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_Chipped;value_FlickOn;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_IntendedTackleTarget;value_DeletedEventType;value_HeadPass;value_Cross;value_Head;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_OutOfPlay;value_Left;value_IntentionalAssist;value_CornerTaken;value_Assist;value_InSwinger;value_GkX;value_GoalmouthZ;value_SmallBoxLeft;value_FromCorner;value_GkY;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedX;value_LowCentre;value_OutOfBoxCentre;value_IndividualPlay;value_Blocked;value_RightFooted;value_RegularPlay;value_BlockedY;value_DefBlock;value_LeftFooted;value_BoxCentre;value_BigChance;value_CloseRightAndHigh;value_OverArm;value_KeeperThrow;value_PullBack;value_MisHit;value_SmallBoxCentre;value_Right;value_TempMissed;value_NotVisible;value_Shove/Push;value_SwitchOfPlay;value_LowLeft;value_Standing;value_Hands;value_ParriedDanger;value_LayOff;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_FastBreak;value_LowRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_SetPiece;value_CloseLeft;value_High;value_InjuredPlayerId;value_Injury;value_YellowCard;value_Dissent;value_HighRight;value_NotAssisted;value_PersistentInfringement;value_RecklessOffence;value_Overrun;value_HighCentre;value_Collected;value_LeadingToAttempt;value_RelatedError1Id;value_Diving;value_BlockedCross;value_Minutes;value_SwerveRight;value_EndType;value_TacticalFoul;value_Reaching;value_ParriedSafe;value_ThrowInSetPiece;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxRight;value_Feet;value_Stooping;value_CloseRight;value_ThroughBall;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Weak;value_Scored;value_OtherBodyPart;value_LeadingToGoal;value_BoxDeepLeft;value_DrinksBreak;value_RefereeDelay;value_Straight;value_SwerveLeft;value_BoxLeft;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702644513;264;28;1;28;49;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-21T21:33:50.075Z;2024-07-21T21:52:46Z;[{'id': 5113642693, 'qualifierId': 55, 'value': '263'}, {'id': 5113701617, 'qualifierId': 233, 'value': '195'}];;;;;e56o2vq9uzndxvnpc0e1h0sno;End delay;;;;;;;;;;;;;;;;;;;;195,0;;;;;;;;;;;;;;;;;;;;;;;;;;;263,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;263,0;;;0;28;49;Crown Legacy;1729;;
2702644503;196;1;1;28;52;6ubc4y1v6hr63mca7ica4hp90;1;12,8;0,0;2024-07-21T21:33:53.761Z;2024-07-21T21:33:55Z;[{'id': 5113642651, 'qualifierId': 140, 'value': '3.1'}, {'id': 5113642657, 'qualifierId': 213, 'value': '2.66'}, {'id': 5113642655, 'qualifierId': 212, 'value': '11.5'}, {'id': 5113642653, 'qualifierId': 141, 'value': '7.0'}, {'id': 5113642649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113642647, 'qualifierId': 107}];35i699wz5v6nush729peu776c;Josué;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;2,66;11,5;7,0;3,1;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;3,1;7,0;;;;;;;;0;28;52;Atlanta United II;1732;DR;1,0
2702644545;197;1;1;28;54;6ubc4y1v6hr63mca7ica4hp90;1;3,1;7,0;2024-07-21T21:33:55.308Z;2024-07-21T21:33:59Z;[{'id': 5113642853, 'qualifierId': 141, 'value': '20.3'}, {'id': 5113642847, 'qualifierId': 157}, {'id': 5113642849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113642851, 'qualifierId': 140, 'value': '38.4'}, {'id': 5113642859, 'qualifierId': 1}, {'id': 5113642855, 'qualifierId': 212, 'value': '38.2'}, {'id': 5113642857, 'qualifierId': 213, 'value': '0.24'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,24;38,2;20,3;38,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;38,4;20,3;;;;;;;;0;28;54;Atlanta United II;1734;DL;1,0
2702644647;198;1;1;28;58;6ubc4y1v6hr63mca7ica4hp90;1;42,0;36,3;2024-07-21T21:33:59.730Z;2024-07-21T21:34:09Z;[{'id': 5113643345, 'qualifierId': 140, 'value': '44.6'}, {'id': 5113643349, 'qualifierId': 212, 'value': '23.1'}, {'id': 5113643347, 'qualifierId': 141, 'value': '70.0'}, {'id': 5113643351, 'qualifierId': 213, 'value': '1.45'}, {'id': 5113643343, 'qualifierId': 56, 'value': 'Back'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;1,45;23,1;70,0;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;44,6;70,0;;;;;;;;0;28;58;Atlanta United II;1738;FW;1,0
2702644663;199;1;1;29;8;6ubc4y1v6hr63mca7ica4hp90;1;82,7;80,4;2024-07-21T21:34:09.042Z;2024-07-21T21:34:11Z;[{'id': 5113643437, 'qualifierId': 140, 'value': '91.3'}, {'id': 5113643439, 'qualifierId': 141, 'value': '82.7'}, {'id': 5113643435, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113643441, 'qualifierId': 212, 'value': '9.2'}, {'id': 5113643443, 'qualifierId': 213, 'value': '0.17'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,17;9,2;82,7;91,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;91,3;82,7;;;;;;;;0;29;8;Atlanta United II;1748;FWL;1,0
2702644741;200;1;1;29;9;6ubc4y1v6hr63mca7ica4hp90;1;91,3;82,7;2024-07-21T21:34:10.948Z;2024-07-21T21:34:19Z;[{'id': 5113643831, 'qualifierId': 140, 'value': '99.4'}, {'id': 5113643839, 'qualifierId': 1}, {'id': 5113643837, 'qualifierId': 213, 'value': '4.90'}, {'id': 5113643827, 'qualifierId': 155}, {'id': 5113643829, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113643825, 'qualifierId': 2}, {'id': 5113643835, 'qualifierId': 212, 'value': '46.5'}, {'id': 5113643833, 'qualifierId': 141, 'value': '15.5'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;4,9;46,5;15,5;99,4;1,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;99,4;15,5;;;;;;;;0;29;9;Atlanta United II;1749;DC;1,0
2702644745;201;3;1;29;16;6ubc4y1v6hr63mca7ica4hp90;0;97,1;5,2;2024-07-21T21:34:17.516Z;2024-07-21T21:34:20Z;[{'id': 5113643851, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113643885, 'qualifierId': 233, 'value': '265'}, {'id': 5113643855, 'qualifierId': 286}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;e56o2vq9uzndxvnpc0e1h0sno;Take On;;;;;;;;;;;;;;;;;;;;265,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;29;16;Atlanta United II;1756;FWR;1,0
2702644735;265;7;1;29;16;erwnez7ksfkns4dqmyr1fhbe;1;2,9;94,8;2024-07-21T21:34:17.517Z;2024-07-21T21:34:19Z;[{'id': 5113643795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113643797, 'qualifierId': 285}, {'id': 5113643879, 'qualifierId': 233, 'value': '201'}, {'id': 5113643793, 'qualifierId': 167}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;e56o2vq9uzndxvnpc0e1h0sno;Tackle;;;;;;;;;;;;;;;;;;;;201,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;29;16;Crown Legacy;1756;DC;1,0
2702644757;202;5;1;29;17;6ubc4y1v6hr63mca7ica4hp90;1;95,0;-1,4;2024-07-21T21:34:18.253Z;2024-07-21T21:52:42Z;[{'id': 5113643943, 'qualifierId': 347}, {'id': 5113643969, 'qualifierId': 233, 'value': '266'}, {'id': 5113643941, 'qualifierId': 56, 'value': 'Right'}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;266,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;29;17;Atlanta United II;1757;FWR;1,0
2702644739;266;5;1;29;17;erwnez7ksfkns4dqmyr1fhbe;0;5,0;101,4;2024-07-21T21:34:18.253Z;2024-07-21T21:34:21Z;[{'id': 5113643823, 'qualifierId': 347}, {'id': 5113643981, 'qualifierId': 233, 'value': '202'}, {'id': 5113643821, 'qualifierId': 56, 'value': 'Back'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;202,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;29;17;Crown Legacy;1757;DC;1,0
2702644925;203;1;1;29;38;6ubc4y1v6hr63mca7ica4hp90;1;94,0;0,0;2024-07-21T21:34:39.084Z;2024-07-21T21:34:41Z;[{'id': 5113644813, 'qualifierId': 107}, {'id': 5113644821, 'qualifierId': 212, 'value': '7.3'}, {'id': 5113644815, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113644819, 'qualifierId': 141, 'value': '3.4'}, {'id': 5113644817, 'qualifierId': 140, 'value': '87.6'}, {'id': 5113644823, 'qualifierId': 213, 'value': '2.73'}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;2,73;7,3;3,4;87,6;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;87,6;3,4;;;;;;;;0;29;38;Atlanta United II;1778;FWR;1,0
2702644943;204;1;1;29;40;6ubc4y1v6hr63mca7ica4hp90;1;97,4;2,9;2024-07-21T21:34:41.537Z;2024-07-21T21:34:43Z;[{'id': 5113644907, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113644909, 'qualifierId': 140, 'value': '93.0'}, {'id': 5113644913, 'qualifierId': 212, 'value': '4.6'}, {'id': 5113644911, 'qualifierId': 141, 'value': '2.5'}, {'id': 5113644915, 'qualifierId': 213, 'value': '3.20'}];35i699wz5v6nush729peu776c;Josué;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;3,2;4,6;2,5;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;93,0;2,5;;;;;;;;0;29;40;Atlanta United II;1780;DR;1,0
2702644947;205;4;1;29;41;6ubc4y1v6hr63mca7ica4hp90;1;92,0;3,2;2024-07-21T21:34:42.091Z;2024-07-21T21:34:44Z;[{'id': 5113644949, 'qualifierId': 265}, {'id': 5113644947, 'qualifierId': 152}, {'id': 5113644945, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113644951, 'qualifierId': 286}, {'id': 5113644943, 'qualifierId': 13}, {'id': 5113644971, 'qualifierId': 233, 'value': '267'}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;e56o2vq9uzndxvnpc0e1h0sno;Foul;;;;;;;;;;;;;;;;;;;;267,0;;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;29;41;Atlanta United II;1781;FWR;1,0
2702644931;267;4;1;29;41;erwnez7ksfkns4dqmyr1fhbe;0;8,0;96,8;2024-07-21T21:34:42.092Z;2024-07-21T21:34:44Z;[{'id': 5113644871, 'qualifierId': 265}, {'id': 5113644873, 'qualifierId': 285}, {'id': 5113644995, 'qualifierId': 233, 'value': '205'}, {'id': 5113644865, 'qualifierId': 13}, {'id': 5113644869, 'qualifierId': 152}, {'id': 5113644867, 'qualifierId': 56, 'value': 'Back'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;e56o2vq9uzndxvnpc0e1h0sno;Foul;;;;;;;;;;;;;;;;;;;;205,0;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;29;41;Crown Legacy;1781;AML;1,0
2702645015;268;17;1;29;53;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-21T21:34:54.733Z;2024-07-21T21:35:10Z;[{'id': 5113646227, 'qualifierId': 31}, {'id': 5113646229, 'qualifierId': 184}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;e56o2vq9uzndxvnpc0e1h0sno;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;29;53;Crown Legacy;1793;AML;1,0
2702645529;206;1;1;30;46;6ubc4y1v6hr63mca7ica4hp90;0;91,1;2,7;2024-07-21T21:35:47.498Z;2024-07-21T21:35:49Z;[{'id': 5113648001, 'qualifierId': 141, 'value': '44.2'}, {'id': 5113647993, 'qualifierId': 155}, {'id': 5113647989, 'qualifierId': 2}, {'id': 5113648005, 'qualifierId': 213, 'value': '1.52'}, {'id': 5113648003, 'qualifierId': 212, 'value': '28.3'}, {'id': 5113647991, 'qualifierId': 5}, {'id': 5113647999, 'qualifierId': 140, 'value': '92.6'}, {'id': 5113647997, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113647995, 'qualifierId': 152}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;1,52;28,3;44,2;92,6;;;1,0;;;;;;;;1,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;92,6;44,2;;;;;;;;0;30;46;Atlanta United II;1846;MC;1,0
2702645577;269;12;1;30;50;erwnez7ksfkns4dqmyr1fhbe;1;5,8;60,1;2024-07-21T21:35:51.740Z;2024-07-21T21:35:52Z;[{'id': 5113648183, 'qualifierId': 140, 'value': '27.7'}, {'id': 5113648181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113648227, 'qualifierId': 15}, {'id': 5113648187, 'qualifierId': 212, 'value': '23.2'}, {'id': 5113648185, 'qualifierId': 141, 'value': '55.1'}, {'id': 5113648189, 'qualifierId': 213, 'value': '6.14'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e56o2vq9uzndxvnpc0e1h0sno;Clearance;;;;;;;;;;;;6,14;23,2;55,1;27,7;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;27,7;55,1;;;;;;;;0;30;50;Crown Legacy;1850;DL;1,0
2702645603;207;13;1;30;52;6ubc4y1v6hr63mca7ica4hp90;1;69,6;43,9;2024-07-21T21:35:53.965Z;2024-07-21T21:36:18Z;[{'id': 5113649681, 'qualifierId': 102, 'value': '34.1'}, {'id': 5113649689, 'qualifierId': 230, 'value': '97.5'}, {'id': 5113649685, 'qualifierId': 215}, {'id': 5113649683, 'qualifierId': 103, 'value': '75'}, {'id': 5113648329, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113648325, 'qualifierId': 22}, {'id': 5113649345, 'qualifierId': 20}, {'id': 5113649679, 'qualifierId': 81}, {'id': 5113649687, 'qualifierId': 458}, {'id': 5113648327, 'qualifierId': 18}, {'id': 5113649691, 'qualifierId': 231, 'value': '49.6'}];35i699wz5v6nush729peu776c;Josué;;;e56o2vq9uzndxvnpc0e1h0sno;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,5;75,0;;;49,6;;;34,1;;;;;;;1,0;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;34,1;75;;;;0;30;52;Atlanta United II;1852;DR;1,0
2702645625;208;5;1;30;55;6ubc4y1v6hr63mca7ica4hp90;0;100,6;41,0;2024-07-21T21:35:56.277Z;2024-07-21T21:35:58Z;[{'id': 5113648561, 'qualifierId': 233, 'value': '270'}, {'id': 5113648425, 'qualifierId': 346}, {'id': 5113648423, 'qualifierId': 56, 'value': 'Center'}];35i699wz5v6nush729peu776c;Josué;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;270,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;30;55;Atlanta United II;1855;DR;1,0
2702645643;270;5;1;30;55;erwnez7ksfkns4dqmyr1fhbe;1;-0,6;59,0;2024-07-21T21:35:56.277Z;2024-07-21T21:52:43Z;[{'id': 5113648533, 'qualifierId': 233, 'value': '208'}, {'id': 5113648473, 'qualifierId': 346}, {'id': 5113648471, 'qualifierId': 56, 'value': 'Back'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;208,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;30;55;Crown Legacy;1855;DL;1,0
2702645811;271;1;1;31;12;erwnez7ksfkns4dqmyr1fhbe;1;3,4;57,4;2024-07-21T21:36:13.292Z;2024-07-21T21:36:14Z;[{'id': 5113649423, 'qualifierId': 124}, {'id': 5113649433, 'qualifierId': 213, 'value': '1.13'}, {'id': 5113649437, 'qualifierId': 237}, {'id': 5113649427, 'qualifierId': 140, 'value': '10.5'}, {'id': 5113649425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113649429, 'qualifierId': 141, 'value': '80.4'}, {'id': 5113649431, 'qualifierId': 212, 'value': '17.3'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;1,13;17,3;80,4;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;10,5;80,4;;;;;;;;0;31;12;Crown Legacy;1872;GK;1,0
2702645823;272;1;1;31;13;erwnez7ksfkns4dqmyr1fhbe;1;10,6;80,6;2024-07-21T21:36:14.653Z;2024-07-21T21:36:15Z;[{'id': 5113649489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113649493, 'qualifierId': 141, 'value': '93.7'}, {'id': 5113649495, 'qualifierId': 212, 'value': '10.2'}, {'id': 5113649497, 'qualifierId': 213, 'value': '1.06'}, {'id': 5113649491, 'qualifierId': 140, 'value': '15.4'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;1,06;10,2;93,7;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;15,4;93,7;;;;;;;;0;31;13;Crown Legacy;1873;DC;1,0
2702645865;273;1;1;31;14;erwnez7ksfkns4dqmyr1fhbe;1;15,4;93,7;2024-07-21T21:36:15.708Z;2024-07-21T21:36:20Z;[{'id': 5113649791, 'qualifierId': 213, 'value': '6.00'}, {'id': 5113649787, 'qualifierId': 141, 'value': '87.4'}, {'id': 5113649789, 'qualifierId': 212, 'value': '15.1'}, {'id': 5113649785, 'qualifierId': 140, 'value': '29.2'}, {'id': 5113649783, 'qualifierId': 56, 'value': 'Back'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;6,0;15,1;87,4;29,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;29,2;87,4;;;;;;;;0;31;14;Crown Legacy;1874;DC;1,0
2702645869;209;45;1;31;18;6ubc4y1v6hr63mca7ica4hp90;0;70,6;21,2;2024-07-21T21:36:20.012Z;2024-07-21T21:36:21Z;[{'id': 5113649843, 'qualifierId': 233, 'value': '274'}, {'id': 5113649801, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113649803, 'qualifierId': 286}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;e56o2vq9uzndxvnpc0e1h0sno;Challenge;;;;;;;;;;;;;;;;;;;;274,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;31;18;Atlanta United II;1878;MC;1,0
2702645867;274;3;1;31;18;erwnez7ksfkns4dqmyr1fhbe;1;29,4;78,8;2024-07-21T21:36:20.012Z;2024-07-21T21:36:20Z;[{'id': 5113649817, 'qualifierId': 233, 'value': '209'}, {'id': 5113649797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113649799, 'qualifierId': 285}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;e56o2vq9uzndxvnpc0e1h0sno;Take On;;;;;;;;;;;;;;;;;;;;209,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;31;18;Crown Legacy;1878;AMC;1,0
