id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_Captain;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_Angle;value_KickOff;value_PassEndX;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_Defensive;value_TakeOnOvertake;value_LongBall;value_Launch;value_HeadPass;value_LayOff;value_DeletedEventType;value_IntendedTackleTarget;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Defensive1V1;value_Direct;value_AttemptedTackle;value_Foul;value_RightFooted;value_InSwinger;value_Cross;value_FreeKickTaken;value_FlickOn;value_Assist;value_GoalmouthY;value_GkX;value_RegularPlay;value_Assisted;value_FirstTouch;value_GoalmouthZ;value_OutOfBoxCentre;value_RelatedEventId;value_GkY;value_SwerveLeft;value_High;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypePass;value_Head;value_NotVisible;value_TouchTypeControl;value_ShirtPull/Holding;value_Dissent;value_YellowCard;value_TakeOnSpace;value_OutOfPlay;value_OutSwinger;value_LowGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_IntentionalAssist;value_LeadingToGoal;value_BoxCentre;value_HighLeft;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_RelatedError1Id;value_LowCentre;value_Blocked;value_BlockedY;value_LeftFooted;value_BlockedX;value_DefBlock;value_TacticalFoul;value_Shove/Push;value_LeadingToAttempt;value_NotAssisted;value_SwitchOfPlay;value_Simulation;value_Left;value_CornerTaken;value_HighClaim;value_HighGkIntervention;value_Overrun;value_PullBack;value_Handball;value_Minutes;value_OverArm;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxLeft;value_FromCorner;value_CloseLeft;value_Weak;value_LowLeft;value_ParriedSafe;value_Hands;value_Diving;value_Volley;value_CloseHigh;value_Right;value_Unchallenged;value_GkKickFromHands;value_IncorrectOutOfPlayDecision;value_RecklessOffence;value_ThroughBall;value_NotPastGoalLine;value_Injury;value_InjuredPlayerId;value_SetPiece;value_LowRight;value_Collected;value_MediumGkIntervention;value_Standing;value_GkHoof;value_PenaltyTakerId;value_Penalty;value_Scored;value_BigChance;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_CaptainChange;value_Strong;value_HighCentre;value_Reaching;value_MisHit;value_LastLine;value_FastBreak;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691188629;710;1;2;84;21;29nx7yxy1rdqv2oobqn5pjf8p;1;47,8;24,7;2024-05-24T00:46:57.993Z;2024-05-24T00:47:01Z;[{'id': 5050506779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050506785, 'qualifierId': 212, 'value': '19.5'}, {'id': 5050506783, 'qualifierId': 141, 'value': '53.3'}, {'id': 5050506787, 'qualifierId': 213, 'value': '1.51'}, {'id': 5050506781, 'qualifierId': 140, 'value': '49.0'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;53,3;;19,5;1,51;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;49,0;53,3;;;;;;;;0;84;21;Carolina Core;5061;Sub;1,0
2691188637;711;1;2;84;24;29nx7yxy1rdqv2oobqn5pjf8p;1;53,4;56,9;2024-05-24T00:47:00.937Z;2024-05-24T00:48:26Z;[{'id': 5050506833, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050506837, 'qualifierId': 141, 'value': '47.8'}, {'id': 5050506839, 'qualifierId': 212, 'value': '16.0'}, {'id': 5050506841, 'qualifierId': 213, 'value': '5.89'}, {'id': 5050507935, 'qualifierId': 210, 'value': '15'}, {'id': 5050506835, 'qualifierId': 140, 'value': '67.5'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;1,0;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;47,8;;16,0;5,89;;67,5;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;67,5;47,8;;;;;;;;0;84;24;Carolina Core;5064;MC;1,0
2691188639;712;15;2;84;27;29nx7yxy1rdqv2oobqn5pjf8p;1;72,8;55,7;2024-05-24T00:47:04.234Z;2024-05-28T14:55:27Z;[{'id': 5050507955, 'qualifierId': 146, 'value': '97.7'}, {'id': 5059919749, 'qualifierId': 113}, {'id': 5050507941, 'qualifierId': 79}, {'id': 5050507953, 'qualifierId': 215}, {'id': 5050506847, 'qualifierId': 22}, {'id': 5050507945, 'qualifierId': 55, 'value': '711'}, {'id': 5050507975, 'qualifierId': 233, 'value': '823'}, {'id': 5050507831, 'qualifierId': 72}, {'id': 5050506851, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050507949, 'qualifierId': 102, 'value': '49.7'}, {'id': 5050507951, 'qualifierId': 103, 'value': '30.4'}, {'id': 5050507943, 'qualifierId': 29}, {'id': 5050506849, 'qualifierId': 18}, {'id': 5050507957, 'qualifierId': 147, 'value': '50.4'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Attempt Saved;;;;;;;;;;;;;;;;;;823,0;;;;;;;;;;;;;;;;;;;;;;;49,7;;1,0;1,0;;30,4;1,0;711,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,4;1,0;97,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;97,7;50,4;49,7;30.4;711,0;3wn0nn5q8g2mjzuc8yb4dvu2;;0;84;27;Carolina Core;5067;DML;1,0
2691188643;823;10;2;84;27;2nnef9tr9g7m2s6n873qif95g;1;2,6;50,8;2024-05-24T00:47:04.334Z;2024-05-28T14:55:37Z;[{'id': 5050506893, 'qualifierId': 173}, {'id': 5050506899, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050506897, 'qualifierId': 182}, {'id': 5059919843, 'qualifierId': 378}, {'id': 5059919841, 'qualifierId': 181}, {'id': 5050507839, 'qualifierId': 233, 'value': '712'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cz3q3oax9gbetgzjrrqr6d3pw;Save;;;;;;;;;;;;;;;;;;712,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;84;27;Toronto II;5067;GK;1,0
2691188641;713;6;2;84;30;29nx7yxy1rdqv2oobqn5pjf8p;1;84,4;50,2;2024-05-24T00:47:07.352Z;2024-05-24T00:47:09Z;[{'id': 5050506923, 'qualifierId': 75}, {'id': 5050506929, 'qualifierId': 233, 'value': '824'}, {'id': 5050506921, 'qualifierId': 56, 'value': 'Center'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Corner Awarded;;;;;;;;;;;;;;;;;;824,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;84;30;Carolina Core;5070;DML;1,0
2691188649;824;6;2;84;30;2nnef9tr9g7m2s6n873qif95g;0;15,6;49,8;2024-05-24T00:47:07.352Z;2024-05-28T14:55:59Z;[{'id': 5050506925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050506927, 'qualifierId': 73}, {'id': 5050506933, 'qualifierId': 233, 'value': '713'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cz3q3oax9gbetgzjrrqr6d3pw;Corner Awarded;;;;;;;;;;;;;;;;;;713,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;84;30;Toronto II;5070;GK;1,0
2691188727;715;1;2;85;4;29nx7yxy1rdqv2oobqn5pjf8p;0;99,5;0,5;2024-05-24T00:47:41.923Z;2024-05-28T15:22:29Z;[{'id': 5050507337, 'qualifierId': 2}, {'id': 5059920035, 'qualifierId': 72}, {'id': 5050507345, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050507343, 'qualifierId': 223}, {'id': 5050507351, 'qualifierId': 212, 'value': '24.1'}, {'id': 5059935891, 'qualifierId': 6}, {'id': 5050507349, 'qualifierId': 141, 'value': '35.5'}, {'id': 5050507347, 'qualifierId': 140, 'value': '95.8'}, {'id': 5050507353, 'qualifierId': 213, 'value': '1.73'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;35,5;;24,1;1,73;;95,8;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;95,8;35,5;;;;;;;;0;85;4;Carolina Core;5104;DML;1,0
2691188733;825;12;2;85;7;2nnef9tr9g7m2s6n873qif95g;1;1,9;65,0;2024-05-24T00:47:44.089Z;2024-05-24T01:00:15Z;[{'id': 5050507383, 'qualifierId': 213, 'value': '2.61'}, {'id': 5050507377, 'qualifierId': 140, 'value': '0.0'}, {'id': 5050507379, 'qualifierId': 141, 'value': '67.7'}, {'id': 5050507381, 'qualifierId': 212, 'value': '3.6'}, {'id': 5050507375, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050507401, 'qualifierId': 167}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;cz3q3oax9gbetgzjrrqr6d3pw;Clearance;;;;;;;;;;67,7;;3,6;2,61;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;0,0;67,7;;;;;;;;0;85;7;Toronto II;5107;AMC;1,0
2691188729;716;6;2;85;8;29nx7yxy1rdqv2oobqn5pjf8p;1;98,4;33,9;2024-05-24T00:47:45.025Z;2024-05-24T00:47:49Z;[{'id': 5050507371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050507373, 'qualifierId': 75}, {'id': 5050507431, 'qualifierId': 233, 'value': '826'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Corner Awarded;;;;;;;;;;;;;;;;;;826,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;85;8;Carolina Core;5108;DML;1,0
2691188735;826;6;2;85;8;2nnef9tr9g7m2s6n873qif95g;0;1,6;66,1;2024-05-24T00:47:45.025Z;2024-05-28T14:56:20Z;[{'id': 5050507435, 'qualifierId': 233, 'value': '716'}, {'id': 5050507429, 'qualifierId': 73}, {'id': 5050507427, 'qualifierId': 56, 'value': 'Back'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;cz3q3oax9gbetgzjrrqr6d3pw;Corner Awarded;;;;;;;;;;;;;;;;;;716,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;85;8;Toronto II;5108;AMC;1,0
2691188847;717;1;2;86;0;29nx7yxy1rdqv2oobqn5pjf8p;0;99,5;0,5;2024-05-24T00:48:37.513Z;2024-05-28T14:56:25Z;[{'id': 5050508073, 'qualifierId': 6}, {'id': 5059920187, 'qualifierId': 72}, {'id': 5050508085, 'qualifierId': 212, 'value': '34.6'}, {'id': 5050508071, 'qualifierId': 2}, {'id': 5050508077, 'qualifierId': 223}, {'id': 5050508079, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050508083, 'qualifierId': 141, 'value': '51.3'}, {'id': 5050508081, 'qualifierId': 140, 'value': '100.0'}, {'id': 5050508075, 'qualifierId': 155}, {'id': 5050508089, 'qualifierId': 1}, {'id': 5050508087, 'qualifierId': 213, 'value': '1.54'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;51,3;;34,6;1,54;;100,0;;;;;;1,0;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;100,0;51,3;;;;;;;;0;86;0;Carolina Core;5160;DML;1,0
2691188849;718;5;2;86;3;29nx7yxy1rdqv2oobqn5pjf8p;0;100,9;53,5;2024-05-24T00:48:40.679Z;2024-05-24T00:48:43Z;[{'id': 5050508093, 'qualifierId': 346}, {'id': 5050508113, 'qualifierId': 233, 'value': '829'}, {'id': 5050508091, 'qualifierId': 56, 'value': 'Center'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Out;;;;;;;;;;;;;;;;;;829,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;86;3;Carolina Core;5163;DML;1,0
2691188851;829;5;2;86;3;2nnef9tr9g7m2s6n873qif95g;1;-0,9;46,5;2024-05-24T00:48:40.679Z;2024-05-24T00:59:37Z;[{'id': 5050508107, 'qualifierId': 346}, {'id': 5050508109, 'qualifierId': 233, 'value': '718'}, {'id': 5050508105, 'qualifierId': 56, 'value': 'Back'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cz3q3oax9gbetgzjrrqr6d3pw;Out;;;;;;;;;;;;;;;;;;718,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;86;3;Toronto II;5163;GK;1,0
2691188885;830;1;2;86;12;2nnef9tr9g7m2s6n873qif95g;1;4,8;42,5;2024-05-24T00:48:49.272Z;2024-05-24T00:49:07Z;[{'id': 5050508305, 'qualifierId': 141, 'value': '5.5'}, {'id': 5050508319, 'qualifierId': 237}, {'id': 5050508299, 'qualifierId': 124}, {'id': 5050508303, 'qualifierId': 140, 'value': '33.2'}, {'id': 5050508311, 'qualifierId': 1}, {'id': 5050508309, 'qualifierId': 213, 'value': '5.58'}, {'id': 5050508307, 'qualifierId': 212, 'value': '39.0'}, {'id': 5050508301, 'qualifierId': 56, 'value': 'Back'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;5,5;;39,0;5,58;;33,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;33,2;5,5;;;;;;;;0;86;12;Toronto II;5172;GK;1,0
2691188895;831;1;2;86;14;2nnef9tr9g7m2s6n873qif95g;1;33,2;5,5;2024-05-24T00:48:51.304Z;2024-05-24T00:48:54Z;[{'id': 5050508375, 'qualifierId': 141, 'value': '22.4'}, {'id': 5050508373, 'qualifierId': 140, 'value': '30.8'}, {'id': 5050508379, 'qualifierId': 213, 'value': '1.79'}, {'id': 5050508377, 'qualifierId': 212, 'value': '11.8'}, {'id': 5050508371, 'qualifierId': 56, 'value': 'Back'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;22,4;;11,8;1,79;;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;30,8;22,4;;;;;;;;0;86;14;Toronto II;5174;DC;1,0
2691188907;832;1;2;86;16;2nnef9tr9g7m2s6n873qif95g;1;32,5;19,2;2024-05-24T00:48:53.896Z;2024-05-24T00:48:58Z;[{'id': 5050508455, 'qualifierId': 213, 'value': '0.00'}, {'id': 5050508445, 'qualifierId': 155}, {'id': 5050508457, 'qualifierId': 1}, {'id': 5050508451, 'qualifierId': 141, 'value': '19.5'}, {'id': 5050508449, 'qualifierId': 140, 'value': '80.7'}, {'id': 5050508447, 'qualifierId': 56, 'value': 'Right'}, {'id': 5050508453, 'qualifierId': 212, 'value': '50.6'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;19,5;;50,6;0,0;;80,7;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;80,7;19,5;;;;;;;;0;86;16;Toronto II;5176;MC;1,0
2691188913;833;1;2;86;21;2nnef9tr9g7m2s6n873qif95g;0;84,8;24,0;2024-05-24T00:48:58.697Z;2024-05-28T14:57:11Z;[{'id': 5050508489, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050508487, 'qualifierId': 155}, {'id': 5050508495, 'qualifierId': 212, 'value': '3.0'}, {'id': 5059920455, 'qualifierId': 20}, {'id': 5050508491, 'qualifierId': 140, 'value': '86.2'}, {'id': 5050508485, 'qualifierId': 2}, {'id': 5050508497, 'qualifierId': 213, 'value': '1.06'}, {'id': 5059920453, 'qualifierId': 224}, {'id': 5050508493, 'qualifierId': 141, 'value': '27.9'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;27,9;;3,0;1,06;;86,2;;;;;;;;;;;;1,0;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;86,2;27,9;;;;;;;;0;86;21;Toronto II;5181;DML;1,0
2691188915;719;61;2;86;22;29nx7yxy1rdqv2oobqn5pjf8p;1;14,6;72,6;2024-05-24T00:48:59.668Z;2024-05-24T00:48:59Z;[{'id': 5050508499, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;cz3q3oax9gbetgzjrrqr6d3pw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;86;22;Carolina Core;5182;DC;1,0
2691188925;720;50;2;86;24;29nx7yxy1rdqv2oobqn5pjf8p;1;15,2;47,6;2024-05-24T00:49:01.465Z;2024-05-28T15:19:03Z;[{'id': 5050509421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5059921695, 'qualifierId': 285}, {'id': 5059934037, 'qualifierId': 233, 'value': '970'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;cz3q3oax9gbetgzjrrqr6d3pw;Dispossessed;;;;;;;;;;;;;;;;;;970,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;86;24;Carolina Core;5184;Sub;1,0
2692897021;970;7;2;86;24;2nnef9tr9g7m2s6n873qif95g;1;84,8;52,4;2024-05-24T00:49:01.466Z;2024-05-28T15:19:03Z;[{'id': 5059921749, 'qualifierId': 286}, {'id': 5059934017, 'qualifierId': 233, 'value': '720'}, {'id': 5059921747, 'qualifierId': 56, 'value': 'Center'}, {'id': 5059921751, 'qualifierId': 384}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cz3q3oax9gbetgzjrrqr6d3pw;Tackle;;;;;;;;;;;;;;;;1,0;;720,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;86;24;Toronto II;5184;MC;1,0
2692897039;971;61;2;86;25;2nnef9tr9g7m2s6n873qif95g;1;86,9;42,4;2024-05-24T00:49:02.336Z;2024-05-28T15:00:39Z;[{'id': 5059921851, 'qualifierId': 56, 'value': 'Center'}];ew25ktcp76pmryz5psl1ctlka;Y. Subah;1,0;;cz3q3oax9gbetgzjrrqr6d3pw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;86;25;Toronto II;5185;Sub;1,0
2691188935;834;13;2;86;26;2nnef9tr9g7m2s6n873qif95g;1;88,3;44,5;2024-05-24T00:49:03.864Z;2024-05-28T15:01:54Z;[{'id': 5059922335, 'qualifierId': 29}, {'id': 5059922347, 'qualifierId': 328}, {'id': 5059922353, 'qualifierId': 230, 'value': '98.4'}, {'id': 5050508981, 'qualifierId': 20}, {'id': 5050508599, 'qualifierId': 22}, {'id': 5059922355, 'qualifierId': 231, 'value': '49.3'}, {'id': 5059922333, 'qualifierId': 83}, {'id': 5050509053, 'qualifierId': 114}, {'id': 5059922349, 'qualifierId': 391}, {'id': 5050508601, 'qualifierId': 17}, {'id': 5050509063, 'qualifierId': 146, 'value': '93.4'}, {'id': 5050509065, 'qualifierId': 147, 'value': '48.2'}, {'id': 5050509057, 'qualifierId': 102, 'value': '57.5'}, {'id': 5050508603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050509059, 'qualifierId': 103, 'value': '5.6'}, {'id': 5059922351, 'qualifierId': 153}, {'id': 5059922337, 'qualifierId': 55, 'value': '971'}, {'id': 5059922345, 'qualifierId': 108}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cz3q3oax9gbetgzjrrqr6d3pw;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;57,5;98,4;1,0;1,0;1,0;5,6;;971,0;49,3;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;48,2;;93,4;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;93,4;48,2;57,5;5.6;971,0;ew25ktcp76pmryz5psl1ctlka;;0;86;26;Toronto II;5186;MC;1,0
2691188937;721;43;2;86;27;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-05-24T00:49:03.964Z;2024-05-28T15:00:25Z;[{'id': 5050508989, 'qualifierId': 233, 'value': '834'}, {'id': 5050508615, 'qualifierId': 178, 'value': '0'}, {'id': 5059921783, 'qualifierId': 144, 'value': '10'}, {'id': 5050508619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050508617, 'qualifierId': 182, 'value': '0'}, {'id': 5050508639, 'qualifierId': 177, 'value': '0'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;cz3q3oax9gbetgzjrrqr6d3pw;Deleted event;;;;;;;;;;;;;;;;;;834,0;;;;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;0,0;;0,0;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;86;27;Carolina Core;5187;GK;1,0
