id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndY;value_PassEndX;value_LongBall;value_Chipped;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_TakeOnSpace;value_Defensive;value_Offensive;value_Head;value_TouchTypeControl;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Assist;value_RegularPlay;value_IntentionalAssist;value_RightFooted;value_GoalShotGameClock;value_LowLeft;value_IndividualPlay;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_Assisted;value_BoxRight;value_GkYTimeOfGoal;value_GkY;value_RelatedEventId;value_OutOfPlay;value_TouchTypeClearance;value_BlockedY;value_LeftFooted;value_BoxLeft;value_BlockedX;value_ParriedSafe;value_LowGkIntervention;value_Sliding;value_Feet;value_Left;value_InSwinger;value_CornerTaken;value_Cross;value_OutSwinger;value_HeadPass;value_BlockedPass;value_Launch;value_BlockedCross;value_Right;value_Overrun;value_TakeOnOvertake;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_LayOff;value_Blocked;value_DefBlock;value_LowCentre;value_NotAssisted;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_ThroughBall;value_FirstTouch;value_MisHit;value_KeeperThrow;value_Shove/Push;value_High;value_FromCorner;value_CloseRight;value_HighRight;value_FastBreak;value_PullBack;value_Volley;value_HighCentre;value_HitWoodwork;value_HitBar;value_HighGkIntervention;value_Hands;value_Diving;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_DrivenCross;value_Straight;value_YellowCard;value_RecklessOffence;value_LowRight;value_OutOfBoxCentre;value_SetPiece;value_CloseRightAndHigh;value_OutOfBoxLeft;value_FreeKick;value_BigChance;value_ShirtPull/Holding;value_ParriedDanger;value_Stooping;value_CloseHigh;value_Minutes;value_CloseLeft;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwitchOfPlay;value_OwnPlayer;value_OwnShotBlocked;value_HighLeft;value_OverhitCross;value_MediumGkIntervention;value_Deflection;value_Collected;value_Standing;value_Injury;value_InjuredPlayerId;value_ProfessionalFoulLastMan;value_RedCard;value_ByWall;value_CaptainChange;value_Argument;value_SecondYellow;value_HighClaim;value_GkKickFromHands;value_Weak;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Saved;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2715907159;136;1;1;11;24;csntc7hucmo21gknxc5y0kc4q;1;52,9;84,8;2024-08-31T22:15:34.990Z;2024-08-31T22:15:37Z;[{'id': 5186833843, 'qualifierId': 141, 'value': '95.1'}, {'id': 5186833845, 'qualifierId': 212, 'value': '7.5'}, {'id': 5186833849, 'qualifierId': 213, 'value': '1.21'}, {'id': 5186833841, 'qualifierId': 140, 'value': '55.4'}, {'id': 5186833839, 'qualifierId': 56, 'value': 'Left'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,21;7,5;;95,1;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;55,4;95,1;;;;;;;;0;11;24;Chicago Fire II;684;DC;1,0
2715907171;137;1;1;11;26;csntc7hucmo21gknxc5y0kc4q;1;55,4;95,1;2024-08-31T22:15:37.326Z;2024-08-31T22:15:40Z;[{'id': 5186833909, 'qualifierId': 140, 'value': '48.5'}, {'id': 5186833915, 'qualifierId': 213, 'value': '4.09'}, {'id': 5186833907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186833913, 'qualifierId': 212, 'value': '12.4'}, {'id': 5186833911, 'qualifierId': 141, 'value': '80.3'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,09;12,4;;80,3;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;48,5;80,3;;;;;;;;0;11;26;Chicago Fire II;686;MC;1,0
2715907189;138;1;1;11;30;csntc7hucmo21gknxc5y0kc4q;1;44,4;77,2;2024-08-31T22:15:40.846Z;2024-08-31T22:15:43Z;[{'id': 5186834021, 'qualifierId': 140, 'value': '33.2'}, {'id': 5186834025, 'qualifierId': 212, 'value': '18.4'}, {'id': 5186834019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186834023, 'qualifierId': 141, 'value': '56.3'}, {'id': 5186834027, 'qualifierId': 213, 'value': '4.02'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,02;18,4;;56,3;33,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;33,2;56,3;;;;;;;;0;11;30;Chicago Fire II;690;MC;1,0
2715907197;139;1;1;11;32;csntc7hucmo21gknxc5y0kc4q;0;33,2;56,3;2024-08-31T22:15:43.630Z;2024-08-31T22:15:44Z;[{'id': 5186834077, 'qualifierId': 140, 'value': '37.6'}, {'id': 5186834073, 'qualifierId': 155}, {'id': 5186834083, 'qualifierId': 213, 'value': '5.51'}, {'id': 5186834075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186834081, 'qualifierId': 212, 'value': '6.4'}, {'id': 5186834079, 'qualifierId': 141, 'value': '49.7'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,51;6,4;;49,7;37,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;37,6;49,7;;;;;;;;0;11;32;Chicago Fire II;692;MC;1,0
2715907201;82;61;1;11;33;8o8m08he36u0j4w08aj2iodn8;1;63,3;60,9;2024-08-31T22:15:44.496Z;2024-08-31T22:15:44Z;[{'id': 5186834091, 'qualifierId': 56, 'value': 'Center'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ezmpkwr3ho4lf1c0zk3tezehg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;11;33;New England II;693;FW;1,0
2715907249;140;1;1;11;38;csntc7hucmo21gknxc5y0kc4q;1;60,0;14,1;2024-08-31T22:15:49.184Z;2024-08-31T22:15:51Z;[{'id': 5186834351, 'qualifierId': 212, 'value': '7.9'}, {'id': 5186834353, 'qualifierId': 213, 'value': '1.10'}, {'id': 5186834343, 'qualifierId': 155}, {'id': 5186834349, 'qualifierId': 141, 'value': '24.4'}, {'id': 5186834347, 'qualifierId': 140, 'value': '63.4'}, {'id': 5186834345, 'qualifierId': 56, 'value': 'Center'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,1;7,9;;24,4;63,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;63,4;24,4;;;;;;;;0;11;38;Chicago Fire II;698;DR;1,0
2715907267;141;1;1;11;40;csntc7hucmo21gknxc5y0kc4q;1;63,8;22,8;2024-08-31T22:15:50.991Z;2024-08-31T22:15:53Z;[{'id': 5186834413, 'qualifierId': 140, 'value': '81.1'}, {'id': 5186834411, 'qualifierId': 56, 'value': 'Right'}, {'id': 5186834419, 'qualifierId': 213, 'value': '5.87'}, {'id': 5186834417, 'qualifierId': 212, 'value': '19.8'}, {'id': 5186834415, 'qualifierId': 141, 'value': '11.2'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,87;19,8;;11,2;81,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;81,1;11,2;;;;;;;;0;11;40;Chicago Fire II;700;FWR;1,0
2715907295;142;1;1;11;42;csntc7hucmo21gknxc5y0kc4q;1;87,2;10,1;2024-08-31T22:15:53.294Z;2024-08-31T22:15:57Z;[{'id': 5186834537, 'qualifierId': 213, 'value': '2.17'}, {'id': 5186834529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186834535, 'qualifierId': 212, 'value': '21.8'}, {'id': 5186834533, 'qualifierId': 141, 'value': '36.6'}, {'id': 5186834531, 'qualifierId': 140, 'value': '75.6'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;2,17;21,8;;36,6;75,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;75,6;36,6;;;;;;;;0;11;42;Chicago Fire II;702;DR;1,0
2715907307;143;1;1;11;46;csntc7hucmo21gknxc5y0kc4q;1;76,1;29,1;2024-08-31T22:15:57.326Z;2024-08-31T22:15:58Z;[{'id': 5186834603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186834607, 'qualifierId': 141, 'value': '29.1'}, {'id': 5186834609, 'qualifierId': 212, 'value': '7.7'}, {'id': 5186834605, 'qualifierId': 140, 'value': '68.8'}, {'id': 5186834611, 'qualifierId': 213, 'value': '3.14'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;3,14;7,7;;29,1;68,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;68,8;29,1;;;;;;;;0;11;46;Chicago Fire II;706;MC;1,0
2715907341;144;1;1;11;47;csntc7hucmo21gknxc5y0kc4q;1;68,8;29,1;2024-08-31T22:15:58.670Z;2024-08-31T22:16:02Z;[{'id': 5186834775, 'qualifierId': 140, 'value': '66.6'}, {'id': 5186834781, 'qualifierId': 213, 'value': '1.65'}, {'id': 5186834779, 'qualifierId': 212, 'value': '27.9'}, {'id': 5186834777, 'qualifierId': 141, 'value': '70.0'}, {'id': 5186834773, 'qualifierId': 56, 'value': 'Center'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,65;27,9;;70,0;66,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;66,6;70,0;;;;;;;;0;11;47;Chicago Fire II;707;MC;1,0
2715907377;145;1;1;11;51;csntc7hucmo21gknxc5y0kc4q;1;66,6;70,0;2024-08-31T22:16:02.478Z;2024-08-31T22:16:26Z;[{'id': 5186834943, 'qualifierId': 141, 'value': '84.8'}, {'id': 5186834941, 'qualifierId': 140, 'value': '74.3'}, {'id': 5186834939, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186834945, 'qualifierId': 212, 'value': '12.9'}, {'id': 5186835745, 'qualifierId': 210, 'value': '15'}, {'id': 5186834947, 'qualifierId': 213, 'value': '0.89'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;1,0;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;0,89;12,9;;84,8;74,3;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;74,3;84,8;;;;;;;;0;11;51;Chicago Fire II;711;DC;1,0
2715907387;146;15;1;11;56;csntc7hucmo21gknxc5y0kc4q;1;86,6;72,4;2024-08-31T22:16:07.295Z;2024-09-03T06:43:31Z;[{'id': 5186835787, 'qualifierId': 230, 'value': '98.8'}, {'id': 5186834997, 'qualifierId': 22}, {'id': 5186834999, 'qualifierId': 64}, {'id': 5186835779, 'qualifierId': 102, 'value': '53.1'}, {'id': 5186835789, 'qualifierId': 231, 'value': '51.1'}, {'id': 5186835775, 'qualifierId': 55, 'value': '145'}, {'id': 5186835785, 'qualifierId': 147, 'value': '70.2'}, {'id': 5186835803, 'qualifierId': 233, 'value': '83'}, {'id': 5194014001, 'qualifierId': 215}, {'id': 5186835783, 'qualifierId': 146, 'value': '88.1'}, {'id': 5186835773, 'qualifierId': 29}, {'id': 5186835347, 'qualifierId': 20}, {'id': 5186835351, 'qualifierId': 82}, {'id': 5186835781, 'qualifierId': 103, 'value': '19'}, {'id': 5186835771, 'qualifierId': 76}, {'id': 5186835001, 'qualifierId': 56, 'value': 'Center'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;ezmpkwr3ho4lf1c0zk3tezehg;Attempt Saved;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;1,0;;1,0;;1,0;1,0;98,8;19,0;53,1;;;1,0;;;51,1;145,0;;;70,2;;1,0;88,1;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;88,1;70,2;53,1;19;145,0;bzv3yqbc7ttf7fftbm2nelxck;;0;11;56;Chicago Fire II;716;FWL;1,0
2715907381;83;10;1;11;56;8o8m08he36u0j4w08aj2iodn8;1;11,9;29,8;2024-08-31T22:16:07.395Z;2024-08-31T22:16:27Z;[{'id': 5186835831, 'qualifierId': 233, 'value': '146'}, {'id': 5186834981, 'qualifierId': 94}, {'id': 5186834983, 'qualifierId': 56, 'value': 'Back'}];710y645hepag4if4rm3gggjdg;B. Richards;;;ezmpkwr3ho4lf1c0zk3tezehg;Save;;;;;;;;;;;;;;;;;;;146,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;11;56;New England II;716;DR;1,0
2715907411;147;15;1;12;0;csntc7hucmo21gknxc5y0kc4q;1;91,5;53,6;2024-08-31T22:16:11.199Z;2024-09-03T06:43:56Z;[{'id': 5186835087, 'qualifierId': 22}, {'id': 5186838501, 'qualifierId': 230, 'value': '98.9'}, {'id': 5186838491, 'qualifierId': 102, 'value': '50.2'}, {'id': 5186838503, 'qualifierId': 231, 'value': '50.4'}, {'id': 5186907597, 'qualifierId': 233, 'value': '84'}, {'id': 5186838243, 'qualifierId': 20}, {'id': 5186838493, 'qualifierId': 103, 'value': '19'}, {'id': 5186835091, 'qualifierId': 56, 'value': 'Center'}, {'id': 5194014207, 'qualifierId': 78}, {'id': 5186838495, 'qualifierId': 458}, {'id': 5186838499, 'qualifierId': 147, 'value': '52.9'}, {'id': 5186838497, 'qualifierId': 146, 'value': '93.3'}, {'id': 5194014205, 'qualifierId': 17}, {'id': 5186838247, 'qualifierId': 82}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;ezmpkwr3ho4lf1c0zk3tezehg;Attempt Saved;;;;;;;;;;;;;;;;;;;84,0;;;;;;;;;;1,0;;1,0;;;;98,9;19,0;50,2;;;;;;50,4;;;;52,9;;;93,3;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;93,3;52,9;50,2;19;;;;0;12;0;Chicago Fire II;720;FW;1,0
2715907531;84;10;1;12;0;8o8m08he36u0j4w08aj2iodn8;1;6,5;47,9;2024-08-31T22:16:11.299Z;2024-09-03T06:44:03Z;[{'id': 5186835725, 'qualifierId': 94}, {'id': 5186835727, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186907605, 'qualifierId': 233, 'value': '147'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;ezmpkwr3ho4lf1c0zk3tezehg;Save;;;;;;;;;;;;;;;;;;;147,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;12;0;New England II;720;DC;1,0
2715907545;85;6;1;12;1;8o8m08he36u0j4w08aj2iodn8;0;9,1;43,2;2024-08-31T22:16:12.143Z;2024-09-03T06:44:22Z;[{'id': 5186835829, 'qualifierId': 73}, {'id': 5186835827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186907925, 'qualifierId': 233, 'value': '148'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;ezmpkwr3ho4lf1c0zk3tezehg;Corner Awarded;;;;;;;;;;;;;;;;;;;148,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;12;1;New England II;721;DC;1,0
2715907423;148;6;1;12;1;csntc7hucmo21gknxc5y0kc4q;1;90,9;56,8;2024-08-31T22:16:12.143Z;2024-08-31T22:51:33Z;[{'id': 5186907877, 'qualifierId': 233, 'value': '85'}, {'id': 5186835189, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186835191, 'qualifierId': 75}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;ezmpkwr3ho4lf1c0zk3tezehg;Corner Awarded;;;;;;;;;;;;;;;;;;;85,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;12;1;Chicago Fire II;721;FW;1,0
2715907647;149;1;1;12;27;csntc7hucmo21gknxc5y0kc4q;0;99,5;0,5;2024-08-31T22:16:38.430Z;2024-09-03T06:44:25Z;[{'id': 5186836331, 'qualifierId': 141, 'value': '61.9'}, {'id': 5186836323, 'qualifierId': 155}, {'id': 5194014423, 'qualifierId': 20}, {'id': 5186836333, 'qualifierId': 212, 'value': '43.7'}, {'id': 5186836321, 'qualifierId': 6}, {'id': 5186836327, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186836335, 'qualifierId': 213, 'value': '1.87'}, {'id': 5186836319, 'qualifierId': 2}, {'id': 5186836325, 'qualifierId': 224}, {'id': 5186836337, 'qualifierId': 1}, {'id': 5186836329, 'qualifierId': 140, 'value': '87.3'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,87;43,7;;61,9;87,3;1,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;87,3;61,9;;;;;;;;0;12;27;Chicago Fire II;747;MC;1,0
2715907749;86;12;1;12;31;8o8m08he36u0j4w08aj2iodn8;1;12,0;37,4;2024-08-31T22:16:42.146Z;2024-08-31T22:16:54Z;[{'id': 5186836951, 'qualifierId': 213, 'value': '6.00'}, {'id': 5186836943, 'qualifierId': 140, 'value': '31.4'}, {'id': 5186836941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186836947, 'qualifierId': 212, 'value': '21.2'}, {'id': 5186836945, 'qualifierId': 141, 'value': '28.6'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ezmpkwr3ho4lf1c0zk3tezehg;Clearance;;;;;;;;;;;6,0;21,2;;28,6;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;31,4;28,6;;;;;;;;0;12;31;New England II;751;MC;1,0
2715907683;150;1;1;12;34;csntc7hucmo21gknxc5y0kc4q;1;70,3;69,5;2024-08-31T22:16:45.213Z;2024-08-31T22:16:46Z;[{'id': 5186836575, 'qualifierId': 141, 'value': '60.9'}, {'id': 5186836579, 'qualifierId': 213, 'value': '3.71'}, {'id': 5186836571, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186836577, 'qualifierId': 212, 'value': '10.9'}, {'id': 5186836573, 'qualifierId': 140, 'value': '61.5'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;3,71;10,9;;60,9;61,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;61,5;60,9;;;;;;;;0;12;34;Chicago Fire II;754;FWL;1,0
2715907715;151;1;1;12;36;csntc7hucmo21gknxc5y0kc4q;1;61,1;60,9;2024-08-31T22:16:46.798Z;2024-08-31T22:16:50Z;[{'id': 5186836761, 'qualifierId': 212, 'value': '15.4'}, {'id': 5186836757, 'qualifierId': 140, 'value': '65.4'}, {'id': 5186836759, 'qualifierId': 141, 'value': '82.5'}, {'id': 5186836763, 'qualifierId': 213, 'value': '1.27'}, {'id': 5186836755, 'qualifierId': 56, 'value': 'Left'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,27;15,4;;82,5;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;65,4;82,5;;;;;;;;0;12;36;Chicago Fire II;756;DR;1,0
2715907735;152;1;1;12;39;csntc7hucmo21gknxc5y0kc4q;1;71,5;84,1;2024-08-31T22:16:50.334Z;2024-08-31T22:16:52Z;[{'id': 5186836869, 'qualifierId': 213, 'value': '0.47'}, {'id': 5186836861, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186836863, 'qualifierId': 140, 'value': '82.3'}, {'id': 5186836865, 'qualifierId': 141, 'value': '92.5'}, {'id': 5186836867, 'qualifierId': 212, 'value': '12.7'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;0,47;12,7;;92,5;82,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;82,3;92,5;;;;;;;;0;12;39;Chicago Fire II;759;FWL;1,0
