id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Captain;value_TeamKit;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TakeOnOvertake;value_BlockedPass;value_Left;value_Right;value_Chipped;value_InSwinger;value_Cross;value_CornerTaken;value_LeftFooted;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_LowGkIntervention;value_TouchTypePass;value_RightFooted;value_OutSwinger;value_OutOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnSpace;value_PullBack;value_NextEventGoalKick;value_Low;value_GoalKick;value_FlickOn;value_TouchTypeControl;value_DeletedEventType;value_Shove/Push;value_Assist;value_IntentionalAssist;value_FirstTouch;value_BlockedX;value_LowCentre;value_OutOfBoxCentre;value_Assisted;value_SetPiece;value_GoalmouthZ;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_Diving;value_Hands;value_ParriedDanger;value_NotVisible;value_Head;value_FromCorner;value_IndividualPlay;value_GkX;value_GkY;value_HighRight;value_NotAssisted;value_IntendedTackleTarget;value_Overrun;value_SwitchOfPlay;value_CloseRight;value_RegularPlay;value_BoxCentre;value_High;value_Blocked;value_DefBlock;value_SixYardBlocked;value_Volley;value_PlayersCaughtOffside;value_GoalDisallowed;value_Indirect;value_BigChance;value_BoxRight;value_SwerveRight;value_CloseHigh;value_BlockedClearance;value_OtherObstacle;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_LowLeft;value_GoalShotTimestamp;value_ShirtPull/Holding;value_BlockedCross;value_ThroughBall;value_Stooping;value_Collected;value_GkHoof;value_OverArm;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_YellowCard;value_RecklessOffence;value_BoxLeft;value_LowRight;value_HighCentre;value_Reaching;value_HighGkIntervention;value_BoxDeepRight;value_Feet;value_CloseLeft;value_HighLeft;value_Standing;value_FastBreak;value_NotPastGoalLine;value_FairPlay;value_DrivenCross;value_Straight;value_FreeKick;value_ByWall;value_TimeWasting;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721319773;174;1;1;18;8;dqx48fglv1l96cyrmjdod0xec;1;17,5;94,8;2024-09-15T23:21:51.551Z;2024-09-15T23:22:03Z;[{'id': 5216438149, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216438157, 'qualifierId': 213, 'value': '6.15'}, {'id': 5216438151, 'qualifierId': 140, 'value': '58.4'}, {'id': 5216438153, 'qualifierId': 141, 'value': '86.3'}, {'id': 5216438159, 'qualifierId': 1}, {'id': 5216438155, 'qualifierId': 212, 'value': '43.3'}, {'id': 5216438447, 'qualifierId': 155}];272xwghmibw1wnptcoz6xpex;A. Watts;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;58,4;6,15;43,3;86,3;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;58,4;86,3;;;;;;;;0;18;8;Minnesota United II;1088;DC;1,0
2721319775;175;50;1;18;13;dqx48fglv1l96cyrmjdod0xec;1;63,2;90,7;2024-09-15T23:21:55.975Z;2024-09-16T00:33:12Z;[{'id': 5216438165, 'qualifierId': 286}, {'id': 5216438217, 'qualifierId': 233, 'value': '146'}, {'id': 5216438163, 'qualifierId': 56, 'value': 'Left'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;7afp0ecwfakomtj02uhv8g0k;Dispossessed;;;;;;;;;;;;;;;;;;;;;146,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;18;13;Minnesota United II;1093;FW;1,0
2721319783;146;7;1;18;13;1pc6sx2h4rp113ldkbp5d2xas;1;36,8;9,3;2024-09-15T23:21:55.976Z;2024-09-19T07:04:19Z;[{'id': 5222851133, 'qualifierId': 384}, {'id': 5216438211, 'qualifierId': 233, 'value': '175'}, {'id': 5216438187, 'qualifierId': 285}, {'id': 5216438185, 'qualifierId': 56, 'value': 'Back'}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Tackle;;;;;;;;;;;;;;;;;;;;;175,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;18;13;St. Louis City II;1093;DR;1,0
2721319811;148;1;1;18;15;1pc6sx2h4rp113ldkbp5d2xas;1;26,2;3,3;2024-09-15T23:21:58.183Z;2024-09-15T23:22:01Z;[{'id': 5216438355, 'qualifierId': 212, 'value': '8.6'}, {'id': 5216438357, 'qualifierId': 213, 'value': '0.36'}, {'id': 5216438349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216438351, 'qualifierId': 140, 'value': '33.9'}, {'id': 5216438353, 'qualifierId': 141, 'value': '7.8'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;33,9;0,36;8,6;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;33,9;7,8;;;;;;;;0;18;15;St. Louis City II;1095;DC;1,0
2721319785;147;49;1;18;17;1pc6sx2h4rp113ldkbp5d2xas;1;26,6;3,3;2024-09-15T23:22:00.867Z;2024-09-19T07:04:34Z;[];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;18;17;St. Louis City II;1097;DR;1,0
2721319829;149;1;1;18;18;1pc6sx2h4rp113ldkbp5d2xas;1;33,4;11,0;2024-09-15T23:22:01.266Z;2024-09-15T23:22:02Z;[{'id': 5216438433, 'qualifierId': 140, 'value': '20.0'}, {'id': 5216438439, 'qualifierId': 213, 'value': '2.27'}, {'id': 5216438437, 'qualifierId': 212, 'value': '21.8'}, {'id': 5216438435, 'qualifierId': 141, 'value': '35.5'}, {'id': 5216438431, 'qualifierId': 56, 'value': 'Back'}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;20,0;2,27;21,8;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;20,0;35,5;;;;;;;;0;18;18;St. Louis City II;1098;DR;1,0
2721319895;150;1;1;18;19;1pc6sx2h4rp113ldkbp5d2xas;1;20,0;35,5;2024-09-15T23:22:02.795Z;2024-09-15T23:22:09Z;[{'id': 5216438705, 'qualifierId': 213, 'value': '1.38'}, {'id': 5216438699, 'qualifierId': 140, 'value': '25.6'}, {'id': 5216438697, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216438701, 'qualifierId': 141, 'value': '79.7'}, {'id': 5216438703, 'qualifierId': 212, 'value': '30.6'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;25,6;1,38;30,6;79,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;25,6;79,7;;;;;;;;0;18;19;St. Louis City II;1099;DL;1,0
2721319939;151;1;1;18;26;1pc6sx2h4rp113ldkbp5d2xas;1;36,5;89,6;2024-09-15T23:22:09.331Z;2024-09-15T23:22:12Z;[{'id': 5216438917, 'qualifierId': 212, 'value': '14.7'}, {'id': 5216438911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216438915, 'qualifierId': 141, 'value': '91.7'}, {'id': 5216438913, 'qualifierId': 140, 'value': '50.4'}, {'id': 5216438919, 'qualifierId': 213, 'value': '0.10'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;50,4;0,1;14,7;91,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;50,4;91,7;;;;;;;;0;18;26;St. Louis City II;1106;DC;1,0
2721319949;152;3;1;18;29;1pc6sx2h4rp113ldkbp5d2xas;1;44,9;90,8;2024-09-15T23:22:12.274Z;2024-09-19T07:04:56Z;[{'id': 5216438959, 'qualifierId': 286}, {'id': 5216438997, 'qualifierId': 233, 'value': '176'}, {'id': 5216438957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5222851389, 'qualifierId': 464}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;7afp0ecwfakomtj02uhv8g0k;Take On;;;;;;;;;;;;;;;;;;;;;176,0;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;18;29;St. Louis City II;1109;ML;1,0
2721319963;176;45;1;18;29;dqx48fglv1l96cyrmjdod0xec;0;55,1;9,2;2024-09-15T23:22:12.274Z;2024-09-15T23:24:43Z;[{'id': 5216438995, 'qualifierId': 285}, {'id': 5216439021, 'qualifierId': 233, 'value': '152'}, {'id': 5216438993, 'qualifierId': 56, 'value': 'Right'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;7afp0ecwfakomtj02uhv8g0k;Challenge;;;;;;;;;;;;;;;;;;;;;152,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;18;29;Minnesota United II;1109;AMR;1,0
2721319981;153;1;1;18;30;1pc6sx2h4rp113ldkbp5d2xas;1;39,8;85,1;2024-09-15T23:22:13.131Z;2024-09-15T23:22:16Z;[{'id': 5216439099, 'qualifierId': 141, 'value': '90.7'}, {'id': 5216439097, 'qualifierId': 140, 'value': '33.8'}, {'id': 5216439101, 'qualifierId': 212, 'value': '7.4'}, {'id': 5216439103, 'qualifierId': 213, 'value': '2.60'}, {'id': 5216439095, 'qualifierId': 56, 'value': 'Back'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;33,8;2,6;7,4;90,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;33,8;90,7;;;;;;;;0;18;30;St. Louis City II;1110;ML;1,0
2721320027;154;1;1;18;33;1pc6sx2h4rp113ldkbp5d2xas;1;28,9;90,0;2024-09-15T23:22:16.403Z;2024-09-15T23:22:21Z;[{'id': 5216439359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216439365, 'qualifierId': 212, 'value': '32.4'}, {'id': 5216439363, 'qualifierId': 141, 'value': '62.8'}, {'id': 5216439369, 'qualifierId': 1}, {'id': 5216439361, 'qualifierId': 140, 'value': '3.6'}, {'id': 5216439367, 'qualifierId': 213, 'value': '3.75'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;3,6;3,75;32,4;62,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;3,6;62,8;;;;;;;;0;18;33;St. Louis City II;1113;DC;1,0
2721320085;155;1;1;18;38;1pc6sx2h4rp113ldkbp5d2xas;1;4,2;62,2;2024-09-15T23:22:21.858Z;2024-09-15T23:22:26Z;[{'id': 5216439527, 'qualifierId': 155}, {'id': 5216439533, 'qualifierId': 141, 'value': '6.6'}, {'id': 5216439539, 'qualifierId': 1}, {'id': 5216439529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216439537, 'qualifierId': 213, 'value': '5.34'}, {'id': 5216439531, 'qualifierId': 140, 'value': '30.2'}, {'id': 5216439535, 'qualifierId': 212, 'value': '46.6'}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;30,2;5,34;46,6;6,6;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;30,2;6,6;;;;;;;;0;18;38;St. Louis City II;1118;GK;1,0
2721320105;156;1;1;18;43;1pc6sx2h4rp113ldkbp5d2xas;1;30,5;7,2;2024-09-15T23:22:26.098Z;2024-09-15T23:22:27Z;[{'id': 5216439667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216439675, 'qualifierId': 213, 'value': '5.99'}, {'id': 5216439663, 'qualifierId': 3}, {'id': 5216439669, 'qualifierId': 140, 'value': '38.2'}, {'id': 5216439665, 'qualifierId': 168}, {'id': 5216439673, 'qualifierId': 212, 'value': '8.4'}, {'id': 5216439671, 'qualifierId': 141, 'value': '3.6'}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;38,2;5,99;8,4;3,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;38,2;3,6;;;;;;;;0;18;43;St. Louis City II;1123;DR;1,0
2721320137;157;1;1;18;44;1pc6sx2h4rp113ldkbp5d2xas;1;39,9;4,8;2024-09-15T23:22:27.739Z;2024-09-15T23:22:31Z;[{'id': 5216439813, 'qualifierId': 141, 'value': '21.8'}, {'id': 5216439817, 'qualifierId': 213, 'value': '1.63'}, {'id': 5216439815, 'qualifierId': 212, 'value': '11.6'}, {'id': 5216439811, 'qualifierId': 140, 'value': '39.3'}, {'id': 5216439809, 'qualifierId': 56, 'value': 'Back'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;39,3;1,63;11,6;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;39,3;21,8;;;;;;;;0;18;44;St. Louis City II;1124;MR;1,0
2721320167;158;1;1;18;48;1pc6sx2h4rp113ldkbp5d2xas;1;61,8;26,3;2024-09-15T23:22:31.514Z;2024-09-15T23:22:34Z;[{'id': 5216439943, 'qualifierId': 141, 'value': '37.6'}, {'id': 5216439939, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216439945, 'qualifierId': 212, 'value': '12.7'}, {'id': 5216439947, 'qualifierId': 213, 'value': '0.65'}, {'id': 5216439941, 'qualifierId': 140, 'value': '71.4'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;71,4;0,65;12,7;37,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;71,4;37,6;;;;;;;;0;18;48;St. Louis City II;1128;MC;1,0
2721320177;159;2;1;18;51;1pc6sx2h4rp113ldkbp5d2xas;1;73,1;47,9;2024-09-15T23:22:34.306Z;2024-09-19T07:07:25Z;[{'id': 5216439983, 'qualifierId': 140, 'value': '81.3'}, {'id': 5216440797, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216440795, 'qualifierId': 7, 'value': 'd3456pq0j1inb26jyfxu5ak15'}, {'id': 5216440793, 'qualifierId': 8}, {'id': 5216439987, 'qualifierId': 141, 'value': '45.6'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;7afp0ecwfakomtj02uhv8g0k;Offside Pass;;;;;;;;;;;;81,3;;;45,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;81,3;45,6;;;;;;;;0;18;51;St. Louis City II;1131;MC;1,0
2721320305;177;55;1;18;51;dqx48fglv1l96cyrmjdod0xec;1;11,0;65,5;2024-09-15T23:22:34.307Z;2024-09-19T07:07:35Z;[];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;7afp0ecwfakomtj02uhv8g0k;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;18;51;Minnesota United II;1131;DL;1,0
2721320531;178;1;1;19;27;dqx48fglv1l96cyrmjdod0xec;0;11,0;64,8;2024-09-15T23:23:10.462Z;2024-09-15T23:23:16Z;[{'id': 5216441529, 'qualifierId': 141, 'value': '92.9'}, {'id': 5216441523, 'qualifierId': 241}, {'id': 5216441519, 'qualifierId': 5}, {'id': 5216441537, 'qualifierId': 213, 'value': '0.32'}, {'id': 5216441533, 'qualifierId': 212, 'value': '61.3'}, {'id': 5216441527, 'qualifierId': 140, 'value': '66.5'}, {'id': 5216441525, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216441521, 'qualifierId': 157}, {'id': 5216441539, 'qualifierId': 1}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;66,5;0,32;61,3;92,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;66,5;92,9;;;;;;;;0;19;27;Minnesota United II;1167;GK;1,0
2721320527;160;49;1;19;32;1pc6sx2h4rp113ldkbp5d2xas;1;24,5;8,9;2024-09-15T23:23:15.002Z;2024-09-15T23:23:15Z;[];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;19;32;St. Louis City II;1172;DR;1,0
2721320561;161;1;1;19;32;1pc6sx2h4rp113ldkbp5d2xas;0;23,9;6,8;2024-09-15T23:23:15.905Z;2024-09-15T23:23:17Z;[{'id': 5216441645, 'qualifierId': 212, 'value': '37.8'}, {'id': 5216441637, 'qualifierId': 157}, {'id': 5216441639, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216441647, 'qualifierId': 213, 'value': '0.29'}, {'id': 5216441641, 'qualifierId': 140, 'value': '58.4'}, {'id': 5216441649, 'qualifierId': 1}, {'id': 5216441643, 'qualifierId': 141, 'value': '22.8'}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;58,4;0,29;37,8;22,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;58,4;22,8;;;;;;;;0;19;32;St. Louis City II;1172;DR;1,0
2722475959;841;44;1;19;35;dqx48fglv1l96cyrmjdod0xec;1;37,6;77,8;2024-09-15T23:23:18.904Z;2024-09-19T13:03:54Z;[{'id': 5223043317, 'qualifierId': 233, 'value': '856'}, {'id': 5222853471, 'qualifierId': 285}, {'id': 5222853467, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;7afp0ecwfakomtj02uhv8g0k;Aerial;;;;;;;;;;;;;;;;;;;;;856,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;19;35;Minnesota United II;1175;DC;1,0
2722475961;856;44;1;19;35;1pc6sx2h4rp113ldkbp5d2xas;0;62,4;22,2;2024-09-15T23:23:18.905Z;2024-09-19T07:10:10Z;[{'id': 5222853477, 'qualifierId': 286}, {'id': 5222853479, 'qualifierId': 233, 'value': '841'}, {'id': 5222853473, 'qualifierId': 56, 'value': 'Center'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;7afp0ecwfakomtj02uhv8g0k;Aerial;;;;;;;;;;;;;;;;;;;;;841,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;19;35;St. Louis City II;1175;FW;1,0
2721320641;179;1;1;19;35;dqx48fglv1l96cyrmjdod0xec;1;36,6;73,9;2024-09-15T23:23:18.918Z;2024-09-15T23:23:25Z;[{'id': 5216441993, 'qualifierId': 212, 'value': '16.2'}, {'id': 5216441987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216441991, 'qualifierId': 141, 'value': '50.3'}, {'id': 5216441989, 'qualifierId': 140, 'value': '38.4'}, {'id': 5216441985, 'qualifierId': 3}, {'id': 5216441995, 'qualifierId': 213, 'value': '4.83'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;38,4;4,83;16,2;50,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;38,4;50,3;;;;;;;;0;19;35;Minnesota United II;1175;DC;1,0
2721320645;180;4;1;19;42;dqx48fglv1l96cyrmjdod0xec;1;34,8;34,2;2024-09-15T23:23:25.574Z;2024-09-15T23:24:38Z;[{'id': 5216442089, 'qualifierId': 265}, {'id': 5216442091, 'qualifierId': 286}, {'id': 5216442083, 'qualifierId': 13}, {'id': 5216442087, 'qualifierId': 152}, {'id': 5216442151, 'qualifierId': 233, 'value': '162'}, {'id': 5216442085, 'qualifierId': 56, 'value': 'Back'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;7afp0ecwfakomtj02uhv8g0k;Foul;;;;;;;;;;;;;;;;;;;;;162,0;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;19;42;Minnesota United II;1182;DR;1,0
