id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_Resume;value_PlayerPosition;value_Captain;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_Chipped;value_DeletedEventType;value_IntendedTackleTarget;value_TakeOnOvertake;value_Overrun;value_Offensive;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NotAssisted;value_LeftFooted;value_GkX;value_IndividualPlay;value_Left;value_Weak;value_GoalmouthZ;value_RegularPlay;value_GkY;value_OutOfBoxCentre;value_GoalmouthY;value_NextEventGoalKick;value_High;value_GoalKick;value_LayOff;value_Assist;value_IntentionalAssist;value_BlockedY;value_LowRight;value_RelatedEventId;value_BlockedX;value_Assisted;value_ParriedSafe;value_Hands;value_Diving;value_LowGkIntervention;value_Right;value_RightFooted;value_CornerTaken;value_OutSwinger;value_Cross;value_Volley;value_FromCorner;value_CloseHigh;value_FirstTouch;value_BoxCentre;value_TouchTypePass;value_InSwinger;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_FastBreak;value_LowCentre;value_Stooping;value_Collected;value_OverArm;value_KeeperThrow;value_Head;value_NotVisible;value_SwitchOfPlay;value_LowLeft;value_Standing;value_MediumGkIntervention;value_SmallBoxLeft;value_Sliding;value_ParriedDanger;value_HighLeft;value_Low;value_TakeOnSpace;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_PullBack;value_BlockedPass;value_AttemptedTackle;value_PlayersCaughtOffside;value_Indirect;value_Defensive1V1;value_TouchTypeControl;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_OutOfBoxDeepLeft;value_SwerveLeft;value_FreeKick;value_Shove/Push;value_DrinksBreak;value_RefereeDelay;value_TacticalFoul;value_Minutes;value_BigChance;value_SmallBoxCentre;value_FantasyAssistTeam;value_GoalShotGameClock;value_GkXTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistedBy;value_FantasyAssistId;value_GkYTimeOfGoal;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_ThroughBall;value_SetPiece;value_OtherBodyPart;value_SavedOffLine;value_SixYardBlocked;value_Blocked;value_LastLine;value_DefBlock;value_CloseRightAndHigh;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Strong;value_Second(2Nd)OppositeRelatedEventId;value_OverhitCross;value_1On1;value_BoxRight;value_FlickOn;value_BlockedCross;value_Argument;value_NotPastGoalLine;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699939255;546;1;2;84;5;479lsfr4cwlzewpbuda3y2xv4;1;9,4;80,2;2024-07-08T00:48:08.999Z;2024-07-08T00:48:10Z;[{'id': 5098748977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098748987, 'qualifierId': 213, 'value': '1.52'}, {'id': 5098748979, 'qualifierId': 140, 'value': '9.8'}, {'id': 5098748981, 'qualifierId': 141, 'value': '92.1'}, {'id': 5098748983, 'qualifierId': 212, 'value': '8.1'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;1,52;8,1;92,1;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;9,8;92,1;;;;;;;;0;84;5;Carolina Core;5045;DC;1,0
2699939265;547;1;2;84;6;479lsfr4cwlzewpbuda3y2xv4;1;9,8;92,1;2024-07-08T00:48:09.904Z;2024-07-08T00:48:11Z;[{'id': 5098749033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749043, 'qualifierId': 213, 'value': '4.42'}, {'id': 5098749041, 'qualifierId': 212, 'value': '4.7'}, {'id': 5098749039, 'qualifierId': 141, 'value': '85.5'}, {'id': 5098749037, 'qualifierId': 140, 'value': '8.5'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;4,42;4,7;85,5;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;8,5;85,5;;;;;;;;0;84;6;Carolina Core;5046;Sub;1,0
2699939271;548;1;2;84;7;479lsfr4cwlzewpbuda3y2xv4;1;8,5;85,5;2024-07-08T00:48:11.768Z;2024-07-08T00:48:12Z;[{'id': 5098749069, 'qualifierId': 140, 'value': '22.6'}, {'id': 5098749067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749073, 'qualifierId': 212, 'value': '15.0'}, {'id': 5098749071, 'qualifierId': 141, 'value': '89.3'}, {'id': 5098749075, 'qualifierId': 213, 'value': '0.17'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;0,17;15,0;89,3;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;22,6;89,3;;;;;;;;0;84;7;Carolina Core;5047;DC;1,0
2699939279;549;1;2;84;8;479lsfr4cwlzewpbuda3y2xv4;1;22,6;89,3;2024-07-08T00:48:12.792Z;2024-07-08T00:48:14Z;[{'id': 5098749123, 'qualifierId': 213, 'value': '1.89'}, {'id': 5098749115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749117, 'qualifierId': 140, 'value': '21.5'}, {'id': 5098749121, 'qualifierId': 212, 'value': '3.7'}, {'id': 5098749119, 'qualifierId': 141, 'value': '94.5'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;1,89;3,7;94,5;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;21,5;94,5;;;;;;;;0;84;8;Carolina Core;5048;MC;1,0
2699939305;550;1;2;84;10;479lsfr4cwlzewpbuda3y2xv4;1;21,5;94,5;2024-07-08T00:48:14.176Z;2024-07-08T00:48:18Z;[{'id': 5098749237, 'qualifierId': 213, 'value': '6.14'}, {'id': 5098749233, 'qualifierId': 141, 'value': '92.1'}, {'id': 5098749231, 'qualifierId': 140, 'value': '32.0'}, {'id': 5098749229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749235, 'qualifierId': 212, 'value': '11.1'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;6,14;11,1;92,1;32,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;32,0;92,1;;;;;;;;0;84;10;Carolina Core;5050;Sub;1,0
2699939293;693;83;2;84;12;2nnef9tr9g7m2s6n873qif95g;0;75,0;5,3;2024-07-08T00:48:16.267Z;2024-07-08T00:50:21Z;[{'id': 5098751497, 'qualifierId': 399, 'value': 'brzi1qy5hkx7zhxhjykg8ox78'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;dxza7jdjg4zdaciha3sn0kf84;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;84;12;Orlando City B;5052;Sub;1,0
2699939309;551;4;2;84;13;479lsfr4cwlzewpbuda3y2xv4;1;28,8;93,5;2024-07-08T00:48:17.785Z;2024-07-08T00:48:20Z;[{'id': 5098749279, 'qualifierId': 13}, {'id': 5098749287, 'qualifierId': 285}, {'id': 5098749281, 'qualifierId': 295}, {'id': 5098749283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749285, 'qualifierId': 152}, {'id': 5098749349, 'qualifierId': 233, 'value': '694'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dxza7jdjg4zdaciha3sn0kf84;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;694,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;84;13;Carolina Core;5053;AML;1,0
2699939303;694;4;2;84;13;2nnef9tr9g7m2s6n873qif95g;0;71,2;6,5;2024-07-08T00:48:17.786Z;2024-07-08T00:48:20Z;[{'id': 5098749309, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098749307, 'qualifierId': 295}, {'id': 5098749353, 'qualifierId': 233, 'value': '551'}, {'id': 5098749305, 'qualifierId': 13}, {'id': 5098749313, 'qualifierId': 286}, {'id': 5098749311, 'qualifierId': 152}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;dxza7jdjg4zdaciha3sn0kf84;Foul;;;;;;;;;;;;;;;;;;;;;;;;1,0;;551,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;84;13;Orlando City B;5053;Sub;1,0
2699939325;552;1;2;84;22;479lsfr4cwlzewpbuda3y2xv4;1;38,2;95,1;2024-07-08T00:48:26.640Z;2024-07-08T00:48:27Z;[{'id': 5098749409, 'qualifierId': 212, 'value': '7.8'}, {'id': 5098749407, 'qualifierId': 141, 'value': '91.5'}, {'id': 5098749399, 'qualifierId': 5}, {'id': 5098749403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749401, 'qualifierId': 152}, {'id': 5098749405, 'qualifierId': 140, 'value': '31.1'}, {'id': 5098749411, 'qualifierId': 213, 'value': '3.46'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;3,46;7,8;91,5;31,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;31,1;91,5;;;;;;;;0;84;22;Carolina Core;5062;Sub;1,0
2699939335;553;1;2;84;23;479lsfr4cwlzewpbuda3y2xv4;1;31,1;91,5;2024-07-08T00:48:27.487Z;2024-07-08T00:48:31Z;[{'id': 5098749469, 'qualifierId': 141, 'value': '76.0'}, {'id': 5098749467, 'qualifierId': 140, 'value': '24.7'}, {'id': 5098749473, 'qualifierId': 213, 'value': '4.14'}, {'id': 5098749471, 'qualifierId': 212, 'value': '12.5'}, {'id': 5098749465, 'qualifierId': 56, 'value': 'Back'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;4,14;12,5;76,0;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;24,7;76,0;;;;;;;;0;84;23;Carolina Core;5063;MC;1,0
2699939341;554;1;2;84;27;479lsfr4cwlzewpbuda3y2xv4;1;28,1;69,8;2024-07-08T00:48:31.400Z;2024-07-08T00:48:35Z;[{'id': 5098749497, 'qualifierId': 141, 'value': '45.7'}, {'id': 5098749495, 'qualifierId': 140, 'value': '28.0'}, {'id': 5098749501, 'qualifierId': 213, 'value': '4.71'}, {'id': 5098749499, 'qualifierId': 212, 'value': '16.4'}, {'id': 5098749493, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;4,71;16,4;45,7;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;28,0;45,7;;;;;;;;0;84;27;Carolina Core;5067;DC;1,0
2699939349;555;1;2;84;31;479lsfr4cwlzewpbuda3y2xv4;1;32,8;49,6;2024-07-08T00:48:35.032Z;2024-07-08T00:48:37Z;[{'id': 5098749555, 'qualifierId': 213, 'value': '2.04'}, {'id': 5098749553, 'qualifierId': 212, 'value': '4.2'}, {'id': 5098749551, 'qualifierId': 141, 'value': '55.1'}, {'id': 5098749549, 'qualifierId': 140, 'value': '31.0'}, {'id': 5098749547, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;2,04;4,2;55,1;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;31,0;55,1;;;;;;;;0;84;31;Carolina Core;5071;DL;1,0
2699939357;556;1;2;84;34;479lsfr4cwlzewpbuda3y2xv4;1;32,0;57,1;2024-07-08T00:48:37.840Z;2024-07-08T00:48:40Z;[{'id': 5098749589, 'qualifierId': 141, 'value': '88.4'}, {'id': 5098749585, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749587, 'qualifierId': 140, 'value': '36.5'}, {'id': 5098749593, 'qualifierId': 213, 'value': '1.35'}, {'id': 5098749591, 'qualifierId': 212, 'value': '21.8'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;1,35;21,8;88,4;36,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;36,5;88,4;;;;;;;;0;84;34;Carolina Core;5074;DC;1,0
2699939363;557;1;2;84;36;479lsfr4cwlzewpbuda3y2xv4;1;38,0;90,2;2024-07-08T00:48:40.120Z;2024-07-08T00:48:42Z;[{'id': 5098749629, 'qualifierId': 212, 'value': '4.2'}, {'id': 5098749631, 'qualifierId': 213, 'value': '0.18'}, {'id': 5098749623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749627, 'qualifierId': 141, 'value': '91.3'}, {'id': 5098749625, 'qualifierId': 140, 'value': '41.9'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;0,18;4,2;91,3;41,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;41,9;91,3;;;;;;;;0;84;36;Carolina Core;5076;Sub;1,0
2699939373;558;1;2;84;38;479lsfr4cwlzewpbuda3y2xv4;1;41,9;91,3;2024-07-08T00:48:42.480Z;2024-07-08T00:48:55Z;[{'id': 5098749695, 'qualifierId': 140, 'value': '41.0'}, {'id': 5098749693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749697, 'qualifierId': 141, 'value': '80.2'}, {'id': 5098749701, 'qualifierId': 213, 'value': '4.59'}, {'id': 5098749699, 'qualifierId': 212, 'value': '7.6'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;4,59;7,6;80,2;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;41,0;80,2;;;;;;;;0;84;38;Carolina Core;5078;AMC;1,0
2699939395;559;1;2;84;41;479lsfr4cwlzewpbuda3y2xv4;1;40,6;72,7;2024-07-08T00:48:45.656Z;2024-07-08T00:48:52Z;[{'id': 5098749817, 'qualifierId': 141, 'value': '52.9'}, {'id': 5098749815, 'qualifierId': 140, 'value': '43.0'}, {'id': 5098749821, 'qualifierId': 213, 'value': '4.90'}, {'id': 5098749813, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098749819, 'qualifierId': 212, 'value': '13.7'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;4,9;13,7;52,9;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;43,0;52,9;;;;;;;;0;84;41;Carolina Core;5081;MC;1,0
2699939409;560;1;2;84;48;479lsfr4cwlzewpbuda3y2xv4;1;60,0;43,5;2024-07-08T00:48:51.888Z;2024-07-08T00:48:55Z;[{'id': 5098749925, 'qualifierId': 212, 'value': '18.7'}, {'id': 5098749919, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098749923, 'qualifierId': 141, 'value': '16.7'}, {'id': 5098749921, 'qualifierId': 140, 'value': '64.0'}, {'id': 5098749927, 'qualifierId': 213, 'value': '4.94'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;4,94;18,7;16,7;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;64,0;16,7;;;;;;;;0;84;48;Carolina Core;5088;AMR;1,0
2699939435;561;1;2;84;52;479lsfr4cwlzewpbuda3y2xv4;1;75,2;14,9;2024-07-08T00:48:56.712Z;2024-07-08T00:48:59Z;[{'id': 5098750037, 'qualifierId': 141, 'value': '25.3'}, {'id': 5098750039, 'qualifierId': 212, 'value': '8.9'}, {'id': 5098750041, 'qualifierId': 213, 'value': '2.22'}, {'id': 5098750035, 'qualifierId': 140, 'value': '70.1'}, {'id': 5098750033, 'qualifierId': 56, 'value': 'Center'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;2,22;8,9;25,3;70,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;70,1;25,3;;;;;;;;0;84;52;Carolina Core;5092;Sub;1,0
2699939437;562;1;2;84;55;479lsfr4cwlzewpbuda3y2xv4;1;70,5;20,1;2024-07-08T00:48:59.800Z;2024-07-08T00:49:01Z;[{'id': 5098750065, 'qualifierId': 213, 'value': '1.71'}, {'id': 5098750061, 'qualifierId': 141, 'value': '34.7'}, {'id': 5098750063, 'qualifierId': 212, 'value': '10.0'}, {'id': 5098750057, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098750059, 'qualifierId': 140, 'value': '69.2'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;1,71;10,0;34,7;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;69,2;34,7;;;;;;;;0;84;55;Carolina Core;5095;AMR;1,0
2699939443;563;1;2;84;57;479lsfr4cwlzewpbuda3y2xv4;1;68,7;38,3;2024-07-08T00:49:01.519Z;2024-07-08T00:49:03Z;[{'id': 5098750087, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098750089, 'qualifierId': 140, 'value': '68.4'}, {'id': 5098750093, 'qualifierId': 212, 'value': '7.8'}, {'id': 5098750091, 'qualifierId': 141, 'value': '49.8'}, {'id': 5098750095, 'qualifierId': 213, 'value': '1.61'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;1,61;7,8;49,8;68,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;68,4;49,8;;;;;;;;0;84;57;Carolina Core;5097;Sub;1,0
2699939445;564;1;2;84;59;479lsfr4cwlzewpbuda3y2xv4;1;68,4;49,8;2024-07-08T00:49:02.927Z;2024-07-08T00:49:04Z;[{'id': 5098750107, 'qualifierId': 140, 'value': '59.7'}, {'id': 5098750121, 'qualifierId': 156}, {'id': 5098750109, 'qualifierId': 141, 'value': '57.3'}, {'id': 5098750111, 'qualifierId': 212, 'value': '10.5'}, {'id': 5098750105, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098750113, 'qualifierId': 213, 'value': '2.63'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;2,63;10,5;57,3;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;59,7;57,3;;;;;;;;0;84;59;Carolina Core;5099;AMC;1,0
2699939447;565;1;2;85;0;479lsfr4cwlzewpbuda3y2xv4;1;59,7;58,7;2024-07-08T00:49:03.967Z;2024-07-08T00:49:06Z;[{'id': 5098750131, 'qualifierId': 212, 'value': '13.5'}, {'id': 5098750129, 'qualifierId': 141, 'value': '78.5'}, {'id': 5098750123, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098750133, 'qualifierId': 213, 'value': '1.49'}, {'id': 5098750127, 'qualifierId': 140, 'value': '60.8'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;1,49;13,5;78,5;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;60,8;78,5;;;;;;;;0;85;0;Carolina Core;5100;MC;1,0
2699939465;566;1;2;85;2;479lsfr4cwlzewpbuda3y2xv4;1;60,9;79,3;2024-07-08T00:49:05.856Z;2024-07-08T00:49:13Z;[{'id': 5098750239, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098750247, 'qualifierId': 213, 'value': '0.59'}, {'id': 5098750245, 'qualifierId': 212, 'value': '18.7'}, {'id': 5098750241, 'qualifierId': 140, 'value': '75.7'}, {'id': 5098750243, 'qualifierId': 141, 'value': '94.5'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;0,59;18,7;94,5;75,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;75,7;94,5;;;;;;;;0;85;2;Carolina Core;5102;Sub;1,0
