id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Assist;value_GkY;value_BoxRight;value_Assisted;value_GoalmouthY;value_Right;value_RightFooted;value_RelatedEventId;value_GkX;value_RegularPlay;value_GoalmouthZ;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Cross;value_Chipped;value_AerialFoul;value_IntendedTackleTarget;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_Shove/Push;value_OutOfPlay;value_High;value_HighLeft;value_BlockedX;value_BoxLeft;value_BlockedY;value_IndividualPlay;value_Standing;value_Hands;value_ParriedDanger;value_KeeperThrow;value_DeletedEventType;value_IntentionalAssist;value_LeadingToGoal;value_BoxCentre;value_RelatedError1Id;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_KeeperTouched;value_SixYardBlocked;value_LowLeft;value_Blocked;value_NotAssisted;value_BoxDeepRight;value_DefBlock;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_LayOff;value_ShirtPull/Holding;value_GkHoof;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Head;value_SwitchOfPlay;value_Volley;value_HighRight;value_FirstTouch;value_BlockedCross;value_OutSwinger;value_NotRetreating;value_LeftFooted;value_OutOfBoxCentre;value_CloseLeft;value_SetPiece;value_TacticalFoul;value_TempMissNotPassedGoalLine;value_PlayersCaughtOffside;value_Indirect;value_Diving;value_ParriedSafe;value_HighCentre;value_Collected;value_LowCentre;value_Minutes;value_Overrun;value_CloseRight;value_SwerveLeft;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_EndType;value_Tactical;value_OverhitCross;value_HitWoodwork;value_HitRightPost;value_GkKickFromHands;value_PullBack;value_Handball;value_FromCorner;value_HighClaim;value_SmallBoxRight;value_35Right;value_FreeKick;value_TimeWasting;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2677125675;262;49;1;29;44;8o8m08he36u0j4w08aj2iodn8;1;40,8;25,5;2024-04-22T23:33:26.964Z;2024-04-22T23:33:27Z;[];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c9px4ywqxj5qmstxcun9dkx78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;29;44;Carolina Core;1784;DR;1,0
2677125677;263;1;1;29;44;8o8m08he36u0j4w08aj2iodn8;1;40,8;25,5;2024-04-22T23:33:27.058Z;2024-04-22T23:33:29Z;[{'id': 4974105667, 'qualifierId': 140, 'value': '37.8'}, {'id': 4974105671, 'qualifierId': 212, 'value': '11.5'}, {'id': 4974105665, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974105669, 'qualifierId': 141, 'value': '41.8'}, {'id': 4974105673, 'qualifierId': 213, 'value': '1.85'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;11,5;37,8;;1,85;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;37,8;41,8;;;;;;;;0;29;44;Carolina Core;1784;DR;1,0
2677125683;264;1;1;29;46;8o8m08he36u0j4w08aj2iodn8;1;37,8;41,8;2024-04-22T23:33:28.902Z;2024-04-22T23:33:31Z;[{'id': 4974105711, 'qualifierId': 141, 'value': '30.4'}, {'id': 4974105705, 'qualifierId': 157}, {'id': 4974105713, 'qualifierId': 212, 'value': '30.5'}, {'id': 4974105717, 'qualifierId': 1}, {'id': 4974105709, 'qualifierId': 140, 'value': '65.9'}, {'id': 4974105715, 'qualifierId': 213, 'value': '6.03'}, {'id': 4974105707, 'qualifierId': 56, 'value': 'Center'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;30,5;65,9;;6,03;30,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;65,9;30,4;;;;;;;;0;29;46;Carolina Core;1786;DC;1,0
2677125685;265;1;1;29;48;8o8m08he36u0j4w08aj2iodn8;1;65,8;30,3;2024-04-22T23:33:31.261Z;2024-04-22T23:33:34Z;[{'id': 4974105729, 'qualifierId': 141, 'value': '9.2'}, {'id': 4974105725, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974105733, 'qualifierId': 213, 'value': '4.84'}, {'id': 4974105727, 'qualifierId': 140, 'value': '67.6'}, {'id': 4974105731, 'qualifierId': 212, 'value': '14.5'}, {'id': 4974105723, 'qualifierId': 3}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;14,5;67,6;;4,84;9,2;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;67,6;9,2;;;;;;;;0;29;48;Carolina Core;1788;Sub;1,0
2677125687;266;1;1;29;51;8o8m08he36u0j4w08aj2iodn8;0;63,4;5,6;2024-04-22T23:33:34.260Z;2024-04-22T23:33:35Z;[{'id': 4974105745, 'qualifierId': 213, 'value': '0.07'}, {'id': 4974105757, 'qualifierId': 286}, {'id': 4974105753, 'qualifierId': 233, 'value': '225'}, {'id': 4974105739, 'qualifierId': 140, 'value': '66.0'}, {'id': 4974105751, 'qualifierId': 236}, {'id': 4974105737, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974105741, 'qualifierId': 141, 'value': '5.9'}, {'id': 4974105743, 'qualifierId': 212, 'value': '2.7'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;2,7;66,0;;0,07;5,9;;;;;1,0;225,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;66,0;5,9;;;;;;;;0;29;51;Carolina Core;1791;FW;1,0
2677125689;225;74;1;29;51;2nnef9tr9g7m2s6n873qif95g;1;35,0;96,2;2024-04-22T23:33:34.261Z;2024-04-22T23:39:59Z;[{'id': 4974105759, 'qualifierId': 233, 'value': '266'}, {'id': 4974105747, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974105749, 'qualifierId': 285}];ew25ktcp76pmryz5psl1ctlka;Y. Subah;;;c9px4ywqxj5qmstxcun9dkx78;Blocked Pass;;;;;;;;;;;;;;;;;;;;266,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;29;51;Chicago Fire II;1791;AML;1,0
2677125693;226;5;1;29;52;2nnef9tr9g7m2s6n873qif95g;0;36,4;101,8;2024-04-22T23:33:35.713Z;2024-04-22T23:40:01Z;[{'id': 4974105775, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974105799, 'qualifierId': 233, 'value': '267'}, {'id': 4974105777, 'qualifierId': 347}];ew25ktcp76pmryz5psl1ctlka;Y. Subah;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;267,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;29;52;Chicago Fire II;1792;AML;1,0
2677125695;267;5;1;29;52;8o8m08he36u0j4w08aj2iodn8;1;63,6;-1,8;2024-04-22T23:33:35.713Z;2024-04-22T23:33:37Z;[{'id': 4974105779, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974105795, 'qualifierId': 233, 'value': '226'}, {'id': 4974105781, 'qualifierId': 347}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;226,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;29;52;Carolina Core;1792;FW;1,0
2677125711;268;1;1;30;1;8o8m08he36u0j4w08aj2iodn8;1;59,1;0,0;2024-04-22T23:33:44.242Z;2024-04-22T23:33:49Z;[{'id': 4974105859, 'qualifierId': 107}, {'id': 4974105867, 'qualifierId': 212, 'value': '25.8'}, {'id': 4974105863, 'qualifierId': 140, 'value': '37.5'}, {'id': 4974105869, 'qualifierId': 213, 'value': '2.64'}, {'id': 4974105861, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974105871, 'qualifierId': 1}, {'id': 4974105865, 'qualifierId': 141, 'value': '17.0'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;25,8;37,5;;2,64;17,0;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;37,5;17,0;;;;;;;;0;30;1;Carolina Core;1801;DR;1,0
2677125713;269;1;1;30;6;8o8m08he36u0j4w08aj2iodn8;1;38,1;17,1;2024-04-22T23:33:49.007Z;2024-04-22T23:33:53Z;[{'id': 4974105887, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974105889, 'qualifierId': 140, 'value': '58.7'}, {'id': 4974105895, 'qualifierId': 213, 'value': '0.53'}, {'id': 4974105893, 'qualifierId': 212, 'value': '25.1'}, {'id': 4974105891, 'qualifierId': 141, 'value': '35.7'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;25,1;58,7;;0,53;35,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;58,7;35,7;;;;;;;;0;30;6;Carolina Core;1806;DL;1,0
2677125717;270;4;1;30;10;8o8m08he36u0j4w08aj2iodn8;1;57,4;38,6;2024-04-22T23:33:53.037Z;2024-04-22T23:33:54Z;[{'id': 4974105913, 'qualifierId': 265}, {'id': 4974105927, 'qualifierId': 233, 'value': '227'}, {'id': 4974105911, 'qualifierId': 152}, {'id': 4974105907, 'qualifierId': 13}, {'id': 4974105915, 'qualifierId': 286}, {'id': 4974105909, 'qualifierId': 56, 'value': 'Center'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;c9px4ywqxj5qmstxcun9dkx78;Foul;;;;;;;;;;;;;;;;;;;1,0;227,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;30;10;Carolina Core;1810;Sub;1,0
2677125715;227;4;1;30;10;2nnef9tr9g7m2s6n873qif95g;0;42,6;61,4;2024-04-22T23:33:53.038Z;2024-04-22T23:34:32Z;[{'id': 4974105925, 'qualifierId': 285}, {'id': 4974105917, 'qualifierId': 13}, {'id': 4974105931, 'qualifierId': 233, 'value': '270'}, {'id': 4974105923, 'qualifierId': 265}, {'id': 4974105919, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974105921, 'qualifierId': 152}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Foul;;;;;;;;;;;;;;;;;;;;270,0;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;30;10;Chicago Fire II;1810;MC;1,0
2677125723;229;17;1;30;19;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-04-22T23:34:02.783Z;2024-04-22T23:34:22Z;[{'id': 4974105995, 'qualifierId': 244}, {'id': 4974105993, 'qualifierId': 31}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;c9px4ywqxj5qmstxcun9dkx78;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;30;19;Chicago Fire II;1819;FW;1,0
2677125725;271;1;1;30;47;8o8m08he36u0j4w08aj2iodn8;1;56,9;39,2;2024-04-22T23:34:30.392Z;2024-04-22T23:34:32Z;[{'id': 4974106011, 'qualifierId': 141, 'value': '25.0'}, {'id': 4974106005, 'qualifierId': 152}, {'id': 4974106013, 'qualifierId': 212, 'value': '11.0'}, {'id': 4974106015, 'qualifierId': 213, 'value': '5.21'}, {'id': 4974106009, 'qualifierId': 140, 'value': '61.9'}, {'id': 4974106003, 'qualifierId': 5}, {'id': 4974106007, 'qualifierId': 56, 'value': 'Center'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;11,0;61,9;;5,21;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;61,9;25,0;;;;;;;;0;30;47;Carolina Core;1847;DL;1,0
2677125727;272;1;1;30;49;8o8m08he36u0j4w08aj2iodn8;1;62,2;25,0;2024-04-22T23:34:32.579Z;2024-04-22T23:34:35Z;[{'id': 4974106023, 'qualifierId': 141, 'value': '5.3'}, {'id': 4974106027, 'qualifierId': 213, 'value': '5.62'}, {'id': 4974106019, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974106021, 'qualifierId': 140, 'value': '78.7'}, {'id': 4974106025, 'qualifierId': 212, 'value': '21.9'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;21,9;78,7;;5,62;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;78,7;5,3;;;;;;;;0;30;49;Carolina Core;1849;AMC;1,0
2677125729;273;3;1;30;52;8o8m08he36u0j4w08aj2iodn8;0;74,6;3,5;2024-04-22T23:34:35.454Z;2024-04-22T23:34:38Z;[{'id': 4974106031, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974106069, 'qualifierId': 233, 'value': '230'}, {'id': 4974106033, 'qualifierId': 286}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c9px4ywqxj5qmstxcun9dkx78;Take On;;;;;;;;;;;;;;;;;;;1,0;230,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;30;52;Carolina Core;1852;DR;1,0
2677125735;230;7;1;30;52;2nnef9tr9g7m2s6n873qif95g;1;25,4;96,5;2024-04-22T23:34:35.455Z;2024-04-22T23:34:38Z;[{'id': 4974106057, 'qualifierId': 285}, {'id': 4974106053, 'qualifierId': 167}, {'id': 4974106055, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974106063, 'qualifierId': 233, 'value': '273'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;c9px4ywqxj5qmstxcun9dkx78;Tackle;;;;;;;;;;;;;;;;;;;;273,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;30;52;Chicago Fire II;1852;DC;1,0
2677125737;231;5;1;30;55;2nnef9tr9g7m2s6n873qif95g;0;26,8;101,4;2024-04-22T23:34:37.844Z;2024-04-22T23:40:02Z;[{'id': 4974106071, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974106073, 'qualifierId': 347}, {'id': 4974106085, 'qualifierId': 233, 'value': '274'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;274,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;30;55;Chicago Fire II;1855;DC;1,0
2677125739;274;5;1;30;55;8o8m08he36u0j4w08aj2iodn8;1;73,2;-1,4;2024-04-22T23:34:37.844Z;2024-04-22T23:34:39Z;[{'id': 4974106075, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974106079, 'qualifierId': 233, 'value': '231'}, {'id': 4974106077, 'qualifierId': 347}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;231,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;30;55;Carolina Core;1855;DR;1,0
2677125741;275;1;1;30;56;8o8m08he36u0j4w08aj2iodn8;1;78,8;0,0;2024-04-22T23:34:39.249Z;2024-04-22T23:34:41Z;[{'id': 4974106095, 'qualifierId': 212, 'value': '20.1'}, {'id': 4974106089, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974106087, 'qualifierId': 107}, {'id': 4974106091, 'qualifierId': 140, 'value': '86.7'}, {'id': 4974106093, 'qualifierId': 141, 'value': '25.0'}, {'id': 4974106097, 'qualifierId': 213, 'value': '1.15'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;20,1;86,7;;1,15;25,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;86,7;25,0;;;;;;;;0;30;56;Carolina Core;1856;DR;1,0
2677125743;276;1;1;30;58;8o8m08he36u0j4w08aj2iodn8;1;86,7;25,0;2024-04-22T23:34:41.655Z;2024-04-22T23:34:44Z;[{'id': 4974106111, 'qualifierId': 213, 'value': '1.65'}, {'id': 4974106105, 'qualifierId': 140, 'value': '85.8'}, {'id': 4974106109, 'qualifierId': 212, 'value': '11.5'}, {'id': 4974106103, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974106107, 'qualifierId': 141, 'value': '41.9'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;11,5;85,8;;1,65;41,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;85,8;41,9;;;;;;;;0;30;58;Carolina Core;1858;AMC;1,0
2677125745;277;61;1;31;1;8o8m08he36u0j4w08aj2iodn8;1;85,8;41,9;2024-04-22T23:34:44.092Z;2024-04-22T23:34:44Z;[{'id': 4974106115, 'qualifierId': 56, 'value': 'Center'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;c9px4ywqxj5qmstxcun9dkx78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;31;1;Carolina Core;1861;Sub;1,0
2677125747;278;1;1;31;2;8o8m08he36u0j4w08aj2iodn8;1;85,3;50,9;2024-04-22T23:34:45.373Z;2024-04-22T23:34:47Z;[{'id': 4974106123, 'qualifierId': 212, 'value': '15.1'}, {'id': 4974106117, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974106119, 'qualifierId': 140, 'value': '72.2'}, {'id': 4974106121, 'qualifierId': 141, 'value': '41.8'}, {'id': 4974106125, 'qualifierId': 213, 'value': '3.56'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;15,1;72,2;;3,56;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;72,2;41,8;;;;;;;;0;31;2;Carolina Core;1862;FW;1,0
2677125749;279;61;1;31;3;8o8m08he36u0j4w08aj2iodn8;1;72,2;41,8;2024-04-22T23:34:46.639Z;2024-04-22T23:36:13Z;[{'id': 4974106129, 'qualifierId': 56, 'value': 'Center'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;1,0;;c9px4ywqxj5qmstxcun9dkx78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;31;3;Carolina Core;1863;ML;1,0
2677125771;234;45;1;31;4;2nnef9tr9g7m2s6n873qif95g;0;27,4;50,1;2024-04-22T23:34:46.927Z;2024-04-22T23:35:14Z;[{'id': 4974106245, 'qualifierId': 285}, {'id': 4974106253, 'qualifierId': 233, 'value': '280'}, {'id': 4974106243, 'qualifierId': 56, 'value': 'Back'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c9px4ywqxj5qmstxcun9dkx78;Challenge;;;;;;;;;;;;;;;;;;;;280,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;31;4;Chicago Fire II;1864;MC;1,0
2677125751;280;3;1;31;4;8o8m08he36u0j4w08aj2iodn8;1;72,6;49,9;2024-04-22T23:34:46.927Z;2024-04-22T23:43:13Z;[{'id': 4974106131, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974106249, 'qualifierId': 233, 'value': '234'}, {'id': 4974106133, 'qualifierId': 286}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;c9px4ywqxj5qmstxcun9dkx78;Take On;;;;;;;;;;;;;;;;;;;1,0;234,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;31;4;Carolina Core;1864;DMC;1,0
