id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Captain;value_PlayerPosition;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_HeadPass;value_FlickOn;value_Chipped;value_IntendedTackleTarget;value_Cross;value_LayOff;value_SwitchOfPlay;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Assist;value_RegularPlay;value_RelatedEventId;value_LowCentre;value_IndividualPlay;value_BlockedY;value_GoalmouthZ;value_Assisted;value_RightFooted;value_GoalmouthY;value_BlockedX;value_OutOfBoxCentre;value_Hands;value_Standing;value_Collected;value_NotVisible;value_KeeperThrow;value_BlockedPass;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_AttemptedTackle;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_Head;value_DeletedEventType;value_NotAssisted;value_LeftFooted;value_GkY;value_Blocked;value_GkX;value_DefBlock;value_IntentionalAssist;value_HighRight;value_FirstTouch;value_BoxCentre;value_FastBreak;value_Left;value_BoxRight;value_YellowCard;value_RecklessOffence;value_LowRight;value_Stooping;value_ParriedSafe;value_OverArm;value_Unchallenged;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PlayersCaughtOffside;value_TempShotOn;value_LowLeft;value_Sliding;value_CornerTaken;value_InSwinger;value_FromCorner;value_OutOfPlay;value_35Centre;value_Overrun;value_TimeWasting;value_Indirect;value_NotPastGoalLine;value_Volley;value_MisHit;value_CloseHigh;value_SwerveRight;value_BigChance;value_Diving;value_ParriedDanger;value_Feet;value_Right;value_High;value_HighLeft;value_Minutes;value_EndType;value_Tactical;value_CloseRight;value_BoxDeepRight;value_TacticalFoul;value_ThrowInSetPiece;value_SetPiece;value_GoalShotTimestamp;value_SmallBoxRight;value_GoalShotGameClock;value_OtherBodyPart;value_OutSwinger;value_HighCentre;value_LeadingToGoal;value_SmallBoxCentre;value_RelatedError1Id;value_BoxLeft;value_Deflection;value_BlockedCross;value_GkHoof;value_NotRetreating;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_Missed;value_CloseLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710874009;6;1;1;0;14;c7c4wwva2u1vb3rr7rwava044;1;15,9;84,2;2024-08-18T23:04:03.834Z;2024-08-18T23:04:05Z;[{'id': 5159165333, 'qualifierId': 141, 'value': '77.5'}, {'id': 5159165337, 'qualifierId': 213, 'value': '5.72'}, {'id': 5159165335, 'qualifierId': 212, 'value': '8.6'}, {'id': 5159165331, 'qualifierId': 140, 'value': '22.8'}, {'id': 5159165329, 'qualifierId': 56, 'value': 'Back'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;5,72;8,6;22,8;77,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;22,8;77,5;;;;;;;;0;0;14;Atlanta United II;14;DC;1,0
2710874019;7;1;1;0;15;c7c4wwva2u1vb3rr7rwava044;1;22,8;78,1;2024-08-18T23:04:05.354Z;2024-08-18T23:04:08Z;[{'id': 5159165389, 'qualifierId': 212, 'value': '24.8'}, {'id': 5159165387, 'qualifierId': 141, 'value': '50.9'}, {'id': 5159165391, 'qualifierId': 213, 'value': '3.98'}, {'id': 5159165383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159165385, 'qualifierId': 140, 'value': '7.1'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;3,98;24,8;7,1;50,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;7,1;50,9;;;;;;;;0;0;15;Atlanta United II;15;MC;1,0
2710874029;8;1;1;0;19;c7c4wwva2u1vb3rr7rwava044;1;7,2;49,0;2024-08-18T23:04:08.699Z;2024-08-18T23:04:10Z;[{'id': 5159165427, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159165433, 'qualifierId': 212, 'value': '14.2'}, {'id': 5159165435, 'qualifierId': 213, 'value': '4.94'}, {'id': 5159165431, 'qualifierId': 141, 'value': '28.6'}, {'id': 5159165429, 'qualifierId': 140, 'value': '10.2'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,94;14,2;10,2;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;10,2;28,6;;;;;;;;0;0;19;Atlanta United II;19;GK;1,0
2710874043;9;1;1;0;21;c7c4wwva2u1vb3rr7rwava044;1;11,4;28,0;2024-08-18T23:04:10.394Z;2024-08-19T00:00:17Z;[{'id': 5159165519, 'qualifierId': 141, 'value': '73.0'}, {'id': 5159165523, 'qualifierId': 213, 'value': '1.52'}, {'id': 5159165521, 'qualifierId': 212, 'value': '30.6'}, {'id': 5159165515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159165517, 'qualifierId': 140, 'value': '12.9'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,52;30,6;12,9;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;12,9;73,0;;;;;;;;0;0;21;Atlanta United II;21;DL;1,0
2710874059;10;1;1;0;24;c7c4wwva2u1vb3rr7rwava044;1;17,6;80,9;2024-08-18T23:04:13.722Z;2024-08-18T23:04:15Z;[{'id': 5159165619, 'qualifierId': 212, 'value': '13.0'}, {'id': 5159165615, 'qualifierId': 140, 'value': '25.5'}, {'id': 5159165613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159165617, 'qualifierId': 141, 'value': '95.7'}, {'id': 5159165621, 'qualifierId': 213, 'value': '0.88'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,88;13,0;25,5;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;25,5;95,7;;;;;;;;0;0;24;Atlanta United II;24;DC;1,0
2710874085;11;1;1;0;26;c7c4wwva2u1vb3rr7rwava044;1;25,5;95,7;2024-08-18T23:04:15.754Z;2024-08-18T23:04:19Z;[{'id': 5159165763, 'qualifierId': 213, 'value': '0.04'}, {'id': 5159165761, 'qualifierId': 212, 'value': '12.4'}, {'id': 5159165759, 'qualifierId': 141, 'value': '96.5'}, {'id': 5159165757, 'qualifierId': 140, 'value': '37.3'}, {'id': 5159165755, 'qualifierId': 56, 'value': 'Back'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,04;12,4;37,3;96,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;37,3;96,5;;;;;;;;0;0;26;Atlanta United II;26;DC;1,0
2710874097;12;1;1;0;30;c7c4wwva2u1vb3rr7rwava044;1;36,0;96,3;2024-08-18T23:04:19.450Z;2024-08-18T23:04:21Z;[{'id': 5159165841, 'qualifierId': 212, 'value': '25.3'}, {'id': 5159165837, 'qualifierId': 140, 'value': '15.8'}, {'id': 5159165835, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159165839, 'qualifierId': 141, 'value': '75.9'}, {'id': 5159165843, 'qualifierId': 213, 'value': '3.72'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;3,72;25,3;15,8;75,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;15,8;75,9;;;;;;;;0;0;30;Atlanta United II;30;AMC;1,0
2710874117;13;1;1;0;31;c7c4wwva2u1vb3rr7rwava044;1;15,8;75,9;2024-08-18T23:04:21.162Z;2024-08-18T23:04:24Z;[{'id': 5159165923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159165933, 'qualifierId': 1}, {'id': 5159165927, 'qualifierId': 141, 'value': '23.1'}, {'id': 5159165925, 'qualifierId': 140, 'value': '18.9'}, {'id': 5159165931, 'qualifierId': 213, 'value': '4.80'}, {'id': 5159165929, 'qualifierId': 212, 'value': '36.1'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,8;36,1;18,9;23,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;18,9;23,1;;;;;;;;0;0;31;Atlanta United II;31;DC;1,0
2710874135;14;1;1;0;34;c7c4wwva2u1vb3rr7rwava044;1;18,9;23,1;2024-08-18T23:04:24.202Z;2024-08-19T00:00:32Z;[{'id': 5159166021, 'qualifierId': 140, 'value': '27.9'}, {'id': 5159166029, 'qualifierId': 213, 'value': '0.40'}, {'id': 5159166027, 'qualifierId': 212, 'value': '10.2'}, {'id': 5159166023, 'qualifierId': 141, 'value': '28.9'}, {'id': 5159166019, 'qualifierId': 56, 'value': 'Back'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,4;10,2;27,9;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;27,9;28,9;;;;;;;;0;0;34;Atlanta United II;34;DL;1,0
2710874157;15;1;1;0;37;c7c4wwva2u1vb3rr7rwava044;1;27,9;28,9;2024-08-18T23:04:26.554Z;2024-08-18T23:04:29Z;[{'id': 5159166149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159166151, 'qualifierId': 140, 'value': '29.0'}, {'id': 5159166155, 'qualifierId': 212, 'value': '15.5'}, {'id': 5159166153, 'qualifierId': 141, 'value': '6.2'}, {'id': 5159166157, 'qualifierId': 213, 'value': '4.79'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,79;15,5;29,0;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;29,0;6,2;;;;;;;;0;0;37;Atlanta United II;37;MC;1,0
2710874177;16;1;1;0;40;c7c4wwva2u1vb3rr7rwava044;1;28,9;6,1;2024-08-18T23:04:29.786Z;2024-08-19T00:00:41Z;[{'id': 5159166261, 'qualifierId': 213, 'value': '1.96'}, {'id': 5159166253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159166257, 'qualifierId': 141, 'value': '20.7'}, {'id': 5159166255, 'qualifierId': 140, 'value': '25.0'}, {'id': 5159166259, 'qualifierId': 212, 'value': '10.7'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,96;10,7;25,0;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;25,0;20,7;;;;;;;;0;0;40;Atlanta United II;40;DR;1,0
2710874197;17;1;1;0;43;c7c4wwva2u1vb3rr7rwava044;1;26,2;19,1;2024-08-18T23:04:32.778Z;2024-08-18T23:04:34Z;[{'id': 5159166373, 'qualifierId': 213, 'value': '3.83'}, {'id': 5159166359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159166361, 'qualifierId': 140, 'value': '15.9'}, {'id': 5159166367, 'qualifierId': 212, 'value': '14.1'}, {'id': 5159166363, 'qualifierId': 141, 'value': '5.9'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;3,83;14,1;15,9;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;15,9;5,9;;;;;;;;0;0;43;Atlanta United II;43;MC;1,0
2710874213;18;1;1;0;45;c7c4wwva2u1vb3rr7rwava044;1;16,4;5,5;2024-08-18T23:04:34.682Z;2024-08-19T00:00:48Z;[{'id': 5159166441, 'qualifierId': 140, 'value': '26.0'}, {'id': 5159166439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159166447, 'qualifierId': 213, 'value': '0.67'}, {'id': 5159166443, 'qualifierId': 141, 'value': '17.3'}, {'id': 5159166445, 'qualifierId': 212, 'value': '12.9'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,67;12,9;26,0;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;26,0;17,3;;;;;;;;0;0;45;Atlanta United II;45;DL;1,0
2710874227;19;1;1;0;46;c7c4wwva2u1vb3rr7rwava044;1;26,0;19,4;2024-08-18T23:04:35.546Z;2024-08-18T23:04:37Z;[{'id': 5159166505, 'qualifierId': 213, 'value': '1.92'}, {'id': 5159166503, 'qualifierId': 212, 'value': '24.5'}, {'id': 5159166499, 'qualifierId': 140, 'value': '18.1'}, {'id': 5159166501, 'qualifierId': 141, 'value': '53.3'}, {'id': 5159166497, 'qualifierId': 56, 'value': 'Back'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,92;24,5;18,1;53,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;18,1;53,3;;;;;;;;0;0;46;Atlanta United II;46;MC;1,0
2710874299;20;1;1;0;47;c7c4wwva2u1vb3rr7rwava044;1;19,4;57,6;2024-08-18T23:04:37.081Z;2024-08-18T23:04:46Z;[{'id': 5159166871, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159166879, 'qualifierId': 213, 'value': '0.64'}, {'id': 5159166877, 'qualifierId': 212, 'value': '21.7'}, {'id': 5159166873, 'qualifierId': 140, 'value': '36.0'}, {'id': 5159166875, 'qualifierId': 141, 'value': '76.7'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,64;21,7;36,0;76,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;36,0;76,7;;;;;;;;0;0;47;Atlanta United II;47;DC;1,0
2710874343;21;1;1;0;56;c7c4wwva2u1vb3rr7rwava044;1;53,1;72,6;2024-08-18T23:04:46.234Z;2024-08-18T23:04:52Z;[{'id': 5159167151, 'qualifierId': 213, 'value': '4.99'}, {'id': 5159167153, 'qualifierId': 1}, {'id': 5159167141, 'qualifierId': 155}, {'id': 5159167149, 'qualifierId': 212, 'value': '40.7'}, {'id': 5159167143, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159167147, 'qualifierId': 141, 'value': '15.0'}, {'id': 5159167145, 'qualifierId': 140, 'value': '63.6'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,99;40,7;63,6;15,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;63,6;15,0;;;;;;;;0;0;56;Atlanta United II;56;AMC;1,0
2710874351;22;1;1;1;2;c7c4wwva2u1vb3rr7rwava044;0;55,5;24,6;2024-08-18T23:04:51.929Z;2024-08-19T00:01:12Z;[{'id': 5159167179, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159167181, 'qualifierId': 140, 'value': '63.5'}, {'id': 5159167185, 'qualifierId': 212, 'value': '10.2'}, {'id': 5159167187, 'qualifierId': 213, 'value': '0.60'}, {'id': 5159167183, 'qualifierId': 141, 'value': '33.0'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,6;10,2;63,5;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;63,5;33,0;;;;;;;;0;1;2;Atlanta United II;62;DR;1,0
2710874359;6;61;1;1;4;erwnez7ksfkns4dqmyr1fhbe;0;34,4;71,1;2024-08-18T23:04:53.777Z;2024-08-18T23:04:53Z;[{'id': 5159167225, 'qualifierId': 56, 'value': 'Back'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;er7x4fmh5r2k8oecv3el3cdg4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;4;Inter Miami II;64;MC;1,0
2710874411;23;1;1;1;6;c7c4wwva2u1vb3rr7rwava044;1;68,3;31,9;2024-08-18T23:04:55.386Z;2024-08-18T23:05:01Z;[{'id': 5159167495, 'qualifierId': 141, 'value': '37.4'}, {'id': 5159167493, 'qualifierId': 140, 'value': '66.3'}, {'id': 5159167497, 'qualifierId': 212, 'value': '4.3'}, {'id': 5159167499, 'qualifierId': 213, 'value': '2.08'}, {'id': 5159167491, 'qualifierId': 56, 'value': 'Center'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;2,08;4,3;66,3;37,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;66,3;37,4;;;;;;;;0;1;6;Atlanta United II;66;MC;1,0
2710874373;7;83;1;1;6;erwnez7ksfkns4dqmyr1fhbe;0;29,6;70,8;2024-08-18T23:04:55.920Z;2024-08-18T23:05:03Z;[{'id': 5159167579, 'qualifierId': 399, 'value': '9z7fz0c95ib7oniguzwbihs0k'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;er7x4fmh5r2k8oecv3el3cdg4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;6;Inter Miami II;66;FWL;1,0
2710874423;24;1;1;1;11;c7c4wwva2u1vb3rr7rwava044;1;73,0;36,7;2024-08-18T23:05:01.002Z;2024-08-18T23:05:03Z;[{'id': 5159167567, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159167575, 'qualifierId': 213, 'value': '5.56'}, {'id': 5159167573, 'qualifierId': 212, 'value': '22.3'}, {'id': 5159167569, 'qualifierId': 140, 'value': '88.9'}, {'id': 5159167571, 'qualifierId': 141, 'value': '15.0'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;5,56;22,3;88,9;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;88,9;15,0;;;;;;;;0;1;11;Atlanta United II;71;AMR;1,0
2710874433;25;1;1;1;13;c7c4wwva2u1vb3rr7rwava044;0;89,0;15,0;2024-08-18T23:05:03.225Z;2024-08-19T00:01:46Z;[{'id': 5159167633, 'qualifierId': 213, 'value': '1.51'}, {'id': 5159167623, 'qualifierId': 155}, {'id': 5159167627, 'qualifierId': 140, 'value': '90.5'}, {'id': 5159167625, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159167621, 'qualifierId': 2}, {'id': 5159167631, 'qualifierId': 212, 'value': '27.5'}, {'id': 5159167629, 'qualifierId': 141, 'value': '55.4'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,51;27,5;90,5;55,4;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;90,5;55,4;;;;;;;;0;1;13;Atlanta United II;73;DR;1,0
2710874453;8;12;1;1;14;erwnez7ksfkns4dqmyr1fhbe;1;6,0;40,1;2024-08-18T23:05:03.584Z;2024-08-18T23:05:06Z;[{'id': 5159167743, 'qualifierId': 213, 'value': '5.92'}, {'id': 5159167737, 'qualifierId': 140, 'value': '31.6'}, {'id': 5159167735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159167741, 'qualifierId': 212, 'value': '28.7'}, {'id': 5159167739, 'qualifierId': 141, 'value': '25.2'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;er7x4fmh5r2k8oecv3el3cdg4;Clearance;;;;;;;;;;;;5,92;28,7;31,6;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;31,6;25,2;;;;;;;;0;1;14;Inter Miami II;74;MC;1,0
2710874461;9;1;1;1;16;erwnez7ksfkns4dqmyr1fhbe;1;31,8;25,2;2024-08-18T23:05:06.131Z;2024-08-18T23:05:07Z;[{'id': 5159167791, 'qualifierId': 141, 'value': '19.5'}, {'id': 5159167789, 'qualifierId': 140, 'value': '25.7'}, {'id': 5159167787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159167793, 'qualifierId': 212, 'value': '7.5'}, {'id': 5159167795, 'qualifierId': 213, 'value': '3.69'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;3,69;7,5;25,7;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;25,7;19,5;;;;;;;;0;1;16;Inter Miami II;76;FW;1,0
