id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_Involved;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Length;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Head;value_OutOfPlay;value_NextEventThrowIn;value_NotVisible;value_ThrowIn;value_Launch;value_HeadPass;value_Cross;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_BlockedPass;value_Shove/Push;value_IntendedTackleTarget;value_DeletedEventType;value_OverhitCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_SwitchOfPlay;value_Handball;value_KeeperThrow;value_IntentionalAssist;value_Assist;value_GkY;value_Assisted;value_GoalmouthZ;value_LeftFooted;value_LowCentre;value_IndividualPlay;value_RelatedEventId;value_GoalmouthY;value_BoxRight;value_BlockedY;value_Blocked;value_GkX;value_BlockedX;value_RegularPlay;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_FirstTouch;value_FromCorner;value_BoxLeft;value_High;value_ShirtPull/Holding;value_BoxCentre;value_NotAssisted;value_RightFooted;value_OutOfBoxCentre;value_CloseLeft;value_TacticalFoul;value_YellowCard;value_Overrun;value_SetPiece;value_Right;value_Straight;value_HighClaim;value_GkKickFromHands;value_PlayersCaughtOffside;value_Indirect;value_LowRight;value_PullBack;value_RecklessOffence;value_LastLine;value_OutSwinger;value_Minutes;value_SmallBoxRight;value_SixYardBlocked;value_OtherBodyPart;value_Sliding;value_ParriedSafe;value_OwnPlayer;value_OwnShotBlocked;value_CloseRight;value_EndType;value_FlickOn;value_AdvantagePlayed;value_LowLeft;value_Hands;value_Collected;value_Stooping;value_Tactical;value_FormationSlot;value_Diving;value_OverArm;value_NotPastGoalLine;value_35Centre;value_BigChance;value_SecondYellow;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_BlockedCross;value_HighRight;value_Reaching;value_OtherObstacle;value_GoesToPenalties;value_GoalShotGameClock;value_GoalShotTimestamp;value_Penalty;value_HighLeft;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Missed;value_Saved;value_Weak;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708357479;588;1;2;67;21;6ubc4y1v6hr63mca7ica4hp90;1;60,7;8,7;2024-08-11T22:29:19.347Z;2024-08-11T22:29:26Z;[{'id': 5145199753, 'qualifierId': 213, 'value': '3.16'}, {'id': 5145199745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145199747, 'qualifierId': 140, 'value': '43.9'}, {'id': 5145199751, 'qualifierId': 212, 'value': '17.6'}, {'id': 5145199749, 'qualifierId': 141, 'value': '8.3'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;43,9;;3,16;8,3;;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;43,9;8,3;;;;;;;;0;67;21;Orlando City B;4041;Sub;1,0
2708357495;589;1;2;67;28;6ubc4y1v6hr63mca7ica4hp90;1;42,1;30,5;2024-08-11T22:29:26.308Z;2024-08-11T22:29:29Z;[{'id': 5145199865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145199867, 'qualifierId': 140, 'value': '46.7'}, {'id': 5145199869, 'qualifierId': 141, 'value': '49.9'}, {'id': 5145199873, 'qualifierId': 213, 'value': '1.22'}, {'id': 5145199871, 'qualifierId': 212, 'value': '14.0'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;46,7;;1,22;49,9;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;46,7;49,9;;;;;;;;0;67;28;Orlando City B;4048;MC;1,0
2708357521;590;1;2;67;31;6ubc4y1v6hr63mca7ica4hp90;1;47,9;58,9;2024-08-11T22:29:29.028Z;2024-08-11T22:29:33Z;[{'id': 5145200013, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145200019, 'qualifierId': 212, 'value': '27.1'}, {'id': 5145200015, 'qualifierId': 140, 'value': '61.9'}, {'id': 5145200017, 'qualifierId': 141, 'value': '92.3'}, {'id': 5145200021, 'qualifierId': 213, 'value': '1.00'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;61,9;;1,0;92,3;;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;61,9;92,3;;;;;;;;0;67;31;Orlando City B;4051;MC;1,0
2708357533;591;1;2;67;36;6ubc4y1v6hr63mca7ica4hp90;0;64,2;93,5;2024-08-11T22:29:33.652Z;2024-08-11T22:29:35Z;[{'id': 5145200093, 'qualifierId': 213, 'value': '4.26'}, {'id': 5145200089, 'qualifierId': 141, 'value': '73.2'}, {'id': 5145200091, 'qualifierId': 212, 'value': '15.4'}, {'id': 5145200087, 'qualifierId': 140, 'value': '57.8'}, {'id': 5145200085, 'qualifierId': 56, 'value': 'Center'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;57,8;;4,26;73,2;;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;57,8;73,2;;;;;;;;0;67;36;Orlando City B;4056;DC;1,0
2708358641;654;8;2;67;37;479lsfr4cwlzewpbuda3y2xv4;1;41,3;34,2;2024-08-11T22:29:35.368Z;2024-08-11T22:32:33Z;[{'id': 5145206039, 'qualifierId': 56, 'value': 'Back'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;elxd5k5yp52s3274srew6rx1w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;67;37;Crown Legacy;4057;AMC;1,0
2708357551;634;49;2;67;41;479lsfr4cwlzewpbuda3y2xv4;1;63,4;41,5;2024-08-11T22:29:38.801Z;2024-08-11T22:32:41Z;[];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;elxd5k5yp52s3274srew6rx1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;67;41;Crown Legacy;4061;FW;1,0
2708357597;635;1;2;67;42;479lsfr4cwlzewpbuda3y2xv4;1;65,2;45,1;2024-08-11T22:29:39.713Z;2024-08-11T22:29:47Z;[{'id': 5145200413, 'qualifierId': 213, 'value': '5.42'}, {'id': 5145200409, 'qualifierId': 141, 'value': '25.5'}, {'id': 5145200405, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145200411, 'qualifierId': 212, 'value': '17.6'}, {'id': 5145200407, 'qualifierId': 140, 'value': '76.1'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;76,1;;5,42;25,5;;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;76,1;25,5;;;;;;;;0;67;42;Crown Legacy;4062;FW;1,0
2708357599;636;50;2;67;50;479lsfr4cwlzewpbuda3y2xv4;1;89,4;27,0;2024-08-11T22:29:47.619Z;2024-08-11T23:16:15Z;[{'id': 5145200505, 'qualifierId': 233, 'value': '592'}, {'id': 5145200417, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145200419, 'qualifierId': 286}];p99ze5cksh5tv01knf5oj33e;J. Solís;;elxd5k5yp52s3274srew6rx1w;Dispossessed;;;;;;;;;;;;;;;;;;;592,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;67;50;Crown Legacy;4070;AMC;1,0
2708357609;592;7;2;67;50;6ubc4y1v6hr63mca7ica4hp90;1;10,6;73,0;2024-08-11T22:29:47.620Z;2024-08-11T23:16:15Z;[{'id': 5145200465, 'qualifierId': 285}, {'id': 5145200483, 'qualifierId': 233, 'value': '636'}, {'id': 5145200463, 'qualifierId': 56, 'value': 'Back'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;elxd5k5yp52s3274srew6rx1w;Tackle;;;;;;;;;;;;;;;;;;1,0;636,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;67;50;Orlando City B;4070;DC;1,0
2708357613;593;49;2;67;52;6ubc4y1v6hr63mca7ica4hp90;1;11,4;70,1;2024-08-11T22:29:49.765Z;2024-08-11T22:29:50Z;[];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;elxd5k5yp52s3274srew6rx1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;67;52;Orlando City B;4072;DC;1,0
2708357629;594;1;2;67;53;6ubc4y1v6hr63mca7ica4hp90;1;5,0;66,4;2024-08-11T22:29:51.109Z;2024-08-11T22:29:52Z;[{'id': 5145200581, 'qualifierId': 212, 'value': '9.6'}, {'id': 5145200579, 'qualifierId': 141, 'value': '80.5'}, {'id': 5145200583, 'qualifierId': 213, 'value': '1.46'}, {'id': 5145200571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145200575, 'qualifierId': 140, 'value': '6.0'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;6,0;;1,46;80,5;;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;6,0;80,5;;;;;;;;0;67;53;Orlando City B;4073;DC;1,0
2708357663;595;1;2;67;54;6ubc4y1v6hr63mca7ica4hp90;0;6,5;78,8;2024-08-11T22:29:52.438Z;2024-08-11T22:29:56Z;[{'id': 5145200733, 'qualifierId': 1}, {'id': 5145200731, 'qualifierId': 213, 'value': '0.12'}, {'id': 5145200723, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145200729, 'qualifierId': 212, 'value': '66.8'}, {'id': 5145200725, 'qualifierId': 140, 'value': '69.7'}, {'id': 5145200721, 'qualifierId': 157}, {'id': 5145200727, 'qualifierId': 141, 'value': '90.3'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;69,7;;0,12;90,3;;66,8;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;69,7;90,3;;;;;;;;0;67;54;Orlando City B;4074;DC;1,0
2708357667;637;49;2;67;59;479lsfr4cwlzewpbuda3y2xv4;1;28,8;15,6;2024-08-11T22:29:57.107Z;2024-08-11T22:29:57Z;[];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;elxd5k5yp52s3274srew6rx1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;67;59;Crown Legacy;4079;DL;1,0
2708357779;638;1;2;68;3;479lsfr4cwlzewpbuda3y2xv4;1;26,5;14,6;2024-08-11T22:30:01.266Z;2024-08-11T22:30:10Z;[{'id': 5145201301, 'qualifierId': 141, 'value': '42.4'}, {'id': 5145201297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145201305, 'qualifierId': 213, 'value': '1.49'}, {'id': 5145201303, 'qualifierId': 212, 'value': '19.0'}, {'id': 5145201299, 'qualifierId': 140, 'value': '28.0'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;28,0;;1,49;42,4;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;28,0;42,4;;;;;;;;0;68;3;Crown Legacy;4083;DL;1,0
2708357787;639;1;2;68;12;479lsfr4cwlzewpbuda3y2xv4;1;33,9;51,3;2024-08-11T22:30:10.195Z;2024-08-11T22:30:11Z;[{'id': 5145201339, 'qualifierId': 212, 'value': '14.4'}, {'id': 5145201341, 'qualifierId': 213, 'value': '4.65'}, {'id': 5145201333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145201337, 'qualifierId': 141, 'value': '30.1'}, {'id': 5145201335, 'qualifierId': 140, 'value': '33.0'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;33,0;;4,65;30,1;;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;33,0;30,1;;;;;;;;0;68;12;Crown Legacy;4092;DC;1,0
2708357813;640;1;2;68;13;479lsfr4cwlzewpbuda3y2xv4;1;33,4;30,0;2024-08-11T22:30:11.571Z;2024-08-11T22:30:14Z;[{'id': 5145201467, 'qualifierId': 141, 'value': '9.7'}, {'id': 5145201465, 'qualifierId': 140, 'value': '68.7'}, {'id': 5145201469, 'qualifierId': 212, 'value': '39.6'}, {'id': 5145201463, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145201473, 'qualifierId': 1}, {'id': 5145201471, 'qualifierId': 213, 'value': '5.93'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;68,7;;5,93;9,7;;39,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;68,7;9,7;;;;;;;;0;68;13;Crown Legacy;4093;DL;1,0
2708357841;641;1;2;68;17;479lsfr4cwlzewpbuda3y2xv4;1;69,0;10,0;2024-08-11T22:30:14.834Z;2024-08-11T22:30:18Z;[{'id': 5145201613, 'qualifierId': 213, 'value': '0.32'}, {'id': 5145201609, 'qualifierId': 141, 'value': '20.7'}, {'id': 5145201605, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145201611, 'qualifierId': 212, 'value': '22.9'}, {'id': 5145201607, 'qualifierId': 140, 'value': '89.7'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;89,7;;0,32;20,7;;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;89,7;20,7;;;;;;;;0;68;17;Crown Legacy;4097;AMR;1,0
2708357853;642;1;2;68;20;479lsfr4cwlzewpbuda3y2xv4;0;93,7;26,7;2024-08-11T22:30:18.164Z;2024-08-11T22:30:23Z;[{'id': 5145201673, 'qualifierId': 213, 'value': '1.72'}, {'id': 5145201675, 'qualifierId': 1}, {'id': 5145201671, 'qualifierId': 212, 'value': '51.1'}, {'id': 5145201665, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145201661, 'qualifierId': 2}, {'id': 5145201667, 'qualifierId': 140, 'value': '86.7'}, {'id': 5145201727, 'qualifierId': 345}, {'id': 5145201663, 'qualifierId': 155}, {'id': 5145201669, 'qualifierId': 141, 'value': '100.0'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;86,7;;1,72;100,0;;51,1;1,0;1,0;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;86,7;100,0;;;;;;;;0;68;20;Crown Legacy;4100;DR;1,0
2708358689;602;5;2;68;23;6ubc4y1v6hr63mca7ica4hp90;1;14,0;-1,2;2024-08-11T22:30:21.378Z;2024-08-11T22:45:17Z;[{'id': 5145206325, 'qualifierId': 347}, {'id': 5145206323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145232409, 'qualifierId': 233, 'value': '643'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;elxd5k5yp52s3274srew6rx1w;Out;;;;;;;;;;;;;;;;;;;643,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;68;23;Orlando City B;4103;DC;1,0
2708357857;643;5;2;68;23;479lsfr4cwlzewpbuda3y2xv4;0;86,0;101,2;2024-08-11T22:30:21.378Z;2024-08-11T22:45:17Z;[{'id': 5145201691, 'qualifierId': 347}, {'id': 5145232413, 'qualifierId': 233, 'value': '602'}, {'id': 5145201689, 'qualifierId': 56, 'value': 'Left'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;elxd5k5yp52s3274srew6rx1w;Out;;;;;;;;;;;;;;;;;;;602,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;68;23;Crown Legacy;4103;DR;1,0
2708358791;603;1;2;68;45;6ubc4y1v6hr63mca7ica4hp90;1;15,3;0,0;2024-08-11T22:30:42.843Z;2024-08-11T22:32:53Z;[{'id': 5145206839, 'qualifierId': 140, 'value': '23.1'}, {'id': 5145206837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145206909, 'qualifierId': 107}, {'id': 5145206841, 'qualifierId': 141, 'value': '5.0'}, {'id': 5145206845, 'qualifierId': 213, 'value': '0.48'}, {'id': 5145206843, 'qualifierId': 212, 'value': '9.2'}];35i699wz5v6nush729peu776c;Josué;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;23,1;;0,48;5,0;;9,2;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;23,1;5,0;;;;;;;;0;68;45;Orlando City B;4125;Sub;1,0
2708358837;604;1;2;68;45;6ubc4y1v6hr63mca7ica4hp90;1;28,4;7,1;2024-08-11T22:30:43.171Z;2024-08-11T22:32:59Z;[{'id': 5145207115, 'qualifierId': 213, 'value': '3.61'}, {'id': 5145207111, 'qualifierId': 141, 'value': '3.5'}, {'id': 5145207107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145207113, 'qualifierId': 212, 'value': '5.4'}, {'id': 5145207109, 'qualifierId': 140, 'value': '23.8'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;23,8;;3,61;3,5;;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;23,8;3,5;;;;;;;;0;68;45;Orlando City B;4125;FWL;1,0
2708359153;611;1;2;68;46;6ubc4y1v6hr63mca7ica4hp90;1;27,7;4,5;2024-08-11T22:30:44.500Z;2024-08-11T22:33:41Z;[{'id': 5145208707, 'qualifierId': 140, 'value': '32.4'}, {'id': 5145208711, 'qualifierId': 212, 'value': '5.0'}, {'id': 5145208705, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145208709, 'qualifierId': 141, 'value': '3.2'}, {'id': 5145208713, 'qualifierId': 213, 'value': '6.11'}];35i699wz5v6nush729peu776c;Josué;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;32,4;;6,11;3,2;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;32,4;3,2;;;;;;;;0;68;46;Orlando City B;4126;Sub;1,0
2708359225;612;1;2;68;50;6ubc4y1v6hr63mca7ica4hp90;1;32,7;4,2;2024-08-11T22:30:47.741Z;2024-08-11T22:33:51Z;[{'id': 5145209073, 'qualifierId': 140, 'value': '32.4'}, {'id': 5145209079, 'qualifierId': 213, 'value': '1.63'}, {'id': 5145209071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145209075, 'qualifierId': 141, 'value': '12.2'}, {'id': 5145209077, 'qualifierId': 212, 'value': '5.4'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;32,4;;1,63;12,2;;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;32,4;12,2;;;;;;;;0;68;50;Orlando City B;4130;FWL;1,0
2708359517;616;1;2;68;51;6ubc4y1v6hr63mca7ica4hp90;1;36,7;30,3;2024-08-11T22:30:49.566Z;2024-08-11T22:34:26Z;[{'id': 5145210427, 'qualifierId': 141, 'value': '92.6'}, {'id': 5145210421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145210423, 'qualifierId': 140, 'value': '39.5'}, {'id': 5145210441, 'qualifierId': 1}, {'id': 5145210437, 'qualifierId': 213, 'value': '1.50'}, {'id': 5145210419, 'qualifierId': 196}, {'id': 5145210417, 'qualifierId': 155}, {'id': 5145210433, 'qualifierId': 212, 'value': '42.5'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;39,5;;1,5;92,6;;42,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;39,5;92,6;;;;;;;;0;68;51;Orlando City B;4131;MC;1,0
2708359571;617;1;2;68;57;6ubc4y1v6hr63mca7ica4hp90;1;59,0;90,4;2024-08-11T22:30:54.623Z;2024-08-11T22:34:36Z;[{'id': 5145210709, 'qualifierId': 141, 'value': '88.1'}, {'id': 5145210713, 'qualifierId': 213, 'value': '6.24'}, {'id': 5145210707, 'qualifierId': 140, 'value': '92.5'}, {'id': 5145210711, 'qualifierId': 212, 'value': '35.2'}, {'id': 5145210705, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145210715, 'qualifierId': 1}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;92,5;;6,24;88,1;;35,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;92,5;88,1;;;;;;;;0;68;57;Orlando City B;4137;DC;1,0
