id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_PlayerPosition;value_TeamKit;value_Involved;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_Zone;value_PassEndX;value_KickOff;value_PassEndY;value_Length;value_Angle;value_Launch;value_LongBall;value_Cross;value_OutSwinger;value_Assist;value_LeftFooted;value_IndividualPlay;value_RightFooted;value_GoalmouthY;value_OutOfBoxCentre;value_RegularPlay;value_FirstTouch;value_GoalmouthZ;value_Assisted;value_OppositeRelatedEventId;value_LowLeft;value_BlockedY;value_RelatedEventId;value_BlockedX;value_Hands;value_Diving;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_Chipped;value_FlickOn;value_HeadPass;value_Defensive;value_DeletedEventType;value_AerialFoul;value_Direct;value_Foul;value_Offensive;value_NextEventThrowIn;value_FreeKickTaken;value_NotVisible;value_TouchTypePass;value_IntendedTackleTarget;value_AttemptedTackle;value_InSwinger;value_Head;value_ThrowIn;value_TouchTypeClearance;value_TakeOnOvertake;value_TakeOnSpace;value_TouchTypeControl;value_SwitchOfPlay;value_ThroughBall;value_Left;value_CornerTaken;value_OutOfPlay;value_Defensive1V1;value_YellowCard;value_RecklessOffence;value_Right;value_IntentionalAssist;value_Blocked;value_GkX;value_FromCorner;value_LowCentre;value_GkY;value_BoxCentre;value_DefBlock;value_ShirtPull/Holding;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_BallHitsReferee;value_PullBack;value_HighLeft;value_BoxLeft;value_HighGkIntervention;value_Reaching;value_ParriedSafe;value_LayOff;value_High;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Shove/Push;value_LeadingToAttempt;value_RelatedError1Id;value_NotAssisted;value_BoxRight;value_SwerveRight;value_CloseLeftAndHigh;value_PlayersCaughtOffside;value_Indirect;value_FollowsShotRebound;value_Volley;value_CloseRight;value_Dissent;value_LowGkIntervention;value_CloseLeft;value_IncorrectOutOfPlayDecision;value_InjuredPlayerId;value_TimeWasting;value_Minutes;value_EndType;value_Tactical;value_DrivenCross;value_Straight;value_TacticalFoul;value_BlockedCross;value_HighRight;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_SmallBoxRight;value_LowRight;value_GkXTimeOfGoal;value_Overrun;value_SetPiece;value_ParriedDanger;value_Sliding;value_Feet;value_FloatedCross;value_GkKickFromHands;value_OverArm;value_Weak;value_SixYardBlocked;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_HitWoodwork;value_HitLeftPost;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681955645;780;8;2;93;21;ew2zirzye0sw1txr2m33nr25y;1;37,7;59,0;2024-05-04T01:58:55.054Z;2024-05-08T19:19:18Z;[{'id': 5000334995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014277761, 'qualifierId': 383}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;cl2msiknmmv08s4wyf7p7qxas;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;93;21;Houston Dynamo II;5601;FWL;1,0
2681955651;781;4;2;93;23;ew2zirzye0sw1txr2m33nr25y;1;34,6;58,6;2024-05-04T01:58:57.262Z;2024-05-04T01:58:59Z;[{'id': 5000335043, 'qualifierId': 152}, {'id': 5000335039, 'qualifierId': 13}, {'id': 5000335045, 'qualifierId': 265}, {'id': 5000335091, 'qualifierId': 233, 'value': '815'}, {'id': 5000335041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000335047, 'qualifierId': 286}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;cl2msiknmmv08s4wyf7p7qxas;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;815,0;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;93;23;Houston Dynamo II;5603;FWL;1,0
2681955653;815;4;2;93;23;7pmw399vh2v44cjle4fkklp1w;0;65,4;41,4;2024-05-04T01:58:57.263Z;2024-05-04T01:58:59Z;[{'id': 5000335055, 'qualifierId': 13}, {'id': 5000335059, 'qualifierId': 152}, {'id': 5000335061, 'qualifierId': 265}, {'id': 5000335057, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000335095, 'qualifierId': 233, 'value': '781'}, {'id': 5000335099, 'qualifierId': 285}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;cl2msiknmmv08s4wyf7p7qxas;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;781,0;;;;;;;;;;;;;1,0;;;1,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;93;23;The Town;5603;FW;1,0
2681955751;782;1;2;93;54;ew2zirzye0sw1txr2m33nr25y;0;34,3;54,9;2024-05-04T01:59:27.935Z;2024-05-04T01:59:37Z;[{'id': 5000335599, 'qualifierId': 141, 'value': '80.2'}, {'id': 5000335595, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000335601, 'qualifierId': 212, 'value': '47.7'}, {'id': 5000335593, 'qualifierId': 152}, {'id': 5000335589, 'qualifierId': 5}, {'id': 5000335605, 'qualifierId': 1}, {'id': 5000335597, 'qualifierId': 140, 'value': '76.7'}, {'id': 5000335603, 'qualifierId': 213, 'value': '0.37'}, {'id': 5000335591, 'qualifierId': 157}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;76,7;;80,2;47,7;0,37;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;76,7;80,2;;;;;;;;0;93;54;Houston Dynamo II;5634;GK;1,0
2681955745;816;44;2;93;57;7pmw399vh2v44cjle4fkklp1w;1;26,2;25,0;2024-05-04T01:59:31.014Z;2024-05-04T01:59:34Z;[{'id': 5000335567, 'qualifierId': 285}, {'id': 5000335565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000335627, 'qualifierId': 233, 'value': '783'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cl2msiknmmv08s4wyf7p7qxas;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;93;57;The Town;5637;DL;1,0
2681955753;783;44;2;93;57;ew2zirzye0sw1txr2m33nr25y;0;73,8;75,0;2024-05-04T01:59:31.015Z;2024-05-04T02:00:00Z;[{'id': 5000335611, 'qualifierId': 286}, {'id': 5000335641, 'qualifierId': 233, 'value': '816'}, {'id': 5000335609, 'qualifierId': 56, 'value': 'Center'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;cl2msiknmmv08s4wyf7p7qxas;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;93;57;Houston Dynamo II;5637;FWL;1,0
2681955747;817;12;2;93;57;7pmw399vh2v44cjle4fkklp1w;1;29,2;29,2;2024-05-04T01:59:31.608Z;2024-05-04T01:59:32Z;[{'id': 5000335579, 'qualifierId': 213, 'value': '5.06'}, {'id': 5000335577, 'qualifierId': 212, 'value': '5.8'}, {'id': 5000335575, 'qualifierId': 141, 'value': '21.2'}, {'id': 5000335581, 'qualifierId': 15}, {'id': 5000335573, 'qualifierId': 140, 'value': '31.1'}, {'id': 5000335571, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cl2msiknmmv08s4wyf7p7qxas;Clearance;;;;;;;;;;;31,1;;21,2;5,8;5,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;31,1;21,2;;;;;;;;0;93;57;The Town;5637;DL;1,0
2681955759;784;3;2;93;57;ew2zirzye0sw1txr2m33nr25y;0;75,8;72,2;2024-05-04T01:59:31.830Z;2024-05-08T19:34:06Z;[{'id': 5000335631, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014278979, 'qualifierId': 286}, {'id': 5014300805, 'qualifierId': 233, 'value': '874'}, {'id': 5014279123, 'qualifierId': 465}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;cl2msiknmmv08s4wyf7p7qxas;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;874,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;93;57;Houston Dynamo II;5637;Sub;1,0
2684537063;874;7;2;93;57;7pmw399vh2v44cjle4fkklp1w;1;24,2;27,8;2024-05-04T01:59:31.831Z;2024-05-08T19:34:05Z;[{'id': 5014279647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014279649, 'qualifierId': 285}, {'id': 5014300773, 'qualifierId': 233, 'value': '784'}, {'id': 5014279651, 'qualifierId': 384}];n5otejqjssvxk3bzx06642z8;M. Findlay;;;cl2msiknmmv08s4wyf7p7qxas;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;784,0;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;93;57;The Town;5637;DC;1,0
2681955757;818;49;2;94;0;7pmw399vh2v44cjle4fkklp1w;1;35,2;28,5;2024-05-04T01:59:33.966Z;2024-05-04T01:59:34Z;[];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cl2msiknmmv08s4wyf7p7qxas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;94;0;The Town;5640;DL;1,0
2681955769;819;1;2;94;3;7pmw399vh2v44cjle4fkklp1w;0;42,2;17,0;2024-05-04T01:59:36.997Z;2024-05-04T01:59:40Z;[{'id': 5000335703, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000335713, 'qualifierId': 1}, {'id': 5000335711, 'qualifierId': 213, 'value': '0.02'}, {'id': 5000335707, 'qualifierId': 141, 'value': '17.9'}, {'id': 5000335709, 'qualifierId': 212, 'value': '39.0'}, {'id': 5000335705, 'qualifierId': 140, 'value': '79.3'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;79,3;;17,9;39,0;0,02;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;79,3;17,9;;;;;;;;0;94;3;The Town;5643;DL;1,0
2681955773;820;4;2;94;8;7pmw399vh2v44cjle4fkklp1w;1;71,9;11,4;2024-05-04T01:59:42.512Z;2024-05-04T01:59:46Z;[{'id': 5000335747, 'qualifierId': 286}, {'id': 5000335745, 'qualifierId': 265}, {'id': 5000335739, 'qualifierId': 13}, {'id': 5000335743, 'qualifierId': 152}, {'id': 5000335741, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000335759, 'qualifierId': 233, 'value': '785'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;cl2msiknmmv08s4wyf7p7qxas;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;785,0;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;94;8;The Town;5648;AMR;1,0
2681955779;785;4;2;94;8;ew2zirzye0sw1txr2m33nr25y;0;28,1;88,6;2024-05-04T01:59:42.513Z;2024-05-04T01:59:46Z;[{'id': 5000335753, 'qualifierId': 152}, {'id': 5000335755, 'qualifierId': 265}, {'id': 5000335763, 'qualifierId': 233, 'value': '820'}, {'id': 5000335751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000335749, 'qualifierId': 13}, {'id': 5000335757, 'qualifierId': 285}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;cl2msiknmmv08s4wyf7p7qxas;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;820,0;;;;;;;;;;;;;1,0;;;1,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;94;8;Houston Dynamo II;5648;Sub;1,0
2681955895;821;1;2;94;48;7pmw399vh2v44cjle4fkklp1w;0;77,9;7,3;2024-05-04T02:00:22.505Z;2024-05-08T19:20:46Z;[{'id': 5000336377, 'qualifierId': 140, 'value': '91.4'}, {'id': 5000336375, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000336379, 'qualifierId': 141, 'value': '46.1'}, {'id': 5000336371, 'qualifierId': 155}, {'id': 5000336367, 'qualifierId': 2}, {'id': 5014281339, 'qualifierId': 224}, {'id': 5000336381, 'qualifierId': 212, 'value': '30.0'}, {'id': 5000336369, 'qualifierId': 5}, {'id': 5000336373, 'qualifierId': 152}, {'id': 5014281341, 'qualifierId': 20}, {'id': 5000336383, 'qualifierId': 213, 'value': '1.08'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;91,4;;46,1;30,0;1,08;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;91,4;46,1;;;;;;;;0;94;48;The Town;5688;AMC;1,0
2684537835;832;44;2;94;49;ew2zirzye0sw1txr2m33nr25y;1;8,0;53,0;2024-05-04T02:00:23.682Z;2024-05-08T19:21:56Z;[{'id': 5014284215, 'qualifierId': 233, 'value': '875'}, {'id': 5014284135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014284139, 'qualifierId': 285}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;cl2msiknmmv08s4wyf7p7qxas;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;875,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;94;49;Houston Dynamo II;5689;DC;1,0
2684537837;875;44;2;94;49;7pmw399vh2v44cjle4fkklp1w;0;92,0;47,0;2024-05-04T02:00:23.683Z;2024-05-08T19:21:58Z;[{'id': 5014284147, 'qualifierId': 233, 'value': '832'}, {'id': 5014284145, 'qualifierId': 286}, {'id': 5014284141, 'qualifierId': 56, 'value': 'Center'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;cl2msiknmmv08s4wyf7p7qxas;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;832,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;94;49;The Town;5689;AML;1,0
2681955913;786;12;2;94;50;ew2zirzye0sw1txr2m33nr25y;1;10,1;66,4;2024-05-04T02:00:24.188Z;2024-05-08T19:21:15Z;[{'id': 5000336467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000336695, 'qualifierId': 15}, {'id': 5000336471, 'qualifierId': 141, 'value': '53.7'}, {'id': 5000336475, 'qualifierId': 213, 'value': '5.14'}, {'id': 5000336473, 'qualifierId': 212, 'value': '9.5'}, {'id': 5000336469, 'qualifierId': 140, 'value': '13.8'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;cl2msiknmmv08s4wyf7p7qxas;Clearance;;;;;;;;;;;13,8;;53,7;9,5;5,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;13,8;53,7;;;;;;;;0;94;50;Houston Dynamo II;5690;DC;1,0
2681955909;822;15;2;94;51;7pmw399vh2v44cjle4fkklp1w;1;90,8;60,7;2024-05-04T02:00:25.848Z;2024-05-08T19:21:17Z;[{'id': 5000338789, 'qualifierId': 82}, {'id': 5000338855, 'qualifierId': 102, 'value': '50.9'}, {'id': 5000338867, 'qualifierId': 231, 'value': '52.5'}, {'id': 5000338859, 'qualifierId': 458}, {'id': 5000336445, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000340323, 'qualifierId': 15}, {'id': 5000338865, 'qualifierId': 230, 'value': '99.5'}, {'id': 5000338869, 'qualifierId': 233, 'value': '787'}, {'id': 5000338857, 'qualifierId': 103, 'value': '19'}, {'id': 5014282413, 'qualifierId': 114}, {'id': 5000338861, 'qualifierId': 146, 'value': '94.7'}, {'id': 5000338853, 'qualifierId': 78}, {'id': 5014282417, 'qualifierId': 100}, {'id': 5000338851, 'qualifierId': 24}, {'id': 5000338863, 'qualifierId': 147, 'value': '56.5'}, {'id': 5014282415, 'qualifierId': 17}, {'id': 5000340325, 'qualifierId': 328}];22p6n3oird085u2kbkiqp4pg;E. Soto;;;cl2msiknmmv08s4wyf7p7qxas;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;;50,9;;;1,0;19,0;;787,0;;56,5;;94,7;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;99,5;;1,0;52,5;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;1,0;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;94,7;56,5;50,9;19;;;;0;94;51;The Town;5691;Sub;1,0
2681955915;787;10;2;94;52;ew2zirzye0sw1txr2m33nr25y;1;6,3;39,0;2024-05-04T02:00:25.948Z;2024-05-08T19:21:18Z;[{'id': 5000336477, 'qualifierId': 94}, {'id': 5000336479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000338877, 'qualifierId': 233, 'value': '822'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;cl2msiknmmv08s4wyf7p7qxas;Save;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;822,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;94;52;Houston Dynamo II;5692;DR;1,0
2681955929;788;12;2;94;57;ew2zirzye0sw1txr2m33nr25y;1;11,4;8,6;2024-05-04T02:00:31.133Z;2024-05-04T02:00:32Z;[{'id': 5000336537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000336539, 'qualifierId': 140, 'value': '21.3'}, {'id': 5000336545, 'qualifierId': 213, 'value': '5.68'}, {'id': 5000336565, 'qualifierId': 167}, {'id': 5000336543, 'qualifierId': 212, 'value': '12.6'}, {'id': 5000336541, 'qualifierId': 141, 'value': '0.0'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;cl2msiknmmv08s4wyf7p7qxas;Clearance;;;;;;;;;;;21,3;;0,0;12,6;5,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;21,3;0,0;;;;;;;;0;94;57;Houston Dynamo II;5697;Sub;1,0
2681955933;789;5;2;94;57;ew2zirzye0sw1txr2m33nr25y;0;20,8;-2,0;2024-05-04T02:00:31.159Z;2024-05-04T02:10:24Z;[{'id': 5000336547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000336549, 'qualifierId': 347}, {'id': 5000336609, 'qualifierId': 233, 'value': '823'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;cl2msiknmmv08s4wyf7p7qxas;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;94;57;Houston Dynamo II;5697;Sub;1,0
2681955941;823;5;2;94;57;7pmw399vh2v44cjle4fkklp1w;1;79,2;102,0;2024-05-04T02:00:31.159Z;2024-05-04T02:00:33Z;[{'id': 5000336589, 'qualifierId': 233, 'value': '789'}, {'id': 5000336575, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000336577, 'qualifierId': 347}];22p6n3oird085u2kbkiqp4pg;E. Soto;;;cl2msiknmmv08s4wyf7p7qxas;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;94;57;The Town;5697;Sub;1,0
2681955955;824;1;2;94;59;7pmw399vh2v44cjle4fkklp1w;1;79,8;100,0;2024-05-04T02:00:33.034Z;2024-05-04T02:00:35Z;[{'id': 5000336665, 'qualifierId': 213, 'value': '3.78'}, {'id': 5000336657, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000336663, 'qualifierId': 212, 'value': '21.9'}, {'id': 5000336655, 'qualifierId': 107}, {'id': 5000336659, 'qualifierId': 140, 'value': '63.0'}, {'id': 5000336667, 'qualifierId': 1}, {'id': 5000336661, 'qualifierId': 141, 'value': '82.9'}];22p6n3oird085u2kbkiqp4pg;E. Soto;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;63,0;;82,9;21,9;3,78;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;63,0;82,9;;;;;;;;0;94;59;The Town;5699;Sub;1,0
2681955971;790;45;2;95;1;ew2zirzye0sw1txr2m33nr25y;0;39,0;11,6;2024-05-04T02:00:35.424Z;2024-05-04T02:00:40Z;[{'id': 5000336787, 'qualifierId': 233, 'value': '825'}, {'id': 5000336751, 'qualifierId': 285}, {'id': 5000336749, 'qualifierId': 56, 'value': 'Back'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;cl2msiknmmv08s4wyf7p7qxas;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;825,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;95;1;Houston Dynamo II;5701;Sub;1,0
