id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_Involved;value_TeamFormation;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_AttemptedTackle;value_Foul;value_Offensive;value_Direct;value_DeletedEventType;value_Zone;value_PassEndX;value_Angle;value_KickOff;value_PassEndY;value_Length;value_Launch;value_LongBall;value_MediumGkIntervention;value_IntendedTackleTarget;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_Defensive;value_TakeOnOvertake;value_Cross;value_InSwinger;value_LeftFooted;value_Head;value_TouchTypeClearance;value_FreeKickTaken;value_OutOfPlay;value_LayOff;value_BlockedPass;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_IndividualPlay;value_RightFooted;value_BlockedY;value_SwerveLeft;value_GoalmouthZ;value_RelatedEventId;value_BoxLeft;value_Assisted;value_GoalmouthY;value_BlockedX;value_HighRight;value_FastBreak;value_Hands;value_HighGkIntervention;value_Diving;value_ParriedSafe;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_NotVisible;value_LowCentre;value_OutOfBoxCentre;value_Blocked;value_GkX;value_GkY;value_RegularPlay;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_BoxCentre;value_1On1;value_BigChance;value_LowGkIntervention;value_Sliding;value_KeeperThrow;value_Overrun;value_FlickOn;value_SwitchOfPlay;value_ShirtPull/Holding;value_HighClaim;value_OverArm;value_TakeOnSpace;value_LowLeft;value_FirstTouch;value_NotAssisted;value_Volley;value_PullBack;value_SmallBoxCentre;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_SixYardBlocked;value_SavedOffLine;value_FromCorner;value_LowRight;value_LastLine;value_YellowCard;value_RecklessOffence;value_Weak;value_CloseRight;value_High;value_NotPastGoalLine;value_MisHit;value_BoxRight;value_ParriedDanger;value_Standing;value_Fumble;value_TacticalFoul;value_HighCentre;value_SwerveRight;value_Reaching;value_SoloRun;value_FollowsADribble;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Shove/Push;value_Handball;value_FreeKick;value_ByWall;value_InjuredPlayerId;value_Injury;value_GkHoof;value_Defensive1V1;value_SetPiece;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_BlockedCross;value_AerialFoul;value_GkKickFromHands;value_IncorrectOutOfPlayDecision;value_CaptainChange;value_TempMissed;value_BoxDeepRight;value_SmallBoxRight;value_OtherBodyPart;value_Stooping;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698020167;697;3;2;72;27;1pc6sx2h4rp113ldkbp5d2xas;0;66,0;90,2;2024-06-26T19:37:46.201Z;2024-06-28T12:20:25Z;[{'id': 5089259435, 'qualifierId': 464}, {'id': 5089259433, 'qualifierId': 286}, {'id': 5088123471, 'qualifierId': 56, 'value': 'Left'}, {'id': 5089259687, 'qualifierId': 211}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;dm7ttwxtwtr56ktod33n2ta1g;Take On;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;72;27;Portland Timbers II;4347;DML;1,0
2698020187;610;49;2;72;28;5ou8b446l1sl8frblkz3xi17g;1;27,5;22,3;2024-06-26T19:37:47.809Z;2024-06-28T12:16:52Z;[];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;;dm7ttwxtwtr56ktod33n2ta1g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;72;28;Minnesota United II;4348;Sub;1,0
2698020159;609;43;2;72;29;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-06-26T19:37:48.768Z;2024-06-28T12:16:36Z;[{'id': 5088131689, 'qualifierId': 399, 'value': 'iu61re9bbusv2w7fu7w6505w'}, {'id': 5089259425, 'qualifierId': 144, 'value': '83'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;dm7ttwxtwtr56ktod33n2ta1g;Deleted event;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;72;29;Minnesota United II;4349;MR;1,0
2698020211;611;1;2;72;33;5ou8b446l1sl8frblkz3xi17g;1;35,0;48,1;2024-06-26T19:37:53.152Z;2024-06-26T19:38:15Z;[{'id': 5088123563, 'qualifierId': 213, 'value': '1.71'}, {'id': 5088123559, 'qualifierId': 141, 'value': '77.2'}, {'id': 5088123555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088123557, 'qualifierId': 140, 'value': '32.4'}, {'id': 5088123561, 'qualifierId': 212, 'value': '20.0'}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;32,4;1,71;;77,2;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;32,4;77,2;;;;;;;0;0;72;33;Minnesota United II;4353;Sub;1,0
2698020233;612;1;2;72;36;5ou8b446l1sl8frblkz3xi17g;1;32,4;77,2;2024-06-26T19:37:56.128Z;2024-06-26T19:37:59Z;[{'id': 5088123607, 'qualifierId': 213, 'value': '3.86'}, {'id': 5088123603, 'qualifierId': 141, 'value': '64.5'}, {'id': 5088123605, 'qualifierId': 212, 'value': '13.1'}, {'id': 5088123599, 'qualifierId': 140, 'value': '23.0'}, {'id': 5088123597, 'qualifierId': 56, 'value': 'Back'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;23,0;3,86;;64,5;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;23,0;64,5;;;;;;;0;0;72;36;Minnesota United II;4356;DC;1,0
2698020245;613;1;2;72;40;5ou8b446l1sl8frblkz3xi17g;1;23,3;67,1;2024-06-26T19:37:59.857Z;2024-06-26T19:38:02Z;[{'id': 5088123647, 'qualifierId': 140, 'value': '28.3'}, {'id': 5088123653, 'qualifierId': 213, 'value': '4.98'}, {'id': 5088123645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088123649, 'qualifierId': 141, 'value': '38.9'}, {'id': 5088123651, 'qualifierId': 212, 'value': '19.9'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;28,3;4,98;;38,9;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;28,3;38,9;;;;;;;0;0;72;40;Minnesota United II;4360;DC;1,0
2698020255;614;1;2;72;43;5ou8b446l1sl8frblkz3xi17g;1;28,3;38,9;2024-06-26T19:38:02.672Z;2024-06-26T19:38:06Z;[{'id': 5088123733, 'qualifierId': 213, 'value': '1.44'}, {'id': 5088123727, 'qualifierId': 140, 'value': '29.7'}, {'id': 5088123725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088123729, 'qualifierId': 141, 'value': '55.1'}, {'id': 5088123731, 'qualifierId': 212, 'value': '11.1'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;29,7;1,44;;55,1;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;29,7;55,1;;;;;;;0;0;72;43;Minnesota United II;4363;MR;1,0
2698020259;615;4;2;72;45;5ou8b446l1sl8frblkz3xi17g;1;30,6;58,8;2024-06-26T19:38:04.327Z;2024-06-26T19:38:07Z;[{'id': 5088123745, 'qualifierId': 152}, {'id': 5088123741, 'qualifierId': 13}, {'id': 5088123751, 'qualifierId': 233, 'value': '700'}, {'id': 5088123749, 'qualifierId': 285}, {'id': 5088123743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088123747, 'qualifierId': 265}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;dm7ttwxtwtr56ktod33n2ta1g;Foul;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;700,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;72;45;Minnesota United II;4365;DMC;1,0
2698020251;700;4;2;72;45;1pc6sx2h4rp113ldkbp5d2xas;0;69,4;41,2;2024-06-26T19:38:04.328Z;2024-06-26T19:38:14Z;[{'id': 5088123763, 'qualifierId': 233, 'value': '615'}, {'id': 5088123691, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088123913, 'qualifierId': 55, 'value': '701'}, {'id': 5088123689, 'qualifierId': 13}, {'id': 5088123697, 'qualifierId': 286}, {'id': 5088123695, 'qualifierId': 265}, {'id': 5088123693, 'qualifierId': 152}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;dm7ttwxtwtr56ktod33n2ta1g;Foul;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;615,0;;;;;;;;;;;;;;;;;;;;;;;701,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;701,0;tc5nl1hz1w06jobp5ckktr3e;0;0;72;45;Portland Timbers II;4365;FW;1,0
2698020279;701;17;2;72;50;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-06-26T19:38:09.864Z;2024-06-28T12:17:15Z;[{'id': 5088123907, 'qualifierId': 55, 'value': '700'}, {'id': 5088123901, 'qualifierId': 31}, {'id': 5088123905, 'qualifierId': 13, 'value': '243'}, {'id': 5088123903, 'qualifierId': 392}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;dm7ttwxtwtr56ktod33n2ta1g;Card;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;700,0;tc5nl1hz1w06jobp5ckktr3e;0;0;72;50;Portland Timbers II;4370;FW;1,0
2698020339;616;1;2;73;23;5ou8b446l1sl8frblkz3xi17g;1;27,1;71,9;2024-06-26T19:38:42.192Z;2024-06-26T19:38:49Z;[{'id': 5088124311, 'qualifierId': 140, 'value': '17.6'}, {'id': 5088124315, 'qualifierId': 212, 'value': '16.0'}, {'id': 5088124305, 'qualifierId': 5}, {'id': 5088124313, 'qualifierId': 141, 'value': '53.5'}, {'id': 5088124309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088124317, 'qualifierId': 213, 'value': '4.04'}, {'id': 5088124307, 'qualifierId': 152}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;1,0;;;17,6;4,04;;53,5;16,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;17,6;53,5;;;;;;;0;0;73;23;Minnesota United II;4403;DC;1,0
2698020347;617;1;2;73;30;5ou8b446l1sl8frblkz3xi17g;0;18,0;48,9;2024-06-26T19:38:49.225Z;2024-06-26T19:38:56Z;[{'id': 5088124391, 'qualifierId': 140, 'value': '56.8'}, {'id': 5088124389, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088124397, 'qualifierId': 213, 'value': '5.85'}, {'id': 5088124387, 'qualifierId': 155}, {'id': 5088124399, 'qualifierId': 1}, {'id': 5088124393, 'qualifierId': 141, 'value': '21.0'}, {'id': 5088124395, 'qualifierId': 212, 'value': '44.9'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;56,8;5,85;;21,0;44,9;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;56,8;21,0;;;;;;;0;0;73;30;Minnesota United II;4410;GK;1,0
2698020351;702;49;2;73;33;1pc6sx2h4rp113ldkbp5d2xas;1;43,1;66,7;2024-06-26T19:38:52.617Z;2024-06-26T19:38:52Z;[];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dm7ttwxtwtr56ktod33n2ta1g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;73;33;Portland Timbers II;4413;DC;1,0
2698020369;703;1;2;73;34;1pc6sx2h4rp113ldkbp5d2xas;1;43,2;64,1;2024-06-26T19:38:53.952Z;2024-06-28T12:17:41Z;[{'id': 5088124505, 'qualifierId': 141, 'value': '49.8'}, {'id': 5088124501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088124509, 'qualifierId': 213, 'value': '4.04'}, {'id': 5088124503, 'qualifierId': 140, 'value': '35.8'}, {'id': 5088124507, 'qualifierId': 212, 'value': '12.4'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;35,8;4,04;;49,8;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;35,8;49,8;;;;;;;0;0;73;34;Portland Timbers II;4414;DC;1,0
2698020375;704;1;2;73;37;1pc6sx2h4rp113ldkbp5d2xas;1;32,9;49,7;2024-06-26T19:38:56.785Z;2024-06-28T12:17:48Z;[{'id': 5088124547, 'qualifierId': 141, 'value': '22.1'}, {'id': 5088124543, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088124549, 'qualifierId': 212, 'value': '19.1'}, {'id': 5088124551, 'qualifierId': 213, 'value': '4.51'}, {'id': 5088124545, 'qualifierId': 140, 'value': '29.3'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;29,3;4,51;;22,1;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;29,3;22,1;;;;;;;0;0;73;37;Portland Timbers II;4417;Sub;1,0
2698020385;705;1;2;73;40;1pc6sx2h4rp113ldkbp5d2xas;1;26,9;21,7;2024-06-26T19:38:59.224Z;2024-06-26T19:39:02Z;[{'id': 5088124617, 'qualifierId': 212, 'value': '12.1'}, {'id': 5088124615, 'qualifierId': 141, 'value': '38.9'}, {'id': 5088124611, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088124613, 'qualifierId': 140, 'value': '23.8'}, {'id': 5088124619, 'qualifierId': 213, 'value': '1.84'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;23,8;1,84;;38,9;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;23,8;38,9;;;;;;;0;0;73;40;Portland Timbers II;4420;DC;1,0
2698020405;706;1;2;73;42;1pc6sx2h4rp113ldkbp5d2xas;1;26,1;51,7;2024-06-26T19:39:01.856Z;2024-06-26T19:39:05Z;[{'id': 5088124727, 'qualifierId': 213, 'value': '1.20'}, {'id': 5088124725, 'qualifierId': 212, 'value': '23.8'}, {'id': 5088124719, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088124723, 'qualifierId': 141, 'value': '84.2'}, {'id': 5088124721, 'qualifierId': 140, 'value': '34.4'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;34,4;1,2;;84,2;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;34,4;84,2;;;;;;;0;0;73;42;Portland Timbers II;4422;Sub;1,0
2698020417;707;1;2;73;46;1pc6sx2h4rp113ldkbp5d2xas;1;36,7;79,1;2024-06-26T19:39:05.680Z;2024-06-26T19:39:08Z;[{'id': 5088124791, 'qualifierId': 140, 'value': '31.6'}, {'id': 5088124793, 'qualifierId': 141, 'value': '65.5'}, {'id': 5088124795, 'qualifierId': 212, 'value': '10.7'}, {'id': 5088124797, 'qualifierId': 213, 'value': '4.19'}, {'id': 5088124789, 'qualifierId': 56, 'value': 'Back'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;31,6;4,19;;65,5;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;31,6;65,5;;;;;;;0;0;73;46;Portland Timbers II;4426;DC;1,0
2698020427;708;1;2;73;49;1pc6sx2h4rp113ldkbp5d2xas;1;32,4;62,3;2024-06-26T19:39:08.680Z;2024-06-26T19:39:12Z;[{'id': 5088124847, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088124855, 'qualifierId': 213, 'value': '4.79'}, {'id': 5088124851, 'qualifierId': 141, 'value': '35.2'}, {'id': 5088124849, 'qualifierId': 140, 'value': '33.7'}, {'id': 5088124853, 'qualifierId': 212, 'value': '18.5'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;33,7;4,79;;35,2;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;33,7;35,2;;;;;;;0;0;73;49;Portland Timbers II;4429;Sub;1,0
2698020443;709;1;2;73;53;1pc6sx2h4rp113ldkbp5d2xas;1;32,4;25,3;2024-06-26T19:39:12.504Z;2024-06-26T19:39:16Z;[{'id': 5088124921, 'qualifierId': 141, 'value': '30.8'}, {'id': 5088124927, 'qualifierId': 1}, {'id': 5088124917, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088124915, 'qualifierId': 155}, {'id': 5088124923, 'qualifierId': 212, 'value': '39.1'}, {'id': 5088124919, 'qualifierId': 140, 'value': '69.5'}, {'id': 5088124925, 'qualifierId': 213, 'value': '0.10'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;69,5;0,1;;30,8;39,1;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;69,5;30,8;;;;;;;0;0;73;53;Portland Timbers II;4433;DC;1,0
2698020445;710;61;2;73;56;1pc6sx2h4rp113ldkbp5d2xas;1;70,3;29,3;2024-06-26T19:39:15.469Z;2024-06-26T20:03:43Z;[{'id': 5088124933, 'qualifierId': 56, 'value': 'Center'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;dm7ttwxtwtr56ktod33n2ta1g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;73;56;Portland Timbers II;4436;FW;1,0
2698020441;618;61;2;73;57;5ou8b446l1sl8frblkz3xi17g;1;26,4;73,1;2024-06-26T19:39:16.347Z;2024-06-26T19:39:16Z;[{'id': 5088124913, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dm7ttwxtwtr56ktod33n2ta1g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;73;57;Minnesota United II;4437;DC;1,0
2698020449;711;61;2;73;58;1pc6sx2h4rp113ldkbp5d2xas;0;70,7;27,3;2024-06-26T19:39:17.553Z;2024-06-26T19:39:17Z;[{'id': 5088124949, 'qualifierId': 56, 'value': 'Center'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;dm7ttwxtwtr56ktod33n2ta1g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;73;58;Portland Timbers II;4438;FW;1,0
2698020451;619;49;2;73;59;5ou8b446l1sl8frblkz3xi17g;1;15,3;82,4;2024-06-26T19:39:18.799Z;2024-06-28T12:18:12Z;[];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dm7ttwxtwtr56ktod33n2ta1g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;73;59;Minnesota United II;4439;DC;1,0
