id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_Captain;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_Length;value_KickOff;value_LongBall;value_Launch;value_DeletedEventType;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_Offensive;value_TakeOnSpace;value_Defensive;value_TouchTypePass;value_BlockedPass;value_HeadPass;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_Assist;value_TakeOnOvertake;value_Blocked;value_BlockedX;value_RelatedEventId;value_Assisted;value_BlockedY;value_RegularPlay;value_LowCentre;value_GkX;value_GkY;value_GoalmouthY;value_BoxLeft;value_GoalmouthZ;value_RightFooted;value_DefBlock;value_Left;value_Cross;value_CornerTaken;value_Chipped;value_InSwinger;value_SwitchOfPlay;value_OutOfPlay;value_Head;value_NextEventThrowIn;value_IntentionalAssist;value_ThrowIn;value_ThrowInSetPiece;value_BoxCentre;value_OwnPlayer;value_LeftFooted;value_OwnShotBlocked;value_BigChance;value_FirstTouch;value_MisHit;value_SmallBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_LayOff;value_High;value_OverArm;value_AttemptedTackle;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_TouchTypeControl;value_TouchTypeClearance;value_CloseRight;value_SmallBoxLeft;value_FromCorner;value_VideoCoverageLost;value_PullBack;value_Collected;value_Hands;value_Diving;value_FlickOn;value_ThroughBall;value_ShirtPull/Holding;value_LowLeft;value_IndividualPlay;value_NotAssisted;value_ParriedDanger;value_PlayersCaughtOffside;value_Indirect;value_NotVisible;value_DrivenCross;value_Straight;value_ParriedSafe;value_Stooping;value_Right;value_BoxRight;value_LowRight;value_Fumble;value_GkKickFromHands;value_OutOfBoxCentre;value_Overrun;value_YellowCard;value_TacticalFoul;value_BlockedCross;value_AerialFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_NotPastGoalLine;value_CloseHigh;value_RecklessOffence;value_SetPiece;value_LastLine;value_Standing;value_SecondYellow;value_FastBreak;value_2NdAssist;value_2NdRelatedEventId;value_KeeperTouched;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_2NdAssisted;value_CloseLeft;value_1On1;value_PersistentInfringement;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693786531;5;1;1;0;33;csntc7hucmo21gknxc5y0kc4q;1;23,2;63,8;2024-06-01T23:04:50.016Z;2024-06-06T12:31:46Z;[{'id': 5064799493, 'qualifierId': 140, 'value': '35.6'}, {'id': 5064799495, 'qualifierId': 141, 'value': '71.8'}, {'id': 5064799499, 'qualifierId': 213, 'value': '0.40'}, {'id': 5064799491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064799497, 'qualifierId': 212, 'value': '14.1'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;71,8;0,4;35,6;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;35,6;71,8;;;;;;;0;0;0;33;Chattanooga;33;DL;1,0
2694844547;757;1;1;0;34;csntc7hucmo21gknxc5y0kc4q;1;28,9;78,7;2024-06-01T23:04:51.174Z;2024-06-06T12:31:59Z;[{'id': 5070656167, 'qualifierId': 213, 'value': '4.54'}, {'id': 5070656165, 'qualifierId': 212, 'value': '12.6'}, {'id': 5070656161, 'qualifierId': 140, 'value': '26.9'}, {'id': 5070656163, 'qualifierId': 141, 'value': '60.5'}, {'id': 5070656159, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;60,5;4,54;26,9;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;26,9;60,5;;;;;;;0;0;0;34;Chattanooga;34;MC;1,0
2694844551;758;43;1;0;34;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-06-01T23:04:51.174Z;2024-06-06T12:32:04Z;[{'id': 5070656259, 'qualifierId': 144, 'value': '49'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;d5x5je7kb1uy27cqrgp1xdses;Deleted event;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;34;Chattanooga;34;MC;1,0
2694844611;759;1;1;0;35;csntc7hucmo21gknxc5y0kc4q;1;25,9;37,8;2024-06-01T23:04:52.124Z;2024-06-06T12:32:43Z;[{'id': 5070656515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070656523, 'qualifierId': 213, 'value': '0.12'}, {'id': 5070656521, 'qualifierId': 212, 'value': '11.6'}, {'id': 5070656517, 'qualifierId': 140, 'value': '36.9'}, {'id': 5070656519, 'qualifierId': 141, 'value': '39.8'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;39,8;0,12;36,9;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;36,9;39,8;;;;;;;0;0;0;35;Chattanooga;35;MC;1,0
2693786561;6;1;1;0;44;csntc7hucmo21gknxc5y0kc4q;1;63,9;27,0;2024-06-01T23:05:01.168Z;2024-06-01T23:05:02Z;[{'id': 5064799599, 'qualifierId': 141, 'value': '12.0'}, {'id': 5064799601, 'qualifierId': 212, 'value': '10.2'}, {'id': 5064799595, 'qualifierId': 56, 'value': 'Right'}, {'id': 5064799597, 'qualifierId': 140, 'value': '63.6'}, {'id': 5064799603, 'qualifierId': 213, 'value': '4.68'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;12,0;4,68;63,6;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;63,6;12,0;;;;;;;0;0;0;44;Chattanooga;44;MC;1,0
2693786573;7;1;1;0;45;csntc7hucmo21gknxc5y0kc4q;1;64,1;8,9;2024-06-01T23:05:02.448Z;2024-06-01T23:05:05Z;[{'id': 5064799677, 'qualifierId': 213, 'value': '0.97'}, {'id': 5064799671, 'qualifierId': 140, 'value': '72.2'}, {'id': 5064799675, 'qualifierId': 212, 'value': '15.0'}, {'id': 5064799673, 'qualifierId': 141, 'value': '27.0'}, {'id': 5064799669, 'qualifierId': 56, 'value': 'Center'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;27,0;0,97;72,2;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;72,2;27,0;;;;;;;0;0;0;45;Chattanooga;45;FWR;1,0
2693786575;8;3;1;0;48;csntc7hucmo21gknxc5y0kc4q;0;71,8;23,6;2024-06-01T23:05:04.897Z;2024-06-06T15:17:34Z;[{'id': 5070744181, 'qualifierId': 233, 'value': '16'}, {'id': 5064799687, 'qualifierId': 286}, {'id': 5070656831, 'qualifierId': 464}, {'id': 5064799685, 'qualifierId': 56, 'value': 'Center'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;d5x5je7kb1uy27cqrgp1xdses;Take On;;;;;;;;;;;;;;;;;;;;16,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;48;Chattanooga;48;MC;1,0
2693786577;16;7;1;0;48;cwnjxlibb02fuh0vwgvac6h45;1;28,2;76,4;2024-06-01T23:05:04.898Z;2024-06-06T12:33:25Z;[{'id': 5064799705, 'qualifierId': 285}, {'id': 5064799703, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064799707, 'qualifierId': 233, 'value': '8'}, {'id': 5070656937, 'qualifierId': 384}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;d5x5je7kb1uy27cqrgp1xdses;Tackle;;;;;;;;;;;;;;;;;;;;8,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;48;New England II;48;MC;1,0
2693786579;17;49;1;0;50;cwnjxlibb02fuh0vwgvac6h45;1;38,8;89,4;2024-06-01T23:05:06.539Z;2024-06-01T23:05:06Z;[];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d5x5je7kb1uy27cqrgp1xdses;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;50;New England II;50;MC;1,0
2693786583;18;1;1;0;50;cwnjxlibb02fuh0vwgvac6h45;1;28,3;77,9;2024-06-01T23:05:06.746Z;2024-06-06T12:33:31Z;[{'id': 5064799729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064799733, 'qualifierId': 141, 'value': '81.8'}, {'id': 5064799735, 'qualifierId': 212, 'value': '8.7'}, {'id': 5064799737, 'qualifierId': 213, 'value': '0.31'}, {'id': 5064799731, 'qualifierId': 140, 'value': '36.2'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;81,8;0,31;36,2;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;36,2;81,8;;;;;;;0;0;0;50;New England II;50;MC;1,0
2693786585;19;1;1;0;51;cwnjxlibb02fuh0vwgvac6h45;0;44,3;89,7;2024-06-01T23:05:08.074Z;2024-06-01T23:05:10Z;[{'id': 5064799773, 'qualifierId': 286}, {'id': 5064799769, 'qualifierId': 233, 'value': '9'}, {'id': 5064799741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064799747, 'qualifierId': 212, 'value': '5.6'}, {'id': 5064799745, 'qualifierId': 141, 'value': '82.7'}, {'id': 5064799743, 'qualifierId': 140, 'value': '41.5'}, {'id': 5064799767, 'qualifierId': 236}, {'id': 5064799749, 'qualifierId': 213, 'value': '4.16'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;82,7;4,16;41,5;5,6;;;;;;9,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;41,5;82,7;;;;;;;0;0;0;51;New England II;51;FWL;1,0
2693786587;9;74;1;0;51;csntc7hucmo21gknxc5y0kc4q;1;58,7;24,0;2024-06-01T23:05:08.075Z;2024-06-01T23:53:02Z;[{'id': 5064799753, 'qualifierId': 285}, {'id': 5064799775, 'qualifierId': 233, 'value': '19'}, {'id': 5064799751, 'qualifierId': 56, 'value': 'Center'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;d5x5je7kb1uy27cqrgp1xdses;Blocked Pass;;;;;;;;;;;;;;;;;;;;19,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;51;Chattanooga;51;MC;1,0
2693786591;10;49;1;0;54;csntc7hucmo21gknxc5y0kc4q;1;60,4;8,9;2024-06-01T23:05:10.752Z;2024-06-01T23:05:10Z;[];5adul4r3hifu5x4tv8efr05ey;Maciel;;;d5x5je7kb1uy27cqrgp1xdses;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;54;Chattanooga;54;MC;1,0
2693786605;11;1;1;0;55;csntc7hucmo21gknxc5y0kc4q;1;59,2;15,2;2024-06-01T23:05:12.368Z;2024-06-01T23:05:16Z;[{'id': 5064799805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064799809, 'qualifierId': 141, 'value': '26.8'}, {'id': 5064799811, 'qualifierId': 212, 'value': '29.5'}, {'id': 5064799813, 'qualifierId': 213, 'value': '2.87'}, {'id': 5064799807, 'qualifierId': 140, 'value': '32.1'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;26,8;2,87;32,1;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;32,1;26,8;;;;;;;0;0;0;55;Chattanooga;55;MC;1,0
2693786613;12;1;1;0;59;csntc7hucmo21gknxc5y0kc4q;1;32,0;33,0;2024-06-01T23:05:16.447Z;2024-06-01T23:05:21Z;[{'id': 5064799835, 'qualifierId': 213, 'value': '1.58'}, {'id': 5064799833, 'qualifierId': 212, 'value': '25.4'}, {'id': 5064799829, 'qualifierId': 140, 'value': '31.7'}, {'id': 5064799831, 'qualifierId': 141, 'value': '70.3'}, {'id': 5064799827, 'qualifierId': 56, 'value': 'Back'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;70,3;1,58;31,7;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;31,7;70,3;;;;;;;0;0;0;59;Chattanooga;59;DL;1,0
2693786619;13;1;1;1;4;csntc7hucmo21gknxc5y0kc4q;1;31,7;70,6;2024-06-01T23:05:21.296Z;2024-06-01T23:05:24Z;[{'id': 5064799875, 'qualifierId': 141, 'value': '96.2'}, {'id': 5064799873, 'qualifierId': 140, 'value': '39.2'}, {'id': 5064799879, 'qualifierId': 213, 'value': '1.15'}, {'id': 5064799871, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064799877, 'qualifierId': 212, 'value': '19.1'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;96,2;1,15;39,2;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;39,2;96,2;;;;;;;0;0;1;4;Chattanooga;64;DC;1,0
2693786639;14;1;1;1;8;csntc7hucmo21gknxc5y0kc4q;1;33,2;91,4;2024-06-01T23:05:24.752Z;2024-06-01T23:05:30Z;[{'id': 5064800003, 'qualifierId': 213, 'value': '3.65'}, {'id': 5064799997, 'qualifierId': 140, 'value': '21.8'}, {'id': 5064799995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064799999, 'qualifierId': 141, 'value': '81.7'}, {'id': 5064800001, 'qualifierId': 212, 'value': '13.7'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;81,7;3,65;21,8;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;21,8;81,7;;;;;;;0;0;1;8;Chattanooga;68;DC;1,0
2693786663;15;1;1;1;13;csntc7hucmo21gknxc5y0kc4q;1;28,1;74,6;2024-06-01T23:05:30.112Z;2024-06-06T12:34:40Z;[{'id': 5064800127, 'qualifierId': 213, 'value': '4.10'}, {'id': 5064800119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064800125, 'qualifierId': 212, 'value': '20.0'}, {'id': 5064800121, 'qualifierId': 140, 'value': '17.2'}, {'id': 5064800123, 'qualifierId': 141, 'value': '50.5'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;50,5;4,1;17,2;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;17,2;50,5;;;;;;;0;0;1;13;Chattanooga;73;DC;1,0
2693786679;16;1;1;1;17;csntc7hucmo21gknxc5y0kc4q;0;17,7;41,3;2024-06-01T23:05:34.479Z;2024-06-02T01:09:30Z;[{'id': 5064800217, 'qualifierId': 56, 'value': 'Right'}, {'id': 5064800219, 'qualifierId': 140, 'value': '75.8'}, {'id': 5064800227, 'qualifierId': 1}, {'id': 5064800215, 'qualifierId': 157}, {'id': 5064800223, 'qualifierId': 212, 'value': '63.8'}, {'id': 5064800221, 'qualifierId': 141, 'value': '14.0'}, {'id': 5064800225, 'qualifierId': 213, 'value': '5.99'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;14,0;5,99;75,8;63,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;75,8;14,0;;;;;;;0;0;1;17;Chattanooga;77;GK;1,0
2693786681;20;43;1;1;21;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-06-01T23:05:38.299Z;2024-06-01T23:05:46Z;[{'id': 5064800237, 'qualifierId': 212, 'value': '10.9'}, {'id': 5064800409, 'qualifierId': 144, 'value': '1'}, {'id': 5064800231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064800239, 'qualifierId': 213, 'value': '5.76'}, {'id': 5064800229, 'qualifierId': 3, 'value': '0'}, {'id': 5064800235, 'qualifierId': 141, 'value': '80.6'}, {'id': 5064800233, 'qualifierId': 140, 'value': '36.7'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d5x5je7kb1uy27cqrgp1xdses;Deleted event;;;;;;;;;;;80,6;5,76;36,7;10,9;;;;1,0;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;36,7;80,6;;;;;;;0;0;1;21;New England II;81;DC;1,0
2693786689;21;4;1;1;24;cwnjxlibb02fuh0vwgvac6h45;1;30,2;88,4;2024-06-01T23:05:41.348Z;2024-06-06T12:35:05Z;[{'id': 5064800283, 'qualifierId': 13}, {'id': 5064800465, 'qualifierId': 233, 'value': '17'}, {'id': 5064800285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070658461, 'qualifierId': 294}, {'id': 5064800287, 'qualifierId': 152}, {'id': 5064800291, 'qualifierId': 285}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d5x5je7kb1uy27cqrgp1xdses;Foul;;;;;;;;;;;;;;;;;;;;17,0;;;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;1;24;New England II;84;DC;1,0
2693786711;17;4;1;1;24;csntc7hucmo21gknxc5y0kc4q;0;69,8;11,6;2024-06-01T23:05:41.349Z;2024-06-06T12:35:08Z;[{'id': 5064800455, 'qualifierId': 13}, {'id': 5064800459, 'qualifierId': 152}, {'id': 5070658497, 'qualifierId': 294}, {'id': 5064800473, 'qualifierId': 233, 'value': '21'}, {'id': 5064800457, 'qualifierId': 56, 'value': 'Right'}, {'id': 5064800463, 'qualifierId': 286}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;d5x5je7kb1uy27cqrgp1xdses;Foul;;;;;;;;;;;;;;;;;;;;21,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;1;24;Chattanooga;84;FWR;1,0
2693786729;22;1;1;1;32;cwnjxlibb02fuh0vwgvac6h45;1;30,3;92,4;2024-06-01T23:05:49.203Z;2024-06-06T12:39:35Z;[{'id': 5064800485, 'qualifierId': 152}, {'id': 5064800483, 'qualifierId': 5}, {'id': 5064800495, 'qualifierId': 213, 'value': '4.69'}, {'id': 5064800489, 'qualifierId': 140, 'value': '29.9'}, {'id': 5064800493, 'qualifierId': 212, 'value': '19.0'}, {'id': 5064800487, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064800491, 'qualifierId': 141, 'value': '64.5'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;64,5;4,69;29,9;19,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;29,9;64,5;;;;;;;0;0;1;32;New England II;92;DC;1,0
2693786733;23;1;1;1;34;cwnjxlibb02fuh0vwgvac6h45;1;29,8;64,6;2024-06-01T23:05:50.875Z;2024-06-01T23:05:52Z;[{'id': 5064800517, 'qualifierId': 212, 'value': '12.7'}, {'id': 5064800519, 'qualifierId': 213, 'value': '4.60'}, {'id': 5064800515, 'qualifierId': 141, 'value': '46.0'}, {'id': 5064800511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064800513, 'qualifierId': 140, 'value': '28.5'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;46,0;4,6;28,5;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;28,5;46,0;;;;;;;0;0;1;34;New England II;94;MC;1,0
2693786743;24;1;1;1;35;cwnjxlibb02fuh0vwgvac6h45;1;28,5;46,0;2024-06-01T23:05:52.211Z;2024-06-01T23:05:54Z;[{'id': 5064800571, 'qualifierId': 140, 'value': '31.0'}, {'id': 5064800575, 'qualifierId': 212, 'value': '6.6'}, {'id': 5064800569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064800573, 'qualifierId': 141, 'value': '54.9'}, {'id': 5064800577, 'qualifierId': 213, 'value': '1.16'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;54,9;1,16;31,0;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;31,0;54,9;;;;;;;0;0;1;35;New England II;95;DL;1,0
