id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Captain;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_Length;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_IntendedTackleTarget;value_Direct;value_Shove/Push;value_OppositeRelatedEventId;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_TouchTypePass;value_DeletedEventType;value_LongBall;value_Launch;value_HeadPass;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Handball;value_Chipped;value_Indirect;value_LayOff;value_LeadingToAttempt;value_RelatedError1Id;value_RightFooted;value_IndividualPlay;value_NotAssisted;value_HighRight;value_RegularPlay;value_OutOfBoxCentre;value_GkY;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_ThroughBall;value_SwitchOfPlay;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_BlockedPass;value_Left;value_Cross;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_Head;value_HighClaim;value_KeeperThrow;value_OverArm;value_FlickOn;value_LeadingToGoal;value_IntentionalAssist;value_Assist;value_GkYTimeOfGoal;value_Assisted;value_LowLeft;value_GoalShotTimestamp;value_BoxCentre;value_RelatedEventId;value_GoalShotGameClock;value_BigChance;value_GkXTimeOfGoal;value_BlockedX;value_BlockedY;value_Blocked;value_DefBlock;value_Volley;value_NotPastGoalLine;value_MisHit;value_ThrowInSetPiece;value_Right;value_SwerveRight;value_LeftFooted;value_OutSwinger;value_OverhitCross;value_SmallBoxRight;value_LowRight;value_SixYardBlocked;value_FromCorner;value_CloseLeft;value_AttemptedTackle;value_Defensive1V1;value_YellowCard;value_RecklessOffence;value_MediumGkIntervention;value_GkKickFromHands;value_LowGkIntervention;value_BoxLeft;value_NotVisible;value_Overrun;value_High;value_GkHoof;value_Argument;value_35Right;value_CloseRight;value_LowCentre;value_Minutes;value_VideoCoverageLost;value_FreeKick;value_Diving;value_Hands;value_ParriedSafe;value_CornerNotTaken;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_PenaltyTakerId;value_Penalty;value_Dissent;value_FantasyAssistTeam;value_FantasyAssistedBy;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistType;value_Scored;value_FastBreak;value_ParriedDanger;value_HighCentre;value_Strong;value_Reaching;value_PullBack;value_OtherObstacle;value_OtherReason;value_RefereeStop;value_BallHitsReferee;value_HitWoodwork;value_HighLeft;value_HitBar;value_SmallBoxLeft;value_SwerveLeft;value_Injury;value_InjuredPlayerId;value_LastLine;value_BlockedCross;value_HitLeftPost;value_BoxRight;value_SecondYellow;value_ViolentConduct;value_RedCard;value_CoachId;value_Standing;value_Collected;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_NewStartTime;value_WeatherProblem;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716811897;10;1;1;0;15;cwnjxlibb02fuh0vwgvac6h45;1;31,3;95,6;2024-09-01T23:19:57.111Z;2024-09-01T23:19:59Z;[{'id': 5191758393, 'qualifierId': 212, 'value': '11.5'}, {'id': 5191758389, 'qualifierId': 140, 'value': '31.9'}, {'id': 5191758387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191758395, 'qualifierId': 213, 'value': '4.77'}, {'id': 5191758391, 'qualifierId': 141, 'value': '78.7'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;78,7;11,5;4,77;;31,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;31,9;78,7;;;;;;;;0;0;15;Atlanta United II;15;DML;1,0
2716811947;11;1;1;0;17;cwnjxlibb02fuh0vwgvac6h45;1;32,0;78,7;2024-09-01T23:19:59.352Z;2024-09-01T23:20:04Z;[{'id': 5191758671, 'qualifierId': 212, 'value': '13.7'}, {'id': 5191758673, 'qualifierId': 213, 'value': '5.93'}, {'id': 5191758665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191758667, 'qualifierId': 140, 'value': '44.3'}, {'id': 5191758669, 'qualifierId': 141, 'value': '71.8'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;71,8;13,7;5,93;;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;44,3;71,8;;;;;;;;0;0;17;Atlanta United II;17;MC;1,0
2716811925;3;83;1;0;20;erwnez7ksfkns4dqmyr1fhbe;0;59,6;13,4;2024-09-01T23:20:02.035Z;2024-09-01T23:20:11Z;[{'id': 5191759163, 'qualifierId': 399, 'value': 'at2xv960peboe9spoag2kn21g'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;f1vbiu4xein9vebil7iiape6s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;20;Chattanooga;20;MC;1,0
2716811951;12;4;1;0;22;cwnjxlibb02fuh0vwgvac6h45;1;45,4;82,8;2024-09-01T23:20:04.088Z;2024-09-05T05:51:45Z;[{'id': 5191758927, 'qualifierId': 152}, {'id': 5191758925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5196215745, 'qualifierId': 294}, {'id': 5191758945, 'qualifierId': 233, 'value': '4'}, {'id': 5191758931, 'qualifierId': 286}, {'id': 5191758923, 'qualifierId': 13}];at2xv960peboe9spoag2kn21g;A. McGrath;;;f1vbiu4xein9vebil7iiape6s;Foul;;;;;;;;;;;;;;;;;1,0;1,0;4,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;22;Atlanta United II;22;AMC;1,0
2716811955;4;4;1;0;22;erwnez7ksfkns4dqmyr1fhbe;0;54,6;17,2;2024-09-01T23:20:04.089Z;2024-09-05T05:51:48Z;[{'id': 5191758747, 'qualifierId': 285}, {'id': 5191758741, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191758743, 'qualifierId': 152}, {'id': 5191758993, 'qualifierId': 233, 'value': '12'}, {'id': 5191758737, 'qualifierId': 13}, {'id': 5196215753, 'qualifierId': 294}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;f1vbiu4xein9vebil7iiape6s;Foul;;;;;;;;;;;;;;;;;1,0;1,0;12,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;22;Chattanooga;22;MC;1,0
2716812095;13;1;1;0;32;cwnjxlibb02fuh0vwgvac6h45;1;44,6;77,2;2024-09-01T23:20:13.914Z;2024-09-01T23:20:16Z;[{'id': 5191759477, 'qualifierId': 212, 'value': '17.1'}, {'id': 5191759475, 'qualifierId': 141, 'value': '56.1'}, {'id': 5191759471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191759467, 'qualifierId': 5}, {'id': 5191759479, 'qualifierId': 213, 'value': '4.14'}, {'id': 5191759473, 'qualifierId': 140, 'value': '35.8'}, {'id': 5191759469, 'qualifierId': 152}];at2xv960peboe9spoag2kn21g;A. McGrath;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;56,1;17,1;4,14;;35,8;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;35,8;56,1;;;;;;;;0;0;32;Atlanta United II;32;AMC;1,0
2716812139;14;1;1;0;36;cwnjxlibb02fuh0vwgvac6h45;1;37,4;51,3;2024-09-01T23:20:18.264Z;2024-09-01T23:20:20Z;[{'id': 5191759701, 'qualifierId': 212, 'value': '25.8'}, {'id': 5191759697, 'qualifierId': 140, 'value': '36.2'}, {'id': 5191759695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191759699, 'qualifierId': 141, 'value': '13.4'}, {'id': 5191759703, 'qualifierId': 213, 'value': '4.66'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;13,4;25,8;4,66;;36,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;36,2;13,4;;;;;;;;0;0;36;Atlanta United II;36;MC;1,0
2716812165;15;1;1;0;38;cwnjxlibb02fuh0vwgvac6h45;1;36,3;13,4;2024-09-01T23:20:19.879Z;2024-09-01T23:20:22Z;[{'id': 5191759821, 'qualifierId': 212, 'value': '16.9'}, {'id': 5191759817, 'qualifierId': 141, 'value': '37.4'}, {'id': 5191759811, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191759825, 'qualifierId': 213, 'value': '1.82'}, {'id': 5191759813, 'qualifierId': 140, 'value': '32.3'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;37,4;16,9;1,82;;32,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;32,3;37,4;;;;;;;;0;0;38;Atlanta United II;38;DC;1,0
2716812197;16;1;1;0;40;cwnjxlibb02fuh0vwgvac6h45;1;32,3;38,3;2024-09-01T23:20:21.960Z;2024-09-01T23:20:25Z;[{'id': 5191760023, 'qualifierId': 140, 'value': '36.4'}, {'id': 5191760029, 'qualifierId': 213, 'value': '1.36'}, {'id': 5191760021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191760027, 'qualifierId': 212, 'value': '20.1'}, {'id': 5191760025, 'qualifierId': 141, 'value': '67.2'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;67,2;20,1;1,36;;36,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;36,4;67,2;;;;;;;;0;0;40;Atlanta United II;40;DC;1,0
2716812217;17;1;1;0;44;cwnjxlibb02fuh0vwgvac6h45;0;41,3;77,8;2024-09-01T23:20:25.847Z;2024-09-01T23:20:26Z;[{'id': 5191760113, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191760121, 'qualifierId': 213, 'value': '6.12'}, {'id': 5191760115, 'qualifierId': 140, 'value': '58.8'}, {'id': 5191760117, 'qualifierId': 141, 'value': '73.3'}, {'id': 5191760119, 'qualifierId': 212, 'value': '18.6'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;73,3;18,6;6,12;;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;58,8;73,3;;;;;;;;0;0;44;Atlanta United II;44;DC;1,0
2716812233;5;8;1;0;46;erwnez7ksfkns4dqmyr1fhbe;1;42,4;23,4;2024-09-01T23:20:28.130Z;2024-09-05T05:55:30Z;[{'id': 5191760273, 'qualifierId': 56, 'value': 'Back'}, {'id': 5196216267, 'qualifierId': 384}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f1vbiu4xein9vebil7iiape6s;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;46;Chattanooga;46;MC;1,0
2716812255;6;49;1;0;48;erwnez7ksfkns4dqmyr1fhbe;1;44,2;28,0;2024-09-01T23:20:29.603Z;2024-09-01T23:20:29Z;[];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;f1vbiu4xein9vebil7iiape6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;48;Chattanooga;48;AMC;1,0
2716812273;7;1;1;0;48;erwnez7ksfkns4dqmyr1fhbe;1;44,2;28,0;2024-09-01T23:20:29.687Z;2024-09-01T23:20:31Z;[{'id': 5191760473, 'qualifierId': 212, 'value': '10.6'}, {'id': 5191760469, 'qualifierId': 140, 'value': '35.8'}, {'id': 5191760467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191760475, 'qualifierId': 213, 'value': '2.56'}, {'id': 5191760471, 'qualifierId': 141, 'value': '36.6'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;36,6;10,6;2,56;;35,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;35,8;36,6;;;;;;;;0;0;48;Chattanooga;48;AMC;1,0
2716812313;8;1;1;0;49;erwnez7ksfkns4dqmyr1fhbe;1;34,6;37,6;2024-09-01T23:20:31.106Z;2024-09-02T00:21:11Z;[{'id': 5191760679, 'qualifierId': 213, 'value': '5.26'}, {'id': 5191760673, 'qualifierId': 140, 'value': '37.7'}, {'id': 5191760677, 'qualifierId': 212, 'value': '6.3'}, {'id': 5191760675, 'qualifierId': 141, 'value': '29.7'}, {'id': 5191760671, 'qualifierId': 56, 'value': 'Back'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;29,7;6,3;5,26;;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;37,7;29,7;;;;;;;;0;0;49;Chattanooga;49;MC;1,0
2716846925;386;1;1;0;50;erwnez7ksfkns4dqmyr1fhbe;1;37,4;28,3;2024-09-01T23:20:31.584Z;2024-09-02T00:21:10Z;[{'id': 5191953547, 'qualifierId': 213, 'value': '3.76'}, {'id': 5191953545, 'qualifierId': 212, 'value': '6.6'}, {'id': 5191953541, 'qualifierId': 140, 'value': '32.3'}, {'id': 5191953539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191953543, 'qualifierId': 141, 'value': '22.7'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;22,7;6,6;3,76;;32,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;32,3;22,7;;;;;;;;0;0;50;Chattanooga;50;MC;1,0
2716812349;10;1;1;0;52;erwnez7ksfkns4dqmyr1fhbe;1;34,8;24,7;2024-09-01T23:20:33.610Z;2024-09-01T23:20:51Z;[{'id': 5191760863, 'qualifierId': 212, 'value': '14.6'}, {'id': 5191760857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191760865, 'qualifierId': 213, 'value': '2.83'}, {'id': 5191760861, 'qualifierId': 141, 'value': '31.3'}, {'id': 5191760859, 'qualifierId': 140, 'value': '21.6'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;31,3;14,6;2,83;;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;21,6;31,3;;;;;;;;0;0;52;Chattanooga;52;DR;1,0
2716812321;9;43;1;0;52;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-01T23:20:34.274Z;2024-09-01T23:20:49Z;[{'id': 5191761611, 'qualifierId': 144, 'value': '49'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;f1vbiu4xein9vebil7iiape6s;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;52;Chattanooga;52;DR;1,0
2716812361;11;1;1;0;53;erwnez7ksfkns4dqmyr1fhbe;0;21,6;31,3;2024-09-01T23:20:35.291Z;2024-09-01T23:20:52Z;[{'id': 5191760931, 'qualifierId': 212, 'value': '31.3'}, {'id': 5191760929, 'qualifierId': 141, 'value': '7.1'}, {'id': 5191760935, 'qualifierId': 1}, {'id': 5191760919, 'qualifierId': 157}, {'id': 5191760927, 'qualifierId': 140, 'value': '47.0'}, {'id': 5191760933, 'qualifierId': 213, 'value': '5.73'}, {'id': 5191760923, 'qualifierId': 56, 'value': 'Back'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;7,1;31,3;5,73;;47,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;47,0;7,1;;;;;;;;0;0;53;Chattanooga;53;DL;1,0
2716812377;18;1;1;0;55;cwnjxlibb02fuh0vwgvac6h45;1;54,5;83,8;2024-09-01T23:20:37.543Z;2024-09-01T23:20:38Z;[{'id': 5191761017, 'qualifierId': 3}, {'id': 5191761021, 'qualifierId': 140, 'value': '63.6'}, {'id': 5191761025, 'qualifierId': 212, 'value': '9.8'}, {'id': 5191761027, 'qualifierId': 213, 'value': '6.06'}, {'id': 5191761019, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191761023, 'qualifierId': 141, 'value': '80.6'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;80,6;9,8;6,06;;63,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;63,6;80,6;;;;;;;;0;0;55;Atlanta United II;55;DC;1,0
2716812383;19;49;1;0;56;cwnjxlibb02fuh0vwgvac6h45;1;63,6;80,6;2024-09-01T23:20:37.727Z;2024-09-05T06:01:35Z;[];at2xv960peboe9spoag2kn21g;A. McGrath;;;f1vbiu4xein9vebil7iiape6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;56;Atlanta United II;56;AMC;1,0
2717614587;724;1;1;0;56;cwnjxlibb02fuh0vwgvac6h45;1;67,3;86,7;2024-09-01T23:20:38.065Z;2024-09-05T06:01:35Z;[{'id': 5196217199, 'qualifierId': 212, 'value': '11.3'}, {'id': 5196217193, 'qualifierId': 56, 'value': 'Left'}, {'id': 5196217201, 'qualifierId': 213, 'value': '2.86'}, {'id': 5196217197, 'qualifierId': 141, 'value': '91.3'}, {'id': 5196217195, 'qualifierId': 140, 'value': '57.0'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;91,3;11,3;2,86;;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;57,0;91,3;;;;;;;;0;0;56;Atlanta United II;56;AMC;1,0
2717614595;725;1;1;0;57;cwnjxlibb02fuh0vwgvac6h45;1;57,6;92,2;2024-09-01T23:20:38.816Z;2024-09-05T06:01:57Z;[{'id': 5196217273, 'qualifierId': 140, 'value': '62.2'}, {'id': 5196217279, 'qualifierId': 213, 'value': '5.43'}, {'id': 5196217271, 'qualifierId': 56, 'value': 'Left'}, {'id': 5196217277, 'qualifierId': 212, 'value': '7.3'}, {'id': 5196217275, 'qualifierId': 141, 'value': '84.1'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;84,1;7,3;5,43;;62,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;62,2;84,1;;;;;;;;0;0;57;Atlanta United II;57;DML;1,0
2716812391;20;4;1;0;57;cwnjxlibb02fuh0vwgvac6h45;1;63,1;79,4;2024-09-01T23:20:38.871Z;2024-09-01T23:59:03Z;[{'id': 5191761575, 'qualifierId': 13}, {'id': 5191761577, 'qualifierId': 295}, {'id': 5191761579, 'qualifierId': 152}, {'id': 5191761581, 'qualifierId': 286}, {'id': 5191761633, 'qualifierId': 233, 'value': '12'}, {'id': 5191761087, 'qualifierId': 56, 'value': 'Left'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;f1vbiu4xein9vebil7iiape6s;Foul;;;;;;;;;;;;;;;;;1,0;;12,0;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;57;Atlanta United II;57;AMC;1,0
