id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Angle;value_Length;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_OutOfPlay;value_DeletedEventType;value_TouchTypeControl;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_RightFooted;value_BlockedCross;value_Assist;value_TakeOnSpace;value_BoxRight;value_CloseHigh;value_Assisted;value_RegularPlay;value_SwerveRight;value_GkX;value_IndividualPlay;value_GkY;value_GoalmouthZ;value_RelatedEventId;value_LeftFooted;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedX;value_LowCentre;value_NotAssisted;value_Blocked;value_BlockedY;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_Handball;value_TakeOnOvertake;value_IntentionalAssist;value_ThroughBall;value_FastBreak;value_CloseLeft;value_1On1;value_BigChance;value_Overrun;value_LowGkIntervention;value_KeeperThrow;value_TouchTypePass;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_GoalShotGameClock;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_LayOff;value_InSwinger;value_NotPastGoalLine;value_BoxCentre;value_Head;value_FirstTouch;value_FromCorner;value_PullBack;value_TempBlocked;value_MediumGkIntervention;value_RecklessOffence;value_YellowCard;value_OutOfBoxDeepLeft;value_FreeKick;value_Stooping;value_Hands;value_Collected;value_OverArm;value_OverhitCross;value_FlickOn;value_ShirtPull/Holding;value_Argument;value_Minutes;value_EndType;value_Tactical;value_Shove/Push;value_Defensive1V1;value_TacticalFoul;value_FloatedCross;value_Straight;value_BoxLeft;value_SwerveLeft;value_HighLeft;value_HighGkIntervention;value_HighClaim;value_Penalty;value_PenaltyTakerId;value_LowRight;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_Diving;value_Scored;value_DrivenCross;value_AerialFoul;value_High;value_Dissent;value_SmallBoxCentre;value_GkKickFromHands;value_ParriedSafe;value_GoesToPenalties;value_HighCentre;value_HitWoodwork;value_HighRight;value_Saved;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665971821;412;50;1;0;23;iiolvosiuokkrl5iuoxcjo4p;1;30,2;95,9;2024-04-01T00:05:16.384Z;2024-04-01T00:54:25Z;[{'id': 4913947659, 'qualifierId': 285}, {'id': 4913947657, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913947749, 'qualifierId': 233, 'value': '4'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;bytb7hv1ld07ucu44cse2t7o4;Dispossessed;;;;;;;;;;;;;;;;;;;;1,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;0;23;Los Angeles II;23;DC;1,0
2665956035;4;7;1;0;23;6gaq85erpkvbyxvivd96wuw44;0;69,8;4,1;2024-04-01T00:05:16.385Z;2024-04-05T06:38:17Z;[{'id': 4922518703, 'qualifierId': 385}, {'id': 4913856119, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913947727, 'qualifierId': 233, 'value': '412'}, {'id': 4913947627, 'qualifierId': 286}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;bytb7hv1ld07ucu44cse2t7o4;Tackle;;;;;;;;;;;;;;;;;;;;;412,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;0;23;Colorado Rapids II;23;MC;1,0
2665956019;8;1;1;0;24;iiolvosiuokkrl5iuoxcjo4p;0;32,9;95,8;2024-04-01T00:05:17.594Z;2024-04-01T01:05:23Z;[{'id': 4913947799, 'qualifierId': 286}, {'id': 4913856073, 'qualifierId': 212, 'value': '3.7'}, {'id': 4913947793, 'qualifierId': 236}, {'id': 4913947795, 'qualifierId': 233, 'value': '5'}, {'id': 4913856065, 'qualifierId': 140, 'value': '29.4'}, {'id': 4913856077, 'qualifierId': 213, 'value': '3.23'}, {'id': 4913856061, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913856069, 'qualifierId': 141, 'value': '95.3'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;3,23;3,7;29,4;95,3;;;;;;;;5,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;29,4;95,3;;;;;;;;0;0;24;Los Angeles II;24;DC;1,0
2665956047;5;74;1;0;24;6gaq85erpkvbyxvivd96wuw44;1;72,4;5,3;2024-04-01T00:05:17.595Z;2024-04-01T01:05:55Z;[{'id': 4913856159, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913947845, 'qualifierId': 233, 'value': '8'}, {'id': 4913856161, 'qualifierId': 285}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;bytb7hv1ld07ucu44cse2t7o4;Blocked Pass;;;;;;;;;;;;;;;;;;;;1,0;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;0;24;Colorado Rapids II;24;FWR;1,0
2665956051;6;5;1;0;25;6gaq85erpkvbyxvivd96wuw44;0;71,2;-1,4;2024-04-01T00:05:18.850Z;2024-04-01T00:54:27Z;[{'id': 4913856167, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913856169, 'qualifierId': 347}, {'id': 4913856235, 'qualifierId': 233, 'value': '9'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;9,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;0;25;Colorado Rapids II;25;FWR;1,0
2665956065;9;5;1;0;25;iiolvosiuokkrl5iuoxcjo4p;1;28,8;101,4;2024-04-01T00:05:18.850Z;2024-04-01T01:05:47Z;[{'id': 4913856221, 'qualifierId': 347}, {'id': 4913856219, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913856231, 'qualifierId': 233, 'value': '6'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;6,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;0;25;Los Angeles II;25;DC;1,0
2665956077;10;1;1;0;33;iiolvosiuokkrl5iuoxcjo4p;1;29,0;100,0;2024-04-01T00:05:26.850Z;2024-04-01T00:05:30Z;[{'id': 4913856267, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913856275, 'qualifierId': 213, 'value': '5.96'}, {'id': 4913856273, 'qualifierId': 212, 'value': '17.6'}, {'id': 4913856271, 'qualifierId': 141, 'value': '93.3'}, {'id': 4913856269, 'qualifierId': 140, 'value': '44.9'}, {'id': 4913856265, 'qualifierId': 107}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,96;17,6;44,9;93,3;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;44,9;93,3;;;;;;;;0;0;33;Los Angeles II;33;DC;1,0
2665956109;11;1;1;0;36;iiolvosiuokkrl5iuoxcjo4p;0;52,6;85,9;2024-04-01T00:05:30.066Z;2024-04-01T00:05:33Z;[{'id': 4913856403, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913856401, 'qualifierId': 155}, {'id': 4913856407, 'qualifierId': 141, 'value': '65.0'}, {'id': 4913856409, 'qualifierId': 212, 'value': '26.2'}, {'id': 4913856411, 'qualifierId': 213, 'value': '5.71'}, {'id': 4913856405, 'qualifierId': 140, 'value': '73.6'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,71;26,2;73,6;65,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;73,6;65,0;;;;;;;;0;0;36;Los Angeles II;36;MC;1,0
2665956123;7;59;1;0;40;6gaq85erpkvbyxvivd96wuw44;1;19,8;38,0;2024-04-01T00:05:34.131Z;2024-04-01T00:05:40Z;[{'id': 4913856461, 'qualifierId': 56, 'value': 'Back'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;bytb7hv1ld07ucu44cse2t7o4;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;0;40;Colorado Rapids II;40;GK;1,0
2665956141;8;12;1;0;41;6gaq85erpkvbyxvivd96wuw44;1;19,8;38,0;2024-04-01T00:05:34.996Z;2024-04-05T06:39:16Z;[{'id': 4913856515, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913856521, 'qualifierId': 212, 'value': '24.1'}, {'id': 4913856523, 'qualifierId': 213, 'value': '5.12'}, {'id': 4913856519, 'qualifierId': 141, 'value': '5.5'}, {'id': 4913856517, 'qualifierId': 140, 'value': '29.0'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;bytb7hv1ld07ucu44cse2t7o4;Clearance;;;;;;;;;;5,12;24,1;29,0;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;29,0;5,5;;;;;;;;0;0;41;Colorado Rapids II;41;GK;1,0
2665956143;9;1;1;0;43;6gaq85erpkvbyxvivd96wuw44;0;29,0;5,5;2024-04-01T00:05:36.516Z;2024-04-01T00:05:37Z;[{'id': 4913856541, 'qualifierId': 212, 'value': '3.7'}, {'id': 4913856535, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913856545, 'qualifierId': 213, 'value': '0.17'}, {'id': 4913856533, 'qualifierId': 3}, {'id': 4913856537, 'qualifierId': 140, 'value': '32.5'}, {'id': 4913856539, 'qualifierId': 141, 'value': '6.4'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,17;3,7;32,5;6,4;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;32,5;6,4;;;;;;;;0;0;43;Colorado Rapids II;43;MC;1,0
2665956147;12;61;1;0;43;iiolvosiuokkrl5iuoxcjo4p;1;62,1;92,6;2024-04-01T00:05:37.292Z;2024-04-01T00:05:37Z;[{'id': 4913856551, 'qualifierId': 56, 'value': 'Left'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;bytb7hv1ld07ucu44cse2t7o4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;0;43;Los Angeles II;43;MC;1,0
2665956153;10;5;1;0;44;6gaq85erpkvbyxvivd96wuw44;1;35,4;-2,0;2024-04-01T00:05:37.395Z;2024-04-01T00:05:39Z;[{'id': 4913856601, 'qualifierId': 233, 'value': '13'}, {'id': 4913856569, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913856571, 'qualifierId': 347}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;13,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;0;44;Colorado Rapids II;44;MC;1,0
2665956157;13;5;1;0;44;iiolvosiuokkrl5iuoxcjo4p;0;64,6;102,0;2024-04-01T00:05:37.395Z;2024-04-01T00:16:41Z;[{'id': 4913856605, 'qualifierId': 233, 'value': '10'}, {'id': 4913856579, 'qualifierId': 347}, {'id': 4913856577, 'qualifierId': 56, 'value': 'Left'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;10,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;0;44;Los Angeles II;44;MC;1,0
2665956193;11;1;1;0;48;6gaq85erpkvbyxvivd96wuw44;1;24,9;0,0;2024-04-01T00:05:42.341Z;2024-04-01T00:05:45Z;[{'id': 4913856735, 'qualifierId': 213, 'value': '0.91'}, {'id': 4913856725, 'qualifierId': 107}, {'id': 4913856727, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913856729, 'qualifierId': 140, 'value': '28.9'}, {'id': 4913856733, 'qualifierId': 212, 'value': '6.9'}, {'id': 4913856731, 'qualifierId': 141, 'value': '6.0'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,91;6,9;28,9;6,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;28,9;6,0;;;;;;;;0;0;48;Colorado Rapids II;48;DR;1,0
2665956203;12;1;1;0;51;6gaq85erpkvbyxvivd96wuw44;1;28,9;6,0;2024-04-01T00:05:45.012Z;2024-04-01T00:05:45Z;[{'id': 4913856773, 'qualifierId': 141, 'value': '3.7'}, {'id': 4913856771, 'qualifierId': 140, 'value': '25.7'}, {'id': 4913856775, 'qualifierId': 212, 'value': '3.7'}, {'id': 4913856777, 'qualifierId': 213, 'value': '3.58'}, {'id': 4913856769, 'qualifierId': 56, 'value': 'Back'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;3,58;3,7;25,7;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;25,7;3,7;;;;;;;;0;0;51;Colorado Rapids II;51;MC;1,0
2665956215;13;1;1;0;52;6gaq85erpkvbyxvivd96wuw44;1;25,7;3,7;2024-04-01T00:05:45.699Z;2024-04-01T00:05:47Z;[{'id': 4913856815, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913856817, 'qualifierId': 140, 'value': '11.5'}, {'id': 4913856819, 'qualifierId': 141, 'value': '25.4'}, {'id': 4913856823, 'qualifierId': 213, 'value': '2.36'}, {'id': 4913856821, 'qualifierId': 212, 'value': '21.0'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;2,36;21,0;11,5;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;11,5;25,4;;;;;;;;0;0;52;Colorado Rapids II;52;DR;1,0
2665956221;14;1;1;0;53;6gaq85erpkvbyxvivd96wuw44;1;11,3;26,5;2024-04-01T00:05:47.300Z;2024-04-01T00:05:49Z;[{'id': 4913856889, 'qualifierId': 141, 'value': '54.8'}, {'id': 4913856885, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913856893, 'qualifierId': 213, 'value': '1.83'}, {'id': 4913856891, 'qualifierId': 212, 'value': '19.9'}, {'id': 4913856887, 'qualifierId': 140, 'value': '6.5'}];do2o6ka25talswmmillufejqi;D. Rosales;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,83;19,9;6,5;54,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;6,5;54,8;;;;;;;;0;0;53;Colorado Rapids II;53;DL;1,0
2665956245;15;1;1;0;55;6gaq85erpkvbyxvivd96wuw44;1;8,2;55,0;2024-04-01T00:05:48.867Z;2024-04-01T00:05:52Z;[{'id': 4913857005, 'qualifierId': 141, 'value': '96.3'}, {'id': 4913857003, 'qualifierId': 140, 'value': '15.1'}, {'id': 4913857001, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913857009, 'qualifierId': 213, 'value': '1.32'}, {'id': 4913857007, 'qualifierId': 212, 'value': '29.0'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,32;29,0;15,1;96,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;15,1;96,3;;;;;;;;0;0;55;Colorado Rapids II;55;GK;1,0
2665956263;16;1;1;0;59;6gaq85erpkvbyxvivd96wuw44;0;15,4;96,3;2024-04-01T00:05:52.531Z;2024-04-01T00:05:57Z;[{'id': 4913857105, 'qualifierId': 212, 'value': '26.2'}, {'id': 4913857097, 'qualifierId': 155}, {'id': 4913857099, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913857103, 'qualifierId': 141, 'value': '82.8'}, {'id': 4913857101, 'qualifierId': 140, 'value': '38.8'}, {'id': 4913857107, 'qualifierId': 213, 'value': '5.93'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,93;26,2;38,8;82,8;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;38,8;82,8;;;;;;;;0;0;59;Colorado Rapids II;59;DC;1,0
2665972561;413;44;1;1;2;iiolvosiuokkrl5iuoxcjo4p;1;58,2;15,7;2024-04-01T00:05:55.384Z;2024-04-01T00:57:44Z;[{'id': 4913951517, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913951519, 'qualifierId': 286}, {'id': 4913951525, 'qualifierId': 233, 'value': '17'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;bytb7hv1ld07ucu44cse2t7o4;Aerial;;;;;;;;;;;;;;;;;;;;;17,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;1;2;Los Angeles II;62;DL;1,0
2665956273;17;44;1;1;2;6gaq85erpkvbyxvivd96wuw44;0;41,8;84,3;2024-04-01T00:05:55.385Z;2024-04-01T00:57:45Z;[{'id': 4913857145, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913951529, 'qualifierId': 233, 'value': '413'}, {'id': 4913857147, 'qualifierId': 285}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;bytb7hv1ld07ucu44cse2t7o4;Aerial;;;;;;;;;;;;;;;;;;;;1,0;413,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;2;Colorado Rapids II;62;FWL;1,0
2665956309;14;1;1;1;2;iiolvosiuokkrl5iuoxcjo4p;1;56,9;8,9;2024-04-01T00:05:56.250Z;2024-04-01T00:05:59Z;[{'id': 4913857285, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913857289, 'qualifierId': 141, 'value': '5.1'}, {'id': 4913857283, 'qualifierId': 3}, {'id': 4913857287, 'qualifierId': 140, 'value': '66.8'}, {'id': 4913857291, 'qualifierId': 212, 'value': '10.7'}, {'id': 4913857293, 'qualifierId': 213, 'value': '6.04'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;6,04;10,7;66,8;5,1;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;66,8;5,1;;;;;;;;0;1;2;Los Angeles II;62;DL;1,0
2665956313;15;49;1;1;3;iiolvosiuokkrl5iuoxcjo4p;1;62,7;4,8;2024-04-01T00:05:56.841Z;2024-04-01T01:05:17Z;[];ajrr99t1qsj4sy5zcx0t5ksgk;K. Stewart-Baynes;;bytb7hv1ld07ucu44cse2t7o4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;1;3;Los Angeles II;63;FWR;1,0
2665956319;16;1;1;1;4;iiolvosiuokkrl5iuoxcjo4p;0;62,7;4,8;2024-04-01T00:05:58.026Z;2024-04-01T01:05:18Z;[{'id': 4913857335, 'qualifierId': 141, 'value': '13.2'}, {'id': 4913857331, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913857333, 'qualifierId': 140, 'value': '70.2'}, {'id': 4913857337, 'qualifierId': 212, 'value': '9.7'}, {'id': 4913857339, 'qualifierId': 213, 'value': '0.63'}];ajrr99t1qsj4sy5zcx0t5ksgk;K. Stewart-Baynes;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,63;9,7;70,2;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;70,2;13,2;;;;;;;;0;1;4;Los Angeles II;64;FWR;1,0
