id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_Involved;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_DeletedEventType;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_IntendedTackleTarget;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_TouchTypeControl;value_Defensive;value_TouchTypePass;value_Straight;value_DrivenCross;value_RightFooted;value_Cross;value_NotVisible;value_LeftFooted;value_OutSwinger;value_HeadPass;value_LayOff;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_NotAssisted;value_BigChance;value_GkX;value_GkY;value_GoalmouthY;value_GoalmouthZ;value_FantasyAssistId;value_GoalShotGameClock;value_LowCentre;value_GoalShotTimestamp;value_FirstTouch;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_RegularPlay;value_SmallBoxCentre;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_OutOfPlay;value_TouchTypeClearance;value_Overrun;value_AttemptedTackle;value_MediumGkIntervention;value_KeeperThrow;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_Defensive1V1;value_SixYardBlocked;value_FreeKick;value_BlockedX;value_OutOfBoxDeepRight;value_Blocked;value_BlockedY;value_LowLeft;value_DefBlock;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_OutOfBoxCentre;value_SavedOffLine;value_FromCorner;value_Volley;value_LastLine;value_BoxCentre;value_LowRight;value_BlockedPass;value_BlockedCross;value_ShirtPull/Holding;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_IncorrectOutOfPlayDecision;value_IntentionalAssist;value_Assist;value_Assisted;value_NotPastGoalLine;value_Head;value_Handball;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_BallHitsReferee;value_LeadingToGoal;value_1On1;value_BoxRight;value_RelatedError1Id;value_ThroughBall;value_IndividualPlay;value_BoxDeepLeft;value_Hands;value_Diving;value_ParriedDanger;value_Minutes;value_HighRight;value_ThrowInSetPiece;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_PullBack;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_OverhitCross;value_LeadingToAttempt;value_Collected;value_LowGkIntervention;value_FlickOn;value_SwerveRight;value_FastBreak;value_High;value_Stooping;value_InjuredPlayerId;value_Injury;value_RecklessOffence;value_FloatedCross;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708423897;162;1;1;19;32;5icuo8utnztpsd9l03gdd68dl;1;23,7;65,8;2024-08-12T02:24:23.018Z;2024-08-12T02:24:30Z;[{'id': 5145563593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145563601, 'qualifierId': 213, 'value': '4.79'}, {'id': 5145563597, 'qualifierId': 141, 'value': '34.0'}, {'id': 5145563599, 'qualifierId': 212, 'value': '21.7'}, {'id': 5145563595, 'qualifierId': 140, 'value': '25.4'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;25,4;21,7;4,79;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;25,4;34,0;;;;;;;0;0;19;32;Real Monarchs;1172;DC;1,0
2708423901;163;1;1;19;39;5icuo8utnztpsd9l03gdd68dl;1;31,9;16,1;2024-08-12T02:24:29.914Z;2024-08-12T02:24:32Z;[{'id': 5145563617, 'qualifierId': 141, 'value': '25.9'}, {'id': 5145563615, 'qualifierId': 140, 'value': '37.3'}, {'id': 5145563619, 'qualifierId': 212, 'value': '8.7'}, {'id': 5145563621, 'qualifierId': 213, 'value': '0.87'}, {'id': 5145563613, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;37,3;8,7;0,87;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;37,3;25,9;;;;;;;0;0;19;39;Real Monarchs;1179;DL;1,0
2708423909;164;1;1;19;40;5icuo8utnztpsd9l03gdd68dl;1;36,2;28,3;2024-08-12T02:24:31.354Z;2024-08-12T02:24:34Z;[{'id': 5145563651, 'qualifierId': 212, 'value': '22.8'}, {'id': 5145563653, 'qualifierId': 213, 'value': '2.10'}, {'id': 5145563645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145563649, 'qualifierId': 141, 'value': '57.3'}, {'id': 5145563647, 'qualifierId': 140, 'value': '25.3'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;25,3;22,8;2,1;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;25,3;57,3;;;;;;;0;0;19;40;Real Monarchs;1180;AMC;1,0
2708423919;165;1;1;19;43;5icuo8utnztpsd9l03gdd68dl;1;25,4;58,4;2024-08-12T02:24:34.026Z;2024-08-12T02:24:36Z;[{'id': 5145563689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145563695, 'qualifierId': 212, 'value': '18.2'}, {'id': 5145563697, 'qualifierId': 213, 'value': '1.44'}, {'id': 5145563693, 'qualifierId': 141, 'value': '85.0'}, {'id': 5145563691, 'qualifierId': 140, 'value': '27.6'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;27,6;18,2;1,44;85,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;27,6;85,0;;;;;;;0;0;19;43;Real Monarchs;1183;DC;1,0
2708423927;166;1;1;19;46;5icuo8utnztpsd9l03gdd68dl;1;27,4;80,5;2024-08-12T02:24:36.826Z;2024-08-12T02:24:39Z;[{'id': 5145563741, 'qualifierId': 212, 'value': '8.7'}, {'id': 5145563737, 'qualifierId': 140, 'value': '33.6'}, {'id': 5145563743, 'qualifierId': 213, 'value': '5.56'}, {'id': 5145563739, 'qualifierId': 141, 'value': '72.0'}, {'id': 5145563735, 'qualifierId': 56, 'value': 'Back'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;33,6;8,7;5,56;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;33,6;72,0;;;;;;;0;0;19;46;Real Monarchs;1186;MC;1,0
2708423933;167;1;1;19;48;5icuo8utnztpsd9l03gdd68dl;1;32,2;73,9;2024-08-12T02:24:39.483Z;2024-08-12T02:24:41Z;[{'id': 5145563767, 'qualifierId': 212, 'value': '18.5'}, {'id': 5145563765, 'qualifierId': 141, 'value': '93.8'}, {'id': 5145563763, 'qualifierId': 140, 'value': '44.2'}, {'id': 5145563761, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145563769, 'qualifierId': 213, 'value': '0.82'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;44,2;18,5;0,82;93,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;44,2;93,8;;;;;;;0;0;19;48;Real Monarchs;1188;AMC;1,0
2708423937;168;1;1;19;50;5icuo8utnztpsd9l03gdd68dl;0;44,5;96,2;2024-08-12T02:24:41.050Z;2024-08-12T02:24:42Z;[{'id': 5145563787, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145563791, 'qualifierId': 141, 'value': '84.2'}, {'id': 5145563793, 'qualifierId': 212, 'value': '28.4'}, {'id': 5145563789, 'qualifierId': 140, 'value': '70.4'}, {'id': 5145563795, 'qualifierId': 213, 'value': '5.99'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;70,4;28,4;5,99;84,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;70,4;84,2;;;;;;;0;0;19;50;Real Monarchs;1190;DC;1,0
2708423939;185;49;1;19;53;cbip96wzs3jc2xadoluhhxotl;1;26,2;20,9;2024-08-12T02:24:43.936Z;2024-08-12T02:24:44Z;[];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;enswumy4bzfogye70d9a11atw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;19;53;Tacoma Defiance;1193;DL;1,0
2708423963;186;1;1;19;56;cbip96wzs3jc2xadoluhhxotl;1;28,7;40,1;2024-08-12T02:24:46.766Z;2024-08-12T02:24:54Z;[{'id': 5145563923, 'qualifierId': 140, 'value': '30.8'}, {'id': 5145563921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145563929, 'qualifierId': 213, 'value': '1.47'}, {'id': 5145563925, 'qualifierId': 141, 'value': '72.2'}, {'id': 5145563927, 'qualifierId': 212, 'value': '21.9'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;30,8;21,9;1,47;72,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;30,8;72,2;;;;;;;0;0;19;56;Tacoma Defiance;1196;DL;1,0
2708423969;187;1;1;20;3;cbip96wzs3jc2xadoluhhxotl;1;38,3;62,0;2024-08-12T02:24:54.204Z;2024-08-12T02:24:59Z;[{'id': 5145563965, 'qualifierId': 213, 'value': '4.68'}, {'id': 5145563963, 'qualifierId': 212, 'value': '17.6'}, {'id': 5145563959, 'qualifierId': 140, 'value': '37.8'}, {'id': 5145563961, 'qualifierId': 141, 'value': '36.2'}, {'id': 5145563957, 'qualifierId': 56, 'value': 'Back'}];f5cmlyf69p88bb6qabbjhris5;M. Silva;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;37,8;17,6;4,68;36,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,8;36,2;;;;;;;0;0;20;3;Tacoma Defiance;1203;DC;1,0
2708423975;188;1;1;20;8;cbip96wzs3jc2xadoluhhxotl;1;44,8;29,3;2024-08-12T02:24:58.625Z;2024-08-12T02:25:03Z;[{'id': 5145563985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145563989, 'qualifierId': 141, 'value': '11.6'}, {'id': 5145563993, 'qualifierId': 213, 'value': '4.81'}, {'id': 5145563991, 'qualifierId': 212, 'value': '12.1'}, {'id': 5145563987, 'qualifierId': 140, 'value': '45.9'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;45,9;12,1;4,81;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;45,9;11,6;;;;;;;0;0;20;8;Tacoma Defiance;1208;DL;1,0
2708423983;189;1;1;20;12;cbip96wzs3jc2xadoluhhxotl;1;47,0;9,1;2024-08-12T02:25:03.203Z;2024-08-12T02:25:07Z;[{'id': 5145564031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145564033, 'qualifierId': 140, 'value': '38.1'}, {'id': 5145564037, 'qualifierId': 212, 'value': '19.2'}, {'id': 5145564035, 'qualifierId': 141, 'value': '33.8'}, {'id': 5145564039, 'qualifierId': 213, 'value': '2.08'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;38,1;19,2;2,08;33,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;38,1;33,8;;;;;;;0;0;20;12;Tacoma Defiance;1212;DR;1,0
2708423993;190;1;1;20;17;cbip96wzs3jc2xadoluhhxotl;1;43,7;36,8;2024-08-12T02:25:07.671Z;2024-08-12T02:25:10Z;[{'id': 5145564077, 'qualifierId': 140, 'value': '42.9'}, {'id': 5145564079, 'qualifierId': 141, 'value': '81.6'}, {'id': 5145564081, 'qualifierId': 212, 'value': '30.5'}, {'id': 5145564075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145564083, 'qualifierId': 213, 'value': '1.60'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;42,9;30,5;1,6;81,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;42,9;81,6;;;;;;;0;0;20;17;Tacoma Defiance;1217;DL;1,0
2708423997;191;1;1;20;20;cbip96wzs3jc2xadoluhhxotl;1;48,5;82,1;2024-08-12T02:25:10.624Z;2024-08-12T02:25:13Z;[{'id': 5145564101, 'qualifierId': 140, 'value': '64.5'}, {'id': 5145564103, 'qualifierId': 141, 'value': '96.2'}, {'id': 5145564099, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145564107, 'qualifierId': 213, 'value': '0.52'}, {'id': 5145564105, 'qualifierId': 212, 'value': '19.3'}];f5cmlyf69p88bb6qabbjhris5;M. Silva;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;64,5;19,3;0,52;96,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;64,5;96,2;;;;;;;0;0;20;20;Tacoma Defiance;1220;DC;1,0
2708424001;192;43;1;20;22;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-08-12T02:25:12.842Z;2024-08-12T02:25:24Z;[{'id': 5145564125, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145564129, 'qualifierId': 141, 'value': '93.6'}, {'id': 5145564127, 'qualifierId': 140, 'value': '83.6'}, {'id': 5145564249, 'qualifierId': 144, 'value': '1'}, {'id': 5145564133, 'qualifierId': 213, 'value': '6.20'}, {'id': 5145564131, 'qualifierId': 212, 'value': '20.1'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;enswumy4bzfogye70d9a11atw;Deleted event;;;;;;;;;;;1,0;83,6;20,1;6,2;93,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;83,6;93,6;;;;;;;0;0;20;22;Tacoma Defiance;1222;AML;1,0
2708424011;194;1;1;20;22;cbip96wzs3jc2xadoluhhxotl;0;71,3;96,0;2024-08-12T02:25:13.076Z;2024-08-12T02:25:21Z;[{'id': 5145564175, 'qualifierId': 212, 'value': '14.9'}, {'id': 5145564173, 'qualifierId': 141, 'value': '93.3'}, {'id': 5145564171, 'qualifierId': 140, 'value': '85.4'}, {'id': 5145564177, 'qualifierId': 213, 'value': '6.16'}, {'id': 5145564169, 'qualifierId': 56, 'value': 'Left'}];asy97zdxk0352toy38huzk222;T. Silva;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;85,4;14,9;6,16;93,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;85,4;93,3;;;;;;;0;0;20;22;Tacoma Defiance;1222;DC;1,0
2708424013;169;12;1;20;26;5icuo8utnztpsd9l03gdd68dl;1;17,2;11,9;2024-08-12T02:25:17.043Z;2024-08-14T10:09:54Z;[{'id': 5148304227, 'qualifierId': 140, 'value': '17.9'}, {'id': 5148304231, 'qualifierId': 212, 'value': '8.9'}, {'id': 5148304233, 'qualifierId': 213, 'value': '4.79'}, {'id': 5148304225, 'qualifierId': 167}, {'id': 5145564181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5148304229, 'qualifierId': 141, 'value': '0.0'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;enswumy4bzfogye70d9a11atw;Clearance;;;;;;;;;;;;17,9;8,9;4,79;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;17,9;0,0;;;;;;;0;0;20;26;Real Monarchs;1226;MC;1,0
2708424017;170;5;1;20;27;5icuo8utnztpsd9l03gdd68dl;0;18,2;-0,8;2024-08-12T02:25:17.685Z;2024-08-12T04:13:17Z;[{'id': 5145564229, 'qualifierId': 233, 'value': '195'}, {'id': 5145564193, 'qualifierId': 347}, {'id': 5145564191, 'qualifierId': 56, 'value': 'Back'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;enswumy4bzfogye70d9a11atw;Out;;;;;;;;;;;;;;;;;;;;;195,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;20;27;Real Monarchs;1227;MC;1,0
2708424023;195;5;1;20;27;cbip96wzs3jc2xadoluhhxotl;1;81,8;100,8;2024-08-12T02:25:17.685Z;2024-08-12T04:13:16Z;[{'id': 5145564225, 'qualifierId': 233, 'value': '170'}, {'id': 5145564217, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145564219, 'qualifierId': 347}];asy97zdxk0352toy38huzk222;T. Silva;;;enswumy4bzfogye70d9a11atw;Out;;;;;;;;;;;;;;;;;;;;;170,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;20;27;Tacoma Defiance;1227;DC;1,0
2708424067;196;1;1;20;48;cbip96wzs3jc2xadoluhhxotl;1;81,8;100,0;2024-08-12T02:25:38.609Z;2024-08-12T02:25:41Z;[{'id': 5145564399, 'qualifierId': 212, 'value': '10.3'}, {'id': 5145564395, 'qualifierId': 140, 'value': '73.6'}, {'id': 5145564397, 'qualifierId': 141, 'value': '92.9'}, {'id': 5145564391, 'qualifierId': 107}, {'id': 5145564401, 'qualifierId': 213, 'value': '3.73'}, {'id': 5145564393, 'qualifierId': 56, 'value': 'Left'}];asy97zdxk0352toy38huzk222;T. Silva;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;73,6;10,3;3,73;92,9;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;73,6;92,9;;;;;;;0;0;20;48;Tacoma Defiance;1248;DC;1,0
2708424073;197;1;1;20;50;cbip96wzs3jc2xadoluhhxotl;1;73,6;92,9;2024-08-12T02:25:41.156Z;2024-08-12T02:25:43Z;[{'id': 5145564417, 'qualifierId': 141, 'value': '89.9'}, {'id': 5145564419, 'qualifierId': 212, 'value': '5.1'}, {'id': 5145564415, 'qualifierId': 140, 'value': '78.1'}, {'id': 5145564421, 'qualifierId': 213, 'value': '5.88'}, {'id': 5145564413, 'qualifierId': 56, 'value': 'Left'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;78,1;5,1;5,88;89,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;78,1;89,9;;;;;;;0;0;20;50;Tacoma Defiance;1250;MC;1,0
2708424075;198;1;1;20;52;cbip96wzs3jc2xadoluhhxotl;1;78,1;89,9;2024-08-12T02:25:43.344Z;2024-08-12T02:25:45Z;[{'id': 5145564425, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145564429, 'qualifierId': 141, 'value': '98.0'}, {'id': 5145564427, 'qualifierId': 140, 'value': '84.0'}, {'id': 5145564431, 'qualifierId': 212, 'value': '8.3'}, {'id': 5145564433, 'qualifierId': 213, 'value': '0.73'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;84,0;8,3;0,73;98,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;84,0;98,0;;;;;;;0;0;20;52;Tacoma Defiance;1252;MC;1,0
2708424079;199;1;1;20;54;cbip96wzs3jc2xadoluhhxotl;1;87,4;97,1;2024-08-12T02:25:45.250Z;2024-08-12T02:25:46Z;[{'id': 5145564449, 'qualifierId': 141, 'value': '88.2'}, {'id': 5145564447, 'qualifierId': 140, 'value': '87.2'}, {'id': 5145564453, 'qualifierId': 213, 'value': '4.68'}, {'id': 5145564451, 'qualifierId': 212, 'value': '6.1'}, {'id': 5145564443, 'qualifierId': 56, 'value': 'Left'}];asy97zdxk0352toy38huzk222;T. Silva;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;87,2;6,1;4,68;88,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;87,2;88,2;;;;;;;0;0;20;54;Tacoma Defiance;1254;DC;1,0
2708424081;200;1;1;20;55;cbip96wzs3jc2xadoluhhxotl;0;86,6;88,3;2024-08-12T02:25:46.113Z;2024-08-14T11:39:17Z;[{'id': 5148304923, 'qualifierId': 236}, {'id': 5145564461, 'qualifierId': 56, 'value': 'Left'}, {'id': 5148304817, 'qualifierId': 213, 'value': '1.12'}, {'id': 5148304815, 'qualifierId': 212, 'value': '3.9'}, {'id': 5148304925, 'qualifierId': 286}, {'id': 5148304811, 'qualifierId': 140, 'value': '88.2'}, {'id': 5148304813, 'qualifierId': 141, 'value': '93.4'}, {'id': 5148342903, 'qualifierId': 233, 'value': '173'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;88,2;3,9;1,12;93,4;;;;;;173,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;88,2;93,4;;;;;;;0;0;20;55;Tacoma Defiance;1255;AML;1,0
