id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamKit;value_Captain;value_PlayerPosition;value_Resume;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TouchTypeControl;value_TakeOnOvertake;value_DeletedEventType;value_Direct;value_Foul;value_Shove/Push;value_NextEventThrowIn;value_FreeKickTaken;value_Chipped;value_TouchTypeClearance;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_NotVisible;value_AttemptedTackle;value_ThroughBall;value_RegularPlay;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_GoalShotTimestamp;value_LeftFooted;value_Assisted;value_GkY;value_GoalmouthY;value_BoxCentre;value_BigChance;value_GkX;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_LowCentre;value_FirstTouch;value_GoalShotGameClock;value_RelatedEventId;value_LayOff;value_OutOfBoxCentre;value_IndividualPlay;value_High;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_ThrowIn;value_OutOfPlay;value_Indirect;value_TouchTypePass;value_ShirtPull/Holding;value_Left;value_CornerTaken;value_BlockedPass;value_Head;value_OutSwinger;value_Cross;value_BlockedCross;value_InSwinger;value_Handball;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_TakeOnSpace;value_AerialFoul;value_Low;value_CloseRight;value_PullBack;value_CloseLeft;value_Defensive1V1;value_YellowCard;value_Argument;value_BlockedX;value_Blocked;value_FreeKick;value_NotAssisted;value_BlockedY;value_DefBlock;value_ByWall;value_InjuredPlayerId;value_Injury;value_MediumGkIntervention;value_GkHoof;value_SmallBoxCentre;value_LowLeft;value_HighClaim;value_HighGkIntervention;value_Right;value_Minutes;value_Straight;value_FloatedCross;value_Sliding;value_Feet;value_ParriedDanger;value_EndType;value_Volley;value_LowRight;value_SixYardBlocked;value_BoxRight;value_Stooping;value_Hands;value_SmallBoxRight;value_Deflection;value_Diving;value_Fumble;value_HighCentre;value_Collected;value_NotPastGoalLine;value_BoxLeft;value_FromShotOffTarget;value_Dissent;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_FastBreak;value_FromCorner;value_Standing;value_Overrun;value_OtherObstacle;value_BallHitsReferee;value_ParriedSafe;value_HighRight;value_TacticalFoul;value_GoesToPenalties;value_Penalty;value_HitWoodwork;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684927213;913;44;2;79;23;cwnjxlibb02fuh0vwgvac6h45;0;91,4;44,4;2024-05-04T22:42:46.866Z;2024-05-10T11:41:36Z;[{'id': 5016447999, 'qualifierId': 286}, {'id': 5016447995, 'qualifierId': 56, 'value': 'Center'}, {'id': 5016448001, 'qualifierId': 233, 'value': '842'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;cm8b3670jp7hdcqioiu7a3or8;Aerial;;;;;;;;;;;;;;;;;;;842,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;23;Orlando City B;4763;Sub;1,0
2684927327;843;12;2;79;23;479lsfr4cwlzewpbuda3y2xv4;1;8,2;53,0;2024-05-04T22:42:46.979Z;2024-05-10T11:42:19Z;[{'id': 5016448653, 'qualifierId': 212, 'value': '1.5'}, {'id': 5016448647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5016448651, 'qualifierId': 141, 'value': '53.6'}, {'id': 5016448645, 'qualifierId': 15}, {'id': 5016448655, 'qualifierId': 213, 'value': '0.27'}, {'id': 5016448649, 'qualifierId': 140, 'value': '9.6'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;cm8b3670jp7hdcqioiu7a3or8;Clearance;;;;;;;;;;;;1,5;0,27;53,6;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;9,6;53,6;;;;;;;;0;79;23;Chattanooga;4763;MC;1,0
2682666377;738;61;2;79;24;cwnjxlibb02fuh0vwgvac6h45;1;90,6;45,6;2024-05-04T22:42:48.107Z;2024-05-10T11:42:26Z;[{'id': 5004167585, 'qualifierId': 56, 'value': 'Center'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;cm8b3670jp7hdcqioiu7a3or8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;24;Orlando City B;4764;Sub;1,0
2682666395;667;61;2;79;25;479lsfr4cwlzewpbuda3y2xv4;1;8,8;49,5;2024-05-04T22:42:48.665Z;2024-05-10T11:42:34Z;[{'id': 5004167671, 'qualifierId': 56, 'value': 'Back'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;cm8b3670jp7hdcqioiu7a3or8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;79;25;Chattanooga;4765;Sub;1,0
2682666413;739;13;2;79;27;cwnjxlibb02fuh0vwgvac6h45;1;85,9;43,0;2024-05-04T22:42:50.221Z;2024-05-10T11:42:52Z;[{'id': 5004168653, 'qualifierId': 215}, {'id': 5004168647, 'qualifierId': 75}, {'id': 5004168659, 'qualifierId': 231, 'value': '48.2'}, {'id': 5004168657, 'qualifierId': 230, 'value': '98.0'}, {'id': 5004167755, 'qualifierId': 17}, {'id': 5004168651, 'qualifierId': 103, 'value': '23.6'}, {'id': 5004167967, 'qualifierId': 20}, {'id': 5004167965, 'qualifierId': 25}, {'id': 5004167757, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004168655, 'qualifierId': 458}, {'id': 5004168649, 'qualifierId': 102, 'value': '38.8'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;cm8b3670jp7hdcqioiu7a3or8;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,6;;;;48,2;38,8;1,0;;98,0;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;38,8;23.6;;;;0;79;27;Orlando City B;4767;Sub;1,0
2682666417;668;5;2;79;29;479lsfr4cwlzewpbuda3y2xv4;1;-0,8;61,9;2024-05-04T22:42:52.974Z;2024-05-04T22:42:55Z;[{'id': 5004167771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004167857, 'qualifierId': 233, 'value': '740'}, {'id': 5004167773, 'qualifierId': 346}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;740,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;79;29;Chattanooga;4769;Sub;1,0
2682666431;740;5;2;79;29;cwnjxlibb02fuh0vwgvac6h45;0;100,8;38,1;2024-05-04T22:42:52.974Z;2024-05-04T23:29:42Z;[{'id': 5004167841, 'qualifierId': 346}, {'id': 5004167839, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004167879, 'qualifierId': 233, 'value': '668'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;668,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;29;Orlando City B;4769;Sub;1,0
2682666635;669;1;2;79;45;479lsfr4cwlzewpbuda3y2xv4;1;3,2;47,2;2024-05-04T22:43:09.103Z;2024-05-10T11:43:53Z;[{'id': 5004168913, 'qualifierId': 213, 'value': '5.58'}, {'id': 5004168909, 'qualifierId': 141, 'value': '11.0'}, {'id': 5004168911, 'qualifierId': 212, 'value': '38.0'}, {'id': 5004168905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004168903, 'qualifierId': 155}, {'id': 5004168907, 'qualifierId': 140, 'value': '30.8'}, {'id': 5004168919, 'qualifierId': 74}, {'id': 5004171585, 'qualifierId': 189}, {'id': 5004168915, 'qualifierId': 1}, {'id': 5004168901, 'qualifierId': 124}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;38,0;5,58;11,0;30,8;;1,0;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;30,8;11,0;;;;;;;;0;79;45;Chattanooga;4785;GK;1,0
2684927743;844;44;2;79;48;479lsfr4cwlzewpbuda3y2xv4;1;25,7;4,9;2024-05-04T22:43:11.940Z;2024-05-10T11:44:19Z;[{'id': 5016450715, 'qualifierId': 233, 'value': '914'}, {'id': 5016450675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5016450679, 'qualifierId': 285}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cm8b3670jp7hdcqioiu7a3or8;Aerial;;;;;;;;;;;;;;;;;;1,0;914,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;79;48;Chattanooga;4788;Sub;1,0
2684927745;914;44;2;79;48;cwnjxlibb02fuh0vwgvac6h45;0;74,3;95,1;2024-05-04T22:43:11.941Z;2024-05-10T11:44:17Z;[{'id': 5016450687, 'qualifierId': 233, 'value': '844'}, {'id': 5016450685, 'qualifierId': 286}, {'id': 5016450681, 'qualifierId': 56, 'value': 'Left'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;cm8b3670jp7hdcqioiu7a3or8;Aerial;;;;;;;;;;;;;;;;;;;844,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;48;Orlando City B;4788;Sub;1,0
2682666639;670;1;2;79;49;479lsfr4cwlzewpbuda3y2xv4;0;30,6;10,9;2024-05-04T22:43:12.821Z;2024-05-10T13:06:25Z;[{'id': 5004168935, 'qualifierId': 213, 'value': '0.69'}, {'id': 5004168927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004168925, 'qualifierId': 3}, {'id': 5004168929, 'qualifierId': 140, 'value': '34.5'}, {'id': 5004168933, 'qualifierId': 212, 'value': '5.3'}, {'id': 5004168931, 'qualifierId': 141, 'value': '15.9'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;5,3;0,69;15,9;34,5;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;34,5;15,9;;;;;;;;0;79;49;Chattanooga;4789;Sub;1,0
2684927805;915;61;2;79;51;cwnjxlibb02fuh0vwgvac6h45;0;71,1;92,2;2024-05-04T22:43:14.639Z;2024-05-10T11:44:35Z;[{'id': 5016451021, 'qualifierId': 56, 'value': 'Left'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;cm8b3670jp7hdcqioiu7a3or8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;51;Orlando City B;4791;Sub;1,0
2682666649;671;1;2;79;52;479lsfr4cwlzewpbuda3y2xv4;1;34,6;16,4;2024-05-04T22:43:15.573Z;2024-05-10T11:44:39Z;[{'id': 5004168981, 'qualifierId': 213, 'value': '3.28'}, {'id': 5004168975, 'qualifierId': 140, 'value': '26.4'}, {'id': 5004168979, 'qualifierId': 212, 'value': '8.7'}, {'id': 5004168973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004168977, 'qualifierId': 141, 'value': '14.7'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;8,7;3,28;14,7;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;26,4;14,7;;;;;;;;0;79;52;Chattanooga;4792;FW;1,0
2682666669;672;1;2;79;53;479lsfr4cwlzewpbuda3y2xv4;1;29,5;17,6;2024-05-04T22:43:16.517Z;2024-05-10T11:44:45Z;[{'id': 5004169067, 'qualifierId': 141, 'value': '2.9'}, {'id': 5004169063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004169071, 'qualifierId': 213, 'value': '4.79'}, {'id': 5004169069, 'qualifierId': 212, 'value': '10.0'}, {'id': 5004169065, 'qualifierId': 140, 'value': '30.2'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;10,0;4,79;2,9;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;30,2;2,9;;;;;;;;0;79;53;Chattanooga;4793;MC;1,0
2682666675;673;4;2;79;56;479lsfr4cwlzewpbuda3y2xv4;1;29,0;5,6;2024-05-04T22:43:20.026Z;2024-05-04T22:43:21Z;[{'id': 5004169127, 'qualifierId': 13}, {'id': 5004169135, 'qualifierId': 285}, {'id': 5004169131, 'qualifierId': 152}, {'id': 5004169133, 'qualifierId': 265}, {'id': 5004169129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004169137, 'qualifierId': 233, 'value': '741'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cm8b3670jp7hdcqioiu7a3or8;Foul;;;;;;;;;;;;;;;;;;1,0;741,0;;;;;;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;79;56;Chattanooga;4796;Sub;1,0
2682666667;741;4;2;79;56;cwnjxlibb02fuh0vwgvac6h45;0;71,0;94,4;2024-05-04T22:43:20.027Z;2024-05-04T22:43:21Z;[{'id': 5004169091, 'qualifierId': 13}, {'id': 5004169145, 'qualifierId': 233, 'value': '673'}, {'id': 5004169097, 'qualifierId': 265}, {'id': 5004169093, 'qualifierId': 56, 'value': 'Left'}, {'id': 5004169095, 'qualifierId': 152}, {'id': 5004169099, 'qualifierId': 286}];246vnjq690m4ju1wkfrezlql1;C. Rivas;;;cm8b3670jp7hdcqioiu7a3or8;Foul;;;;;;;;;;;;;;;;;;;673,0;1,0;;;;;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;56;Orlando City B;4796;Sub;1,0
2682666729;674;1;2;79;59;479lsfr4cwlzewpbuda3y2xv4;1;23,6;11,3;2024-05-04T22:43:22.334Z;2024-05-10T12:12:55Z;[{'id': 5004169365, 'qualifierId': 212, 'value': '22.3'}, {'id': 5004169357, 'qualifierId': 152}, {'id': 5004169361, 'qualifierId': 140, 'value': '15.4'}, {'id': 5004169355, 'qualifierId': 5}, {'id': 5004169359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004169367, 'qualifierId': 213, 'value': '1.97'}, {'id': 5004169363, 'qualifierId': 141, 'value': '41.5'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;22,3;1,97;41,5;15,4;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;15,4;41,5;;;;;;;;0;79;59;Chattanooga;4799;DL;1,0
2682666747;675;1;2;80;3;479lsfr4cwlzewpbuda3y2xv4;1;15,5;44,9;2024-05-04T22:43:27.141Z;2024-05-04T22:43:29Z;[{'id': 5004169541, 'qualifierId': 213, 'value': '1.31'}, {'id': 5004169531, 'qualifierId': 140, 'value': '20.7'}, {'id': 5004169533, 'qualifierId': 141, 'value': '74.7'}, {'id': 5004169537, 'qualifierId': 212, 'value': '21.0'}, {'id': 5004169527, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;21,0;1,31;74,7;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;20,7;74,7;;;;;;;;0;80;3;Chattanooga;4803;DC;1,0
2682666765;676;1;2;80;6;479lsfr4cwlzewpbuda3y2xv4;1;21,2;72,1;2024-05-04T22:43:29.525Z;2024-05-04T22:43:31Z;[{'id': 5004169651, 'qualifierId': 212, 'value': '12.4'}, {'id': 5004169653, 'qualifierId': 213, 'value': '4.08'}, {'id': 5004169647, 'qualifierId': 140, 'value': '14.2'}, {'id': 5004169649, 'qualifierId': 141, 'value': '57.5'}, {'id': 5004169645, 'qualifierId': 56, 'value': 'Back'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;12,4;4,08;57,5;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;14,2;57,5;;;;;;;;0;80;6;Chattanooga;4806;DC;1,0
2682666789;677;1;2;80;8;479lsfr4cwlzewpbuda3y2xv4;1;13,8;57,8;2024-05-04T22:43:31.829Z;2024-05-04T22:43:35Z;[{'id': 5004169795, 'qualifierId': 212, 'value': '33.6'}, {'id': 5004169799, 'qualifierId': 1}, {'id': 5004169797, 'qualifierId': 213, 'value': '0.80'}, {'id': 5004169793, 'qualifierId': 141, 'value': '93.2'}, {'id': 5004169789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004169791, 'qualifierId': 140, 'value': '36.1'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;33,6;0,8;93,2;36,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;36,1;93,2;;;;;;;;0;80;8;Chattanooga;4808;DC;1,0
2682666799;678;1;2;80;11;479lsfr4cwlzewpbuda3y2xv4;0;31,2;97,5;2024-05-04T22:43:34.797Z;2024-05-10T12:13:18Z;[{'id': 5004169863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004169867, 'qualifierId': 141, 'value': '81.6'}, {'id': 5004169871, 'qualifierId': 213, 'value': '4.88'}, {'id': 5004169869, 'qualifierId': 212, 'value': '11.0'}, {'id': 5004169865, 'qualifierId': 140, 'value': '32.9'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;11,0;4,88;81,6;32,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;32,9;81,6;;;;;;;;0;80;11;Chattanooga;4811;Sub;1,0
2682666805;742;8;2;80;12;cwnjxlibb02fuh0vwgvac6h45;1;66,6;18,2;2024-05-04T22:43:35.821Z;2024-05-10T12:13:27Z;[{'id': 5016471905, 'qualifierId': 385}, {'id': 5004169907, 'qualifierId': 56, 'value': 'Right'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cm8b3670jp7hdcqioiu7a3or8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;80;12;Orlando City B;4812;AMC;1,0
2684931481;845;3;2;80;13;479lsfr4cwlzewpbuda3y2xv4;1;27,3;95,4;2024-05-04T22:43:36.172Z;2024-05-10T12:14:14Z;[{'id': 5016472925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5016472943, 'qualifierId': 233, 'value': '916'}, {'id': 5016472929, 'qualifierId': 285}, {'id': 5016472931, 'qualifierId': 464}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;cm8b3670jp7hdcqioiu7a3or8;Take On;;;;;;;;;;;;;;;;;;1,0;916,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;80;13;Chattanooga;4813;Sub;1,0
2684931483;916;45;2;80;13;cwnjxlibb02fuh0vwgvac6h45;0;72,7;4,6;2024-05-04T22:43:36.172Z;2024-05-10T12:14:13Z;[{'id': 5016472935, 'qualifierId': 56, 'value': 'Right'}, {'id': 5016472939, 'qualifierId': 286}, {'id': 5016472941, 'qualifierId': 233, 'value': '845'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cm8b3670jp7hdcqioiu7a3or8;Challenge;;;;;;;;;;;;;;;;;;;845,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;80;13;Orlando City B;4813;AMR;1,0
2682666847;679;3;2;80;14;479lsfr4cwlzewpbuda3y2xv4;1;25,6;90,4;2024-05-04T22:43:37.821Z;2024-05-10T12:14:22Z;[{'id': 5004170111, 'qualifierId': 285}, {'id': 5004170131, 'qualifierId': 233, 'value': '743'}, {'id': 5016473129, 'qualifierId': 465}, {'id': 5004170109, 'qualifierId': 56, 'value': 'Back'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;cm8b3670jp7hdcqioiu7a3or8;Take On;;;;;;;;;;;;;;;;;;1,0;743,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;80;14;Chattanooga;4814;Sub;1,0
