id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_Zone;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_Assist;value_BlockedX;value_IndividualPlay;value_Assisted;value_OutOfBoxCentre;value_LowLeft;value_LeftFooted;value_BlockedY;value_GoalmouthZ;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_ParriedSafe;value_Standing;value_Hands;value_KeeperThrow;value_NotVisible;value_SwitchOfPlay;value_OutOfPlay;value_DeletedEventType;value_IncorrectOutOfPlayDecision;value_LayOff;value_PullBack;value_Left;value_Right;value_CornerTaken;value_HighClaim;value_GkKickFromHands;value_FlickOn;value_Cross;value_AttemptedTackle;value_Head;value_IntendedTackleTarget;value_NextEventGoalKick;value_GkX;value_RightFooted;value_GkY;value_Low;value_GoalKick;value_HighCentre;value_BoxLeft;value_OutSwinger;value_IntentionalAssist;value_GoalShotGameClock;value_LowCentre;value_BoxRight;value_GoalShotTimestamp;value_BigChance;value_FollowsADribble;value_LowRight;value_Blocked;value_BoxCentre;value_DefBlock;value_Straight;value_YellowCard;value_TacticalFoul;value_SetPiece;value_NotAssisted;value_HighRight;value_InSwinger;value_InjuredPlayerId;value_Injury;value_FirstTouch;value_NotPastGoalLine;value_Overrun;value_Minutes;value_FastBreak;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FromCorner;value_PlayersCaughtOffside;value_Indirect;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_Feet;value_Sliding;value_High;value_RecklessOffence;value_BlockedCross;value_Collected;value_Stooping;value_Diving;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_CloseLeft;value_PenaltyTakerId;value_Penalty;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Missed;value_ThroughBall;value_OverArm;value_BoxDeepLeft;value_Shove/Push;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718504035;13;1;1;0;33;479lsfr4cwlzewpbuda3y2xv4;1;38,6;24,4;2024-09-08T19:05:38.198Z;2024-09-08T19:05:39Z;[{'id': 5201119433, 'qualifierId': 141, 'value': '8.9'}, {'id': 5201119431, 'qualifierId': 140, 'value': '44.4'}, {'id': 5201119437, 'qualifierId': 213, 'value': '5.24'}, {'id': 5201119429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201119435, 'qualifierId': 212, 'value': '12.2'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;5,24;8,9;12,2;44,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;44,4;8,9;;;;;;;;0;0;33;Crown Legacy;33;DL;1,0
2718504045;14;1;1;0;34;479lsfr4cwlzewpbuda3y2xv4;0;44,4;8,9;2024-09-08T19:05:39.526Z;2024-09-08T19:05:41Z;[{'id': 5201119559, 'qualifierId': 286}, {'id': 5201119469, 'qualifierId': 140, 'value': '44.4'}, {'id': 5201119553, 'qualifierId': 236}, {'id': 5201119473, 'qualifierId': 212, 'value': '2.1'}, {'id': 5201119467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201119471, 'qualifierId': 141, 'value': '12.0'}, {'id': 5201119555, 'qualifierId': 233, 'value': '8'}, {'id': 5201119475, 'qualifierId': 213, 'value': '1.57'}];63fxqtvnryppqsyli70ey7omi;J. Kocevski;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,57;12,0;2,1;44,4;;;;8,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;44,4;12,0;;;;;;;;0;0;34;Crown Legacy;34;MC;1,0
2718504055;8;74;1;0;34;6ubc4y1v6hr63mca7ica4hp90;1;52,5;92,3;2024-09-08T19:05:39.527Z;2024-09-08T19:18:38Z;[{'id': 5201119517, 'qualifierId': 285}, {'id': 5201119515, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201119565, 'qualifierId': 233, 'value': '14'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Blocked Pass;;;;;;;;;;;;;;;;;;14,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;34;Orlando City B;34;MC;1,0
2718504067;9;50;1;0;37;6ubc4y1v6hr63mca7ica4hp90;1;53,0;96,0;2024-09-08T19:05:42.714Z;2024-09-08T19:05:47Z;[{'id': 5201119613, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201119615, 'qualifierId': 286}, {'id': 5201119727, 'qualifierId': 233, 'value': '15'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Dispossessed;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;37;Orlando City B;37;MC;1,0
2718504081;15;7;1;0;37;479lsfr4cwlzewpbuda3y2xv4;0;47,0;4,0;2024-09-08T19:05:42.715Z;2024-09-08T19:05:47Z;[{'id': 5201119717, 'qualifierId': 233, 'value': '9'}, {'id': 5201119697, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201119699, 'qualifierId': 285}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f5akd2ro7u6o8xebmfwk2meqc;Tackle;;;;;;;;;;;;;;;;;;9,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;0;37;Crown Legacy;37;DR;1,0
2718504099;10;61;1;0;40;6ubc4y1v6hr63mca7ica4hp90;1;53,7;94,2;2024-09-08T19:05:45.068Z;2024-09-08T21:17:43Z;[{'id': 5201119795, 'qualifierId': 56, 'value': 'Left'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;40;Orlando City B;40;MC;1,0
2718504109;11;5;1;0;40;6ubc4y1v6hr63mca7ica4hp90;0;50,7;100,9;2024-09-08T19:05:45.767Z;2024-09-08T19:18:31Z;[{'id': 5201119845, 'qualifierId': 347}, {'id': 5201119861, 'qualifierId': 233, 'value': '16'}, {'id': 5201119843, 'qualifierId': 56, 'value': 'Left'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Out;;;;;;;;;;;;;;;;;;16,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;40;Orlando City B;40;MC;1,0
2718504093;16;5;1;0;40;479lsfr4cwlzewpbuda3y2xv4;1;49,3;-0,9;2024-09-08T19:05:45.767Z;2024-09-08T20:04:53Z;[{'id': 5201119847, 'qualifierId': 233, 'value': '11'}, {'id': 5201119777, 'qualifierId': 347}, {'id': 5201119775, 'qualifierId': 56, 'value': 'Back'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f5akd2ro7u6o8xebmfwk2meqc;Out;;;;;;;;;;;;;;;;;;11,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;0;40;Crown Legacy;40;DR;1,0
2718504157;17;1;1;0;50;479lsfr4cwlzewpbuda3y2xv4;1;53,4;0,0;2024-09-08T19:05:55.721Z;2024-09-08T19:06:00Z;[{'id': 5201120143, 'qualifierId': 213, 'value': '1.14'}, {'id': 5201120135, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201120141, 'qualifierId': 212, 'value': '23.6'}, {'id': 5201120145, 'qualifierId': 1}, {'id': 5201120133, 'qualifierId': 107}, {'id': 5201120137, 'qualifierId': 140, 'value': '62.8'}, {'id': 5201120139, 'qualifierId': 141, 'value': '30.0'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,14;30,0;23,6;62,8;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;62,8;30,0;;;;;;;;0;0;50;Crown Legacy;50;DR;1,0
2718504163;18;1;1;0;55;479lsfr4cwlzewpbuda3y2xv4;1;62,8;29,8;2024-09-08T19:06:00.022Z;2024-09-08T19:06:01Z;[{'id': 5201120159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201120163, 'qualifierId': 141, 'value': '27.4'}, {'id': 5201120161, 'qualifierId': 140, 'value': '67.9'}, {'id': 5201120165, 'qualifierId': 212, 'value': '5.6'}, {'id': 5201120167, 'qualifierId': 213, 'value': '5.99'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;5,99;27,4;5,6;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;67,9;27,4;;;;;;;;0;0;55;Crown Legacy;55;AMC;1,0
2718504167;19;1;1;0;57;479lsfr4cwlzewpbuda3y2xv4;1;65,7;30,0;2024-09-08T19:06:01.846Z;2024-09-08T19:06:04Z;[{'id': 5201120193, 'qualifierId': 212, 'value': '11.6'}, {'id': 5201120187, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201120195, 'qualifierId': 213, 'value': '2.52'}, {'id': 5201120191, 'qualifierId': 141, 'value': '40.0'}, {'id': 5201120189, 'qualifierId': 140, 'value': '56.7'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;2,52;40,0;11,6;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;56,7;40,0;;;;;;;;0;0;57;Crown Legacy;57;FW;1,0
2718504193;20;1;1;0;59;479lsfr4cwlzewpbuda3y2xv4;1;56,7;40,0;2024-09-08T19:06:03.990Z;2024-09-08T19:06:07Z;[{'id': 5201120313, 'qualifierId': 141, 'value': '67.6'}, {'id': 5201120309, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201120311, 'qualifierId': 140, 'value': '58.7'}, {'id': 5201120315, 'qualifierId': 212, 'value': '18.9'}, {'id': 5201120317, 'qualifierId': 213, 'value': '1.46'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,46;67,6;18,9;58,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;58,7;67,6;;;;;;;;0;0;59;Crown Legacy;59;MC;1,0
2718504209;21;1;1;1;2;479lsfr4cwlzewpbuda3y2xv4;1;58,8;67,6;2024-09-08T19:06:07.062Z;2024-09-08T19:06:08Z;[{'id': 5201120389, 'qualifierId': 140, 'value': '70.1'}, {'id': 5201120395, 'qualifierId': 213, 'value': '0.90'}, {'id': 5201120391, 'qualifierId': 141, 'value': '89.6'}, {'id': 5201120387, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201120393, 'qualifierId': 212, 'value': '19.1'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,9;89,6;19,1;70,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;70,1;89,6;;;;;;;;0;1;2;Crown Legacy;62;DC;1,0
2718504247;22;1;1;1;3;479lsfr4cwlzewpbuda3y2xv4;1;70,1;89,6;2024-09-08T19:06:08.646Z;2024-09-08T19:06:12Z;[{'id': 5201120573, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201120581, 'qualifierId': 213, 'value': '0.03'}, {'id': 5201120575, 'qualifierId': 140, 'value': '83.8'}, {'id': 5201120579, 'qualifierId': 212, 'value': '14.4'}, {'id': 5201120577, 'qualifierId': 141, 'value': '90.2'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,03;90,2;14,4;83,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;83,8;90,2;;;;;;;;0;1;3;Crown Legacy;63;AML;1,0
2718504257;23;61;1;1;6;479lsfr4cwlzewpbuda3y2xv4;0;81,6;96,2;2024-09-08T19:06:11.726Z;2024-09-08T21:17:40Z;[{'id': 5201120601, 'qualifierId': 56, 'value': 'Left'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;f5akd2ro7u6o8xebmfwk2meqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;1;6;Crown Legacy;66;DC;1,0
2718504349;12;5;1;1;7;6ubc4y1v6hr63mca7ica4hp90;1;21,0;-1,5;2024-09-08T19:06:12.537Z;2024-09-08T19:18:32Z;[{'id': 5201121107, 'qualifierId': 347}, {'id': 5201121105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121117, 'qualifierId': 233, 'value': '24'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;f5akd2ro7u6o8xebmfwk2meqc;Out;;;;;;;;;;;;;;;;;;24,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;7;Orlando City B;67;DL;1,0
2718504263;24;5;1;1;7;479lsfr4cwlzewpbuda3y2xv4;0;79,0;101,5;2024-09-08T19:06:12.537Z;2024-09-08T20:05:12Z;[{'id': 5201120627, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201121129, 'qualifierId': 233, 'value': '12'}, {'id': 5201120629, 'qualifierId': 347}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;f5akd2ro7u6o8xebmfwk2meqc;Out;;;;;;;;;;;;;;;;;;12,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;1;7;Crown Legacy;67;DC;1,0
2718504365;13;1;1;1;25;6ubc4y1v6hr63mca7ica4hp90;1;19,9;0,0;2024-09-08T19:06:30.209Z;2024-09-08T19:06:35Z;[{'id': 5201121211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121215, 'qualifierId': 141, 'value': '4.7'}, {'id': 5201121217, 'qualifierId': 212, 'value': '18.8'}, {'id': 5201121209, 'qualifierId': 107}, {'id': 5201121213, 'qualifierId': 140, 'value': '37.4'}, {'id': 5201121219, 'qualifierId': 213, 'value': '0.22'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,22;4,7;18,8;37,4;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;37,4;4,7;;;;;;;;0;1;25;Orlando City B;85;DR;1,0
2718504367;14;4;1;1;29;6ubc4y1v6hr63mca7ica4hp90;1;36,6;9,9;2024-09-08T19:06:34.165Z;2024-09-08T19:06:39Z;[{'id': 5201121299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121309, 'qualifierId': 233, 'value': '25'}, {'id': 5201121303, 'qualifierId': 286}, {'id': 5201121295, 'qualifierId': 13}, {'id': 5201121297, 'qualifierId': 295}, {'id': 5201121301, 'qualifierId': 152}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Foul;;;;;;;;;;;;;;;;;;25,0;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;29;Orlando City B;89;MC;1,0
2718504363;25;4;1;1;29;479lsfr4cwlzewpbuda3y2xv4;0;63,4;90,1;2024-09-08T19:06:34.166Z;2024-09-08T19:20:54Z;[{'id': 5201121243, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201121315, 'qualifierId': 233, 'value': '14'}, {'id': 5201121247, 'qualifierId': 285}, {'id': 5201121245, 'qualifierId': 152}, {'id': 5201121241, 'qualifierId': 295}, {'id': 5201121239, 'qualifierId': 13}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;f5akd2ro7u6o8xebmfwk2meqc;Foul;;;;;;;;;;;;;;;;;;14,0;;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;1;29;Crown Legacy;89;MC;1,0
2718504409;15;1;1;1;36;6ubc4y1v6hr63mca7ica4hp90;1;41,1;16,5;2024-09-08T19:06:41.177Z;2024-09-08T19:06:43Z;[{'id': 5201121493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121495, 'qualifierId': 140, 'value': '36.6'}, {'id': 5201121491, 'qualifierId': 152}, {'id': 5201121489, 'qualifierId': 5}, {'id': 5201121499, 'qualifierId': 212, 'value': '5.2'}, {'id': 5201121501, 'qualifierId': 213, 'value': '3.56'}, {'id': 5201121497, 'qualifierId': 141, 'value': '13.4'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;3,56;13,4;5,2;36,6;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;36,6;13,4;;;;;;;;0;1;36;Orlando City B;96;MC;1,0
2718504413;16;1;1;1;38;6ubc4y1v6hr63mca7ica4hp90;1;36,6;13,4;2024-09-08T19:06:43.305Z;2024-09-08T19:06:44Z;[{'id': 5201121523, 'qualifierId': 141, 'value': '23.3'}, {'id': 5201121527, 'qualifierId': 213, 'value': '1.60'}, {'id': 5201121525, 'qualifierId': 212, 'value': '6.7'}, {'id': 5201121521, 'qualifierId': 140, 'value': '36.4'}, {'id': 5201121519, 'qualifierId': 56, 'value': 'Back'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,6;23,3;6,7;36,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;36,4;23,3;;;;;;;;0;1;38;Orlando City B;98;DR;1,0
2718504425;17;1;1;1;39;6ubc4y1v6hr63mca7ica4hp90;1;36,4;23,3;2024-09-08T19:06:44.218Z;2024-09-08T19:06:46Z;[{'id': 5201121589, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121591, 'qualifierId': 140, 'value': '21.5'}, {'id': 5201121595, 'qualifierId': 212, 'value': '15.8'}, {'id': 5201121597, 'qualifierId': 213, 'value': '2.98'}, {'id': 5201121593, 'qualifierId': 141, 'value': '27.0'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;2,98;27,0;15,8;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;21,5;27,0;;;;;;;;0;1;39;Orlando City B;99;MC;1,0
2718504437;18;1;1;1;41;6ubc4y1v6hr63mca7ica4hp90;1;21,5;27,0;2024-09-08T19:06:46.569Z;2024-09-08T19:06:49Z;[{'id': 5201121657, 'qualifierId': 1}, {'id': 5201121651, 'qualifierId': 141, 'value': '74.2'}, {'id': 5201121649, 'qualifierId': 140, 'value': '27.7'}, {'id': 5201121655, 'qualifierId': 213, 'value': '1.37'}, {'id': 5201121653, 'qualifierId': 212, 'value': '32.7'}, {'id': 5201121647, 'qualifierId': 56, 'value': 'Back'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,37;74,2;32,7;27,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;27,7;74,2;;;;;;;;0;1;41;Orlando City B;101;DL;1,0
2718504449;19;1;1;1;44;6ubc4y1v6hr63mca7ica4hp90;1;27,7;74,2;2024-09-08T19:06:48.889Z;2024-09-08T19:06:52Z;[{'id': 5201121725, 'qualifierId': 140, 'value': '46.3'}, {'id': 5201121727, 'qualifierId': 141, 'value': '96.5'}, {'id': 5201121723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121731, 'qualifierId': 213, 'value': '0.66'}, {'id': 5201121729, 'qualifierId': 212, 'value': '24.7'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,66;96,5;24,7;46,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;46,3;96,5;;;;;;;;0;1;44;Orlando City B;104;DC;1,0
2718504459;20;1;1;1;47;6ubc4y1v6hr63mca7ica4hp90;1;47,5;97,4;2024-09-08T19:06:52.073Z;2024-09-08T19:06:55Z;[{'id': 5201121785, 'qualifierId': 140, 'value': '43.2'}, {'id': 5201121787, 'qualifierId': 141, 'value': '88.1'}, {'id': 5201121791, 'qualifierId': 213, 'value': '4.09'}, {'id': 5201121783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121789, 'qualifierId': 212, 'value': '7.8'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;4,09;88,1;7,8;43,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;43,2;88,1;;;;;;;;0;1;47;Orlando City B;107;DC;1,0
