id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_DeletedEventType;value_OutOfPlay;value_LayOff;value_KeeperThrow;value_IntendedTackleTarget;value_Cross;value_Left;value_CornerTaken;value_Head;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Overrun;value_Shove/Push;value_Launch;value_SwitchOfPlay;value_Right;value_BlockedCross;value_OutSwinger;value_BlockedX;value_GkY;value_LowLeft;value_GoalmouthZ;value_IndividualPlay;value_RightFooted;value_GoalmouthY;value_RegularPlay;value_GkX;value_NotAssisted;value_OutOfBoxCentre;value_BlockedY;value_FirstTouch;value_Blocked;value_DefBlock;value_IntentionalAssist;value_Assist;value_InSwinger;value_CloseHigh;value_BoxCentre;value_RelatedEventId;value_Assisted;value_FromCorner;value_RecklessOffence;value_YellowCard;value_BoxLeft;value_LowCentre;value_Weak;value_PlayersCaughtOffside;value_Handball;value_LeftFooted;value_CloseRightAndHigh;value_Hands;value_Diving;value_ParriedSafe;value_ShirtPull/Holding;value_TacticalFoul;value_SetPiece;value_Volley;value_Collected;value_DrinksBreak;value_RefereeDelay;value_LowRight;value_ParriedDanger;value_Indirect;value_NotVisible;value_OverhitCross;value_High;value_Minutes;value_CloseLeftAndHigh;value_FlickOn;value_EndType;value_GoalShotGameClock;value_FollowsADribble;value_SmallBoxRight;value_GoalShotTimestamp;value_HighCentre;value_Standing;value_ThroughBall;value_Stooping;value_BigChance;value_FastBreak;value_InjuredPlayerId;value_Injury;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_TempShotOn;value_1On1;value_HighLeft;value_PullBack;value_Sliding;value_GkKickFromHands;value_OverArm;value_HighClaim;value_OtherBodyPart;value_AerialFoul;value_NotRetreating;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721239107;14;1;1;0;42;479lsfr4cwlzewpbuda3y2xv4;1;40,0;77,7;2024-09-15T21:04:20.854Z;2024-09-15T21:04:26Z;[{'id': 5215994635, 'qualifierId': 141, 'value': '95.6'}, {'id': 5215994631, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215994633, 'qualifierId': 140, 'value': '53.7'}, {'id': 5215994639, 'qualifierId': 213, 'value': '0.70'}, {'id': 5215994637, 'qualifierId': 212, 'value': '18.8'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;95,6;;18,8;0,7;53,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;53,7;95,6;;;;;;;0;0;0;42;New England II;42;DC;1,0
2721239111;15;1;1;0;48;479lsfr4cwlzewpbuda3y2xv4;0;67,2;94,0;2024-09-15T21:04:26.742Z;2024-09-15T21:04:29Z;[{'id': 5215994665, 'qualifierId': 212, 'value': '1.4'}, {'id': 5215994735, 'qualifierId': 236}, {'id': 5215994667, 'qualifierId': 213, 'value': '4.57'}, {'id': 5215994737, 'qualifierId': 233, 'value': '8'}, {'id': 5215994741, 'qualifierId': 286}, {'id': 5215994661, 'qualifierId': 140, 'value': '67.0'}, {'id': 5215994663, 'qualifierId': 141, 'value': '91.9'}, {'id': 5215994659, 'qualifierId': 56, 'value': 'Left'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;91,9;;1,4;4,57;67,0;;;;1,0;8,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;67,0;91,9;;;;;;;0;0;0;48;New England II;48;AML;1,0
2721239121;8;74;1;0;48;csntc7hucmo21gknxc5y0kc4q;1;31,2;16,8;2024-09-15T21:04:26.743Z;2024-09-15T22:05:11Z;[{'id': 5215994745, 'qualifierId': 233, 'value': '15'}, {'id': 5215994727, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215994729, 'qualifierId': 285}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;65leoog76wm7q0pq2mg0osgk;Blocked Pass;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;48;Orlando City B;48;MC;1,0
2721239151;9;43;1;0;52;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-09-15T21:04:31.253Z;2024-09-15T22:05:53Z;[{'id': 5215994889, 'qualifierId': 213, 'value': '0.00'}, {'id': 5215994881, 'qualifierId': 141, 'value': '12.8'}, {'id': 5215994873, 'qualifierId': 3, 'value': '0'}, {'id': 5215994875, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215994877, 'qualifierId': 140, 'value': '26.9'}, {'id': 5215994885, 'qualifierId': 212, 'value': '0.2'}, {'id': 5216197579, 'qualifierId': 144, 'value': '1'}];c8wq3ofarkeeisqr49fhrvwno;C. Oliveira;;;65leoog76wm7q0pq2mg0osgk;Deleted event;;;;;;;;;;12,8;;0,2;0,0;26,9;;;;;;;0,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;26,9;12,8;;;;;;;0;0;0;52;Orlando City B;52;MC;1,0
2721239155;10;49;1;0;54;csntc7hucmo21gknxc5y0kc4q;1;26,9;12,8;2024-09-15T21:04:32.885Z;2024-09-15T21:04:33Z;[];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;65leoog76wm7q0pq2mg0osgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;54;Orlando City B;54;DR;1,0
2721239183;11;1;1;0;54;csntc7hucmo21gknxc5y0kc4q;1;26,9;12,8;2024-09-15T21:04:33.220Z;2024-09-15T21:04:36Z;[{'id': 5215995089, 'qualifierId': 212, 'value': '28.5'}, {'id': 5215995087, 'qualifierId': 141, 'value': '43.4'}, {'id': 5215995083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215995085, 'qualifierId': 140, 'value': '8.3'}, {'id': 5215995091, 'qualifierId': 213, 'value': '2.32'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;43,4;;28,5;2,32;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;8,3;43,4;;;;;;;0;0;0;54;Orlando City B;54;DR;1,0
2721239213;12;1;1;0;58;csntc7hucmo21gknxc5y0kc4q;1;6,2;42,2;2024-09-15T21:04:36.660Z;2024-09-15T21:04:40Z;[{'id': 5215995221, 'qualifierId': 155}, {'id': 5215995225, 'qualifierId': 140, 'value': '47.4'}, {'id': 5215995231, 'qualifierId': 213, 'value': '5.77'}, {'id': 5215995229, 'qualifierId': 212, 'value': '49.5'}, {'id': 5215995227, 'qualifierId': 141, 'value': '6.7'}, {'id': 5215995233, 'qualifierId': 1}, {'id': 5215995223, 'qualifierId': 56, 'value': 'Back'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;6,7;;49,5;5,77;47,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;47,4;6,7;;;;;;;0;0;0;58;Orlando City B;58;GK;1,0
2721239219;13;3;1;0;59;csntc7hucmo21gknxc5y0kc4q;0;46,0;5,0;2024-09-15T21:04:37.797Z;2024-09-15T22:06:10Z;[{'id': 5215995281, 'qualifierId': 233, 'value': '16'}, {'id': 5215995259, 'qualifierId': 286}, {'id': 5215995257, 'qualifierId': 56, 'value': 'Back'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;65leoog76wm7q0pq2mg0osgk;Take On;;;;;;;;;;;;;;;;;;1,0;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;59;Orlando City B;59;FWR;1,0
2721239197;16;7;1;0;59;479lsfr4cwlzewpbuda3y2xv4;1;52,2;94,2;2024-09-15T21:04:37.798Z;2024-09-15T21:04:41Z;[{'id': 5215995261, 'qualifierId': 233, 'value': '13'}, {'id': 5215995155, 'qualifierId': 167}, {'id': 5215995159, 'qualifierId': 285}, {'id': 5215995157, 'qualifierId': 56, 'value': 'Left'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;65leoog76wm7q0pq2mg0osgk;Tackle;;;;;;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;0;59;New England II;59;DC;1,0
2721239329;14;5;1;1;0;csntc7hucmo21gknxc5y0kc4q;1;46,0;-1,1;2024-09-15T21:04:38.454Z;2024-09-15T22:27:29Z;[{'id': 5215995921, 'qualifierId': 347}, {'id': 5215995943, 'qualifierId': 233, 'value': '17'}, {'id': 5215995919, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;65leoog76wm7q0pq2mg0osgk;Out;;;;;;;;;;;;;;;;;;;17,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;1;0;Orlando City B;60;MC;1,0
2721239203;17;5;1;1;0;479lsfr4cwlzewpbuda3y2xv4;0;54,0;101,1;2024-09-15T21:04:38.454Z;2024-09-15T22:27:30Z;[{'id': 5215995169, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215995949, 'qualifierId': 233, 'value': '14'}, {'id': 5215995171, 'qualifierId': 347}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;65leoog76wm7q0pq2mg0osgk;Out;;;;;;;;;;;;;;;;;;;14,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;1;0;New England II;60;DC;1,0
2721239365;15;1;1;1;16;csntc7hucmo21gknxc5y0kc4q;1;52,0;0,0;2024-09-15T21:04:55.189Z;2024-09-15T22:06:51Z;[{'id': 5215996073, 'qualifierId': 141, 'value': '3.9'}, {'id': 5215996069, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215996071, 'qualifierId': 140, 'value': '42.7'}, {'id': 5215996067, 'qualifierId': 107}, {'id': 5215996077, 'qualifierId': 213, 'value': '2.81'}, {'id': 5215996075, 'qualifierId': 212, 'value': '10.3'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;3,9;;10,3;2,81;42,7;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;42,7;3,9;;;;;;;0;0;1;16;Orlando City B;76;DR;1,0
2721275641;428;1;1;1;18;csntc7hucmo21gknxc5y0kc4q;1;40,9;6,1;2024-09-15T21:04:56.263Z;2024-09-15T22:07:32Z;[{'id': 5216204445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216204453, 'qualifierId': 213, 'value': '2.65'}, {'id': 5216204449, 'qualifierId': 141, 'value': '17.1'}, {'id': 5216204447, 'qualifierId': 140, 'value': '27.7'}, {'id': 5216204451, 'qualifierId': 212, 'value': '15.7'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;17,1;;15,7;2,65;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;27,7;17,1;;;;;;;0;0;1;18;Orlando City B;78;MC;1,0
2721239377;16;1;1;1;21;csntc7hucmo21gknxc5y0kc4q;1;21,7;9,5;2024-09-15T21:04:59.957Z;2024-09-15T21:05:02Z;[{'id': 5215996147, 'qualifierId': 140, 'value': '7.5'}, {'id': 5215996149, 'qualifierId': 141, 'value': '45.2'}, {'id': 5215996151, 'qualifierId': 212, 'value': '28.5'}, {'id': 5215996153, 'qualifierId': 213, 'value': '2.12'}, {'id': 5215996145, 'qualifierId': 56, 'value': 'Back'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;45,2;;28,5;2,12;7,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;7,5;45,2;;;;;;;0;0;1;21;Orlando City B;81;DL;1,0
2721239407;17;1;1;1;24;csntc7hucmo21gknxc5y0kc4q;1;7,5;45,5;2024-09-15T21:05:02.373Z;2024-09-15T22:07:33Z;[{'id': 5215996303, 'qualifierId': 212, 'value': '29.6'}, {'id': 5215996293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215996301, 'qualifierId': 141, 'value': '78.4'}, {'id': 5215996299, 'qualifierId': 140, 'value': '26.0'}, {'id': 5215996305, 'qualifierId': 213, 'value': '0.86'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;78,4;;29,6;0,86;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;26,0;78,4;;;;;;;0;0;1;24;Orlando City B;84;GK;1,0
2721239417;18;1;1;1;28;csntc7hucmo21gknxc5y0kc4q;1;22,3;81,1;2024-09-15T21:05:06.533Z;2024-09-15T21:05:08Z;[{'id': 5215996411, 'qualifierId': 141, 'value': '92.7'}, {'id': 5215996415, 'qualifierId': 213, 'value': '0.29'}, {'id': 5215996409, 'qualifierId': 140, 'value': '47.5'}, {'id': 5215996407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215996413, 'qualifierId': 212, 'value': '27.6'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;92,7;;27,6;0,29;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;47,5;92,7;;;;;;;0;0;1;28;Orlando City B;88;DC;1,0
2721239435;19;1;1;1;30;csntc7hucmo21gknxc5y0kc4q;1;47,5;92,7;2024-09-15T21:05:08.565Z;2024-09-15T21:05:12Z;[{'id': 5215996507, 'qualifierId': 140, 'value': '40.4'}, {'id': 5215996511, 'qualifierId': 141, 'value': '77.3'}, {'id': 5215996505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215996513, 'qualifierId': 212, 'value': '12.9'}, {'id': 5215996517, 'qualifierId': 213, 'value': '4.09'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;77,3;;12,9;4,09;40,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;40,4;77,3;;;;;;;0;0;1;30;Orlando City B;90;DC;1,0
2721239439;20;1;1;1;33;csntc7hucmo21gknxc5y0kc4q;1;40,7;77,6;2024-09-15T21:05:12.180Z;2024-09-15T21:05:13Z;[{'id': 5215996547, 'qualifierId': 213, 'value': '2.82'}, {'id': 5215996545, 'qualifierId': 212, 'value': '26.9'}, {'id': 5215996543, 'qualifierId': 141, 'value': '90.3'}, {'id': 5215996539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215996541, 'qualifierId': 140, 'value': '16.4'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;90,3;;26,9;2,82;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;16,4;90,3;;;;;;;0;0;1;33;Orlando City B;93;MC;1,0
2721239483;21;1;1;1;35;csntc7hucmo21gknxc5y0kc4q;1;16,4;90,3;2024-09-15T21:05:13.333Z;2024-09-15T21:05:18Z;[{'id': 5215996805, 'qualifierId': 141, 'value': '53.9'}, {'id': 5215996801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215996807, 'qualifierId': 212, 'value': '26.1'}, {'id': 5215996809, 'qualifierId': 213, 'value': '4.39'}, {'id': 5215996803, 'qualifierId': 140, 'value': '8.4'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;53,9;;26,1;4,39;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;8,4;53,9;;;;;;;0;0;1;35;Orlando City B;95;DC;1,0
2721239551;22;1;1;1;40;csntc7hucmo21gknxc5y0kc4q;1;8,0;52,5;2024-09-15T21:05:18.676Z;2024-09-15T21:05:24Z;[{'id': 5215997085, 'qualifierId': 212, 'value': '13.7'}, {'id': 5215997087, 'qualifierId': 213, 'value': '0.24'}, {'id': 5215997081, 'qualifierId': 140, 'value': '20.7'}, {'id': 5215997079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215997083, 'qualifierId': 141, 'value': '57.2'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;57,2;;13,7;0,24;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;20,7;57,2;;;;;;;0;0;1;40;Orlando City B;100;GK;1,0
2721239595;23;1;1;1;45;csntc7hucmo21gknxc5y0kc4q;1;21,8;56,3;2024-09-15T21:05:24.180Z;2024-09-15T21:05:29Z;[{'id': 5215997271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215997275, 'qualifierId': 141, 'value': '12.2'}, {'id': 5215997277, 'qualifierId': 212, 'value': '31.1'}, {'id': 5215997279, 'qualifierId': 213, 'value': '4.45'}, {'id': 5215997273, 'qualifierId': 140, 'value': '14.0'}];c8wq3ofarkeeisqr49fhrvwno;C. Oliveira;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;12,2;;31,1;4,45;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;14,0;12,2;;;;;;;0;0;1;45;Orlando City B;105;MC;1,0
2721239613;24;1;1;1;50;csntc7hucmo21gknxc5y0kc4q;1;13,0;11,4;2024-09-15T21:05:29.109Z;2024-09-15T21:05:30Z;[{'id': 5215997341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215997345, 'qualifierId': 141, 'value': '5.5'}, {'id': 5215997349, 'qualifierId': 213, 'value': '6.02'}, {'id': 5215997347, 'qualifierId': 212, 'value': '15.5'}, {'id': 5215997343, 'qualifierId': 140, 'value': '27.3'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;5,5;;15,5;6,02;27,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;27,3;5,5;;;;;;;0;0;1;50;Orlando City B;110;DL;1,0
2721239643;25;1;1;1;52;csntc7hucmo21gknxc5y0kc4q;0;23,1;13,7;2024-09-15T21:05:30.580Z;2024-09-15T21:05:43Z;[{'id': 5215997503, 'qualifierId': 140, 'value': '21.8'}, {'id': 5215997509, 'qualifierId': 213, 'value': '2.05'}, {'id': 5215997501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215997537, 'qualifierId': 286}, {'id': 5215997507, 'qualifierId': 212, 'value': '3.0'}, {'id': 5215997531, 'qualifierId': 236}, {'id': 5215997533, 'qualifierId': 233, 'value': '18'}, {'id': 5215997505, 'qualifierId': 141, 'value': '17.6'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;17,6;;3,0;2,05;21,8;;;;1,0;18,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;21,8;17,6;;;;;;;0;0;1;52;Orlando City B;112;DR;1,0
2721239641;18;74;1;1;52;479lsfr4cwlzewpbuda3y2xv4;1;78,8;77,9;2024-09-15T21:05:30.581Z;2024-09-15T21:05:35Z;[{'id': 5215997551, 'qualifierId': 233, 'value': '25'}, {'id': 5215997497, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215997499, 'qualifierId': 285}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;65leoog76wm7q0pq2mg0osgk;Blocked Pass;;;;;;;;;;;;;;;;;;;25,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;1;52;New England II;112;AMC;1,0
2721239653;19;5;1;1;56;479lsfr4cwlzewpbuda3y2xv4;0;101,4;69,8;2024-09-15T21:05:34.870Z;2024-09-15T22:27:30Z;[{'id': 5215997545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215997547, 'qualifierId': 346}, {'id': 5215997897, 'qualifierId': 233, 'value': '26'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;65leoog76wm7q0pq2mg0osgk;Out;;;;;;;;;;;;;;;;;;;26,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;1;56;New England II;116;AMC;1,0
2721239725;26;5;1;1;56;csntc7hucmo21gknxc5y0kc4q;1;-1,4;30,2;2024-09-15T21:05:34.870Z;2024-09-15T22:27:30Z;[{'id': 5215997873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215997893, 'qualifierId': 233, 'value': '19'}, {'id': 5215997875, 'qualifierId': 346}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;65leoog76wm7q0pq2mg0osgk;Out;;;;;;;;;;;;;;;;;;;19,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;1;56;Orlando City B;116;DR;1,0
