id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Chipped;value_LayOff;value_Offensive;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TakeOnSpace;value_AttemptedTackle;value_SwitchOfPlay;value_BlockedPass;value_TouchTypeControl;value_Cross;value_LeftFooted;value_OutSwinger;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Assist;value_GoalmouthY;value_IndividualPlay;value_GoalmouthZ;value_Assisted;value_RightFooted;value_HighRight;value_OutOfBoxCentre;value_RegularPlay;value_SwerveLeft;value_RelatedEventId;value_GkX;value_GkY;value_TouchTypePass;value_DeletedEventType;value_HeadPass;value_TakeOnOvertake;value_IntentionalAssist;value_BlockedX;value_LowLeft;value_Blocked;value_BoxCentre;value_BlockedY;value_FirstTouch;value_DefBlock;value_LowCentre;value_BigChance;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Head;value_InjuredPlayerId;value_Injury;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_Straight;value_DrivenCross;value_Handball;value_ThroughBall;value_LastLine;value_BlockedCross;value_High;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_RecklessOffence;value_YellowCard;value_Overrun;value_Standing;value_Hands;value_Collected;value_35Centre;value_NotAssisted;value_SwerveRight;value_1On1;value_Sliding;value_Feet;value_ParriedDanger;value_SixYardBlocked;value_SavedOffLine;value_HighLeft;value_Defensive1V1;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Diving;value_HitWoodwork;value_Shove/Push;value_PullBack;value_OtherBodyPart;value_GkHoof;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseLeft;value_FlickOn;value_TacticalFoul;value_OverhitCross;value_SetPiece;value_LowRight;value_TimeWasting;value_BoxRight;value_BoxLeft;value_HighGkIntervention;value_CloseRightAndHigh;value_Dissent;value_SmallBoxLeft;value_LeadingToAttempt;value_RelatedError1Id;value_Stooping;value_Weak;value_MediumGkIntervention;value_FloatedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_OtherReason;value_OfficiallyAnnounced;value_NewStartTime;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689279895;131;50;1;14;43;5ou8b446l1sl8frblkz3xi17g;1;59,1;10,6;2024-05-19T01:03:02.661Z;2024-05-19T01:03:05Z;[{'id': 5040147549, 'qualifierId': 233, 'value': '146'}, {'id': 5040147453, 'qualifierId': 286}, {'id': 5040147451, 'qualifierId': 56, 'value': 'Right'}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;cvp2xa681aoyco6topuhzxct0;Dispossessed;;;;;;;;;;;;;;;;;;;146,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;14;43;North Texas;883;MC;1,0
2689279907;146;7;1;14;43;99l7fsj6ykgbyqcb9zqqu9dgq;1;40,9;89,4;2024-05-19T01:03:02.662Z;2024-05-24T15:50:52Z;[{'id': 5040147541, 'qualifierId': 233, 'value': '131'}, {'id': 5040147521, 'qualifierId': 285}, {'id': 5040147519, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051017635, 'qualifierId': 384}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;cvp2xa681aoyco6topuhzxct0;Tackle;;;;;;;;;;;;;;;;;;;131,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;14;43;Portland Timbers II;883;DC;1,0
2691277881;822;43;1;14;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-05-19T01:03:03.383Z;2024-05-24T15:51:51Z;[{'id': 5051018265, 'qualifierId': 212, 'value': '0'}, {'id': 5051018457, 'qualifierId': 144, 'value': '1'}, {'id': 5051018267, 'qualifierId': 213, 'value': '3.14'}, {'id': 5051018261, 'qualifierId': 140, 'value': '50.0'}, {'id': 5051018259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5051018263, 'qualifierId': 141, 'value': '50.0'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;cvp2xa681aoyco6topuhzxct0;Deleted event;;;;;;;;;;0,0;;3,14;;50,0;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;50,0;50,0;;;;;;;;0;14;44;Portland Timbers II;884;MC;1,0
2689279911;147;49;1;14;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,2;90,7;2024-05-19T01:03:04.393Z;2024-05-19T02:50:41Z;[];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;cvp2xa681aoyco6topuhzxct0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;14;45;Portland Timbers II;885;DC;1,0
2689279915;148;1;1;14;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,2;89,3;2024-05-19T01:03:04.633Z;2024-05-19T02:50:37Z;[{'id': 5040147565, 'qualifierId': 213, 'value': '3.77'}, {'id': 5040147561, 'qualifierId': 141, 'value': '75.6'}, {'id': 5040147557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040147559, 'qualifierId': 140, 'value': '26.1'}, {'id': 5040147563, 'qualifierId': 212, 'value': '15.8'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;15,8;;3,77;;75,6;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;26,1;75,6;;;;;;;;0;14;45;Portland Timbers II;885;DC;1,0
2689279935;149;1;1;14;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,4;75,1;2024-05-19T01:03:06.383Z;2024-05-19T01:03:08Z;[{'id': 5040147691, 'qualifierId': 213, 'value': '6.11'}, {'id': 5040147687, 'qualifierId': 141, 'value': '69.8'}, {'id': 5040147689, 'qualifierId': 212, 'value': '20.5'}, {'id': 5040147685, 'qualifierId': 140, 'value': '45.6'}, {'id': 5040147683, 'qualifierId': 56, 'value': 'Back'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;20,5;;6,11;;69,8;45,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;45,6;69,8;;;;;;;;0;14;47;Portland Timbers II;887;DC;1,0
2691277877;821;43;1;14;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-05-19T01:03:07.326Z;2024-05-24T15:52:03Z;[{'id': 5051018241, 'qualifierId': 213, 'value': '3.14'}, {'id': 5051018607, 'qualifierId': 144, 'value': '1'}, {'id': 5051018233, 'qualifierId': 56, 'value': 'Center'}, {'id': 5051018237, 'qualifierId': 141, 'value': '50.0'}, {'id': 5051018239, 'qualifierId': 212, 'value': '0'}, {'id': 5051018235, 'qualifierId': 140, 'value': '50.0'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;cvp2xa681aoyco6topuhzxct0;Deleted event;;;;;;;;;;0,0;;3,14;;50,0;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;50,0;50,0;;;;;;;;0;14;47;Portland Timbers II;887;MC;1,0
2689279989;150;1;1;14;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;57,4;68,7;2024-05-19T01:03:08.608Z;2024-05-19T01:03:15Z;[{'id': 5040148035, 'qualifierId': 213, 'value': '0.29'}, {'id': 5040148037, 'qualifierId': 1}, {'id': 5040148027, 'qualifierId': 56, 'value': 'Left'}, {'id': 5040148029, 'qualifierId': 140, 'value': '86.9'}, {'id': 5040148033, 'qualifierId': 212, 'value': '32.3'}, {'id': 5040148031, 'qualifierId': 141, 'value': '82.1'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;32,3;;0,29;;82,1;86,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;86,9;82,1;;;;;;;;0;14;49;Portland Timbers II;889;MC;1,0
2691277873;820;43;1;14;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-05-19T01:03:11.984Z;2024-05-24T15:52:06Z;[{'id': 5051018649, 'qualifierId': 144, 'value': '1'}, {'id': 5051018213, 'qualifierId': 140, 'value': '50.0'}, {'id': 5051018215, 'qualifierId': 141, 'value': '50.0'}, {'id': 5051018219, 'qualifierId': 213, 'value': '3.14'}, {'id': 5051018217, 'qualifierId': 212, 'value': '0'}, {'id': 5051018211, 'qualifierId': 56, 'value': 'Center'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;cvp2xa681aoyco6topuhzxct0;Deleted event;;;;;;;;;;0,0;;3,14;;50,0;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;50,0;50,0;;;;;;;;0;14;52;Portland Timbers II;892;MC;1,0
2689280049;151;1;1;14;55;99l7fsj6ykgbyqcb9zqqu9dgq;1;89,2;72,1;2024-05-19T01:03:14.984Z;2024-05-19T01:03:22Z;[{'id': 5040148403, 'qualifierId': 212, 'value': '13.5'}, {'id': 5040148397, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040148399, 'qualifierId': 140, 'value': '79.0'}, {'id': 5040148405, 'qualifierId': 213, 'value': '3.79'}, {'id': 5040148401, 'qualifierId': 141, 'value': '60.1'}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;13,5;;3,79;;60,1;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;79,0;60,1;;;;;;;;0;14;55;Portland Timbers II;895;FW;1,0
2691277847;819;61;1;15;0;99l7fsj6ykgbyqcb9zqqu9dgq;0;63,0;68,9;2024-05-19T01:03:19.576Z;2024-05-24T15:51:30Z;[{'id': 5051018107, 'qualifierId': 56, 'value': 'Center'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;cvp2xa681aoyco6topuhzxct0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;15;0;Portland Timbers II;900;MC;1,0
2689280043;132;4;1;15;1;5ou8b446l1sl8frblkz3xi17g;1;20,6;38,2;2024-05-19T01:03:20.806Z;2024-05-19T01:03:24Z;[{'id': 5040148457, 'qualifierId': 285}, {'id': 5040148455, 'qualifierId': 152}, {'id': 5040148527, 'qualifierId': 233, 'value': '152'}, {'id': 5040148451, 'qualifierId': 10}, {'id': 5040148453, 'qualifierId': 56, 'value': 'Back'}];;;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;152,0;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;15;1;North Texas;901;;
2689280053;152;4;1;15;1;99l7fsj6ykgbyqcb9zqqu9dgq;0;79,4;61,8;2024-05-19T01:03:20.807Z;2024-05-19T01:03:24Z;[{'id': 5040148487, 'qualifierId': 10}, {'id': 5040148497, 'qualifierId': 286}, {'id': 5040148489, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040148493, 'qualifierId': 152}, {'id': 5040148535, 'qualifierId': 233, 'value': '132'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;132,0;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;15;1;Portland Timbers II;901;MC;1,0
2689280247;133;1;1;15;19;5ou8b446l1sl8frblkz3xi17g;1;21,1;36,0;2024-05-19T01:03:39.350Z;2024-05-19T01:03:47Z;[{'id': 5040149605, 'qualifierId': 152}, {'id': 5040149607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040149609, 'qualifierId': 140, 'value': '31.3'}, {'id': 5040149613, 'qualifierId': 212, 'value': '25.4'}, {'id': 5040149615, 'qualifierId': 213, 'value': '1.14'}, {'id': 5040149603, 'qualifierId': 5}, {'id': 5040149611, 'qualifierId': 141, 'value': '69.9'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;25,4;;1,14;;69,9;31,3;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;31,3;69,9;;;;;;;;0;15;19;North Texas;919;GK;1,0
2689280273;134;1;1;15;25;5ou8b446l1sl8frblkz3xi17g;1;28,4;72,1;2024-05-19T01:03:44.597Z;2024-05-19T01:03:46Z;[{'id': 5040149745, 'qualifierId': 212, 'value': '28.3'}, {'id': 5040149747, 'qualifierId': 213, 'value': '4.63'}, {'id': 5040149743, 'qualifierId': 141, 'value': '30.6'}, {'id': 5040149741, 'qualifierId': 140, 'value': '26.1'}, {'id': 5040149739, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;28,3;;4,63;;30,6;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;26,1;30,6;;;;;;;;0;15;25;North Texas;925;DC;1,0
2689280339;135;1;1;15;29;5ou8b446l1sl8frblkz3xi17g;1;27,6;28,8;2024-05-19T01:03:48.517Z;2024-05-19T01:03:53Z;[{'id': 5040150145, 'qualifierId': 213, 'value': '1.51'}, {'id': 5040150143, 'qualifierId': 212, 'value': '24.9'}, {'id': 5040150139, 'qualifierId': 140, 'value': '29.0'}, {'id': 5040150141, 'qualifierId': 141, 'value': '65.4'}, {'id': 5040150137, 'qualifierId': 56, 'value': 'Back'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;24,9;;1,51;;65,4;29,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;29,0;65,4;;;;;;;;0;15;29;North Texas;929;DL;1,0
2689280389;136;1;1;15;34;5ou8b446l1sl8frblkz3xi17g;1;30,2;73,8;2024-05-19T01:03:53.478Z;2024-05-24T15:52:48Z;[{'id': 5040150467, 'qualifierId': 213, 'value': '0.09'}, {'id': 5040150465, 'qualifierId': 212, 'value': '47.0'}, {'id': 5051019161, 'qualifierId': 4}, {'id': 5040150471, 'qualifierId': 1}, {'id': 5040150461, 'qualifierId': 141, 'value': '80.2'}, {'id': 5040150457, 'qualifierId': 140, 'value': '74.8'}, {'id': 5040150455, 'qualifierId': 56, 'value': 'Left'}, {'id': 5040150453, 'qualifierId': 155}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;47,0;;0,09;;80,2;74,8;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;74,8;80,2;;;;;;;;0;15;34;North Texas;934;DC;1,0
2689280395;137;50;1;15;39;5ou8b446l1sl8frblkz3xi17g;1;79,9;71,2;2024-05-19T01:03:58.726Z;2024-05-19T01:04:04Z;[{'id': 5040150485, 'qualifierId': 286}, {'id': 5040150483, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040150783, 'qualifierId': 233, 'value': '153'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cvp2xa681aoyco6topuhzxct0;Dispossessed;;;;;;;;;;;;;;;;;;;153,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;15;39;North Texas;939;ML;1,0
2689280423;153;7;1;15;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;20,1;28,8;2024-05-19T01:03:58.727Z;2024-05-24T15:53:03Z;[{'id': 5051019337, 'qualifierId': 14}, {'id': 5040150653, 'qualifierId': 285}, {'id': 5040150775, 'qualifierId': 233, 'value': '137'}, {'id': 5040150649, 'qualifierId': 167}, {'id': 5051019403, 'qualifierId': 385}, {'id': 5040150651, 'qualifierId': 56, 'value': 'Back'}];auomns9j08ffqknhs9007ju38;M. Molina;;;cvp2xa681aoyco6topuhzxct0;Tackle;;;;;;;;;;;;;;;;;;;137,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;15;39;Portland Timbers II;939;DR;1,0
2689280405;138;6;1;15;41;5ou8b446l1sl8frblkz3xi17g;1;90,8;68,5;2024-05-19T01:04:00.517Z;2024-05-19T01:04:04Z;[{'id': 5040150575, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040150823, 'qualifierId': 233, 'value': '154'}, {'id': 5040150577, 'qualifierId': 73}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cvp2xa681aoyco6topuhzxct0;Corner Awarded;;;;;;;;;;;;;;;;;;;154,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;15;41;North Texas;941;ML;1,0
2689280439;154;6;1;15;41;99l7fsj6ykgbyqcb9zqqu9dgq;0;9,2;31,5;2024-05-19T01:04:00.517Z;2024-05-24T15:53:05Z;[{'id': 5040150791, 'qualifierId': 73}, {'id': 5040150843, 'qualifierId': 233, 'value': '138'}, {'id': 5040150759, 'qualifierId': 56, 'value': 'Back'}];auomns9j08ffqknhs9007ju38;M. Molina;;;cvp2xa681aoyco6topuhzxct0;Corner Awarded;;;;;;;;;;;;;;;;;;;138,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;15;41;Portland Timbers II;941;DR;1,0
2689280721;140;1;1;16;15;5ou8b446l1sl8frblkz3xi17g;0;99,5;99,5;2024-05-19T01:04:34.726Z;2024-05-24T15:53:10Z;[{'id': 5040152457, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040152461, 'qualifierId': 140, 'value': '90.7'}, {'id': 5040152471, 'qualifierId': 213, 'value': '4.43'}, {'id': 5040152449, 'qualifierId': 2}, {'id': 5040152455, 'qualifierId': 223}, {'id': 5040152451, 'qualifierId': 6}, {'id': 5040152467, 'qualifierId': 212, 'value': '32.9'}, {'id': 5040152465, 'qualifierId': 141, 'value': '53.0'}, {'id': 5040152473, 'qualifierId': 1}, {'id': 5051019465, 'qualifierId': 20}, {'id': 5040152453, 'qualifierId': 155}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;32,9;;4,43;;53,0;90,7;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;90,7;53,0;;;;;;;;0;16;15;North Texas;975;ML;1,0
2689280777;155;12;1;16;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;9,2;46,9;2024-05-19T01:04:38.111Z;2024-05-19T01:49:59Z;[{'id': 5040152777, 'qualifierId': 15}, {'id': 5040152851, 'qualifierId': 167}, {'id': 5040152765, 'qualifierId': 213, 'value': '1.61'}, {'id': 5040152761, 'qualifierId': 141, 'value': '100.0'}, {'id': 5040152757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040152759, 'qualifierId': 140, 'value': '7.7'}, {'id': 5040152763, 'qualifierId': 212, 'value': '37.5'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;cvp2xa681aoyco6topuhzxct0;Clearance;;;;;;;;;;37,5;;1,61;;100,0;7,7;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;7,7;100,0;;;;;;;;0;16;18;Portland Timbers II;978;FWR;1,0
2689280745;141;43;1;16;20;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-05-19T01:04:39.669Z;2024-05-19T01:07:57Z;[{'id': 5040152611, 'qualifierId': 286, 'value': '0'}, {'id': 5040164609, 'qualifierId': 144, 'value': '44'}, {'id': 5040152609, 'qualifierId': 56, 'value': 'Center'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;16;20;North Texas;980;DC;1,0
