id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_AttemptedTackle;value_Foul;value_Cross;value_Chipped;value_InSwinger;value_FreeKickTaken;value_LeftFooted;value_RightFooted;value_SetPiece;value_GoalmouthY;value_Volley;value_GkX;value_BoxCentre;value_CloseLeft;value_GkY;value_GoalmouthZ;value_FirstTouch;value_NotAssisted;value_NextEventGoalKick;value_GoalKick;value_High;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_TakeOnSpace;value_TouchTypePass;value_ThroughBall;value_Low;value_Shove/Push;value_BlockedPass;value_Assist;value_IntentionalAssist;value_Head;value_Right;value_RegularPlay;value_Assisted;value_NotVisible;value_PullBack;value_LowCentre;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_BigChance;value_FlickOn;value_Injury;value_InjuredPlayerId;value_DeletedEventType;value_Left;value_CornerTaken;value_OutSwinger;value_OutOfPlay;value_BlockedX;value_FromCorner;value_BlockedY;value_Blocked;value_DefBlock;value_LayOff;value_IntendedTackleTarget;value_BlockedCross;value_MediumGkIntervention;value_KeeperThrow;value_DrivenCross;value_Straight;value_HighGkIntervention;value_TakeOnOvertake;value_TouchTypeControl;value_OutOfBoxCentre;value_LowRight;value_HighCentre;value_BoxRight;value_Standing;value_Hands;value_Collected;value_IndividualPlay;value_Stooping;value_LowGkIntervention;value_TouchTypeClearance;value_Overrun;value_SwitchOfPlay;value_TacticalFoul;value_Diving;value_HitBar;value_ParriedSafe;value_SwerveLeft;value_FreeKick;value_HighRight;value_FloatedCross;value_ShirtPull/Holding;value_OverhitCross;value_LowLeft;value_OverArm;value_Minutes;value_NotPastGoalLine;value_OwnPlayer;value_OwnShotBlocked;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FastBreak;value_ParriedDanger;value_HighLeft;value_PlayersCaughtOffside;value_Indirect;value_MisHit;value_SmallBoxRight;value_SixYardBlocked;value_BoxLeft;value_1On1;value_Feet;value_SwerveRight;value_ByWall;value_CloseRight;value_LeadingToGoal;value_GkKickFromHands;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2722078007;657;5;2;79;24;8ijkk62897so5r3bq0wgwx4bu;1;-1,2;76,4;2024-09-18T04:13:04.956Z;2024-09-18T04:13:15Z;[{'id': 5220628869, 'qualifierId': 233, 'value': '746'}, {'id': 5220628859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220628861, 'qualifierId': 346}];1k1vw0upmpekjnh6mmfhqz8yc;E. Martinez;;;8u6d9qaa668cnuol5wy44j6c;Out;;;;;;;;;;;;;;;;;;;746,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;79;24;Portland Timbers II;4764;DL;1,0
2722077999;746;5;2;79;24;5ou8b446l1sl8frblkz3xi17g;0;101,2;23,6;2024-09-18T04:13:04.956Z;2024-09-18T04:28:41Z;[{'id': 5220628805, 'qualifierId': 346}, {'id': 5220628803, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220628873, 'qualifierId': 233, 'value': '657'}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;;8u6d9qaa668cnuol5wy44j6c;Out;;;;;;;;;;;;;;;;;;;657,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;79;24;Ventura County;4764;Sub;1,0
2722078027;658;1;2;79;43;8ijkk62897so5r3bq0wgwx4bu;1;5,1;62,6;2024-09-18T04:13:24.130Z;2024-09-18T04:13:26Z;[{'id': 5220628933, 'qualifierId': 140, 'value': '6.1'}, {'id': 5220628931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220628935, 'qualifierId': 141, 'value': '51.9'}, {'id': 5220628937, 'qualifierId': 212, 'value': '7.4'}, {'id': 5220628943, 'qualifierId': 237}, {'id': 5220628939, 'qualifierId': 213, 'value': '4.86'}, {'id': 5220628929, 'qualifierId': 124}];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;4,86;7,4;51,9;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;6,1;51,9;;;;;;;0;0;79;43;Portland Timbers II;4783;Sub;1,0
2722078031;659;1;2;79;45;8ijkk62897so5r3bq0wgwx4bu;1;6,8;47,8;2024-09-18T04:13:26.067Z;2024-09-18T04:13:27Z;[{'id': 5220628981, 'qualifierId': 213, 'value': '5.24'}, {'id': 5220628979, 'qualifierId': 212, 'value': '22.6'}, {'id': 5220628973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220628975, 'qualifierId': 140, 'value': '17.7'}, {'id': 5220628977, 'qualifierId': 141, 'value': '19.1'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;5,24;22,6;19,1;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;17,7;19,1;;;;;;;0;0;79;45;Portland Timbers II;4785;GK;1,0
2722078033;660;1;2;79;47;8ijkk62897so5r3bq0wgwx4bu;0;23,9;19,8;2024-09-18T04:13:27.547Z;2024-09-18T04:13:28Z;[{'id': 5220628995, 'qualifierId': 213, 'value': '0.19'}, {'id': 5220628985, 'qualifierId': 157}, {'id': 5220628991, 'qualifierId': 141, 'value': '30.4'}, {'id': 5220628993, 'qualifierId': 212, 'value': '38.0'}, {'id': 5220628989, 'qualifierId': 140, 'value': '59.4'}, {'id': 5220628987, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220628997, 'qualifierId': 1}];1k1vw0upmpekjnh6mmfhqz8yc;E. Martinez;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;0,19;38,0;30,4;59,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;59,4;30,4;;;;;;;0;0;79;47;Portland Timbers II;4787;DL;1,0
2722078039;747;1;2;79;48;5ou8b446l1sl8frblkz3xi17g;0;40,4;68,2;2024-09-18T04:13:29.066Z;2024-09-18T04:13:31Z;[{'id': 5220629021, 'qualifierId': 213, 'value': '5.74'}, {'id': 5220629019, 'qualifierId': 212, 'value': '25.8'}, {'id': 5220629013, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220629011, 'qualifierId': 3}, {'id': 5220629015, 'qualifierId': 140, 'value': '61.4'}, {'id': 5220629017, 'qualifierId': 141, 'value': '48.5'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;5,74;25,8;48,5;61,4;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;61,4;48,5;;;;;;;0;0;79;48;Ventura County;4788;DC;1,0
2722078043;661;1;2;79;51;8ijkk62897so5r3bq0wgwx4bu;0;37,2;53,4;2024-09-18T04:13:31.843Z;2024-09-18T04:13:32Z;[{'id': 5220629035, 'qualifierId': 212, 'value': '8.4'}, {'id': 5220629031, 'qualifierId': 140, 'value': '44.6'}, {'id': 5220629033, 'qualifierId': 141, 'value': '58.1'}, {'id': 5220629037, 'qualifierId': 213, 'value': '0.39'}, {'id': 5220629027, 'qualifierId': 3}, {'id': 5220629029, 'qualifierId': 56, 'value': 'Back'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;0,39;8,4;58,1;44,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;44,6;58,1;;;;;;;0;0;79;51;Portland Timbers II;4791;MC;1,0
2722078045;748;1;2;79;52;5ou8b446l1sl8frblkz3xi17g;1;55,2;42,4;2024-09-18T04:13:32.831Z;2024-09-18T04:13:34Z;[{'id': 5220629049, 'qualifierId': 140, 'value': '64.2'}, {'id': 5220629055, 'qualifierId': 213, 'value': '5.59'}, {'id': 5220629047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220629053, 'qualifierId': 212, 'value': '12.3'}, {'id': 5220629051, 'qualifierId': 141, 'value': '30.9'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;5,59;12,3;30,9;64,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;64,2;30,9;;;;;;;0;0;79;52;Ventura County;4792;MC;1,0
2722078049;749;1;2;79;53;5ou8b446l1sl8frblkz3xi17g;1;64,2;30,9;2024-09-18T04:13:34.128Z;2024-09-18T04:13:36Z;[{'id': 5220629071, 'qualifierId': 56, 'value': 'Right'}, {'id': 5220629073, 'qualifierId': 140, 'value': '65.4'}, {'id': 5220629075, 'qualifierId': 141, 'value': '13.7'}, {'id': 5220629077, 'qualifierId': 212, 'value': '11.8'}, {'id': 5220629079, 'qualifierId': 213, 'value': '4.82'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;4,82;11,8;13,7;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;65,4;13,7;;;;;;;0;0;79;53;Ventura County;4793;Sub;1,0
2722078051;750;49;2;79;55;5ou8b446l1sl8frblkz3xi17g;1;65,7;13,2;2024-09-18T04:13:36.112Z;2024-09-18T04:13:36Z;[];a89drfd4adts1cbtqa77l1boq;B. Pope;;;8u6d9qaa668cnuol5wy44j6c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;79;55;Ventura County;4795;DMR;1,0
2722078053;751;3;2;79;55;5ou8b446l1sl8frblkz3xi17g;0;65,7;17,8;2024-09-18T04:13:36.178Z;2024-09-27T06:06:52Z;[{'id': 5220629083, 'qualifierId': 56, 'value': 'Right'}, {'id': 5220629085, 'qualifierId': 286}, {'id': 5220629103, 'qualifierId': 233, 'value': '662'}, {'id': 5243664503, 'qualifierId': 465}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;8u6d9qaa668cnuol5wy44j6c;Take On;;;;;;;;;;;;;;;;;;1,0;662,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;79;55;Ventura County;4795;DMR;1,0
2722078059;662;7;2;79;55;8ijkk62897so5r3bq0wgwx4bu;1;34,3;82,2;2024-09-18T04:13:36.179Z;2024-09-27T06:06:58Z;[{'id': 5243664535, 'qualifierId': 383}, {'id': 5220629095, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220629097, 'qualifierId': 285}, {'id': 5220629099, 'qualifierId': 233, 'value': '751'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;8u6d9qaa668cnuol5wy44j6c;Tackle;;;;;;;;;;;;;;;;;;;751,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;79;55;Portland Timbers II;4795;DC;1,0
2722078061;663;49;2;79;57;8ijkk62897so5r3bq0wgwx4bu;1;34,3;89,6;2024-09-18T04:13:37.852Z;2024-09-18T04:13:38Z;[];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;8u6d9qaa668cnuol5wy44j6c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;79;57;Portland Timbers II;4797;DC;1,0
2722078075;664;1;2;79;58;8ijkk62897so5r3bq0wgwx4bu;1;36,9;94,8;2024-09-18T04:13:39.211Z;2024-09-18T04:14:49Z;[{'id': 5220629159, 'qualifierId': 140, 'value': '75.7'}, {'id': 5220629157, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220629645, 'qualifierId': 154}, {'id': 5220629167, 'qualifierId': 1}, {'id': 5220629643, 'qualifierId': 210, 'value': '15'}, {'id': 5220629163, 'qualifierId': 212, 'value': '46.1'}, {'id': 5220629161, 'qualifierId': 141, 'value': '63.1'}, {'id': 5220629165, 'qualifierId': 213, 'value': '5.80'}, {'id': 5220629155, 'qualifierId': 157}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;1,0;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;5,8;46,1;63,1;75,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;75,7;63,1;;;;;;;0;0;79;58;Portland Timbers II;4798;DC;1,0
2722078077;665;15;2;80;4;8ijkk62897so5r3bq0wgwx4bu;1;86,8;56,9;2024-09-18T04:13:44.243Z;2024-09-27T06:10:03Z;[{'id': 5220629659, 'qualifierId': 103, 'value': '8.2'}, {'id': 5220629671, 'qualifierId': 233, 'value': '752'}, {'id': 5220629649, 'qualifierId': 29}, {'id': 5243665221, 'qualifierId': 23}, {'id': 5220629177, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220629665, 'qualifierId': 146, 'value': '91.9'}, {'id': 5220629663, 'qualifierId': 89}, {'id': 5220629653, 'qualifierId': 55, 'value': '664'}, {'id': 5220629175, 'qualifierId': 17}, {'id': 5220629657, 'qualifierId': 102, 'value': '49.5'}, {'id': 5220629563, 'qualifierId': 20}, {'id': 5220629667, 'qualifierId': 147, 'value': '54.9'}, {'id': 5220629647, 'qualifierId': 78}, {'id': 5220629661, 'qualifierId': 214}, {'id': 5220629651, 'qualifierId': 154}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;8u6d9qaa668cnuol5wy44j6c;Attempt Saved;;;;;;;;;;;;;;;;;;;752,0;;;;;;;;;;;;;1,0;;49,5;;;1,0;;;8,2;;;;;;664,0;;;;;;;;;;1,0;;;;1,0;;;1,0;;;;;1,0;;;;;;;;;91,9;;54,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;91,9;54,9;49,5;8.2;664,0;4blue6g56i3t9iffjcmjs6hhw;0;0;80;4;Portland Timbers II;4804;FW;1,0
2722078079;752;10;2;80;4;5ou8b446l1sl8frblkz3xi17g;1;8,1;46,2;2024-09-18T04:13:44.343Z;2024-09-27T06:10:34Z;[{'id': 5243665367, 'qualifierId': 376}, {'id': 5220629185, 'qualifierId': 173}, {'id': 5220629191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220629575, 'qualifierId': 233, 'value': '665'}, {'id': 5220629453, 'qualifierId': 180}, {'id': 5220629455, 'qualifierId': 183}];c2tmm1kt6qyna4650kfy4bpm2;R. Bilichuk;;;8u6d9qaa668cnuol5wy44j6c;Save;;;;;;;;;;;;;;;;;;;665,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;80;4;Ventura County;4804;GK;1,0
2722078085;753;49;2;80;7;5ou8b446l1sl8frblkz3xi17g;1;6,9;81,2;2024-09-18T04:13:48.204Z;2024-09-18T04:13:48Z;[];d1xlw5bza316m39f9n82hir1m;K. Rad;;;8u6d9qaa668cnuol5wy44j6c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;80;7;Ventura County;4807;DC;1,0
2722078099;754;1;2;80;8;5ou8b446l1sl8frblkz3xi17g;1;7,1;81,7;2024-09-18T04:13:48.845Z;2024-09-18T04:13:54Z;[{'id': 5220629259, 'qualifierId': 141, 'value': '97.5'}, {'id': 5220629257, 'qualifierId': 140, 'value': '51.7'}, {'id': 5220629265, 'qualifierId': 1}, {'id': 5220629255, 'qualifierId': 56, 'value': 'Left'}, {'id': 5220629263, 'qualifierId': 213, 'value': '0.23'}, {'id': 5220629261, 'qualifierId': 212, 'value': '48.0'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;0,23;48,0;97,5;51,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;51,7;97,5;;;;;;;0;0;80;8;Ventura County;4808;DC;1,0
2722078103;755;3;2;80;12;5ou8b446l1sl8frblkz3xi17g;0;53,0;96,1;2024-09-18T04:13:52.513Z;2024-09-27T06:10:55Z;[{'id': 5220629275, 'qualifierId': 286}, {'id': 5220629273, 'qualifierId': 56, 'value': 'Left'}, {'id': 5220629469, 'qualifierId': 233, 'value': '667'}, {'id': 5243665485, 'qualifierId': 464}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;8u6d9qaa668cnuol5wy44j6c;Take On;;;;;;;;;;;;;;;;;;1,0;667,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;80;12;Ventura County;4812;DML;1,0
2722078119;667;7;2;80;12;8ijkk62897so5r3bq0wgwx4bu;0;47,0;3,9;2024-09-18T04:13:52.514Z;2024-09-27T06:11:00Z;[{'id': 5220629461, 'qualifierId': 233, 'value': '755'}, {'id': 5243665499, 'qualifierId': 383}, {'id': 5220629339, 'qualifierId': 285}, {'id': 5220629337, 'qualifierId': 56, 'value': 'Back'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;8u6d9qaa668cnuol5wy44j6c;Tackle;;;;;;;;;;;;;;;;;;;755,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;80;12;Portland Timbers II;4812;Sub;1,0
2722078109;756;4;2;80;15;5ou8b446l1sl8frblkz3xi17g;1;50,9;95,4;2024-09-18T04:13:55.687Z;2024-09-18T04:22:00Z;[{'id': 5220629289, 'qualifierId': 13}, {'id': 5220629321, 'qualifierId': 233, 'value': '666'}, {'id': 5220629297, 'qualifierId': 286}, {'id': 5220629295, 'qualifierId': 152}, {'id': 5220629291, 'qualifierId': 295}, {'id': 5220629293, 'qualifierId': 56, 'value': 'Left'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;8u6d9qaa668cnuol5wy44j6c;Foul;;;;;;;;;;;;;;;;;;1,0;666,0;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;80;15;Ventura County;4815;DML;1,0
2722078111;666;4;2;80;15;8ijkk62897so5r3bq0wgwx4bu;0;49,1;4,6;2024-09-18T04:13:55.688Z;2024-09-18T04:22:01Z;[{'id': 5220629309, 'qualifierId': 295}, {'id': 5220629315, 'qualifierId': 285}, {'id': 5220629311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220629313, 'qualifierId': 152}, {'id': 5220629307, 'qualifierId': 13}, {'id': 5220629329, 'qualifierId': 233, 'value': '756'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;8u6d9qaa668cnuol5wy44j6c;Foul;;;;;;;;;;;;;;;;;;;756,0;1,0;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;80;15;Portland Timbers II;4815;Sub;1,0
2722078121;757;1;2;80;18;5ou8b446l1sl8frblkz3xi17g;1;54,1;96,8;2024-09-18T04:13:58.499Z;2024-09-18T04:14:03Z;[{'id': 5220629349, 'qualifierId': 152}, {'id': 5220629359, 'qualifierId': 212, 'value': '5.1'}, {'id': 5220629355, 'qualifierId': 140, 'value': '52.2'}, {'id': 5220629353, 'qualifierId': 56, 'value': 'Left'}, {'id': 5220629347, 'qualifierId': 5}, {'id': 5220629361, 'qualifierId': 213, 'value': '4.31'}, {'id': 5220629357, 'qualifierId': 141, 'value': '89.9'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;4,31;5,1;89,9;52,2;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;52,2;89,9;;;;;;;0;0;80;18;Ventura County;4818;DML;1,0
2726275641;836;83;2;80;22;8ijkk62897so5r3bq0wgwx4bu;1;26,3;25,9;2024-09-18T04:14:02.533Z;2024-09-27T06:11:33Z;[{'id': 5243665625, 'qualifierId': 399, 'value': '5gvvjvj3aw75jrxcmajcx2b6c'}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;;8u6d9qaa668cnuol5wy44j6c;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;80;22;Portland Timbers II;4822;MC;1,0
