id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_PassEndY;value_Angle;value_PassEndX;value_LongBall;value_IntendedTackleTarget;value_Direct;value_Foul;value_Offensive;value_AttemptedTackle;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Cross;value_Chipped;value_DeletedEventType;value_Head;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GoalmouthZ;value_RelatedEventId;value_RightFooted;value_GkX;value_Assisted;value_GkY;value_RegularPlay;value_BoxRight;value_CloseLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_ShirtPull/Holding;value_BoxCentre;value_TempBlocked;value_OutOfPlay;value_OutOfBoxCentre;value_BlockedY;value_BlockedX;value_LowLeft;value_IndividualPlay;value_Hands;value_Stooping;value_Caught;value_NotVisible;value_GkHoof;value_HeadPass;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_HighRight;value_Volley;value_FromCorner;value_FirstTouch;value_FlickOn;value_Dissent;value_YellowCard;value_SwitchOfPlay;value_BlockedCross;value_Right;value_OutSwinger;value_GkChallenge;value_Shove/Push;value_Penalty;value_PenaltyTakerId;value_Injury;value_InjuredPlayerId;value_Diving;value_Saved;value_HitWoodwork;value_LeftFooted;value_NotAssisted;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_HitLeftPost;value_LowCentre;value_CausingPlayer;value_Feet;value_ParriedDanger;value_OverhitCross;value_KeeperThrow;value_PullBack;value_Collected;value_Standing;value_TacticalFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxRight;value_CloseRight;value_GoalShotGameClock;value_HighCentre;value_GoalShotTimestamp;value_LowRight;value_ParriedSafe;value_TempMissed;value_PositionSideId;value_DetailedPositionId;value_Blocked;value_DefBlock;value_High;value_BoxLeft;value_NotRetreating;value_RecklessOffence;value_NotPastGoalLine;value_Sliding;value_Reaching;value_CloseHigh;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710886059;177;1;1;22;10;d0c07im4a6oj8qa7f1zlt3pqs;1;4,7;60,3;2024-08-18T23:26:20.894Z;2024-08-18T23:26:22Z;[{'id': 5159228727, 'qualifierId': 213, 'value': '4.65'}, {'id': 5159228721, 'qualifierId': 140, 'value': '4.1'}, {'id': 5159228725, 'qualifierId': 212, 'value': '9.7'}, {'id': 5159228719, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159228717, 'qualifierId': 124}, {'id': 5159228731, 'qualifierId': 237}, {'id': 5159228723, 'qualifierId': 141, 'value': '46.0'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;9,7;46,0;4,65;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;4,1;46,0;;;;;;;;0;22;10;Sporting KC II;1330;DC;1,0
2710886097;178;1;1;22;12;d0c07im4a6oj8qa7f1zlt3pqs;1;6,6;45,5;2024-08-18T23:26:22.862Z;2024-08-18T23:26:26Z;[{'id': 5159228897, 'qualifierId': 1}, {'id': 5159228889, 'qualifierId': 140, 'value': '67.0'}, {'id': 5159228891, 'qualifierId': 141, 'value': '24.1'}, {'id': 5159228895, 'qualifierId': 213, 'value': '6.06'}, {'id': 5159228885, 'qualifierId': 157}, {'id': 5159228893, 'qualifierId': 212, 'value': '65.1'}, {'id': 5159228887, 'qualifierId': 56, 'value': 'Center'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;65,1;24,1;6,06;67,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;67,0;24,1;;;;;;;;0;22;12;Sporting KC II;1332;GK;1,0
2710886119;179;1;1;22;15;d0c07im4a6oj8qa7f1zlt3pqs;0;67,0;24,3;2024-08-18T23:26:26.269Z;2024-08-18T23:26:28Z;[{'id': 5159229007, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159229011, 'qualifierId': 141, 'value': '31.2'}, {'id': 5159229015, 'qualifierId': 213, 'value': '0.29'}, {'id': 5159229013, 'qualifierId': 212, 'value': '16.3'}, {'id': 5159229009, 'qualifierId': 140, 'value': '81.9'}, {'id': 5159229005, 'qualifierId': 3}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;16,3;31,2;0,29;81,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;81,9;31,2;;;;;;;;0;22;15;Sporting KC II;1335;FWL;1,0
2710886171;182;1;1;22;19;7fbej4xwoq4imaf5l39304m37;1;22,0;71,7;2024-08-18T23:26:29.453Z;2024-08-18T23:26:34Z;[{'id': 5159229289, 'qualifierId': 212, 'value': '23.3'}, {'id': 5159229291, 'qualifierId': 213, 'value': '5.92'}, {'id': 5159229283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159229281, 'qualifierId': 157}, {'id': 5159229287, 'qualifierId': 141, 'value': '59.6'}, {'id': 5159229293, 'qualifierId': 1}, {'id': 5159229285, 'qualifierId': 140, 'value': '42.8'}];78geqjj0pzo2gp7p8xg3q39w;J. Kortkamp;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;23,3;59,6;5,92;42,8;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;42,8;59,6;;;;;;;;0;22;19;Austin II;1339;GK;1,0
2710886173;183;61;1;22;21;7fbej4xwoq4imaf5l39304m37;0;42,5;59,7;2024-08-18T23:26:31.933Z;2024-08-19T00:00:19Z;[{'id': 5159229297, 'qualifierId': 56, 'value': 'Back'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;erzackp6huaw3w59c0b7oerdg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;22;21;Austin II;1341;DC;1,0
2710886161;180;1;1;22;22;d0c07im4a6oj8qa7f1zlt3pqs;0;65,7;24,0;2024-08-18T23:26:32.830Z;2024-08-18T23:26:33Z;[{'id': 5159229261, 'qualifierId': 212, 'value': '2.5'}, {'id': 5159229257, 'qualifierId': 140, 'value': '65.4'}, {'id': 5159229255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159229265, 'qualifierId': 1}, {'id': 5159229259, 'qualifierId': 141, 'value': '27.6'}, {'id': 5159229263, 'qualifierId': 213, 'value': '1.70'}, {'id': 5159229253, 'qualifierId': 157}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;2,5;27,6;1,7;65,4;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;65,4;27,6;;;;;;;;0;22;22;Sporting KC II;1342;FWL;1,0
2710886179;184;61;1;22;25;7fbej4xwoq4imaf5l39304m37;1;42,6;62,3;2024-08-18T23:26:35.639Z;2024-08-18T23:26:35Z;[{'id': 5159229307, 'qualifierId': 56, 'value': 'Back'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;erzackp6huaw3w59c0b7oerdg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;22;25;Austin II;1345;DC;1,0
2710886199;185;1;1;22;27;7fbej4xwoq4imaf5l39304m37;1;60,2;77,5;2024-08-18T23:26:37.453Z;2024-08-18T23:26:39Z;[{'id': 5159229423, 'qualifierId': 213, 'value': '2.82'}, {'id': 5159229415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159229419, 'qualifierId': 141, 'value': '86.5'}, {'id': 5159229417, 'qualifierId': 140, 'value': '42.8'}, {'id': 5159229421, 'qualifierId': 212, 'value': '19.3'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;19,3;86,5;2,82;42,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;42,8;86,5;;;;;;;;0;22;27;Austin II;1347;FW;1,0
2710886219;186;49;1;22;31;7fbej4xwoq4imaf5l39304m37;1;41,8;85,9;2024-08-18T23:26:41.901Z;2024-08-18T23:26:42Z;[];9kahvwswke29dt3uumulbktpm;M. Visconti;;;erzackp6huaw3w59c0b7oerdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;22;31;Austin II;1351;DML;1,0
2710886237;187;1;1;22;31;7fbej4xwoq4imaf5l39304m37;1;41,8;85,9;2024-08-18T23:26:42.174Z;2024-08-18T23:26:44Z;[{'id': 5159229677, 'qualifierId': 213, 'value': '5.19'}, {'id': 5159229671, 'qualifierId': 140, 'value': '48.6'}, {'id': 5159229675, 'qualifierId': 212, 'value': '15.4'}, {'id': 5159229669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159229673, 'qualifierId': 141, 'value': '65.8'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;15,4;65,8;5,19;48,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;48,6;65,8;;;;;;;;0;22;31;Austin II;1351;DML;1,0
2710886249;188;1;1;22;33;7fbej4xwoq4imaf5l39304m37;1;48,6;65,8;2024-08-18T23:26:44.029Z;2024-08-18T23:26:45Z;[{'id': 5159229721, 'qualifierId': 213, 'value': '3.76'}, {'id': 5159229719, 'qualifierId': 212, 'value': '13.2'}, {'id': 5159229713, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159229717, 'qualifierId': 141, 'value': '54.5'}, {'id': 5159229715, 'qualifierId': 140, 'value': '38.4'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;13,2;54,5;3,76;38,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;38,4;54,5;;;;;;;;0;22;33;Austin II;1353;AMC;1,0
2710886257;189;1;1;22;34;7fbej4xwoq4imaf5l39304m37;1;38,9;54,3;2024-08-18T23:26:44.959Z;2024-08-18T23:26:46Z;[{'id': 5159229781, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159229787, 'qualifierId': 141, 'value': '35.4'}, {'id': 5159229795, 'qualifierId': 213, 'value': '4.26'}, {'id': 5159229791, 'qualifierId': 212, 'value': '14.3'}, {'id': 5159229783, 'qualifierId': 140, 'value': '33.0'}];9ts3xs5p912m8f3pph7ni9vkk;S. Donovan;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;14,3;35,4;4,26;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;33,0;35,4;;;;;;;;0;22;34;Austin II;1354;MC;1,0
2710886287;190;1;1;22;35;7fbej4xwoq4imaf5l39304m37;1;31,9;32,4;2024-08-18T23:26:46.174Z;2024-08-18T23:26:49Z;[{'id': 5159229911, 'qualifierId': 140, 'value': '32.4'}, {'id': 5159229907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159229919, 'qualifierId': 212, 'value': '30.3'}, {'id': 5159229915, 'qualifierId': 141, 'value': '76.9'}, {'id': 5159229923, 'qualifierId': 213, 'value': '1.55'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;30,3;76,9;1,55;32,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;32,4;76,9;;;;;;;;0;22;35;Austin II;1355;DC;1,0
2710886339;191;1;1;22;39;7fbej4xwoq4imaf5l39304m37;1;38,1;81,5;2024-08-18T23:26:49.838Z;2024-08-18T23:26:56Z;[{'id': 5159230233, 'qualifierId': 141, 'value': '97.4'}, {'id': 5159230235, 'qualifierId': 212, 'value': '28.3'}, {'id': 5159230229, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159230237, 'qualifierId': 213, 'value': '0.39'}, {'id': 5159230231, 'qualifierId': 140, 'value': '63.0'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;28,3;97,4;0,39;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;63,0;97,4;;;;;;;;0;22;39;Austin II;1359;DC;1,0
2710886353;192;1;1;22;45;7fbej4xwoq4imaf5l39304m37;0;79,5;92,1;2024-08-18T23:26:56.253Z;2024-08-18T23:26:58Z;[{'id': 5159230305, 'qualifierId': 2}, {'id': 5159230309, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159230313, 'qualifierId': 141, 'value': '53.3'}, {'id': 5159230315, 'qualifierId': 212, 'value': '29.7'}, {'id': 5159230311, 'qualifierId': 140, 'value': '92.4'}, {'id': 5159230317, 'qualifierId': 213, 'value': '5.19'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;29,7;53,3;5,19;92,4;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;92,4;53,3;;;;;;;;0;22;45;Austin II;1365;DML;1,0
2710886403;181;12;1;22;48;d0c07im4a6oj8qa7f1zlt3pqs;1;11,7;42,7;2024-08-18T23:26:59.229Z;2024-08-18T23:27:01Z;[{'id': 5159230495, 'qualifierId': 140, 'value': '13.8'}, {'id': 5159230501, 'qualifierId': 213, 'value': '0.53'}, {'id': 5159230493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159230499, 'qualifierId': 212, 'value': '2.6'}, {'id': 5159230497, 'qualifierId': 141, 'value': '44.6'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;erzackp6huaw3w59c0b7oerdg;Clearance;;;;;;;;;;;;2,6;44,6;0,53;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;13,8;44,6;;;;;;;;0;22;48;Sporting KC II;1368;GK;1,0
2710886427;183;4;1;22;52;d0c07im4a6oj8qa7f1zlt3pqs;1;13,4;50,4;2024-08-18T23:27:02.573Z;2024-08-18T23:27:21Z;[{'id': 5159230591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159230597, 'qualifierId': 285}, {'id': 5159231389, 'qualifierId': 398}, {'id': 5159230747, 'qualifierId': 233, 'value': '193'}, {'id': 5159230593, 'qualifierId': 152}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;erzackp6huaw3w59c0b7oerdg;Foul;;;;;;;;;;;;;;;;;;1,0;;;;193,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;22;52;Sporting KC II;1372;GK;1,0
2710886419;193;4;1;22;52;7fbej4xwoq4imaf5l39304m37;0;86,6;49,6;2024-08-18T23:27:02.574Z;2024-08-18T23:59:40Z;[{'id': 5159230733, 'qualifierId': 286}, {'id': 5159230727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159308249, 'qualifierId': 398}, {'id': 5159230729, 'qualifierId': 152}, {'id': 5159230755, 'qualifierId': 233, 'value': '183'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;erzackp6huaw3w59c0b7oerdg;Foul;;;;;;;;;;;;;;;;;;1,0;;1,0;;183,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;22;52;Austin II;1372;FW;1,0
2710886777;184;1;1;23;30;d0c07im4a6oj8qa7f1zlt3pqs;1;14,5;51,5;2024-08-18T23:27:40.813Z;2024-08-18T23:27:42Z;[{'id': 5159232379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159232391, 'qualifierId': 213, 'value': '5.24'}, {'id': 5159232387, 'qualifierId': 212, 'value': '20.6'}, {'id': 5159232377, 'qualifierId': 152}, {'id': 5159232381, 'qualifierId': 140, 'value': '24.3'}, {'id': 5159232385, 'qualifierId': 141, 'value': '25.3'}, {'id': 5159232375, 'qualifierId': 5}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;20,6;25,3;5,24;24,3;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;24,3;25,3;;;;;;;;0;23;30;Sporting KC II;1410;GK;1,0
2710886801;185;1;1;23;31;d0c07im4a6oj8qa7f1zlt3pqs;1;24,5;25,5;2024-08-18T23:27:42.284Z;2024-08-18T23:27:44Z;[{'id': 5159232533, 'qualifierId': 212, 'value': '21.2'}, {'id': 5159232527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159232529, 'qualifierId': 140, 'value': '6.9'}, {'id': 5159232535, 'qualifierId': 213, 'value': '2.63'}, {'id': 5159232531, 'qualifierId': 141, 'value': '40.9'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;21,2;40,9;2,63;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;6,9;40,9;;;;;;;;0;23;31;Sporting KC II;1411;DL;1,0
2710886857;186;1;1;23;34;d0c07im4a6oj8qa7f1zlt3pqs;1;5,9;41,9;2024-08-18T23:27:44.861Z;2024-08-18T23:27:52Z;[{'id': 5159232819, 'qualifierId': 140, 'value': '9.2'}, {'id': 5159232823, 'qualifierId': 212, 'value': '28.8'}, {'id': 5159232825, 'qualifierId': 213, 'value': '1.45'}, {'id': 5159232821, 'qualifierId': 141, 'value': '83.9'}, {'id': 5159232817, 'qualifierId': 56, 'value': 'Back'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;28,8;83,9;1,45;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;9,2;83,9;;;;;;;;0;23;34;Sporting KC II;1414;GK;1,0
2710886903;187;1;1;23;42;d0c07im4a6oj8qa7f1zlt3pqs;1;32,2;84,5;2024-08-18T23:27:52.814Z;2024-08-18T23:27:57Z;[{'id': 5159233105, 'qualifierId': 212, 'value': '50.5'}, {'id': 5159233097, 'qualifierId': 196}, {'id': 5159233107, 'qualifierId': 213, 'value': '4.71'}, {'id': 5159233101, 'qualifierId': 140, 'value': '32.3'}, {'id': 5159233095, 'qualifierId': 155}, {'id': 5159233103, 'qualifierId': 141, 'value': '10.3'}, {'id': 5159233109, 'qualifierId': 1}, {'id': 5159233099, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;50,5;10,3;4,71;32,3;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;32,3;10,3;;;;;;;;0;23;42;Sporting KC II;1422;DC;1,0
2710886921;188;1;1;23;47;d0c07im4a6oj8qa7f1zlt3pqs;1;34,3;11,0;2024-08-18T23:27:57.485Z;2024-08-18T23:27:59Z;[{'id': 5159233215, 'qualifierId': 140, 'value': '33.2'}, {'id': 5159233217, 'qualifierId': 141, 'value': '29.5'}, {'id': 5159233219, 'qualifierId': 212, 'value': '12.6'}, {'id': 5159233213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159233221, 'qualifierId': 213, 'value': '1.66'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;12,6;29,5;1,66;33,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,2;29,5;;;;;;;;0;23;47;Sporting KC II;1427;DR;1,0
2710886953;189;1;1;23;49;d0c07im4a6oj8qa7f1zlt3pqs;1;32,7;30,4;2024-08-18T23:27:59.709Z;2024-08-18T23:28:03Z;[{'id': 5159233453, 'qualifierId': 213, 'value': '1.62'}, {'id': 5159233449, 'qualifierId': 141, 'value': '70.3'}, {'id': 5159233445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159233447, 'qualifierId': 140, 'value': '31.4'}, {'id': 5159233451, 'qualifierId': 212, 'value': '27.2'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;27,2;70,3;1,62;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;31,4;70,3;;;;;;;;0;23;49;Sporting KC II;1429;DL;1,0
2710886989;190;1;1;23;52;d0c07im4a6oj8qa7f1zlt3pqs;1;31,5;73,9;2024-08-18T23:28:03.214Z;2024-08-18T23:28:06Z;[{'id': 5159233627, 'qualifierId': 213, 'value': '5.79'}, {'id': 5159233621, 'qualifierId': 140, 'value': '50.7'}, {'id': 5159233623, 'qualifierId': 141, 'value': '58.1'}, {'id': 5159233625, 'qualifierId': 212, 'value': '22.8'}, {'id': 5159233619, 'qualifierId': 56, 'value': 'Center'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;22,8;58,1;5,79;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;50,7;58,1;;;;;;;;0;23;52;Sporting KC II;1432;DC;1,0
