id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_PlayerPosition;value_Involved;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_KickOff;value_PassEndY;value_Length;value_DeletedEventType;value_VideoCoverageLost;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_FlickOn;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_TakeOnOvertake;value_ShirtPull/Holding;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_TouchTypeClearance;value_Left;value_Right;value_Cross;value_LeftFooted;value_InSwinger;value_CornerTaken;value_Head;value_TakeOnSpace;value_OutOfPlay;value_LayOff;value_BoxLeft;value_GkX;value_IndividualPlay;value_GoalmouthZ;value_RegularPlay;value_NotAssisted;value_GkY;value_GoalmouthY;value_RightFooted;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_Assisted;value_BoxCentre;value_FirstTouch;value_Defensive1V1;value_IncorrectOutOfPlayDecision;value_High;value_OutOfBoxCentre;value_NotVisible;value_BlockedPass;value_Volley;value_HighLeft;value_LowGkIntervention;value_GkHoof;value_Deflection;value_LowCentre;value_BlockedX;value_BlockedY;value_HighGkIntervention;value_Caught;value_Standing;value_Hands;value_LastLine;value_KeeperThrow;value_OverhitCross;value_PullBack;value_LowLeft;value_Blocked;value_DefBlock;value_DrivenCross;value_Straight;value_FromCorner;value_35Centre;value_BoxRight;value_CloseLeft;value_SmallBoxLeft;value_Minutes;value_OutSwinger;value_BlockedCross;value_HighClaim;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Handball;value_FantasyAssistId;value_FantasyAssistTeam;value_GoalShotGameClock;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_BigChance;value_FantasyAssistType;value_GoalShotTimestamp;value_Overrun;value_Diving;value_ParriedDanger;value_SixYardBlocked;value_SavedOffLine;value_FastBreak;value_PlayersCaughtOffside;value_Indirect;value_InjuredPlayerId;value_Injury;value_Collected;value_Stooping;value_MediumGkIntervention;value_RefereeDelay;value_DrinksBreak;value_RecklessOffence;value_FreeKick;value_OverArm;value_GkKickFromHands;value_AerialFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700209829;621;1;2;81;22;8o8m08he36u0j4w08aj2iodn8;1;31,5;22,9;2024-07-10T20:44:40.332Z;2024-07-17T14:43:15Z;[{'id': 5100208737, 'qualifierId': 140, 'value': '44.3'}, {'id': 5100208741, 'qualifierId': 212, 'value': '16.1'}, {'id': 5100208735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100208743, 'qualifierId': 213, 'value': '0.59'}, {'id': 5100208739, 'qualifierId': 141, 'value': '36.0'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;44,3;;0,59;;36,0;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;44,3;36,0;;;;;;;0;0;81;22;Toronto II;4882;DL;1,0
2700209831;622;61;2;81;25;8o8m08he36u0j4w08aj2iodn8;0;47,0;40,3;2024-07-10T20:44:43.162Z;2024-07-17T14:43:21Z;[{'id': 5100208747, 'qualifierId': 56, 'value': 'Back'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;bpv73bw0x4hs5axb7ye4mcn4k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;81;25;Toronto II;4885;Sub;1,0
2700209833;720;49;2;81;29;29nx7yxy1rdqv2oobqn5pjf8p;1;37,7;44,6;2024-07-10T20:44:47.795Z;2024-07-17T14:43:28Z;[];5bqykg2h7so4c20htynfp242c;K. Fortier;;;bpv73bw0x4hs5axb7ye4mcn4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;81;29;Chicago Fire II;4889;Sub;1,0
2700209843;721;1;2;81;31;29nx7yxy1rdqv2oobqn5pjf8p;1;42,0;36,4;2024-07-10T20:44:49.618Z;2024-07-10T20:44:52Z;[{'id': 5100208801, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100208803, 'qualifierId': 140, 'value': '55.4'}, {'id': 5100208807, 'qualifierId': 212, 'value': '18.5'}, {'id': 5100208805, 'qualifierId': 141, 'value': '54.0'}, {'id': 5100208809, 'qualifierId': 213, 'value': '0.70'}];5bqykg2h7so4c20htynfp242c;K. Fortier;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;55,4;;0,7;;54,0;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;55,4;54,0;;;;;;;0;0;81;31;Chicago Fire II;4891;Sub;1,0
2700209845;722;1;2;81;33;29nx7yxy1rdqv2oobqn5pjf8p;1;53,7;53,0;2024-07-10T20:44:52.058Z;2024-07-10T20:44:52Z;[{'id': 5100208825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100208833, 'qualifierId': 213, 'value': '0.43'}, {'id': 5100208827, 'qualifierId': 140, 'value': '69.1'}, {'id': 5100208829, 'qualifierId': 141, 'value': '63.9'}, {'id': 5100208831, 'qualifierId': 212, 'value': '17.8'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;69,1;;0,43;;63,9;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;69,1;63,9;;;;;;;0;0;81;33;Chicago Fire II;4893;MC;1,0
2700209851;723;1;2;81;34;29nx7yxy1rdqv2oobqn5pjf8p;1;70,5;62,6;2024-07-10T20:44:52.802Z;2024-07-10T20:44:56Z;[{'id': 5100208867, 'qualifierId': 141, 'value': '69.6'}, {'id': 5100208865, 'qualifierId': 140, 'value': '65.7'}, {'id': 5100208871, 'qualifierId': 213, 'value': '2.38'}, {'id': 5100208863, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100208869, 'qualifierId': 212, 'value': '6.9'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;65,7;;2,38;;69,6;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;65,7;69,6;;;;;;;0;0;81;34;Chicago Fire II;4894;Sub;1,0
2700209861;724;1;2;81;38;29nx7yxy1rdqv2oobqn5pjf8p;1;65,8;90,0;2024-07-10T20:44:56.218Z;2024-07-10T20:44:58Z;[{'id': 5100208927, 'qualifierId': 213, 'value': '0.58'}, {'id': 5100208925, 'qualifierId': 212, 'value': '7.7'}, {'id': 5100208919, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100208921, 'qualifierId': 140, 'value': '71.9'}, {'id': 5100208923, 'qualifierId': 141, 'value': '96.2'}];bje8wvncnbbx5w0l08uno88ru;M. Catavolo;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;71,9;;0,58;;96,2;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;71,9;96,2;;;;;;;0;0;81;38;Chicago Fire II;4898;Sub;1,0
2700209867;725;1;2;81;40;29nx7yxy1rdqv2oobqn5pjf8p;1;68,6;95,6;2024-07-10T20:44:58.371Z;2024-07-10T20:45:03Z;[{'id': 5100208955, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100208957, 'qualifierId': 140, 'value': '80.8'}, {'id': 5100208959, 'qualifierId': 141, 'value': '92.3'}, {'id': 5100208961, 'qualifierId': 212, 'value': '13.0'}, {'id': 5100208963, 'qualifierId': 213, 'value': '6.11'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;80,8;;6,11;;92,3;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;80,8;92,3;;;;;;;0;0;81;40;Chicago Fire II;4900;Sub;1,0
2700209869;726;1;2;81;44;29nx7yxy1rdqv2oobqn5pjf8p;1;85,6;90,2;2024-07-10T20:45:03.050Z;2024-07-10T20:45:07Z;[{'id': 5100208967, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100208971, 'qualifierId': 141, 'value': '84.1'}, {'id': 5100208973, 'qualifierId': 212, 'value': '20.9'}, {'id': 5100208969, 'qualifierId': 140, 'value': '66.1'}, {'id': 5100208975, 'qualifierId': 213, 'value': '3.34'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;66,1;;3,34;;84,1;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;66,1;84,1;;;;;;;0;0;81;44;Chicago Fire II;4904;DC;1,0
2700209875;727;1;2;81;49;29nx7yxy1rdqv2oobqn5pjf8p;1;65,1;75,3;2024-07-10T20:45:07.594Z;2024-07-10T20:45:09Z;[{'id': 5100208989, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100208993, 'qualifierId': 141, 'value': '69.9'}, {'id': 5100208991, 'qualifierId': 140, 'value': '60.8'}, {'id': 5100208995, 'qualifierId': 212, 'value': '5.8'}, {'id': 5100208997, 'qualifierId': 213, 'value': '3.82'}];bje8wvncnbbx5w0l08uno88ru;M. Catavolo;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;60,8;;3,82;;69,9;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;60,8;69,9;;;;;;;0;0;81;49;Chicago Fire II;4909;Sub;1,0
2700209881;728;1;2;81;51;29nx7yxy1rdqv2oobqn5pjf8p;1;60,7;69,7;2024-07-10T20:45:09.570Z;2024-07-10T20:45:11Z;[{'id': 5100209043, 'qualifierId': 213, 'value': '3.85'}, {'id': 5100209039, 'qualifierId': 141, 'value': '65.1'}, {'id': 5100209037, 'qualifierId': 140, 'value': '57.2'}, {'id': 5100209041, 'qualifierId': 212, 'value': '4.8'}, {'id': 5100209035, 'qualifierId': 56, 'value': 'Center'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;57,2;;3,85;;65,1;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;57,2;65,1;;;;;;;0;0;81;51;Chicago Fire II;4911;MC;1,0
2700209885;729;1;2;81;52;29nx7yxy1rdqv2oobqn5pjf8p;1;58,5;62,9;2024-07-10T20:45:11.106Z;2024-07-10T20:45:13Z;[{'id': 5100209061, 'qualifierId': 140, 'value': '58.5'}, {'id': 5100209067, 'qualifierId': 213, 'value': '4.71'}, {'id': 5100209065, 'qualifierId': 212, 'value': '22.0'}, {'id': 5100209063, 'qualifierId': 141, 'value': '30.6'}, {'id': 5100209059, 'qualifierId': 56, 'value': 'Center'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;58,5;;4,71;;30,6;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;58,5;30,6;;;;;;;0;0;81;52;Chicago Fire II;4912;Sub;1,0
2700209893;730;1;2;81;54;29nx7yxy1rdqv2oobqn5pjf8p;1;58,3;28,2;2024-07-10T20:45:12.898Z;2024-07-10T20:45:16Z;[{'id': 5100209099, 'qualifierId': 141, 'value': '6.4'}, {'id': 5100209103, 'qualifierId': 213, 'value': '5.53'}, {'id': 5100209095, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100209097, 'qualifierId': 140, 'value': '73.5'}, {'id': 5100209101, 'qualifierId': 212, 'value': '21.8'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;73,5;;5,53;;6,4;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;73,5;6,4;;;;;;;0;0;81;54;Chicago Fire II;4914;DC;1,0
2700209903;731;1;2;81;58;29nx7yxy1rdqv2oobqn5pjf8p;1;73,8;6,4;2024-07-10T20:45:16.770Z;2024-07-10T20:45:20Z;[{'id': 5100209141, 'qualifierId': 213, 'value': '2.45'}, {'id': 5100209137, 'qualifierId': 141, 'value': '11.0'}, {'id': 5100209135, 'qualifierId': 140, 'value': '70.2'}, {'id': 5100209139, 'qualifierId': 212, 'value': '4.9'}, {'id': 5100209133, 'qualifierId': 56, 'value': 'Right'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;70,2;;2,45;;11,0;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;70,2;11,0;;;;;;;0;0;81;58;Chicago Fire II;4918;DR;1,0
2700209909;732;50;2;82;1;29nx7yxy1rdqv2oobqn5pjf8p;1;66,6;6,4;2024-07-10T20:45:19.931Z;2024-07-10T20:45:22Z;[{'id': 5100209153, 'qualifierId': 286}, {'id': 5100209167, 'qualifierId': 233, 'value': '623'}, {'id': 5100209151, 'qualifierId': 56, 'value': 'Right'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;bpv73bw0x4hs5axb7ye4mcn4k;Dispossessed;;;;;;;;;;;;;;;;;;;;623,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;82;1;Chicago Fire II;4921;MC;1,0
2700209901;623;7;2;82;1;8o8m08he36u0j4w08aj2iodn8;1;33,4;93,6;2024-07-10T20:45:19.932Z;2024-07-17T14:44:12Z;[{'id': 5100209131, 'qualifierId': 285}, {'id': 5107310385, 'qualifierId': 385}, {'id': 5100209129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100209127, 'qualifierId': 167}, {'id': 5100209159, 'qualifierId': 233, 'value': '732'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;bpv73bw0x4hs5axb7ye4mcn4k;Tackle;;;;;;;;;;;;;;;;;;;;732,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;82;1;Toronto II;4921;FW;1,0
2700209905;624;5;2;82;2;8o8m08he36u0j4w08aj2iodn8;0;30,4;101,6;2024-07-10T20:45:20.620Z;2024-07-10T20:45:24Z;[{'id': 5100209189, 'qualifierId': 233, 'value': '734'}, {'id': 5100209145, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100209147, 'qualifierId': 347}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;bpv73bw0x4hs5axb7ye4mcn4k;Out;;;;;;;;;;;;;;;;;;;;734,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;82;2;Toronto II;4922;FW;1,0
2700209913;734;5;2;82;2;29nx7yxy1rdqv2oobqn5pjf8p;1;69,6;-1,6;2024-07-10T20:45:20.620Z;2024-07-10T21:30:10Z;[{'id': 5100209185, 'qualifierId': 233, 'value': '624'}, {'id': 5100209177, 'qualifierId': 347}, {'id': 5100209175, 'qualifierId': 56, 'value': 'Right'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;bpv73bw0x4hs5axb7ye4mcn4k;Out;;;;;;;;;;;;;;;;;;;;624,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;82;2;Chicago Fire II;4922;MC;1,0
2700209911;733;43;2;82;3;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-07-10T20:45:21.391Z;2024-07-10T20:45:23Z;[{'id': 5100209163, 'qualifierId': 233, 'value': '624'}, {'id': 5100209179, 'qualifierId': 144, 'value': '5'}, {'id': 5100209155, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100209157, 'qualifierId': 347, 'value': '0'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;bpv73bw0x4hs5axb7ye4mcn4k;Deleted event;;;;;;;;;;;;;;;;5,0;;;;624,0;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;82;3;Chicago Fire II;4923;MC;1,0
2700209925;735;1;2;82;12;29nx7yxy1rdqv2oobqn5pjf8p;1;71,4;0,0;2024-07-10T20:45:30.674Z;2024-07-10T20:45:36Z;[{'id': 5100209289, 'qualifierId': 140, 'value': '82.4'}, {'id': 5100209293, 'qualifierId': 212, 'value': '16.0'}, {'id': 5100209285, 'qualifierId': 107}, {'id': 5100209291, 'qualifierId': 141, 'value': '14.9'}, {'id': 5100209287, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100209295, 'qualifierId': 213, 'value': '0.76'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;82,4;;0,76;;14,9;16,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;82,4;14,9;;;;;;;0;0;82;12;Chicago Fire II;4932;MC;1,0
2700209929;736;61;2;82;13;29nx7yxy1rdqv2oobqn5pjf8p;0;81,7;15,5;2024-07-10T20:45:31.539Z;2024-07-10T20:45:48Z;[{'id': 5100209299, 'qualifierId': 56, 'value': 'Right'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;bpv73bw0x4hs5axb7ye4mcn4k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;82;13;Chicago Fire II;4933;DR;1,0
2700209923;625;1;2;82;15;8o8m08he36u0j4w08aj2iodn8;1;21,4;91,5;2024-07-10T20:45:33.451Z;2024-07-17T14:45:00Z;[{'id': 5100209277, 'qualifierId': 141, 'value': '91.4'}, {'id': 5100209275, 'qualifierId': 140, 'value': '33.9'}, {'id': 5100209281, 'qualifierId': 213, 'value': '6.28'}, {'id': 5100209273, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100209279, 'qualifierId': 212, 'value': '13.1'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;33,9;;6,28;;91,4;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;33,9;91,4;;;;;;;0;0;82;15;Toronto II;4935;Sub;1,0
2700209927;626;49;2;82;16;8o8m08he36u0j4w08aj2iodn8;1;33,9;91,4;2024-07-10T20:45:34.348Z;2024-07-17T14:45:02Z;[];2atsox1bassuexlgta8h3us4p;C. Koffi;;;bpv73bw0x4hs5axb7ye4mcn4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;82;16;Toronto II;4936;FW;1,0
2700209939;627;1;2;82;17;8o8m08he36u0j4w08aj2iodn8;1;33,9;91,4;2024-07-10T20:45:35.475Z;2024-07-17T14:45:04Z;[{'id': 5100209347, 'qualifierId': 140, 'value': '28.5'}, {'id': 5100209351, 'qualifierId': 212, 'value': '9.6'}, {'id': 5100209345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100209353, 'qualifierId': 213, 'value': '4.08'}, {'id': 5100209349, 'qualifierId': 141, 'value': '80.0'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;28,5;;4,08;;80,0;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;28,5;80,0;;;;;;;0;0;82;17;Toronto II;4937;FW;1,0
2701517915;783;1;2;82;18;8o8m08he36u0j4w08aj2iodn8;1;17,9;84,4;2024-07-10T20:45:36.375Z;2024-07-17T14:45:00Z;[{'id': 5107310413, 'qualifierId': 140, 'value': '24.5'}, {'id': 5107310411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5107310419, 'qualifierId': 213, 'value': '5.38'}, {'id': 5107310415, 'qualifierId': 141, 'value': '71.5'}, {'id': 5107310417, 'qualifierId': 212, 'value': '11.2'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;24,5;;5,38;;71,5;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;24,5;71,5;;;;;;;0;0;82;18;Toronto II;4938;Sub;1,0
