id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_KickOff;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_FlickOn;value_HeadPass;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Handball;value_Direct;value_FreeKickTaken;value_LongBall;value_Launch;value_Assist;value_GkX;value_OutOfBoxCentre;value_RegularPlay;value_SwerveRight;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_RightFooted;value_IndividualPlay;value_Right;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_TouchTypeClearance;value_DeletedEventType;value_SwitchOfPlay;value_Cross;value_LeftFooted;value_OutSwinger;value_HighGkIntervention;value_TouchTypePass;value_BlockedPass;value_TakeOnSpace;value_Foul;value_AttemptedTackle;value_Head;value_Left;value_CornerTaken;value_InSwinger;value_IntendedTackleTarget;value_Shove/Push;value_OverhitCross;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeControl;value_LowCentre;value_BlockedY;value_BlockedX;value_Deflection;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_MisHit;value_SwerveLeft;value_IntentionalAssist;value_NotPastGoalLine;value_FirstTouch;value_BoxLeft;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_NotVisible;value_MediumGkIntervention;value_SetPiece;value_BoxCentre;value_ThroughBall;value_BoxRight;value_Weak;value_Volley;value_NotAssisted;value_CloseLeft;value_HighLeft;value_HighRight;value_IncorrectOutOfPlayDecision;value_Minutes;value_OtherBodyPart;value_SmallBoxCentre;value_BigChance;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_InjuredPlayerId;value_Injury;value_OverArm;value_Blocked;value_DefBlock;value_LowLeft;value_ParriedSafe;value_CloseRightAndHigh;value_PullBack;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_High;value_BlockedCross;value_FromCorner;value_FreeKick;value_OutOfBoxLeft;value_TacticalFoul;value_LeadingToGoal;value_RelatedError1Id;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694898141;391;1;1;35;47;bd0378yx50xpdcgwkt9p9bmz8;1;31,0;68,4;2024-06-06T22:39:20.199Z;2024-06-06T22:39:21Z;[{'id': 5070959845, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070959849, 'qualifierId': 141, 'value': '77.3'}, {'id': 5070959851, 'qualifierId': 212, 'value': '8.9'}, {'id': 5070959853, 'qualifierId': 213, 'value': '0.75'}, {'id': 5070959847, 'qualifierId': 140, 'value': '37.2'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;37,2;0,75;8,9;;77,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;37,2;77,3;;;;;;;0;0;35;47;Philadelphia Union II;2147;DC;1,0
2694898145;392;1;1;35;48;bd0378yx50xpdcgwkt9p9bmz8;1;37,2;77,3;2024-06-06T22:39:20.998Z;2024-06-06T22:39:22Z;[{'id': 5070959873, 'qualifierId': 213, 'value': '3.56'}, {'id': 5070959867, 'qualifierId': 140, 'value': '31.4'}, {'id': 5070959865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070959869, 'qualifierId': 141, 'value': '73.3'}, {'id': 5070959871, 'qualifierId': 212, 'value': '6.7'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;31,4;3,56;6,7;;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;31,4;73,3;;;;;;;0;0;35;48;Philadelphia Union II;2148;DML;1,0
2694898149;393;1;1;35;49;bd0378yx50xpdcgwkt9p9bmz8;1;30,7;72,9;2024-06-06T22:39:21.944Z;2024-06-06T22:54:50Z;[{'id': 5070959897, 'qualifierId': 140, 'value': '40.8'}, {'id': 5070959903, 'qualifierId': 213, 'value': '0.89'}, {'id': 5070959895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070959899, 'qualifierId': 141, 'value': '92.3'}, {'id': 5070959901, 'qualifierId': 212, 'value': '16.9'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;40,8;0,89;16,9;;92,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;40,8;92,3;;;;;;;0;0;35;49;Philadelphia Union II;2149;DC;1,0
2694898153;394;1;1;35;53;bd0378yx50xpdcgwkt9p9bmz8;1;33,8;92,9;2024-06-06T22:39:25.863Z;2024-06-06T22:39:27Z;[{'id': 5070959955, 'qualifierId': 141, 'value': '81.0'}, {'id': 5070959953, 'qualifierId': 140, 'value': '35.3'}, {'id': 5070959959, 'qualifierId': 213, 'value': '4.90'}, {'id': 5070959951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070959957, 'qualifierId': 212, 'value': '8.2'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;35,3;4,9;8,2;;81,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;35,3;81,0;;;;;;;0;0;35;53;Philadelphia Union II;2153;DML;1,0
2694898163;395;1;1;35;55;bd0378yx50xpdcgwkt9p9bmz8;1;35,1;80,8;2024-06-06T22:39:27.815Z;2024-06-06T22:39:34Z;[{'id': 5070959999, 'qualifierId': 141, 'value': '58.7'}, {'id': 5070960001, 'qualifierId': 212, 'value': '33.1'}, {'id': 5070959995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960005, 'qualifierId': 1}, {'id': 5070960003, 'qualifierId': 213, 'value': '3.61'}, {'id': 5070959997, 'qualifierId': 140, 'value': '7.0'}];4bpxi7ovrhew3zkp53781lyei;M. Pinto;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;7,0;3,61;33,1;;58,7;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;7,0;58,7;;;;;;;0;0;35;55;Philadelphia Union II;2155;DMC;1,0
2694898173;396;1;1;36;1;bd0378yx50xpdcgwkt9p9bmz8;1;9,2;53,2;2024-06-06T22:39:33.894Z;2024-06-06T22:39:39Z;[{'id': 5070960061, 'qualifierId': 213, 'value': '5.28'}, {'id': 5070960055, 'qualifierId': 140, 'value': '25.7'}, {'id': 5070960053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960059, 'qualifierId': 212, 'value': '32.2'}, {'id': 5070960057, 'qualifierId': 141, 'value': '13.2'}, {'id': 5070960063, 'qualifierId': 1}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;25,7;5,28;32,2;;13,2;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;25,7;13,2;;;;;;;0;0;36;1;Philadelphia Union II;2161;GK;1,0
2694898181;397;1;1;36;7;bd0378yx50xpdcgwkt9p9bmz8;1;37,8;24,4;2024-06-06T22:39:39.750Z;2024-06-06T22:39:43Z;[{'id': 5070960115, 'qualifierId': 213, 'value': '2.22'}, {'id': 5070960113, 'qualifierId': 212, 'value': '9.6'}, {'id': 5070960107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960111, 'qualifierId': 141, 'value': '35.6'}, {'id': 5070960109, 'qualifierId': 140, 'value': '32.3'}];5h73r4bv42whxsvnlq89b89re;K. Keller;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;32,3;2,22;9,6;;35,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;32,3;35,6;;;;;;;0;0;36;7;Philadelphia Union II;2167;DC;1,0
2694898193;398;1;1;36;10;bd0378yx50xpdcgwkt9p9bmz8;1;34,7;37,6;2024-06-06T22:39:43.399Z;2024-06-06T22:39:48Z;[{'id': 5070960179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960183, 'qualifierId': 141, 'value': '76.5'}, {'id': 5070960185, 'qualifierId': 212, 'value': '26.9'}, {'id': 5070960181, 'qualifierId': 140, 'value': '30.1'}, {'id': 5070960187, 'qualifierId': 213, 'value': '1.75'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;30,1;1,75;26,9;;76,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;30,1;76,5;;;;;;;0;0;36;10;Philadelphia Union II;2170;DMC;1,0
2694898199;399;1;1;36;15;bd0378yx50xpdcgwkt9p9bmz8;1;32,5;76,2;2024-06-06T22:39:48.135Z;2024-06-06T22:39:51Z;[{'id': 5070960213, 'qualifierId': 140, 'value': '28.9'}, {'id': 5070960219, 'qualifierId': 213, 'value': '4.12'}, {'id': 5070960215, 'qualifierId': 141, 'value': '67.9'}, {'id': 5070960211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960217, 'qualifierId': 212, 'value': '6.8'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;28,9;4,12;6,8;;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;28,9;67,9;;;;;;;0;0;36;15;Philadelphia Union II;2175;DC;1,0
2694898205;400;1;1;36;19;bd0378yx50xpdcgwkt9p9bmz8;0;29,9;57,7;2024-06-06T22:39:51.831Z;2024-06-06T22:39:54Z;[{'id': 5070960241, 'qualifierId': 56, 'value': 'Left'}, {'id': 5070960247, 'qualifierId': 212, 'value': '40.0'}, {'id': 5070960239, 'qualifierId': 155}, {'id': 5070960251, 'qualifierId': 1}, {'id': 5070960245, 'qualifierId': 141, 'value': '88.0'}, {'id': 5070960249, 'qualifierId': 213, 'value': '0.54'}, {'id': 5070960243, 'qualifierId': 140, 'value': '62.5'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;62,5;0,54;40,0;;88,0;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;62,5;88,0;;;;;;;0;0;36;19;Philadelphia Union II;2179;DC;1,0
2694898213;271;1;1;36;23;1zgjjyruyufrkh4xjvryqsb1i;0;28,9;6,7;2024-06-06T22:39:55.537Z;2024-06-06T22:39:57Z;[{'id': 5070960287, 'qualifierId': 140, 'value': '39.9'}, {'id': 5070960291, 'qualifierId': 212, 'value': '11.8'}, {'id': 5070960283, 'qualifierId': 3}, {'id': 5070960289, 'qualifierId': 141, 'value': '3.4'}, {'id': 5070960285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960293, 'qualifierId': 213, 'value': '6.09'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;39,9;6,09;11,8;;3,4;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;39,9;3,4;;;;;;;0;0;36;23;Cincinnati II;2183;DR;1,0
2694898219;401;1;1;36;25;bd0378yx50xpdcgwkt9p9bmz8;0;59,7;96,3;2024-06-06T22:39:58.359Z;2024-06-06T22:39:59Z;[{'id': 5070960317, 'qualifierId': 286}, {'id': 5070960305, 'qualifierId': 141, 'value': '94.5'}, {'id': 5070960311, 'qualifierId': 236}, {'id': 5070960303, 'qualifierId': 140, 'value': '59.7'}, {'id': 5070960309, 'qualifierId': 213, 'value': '4.71'}, {'id': 5070960307, 'qualifierId': 212, 'value': '1.2'}, {'id': 5070960313, 'qualifierId': 233, 'value': '272'}, {'id': 5070960301, 'qualifierId': 56, 'value': 'Left'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;59,7;4,71;1,2;;94,5;;;272,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;59,7;94,5;;;;;;;0;0;36;25;Philadelphia Union II;2185;DML;1,0
2694898217;272;74;1;36;25;1zgjjyruyufrkh4xjvryqsb1i;1;38,9;4,5;2024-06-06T22:39:58.360Z;2024-06-12T18:37:15Z;[{'id': 5070960321, 'qualifierId': 233, 'value': '401'}, {'id': 5070960297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960299, 'qualifierId': 285}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;d9pn0c4dchdqholl3ala0u9zo;Blocked Pass;;;;;;;;;;;;;;;;;401,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;36;25;Cincinnati II;2185;MC;1,0
2694898221;273;5;1;36;27;1zgjjyruyufrkh4xjvryqsb1i;0;36,2;-1,4;2024-06-06T22:39:59.651Z;2024-06-06T22:40:08Z;[{'id': 5070960405, 'qualifierId': 233, 'value': '402'}, {'id': 5070960325, 'qualifierId': 347}, {'id': 5070960323, 'qualifierId': 56, 'value': 'Back'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;d9pn0c4dchdqholl3ala0u9zo;Out;;;;;;;;;;;;;;;;;402,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;36;27;Cincinnati II;2187;MC;1,0
2694898233;402;5;1;36;27;bd0378yx50xpdcgwkt9p9bmz8;1;63,8;101,4;2024-06-06T22:39:59.651Z;2024-06-06T23:02:57Z;[{'id': 5070960397, 'qualifierId': 56, 'value': 'Left'}, {'id': 5070960399, 'qualifierId': 347}, {'id': 5070960401, 'qualifierId': 233, 'value': '273'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d9pn0c4dchdqholl3ala0u9zo;Out;;;;;;;;;;;;;;;;;273,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;36;27;Philadelphia Union II;2187;DML;1,0
2694898241;403;1;1;36;34;bd0378yx50xpdcgwkt9p9bmz8;1;63,2;100,0;2024-06-06T22:40:07.318Z;2024-06-06T22:40:11Z;[{'id': 5070960455, 'qualifierId': 141, 'value': '94.9'}, {'id': 5070960453, 'qualifierId': 140, 'value': '66.8'}, {'id': 5070960459, 'qualifierId': 213, 'value': '5.41'}, {'id': 5070960449, 'qualifierId': 107}, {'id': 5070960451, 'qualifierId': 56, 'value': 'Left'}, {'id': 5070960457, 'qualifierId': 212, 'value': '5.9'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;66,8;5,41;5,9;;94,9;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;66,8;94,9;;;;;;;0;0;36;34;Philadelphia Union II;2194;DML;1,0
2694898245;404;61;1;36;38;bd0378yx50xpdcgwkt9p9bmz8;0;66,7;95,6;2024-06-06T22:40:10.767Z;2024-06-06T23:54:58Z;[{'id': 5070960473, 'qualifierId': 56, 'value': 'Left'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;d9pn0c4dchdqholl3ala0u9zo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;36;38;Philadelphia Union II;2198;AMC;1,0
2694898277;274;5;1;36;38;1zgjjyruyufrkh4xjvryqsb1i;1;33,0;-1,6;2024-06-06T22:40:11.347Z;2024-06-06T22:40:25Z;[{'id': 5070960615, 'qualifierId': 347}, {'id': 5070960613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960617, 'qualifierId': 233, 'value': '405'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;d9pn0c4dchdqholl3ala0u9zo;Out;;;;;;;;;;;;;;;;;405,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;36;38;Cincinnati II;2198;MC;1,0
2694898255;405;5;1;36;38;bd0378yx50xpdcgwkt9p9bmz8;0;67,0;101,6;2024-06-06T22:40:11.347Z;2024-06-06T23:02:57Z;[{'id': 5070960515, 'qualifierId': 56, 'value': 'Left'}, {'id': 5070960621, 'qualifierId': 233, 'value': '274'}, {'id': 5070960517, 'qualifierId': 347}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;d9pn0c4dchdqholl3ala0u9zo;Out;;;;;;;;;;;;;;;;;274,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;36;38;Philadelphia Union II;2198;AMC;1,0
2694898279;275;1;1;36;51;1zgjjyruyufrkh4xjvryqsb1i;0;36,8;0,0;2024-06-06T22:40:24.454Z;2024-06-06T22:40:26Z;[{'id': 5070960653, 'qualifierId': 212, 'value': '31.2'}, {'id': 5070960655, 'qualifierId': 213, 'value': '0.11'}, {'id': 5070960645, 'qualifierId': 107}, {'id': 5070960649, 'qualifierId': 140, 'value': '66.3'}, {'id': 5070960647, 'qualifierId': 56, 'value': 'Right'}, {'id': 5070960651, 'qualifierId': 141, 'value': '4.1'}, {'id': 5070960657, 'qualifierId': 1}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;66,3;0,11;31,2;;4,1;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;66,3;4,1;;;;;;;0;0;36;51;Cincinnati II;2211;DR;1,0
2694898283;406;1;1;36;54;bd0378yx50xpdcgwkt9p9bmz8;1;37,2;91,4;2024-06-06T22:40:27.303Z;2024-06-06T22:40:29Z;[{'id': 5070960671, 'qualifierId': 3}, {'id': 5070960677, 'qualifierId': 141, 'value': '70.1'}, {'id': 5070960681, 'qualifierId': 213, 'value': '5.18'}, {'id': 5070960679, 'qualifierId': 212, 'value': '16.2'}, {'id': 5070960673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960675, 'qualifierId': 140, 'value': '44.1'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;44,1;5,18;16,2;;70,1;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;44,1;70,1;;;;;;;0;0;36;54;Philadelphia Union II;2214;DC;1,0
2694898285;407;49;1;36;56;bd0378yx50xpdcgwkt9p9bmz8;1;44,2;70,1;2024-06-06T22:40:29.223Z;2024-06-06T22:40:29Z;[];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;d9pn0c4dchdqholl3ala0u9zo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;36;56;Philadelphia Union II;2216;DMC;1,0
2694898293;408;1;1;36;58;bd0378yx50xpdcgwkt9p9bmz8;1;45,1;60,9;2024-06-06T22:40:31.015Z;2024-06-06T22:40:35Z;[{'id': 5070960763, 'qualifierId': 1}, {'id': 5070960757, 'qualifierId': 141, 'value': '8.1'}, {'id': 5070960761, 'qualifierId': 213, 'value': '4.93'}, {'id': 5070960755, 'qualifierId': 140, 'value': '52.7'}, {'id': 5070960759, 'qualifierId': 212, 'value': '36.8'}, {'id': 5070960753, 'qualifierId': 56, 'value': 'Right'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;52,7;4,93;36,8;;8,1;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;52,7;8,1;;;;;;;0;0;36;58;Philadelphia Union II;2218;DMC;1,0
2694898301;409;1;1;37;3;bd0378yx50xpdcgwkt9p9bmz8;1;57,3;10,3;2024-06-06T22:40:35.591Z;2024-06-06T22:40:39Z;[{'id': 5070960789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960795, 'qualifierId': 212, 'value': '14.6'}, {'id': 5070960793, 'qualifierId': 141, 'value': '21.3'}, {'id': 5070960797, 'qualifierId': 213, 'value': '2.60'}, {'id': 5070960791, 'qualifierId': 140, 'value': '45.4'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;45,4;2,6;14,6;;21,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;45,4;21,3;;;;;;;0;0;37;3;Philadelphia Union II;2223;DMR;1,0
2694898307;410;1;1;37;6;bd0378yx50xpdcgwkt9p9bmz8;1;46,4;22,2;2024-06-06T22:40:39.030Z;2024-06-06T22:40:41Z;[{'id': 5070960819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070960825, 'qualifierId': 212, 'value': '15.4'}, {'id': 5070960823, 'qualifierId': 141, 'value': '43.3'}, {'id': 5070960821, 'qualifierId': 140, 'value': '41.1'}, {'id': 5070960827, 'qualifierId': 213, 'value': '1.94'}];5h73r4bv42whxsvnlq89b89re;K. Keller;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;41,1;1,94;15,4;;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;41,1;43,3;;;;;;;0;0;37;6;Philadelphia Union II;2226;DC;1,0
