id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Resume;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Angle;value_Chipped;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_Launch;value_IntendedTackleTarget;value_BlockedPass;value_Offensive;value_Defensive;value_HeadPass;value_TakeOnOvertake;value_OverhitCross;value_Cross;value_RightFooted;value_OutSwinger;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeClearance;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_NotVisible;value_OutOfPlay;value_SwitchOfPlay;value_DeletedEventType;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_LeftFooted;value_BlockedCross;value_Left;value_CornerTaken;value_LayOff;value_Right;value_Head;value_IndividualPlay;value_LowLeft;value_OutOfBoxCentre;value_FromCorner;value_GkX;value_GoalmouthY;value_GkY;value_Volley;value_BlockedY;value_Blocked;value_NotAssisted;value_GoalmouthZ;value_BlockedX;value_DefBlock;value_InSwinger;value_TouchTypeControl;value_BoxDeepRight;value_FirstTouch;value_AttemptedTackle;value_Defensive1V1;value_IntentionalAssist;value_Assist;value_BoxCentre;value_RelatedEventId;value_High;value_RegularPlay;value_Assisted;value_BoxRight;value_LowRight;value_ParriedSafe;value_Diving;value_Hands;value_CloseRight;value_RecklessOffence;value_YellowCard;value_LowGkIntervention;value_ThroughBall;value_LowCentre;value_HighGkIntervention;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_NotRetreating;value_TacticalFoul;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ByWall;value_Minutes;value_GkKickFromHands;value_NotPastGoalLine;value_MisHit;value_Straight;value_FloatedCross;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Collected;value_HighRight;value_Injury;value_InjuredPlayerId;value_SecondYellow;value_BoxLeft;value_CloseRightAndHigh;value_Shove/Push;value_BigChance;value_Stooping;value_ParriedDanger;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SetPiece;value_GkYTimeOfGoal;value_Overrun;value_Dissent;value_SmallBoxRight;value_OtherBodyPart;value_Sliding;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_SmallBoxCentre;value_PullBack;value_HighLeft;value_AerialFoul;value_PenaltyTakerId;value_Penalty;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684578715;5;1;1;0;26;csntc7hucmo21gknxc5y0kc4q;1;3,2;49,7;2024-05-08T23:34:07.062Z;2024-05-08T23:34:11Z;[{'id': 5014509097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014509103, 'qualifierId': 212, 'value': '17.9'}, {'id': 5014509099, 'qualifierId': 140, 'value': '6.5'}, {'id': 5014509105, 'qualifierId': 213, 'value': '1.38'}, {'id': 5014509101, 'qualifierId': 141, 'value': '75.5'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;17,9;;75,5;6,5;;1,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;6,5;75,5;;;;;;;;0;0;26;Crown Legacy;26;GK;1,0
2684578733;6;1;1;0;30;csntc7hucmo21gknxc5y0kc4q;1;20,0;85,3;2024-05-08T23:34:11.366Z;2024-05-08T23:34:14Z;[{'id': 5014509185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014509193, 'qualifierId': 213, 'value': '0.55'}, {'id': 5014509189, 'qualifierId': 141, 'value': '97.6'}, {'id': 5014509191, 'qualifierId': 212, 'value': '16.1'}, {'id': 5014509187, 'qualifierId': 140, 'value': '33.1'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;16,1;;97,6;33,1;;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;33,1;97,6;;;;;;;;0;0;30;Crown Legacy;30;DC;1,0
2684578761;7;1;1;0;33;csntc7hucmo21gknxc5y0kc4q;0;35,9;96,5;2024-05-08T23:34:14.054Z;2024-05-08T23:34:17Z;[{'id': 5014509341, 'qualifierId': 213, 'value': '5.89'}, {'id': 5014509337, 'qualifierId': 141, 'value': '70.8'}, {'id': 5014509331, 'qualifierId': 155}, {'id': 5014509343, 'qualifierId': 1}, {'id': 5014509333, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014509335, 'qualifierId': 140, 'value': '76.2'}, {'id': 5014509339, 'qualifierId': 212, 'value': '45.8'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;45,8;;70,8;76,2;;5,89;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;76,2;70,8;;;;;;;;0;0;33;Crown Legacy;33;DC;1,0
2684578793;7;59;1;0;40;6ubc4y1v6hr63mca7ica4hp90;1;21,4;33,3;2024-05-08T23:34:21.294Z;2024-05-09T01:45:07Z;[{'id': 5014509461, 'qualifierId': 56, 'value': 'Back'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;cpmvernaow086rgpiwuke60ic;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;40;New England II;40;GK;1,0
2684578801;8;1;1;0;40;6ubc4y1v6hr63mca7ica4hp90;0;21,4;33,3;2024-05-08T23:34:21.532Z;2024-05-09T01:45:05Z;[{'id': 5014509497, 'qualifierId': 140, 'value': '61.5'}, {'id': 5014509501, 'qualifierId': 212, 'value': '42.9'}, {'id': 5014509499, 'qualifierId': 141, 'value': '21.0'}, {'id': 5014509505, 'qualifierId': 1}, {'id': 5014509493, 'qualifierId': 157}, {'id': 5014509495, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014509503, 'qualifierId': 213, 'value': '6.09'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;42,9;;21,0;61,5;;6,09;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;61,5;21,0;;;;;;;;0;0;40;New England II;40;GK;1,0
2684578803;8;61;1;0;41;csntc7hucmo21gknxc5y0kc4q;0;44,9;69,7;2024-05-08T23:34:22.183Z;2024-05-08T23:34:22Z;[{'id': 5014509507, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;41;Crown Legacy;41;MC;1,0
2684578819;9;49;1;0;46;6ubc4y1v6hr63mca7ica4hp90;1;46,0;8,6;2024-05-08T23:34:27.356Z;2024-05-08T23:34:27Z;[];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;46;New England II;46;DR;1,0
2684578843;10;1;1;0;46;6ubc4y1v6hr63mca7ica4hp90;1;45,9;9,2;2024-05-08T23:34:27.548Z;2024-05-08T23:34:30Z;[{'id': 5014509673, 'qualifierId': 213, 'value': '1.93'}, {'id': 5014509667, 'qualifierId': 140, 'value': '44.1'}, {'id': 5014509669, 'qualifierId': 141, 'value': '16.5'}, {'id': 5014509671, 'qualifierId': 212, 'value': '5.3'}, {'id': 5014509665, 'qualifierId': 56, 'value': 'Back'}];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;5,3;;16,5;44,1;;1,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;44,1;16,5;;;;;;;;0;0;46;New England II;46;DR;1,0
2684578849;11;1;1;0;49;6ubc4y1v6hr63mca7ica4hp90;1;43,7;17,7;2024-05-08T23:34:30.379Z;2024-05-08T23:34:31Z;[{'id': 5014509709, 'qualifierId': 141, 'value': '14.1'}, {'id': 5014509711, 'qualifierId': 212, 'value': '17.5'}, {'id': 5014509707, 'qualifierId': 140, 'value': '27.2'}, {'id': 5014509713, 'qualifierId': 213, 'value': '3.28'}, {'id': 5014509705, 'qualifierId': 56, 'value': 'Back'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;17,5;;14,1;27,2;;3,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;27,2;14,1;;;;;;;;0;0;49;New England II;49;MC;1,0
2684578867;12;1;1;0;50;6ubc4y1v6hr63mca7ica4hp90;1;26,7;15,8;2024-05-08T23:34:31.772Z;2024-05-08T23:34:34Z;[{'id': 5014509781, 'qualifierId': 213, 'value': '1.56'}, {'id': 5014509773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014509775, 'qualifierId': 140, 'value': '26.9'}, {'id': 5014509777, 'qualifierId': 141, 'value': '59.6'}, {'id': 5014509779, 'qualifierId': 212, 'value': '29.8'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;29,8;;59,6;26,9;;1,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;26,9;59,6;;;;;;;;0;0;50;New England II;50;DL;1,0
2684578899;13;1;1;0;53;6ubc4y1v6hr63mca7ica4hp90;1;26,2;76,4;2024-05-08T23:34:34.684Z;2024-05-08T23:34:37Z;[{'id': 5014509907, 'qualifierId': 141, 'value': '96.5'}, {'id': 5014509903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014509911, 'qualifierId': 213, 'value': '0.70'}, {'id': 5014509905, 'qualifierId': 140, 'value': '41.8'}, {'id': 5014509909, 'qualifierId': 212, 'value': '21.3'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;21,3;;96,5;41,8;;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;41,8;96,5;;;;;;;;0;0;53;New England II;53;DC;1,0
2684578903;14;1;1;0;56;6ubc4y1v6hr63mca7ica4hp90;0;42,0;96,0;2024-05-08T23:34:37.757Z;2024-06-13T09:37:45Z;[{'id': 5014509931, 'qualifierId': 140, 'value': '72.0'}, {'id': 5014509929, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014509937, 'qualifierId': 213, 'value': '5.75'}, {'id': 5014509939, 'qualifierId': 1}, {'id': 5014509927, 'qualifierId': 155}, {'id': 5014509933, 'qualifierId': 141, 'value': '68.7'}, {'id': 5014509935, 'qualifierId': 212, 'value': '36.6'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;36,6;;68,7;72,0;;5,75;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;72,0;68,7;;;;;;;;0;0;56;New England II;56;DC;1,0
2684578909;9;61;1;0;58;csntc7hucmo21gknxc5y0kc4q;0;25,0;25,7;2024-05-08T23:34:39.460Z;2024-06-13T08:33:07Z;[{'id': 5014509977, 'qualifierId': 56, 'value': 'Back'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;58;Crown Legacy;58;DL;1,0
2684578935;15;1;1;1;0;6ubc4y1v6hr63mca7ica4hp90;1;74,7;75,3;2024-05-08T23:34:41.724Z;2024-05-09T01:43:28Z;[{'id': 5014510133, 'qualifierId': 212, 'value': '9.6'}, {'id': 5014510135, 'qualifierId': 213, 'value': '3.89'}, {'id': 5014510131, 'qualifierId': 141, 'value': '65.7'}, {'id': 5014510129, 'qualifierId': 140, 'value': '68.0'}, {'id': 5014510127, 'qualifierId': 56, 'value': 'Center'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;9,6;;65,7;68,0;;3,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;68,0;65,7;;;;;;;;0;1;0;New England II;60;FW;1,0
2695879129;866;83;1;1;2;csntc7hucmo21gknxc5y0kc4q;1;35,5;32,9;2024-05-08T23:34:43.524Z;2024-06-13T09:37:35Z;[{'id': 5076351525, 'qualifierId': 399, 'value': '9ohy24mxhsqao5kymh0lbxxck'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;cpmvernaow086rgpiwuke60ic;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;1;2;Crown Legacy;62;FW;1,0
2684578939;16;61;1;1;2;6ubc4y1v6hr63mca7ica4hp90;0;67,9;65,7;2024-05-08T23:34:43.677Z;2024-05-09T01:43:27Z;[{'id': 5014510151, 'qualifierId': 56, 'value': 'Center'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;2;New England II;62;FWL;1,0
2684578947;10;49;1;1;3;csntc7hucmo21gknxc5y0kc4q;1;38,0;52,3;2024-05-08T23:34:44.759Z;2024-05-08T23:34:44Z;[];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;1;3;Crown Legacy;63;MC;1,0
2684578975;11;1;1;1;5;csntc7hucmo21gknxc5y0kc4q;1;36,9;46,5;2024-05-08T23:34:46.344Z;2024-05-08T23:34:49Z;[{'id': 5014510279, 'qualifierId': 140, 'value': '35.4'}, {'id': 5014510285, 'qualifierId': 213, 'value': '4.62'}, {'id': 5014510283, 'qualifierId': 212, 'value': '17.0'}, {'id': 5014510277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014510281, 'qualifierId': 141, 'value': '21.6'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;17,0;;21,6;35,4;;4,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;35,4;21,6;;;;;;;;0;1;5;Crown Legacy;65;MC;1,0
2684578993;12;1;1;1;8;csntc7hucmo21gknxc5y0kc4q;1;36,0;18,8;2024-05-08T23:34:49.303Z;2024-05-08T23:34:51Z;[{'id': 5014510363, 'qualifierId': 213, 'value': '5.28'}, {'id': 5014510355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014510359, 'qualifierId': 141, 'value': '0.4'}, {'id': 5014510361, 'qualifierId': 212, 'value': '14.8'}, {'id': 5014510357, 'qualifierId': 140, 'value': '43.6'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;14,8;;0,4;43,6;;5,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;43,6;0,4;;;;;;;;0;1;8;Crown Legacy;68;DR;1,0
2684578999;13;1;1;1;10;csntc7hucmo21gknxc5y0kc4q;0;43,6;0,4;2024-05-08T23:34:50.957Z;2024-06-13T09:36:55Z;[{'id': 5014510387, 'qualifierId': 213, 'value': '1.82'}, {'id': 5014510381, 'qualifierId': 140, 'value': '42.5'}, {'id': 5076351619, 'qualifierId': 236}, {'id': 5076351621, 'qualifierId': 286}, {'id': 5076356113, 'qualifierId': 233, 'value': '17'}, {'id': 5014510383, 'qualifierId': 141, 'value': '7.2'}, {'id': 5014510385, 'qualifierId': 212, 'value': '4.8'}, {'id': 5014510379, 'qualifierId': 56, 'value': 'Back'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;4,8;;7,2;42,5;;1,82;;;;17,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;42,5;7,2;;;;;;;;0;1;10;Crown Legacy;70;AMR;1,0
2684579009;17;74;1;1;10;6ubc4y1v6hr63mca7ica4hp90;1;60,6;90,6;2024-05-08T23:34:50.958Z;2024-06-13T09:36:55Z;[{'id': 5076356117, 'qualifierId': 233, 'value': '13'}, {'id': 5014510423, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076351609, 'qualifierId': 285}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cpmvernaow086rgpiwuke60ic;Blocked Pass;;;;;;;;;;;;;;;;;;;13,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;10;New England II;70;DC;1,0
2695879263;816;61;1;1;11;6ubc4y1v6hr63mca7ica4hp90;1;56,6;93,9;2024-05-08T23:34:51.932Z;2024-06-13T08:38:14Z;[{'id': 5076352037, 'qualifierId': 56, 'value': 'Left'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;11;New England II;71;FWL;1,0
2684579017;18;49;1;1;13;6ubc4y1v6hr63mca7ica4hp90;1;59,9;94,1;2024-05-08T23:34:54.702Z;2024-05-08T23:34:54Z;[];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cpmvernaow086rgpiwuke60ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;13;New England II;73;DC;1,0
2684579035;19;1;1;1;14;6ubc4y1v6hr63mca7ica4hp90;1;60,1;93,3;2024-05-08T23:34:55.009Z;2024-05-16T07:51:39Z;[{'id': 5014510521, 'qualifierId': 212, 'value': '7.1'}, {'id': 5014510517, 'qualifierId': 140, 'value': '64.0'}, {'id': 5014510519, 'qualifierId': 141, 'value': '84.7'}, {'id': 5014510523, 'qualifierId': 213, 'value': '5.32'}, {'id': 5014510515, 'qualifierId': 56, 'value': 'Left'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;7,1;;84,7;64,0;;5,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;64,0;84,7;;;;;;;;0;1;14;New England II;74;DC;1,0
2684579041;20;61;1;1;15;6ubc4y1v6hr63mca7ica4hp90;0;63,8;85,4;2024-05-08T23:34:56.517Z;2024-05-16T07:51:57Z;[{'id': 5014510545, 'qualifierId': 56, 'value': 'Left'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;15;New England II;75;FW;1,0
2684579027;14;49;1;1;16;csntc7hucmo21gknxc5y0kc4q;1;37,6;29,8;2024-05-08T23:34:57.216Z;2024-05-16T07:52:04Z;[];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;1;16;Crown Legacy;76;MC;1,0
