id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_Involved;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Angle;value_KickOff;value_Zone;value_Length;value_PassEndX;value_Launch;value_LongBall;value_Head;value_OutOfPlay;value_Left;value_OppositeRelatedEventId;value_CornerTaken;value_Offensive;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_Cross;value_OutSwinger;value_Chipped;value_BlockedPass;value_LeftFooted;value_BlockedCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_HeadPass;value_DeletedEventType;value_TouchTypeControl;value_SwitchOfPlay;value_High;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_LayOff;value_LowGkIntervention;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_PullBack;value_Right;value_OverhitCross;value_InSwinger;value_ShirtPull/Holding;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_NotVisible;value_TakeOnSpace;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_Assisted;value_SwerveLeft;value_BoxLeft;value_RightFooted;value_LowLeft;value_GoalmouthY;value_BlockedY;value_FirstTouch;value_BlockedX;value_RegularPlay;value_Hands;value_Collected;value_Standing;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_GkY;value_Blocked;value_BoxCentre;value_LowCentre;value_GkX;value_DefBlock;value_Diving;value_HighGkIntervention;value_ParriedDanger;value_GoalShotTimestamp;value_Volley;value_FantasyAssistType;value_NotAssisted;value_FantasyAssistId;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_FantasyAssistedBy;value_BigChance;value_FantasyAssistTeam;value_IndividualPlay;value_Shove/Push;value_Overrun;value_SavedOffLine;value_SixYardBlocked;value_LowRight;value_LastLine;value_OutOfBoxCentre;value_FlickOn;value_IncorrectOutOfPlayDecision;value_RefereeDelay;value_DrinksBreak;value_BoxDeepRight;value_ParriedSafe;value_Feet;value_Sliding;value_GkHoof;value_BoxRight;value_Deflection;value_Injury;value_InjuredPlayerId;value_SetPiece;value_HighCentre;value_Caught;value_GkKickFromHands;value_HighClaim;value_Minutes;value_RecklessOffence;value_FastBreak;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Defensive1V1;value_NotPastGoalLine;value_CoachId;value_Dissent;value_DrivenCross;value_Straight;value_HighRight;value_SmallBoxRight;value_Reaching;value_FromCorner;value_KeeperTouched;value_FloatedCross;value_Weak;value_MisHit;value_ThroughBall;value_OwnGoal;value_CloseRight;value_35Centre;value_CloseLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692604251;577;5;2;60;57;7pmw399vh2v44cjle4fkklp1w;0;61,4;101,3;2024-05-27T00:26:16.354Z;2024-05-27T01:16:59Z;[{'id': 5058346943, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058346945, 'qualifierId': 347}, {'id': 5058409115, 'qualifierId': 233, 'value': '549'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;d2hs8whwkxskfp1b7q0km53bo;Out;;;;;;;;;;;;;;;;;;;;;549,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;60;57;Tacoma Defiance;3657;GK;1,0
2692604391;551;1;2;61;19;5icuo8utnztpsd9l03gdd68dl;0;43,3;0,0;2024-05-27T00:26:38.541Z;2024-05-27T00:41:24Z;[{'id': 5058369159, 'qualifierId': 107}, {'id': 5058347723, 'qualifierId': 213, 'value': '0.40'}, {'id': 5058347725, 'qualifierId': 1}, {'id': 5058347721, 'qualifierId': 212, 'value': '39.6'}, {'id': 5058347717, 'qualifierId': 140, 'value': '78.0'}, {'id': 5058347715, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058347719, 'qualifierId': 141, 'value': '21.5'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;21,5;0,4;;;39,6;78,0;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;78,0;21,5;;;;;;;0;0;61;19;Houston Dynamo II;3679;DR;1,0
2692608365;687;44;2;61;21;5icuo8utnztpsd9l03gdd68dl;1;70,2;14,0;2024-05-27T00:26:40.153Z;2024-05-27T00:42:22Z;[{'id': 5058369689, 'qualifierId': 286}, {'id': 5058369687, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058370329, 'qualifierId': 233, 'value': '578'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;d2hs8whwkxskfp1b7q0km53bo;Aerial;;;;;;;;;;;;;;;;;;;;;578,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;61;21;Houston Dynamo II;3681;AMR;1,0
2692604361;578;44;2;61;21;7pmw399vh2v44cjle4fkklp1w;0;29,8;86,0;2024-05-27T00:26:40.154Z;2024-05-27T00:42:22Z;[{'id': 5058347553, 'qualifierId': 285}, {'id': 5058370333, 'qualifierId': 233, 'value': '687'}, {'id': 5058347551, 'qualifierId': 56, 'value': 'Back'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;d2hs8whwkxskfp1b7q0km53bo;Aerial;;;;;;;;;;;;;;;;;;;;;687,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;61;21;Tacoma Defiance;3681;Sub;1,0
2692608517;689;61;2;61;22;5icuo8utnztpsd9l03gdd68dl;1;69,1;8,2;2024-05-27T00:26:40.901Z;2024-05-31T10:05:47Z;[{'id': 5058370511, 'qualifierId': 56, 'value': 'Right'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;d2hs8whwkxskfp1b7q0km53bo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;61;22;Houston Dynamo II;3682;AMR;1,0
2692608371;682;83;2;61;22;7pmw399vh2v44cjle4fkklp1w;0;31,1;85,0;2024-05-27T00:26:41.429Z;2024-05-31T10:06:10Z;[{'id': 5058405929, 'qualifierId': 399, 'value': '3y5rrahty1k0l1hnww3bcozmy'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;d2hs8whwkxskfp1b7q0km53bo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;61;22;Tacoma Defiance;3682;MC;1,0
2692608367;688;50;2;61;22;5icuo8utnztpsd9l03gdd68dl;1;69,2;15,0;2024-05-27T00:26:41.466Z;2024-05-27T00:42:14Z;[{'id': 5058370141, 'qualifierId': 233, 'value': '579'}, {'id': 5058369691, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058369693, 'qualifierId': 286}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;d2hs8whwkxskfp1b7q0km53bo;Dispossessed;;;;;;;;;;;;;;;;;;;;;579,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;61;22;Houston Dynamo II;3682;FW;1,0
2692604375;579;7;2;61;22;7pmw399vh2v44cjle4fkklp1w;0;30,8;85,0;2024-05-27T00:26:41.467Z;2024-05-31T10:38:07Z;[{'id': 5058347599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058370133, 'qualifierId': 233, 'value': '688'}, {'id': 5058347601, 'qualifierId': 285}, {'id': 5062658969, 'qualifierId': 385}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;d2hs8whwkxskfp1b7q0km53bo;Tackle;;;;;;;;;;;;;;;;;;;;;688,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;61;22;Tacoma Defiance;3682;Sub;1,0
2692604377;580;43;2;61;23;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-05-27T00:26:42.580Z;2024-05-27T00:42:16Z;[{'id': 5058347625, 'qualifierId': 213, 'value': '5.70'}, {'id': 5058347627, 'qualifierId': 1, 'value': '0'}, {'id': 5058347621, 'qualifierId': 141, 'value': '68.7'}, {'id': 5058347617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058347623, 'qualifierId': 212, 'value': '15.9'}, {'id': 5058370179, 'qualifierId': 144, 'value': '1'}, {'id': 5058347619, 'qualifierId': 140, 'value': '42.9'}, {'id': 5058347615, 'qualifierId': 157, 'value': '0'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;d2hs8whwkxskfp1b7q0km53bo;Deleted event;;;;;;;;;;68,7;5,7;;;15,9;42,9;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;42,9;68,7;;;;;;;0;0;61;23;Tacoma Defiance;3683;Sub;1,0
2693396963;844;61;2;61;24;5icuo8utnztpsd9l03gdd68dl;1;63,0;32,3;2024-05-27T00:26:43.160Z;2024-05-31T10:38:32Z;[{'id': 5062659115, 'qualifierId': 56, 'value': 'Center'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;d2hs8whwkxskfp1b7q0km53bo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;61;24;Houston Dynamo II;3684;MC;1,0
2692604395;581;83;2;61;26;7pmw399vh2v44cjle4fkklp1w;0;33,6;76,8;2024-05-27T00:26:45.130Z;2024-05-31T10:38:19Z;[{'id': 5058405923, 'qualifierId': 399, 'value': '3007iihmvmlzgpgtxri3v3hg4'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;d2hs8whwkxskfp1b7q0km53bo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;61;26;Tacoma Defiance;3686;Sub;1,0
2692604419;554;3;2;61;27;5icuo8utnztpsd9l03gdd68dl;1;66,2;22,2;2024-05-27T00:26:46.130Z;2024-05-31T10:38:39Z;[{'id': 5058347817, 'qualifierId': 286}, {'id': 5058347819, 'qualifierId': 233, 'value': '582'}, {'id': 5058347815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5062659265, 'qualifierId': 464}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;d2hs8whwkxskfp1b7q0km53bo;Take On;;;;;;;;;;;;;;;;;;;;;582,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;61;27;Houston Dynamo II;3687;DR;1,0
2692604405;582;45;2;61;27;7pmw399vh2v44cjle4fkklp1w;0;33,8;77,8;2024-05-27T00:26:46.130Z;2024-05-27T01:09:18Z;[{'id': 5058402717, 'qualifierId': 233, 'value': '554'}, {'id': 5058347745, 'qualifierId': 285}, {'id': 5058347743, 'qualifierId': 56, 'value': 'Back'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;d2hs8whwkxskfp1b7q0km53bo;Challenge;;;;;;;;;;;;;;;;;;;;;554,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;61;27;Tacoma Defiance;3687;MC;1,0
2692604425;555;1;2;61;33;5icuo8utnztpsd9l03gdd68dl;0;73,9;4,7;2024-05-27T00:26:52.157Z;2024-05-31T10:38:45Z;[{'id': 5058347841, 'qualifierId': 212, 'value': '2.0'}, {'id': 5058347889, 'qualifierId': 236}, {'id': 5058347891, 'qualifierId': 233, 'value': '583'}, {'id': 5058347895, 'qualifierId': 286}, {'id': 5058347843, 'qualifierId': 213, 'value': '0.60'}, {'id': 5058347837, 'qualifierId': 140, 'value': '75.5'}, {'id': 5058347835, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058347839, 'qualifierId': 141, 'value': '6.4'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;6,4;0,6;;;2,0;75,5;;;;;;583,0;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;75,5;6,4;;;;;;;0;0;61;33;Houston Dynamo II;3693;DR;1,0
2692604437;583;74;2;61;33;7pmw399vh2v44cjle4fkklp1w;1;24,9;92,8;2024-05-27T00:26:52.158Z;2024-05-31T10:38:47Z;[{'id': 5058347875, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058347877, 'qualifierId': 285}, {'id': 5058347897, 'qualifierId': 233, 'value': '555'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;d2hs8whwkxskfp1b7q0km53bo;Blocked Pass;;;;;;;;;;;;;;;;;;;;;555,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;61;33;Tacoma Defiance;3693;MC;1,0
2692604449;584;3;2;61;34;7pmw399vh2v44cjle4fkklp1w;0;26,9;94,0;2024-05-27T00:26:52.645Z;2024-05-31T10:39:54Z;[{'id': 5062659435, 'qualifierId': 465}, {'id': 5058402983, 'qualifierId': 285}, {'id': 5058403221, 'qualifierId': 233, 'value': '822'}, {'id': 5058347937, 'qualifierId': 56, 'value': 'Back'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;d2hs8whwkxskfp1b7q0km53bo;Take On;;;;;;;;;;;;;;;;;;;;;822,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;61;34;Tacoma Defiance;3694;Sub;1,0
2692613899;822;7;2;61;34;5icuo8utnztpsd9l03gdd68dl;0;73,1;6,0;2024-05-27T00:26:52.646Z;2024-05-31T10:40:02Z;[{'id': 5058403201, 'qualifierId': 286}, {'id': 5058403199, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058403217, 'qualifierId': 233, 'value': '584'}, {'id': 5062660087, 'qualifierId': 385}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;d2hs8whwkxskfp1b7q0km53bo;Tackle;;;;;;;;;;;;;;;;;;;;;584,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;61;34;Houston Dynamo II;3694;DR;1,0
2693397107;827;3;2;61;35;7pmw399vh2v44cjle4fkklp1w;0;24,9;97,1;2024-05-27T00:26:54.611Z;2024-05-31T10:52:39Z;[{'id': 5062668239, 'qualifierId': 233, 'value': '845'}, {'id': 5062659829, 'qualifierId': 465}, {'id': 5062659827, 'qualifierId': 285}, {'id': 5062659823, 'qualifierId': 56, 'value': 'Back'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;d2hs8whwkxskfp1b7q0km53bo;Take On;;;;;;;;;;;;;;;;;;;;;845,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;61;35;Tacoma Defiance;3695;Sub;1,0
2693397109;845;7;2;61;35;5icuo8utnztpsd9l03gdd68dl;1;75,1;2,9;2024-05-27T00:26:54.612Z;2024-05-31T10:39:40Z;[{'id': 5062659839, 'qualifierId': 233, 'value': '827'}, {'id': 5062659835, 'qualifierId': 286}, {'id': 5062659837, 'qualifierId': 384}, {'id': 5062659833, 'qualifierId': 56, 'value': 'Right'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;d2hs8whwkxskfp1b7q0km53bo;Tackle;;;;;;;;;;;;;;;;;;;;;827,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;61;35;Houston Dynamo II;3695;DR;1,0
2692604461;556;1;2;61;39;5icuo8utnztpsd9l03gdd68dl;1;64,8;8,3;2024-05-27T00:26:57.772Z;2024-05-27T00:27:00Z;[{'id': 5058347997, 'qualifierId': 141, 'value': '21.2'}, {'id': 5058347999, 'qualifierId': 212, 'value': '14.4'}, {'id': 5058347995, 'qualifierId': 140, 'value': '75.7'}, {'id': 5058348001, 'qualifierId': 213, 'value': '0.65'}, {'id': 5058347993, 'qualifierId': 56, 'value': 'Center'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;21,2;0,65;;;14,4;75,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;75,7;21,2;;;;;;;0;0;61;39;Houston Dynamo II;3699;MC;1,0
2692604463;557;1;2;61;40;5icuo8utnztpsd9l03gdd68dl;0;75,8;22,7;2024-05-27T00:26:59.029Z;2024-05-31T10:40:27Z;[{'id': 5058348005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058348009, 'qualifierId': 141, 'value': '25.2'}, {'id': 5058348007, 'qualifierId': 140, 'value': '75.6'}, {'id': 5058348013, 'qualifierId': 213, 'value': '1.69'}, {'id': 5058348011, 'qualifierId': 212, 'value': '1.7'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;25,2;1,69;;;1,7;75,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;75,6;25,2;;;;;;;0;0;61;40;Houston Dynamo II;3700;AMC;1,0
2692604453;585;61;2;61;40;7pmw399vh2v44cjle4fkklp1w;1;24,5;73,6;2024-05-27T00:26:59.112Z;2024-05-31T10:40:25Z;[{'id': 5062660323, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;d2hs8whwkxskfp1b7q0km53bo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;61;40;Tacoma Defiance;3700;DC;1,0
2692604465;586;1;2;61;42;7pmw399vh2v44cjle4fkklp1w;0;25,2;65,0;2024-05-27T00:27:01.446Z;2024-05-31T10:40:38Z;[{'id': 5062660499, 'qualifierId': 141, 'value': '41.5'}, {'id': 5062660495, 'qualifierId': 157}, {'id': 5062660497, 'qualifierId': 140, 'value': '47.2'}, {'id': 5062660503, 'qualifierId': 213, 'value': '5.68'}, {'id': 5062660501, 'qualifierId': 212, 'value': '28.1'}, {'id': 5062660505, 'qualifierId': 1}, {'id': 5058348021, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;41,5;5,68;;;28,1;47,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;47,2;41,5;;;;;;;0;0;61;42;Tacoma Defiance;3702;MC;1,0
2692604475;558;43;2;61;44;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-05-27T00:27:03.533Z;2024-05-27T00:27:10Z;[{'id': 5058348193, 'qualifierId': 144, 'value': '49'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;d2hs8whwkxskfp1b7q0km53bo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;61;44;Houston Dynamo II;3704;DC;1,0
2692604481;559;1;2;61;45;5icuo8utnztpsd9l03gdd68dl;1;50,5;71,1;2024-05-27T00:27:04.093Z;2024-05-27T00:27:05Z;[{'id': 5058348143, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058348149, 'qualifierId': 212, 'value': '22.9'}, {'id': 5058348145, 'qualifierId': 140, 'value': '66.7'}, {'id': 5058348147, 'qualifierId': 141, 'value': '93.6'}, {'id': 5058348151, 'qualifierId': 213, 'value': '0.73'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;93,6;0,73;;;22,9;66,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;66,7;93,6;;;;;;;0;0;61;45;Houston Dynamo II;3705;DC;1,0
