id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_LayOff;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeControl;value_DeletedEventType;value_Chipped;value_TakeOnOvertake;value_Left;value_RightFooted;value_Cross;value_InSwinger;value_CornerTaken;value_Head;value_SmallBoxLeft;value_GoalmouthZ;value_GoalmouthY;value_FirstTouch;value_GkX;value_NotAssisted;value_GkY;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_High;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_FairPlay;value_NotVisible;value_YellowCard;value_Dissent;value_LeftFooted;value_Straight;value_FloatedCross;value_Assist;value_Blocked;value_SixYardBlocked;value_BoxCentre;value_BlockedY;value_Volley;value_BlockedX;value_SavedOffLine;value_LowRight;value_LastLine;value_DefBlock;value_TouchTypePass;value_AttemptedTackle;value_SwitchOfPlay;value_Overrun;value_AerialFoul;value_BlockedCross;value_Defensive1V1;value_Low;value_Assisted;value_LowLeft;value_RelatedEventId;value_RegularPlay;value_Hands;value_LowGkIntervention;value_Stooping;value_ParriedSafe;value_Shove/Push;value_Right;value_IntentionalAssist;value_BigChance;value_Diving;value_LowCentre;value_OverArm;value_ParriedDanger;value_GkYTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_GkXTimeOfGoal;value_FantasyAssistedBy;value_HighCentre;value_GoalShotGameClock;value_FantasyAssistId;value_RefereeDelay;value_DrinksBreak;value_NotRetreating;value_IndividualPlay;value_OutOfBoxCentre;value_Minutes;value_HitWoodwork;value_HitBar;value_CloseLeft;value_EndType;value_LeadingToGoal;value_RelatedError1Id;value_SmallBoxCentre;value_TacticalFoul;value_SecondYellow;value_OverhitCross;value_ThroughBall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Injury;value_InjuredPlayerId;value_GkHoof;value_HighRight;value_FreeKick;value_ByWall;value_Collected;value_OwnPlayer;value_BoxLeft;value_Standing;value_GkKickFromHands;value_CaptainChange;value_PlayersCaughtOffside;value_Indirect;value_BoxDeepRight;value_Feet;value_IncorrectOutOfPlayDecision;value_FastBreak;value_Caught;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700183593;833;1;2;91;28;csntc7hucmo21gknxc5y0kc4q;1;99,5;0,5;2024-07-10T16:56:43.316Z;2024-07-10T16:56:45Z;[{'id': 5100059713, 'qualifierId': 6}, {'id': 5100059721, 'qualifierId': 212, 'value': '14.3'}, {'id': 5100059719, 'qualifierId': 141, 'value': '12.8'}, {'id': 5100059717, 'qualifierId': 140, 'value': '88.4'}, {'id': 5100059715, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100059723, 'qualifierId': 213, 'value': '2.52'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;2,52;12,8;14,3;88,4;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;88,4;12,8;;;;;;;0;0;91;28;Huntsville City;5488;AMR;1,0
2700183595;834;1;2;91;28;csntc7hucmo21gknxc5y0kc4q;1;88,4;12,8;2024-07-10T16:56:44.011Z;2024-07-10T16:56:44Z;[{'id': 5100059729, 'qualifierId': 140, 'value': '81.7'}, {'id': 5100059733, 'qualifierId': 212, 'value': '9.2'}, {'id': 5100059735, 'qualifierId': 213, 'value': '2.44'}, {'id': 5100059731, 'qualifierId': 141, 'value': '21.5'}, {'id': 5100059727, 'qualifierId': 56, 'value': 'Center'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;2,44;21,5;9,2;81,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;81,7;21,5;;;;;;;0;0;91;28;Huntsville City;5488;MC;1,0
2700183601;835;1;2;91;30;csntc7hucmo21gknxc5y0kc4q;1;83,0;22,1;2024-07-10T16:56:45.875Z;2024-07-11T07:51:38Z;[{'id': 5100059827, 'qualifierId': 210, 'value': '13'}, {'id': 5100059759, 'qualifierId': 141, 'value': '54.3'}, {'id': 5100059753, 'qualifierId': 155}, {'id': 5100569651, 'qualifierId': 20}, {'id': 5100059755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100059751, 'qualifierId': 2}, {'id': 5100059829, 'qualifierId': 154}, {'id': 5100059757, 'qualifierId': 140, 'value': '94.8'}, {'id': 5100059763, 'qualifierId': 213, 'value': '1.06'}, {'id': 5100059761, 'qualifierId': 212, 'value': '25.2'}, {'id': 5100569649, 'qualifierId': 224}];anysxg2z6niqapc5m3f4tzims;J. Bolma;1,0;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;1,06;54,3;25,2;94,8;;;;;;;;;;;;;;;;;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;94,8;54,3;;;;;;;0;0;91;30;Huntsville City;5490;Sub;1,0
2700183603;836;44;2;91;32;csntc7hucmo21gknxc5y0kc4q;1;94,3;55,0;2024-07-10T16:56:47.478Z;2024-07-10T16:56:51Z;[{'id': 5100059769, 'qualifierId': 286}, {'id': 5100059785, 'qualifierId': 233, 'value': '683'}, {'id': 5100059767, 'qualifierId': 56, 'value': 'Center'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Aerial;;;;;;;;;;;;;;;;;;;;;;683,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;91;32;Huntsville City;5492;MC;1,0
2700183597;683;44;2;91;32;4gymgvqmve0m2vh89v84tt3x0;0;5,7;45,0;2024-07-10T16:56:47.479Z;2024-07-10T16:56:51Z;[{'id': 5100059743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100059745, 'qualifierId': 285}, {'id': 5100059789, 'qualifierId': 233, 'value': '836'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;dys904w2vdy4mzvqgnq1l7spg;Aerial;;;;;;;;;;;;;;;;;;;;;;836,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;91;32;New England II;5492;DR;1,0
2700183605;837;13;2;91;32;csntc7hucmo21gknxc5y0kc4q;1;94,8;54,3;2024-07-10T16:56:47.580Z;2024-07-11T07:51:55Z;[{'id': 5100059847, 'qualifierId': 103, 'value': '83.3'}, {'id': 5100059845, 'qualifierId': 102, 'value': '55.5'}, {'id': 5100059841, 'qualifierId': 55, 'value': '835'}, {'id': 5100059849, 'qualifierId': 328}, {'id': 5100059831, 'qualifierId': 25}, {'id': 5100059851, 'qualifierId': 230, 'value': '98.9'}, {'id': 5100059777, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100059835, 'qualifierId': 74}, {'id': 5100569679, 'qualifierId': 214}, {'id': 5100059775, 'qualifierId': 16}, {'id': 5100059837, 'qualifierId': 29}, {'id': 5100059839, 'qualifierId': 154}, {'id': 5100059833, 'qualifierId': 15}, {'id': 5100059853, 'qualifierId': 231, 'value': '51.1'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;83,3;55,5;1,0;98,9;;51,1;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;835,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;55,5;83.3;835,0;anysxg2z6niqapc5m3f4tzims;0;0;91;32;Huntsville City;5492;MC;1,0
2700183599;684;5;2;91;34;4gymgvqmve0m2vh89v84tt3x0;1;-1,6;42,5;2024-07-10T16:56:49.530Z;2024-07-10T16:56:52Z;[{'id': 5100059747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100059797, 'qualifierId': 233, 'value': '838'}, {'id': 5100059749, 'qualifierId': 346}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;dys904w2vdy4mzvqgnq1l7spg;Out;;;;;;;;;;;;;;;;;;;;;;838,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;91;34;New England II;5494;DR;1,0
2700183607;838;5;2;91;34;csntc7hucmo21gknxc5y0kc4q;0;101,6;57,5;2024-07-10T16:56:49.530Z;2024-07-10T17:00:47Z;[{'id': 5100059801, 'qualifierId': 233, 'value': '684'}, {'id': 5100059793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100059795, 'qualifierId': 346}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Out;;;;;;;;;;;;;;;;;;;;;;684,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;91;34;Huntsville City;5494;MC;1,0
2700183611;685;1;2;92;2;4gymgvqmve0m2vh89v84tt3x0;0;5,2;61,7;2024-07-10T16:57:17.604Z;2024-07-10T16:57:21Z;[{'id': 5100059893, 'qualifierId': 141, 'value': '72.0'}, {'id': 5100059889, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100059897, 'qualifierId': 213, 'value': '0.11'}, {'id': 5100059903, 'qualifierId': 74}, {'id': 5100059887, 'qualifierId': 124}, {'id': 5100059895, 'qualifierId': 212, 'value': '62.2'}, {'id': 5100059891, 'qualifierId': 140, 'value': '64.1'}, {'id': 5100059899, 'qualifierId': 1}];4r4a2d3piuh8wusw8ftrsh016;B. Dowd;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;0,11;72,0;62,2;64,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;64,1;72,0;;;;;;;0;0;92;2;New England II;5522;GK;1,0
2700183615;839;44;2;92;5;csntc7hucmo21gknxc5y0kc4q;1;36,1;33,3;2024-07-10T16:57:20.665Z;2024-07-10T16:57:31Z;[{'id': 5100059917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100059943, 'qualifierId': 233, 'value': '686'}, {'id': 5100059919, 'qualifierId': 285}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dys904w2vdy4mzvqgnq1l7spg;Aerial;;;;;;;;;;;;;;;;;;;;;;686,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;92;5;Huntsville City;5525;DC;1,0
2700183613;686;44;2;92;5;4gymgvqmve0m2vh89v84tt3x0;0;63,9;66,7;2024-07-10T16:57:20.666Z;2024-07-10T16:57:23Z;[{'id': 5100059947, 'qualifierId': 233, 'value': '839'}, {'id': 5100059909, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100059911, 'qualifierId': 286}];6prn3rxp49rsfl8mxq2tqzf9w;A. Sipic;;;dys904w2vdy4mzvqgnq1l7spg;Aerial;;;;;;;;;;;;;;;;;;;;;;839,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;92;5;New England II;5525;Sub;1,0
2700183617;840;1;2;92;5;csntc7hucmo21gknxc5y0kc4q;0;36,3;38,6;2024-07-10T16:57:20.811Z;2024-07-11T06:11:43Z;[{'id': 5100059929, 'qualifierId': 212, 'value': '18.1'}, {'id': 5100059923, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100059921, 'qualifierId': 3}, {'id': 5100059925, 'qualifierId': 140, 'value': '53.4'}, {'id': 5100059931, 'qualifierId': 213, 'value': '6.14'}, {'id': 5100059927, 'qualifierId': 141, 'value': '34.9'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;6,14;34,9;18,1;53,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;53,4;34,9;;;;;;;0;0;92;5;Huntsville City;5525;DC;1,0
2700183619;687;1;2;92;7;4gymgvqmve0m2vh89v84tt3x0;0;53,6;72,3;2024-07-10T16:57:22.466Z;2024-07-10T16:57:22Z;[{'id': 5100059935, 'qualifierId': 140, 'value': '55.5'}, {'id': 5100059939, 'qualifierId': 212, 'value': '3.3'}, {'id': 5100059941, 'qualifierId': 213, 'value': '5.36'}, {'id': 5100059933, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100059937, 'qualifierId': 141, 'value': '68.4'}];9ncybediodv8share9pox2kno;T. Ritondale;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,36;68,4;3,3;55,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;55,5;68,4;;;;;;;0;0;92;7;New England II;5527;Sub;1,0
2700183621;841;61;2;92;8;csntc7hucmo21gknxc5y0kc4q;1;45,0;39,8;2024-07-10T16:57:23.230Z;2024-07-11T07:52:15Z;[{'id': 5100059951, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;92;8;Huntsville City;5528;MC;1,0
2700183623;688;1;2;92;8;4gymgvqmve0m2vh89v84tt3x0;1;53,9;57,5;2024-07-10T16:57:23.609Z;2024-07-10T16:57:26Z;[{'id': 5100059959, 'qualifierId': 141, 'value': '41.2'}, {'id': 5100059963, 'qualifierId': 213, 'value': '5.45'}, {'id': 5100059955, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100059961, 'qualifierId': 212, 'value': '15.0'}, {'id': 5100059957, 'qualifierId': 140, 'value': '63.5'}];9ncybediodv8share9pox2kno;T. Ritondale;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,45;41,2;15,0;63,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;63,5;41,2;;;;;;;0;0;92;8;New England II;5528;Sub;1,0
2700183625;689;1;2;92;11;4gymgvqmve0m2vh89v84tt3x0;1;57,0;42,5;2024-07-10T16:57:26.834Z;2024-07-10T16:57:27Z;[{'id': 5100059967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100059973, 'qualifierId': 212, 'value': '12.5'}, {'id': 5100059969, 'qualifierId': 140, 'value': '47.2'}, {'id': 5100059975, 'qualifierId': 213, 'value': '3.74'}, {'id': 5100059971, 'qualifierId': 141, 'value': '32.1'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;3,74;32,1;12,5;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;47,2;32,1;;;;;;;0;0;92;11;New England II;5531;Sub;1,0
2700183627;690;1;2;92;12;4gymgvqmve0m2vh89v84tt3x0;0;47,7;30,9;2024-07-10T16:57:27.827Z;2024-07-10T16:57:33Z;[{'id': 5100059993, 'qualifierId': 157}, {'id': 5100059989, 'qualifierId': 213, 'value': '5.88'}, {'id': 5100059983, 'qualifierId': 140, 'value': '91.5'}, {'id': 5100059985, 'qualifierId': 141, 'value': '2.0'}, {'id': 5100059981, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100059987, 'qualifierId': 212, 'value': '50.0'}, {'id': 5100059991, 'qualifierId': 1}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,88;2,0;50,0;91,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;91,5;2,0;;;;;;;0;0;92;12;New England II;5532;DR;1,0
2700183629;842;49;2;92;17;csntc7hucmo21gknxc5y0kc4q;1;14,9;93,2;2024-07-10T16:57:33.117Z;2024-07-10T16:57:33Z;[];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dys904w2vdy4mzvqgnq1l7spg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;92;17;Huntsville City;5537;DC;1,0
2700183631;843;1;2;92;23;csntc7hucmo21gknxc5y0kc4q;1;25,9;85,4;2024-07-10T16:57:38.563Z;2024-07-10T16:57:40Z;[{'id': 5100059995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100060001, 'qualifierId': 212, 'value': '15.8'}, {'id': 5100059997, 'qualifierId': 140, 'value': '40.5'}, {'id': 5100059999, 'qualifierId': 141, 'value': '91.1'}, {'id': 5100060003, 'qualifierId': 213, 'value': '0.25'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;0,25;91,1;15,8;40,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;40,5;91,1;;;;;;;0;0;92;23;Huntsville City;5543;DC;1,0
2700183633;844;1;2;92;25;csntc7hucmo21gknxc5y0kc4q;1;40,5;91,1;2024-07-10T16:57:40.259Z;2024-07-10T16:57:41Z;[{'id': 5100060009, 'qualifierId': 140, 'value': '25.1'}, {'id': 5100060013, 'qualifierId': 212, 'value': '16.4'}, {'id': 5100060015, 'qualifierId': 213, 'value': '3.31'}, {'id': 5100060007, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100060011, 'qualifierId': 141, 'value': '87.1'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;3,31;87,1;16,4;25,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;25,1;87,1;;;;;;;0;0;92;25;Huntsville City;5545;Sub;1,0
2700183635;845;1;2;92;25;csntc7hucmo21gknxc5y0kc4q;1;25,1;87,1;2024-07-10T16:57:41.059Z;2024-07-10T16:57:43Z;[{'id': 5100060027, 'qualifierId': 141, 'value': '55.2'}, {'id': 5100060025, 'qualifierId': 140, 'value': '15.1'}, {'id': 5100060031, 'qualifierId': 213, 'value': '4.26'}, {'id': 5100060023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100060029, 'qualifierId': 212, 'value': '24.1'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;4,26;55,2;24,1;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;15,1;55,2;;;;;;;0;0;92;25;Huntsville City;5545;DC;1,0
2700183637;846;1;2;92;28;csntc7hucmo21gknxc5y0kc4q;1;15,5;52,2;2024-07-10T16:57:43.819Z;2024-07-10T16:57:47Z;[{'id': 5100060037, 'qualifierId': 140, 'value': '23.0'}, {'id': 5100060041, 'qualifierId': 212, 'value': '17.6'}, {'id': 5100060035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100060039, 'qualifierId': 141, 'value': '29.1'}, {'id': 5100060043, 'qualifierId': 213, 'value': '5.18'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,18;29,1;17,6;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;23,0;29,1;;;;;;;0;0;92;28;Huntsville City;5548;GK;1,0
2700183639;847;1;2;92;32;csntc7hucmo21gknxc5y0kc4q;1;25,2;26,8;2024-07-10T16:57:47.643Z;2024-07-10T16:57:51Z;[{'id': 5100060047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100060055, 'qualifierId': 213, 'value': '5.74'}, {'id': 5100060051, 'qualifierId': 141, 'value': '13.1'}, {'id': 5100060049, 'qualifierId': 140, 'value': '40.0'}, {'id': 5100060053, 'qualifierId': 212, 'value': '18.1'}];7djbfbsqwu0g7wd1xo1ufp2zu;G. Calderón;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,74;13,1;18,1;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;40,0;13,1;;;;;;;0;0;92;32;Huntsville City;5552;DL;1,0
2700183641;848;1;2;92;36;csntc7hucmo21gknxc5y0kc4q;1;40,8;12,0;2024-07-10T16:57:51.780Z;2024-07-10T16:57:54Z;[{'id': 5100060067, 'qualifierId': 212, 'value': '16.1'}, {'id': 5100060063, 'qualifierId': 140, 'value': '55.7'}, {'id': 5100060069, 'qualifierId': 213, 'value': '6.04'}, {'id': 5100060065, 'qualifierId': 141, 'value': '6.2'}, {'id': 5100060061, 'qualifierId': 56, 'value': 'Right'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;6,04;6,2;16,1;55,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;55,7;6,2;;;;;;;0;0;92;36;Huntsville City;5556;MC;1,0
