id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_Length;value_PassEndY;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Direct;value_Foul;value_AttemptedTackle;value_Defensive;value_Offensive;value_FreeKickTaken;value_IntendedTackleTarget;value_TouchTypeControl;value_Chipped;value_TakeOnOvertake;value_LeftFooted;value_Cross;value_InSwinger;value_Shove/Push;value_DeletedEventType;value_NextEventGoalKick;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_LayOff;value_SwitchOfPlay;value_GoalKick;value_Low;value_HeadPass;value_Head;value_RightFooted;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_BlockedPass;value_IntentionalAssist;value_Assist;value_GkX;value_RegularPlay;value_Assisted;value_HighRight;value_GoalmouthY;value_FirstTouch;value_RelatedEventId;value_GoalmouthZ;value_BoxCentre;value_GkY;value_High;value_BigChance;value_SmallBoxCentre;value_GoalShotGameClock;value_GoalShotTimestamp;value_NotAssisted;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_LowLeft;value_FantasyAssistType;value_GkXTimeOfGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_NotVisible;value_OutSwinger;value_ShirtPull/Holding;value_TakeOnSpace;value_YellowCard;value_TacticalFoul;value_LowGkIntervention;value_KeeperThrow;value_Dissent;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_HighGkIntervention;value_HighClaim;value_BlockedY;value_BlockedX;value_BoxLeft;value_LowRight;value_Diving;value_ParriedDanger;value_Hands;value_VideoCoverageLost;value_Blocked;value_LowCentre;value_OutOfBoxCentre;value_IndividualPlay;value_DefBlock;value_RecklessOffence;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_Handball;value_TouchTypePass;value_FastBreak;value_FreeKick;value_35Centre;value_NotPastGoalLine;value_SmallBoxRight;value_FromCorner;value_ThroughBall;value_Weak;value_SetPiece;value_SmallBoxLeft;value_CloseRight;value_Minutes;value_MediumGkIntervention;value_OverArm;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Injury;value_InjuredPlayerId;value_CloseLeft;value_SwerveRight;value_BoxRight;value_Volley;value_HighLeft;value_Penalty;value_PenaltyTakerId;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Straight;value_DrivenCross;value_Collected;value_GkKickFromHands;value_HighCentre;value_Standing;value_ParriedSafe;value_Defensive1V1;value_TimeWasting;value_GkHoof;value_Simulation;value_CloseHigh;value_SwerveLeft;value_OtherObstacle;value_CloseLeftAndHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673002011;6;1;1;0;32;bd0378yx50xpdcgwkt9p9bmz8;1;17,9;75,3;2024-04-14T18:03:59.965Z;2024-04-14T18:52:00Z;[{'id': 4951783061, 'qualifierId': 213, 'value': '1.36'}, {'id': 4951783057, 'qualifierId': 141, 'value': '93.3'}, {'id': 4951783053, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951783055, 'qualifierId': 140, 'value': '20.4'}, {'id': 4951783059, 'qualifierId': 212, 'value': '12.5'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;1,36;;20,4;12,5;93,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;20,4;93,3;;;;;;;;0;0;32;Toronto II;32;DC;1,0
2673002029;7;1;1;0;33;bd0378yx50xpdcgwkt9p9bmz8;1;24,1;84,2;2024-04-14T18:04:01.133Z;2024-04-14T18:52:15Z;[{'id': 4951783147, 'qualifierId': 141, 'value': '70.5'}, {'id': 4951783151, 'qualifierId': 213, 'value': '4.35'}, {'id': 4951783145, 'qualifierId': 140, 'value': '20.7'}, {'id': 4951783143, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951783149, 'qualifierId': 212, 'value': '10.0'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;4,35;;20,7;10,0;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;20,7;70,5;;;;;;;;0;0;33;Toronto II;33;DC;1,0
2673040863;395;1;1;0;35;bd0378yx50xpdcgwkt9p9bmz8;1;19,7;73,8;2024-04-14T18:04:02.476Z;2024-04-14T18:52:36Z;[{'id': 4952011237, 'qualifierId': 212, 'value': '13.8'}, {'id': 4952011239, 'qualifierId': 213, 'value': '1.11'}, {'id': 4952011235, 'qualifierId': 141, 'value': '92.0'}, {'id': 4952011233, 'qualifierId': 140, 'value': '25.5'}, {'id': 4952011231, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;1,11;;25,5;13,8;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;25,5;92,0;;;;;;;;0;0;35;Toronto II;35;DC;1,0
2674060269;707;83;1;0;36;29nx7yxy1rdqv2oobqn5pjf8p;1;78,7;6,9;2024-04-14T18:04:03.813Z;2024-04-17T10:29:35Z;[{'id': 4957491529, 'qualifierId': 399, 'value': '8sydisziijh84elb8dprtlduy'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;c5kex9ls9yntut3qugnj2mcd0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;0;36;Cincinnati II;36;MC;1,0
2673040869;396;1;1;0;37;bd0378yx50xpdcgwkt9p9bmz8;0;19,7;91,8;2024-04-14T18:04:04.476Z;2024-04-14T18:52:36Z;[{'id': 4952011285, 'qualifierId': 141, 'value': '94.8'}, {'id': 4952011283, 'qualifierId': 140, 'value': '28.1'}, {'id': 4952011281, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952011287, 'qualifierId': 212, 'value': '9.1'}, {'id': 4952011289, 'qualifierId': 213, 'value': '0.23'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;0,23;;28,1;9,1;94,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;28,1;94,8;;;;;;;;0;0;37;Toronto II;37;DC;1,0
2673002093;6;8;1;0;38;29nx7yxy1rdqv2oobqn5pjf8p;1;73,0;5,6;2024-04-14T18:04:05.798Z;2024-04-17T10:30:07Z;[{'id': 4951783463, 'qualifierId': 56, 'value': 'Right'}, {'id': 4957492327, 'qualifierId': 383}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;c5kex9ls9yntut3qugnj2mcd0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;0;38;Cincinnati II;38;AMC;1,0
2673002103;7;49;1;0;38;29nx7yxy1rdqv2oobqn5pjf8p;1;72,9;5,6;2024-04-14T18:04:06.231Z;2024-04-14T18:04:06Z;[];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;c5kex9ls9yntut3qugnj2mcd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;0;38;Cincinnati II;38;AMC;1,0
2673002155;8;1;1;0;38;29nx7yxy1rdqv2oobqn5pjf8p;1;72,9;5,6;2024-04-14T18:04:06.378Z;2024-04-14T18:04:10Z;[{'id': 4951783767, 'qualifierId': 140, 'value': '64.6'}, {'id': 4951783771, 'qualifierId': 212, 'value': '13.4'}, {'id': 4951783765, 'qualifierId': 56, 'value': 'Right'}, {'id': 4951783769, 'qualifierId': 141, 'value': '20.6'}, {'id': 4951783773, 'qualifierId': 213, 'value': '2.28'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;2,28;;64,6;13,4;20,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;64,6;20,6;;;;;;;;0;0;38;Cincinnati II;38;AMC;1,0
2673040841;339;1;1;0;39;29nx7yxy1rdqv2oobqn5pjf8p;1;60,6;16,4;2024-04-14T18:04:06.476Z;2024-04-14T18:52:33Z;[{'id': 4952011073, 'qualifierId': 56, 'value': 'Right'}, {'id': 4952011083, 'qualifierId': 213, 'value': '3.12'}, {'id': 4952011077, 'qualifierId': 140, 'value': '50.8'}, {'id': 4952011081, 'qualifierId': 212, 'value': '10.3'}, {'id': 4952011079, 'qualifierId': 141, 'value': '16.8'}];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;3,12;;50,8;10,3;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;50,8;16,8;;;;;;;;0;0;39;Cincinnati II;39;DC;1,0
2673002199;9;1;1;0;42;29nx7yxy1rdqv2oobqn5pjf8p;1;49,1;9,1;2024-04-14T18:04:09.943Z;2024-04-14T18:04:12Z;[{'id': 4951784009, 'qualifierId': 212, 'value': '17.9'}, {'id': 4951784003, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951784005, 'qualifierId': 140, 'value': '37.3'}, {'id': 4951784011, 'qualifierId': 213, 'value': '2.33'}, {'id': 4951784007, 'qualifierId': 141, 'value': '28.2'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;2,33;;37,3;17,9;28,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;37,3;28,2;;;;;;;;0;0;42;Cincinnati II;42;DMR;1,0
2673002225;10;1;1;0;44;29nx7yxy1rdqv2oobqn5pjf8p;1;36,8;27,9;2024-04-14T18:04:12.322Z;2024-04-14T18:04:14Z;[{'id': 4951784171, 'qualifierId': 141, 'value': '46.0'}, {'id': 4951784167, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951784173, 'qualifierId': 212, 'value': '21.9'}, {'id': 4951784175, 'qualifierId': 213, 'value': '2.55'}, {'id': 4951784169, 'qualifierId': 140, 'value': '19.5'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;2,55;;19,5;21,9;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;19,5;46,0;;;;;;;;0;0;44;Cincinnati II;44;DC;1,0
2673002231;11;1;1;0;46;29nx7yxy1rdqv2oobqn5pjf8p;0;19,9;46,0;2024-04-14T18:04:14.175Z;2024-04-14T18:52:34Z;[{'id': 4951784233, 'qualifierId': 141, 'value': '77.6'}, {'id': 4951784235, 'qualifierId': 212, 'value': '43.8'}, {'id': 4951784231, 'qualifierId': 140, 'value': '56.3'}, {'id': 4951784237, 'qualifierId': 213, 'value': '0.51'}, {'id': 4951784239, 'qualifierId': 1}, {'id': 4951784227, 'qualifierId': 155}, {'id': 4951784229, 'qualifierId': 56, 'value': 'Center'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;0,51;;56,3;43,8;77,6;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;56,3;77,6;;;;;;;;0;0;46;Cincinnati II;46;GK;1,0
2673002329;9;3;1;0;49;bd0378yx50xpdcgwkt9p9bmz8;1;44,2;22,8;2024-04-14T18:04:16.893Z;2024-04-17T10:30:42Z;[{'id': 4957493103, 'qualifierId': 465}, {'id': 4951784835, 'qualifierId': 286}, {'id': 4951784891, 'qualifierId': 233, 'value': '12'}, {'id': 4951784833, 'qualifierId': 56, 'value': 'Back'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;c5kex9ls9yntut3qugnj2mcd0;Take On;;;;;;;;;;;;;;;;;;12,0;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;0;49;Toronto II;49;DMR;1,0
2673002307;12;45;1;0;49;29nx7yxy1rdqv2oobqn5pjf8p;0;55,8;77,2;2024-04-14T18:04:16.893Z;2024-04-17T10:30:53Z;[{'id': 4951784931, 'qualifierId': 233, 'value': '9'}, {'id': 4951784673, 'qualifierId': 56, 'value': 'Center'}, {'id': 4951784675, 'qualifierId': 285}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;c5kex9ls9yntut3qugnj2mcd0;Challenge;;;;;;;;;;;;;;;;;;9,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;0;49;Cincinnati II;49;FW;1,0
2673002259;8;49;1;0;50;bd0378yx50xpdcgwkt9p9bmz8;1;40,9;26,1;2024-04-14T18:04:18.206Z;2024-04-17T10:51:00Z;[];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;c5kex9ls9yntut3qugnj2mcd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;0;50;Toronto II;50;DMR;1,0
2673002401;10;1;1;0;53;bd0378yx50xpdcgwkt9p9bmz8;1;61,9;27,0;2024-04-14T18:04:20.800Z;2024-04-14T18:04:24Z;[{'id': 4951785243, 'qualifierId': 141, 'value': '17.3'}, {'id': 4951785245, 'qualifierId': 212, 'value': '27.7'}, {'id': 4951785249, 'qualifierId': 213, 'value': '6.04'}, {'id': 4951785237, 'qualifierId': 56, 'value': 'Right'}, {'id': 4951785239, 'qualifierId': 140, 'value': '87.5'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;6,04;;87,5;27,7;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;87,5;17,3;;;;;;;;0;0;53;Toronto II;53;DMR;1,0
2673002427;11;1;1;0;57;bd0378yx50xpdcgwkt9p9bmz8;1;87,5;17,3;2024-04-14T18:04:24.798Z;2024-04-14T18:54:00Z;[{'id': 4951785399, 'qualifierId': 141, 'value': '6.4'}, {'id': 4951785401, 'qualifierId': 212, 'value': '13.9'}, {'id': 4951785395, 'qualifierId': 56, 'value': 'Right'}, {'id': 4951785397, 'qualifierId': 140, 'value': '76.3'}, {'id': 4951785403, 'qualifierId': 213, 'value': '3.70'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;3,7;;76,3;13,9;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;76,3;6,4;;;;;;;;0;0;57;Toronto II;57;AMC;1,0
2673002449;12;1;1;0;59;bd0378yx50xpdcgwkt9p9bmz8;0;76,3;6,4;2024-04-14T18:04:26.910Z;2024-04-17T10:49:19Z;[{'id': 4951785547, 'qualifierId': 212, 'value': '49.3'}, {'id': 4957520423, 'qualifierId': 72}, {'id': 4951785551, 'qualifierId': 1}, {'id': 4951785545, 'qualifierId': 141, 'value': '68.2'}, {'id': 4951785537, 'qualifierId': 155}, {'id': 4951785535, 'qualifierId': 2}, {'id': 4957520421, 'qualifierId': 223}, {'id': 4951785549, 'qualifierId': 213, 'value': '1.02'}, {'id': 4951785541, 'qualifierId': 140, 'value': '100.0'}, {'id': 4951785539, 'qualifierId': 56, 'value': 'Center'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;1,02;;100,0;49,3;68,2;1,0;;;;;;;;;;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;100,0;68,2;;;;;;;;0;0;59;Toronto II;59;DMR;1,0
2673002489;13;4;1;1;0;29nx7yxy1rdqv2oobqn5pjf8p;1;12,0;45,6;2024-04-14T18:04:28.118Z;2024-04-14T18:04:50Z;[{'id': 4951787081, 'qualifierId': 294}, {'id': 4951787079, 'qualifierId': 13}, {'id': 4951787085, 'qualifierId': 152}, {'id': 4951787083, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951787519, 'qualifierId': 233, 'value': '14'}, {'id': 4951787087, 'qualifierId': 285}];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;c5kex9ls9yntut3qugnj2mcd0;Foul;;;;;;;;;;;;;;;;;;14,0;1,0;1,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;1;0;Cincinnati II;60;DC;1,0
2673002723;14;4;1;1;0;bd0378yx50xpdcgwkt9p9bmz8;0;88,0;54,4;2024-04-14T18:04:28.119Z;2024-04-14T18:04:51Z;[{'id': 4951787211, 'qualifierId': 294}, {'id': 4951787593, 'qualifierId': 233, 'value': '13'}, {'id': 4951787217, 'qualifierId': 286}, {'id': 4951787215, 'qualifierId': 152}, {'id': 4951787213, 'qualifierId': 56, 'value': 'Center'}, {'id': 4951787209, 'qualifierId': 13}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;c5kex9ls9yntut3qugnj2mcd0;Foul;;;;;;;;;;;;;;;;;;13,0;1,0;1,0;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;1;0;Toronto II;60;FW;1,0
2673002455;13;43;1;1;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-04-14T18:04:28.362Z;2024-04-14T18:04:43Z;[{'id': 4951786899, 'qualifierId': 144, 'value': '5'}, {'id': 4951785581, 'qualifierId': 346, 'value': '0'}, {'id': 4951785579, 'qualifierId': 56, 'value': 'Center'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;c5kex9ls9yntut3qugnj2mcd0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;1;0;Toronto II;60;MC;1,0
2673002943;14;1;1;1;24;29nx7yxy1rdqv2oobqn5pjf8p;0;12,8;51,9;2024-04-14T18:04:52.048Z;2024-04-14T18:05:00Z;[{'id': 4951788377, 'qualifierId': 213, 'value': '5.91'}, {'id': 4951788369, 'qualifierId': 56, 'value': 'Right'}, {'id': 4951788375, 'qualifierId': 212, 'value': '80.7'}, {'id': 4951788373, 'qualifierId': 141, 'value': '8.8'}, {'id': 4951788367, 'qualifierId': 152}, {'id': 4951788379, 'qualifierId': 1}, {'id': 4951788365, 'qualifierId': 155}, {'id': 4951788363, 'qualifierId': 5}, {'id': 4951788371, 'qualifierId': 140, 'value': '84.4'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;5,91;;84,4;80,7;8,8;1,0;;;1,0;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;84,4;8,8;;;;;;;;0;1;24;Cincinnati II;84;GK;1,0
2673002907;15;12;1;1;28;bd0378yx50xpdcgwkt9p9bmz8;1;12,3;87,7;2024-04-14T18:04:56.239Z;2024-04-14T18:04:57Z;[{'id': 4951788117, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951788123, 'qualifierId': 141, 'value': '100.0'}, {'id': 4951788121, 'qualifierId': 140, 'value': '4.3'}, {'id': 4951788127, 'qualifierId': 212, 'value': '12.8'}, {'id': 4951788129, 'qualifierId': 213, 'value': '2.28'}, {'id': 4951788171, 'qualifierId': 167}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Clearance;;;;;;;;;;;2,28;;4,3;12,8;100,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;4,3;100,0;;;;;;;;0;1;28;Toronto II;88;DC;1,0
2673003069;15;5;1;1;29;29nx7yxy1rdqv2oobqn5pjf8p;1;96,1;-1,7;2024-04-14T18:04:57.177Z;2024-04-14T18:59:55Z;[{'id': 4951789043, 'qualifierId': 233, 'value': '16'}, {'id': 4951789025, 'qualifierId': 56, 'value': 'Right'}, {'id': 4951789027, 'qualifierId': 347}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;c5kex9ls9yntut3qugnj2mcd0;Out;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;1;29;Cincinnati II;89;GK;1,0
