id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Captain;value_JerseyNumber;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_Zone;value_KickOff;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_Launch;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_InSwinger;value_Cross;value_RightFooted;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeClearance;value_OutSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_IntendedTackleTarget;value_TouchTypePass;value_Assist;value_BlockedX;value_LowLeft;value_GoalmouthZ;value_Blocked;value_RelatedEventId;value_GkY;value_GkX;value_OutOfBoxCentre;value_BlockedY;value_RegularPlay;value_Assisted;value_GoalmouthY;value_IndividualPlay;value_DefBlock;value_Left;value_DeletedEventType;value_CornerTaken;value_Head;value_TakeOnOvertake;value_TouchTypeControl;value_FlickOn;value_OtherObstacle;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_LeftFooted;value_Shove/Push;value_GkXTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_BoxCentre;value_NotAssisted;value_GkYTimeOfGoal;value_BigChance;value_LowCentre;value_GoalShotTimestamp;value_Handball;value_HighGkIntervention;value_KeeperThrow;value_Straight;value_IntentionalAssist;value_DrivenCross;value_FirstTouch;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_NotVisible;value_SwitchOfPlay;value_TacticalFoul;value_YellowCard;value_OverhitCross;value_SetPiece;value_Volley;value_ShirtPull/Holding;value_HighRight;value_CloseRight;value_High;value_BlockedCross;value_BoxRight;value_Diving;value_OverArm;value_FreeKick;value_SwerveLeft;value_ParriedSafe;value_FromCorner;value_HighClaim;value_GkHoof;value_BoxLeft;value_LowRight;value_RecklessOffence;value_Minutes;value_Defensive1V1;value_AerialFoul;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_NotRetreating;value_Right;value_Overrun;value_BlockedClearance;value_SavedOffLine;value_SmallBoxCentre;value_SixYardBlocked;value_LastLine;value_Deflection;value_SmallBoxRight;value_ThroughBall;value_GkKickFromHands;value_CaptainChange;value_IncorrectOutOfPlayDecision;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2690978505;618;1;2;62;52;7pmw399vh2v44cjle4fkklp1w;1;26,8;26,7;2024-05-23T01:24:45.075Z;2024-05-27T23:11:06Z;[{'id': 5049377607, 'qualifierId': 141, 'value': '8.5'}, {'id': 5049377609, 'qualifierId': 212, 'value': '13.8'}, {'id': 5049377605, 'qualifierId': 140, 'value': '32.6'}, {'id': 5049377603, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049377601, 'qualifierId': 3}, {'id': 5049377611, 'qualifierId': 213, 'value': '5.17'}];en1t9w6orptzi3v7odnawg8b8;D. Ndong Nguema;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;32,6;8,5;5,17;;;13,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;32,6;8,5;;;;;;;0;0;62;52;St. Louis City II;3772;DR;1,0
2690977645;541;49;2;62;55;7pmw399vh2v44cjle4fkklp1w;1;32,2;8,0;2024-05-23T01:24:47.405Z;2024-05-28T16:44:25Z;[];n5otejqjssvxk3bzx06642z8;M. Findlay;;cyqa6n2yrvy3gwvoc1xj1q7mc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;62;55;St. Louis City II;3775;Sub;1,0
2690979301;661;50;2;62;57;7pmw399vh2v44cjle4fkklp1w;1;37,6;5,9;2024-05-23T01:24:49.249Z;2024-05-28T16:44:24Z;[{'id': 5049402123, 'qualifierId': 233, 'value': '806'}, {'id': 5049382027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049402021, 'qualifierId': 286}];n5otejqjssvxk3bzx06642z8;M. Findlay;;cyqa6n2yrvy3gwvoc1xj1q7mc;Dispossessed;;;;;;;;;;;;;;;;;;;;;1,0;806,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;62;57;St. Louis City II;3777;Sub;1,0
2690982857;806;7;2;62;57;dqx48fglv1l96cyrmjdod0xec;1;62,4;94,1;2024-05-23T01:24:49.250Z;2024-05-28T16:44:22Z;[{'id': 5049402119, 'qualifierId': 233, 'value': '661'}, {'id': 5049402117, 'qualifierId': 285}, {'id': 5049402115, 'qualifierId': 56, 'value': 'Left'}, {'id': 5059980103, 'qualifierId': 384}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;cyqa6n2yrvy3gwvoc1xj1q7mc;Tackle;;;;;;;;;;;;;;;;;;;;;;661,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;62;57;Houston Dynamo II;3777;DC;1,0
2690977639;552;1;2;62;58;dqx48fglv1l96cyrmjdod0xec;0;60,3;89,3;2024-05-23T01:24:50.751Z;2024-05-28T16:44:18Z;[{'id': 5049372661, 'qualifierId': 213, 'value': '0.89'}, {'id': 5049402333, 'qualifierId': 233, 'value': '805'}, {'id': 5049372657, 'qualifierId': 141, 'value': '91.4'}, {'id': 5049402337, 'qualifierId': 286}, {'id': 5049402331, 'qualifierId': 236}, {'id': 5049372655, 'qualifierId': 140, 'value': '61.4'}, {'id': 5049372659, 'qualifierId': 212, 'value': '1.8'}, {'id': 5049372653, 'qualifierId': 56, 'value': 'Left'}];4eh46qse8ocmutobremniuolw;C. Locker;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;61,4;91,4;0,89;;;1,8;;;;;1,0;1,0;805,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;61,4;91,4;;;;;;;0;0;62;58;Houston Dynamo II;3778;Sub;1,0
2690982891;805;74;2;62;58;7pmw399vh2v44cjle4fkklp1w;1;39,6;13,9;2024-05-23T01:24:50.752Z;2024-05-28T16:44:48Z;[{'id': 5049402339, 'qualifierId': 233, 'value': '552'}, {'id': 5049402319, 'qualifierId': 285}, {'id': 5049402317, 'qualifierId': 56, 'value': 'Back'}];n5otejqjssvxk3bzx06642z8;M. Findlay;;cyqa6n2yrvy3gwvoc1xj1q7mc;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;552,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;62;58;St. Louis City II;3778;Sub;1,0
2692906819;827;49;2;63;0;dqx48fglv1l96cyrmjdod0xec;1;38,6;88,5;2024-05-23T01:24:52.961Z;2024-05-28T16:44:58Z;[];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;cyqa6n2yrvy3gwvoc1xj1q7mc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;63;0;Houston Dynamo II;3780;DC;1,0
2690977641;553;1;2;63;3;dqx48fglv1l96cyrmjdod0xec;1;40,1;95,3;2024-05-23T01:24:55.159Z;2024-05-28T16:45:29Z;[{'id': 5049372693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049372695, 'qualifierId': 140, 'value': '25.1'}, {'id': 5049372699, 'qualifierId': 212, 'value': '25.6'}, {'id': 5049372701, 'qualifierId': 213, 'value': '4.05'}, {'id': 5049372697, 'qualifierId': 141, 'value': '65.7'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;25,1;65,7;4,05;;;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;25,1;65,7;;;;;;;0;0;63;3;Houston Dynamo II;3783;DC;1,0
2690977643;554;1;2;63;4;dqx48fglv1l96cyrmjdod0xec;0;24,9;65,9;2024-05-23T01:24:56.624Z;2024-05-28T16:45:30Z;[{'id': 5049372717, 'qualifierId': 141, 'value': '71.3'}, {'id': 5049372711, 'qualifierId': 157}, {'id': 5049372721, 'qualifierId': 213, 'value': '0.17'}, {'id': 5049372719, 'qualifierId': 212, 'value': '21.5'}, {'id': 5049372715, 'qualifierId': 140, 'value': '45.1'}, {'id': 5049372723, 'qualifierId': 1}, {'id': 5049372713, 'qualifierId': 56, 'value': 'Back'}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;45,1;71,3;0,17;;;21,5;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;45,1;71,3;;;;;;;0;0;63;4;Houston Dynamo II;3784;GK;1,0
2692906897;824;49;2;63;5;7pmw399vh2v44cjle4fkklp1w;1;58,8;25,1;2024-05-23T01:24:57.712Z;2024-05-28T16:45:37Z;[];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;cyqa6n2yrvy3gwvoc1xj1q7mc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;63;5;St. Louis City II;3785;MC;1,0
2690977649;542;1;2;63;6;7pmw399vh2v44cjle4fkklp1w;0;56,5;31,3;2024-05-23T01:24:58.628Z;2024-05-28T16:45:12Z;[{'id': 5049372741, 'qualifierId': 213, 'value': '4.78'}, {'id': 5049372733, 'qualifierId': 56, 'value': 'Right'}, {'id': 5049372737, 'qualifierId': 141, 'value': '18.3'}, {'id': 5049372739, 'qualifierId': 212, 'value': '8.9'}, {'id': 5049372735, 'qualifierId': 140, 'value': '57.1'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;57,1;18,3;4,78;;;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;57,1;18,3;;;;;;;0;0;63;6;St. Louis City II;3786;MC;1,0
2690977647;555;8;2;63;8;dqx48fglv1l96cyrmjdod0xec;1;42,2;78,8;2024-05-23T01:25:00.449Z;2024-05-28T16:45:17Z;[{'id': 5049372725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5059980825, 'qualifierId': 385}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;cyqa6n2yrvy3gwvoc1xj1q7mc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;63;8;Houston Dynamo II;3788;DC;1,0
2690977659;543;1;2;63;10;7pmw399vh2v44cjle4fkklp1w;1;36,3;24,6;2024-05-23T01:25:02.644Z;2024-05-28T16:45:46Z;[{'id': 5049372795, 'qualifierId': 141, 'value': '12.7'}, {'id': 5049372799, 'qualifierId': 213, 'value': '5.12'}, {'id': 5049372797, 'qualifierId': 212, 'value': '8.8'}, {'id': 5049372793, 'qualifierId': 140, 'value': '39.6'}, {'id': 5049372791, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;39,6;12,7;5,12;;;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;39,6;12,7;;;;;;;0;0;63;10;St. Louis City II;3790;DL;1,0
2690977661;544;2;2;63;13;7pmw399vh2v44cjle4fkklp1w;1;48,6;19,7;2024-05-23T01:25:05.468Z;2024-05-28T16:45:57Z;[{'id': 5049372807, 'qualifierId': 141, 'value': '28.6'}, {'id': 5049372805, 'qualifierId': 140, 'value': '66.1'}, {'id': 5049372803, 'qualifierId': 56, 'value': 'Center'}, {'id': 5049372879, 'qualifierId': 7, 'value': '3c1xz4vpfoum0jbq6bmtdrtux'}];en1t9w6orptzi3v7odnawg8b8;D. Ndong Nguema;;cyqa6n2yrvy3gwvoc1xj1q7mc;Offside Pass;;;;;;;;;;66,1;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;66,1;28,6;;;;;;;0;0;63;13;St. Louis City II;3793;DR;1,0
2690977665;556;55;2;63;13;dqx48fglv1l96cyrmjdod0xec;1;36,0;85,7;2024-05-23T01:25:05.469Z;2024-05-28T16:46:05Z;[{'id': 5049400249, 'qualifierId': 189}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;cyqa6n2yrvy3gwvoc1xj1q7mc;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;63;13;Houston Dynamo II;3793;DC;1,0
2690977663;545;43;2;63;15;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-05-23T01:25:07.452Z;2024-05-23T01:25:18Z;[{'id': 5049372881, 'qualifierId': 144, 'value': '61'}, {'id': 5049372815, 'qualifierId': 56, 'value': 'Center'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;cyqa6n2yrvy3gwvoc1xj1q7mc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;63;15;St. Louis City II;3795;FW;1,0
2690977671;557;1;2;63;26;dqx48fglv1l96cyrmjdod0xec;0;35,3;66,0;2024-05-23T01:25:18.560Z;2024-05-23T01:25:24Z;[{'id': 5049372911, 'qualifierId': 5}, {'id': 5049372921, 'qualifierId': 141, 'value': '97.1'}, {'id': 5049372917, 'qualifierId': 56, 'value': 'Left'}, {'id': 5049372927, 'qualifierId': 1}, {'id': 5049372923, 'qualifierId': 212, 'value': '72.4'}, {'id': 5049372919, 'qualifierId': 140, 'value': '100.0'}, {'id': 5049372915, 'qualifierId': 241}, {'id': 5049372925, 'qualifierId': 213, 'value': '0.30'}, {'id': 5049372913, 'qualifierId': 155}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;100,0;97,1;0,3;;;72,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;100,0;97,1;;;;;;;0;0;63;26;Houston Dynamo II;3806;DL;1,0
2690977681;546;5;2;63;32;7pmw399vh2v44cjle4fkklp1w;1;-1,2;2,4;2024-05-23T01:25:24.507Z;2024-05-23T01:37:44Z;[{'id': 5049372959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049372963, 'qualifierId': 233, 'value': '558'}, {'id': 5049372961, 'qualifierId': 346}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;cyqa6n2yrvy3gwvoc1xj1q7mc;Out;;;;;;;;;;;;;;;;;;;;;;558,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;63;32;St. Louis City II;3812;FW;1,0
2690977673;558;5;2;63;32;dqx48fglv1l96cyrmjdod0xec;0;101,2;97,6;2024-05-23T01:25:24.507Z;2024-05-23T01:25:27Z;[{'id': 5049372929, 'qualifierId': 56, 'value': 'Left'}, {'id': 5049372931, 'qualifierId': 346}, {'id': 5049372967, 'qualifierId': 233, 'value': '546'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;cyqa6n2yrvy3gwvoc1xj1q7mc;Out;;;;;;;;;;;;;;;;;;;;;;546,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;63;32;Houston Dynamo II;3812;DL;1,0
2690977693;547;1;2;64;1;7pmw399vh2v44cjle4fkklp1w;1;4,7;40,1;2024-05-23T01:25:54.076Z;2024-05-28T16:47:09Z;[{'id': 5049373077, 'qualifierId': 140, 'value': '56.7'}, {'id': 5059981689, 'qualifierId': 155}, {'id': 5049373085, 'qualifierId': 1}, {'id': 5049373089, 'qualifierId': 74}, {'id': 5049373083, 'qualifierId': 213, 'value': '5.86'}, {'id': 5049373079, 'qualifierId': 141, 'value': '3.5'}, {'id': 5049373075, 'qualifierId': 56, 'value': 'Right'}, {'id': 5049373081, 'qualifierId': 212, 'value': '60.0'}, {'id': 5049373073, 'qualifierId': 124}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;56,7;3,5;5,86;;;60,0;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;56,7;3,5;;;;;;;0;0;64;1;St. Louis City II;3841;GK;1,0
2690977695;548;1;2;64;3;7pmw399vh2v44cjle4fkklp1w;0;56,7;3,5;2024-05-23T01:25:55.996Z;2024-05-23T01:25:56Z;[{'id': 5049373091, 'qualifierId': 3}, {'id': 5049373101, 'qualifierId': 213, 'value': '1.36'}, {'id': 5049373099, 'qualifierId': 212, 'value': '10.3'}, {'id': 5049373097, 'qualifierId': 141, 'value': '18.3'}, {'id': 5049373095, 'qualifierId': 140, 'value': '58.8'}, {'id': 5049373093, 'qualifierId': 56, 'value': 'Right'}];n5otejqjssvxk3bzx06642z8;M. Findlay;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;58,8;18,3;1,36;;;10,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;58,8;18,3;;;;;;;0;0;64;3;St. Louis City II;3843;Sub;1,0
2690977697;559;1;2;64;5;dqx48fglv1l96cyrmjdod0xec;1;41,1;85,1;2024-05-23T01:25:57.167Z;2024-05-28T16:47:17Z;[{'id': 5049373105, 'qualifierId': 140, 'value': '36.8'}, {'id': 5049373109, 'qualifierId': 212, 'value': '5.3'}, {'id': 5049373103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049373111, 'qualifierId': 213, 'value': '2.58'}, {'id': 5059981717, 'qualifierId': 155}, {'id': 5049373107, 'qualifierId': 141, 'value': '89.3'}];4eh46qse8ocmutobremniuolw;C. Locker;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;36,8;89,3;2,58;;;5,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;36,8;89,3;;;;;;;0;0;64;5;Houston Dynamo II;3845;Sub;1,0
2690977699;560;43;2;64;6;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-05-23T01:25:58.879Z;2024-05-23T01:26:02Z;[{'id': 5049373147, 'qualifierId': 144, 'value': '49'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;cyqa6n2yrvy3gwvoc1xj1q7mc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;64;6;Houston Dynamo II;3846;DC;1,0
2690977701;561;4;2;64;7;dqx48fglv1l96cyrmjdod0xec;1;38,0;91,6;2024-05-23T01:25:59.888Z;2024-05-23T01:26:01Z;[{'id': 5049373139, 'qualifierId': 233, 'value': '549'}, {'id': 5049373125, 'qualifierId': 286}, {'id': 5049373123, 'qualifierId': 265}, {'id': 5049373119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049373121, 'qualifierId': 152}, {'id': 5049373117, 'qualifierId': 13}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;cyqa6n2yrvy3gwvoc1xj1q7mc;Foul;;;;;;;;;;;;;;;;;;;;;1,0;549,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;64;7;Houston Dynamo II;3847;DC;1,0
2690977703;549;4;2;64;7;7pmw399vh2v44cjle4fkklp1w;0;62,0;8,4;2024-05-23T01:25:59.889Z;2024-05-23T01:26:01Z;[{'id': 5049373133, 'qualifierId': 152}, {'id': 5049373143, 'qualifierId': 233, 'value': '561'}, {'id': 5049373137, 'qualifierId': 285}, {'id': 5049373135, 'qualifierId': 265}, {'id': 5049373131, 'qualifierId': 56, 'value': 'Right'}, {'id': 5049373129, 'qualifierId': 13}];n5otejqjssvxk3bzx06642z8;M. Findlay;;cyqa6n2yrvy3gwvoc1xj1q7mc;Foul;;;;;;;;;;;;;;;;;;;;;;561,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;64;7;St. Louis City II;3847;Sub;1,0
2690977709;562;1;2;64;15;dqx48fglv1l96cyrmjdod0xec;1;37,1;89,3;2024-05-23T01:26:07.455Z;2024-05-23T01:26:09Z;[{'id': 5049373177, 'qualifierId': 141, 'value': '69.0'}, {'id': 5049373169, 'qualifierId': 5}, {'id': 5049373171, 'qualifierId': 152}, {'id': 5049373173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049373181, 'qualifierId': 213, 'value': '4.36'}, {'id': 5049373175, 'qualifierId': 140, 'value': '32.2'}, {'id': 5049373179, 'qualifierId': 212, 'value': '14.7'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;32,2;69,0;4,36;;;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;32,2;69,0;;;;;;;0;0;64;15;Houston Dynamo II;3855;DC;1,0
