id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_Resume;value_JerseyNumber;value_PlayerPosition;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Zone;value_Chipped;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_FlickOn;value_HeadPass;value_Launch;value_DeletedEventType;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypeControl;value_BlockedX;value_FirstTouch;value_NotAssisted;value_BoxCentre;value_BigChance;value_GoalmouthY;value_RegularPlay;value_BlockedY;value_GoalmouthZ;value_LowRight;value_RightFooted;value_ParriedSafe;value_Feet;value_Sliding;value_LowGkIntervention;value_GkY;value_GkX;value_High;value_OutOfBoxCentre;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_LayOff;value_TouchTypePass;value_IntendedTackleTarget;value_Assist;value_IndividualPlay;value_Assisted;value_RelatedEventId;value_HighRight;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TouchTypeClearance;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_AerialFoul;value_TakeOnOvertake;value_Blocked;value_LeftFooted;value_DefBlock;value_FastBreak;value_Left;value_35Centre;value_ThroughBall;value_IntentionalAssist;value_CloseHigh;value_Cross;value_OutSwinger;value_Head;value_SmallBoxLeft;value_LowLeft;value_SixYardBlocked;value_CornerTaken;value_Volley;value_FromCorner;value_PullBack;value_Right;value_InSwinger;value_HighCentre;value_Weak;value_Standing;value_Collected;value_HighGkIntervention;value_Hands;value_KeeperThrow;value_Defensive1V1;value_MediumGkIntervention;value_RefereeDelay;value_DrinksBreak;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_NotPastGoalLine;value_Minutes;value_ShirtPull/Holding;value_OutOfPlay;value_DrivenCross;value_Straight;value_LowCentre;value_MisHit;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Handball;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_OverArm;value_BlockedClearance;value_SmallBoxRight;value_SetPiece;value_BoxRight;value_TacticalFoul;value_IncorrectOutOfPlayDecision;value_LastLine;value_TempShotOn;value_ParriedDanger;value_Diving;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_BlockedCross;value_SwerveLeft;value_FreeKick;value_FloatedCross;value_BoxLeft;value_GkHoof;value_GkKickFromHands;value_OverhitCross;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_KeeperTouched;value_HitLeftPost;value_HitWoodwork;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699928205;732;1;2;83;3;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,9;76,3;2024-07-07T23:48:11.341Z;2024-07-13T10:32:41Z;[{'id': 5098684759, 'qualifierId': 141, 'value': '50.5'}, {'id': 5098684755, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098684757, 'qualifierId': 140, 'value': '17.4'}, {'id': 5098684763, 'qualifierId': 213, 'value': '3.93'}, {'id': 5098684761, 'qualifierId': 212, 'value': '24.7'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;3,93;50,5;;24,7;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;17,4;50,5;;;;;;;;0;83;3;Toronto II;4983;FW;1,0
2699928211;733;1;2;83;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,4;51,0;2024-07-07T23:48:17.871Z;2024-07-07T23:48:37Z;[{'id': 5098684793, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098684799, 'qualifierId': 141, 'value': '28.2'}, {'id': 5098684797, 'qualifierId': 140, 'value': '24.6'}, {'id': 5098684801, 'qualifierId': 212, 'value': '16.4'}, {'id': 5098684803, 'qualifierId': 213, 'value': '5.05'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;5,05;28,2;;16,4;24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;24,6;28,2;;;;;;;;0;83;10;Toronto II;4990;GK;1,0
2699928217;734;1;2;83;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,6;28,2;2024-07-07T23:48:18.808Z;2024-07-07T23:48:20Z;[{'id': 5098684843, 'qualifierId': 213, 'value': '1.37'}, {'id': 5098684837, 'qualifierId': 140, 'value': '30.1'}, {'id': 5098684839, 'qualifierId': 141, 'value': '70.5'}, {'id': 5098684841, 'qualifierId': 212, 'value': '29.3'}, {'id': 5098684835, 'qualifierId': 56, 'value': 'Back'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;1,37;70,5;;29,3;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;30,1;70,5;;;;;;;;0;83;10;Toronto II;4990;DL;1,0
2699928253;735;1;2;83;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,6;67,3;2024-07-07T23:48:20.730Z;2024-07-07T23:48:25Z;[{'id': 5098685059, 'qualifierId': 140, 'value': '37.7'}, {'id': 5098685057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098685065, 'qualifierId': 213, 'value': '0.87'}, {'id': 5098685063, 'qualifierId': 212, 'value': '16.3'}, {'id': 5098685061, 'qualifierId': 141, 'value': '85.6'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;0,87;85,6;;16,3;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;37,7;85,6;;;;;;;;0;83;12;Toronto II;4992;DC;1,0
2699928259;736;1;2;83;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;39,9;77,0;2024-07-07T23:48:25.025Z;2024-07-07T23:48:26Z;[{'id': 5098685091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098685097, 'qualifierId': 212, 'value': '12.6'}, {'id': 5098685099, 'qualifierId': 213, 'value': '3.68'}, {'id': 5098685093, 'qualifierId': 140, 'value': '29.6'}, {'id': 5098685095, 'qualifierId': 141, 'value': '67.6'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;3,68;67,6;;12,6;29,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;29,6;67,6;;;;;;;;0;83;17;Toronto II;4997;Sub;1,0
2699928273;737;1;2;83;18;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,6;67,6;2024-07-07T23:48:26.556Z;2024-07-07T23:48:28Z;[{'id': 5098685151, 'qualifierId': 213, 'value': '4.68'}, {'id': 5098685149, 'qualifierId': 212, 'value': '25.9'}, {'id': 5098685143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098685145, 'qualifierId': 140, 'value': '28.9'}, {'id': 5098685147, 'qualifierId': 141, 'value': '29.5'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;4,68;29,5;;25,9;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;28,9;29,5;;;;;;;;0;83;18;Toronto II;4998;DC;1,0
2699928285;738;1;2;83;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,0;28,2;2024-07-07T23:48:28.009Z;2024-07-07T23:48:30Z;[{'id': 5098685217, 'qualifierId': 141, 'value': '3.2'}, {'id': 5098685219, 'qualifierId': 212, 'value': '20.1'}, {'id': 5098685213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098685215, 'qualifierId': 140, 'value': '39.3'}, {'id': 5098685221, 'qualifierId': 213, 'value': '5.28'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;5,28;3,2;;20,1;39,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;39,3;3,2;;;;;;;;0;83;20;Toronto II;5000;DL;1,0
2699928307;739;1;2;83;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;39,3;3,2;2024-07-07T23:48:30.009Z;2024-07-07T23:48:34Z;[{'id': 5098685323, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098685327, 'qualifierId': 140, 'value': '61.0'}, {'id': 5098685337, 'qualifierId': 213, 'value': '0.48'}, {'id': 5098685335, 'qualifierId': 212, 'value': '25.7'}, {'id': 5098685331, 'qualifierId': 141, 'value': '20.6'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;0,48;20,6;;25,7;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;61,0;20,6;;;;;;;;0;83;22;Toronto II;5002;MC;1,0
2699928311;740;4;2;83;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;62,6;21,4;2024-07-07T23:48:33.119Z;2024-07-13T10:33:45Z;[{'id': 5098685413, 'qualifierId': 233, 'value': '683'}, {'id': 5098685357, 'qualifierId': 152}, {'id': 5098685355, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098685353, 'qualifierId': 13}, {'id': 5102245815, 'qualifierId': 294}, {'id': 5098685361, 'qualifierId': 286}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;dx89rvtjj4ztoqu20jcruv21g;Foul;;;;;;;;;;;;;;;;;;1,0;683,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;83;25;Toronto II;5005;FWR;1,0
2699928301;683;4;2;83;25;29nx7yxy1rdqv2oobqn5pjf8p;0;37,4;78,6;2024-07-07T23:48:33.120Z;2024-07-13T10:33:42Z;[{'id': 5098685391, 'qualifierId': 13}, {'id': 5098685399, 'qualifierId': 285}, {'id': 5098685395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098685397, 'qualifierId': 152}, {'id': 5098685417, 'qualifierId': 233, 'value': '740'}, {'id': 5102245901, 'qualifierId': 294}, {'id': 5098685549, 'qualifierId': 55, 'value': '684'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;dx89rvtjj4ztoqu20jcruv21g;Foul;;;;;;;;;;;;;;;;;;;740,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;684,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;684,0;9jy9vyn7y1bomsbjhjujynb4k;;0;83;25;Columbus Crew II;5005;MC;1,0
2699928331;684;17;2;83;30;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-07-07T23:48:38.424Z;2024-07-13T10:34:48Z;[{'id': 5098685543, 'qualifierId': 55, 'value': '683'}, {'id': 5098685537, 'qualifierId': 31}, {'id': 5098685541, 'qualifierId': 13, 'value': '243'}, {'id': 5098685539, 'qualifierId': 393}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;dx89rvtjj4ztoqu20jcruv21g;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;683,0;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;683,0;37zynr7fwzqg4c9w5ydefywyy;;0;83;30;Columbus Crew II;5010;MC;1,0
2699928531;741;1;2;84;15;5b4ccd62yeeqdl2qk6jzsmjv8;0;67,0;22,7;2024-07-07T23:49:23.503Z;2024-07-13T10:35:25Z;[{'id': 5098686747, 'qualifierId': 141, 'value': '53.8'}, {'id': 5098686739, 'qualifierId': 155}, {'id': 5098686735, 'qualifierId': 2}, {'id': 5102247099, 'qualifierId': 20}, {'id': 5102247095, 'qualifierId': 224}, {'id': 5098686749, 'qualifierId': 212, 'value': '33.4'}, {'id': 5098686745, 'qualifierId': 140, 'value': '91.6'}, {'id': 5098686743, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098686741, 'qualifierId': 152}, {'id': 5098686737, 'qualifierId': 5}, {'id': 5098686751, 'qualifierId': 213, 'value': '0.69'}, {'id': 5098686753, 'qualifierId': 1}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;0,69;53,8;;33,4;91,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;91,6;53,8;;;;;;;;0;84;15;Toronto II;5055;MC;1,0
2699928563;685;12;2;84;20;29nx7yxy1rdqv2oobqn5pjf8p;1;5,1;44,8;2024-07-07T23:49:28.812Z;2024-07-08T00:06:30Z;[{'id': 5098686937, 'qualifierId': 141, 'value': '41.3'}, {'id': 5098686939, 'qualifierId': 212, 'value': '2.4'}, {'id': 5098686941, 'qualifierId': 213, 'value': '4.93'}, {'id': 5098686935, 'qualifierId': 140, 'value': '5.6'}, {'id': 5098686933, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;dx89rvtjj4ztoqu20jcruv21g;Clearance;;;;;;;;;;4,93;41,3;;2,4;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;5,6;41,3;;;;;;;;0;84;20;Columbus Crew II;5060;DL;1,0
2699928579;743;61;2;84;24;5b4ccd62yeeqdl2qk6jzsmjv8;1;97,0;71,1;2024-07-07T23:49:32.110Z;2024-07-13T14:42:25Z;[{'id': 5098695979, 'qualifierId': 56, 'value': 'Center'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;dx89rvtjj4ztoqu20jcruv21g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;84;24;Toronto II;5064;FW;1,0
2699928565;686;5;2;84;25;29nx7yxy1rdqv2oobqn5pjf8p;1;-0,8;21,8;2024-07-07T23:49:33.116Z;2024-07-07T23:51:40Z;[{'id': 5098686943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098686945, 'qualifierId': 346}, {'id': 5098686955, 'qualifierId': 233, 'value': '742'}, {'id': 5098690807, 'qualifierId': 361}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;dx89rvtjj4ztoqu20jcruv21g;Out;;;;;;;;;;;;;;;;;;;742,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;84;25;Columbus Crew II;5065;DR;1,0
2699928569;742;5;2;84;25;5b4ccd62yeeqdl2qk6jzsmjv8;0;100,8;78,2;2024-07-07T23:49:33.116Z;2024-07-08T00:02:53Z;[{'id': 5098686971, 'qualifierId': 233, 'value': '686'}, {'id': 5098686949, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098686951, 'qualifierId': 346}, {'id': 5098696031, 'qualifierId': 361}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dx89rvtjj4ztoqu20jcruv21g;Out;;;;;;;;;;;;;;;;;;;686,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;84;25;Toronto II;5065;MC;1,0
2699928677;687;1;2;84;39;29nx7yxy1rdqv2oobqn5pjf8p;1;3,7;45,4;2024-07-07T23:49:47.240Z;2024-07-08T00:04:25Z;[{'id': 5098687587, 'qualifierId': 141, 'value': '32.1'}, {'id': 5098687595, 'qualifierId': 213, 'value': '5.31'}, {'id': 5098687603, 'qualifierId': 237}, {'id': 5098687585, 'qualifierId': 140, 'value': '9.5'}, {'id': 5098687581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098687591, 'qualifierId': 212, 'value': '10.9'}, {'id': 5098687579, 'qualifierId': 124}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;5,31;32,1;;10,9;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;9,5;32,1;;;;;;;;0;84;39;Columbus Crew II;5079;GK;1,0
2699929471;711;1;2;84;39;29nx7yxy1rdqv2oobqn5pjf8p;1;10,7;30,3;2024-07-07T23:49:47.849Z;2024-07-08T00:04:27Z;[{'id': 5098694731, 'qualifierId': 140, 'value': '4.0'}, {'id': 5098694737, 'qualifierId': 213, 'value': '2.19'}, {'id': 5098694733, 'qualifierId': 141, 'value': '44.8'}, {'id': 5098694735, 'qualifierId': 212, 'value': '12.1'}, {'id': 5098694729, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;2,19;44,8;;12,1;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;4,0;44,8;;;;;;;;0;84;39;Columbus Crew II;5079;DL;1,0
2699929475;712;1;2;84;40;29nx7yxy1rdqv2oobqn5pjf8p;1;2,4;46,0;2024-07-07T23:49:48.231Z;2024-07-08T00:04:26Z;[{'id': 5098694941, 'qualifierId': 141, 'value': '46.8'}, {'id': 5098694939, 'qualifierId': 140, 'value': '13.7'}, {'id': 5098694937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098694943, 'qualifierId': 212, 'value': '11.9'}, {'id': 5098694945, 'qualifierId': 213, 'value': '0.05'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;0,05;46,8;;11,9;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;13,7;46,8;;;;;;;;0;84;40;Columbus Crew II;5080;GK;1,0
2699931885;781;1;2;84;44;29nx7yxy1rdqv2oobqn5pjf8p;1;9,4;60,5;2024-07-07T23:49:51.857Z;2024-07-08T00:04:15Z;[{'id': 5098706451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098706459, 'qualifierId': 213, 'value': '1.97'}, {'id': 5098706455, 'qualifierId': 141, 'value': '79.1'}, {'id': 5098706453, 'qualifierId': 140, 'value': '4.3'}, {'id': 5098706457, 'qualifierId': 212, 'value': '13.7'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;1,97;79,1;;13,7;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;4,3;79,1;;;;;;;;0;84;44;Columbus Crew II;5084;Sub;1,0
2699928683;688;1;2;84;48;29nx7yxy1rdqv2oobqn5pjf8p;1;4,4;74,8;2024-07-07T23:49:55.927Z;2024-07-07T23:49:56Z;[{'id': 5098687643, 'qualifierId': 213, 'value': '6.10'}, {'id': 5098687637, 'qualifierId': 140, 'value': '15.4'}, {'id': 5098687635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098687641, 'qualifierId': 212, 'value': '11.8'}, {'id': 5098687639, 'qualifierId': 141, 'value': '71.6'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;6,1;71,6;;11,8;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;15,4;71,6;;;;;;;;0;84;48;Columbus Crew II;5088;DC;1,0
2699928691;689;1;2;84;48;29nx7yxy1rdqv2oobqn5pjf8p;1;15,4;71,6;2024-07-07T23:49:56.759Z;2024-07-07T23:49:57Z;[{'id': 5098687685, 'qualifierId': 141, 'value': '96.3'}, {'id': 5098687689, 'qualifierId': 213, 'value': '1.90'}, {'id': 5098687683, 'qualifierId': 140, 'value': '10.0'}, {'id': 5098687687, 'qualifierId': 212, 'value': '17.7'}, {'id': 5098687681, 'qualifierId': 56, 'value': 'Back'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;1,9;96,3;;17,7;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;10,0;96,3;;;;;;;;0;84;48;Columbus Crew II;5088;Sub;1,0
