id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Resume;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_PassEndY;value_Length;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_HeadPass;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_BlockedPass;value_OutOfPlay;value_IntendedTackleTarget;value_Left;value_IndividualPlay;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_GkY;value_GoalmouthY;value_RightFooted;value_GoalmouthZ;value_NotAssisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_SwitchOfPlay;value_Launch;value_AttemptedTackle;value_Foul;value_Direct;value_Assist;value_FreeKickTaken;value_IntentionalAssist;value_Cross;value_RelatedEventId;value_BoxCentre;value_Assisted;value_SetPiece;value_FirstTouch;value_Head;value_NotVisible;value_High;value_FlickOn;value_LayOff;value_CloseRight;value_HighRight;value_BoxDeepLeft;value_LeftFooted;value_BlockedCross;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_HighLeft;value_ThroughBall;value_YellowCard;value_Dissent;value_BlockedClearance;value_Shove/Push;value_FreeKick;value_Blocked;value_BlockedY;value_LowCentre;value_OutOfBoxDeepRight;value_BlockedX;value_DefBlock;value_KeeperThrow;value_Handball;value_BoxRight;value_PullBack;value_BoxLeft;value_IncorrectOutOfPlayDecision;value_DrinksBreak;value_RefereeDelay;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Stooping;value_Hands;value_Collected;value_HighClaim;value_InjuredPlayerId;value_Injury;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_BigChance;value_CausingPlayer;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_GoalShotGameClock;value_FastBreak;value_OutSwinger;value_Minutes;value_Deflection;value_Standing;value_GkKickFromHands;value_CloseHigh;value_DeniedGoalScoringOpp;value_OverhitCross;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_ParriedSafe;value_OverArm;value_OwnPlayer;value_OwnShotBlocked;value_CloseLeft;value_TacticalFoul;value_AerialFoul;value_LastLine;value_MisHit;value_Overrun;value_ShirtPull/Holding;value_GoesToPenalties;value_KeeperTouched;value_LowRight;value_Missed;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705310703;91;7;1;10;55;eo64tqkioegeb09iice2hf8bt;1;28,0;16,0;2024-08-03T00:15:48.018Z;2024-08-03T00:15:52Z;[{'id': 5128472071, 'qualifierId': 167}, {'id': 5128472075, 'qualifierId': 285}, {'id': 5128472081, 'qualifierId': 233, 'value': '148'}, {'id': 5128472073, 'qualifierId': 56, 'value': 'Back'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;edzlyy9z5g4tf6yhbzd73t9uc;Tackle;;;;;;;;;;;;;;;;;;;148,0;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;10;55;Sporting KC II;655;;1,0
2705310705;92;5;1;10;59;eo64tqkioegeb09iice2hf8bt;0;30,7;-0,6;2024-08-03T00:15:51.698Z;2024-08-03T00:38:35Z;[{'id': 5128472077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128472247, 'qualifierId': 233, 'value': '149'}, {'id': 5128472079, 'qualifierId': 347}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;149,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;10;59;Sporting KC II;659;;1,0
2705310725;149;5;1;10;59;7fbej4xwoq4imaf5l39304m37;1;69,3;100,6;2024-08-03T00:15:51.698Z;2024-08-03T00:15:58Z;[{'id': 5128472235, 'qualifierId': 233, 'value': '92'}, {'id': 5128472201, 'qualifierId': 347}, {'id': 5128472199, 'qualifierId': 56, 'value': 'Left'}];9ts3xs5p912m8f3pph7ni9vkk;S. Donovan;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;92,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;10;59;Vancouver Whitecaps II;659;FWL;1,0
2705310757;150;1;1;11;6;7fbej4xwoq4imaf5l39304m37;1;63,6;100,0;2024-08-03T00:15:59.121Z;2024-08-03T00:16:05Z;[{'id': 5128472371, 'qualifierId': 213, 'value': '3.42'}, {'id': 5128472363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128472369, 'qualifierId': 212, 'value': '29.9'}, {'id': 5128472367, 'qualifierId': 141, 'value': '89.0'}, {'id': 5128472373, 'qualifierId': 1}, {'id': 5128472361, 'qualifierId': 107}, {'id': 5128472365, 'qualifierId': 140, 'value': '36.2'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;89,0;29,9;;;36,2;3,42;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;36,2;89,0;;;;;;;;0;11;6;Vancouver Whitecaps II;666;DC;1,0
2705310769;152;1;1;11;14;7fbej4xwoq4imaf5l39304m37;1;42,3;76,6;2024-08-03T00:16:06.914Z;2024-08-03T00:16:09Z;[{'id': 5128472445, 'qualifierId': 213, 'value': '6.21'}, {'id': 5128472441, 'qualifierId': 141, 'value': '74.8'}, {'id': 5128472437, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128472443, 'qualifierId': 212, 'value': '16.3'}, {'id': 5128472439, 'qualifierId': 140, 'value': '57.8'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;74,8;16,3;;;57,8;6,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;57,8;74,8;;;;;;;;0;11;14;Vancouver Whitecaps II;674;DC;1,0
2705310781;153;1;1;11;16;7fbej4xwoq4imaf5l39304m37;1;48,3;77,2;2024-08-03T00:16:09.089Z;2024-08-03T00:16:10Z;[{'id': 5128472493, 'qualifierId': 141, 'value': '81.1'}, {'id': 5128472489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128472497, 'qualifierId': 213, 'value': '2.99'}, {'id': 5128472495, 'qualifierId': 212, 'value': '18.1'}, {'id': 5128472491, 'qualifierId': 140, 'value': '31.2'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;81,1;18,1;;;31,2;2,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;31,2;81,1;;;;;;;;0;11;16;Vancouver Whitecaps II;676;MC;1,0
2705310775;93;83;1;11;17;eo64tqkioegeb09iice2hf8bt;0;56,4;18,0;2024-08-03T00:16:09.996Z;2024-08-03T00:16:54Z;[{'id': 5128473517, 'qualifierId': 399, 'value': 'tvbjgz0zeq5irumgofxrko44'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;edzlyy9z5g4tf6yhbzd73t9uc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;11;17;Sporting KC II;677;;1,0
2705310783;154;1;1;11;17;7fbej4xwoq4imaf5l39304m37;0;30,5;84,1;2024-08-03T00:16:10.562Z;2024-08-03T00:16:11Z;[{'id': 5128472507, 'qualifierId': 141, 'value': '85.4'}, {'id': 5128472501, 'qualifierId': 155}, {'id': 5128472505, 'qualifierId': 140, 'value': '58.7'}, {'id': 5128472503, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128472511, 'qualifierId': 213, 'value': '0.03'}, {'id': 5128472509, 'qualifierId': 212, 'value': '29.6'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;85,4;29,6;;;58,7;0,03;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;58,7;85,4;;;;;;;;0;11;17;Vancouver Whitecaps II;677;DC;1,0
2705310787;94;8;1;11;20;eo64tqkioegeb09iice2hf8bt;1;37,2;19,8;2024-08-03T00:16:12.620Z;2024-08-03T00:16:13Z;[{'id': 5128472565, 'qualifierId': 15}, {'id': 5128472529, 'qualifierId': 56, 'value': 'Back'}];f3ubwnzi6mfp8kzaazre3sro4;E. Bean;;edzlyy9z5g4tf6yhbzd73t9uc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;11;20;Sporting KC II;680;;1,0
2705310805;95;1;1;11;21;eo64tqkioegeb09iice2hf8bt;0;33,2;23,3;2024-08-03T00:16:14.077Z;2024-08-03T00:16:15Z;[{'id': 5128472625, 'qualifierId': 212, 'value': '10.6'}, {'id': 5128472621, 'qualifierId': 140, 'value': '41.4'}, {'id': 5128472619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128472623, 'qualifierId': 141, 'value': '32.5'}, {'id': 5128472627, 'qualifierId': 213, 'value': '0.63'}, {'id': 5128472617, 'qualifierId': 3}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;32,5;10,6;;;41,4;0,63;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;41,4;32,5;;;;;;;;0;11;21;Sporting KC II;681;;1,0
2705310811;155;1;1;11;23;7fbej4xwoq4imaf5l39304m37;0;63,8;68,7;2024-08-03T00:16:15.922Z;2024-08-03T00:16:16Z;[{'id': 5128472677, 'qualifierId': 213, 'value': '1.05'}, {'id': 5128472669, 'qualifierId': 141, 'value': '100.0'}, {'id': 5128472659, 'qualifierId': 155}, {'id': 5128472661, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128472673, 'qualifierId': 212, 'value': '25.3'}, {'id': 5128472665, 'qualifierId': 140, 'value': '75.8'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;100,0;25,3;;;75,8;1,05;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;75,8;100,0;;;;;;;;0;11;23;Vancouver Whitecaps II;683;MC;1,0
2705310829;96;5;1;11;23;eo64tqkioegeb09iice2hf8bt;1;26,6;-0,6;2024-08-03T00:16:16.292Z;2024-08-03T00:38:35Z;[{'id': 5128472769, 'qualifierId': 347}, {'id': 5128472771, 'qualifierId': 233, 'value': '156'}, {'id': 5128472767, 'qualifierId': 56, 'value': 'Back'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;156,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;11;23;Sporting KC II;683;;1,0
2705310815;156;5;1;11;23;7fbej4xwoq4imaf5l39304m37;0;73,4;100,6;2024-08-03T00:16:16.292Z;2024-08-03T00:16:24Z;[{'id': 5128472691, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128472789, 'qualifierId': 233, 'value': '96'}, {'id': 5128472693, 'qualifierId': 347}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;96,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;11;23;Vancouver Whitecaps II;683;MC;1,0
2705310847;97;1;1;11;33;eo64tqkioegeb09iice2hf8bt;1;27,4;0,0;2024-08-03T00:16:26.142Z;2024-08-03T00:16:27Z;[{'id': 5128472853, 'qualifierId': 107}, {'id': 5128472861, 'qualifierId': 212, 'value': '8.6'}, {'id': 5128472857, 'qualifierId': 140, 'value': '22.0'}, {'id': 5128472859, 'qualifierId': 141, 'value': '8.8'}, {'id': 5128472855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128472863, 'qualifierId': 213, 'value': '2.29'}];f3ubwnzi6mfp8kzaazre3sro4;E. Bean;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;8,8;8,6;;;22,0;2,29;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;22,0;8,8;;;;;;;;0;11;33;Sporting KC II;693;;1,0
2705310855;98;1;1;11;34;eo64tqkioegeb09iice2hf8bt;1;21,6;9,5;2024-08-03T00:16:27.260Z;2024-08-03T00:16:29Z;[{'id': 5128472909, 'qualifierId': 212, 'value': '13.3'}, {'id': 5128472905, 'qualifierId': 140, 'value': '15.7'}, {'id': 5128472903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128472911, 'qualifierId': 213, 'value': '2.06'}, {'id': 5128472907, 'qualifierId': 141, 'value': '26.8'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;26,8;13,3;;;15,7;2,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;15,7;26,8;;;;;;;;0;11;34;Sporting KC II;694;;1,0
2705310875;99;1;1;11;37;eo64tqkioegeb09iice2hf8bt;1;14,3;28,9;2024-08-03T00:16:29.788Z;2024-08-03T00:16:34Z;[{'id': 5128473061, 'qualifierId': 212, 'value': '29.9'}, {'id': 5128473057, 'qualifierId': 140, 'value': '25.4'}, {'id': 5128473063, 'qualifierId': 213, 'value': '1.17'}, {'id': 5128473059, 'qualifierId': 141, 'value': '69.4'}, {'id': 5128473055, 'qualifierId': 56, 'value': 'Back'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;69,4;29,9;;;25,4;1,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;25,4;69,4;;;;;;;;0;11;37;Sporting KC II;697;;1,0
2705310895;100;1;1;11;41;eo64tqkioegeb09iice2hf8bt;1;23,1;73,0;2024-08-03T00:16:34.300Z;2024-08-03T00:16:38Z;[{'id': 5128473143, 'qualifierId': 213, 'value': '0.65'}, {'id': 5128473135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128473139, 'qualifierId': 141, 'value': '88.4'}, {'id': 5128473137, 'qualifierId': 140, 'value': '36.3'}, {'id': 5128473141, 'qualifierId': 212, 'value': '17.4'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;88,4;17,4;;;36,3;0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;36,3;88,4;;;;;;;;0;11;41;Sporting KC II;701;;1,0
2705310899;101;1;1;11;45;eo64tqkioegeb09iice2hf8bt;0;34,7;89,1;2024-08-03T00:16:37.637Z;2024-08-03T00:16:58Z;[{'id': 5128473163, 'qualifierId': 141, 'value': '89.7'}, {'id': 5128473171, 'qualifierId': 233, 'value': '157'}, {'id': 5128473175, 'qualifierId': 286}, {'id': 5128473159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128473169, 'qualifierId': 236}, {'id': 5128473167, 'qualifierId': 213, 'value': '0.09'}, {'id': 5128473165, 'qualifierId': 212, 'value': '4.3'}, {'id': 5128473161, 'qualifierId': 140, 'value': '38.8'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;89,7;4,3;;;38,8;0,09;;;;157,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;38,8;89,7;;;;;;;;0;11;45;Sporting KC II;705;;1,0
2705310891;157;74;1;11;45;7fbej4xwoq4imaf5l39304m37;1;53,7;4,3;2024-08-03T00:16:37.638Z;2024-08-03T00:38:44Z;[{'id': 5128473129, 'qualifierId': 285}, {'id': 5128473181, 'qualifierId': 233, 'value': '101'}, {'id': 5128473127, 'qualifierId': 56, 'value': 'Right'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;edzlyy9z5g4tf6yhbzd73t9uc;Blocked Pass;;;;;;;;;;;;;;;;;;;101,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;11;45;Vancouver Whitecaps II;705;DR;1,0
2705310913;102;1;1;11;48;eo64tqkioegeb09iice2hf8bt;1;30,9;87,2;2024-08-03T00:16:40.876Z;2024-08-03T00:16:44Z;[{'id': 5128473263, 'qualifierId': 212, 'value': '15.2'}, {'id': 5128473255, 'qualifierId': 155}, {'id': 5128473259, 'qualifierId': 140, 'value': '45.4'}, {'id': 5128473265, 'qualifierId': 213, 'value': '0.05'}, {'id': 5128473257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128473261, 'qualifierId': 141, 'value': '88.3'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;88,3;15,2;;;45,4;0,05;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;45,4;88,3;;;;;;;;0;11;48;Sporting KC II;708;;1,0
2705310921;103;1;1;11;52;eo64tqkioegeb09iice2hf8bt;1;55,6;84,2;2024-08-03T00:16:44.636Z;2024-08-03T00:16:46Z;[{'id': 5128473291, 'qualifierId': 140, 'value': '66.0'}, {'id': 5128473299, 'qualifierId': 213, 'value': '5.50'}, {'id': 5128473295, 'qualifierId': 212, 'value': '15.5'}, {'id': 5128473293, 'qualifierId': 141, 'value': '68.1'}, {'id': 5128473289, 'qualifierId': 56, 'value': 'Center'}];2mdvkj8gcfmn6wve50ewfi7mc;M. Clark;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;68,1;15,5;;;66,0;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;66,0;68,1;;;;;;;;0;11;52;Sporting KC II;712;;1,0
2705310945;104;1;1;11;53;eo64tqkioegeb09iice2hf8bt;1;64,2;65,2;2024-08-03T00:16:46.012Z;2024-08-03T00:16:57Z;[{'id': 5128473379, 'qualifierId': 140, 'value': '79.9'}, {'id': 5128473383, 'qualifierId': 212, 'value': '27.2'}, {'id': 5128473375, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128473381, 'qualifierId': 141, 'value': '33.3'}, {'id': 5128473385, 'qualifierId': 213, 'value': '5.36'}, {'id': 5128473549, 'qualifierId': 210, 'value': '13'}, {'id': 5128473551, 'qualifierId': 154}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;1,0;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;33,3;27,2;;;79,9;5,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;79,9;33,3;;;;;;;;0;11;53;Sporting KC II;713;;1,0
2705310947;105;13;1;11;56;eo64tqkioegeb09iice2hf8bt;1;82,9;32,4;2024-08-03T00:16:49.516Z;2024-08-03T00:16:57Z;[{'id': 5128473395, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128473391, 'qualifierId': 22}, {'id': 5128473565, 'qualifierId': 103, 'value': '36.1'}, {'id': 5128473557, 'qualifierId': 154}, {'id': 5128473571, 'qualifierId': 231, 'value': '48.0'}, {'id': 5128473569, 'qualifierId': 230, 'value': '98.9'}, {'id': 5128473553, 'qualifierId': 84}, {'id': 5128473567, 'qualifierId': 215}, {'id': 5128473555, 'qualifierId': 29}, {'id': 5128473455, 'qualifierId': 20}, {'id': 5128473563, 'qualifierId': 102, 'value': '43.5'}, {'id': 5128473559, 'qualifierId': 55, 'value': '104'}, {'id': 5128473393, 'qualifierId': 18}];f3ubwnzi6mfp8kzaazre3sro4;E. Bean;;edzlyy9z5g4tf6yhbzd73t9uc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;98,9;1,0;48,0;43,5;1,0;36,1;;;;;;;;;;;;;1,0;;104,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;43,5;36.1;104,0;9b02cix263jvavj538nkj3m6s;;0;11;56;Sporting KC II;716;;1,0
2705310951;106;5;1;11;57;eo64tqkioegeb09iice2hf8bt;0;101,0;45,7;2024-08-03T00:16:50.451Z;2024-08-03T00:38:35Z;[{'id': 5128473415, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128473417, 'qualifierId': 346}, {'id': 5128473437, 'qualifierId': 233, 'value': '158'}];f3ubwnzi6mfp8kzaazre3sro4;E. Bean;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;158,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;11;57;Sporting KC II;717;;1,0
