id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_KickOff;value_Angle;value_Length;value_Zone;value_LongBall;value_Launch;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_DeletedEventType;value_OutOfPlay;value_Direct;value_Foul;value_Shove/Push;value_Defensive;value_FreeKickTaken;value_SwitchOfPlay;value_Chipped;value_BlockedPass;value_TakeOnSpace;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_RegularPlay;value_BoxCentre;value_GoalmouthY;value_GoalShotGameClock;value_GkY;value_FirstTouch;value_LowCentre;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkX;value_GoalmouthZ;value_RelatedEventId;value_Assisted;value_RightFooted;value_BigChance;value_KeeperTouched;value_TakeOnOvertake;value_IntendedTackleTarget;value_ShirtPull/Holding;value_Injury;value_InjuredPlayerId;value_Head;value_LayOff;value_OutSwinger;value_Cross;value_BlockedCross;value_NextEventGoalKick;value_NotVisible;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_GoalKick;value_Low;value_HeadPass;value_PlayersCaughtOffside;value_Indirect;value_PenaltyTakerId;value_AttemptedTackle;value_Penalty;value_LeftFooted;value_FantasyAssistType;value_NotAssisted;value_FantasyAssistTeam;value_FantasyAssistedBy;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_LowLeft;value_FantasyAssistId;value_Left;value_Diving;value_Scored;value_SavedOffLine;value_Blocked;value_BlockedY;value_BlockedX;value_SixYardBlocked;value_DefBlock;value_LastLine;value_BoxLeft;value_Right;value_OverhitCross;value_CornerTaken;value_NotPastGoalLine;value_ThroughBall;value_DrivenCross;value_Straight;value_InSwinger;value_TempShotOn;value_Standing;value_Hands;value_Collected;value_Overrun;value_BoxRight;value_LowGkIntervention;value_KeeperThrow;value_FlickOn;value_TouchTypePass;value_HighRight;value_HitBar;value_OutOfBoxCentre;value_HitWoodwork;value_IndividualPlay;value_Fingertip;value_HighGkIntervention;value_FromCorner;value_Volley;value_Weak;value_HighCentre;value_MediumGkIntervention;value_OverArm;value_YellowCard;value_RecklessOffence;value_Minutes;value_High;value_EndType;value_Tactical;value_RefereeDelay;value_OtherReason;value_RefereeStop;value_GkKickFromHands;value_DangerousPlay;value_HighClaim;value_CloseRight;value_HighLeft;value_SetPiece;value_Stooping;value_ParriedDanger;value_Feet;value_FollowsShotRebound;value_Deflection;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2717154279;214;1;1;22;2;d0c07im4a6oj8qa7f1zlt3pqs;1;17,5;31,6;2024-09-02T23:25:42.266Z;2024-09-02T23:25:47Z;[{'id': 5193632921, 'qualifierId': 141, 'value': '71.2'}, {'id': 5193632925, 'qualifierId': 213, 'value': '1.70'}, {'id': 5193632919, 'qualifierId': 140, 'value': '14.1'}, {'id': 5193632917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193632923, 'qualifierId': 212, 'value': '27.2'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;71,2;14,1;;1,7;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;14,1;71,2;;;;;;;;0;22;2;St. Louis City II;1322;DL;1,0
2717154307;215;1;1;22;7;d0c07im4a6oj8qa7f1zlt3pqs;1;26,9;72,4;2024-09-02T23:25:47.547Z;2024-09-02T23:25:49Z;[{'id': 5193633093, 'qualifierId': 140, 'value': '33.7'}, {'id': 5193633091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193633099, 'qualifierId': 213, 'value': '1.13'}, {'id': 5193633097, 'qualifierId': 212, 'value': '16.8'}, {'id': 5193633095, 'qualifierId': 141, 'value': '94.8'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;94,8;33,7;;1,13;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,7;94,8;;;;;;;;0;22;7;St. Louis City II;1327;DC;1,0
2717154323;216;1;1;22;9;d0c07im4a6oj8qa7f1zlt3pqs;0;35,4;95,4;2024-09-02T23:25:49.474Z;2024-09-02T23:25:51Z;[{'id': 5193633203, 'qualifierId': 212, 'value': '9.9'}, {'id': 5193633201, 'qualifierId': 141, 'value': '86.5'}, {'id': 5193633205, 'qualifierId': 213, 'value': '5.63'}, {'id': 5193633199, 'qualifierId': 140, 'value': '42.9'}, {'id': 5193633197, 'qualifierId': 56, 'value': 'Back'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;86,5;42,9;;5,63;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;42,9;86,5;;;;;;;;0;22;9;St. Louis City II;1329;DC;1,0
2717154325;173;8;1;22;11;dqx48fglv1l96cyrmjdod0xec;1;54,6;11,4;2024-09-02T23:25:51.319Z;2024-09-06T18:41:40Z;[{'id': 5197674795, 'qualifierId': 383}, {'id': 5193633211, 'qualifierId': 56, 'value': 'Right'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;f3d45kvur76bbj9ergh1luplg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;22;11;Austin II;1331;DR;1,0
2717154517;176;49;1;22;12;dqx48fglv1l96cyrmjdod0xec;1;62,2;15,0;2024-09-02T23:25:52.425Z;2024-09-02T23:26:20Z;[];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;f3d45kvur76bbj9ergh1luplg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;22;12;Austin II;1332;DR;1,0
2717154345;174;3;1;22;13;dqx48fglv1l96cyrmjdod0xec;1;60,6;12,9;2024-09-02T23:25:52.825Z;2024-09-06T18:41:47Z;[{'id': 5193633305, 'qualifierId': 286}, {'id': 5193633311, 'qualifierId': 233, 'value': '217'}, {'id': 5193633303, 'qualifierId': 56, 'value': 'Right'}, {'id': 5197674883, 'qualifierId': 465}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;f3d45kvur76bbj9ergh1luplg;Take On;;;;;;;;;;;;;;;;;;;;217,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;22;13;Austin II;1333;DR;1,0
2717154341;217;45;1;22;13;d0c07im4a6oj8qa7f1zlt3pqs;0;39,4;87,1;2024-09-02T23:25:52.825Z;2024-09-03T00:37:44Z;[{'id': 5193633289, 'qualifierId': 285}, {'id': 5193633287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193633315, 'qualifierId': 233, 'value': '174'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;f3d45kvur76bbj9ergh1luplg;Challenge;;;;;;;;;;;;;;;;;;;;174,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;22;13;St. Louis City II;1333;DC;1,0
2717154353;175;1;1;22;14;dqx48fglv1l96cyrmjdod0xec;0;63,9;16,2;2024-09-02T23:25:53.816Z;2024-09-02T23:25:55Z;[{'id': 5193633345, 'qualifierId': 141, 'value': '17.4'}, {'id': 5193633385, 'qualifierId': 286}, {'id': 5193633381, 'qualifierId': 233, 'value': '218'}, {'id': 5193633347, 'qualifierId': 212, 'value': '1.5'}, {'id': 5193633341, 'qualifierId': 56, 'value': 'Right'}, {'id': 5193633349, 'qualifierId': 213, 'value': '0.57'}, {'id': 5193633379, 'qualifierId': 236}, {'id': 5193633343, 'qualifierId': 140, 'value': '65.1'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;17,4;65,1;;0,57;1,5;;;;;;218,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;65,1;17,4;;;;;;;;0;22;14;Austin II;1334;DR;1,0
2717154349;218;74;1;22;14;d0c07im4a6oj8qa7f1zlt3pqs;1;38,3;81,8;2024-09-02T23:25:53.817Z;2024-09-02T23:25:56Z;[{'id': 5193633333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193633335, 'qualifierId': 285}, {'id': 5193633391, 'qualifierId': 233, 'value': '175'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;f3d45kvur76bbj9ergh1luplg;Blocked Pass;;;;;;;;;;;;;;;;;;;;175,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;22;14;St. Louis City II;1334;MC;1,0
2717155153;256;49;1;22;15;d0c07im4a6oj8qa7f1zlt3pqs;1;44,3;91,8;2024-09-02T23:25:55.029Z;2024-09-02T23:27:40Z;[];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;f3d45kvur76bbj9ergh1luplg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;22;15;St. Louis City II;1335;DC;1,0
2717154361;219;1;1;22;16;d0c07im4a6oj8qa7f1zlt3pqs;1;38,4;84,7;2024-09-02T23:25:55.994Z;2024-09-02T23:25:57Z;[{'id': 5193633431, 'qualifierId': 140, 'value': '41.1'}, {'id': 5193633437, 'qualifierId': 213, 'value': '1.15'}, {'id': 5193633429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193633435, 'qualifierId': 212, 'value': '6.9'}, {'id': 5193633433, 'qualifierId': 141, 'value': '93.9'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;93,9;41,1;;1,15;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;41,1;93,9;;;;;;;;0;22;16;St. Louis City II;1336;DC;1,0
2717154363;220;1;1;22;17;d0c07im4a6oj8qa7f1zlt3pqs;1;42,1;93,8;2024-09-02T23:25:57.066Z;2024-09-02T23:25:58Z;[{'id': 5193633445, 'qualifierId': 141, 'value': '90.8'}, {'id': 5193633447, 'qualifierId': 212, 'value': '6.2'}, {'id': 5193633449, 'qualifierId': 213, 'value': '3.48'}, {'id': 5193633441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193633443, 'qualifierId': 140, 'value': '36.5'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;90,8;36,5;;3,48;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;36,5;90,8;;;;;;;;0;22;17;St. Louis City II;1337;FW;1,0
2717154391;221;1;1;22;18;d0c07im4a6oj8qa7f1zlt3pqs;1;36,5;90,9;2024-09-02T23:25:57.914Z;2024-09-02T23:26:02Z;[{'id': 5193633623, 'qualifierId': 213, 'value': '5.19'}, {'id': 5193633621, 'qualifierId': 212, 'value': '8.4'}, {'id': 5193633619, 'qualifierId': 141, 'value': '79.9'}, {'id': 5193633617, 'qualifierId': 140, 'value': '40.2'}, {'id': 5193633615, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;79,9;40,2;;5,19;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;40,2;79,9;;;;;;;;0;22;18;St. Louis City II;1338;MC;1,0
2717154409;222;1;1;22;22;d0c07im4a6oj8qa7f1zlt3pqs;1;30,9;55,7;2024-09-02T23:26:01.962Z;2024-09-02T23:26:05Z;[{'id': 5193633729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193633735, 'qualifierId': 212, 'value': '14.5'}, {'id': 5193633731, 'qualifierId': 140, 'value': '25.5'}, {'id': 5193633737, 'qualifierId': 213, 'value': '4.31'}, {'id': 5193633733, 'qualifierId': 141, 'value': '36.1'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;36,1;25,5;;4,31;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;25,5;36,1;;;;;;;;0;22;22;St. Louis City II;1342;MC;1,0
2717154457;223;1;1;22;25;d0c07im4a6oj8qa7f1zlt3pqs;1;32,5;33,1;2024-09-02T23:26:05.195Z;2024-09-02T23:26:12Z;[{'id': 5193633973, 'qualifierId': 212, 'value': '29.1'}, {'id': 5193633971, 'qualifierId': 141, 'value': '3.8'}, {'id': 5193633977, 'qualifierId': 213, 'value': '5.53'}, {'id': 5193633969, 'qualifierId': 140, 'value': '52.7'}, {'id': 5193633967, 'qualifierId': 56, 'value': 'Right'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;3,8;52,7;;5,53;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;52,7;3,8;;;;;;;;0;22;25;St. Louis City II;1345;DL;1,0
2717154475;224;1;1;22;32;d0c07im4a6oj8qa7f1zlt3pqs;1;55,0;29,7;2024-09-02T23:26:12.251Z;2024-09-02T23:26:14Z;[{'id': 5193634067, 'qualifierId': 140, 'value': '52.3'}, {'id': 5193634069, 'qualifierId': 141, 'value': '29.4'}, {'id': 5193634073, 'qualifierId': 213, 'value': '3.21'}, {'id': 5193634065, 'qualifierId': 56, 'value': 'Center'}, {'id': 5193634071, 'qualifierId': 212, 'value': '2.8'}];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;29,4;52,3;;3,21;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;52,3;29,4;;;;;;;;0;22;32;St. Louis City II;1352;FWR;1,0
2717154499;225;1;1;22;34;d0c07im4a6oj8qa7f1zlt3pqs;1;52,3;29,4;2024-09-02T23:26:13.914Z;2024-09-02T23:26:16Z;[{'id': 5193634171, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193634179, 'qualifierId': 213, 'value': '2.19'}, {'id': 5193634177, 'qualifierId': 212, 'value': '9.8'}, {'id': 5193634173, 'qualifierId': 140, 'value': '46.9'}, {'id': 5193634175, 'qualifierId': 141, 'value': '41.2'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;41,2;46,9;;2,19;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;46,9;41,2;;;;;;;;0;22;34;St. Louis City II;1354;MC;1,0
2717154505;226;1;1;22;36;d0c07im4a6oj8qa7f1zlt3pqs;1;47,4;41,3;2024-09-02T23:26:16.363Z;2024-09-02T23:26:17Z;[{'id': 5193634215, 'qualifierId': 212, 'value': '13.3'}, {'id': 5193634209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5193634211, 'qualifierId': 140, 'value': '54.4'}, {'id': 5193634217, 'qualifierId': 213, 'value': '0.99'}, {'id': 5193634213, 'qualifierId': 141, 'value': '57.6'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;57,6;54,4;;0,99;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;54,4;57,6;;;;;;;;0;22;36;St. Louis City II;1356;MC;1,0
2717154529;227;1;1;22;37;d0c07im4a6oj8qa7f1zlt3pqs;1;54,2;57,8;2024-09-02T23:26:17.220Z;2024-09-02T23:26:19Z;[{'id': 5193634323, 'qualifierId': 141, 'value': '78.2'}, {'id': 5193634319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193634327, 'qualifierId': 213, 'value': '1.98'}, {'id': 5193634321, 'qualifierId': 140, 'value': '48.4'}, {'id': 5193634325, 'qualifierId': 212, 'value': '15.1'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;78,2;48,4;;1,98;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;48,4;78,2;;;;;;;;0;22;37;St. Louis City II;1357;MC;1,0
2717154565;228;1;1;22;40;d0c07im4a6oj8qa7f1zlt3pqs;1;48,5;79,6;2024-09-02T23:26:19.851Z;2024-09-02T23:26:24Z;[{'id': 5193634525, 'qualifierId': 212, 'value': '14.6'}, {'id': 5193634519, 'qualifierId': 140, 'value': '48.3'}, {'id': 5193634517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193634529, 'qualifierId': 213, 'value': '4.70'}, {'id': 5193634521, 'qualifierId': 141, 'value': '58.1'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;58,1;48,3;;4,7;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;48,3;58,1;;;;;;;;0;22;40;St. Louis City II;1360;DC;1,0
2717154591;229;1;1;22;44;d0c07im4a6oj8qa7f1zlt3pqs;1;50,6;55,5;2024-09-02T23:26:24.021Z;2024-09-02T23:26:26Z;[{'id': 5193634661, 'qualifierId': 212, 'value': '18.3'}, {'id': 5193634653, 'qualifierId': 56, 'value': 'Left'}, {'id': 5193634663, 'qualifierId': 213, 'value': '1.39'}, {'id': 5193634659, 'qualifierId': 141, 'value': '82.0'}, {'id': 5193634657, 'qualifierId': 140, 'value': '53.8'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;82,0;53,8;;1,39;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;53,8;82,0;;;;;;;;0;22;44;St. Louis City II;1364;MC;1,0
2717154611;230;1;1;22;46;d0c07im4a6oj8qa7f1zlt3pqs;1;51,9;77,9;2024-09-02T23:26:26.067Z;2024-09-06T18:42:47Z;[{'id': 5193634781, 'qualifierId': 141, 'value': '94.6'}, {'id': 5193634785, 'qualifierId': 213, 'value': '0.51'}, {'id': 5193634783, 'qualifierId': 212, 'value': '23.1'}, {'id': 5193634779, 'qualifierId': 140, 'value': '71.1'}, {'id': 5193634777, 'qualifierId': 56, 'value': 'Left'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;94,6;71,1;;0,51;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;71,1;94,6;;;;;;;;0;22;46;St. Louis City II;1366;DC;1,0
2717154629;231;1;1;22;48;d0c07im4a6oj8qa7f1zlt3pqs;1;69,2;94,8;2024-09-02T23:26:28.403Z;2024-09-02T23:36:15Z;[{'id': 5193634893, 'qualifierId': 213, 'value': '5.82'}, {'id': 5193634891, 'qualifierId': 212, 'value': '20.1'}, {'id': 5193634889, 'qualifierId': 141, 'value': '81.7'}, {'id': 5193634887, 'qualifierId': 140, 'value': '86.4'}, {'id': 5193634885, 'qualifierId': 56, 'value': 'Left'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;81,7;86,4;;5,82;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;86,4;81,7;;;;;;;;0;22;48;St. Louis City II;1368;DC;1,0
2717154693;178;43;1;22;50;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-02T23:26:30.268Z;2024-09-02T23:55:49Z;[{'id': 5193635233, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193700861, 'qualifierId': 144, 'value': '61'}];emzxhx2ki2r67c5l33hfv8844;J. Girdwood-Reich;;;f3d45kvur76bbj9ergh1luplg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;22;50;Austin II;1370;DL;1,0
