id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_KickOff;value_Length;value_Zone;value_Chipped;value_LongBall;value_HighGkIntervention;value_KeeperThrow;value_OverArm;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_Defensive;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_DeletedEventType;value_TouchTypeControl;value_RightFooted;value_Cross;value_InSwinger;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LayOff;value_BlockedPass;value_OutOfPlay;value_Head;value_HeadPass;value_LeftFooted;value_OutSwinger;value_Left;value_CornerTaken;value_AttemptedTackle;value_TakeOnSpace;value_TouchTypeClearance;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_Straight;value_IntentionalAssist;value_DrivenCross;value_Assist;value_RegularPlay;value_GoalmouthZ;value_GkX;value_BoxCentre;value_GkY;value_Assisted;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HighCentre;value_RelatedEventId;value_GoalShotTimestamp;value_FirstTouch;value_GoalmouthY;value_GkXTimeOfGoal;value_Strong;value_LowLeft;value_NotAssisted;value_BlockedY;value_BlockedX;value_OutOfBoxCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_LowRight;value_Standing;value_Fumble;value_Hands;value_MediumGkIntervention;value_ParriedDanger;value_LowGkIntervention;value_HighRight;value_Volley;value_High;value_SetPiece;value_LeadingToGoal;value_SmallBoxCentre;value_RelatedError1Id;value_BigChance;value_LowCentre;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_Defensive1V1;value_Collected;value_BlockedCross;value_Right;value_HighClaim;value_Overrun;value_FromCorner;value_YellowCard;value_TacticalFoul;value_Launch;value_Shove/Push;value_NotRetreating;value_CloseRight;value_Diving;value_ThrowInSetPiece;value_Feet;value_ParriedSafe;value_Deflection;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FlickOn;value_OverhitCross;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_IncorrectOutOfPlayDecision;value_CloseLeft;value_NotPastGoalLine;value_RecklessOffence;value_FastBreak;value_Stooping;value_Dissent;value_OutOfBoxDeepLeft;value_SmallBoxRight;value_SixYardBlocked;value_PullBack;value_GkKickFromHands;value_DangerousPlay;value_HighLeft;value_SmallBoxLeft;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721217103;498;1;2;65;13;4gymgvqmve0m2vh89v84tt3x0;1;60,5;92,4;2024-09-15T20:32:08.259Z;2024-09-15T20:32:10Z;[{'id': 5215870625, 'qualifierId': 213, 'value': '5.47'}, {'id': 5215870619, 'qualifierId': 140, 'value': '71.6'}, {'id': 5215870617, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215870623, 'qualifierId': 212, 'value': '17.0'}, {'id': 5215870621, 'qualifierId': 141, 'value': '74.1'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;71,6;74,1;5,47;;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;71,6;74,1;;;;;;;;0;65;13;Atlanta United II;3913;AMC;1,0
2721217111;499;3;2;65;15;4gymgvqmve0m2vh89v84tt3x0;0;72,8;69,8;2024-09-15T20:32:09.971Z;2024-09-19T12:21:21Z;[{'id': 5223010485, 'qualifierId': 465}, {'id': 5215870663, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215870665, 'qualifierId': 286}, {'id': 5215879039, 'qualifierId': 233, 'value': '576'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;5eiwin6m1ptykc4p4mdkzt3o;Take On;;;;;;;;;;;;;;;;;;;;;576,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;65;15;Atlanta United II;3915;FW;1,0
2721217139;576;7;2;65;15;erwnez7ksfkns4dqmyr1fhbe;1;27,2;30,2;2024-09-15T20:32:09.972Z;2024-09-19T12:21:26Z;[{'id': 5215870819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215879009, 'qualifierId': 233, 'value': '499'}, {'id': 5215878995, 'qualifierId': 285}, {'id': 5223010553, 'qualifierId': 383}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;5eiwin6m1ptykc4p4mdkzt3o;Tackle;;;;;;;;;;;;;;;;;;;;;499,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;65;15;Huntsville City;3915;DC;1,0
2721220427;614;1;2;65;16;erwnez7ksfkns4dqmyr1fhbe;1;34,6;5,9;2024-09-15T20:32:10.989Z;2024-09-15T20:36:38Z;[{'id': 5215889153, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215889163, 'qualifierId': 213, 'value': '1.93'}, {'id': 5215889161, 'qualifierId': 212, 'value': '9.5'}, {'id': 5215889157, 'qualifierId': 141, 'value': '18.9'}, {'id': 5215889155, 'qualifierId': 140, 'value': '31.4'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;31,4;18,9;1,93;;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;31,4;18,9;;;;;;;;0;65;16;Huntsville City;3916;DR;1,0
2721220597;615;1;2;65;17;erwnez7ksfkns4dqmyr1fhbe;0;31,3;18,5;2024-09-15T20:32:12.617Z;2024-09-15T21:47:28Z;[{'id': 5215890127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215890129, 'qualifierId': 140, 'value': '34.4'}, {'id': 5215890135, 'qualifierId': 213, 'value': '5.17'}, {'id': 5215890131, 'qualifierId': 141, 'value': '8.9'}, {'id': 5215890133, 'qualifierId': 212, 'value': '7.3'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;34,4;8,9;5,17;;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;34,4;8,9;;;;;;;;0;65;17;Huntsville City;3917;MC;1,0
2721217133;500;8;2;65;18;4gymgvqmve0m2vh89v84tt3x0;1;65,0;83,5;2024-09-15T20:32:13.140Z;2024-09-19T12:21:33Z;[{'id': 5223010725, 'qualifierId': 384}, {'id': 5215870801, 'qualifierId': 56, 'value': 'Left'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;5eiwin6m1ptykc4p4mdkzt3o;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;65;18;Atlanta United II;3918;AMC;1,0
2721217143;577;49;2;65;18;erwnez7ksfkns4dqmyr1fhbe;1;33,9;30,6;2024-09-15T20:32:13.652Z;2024-09-15T20:32:14Z;[];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;5eiwin6m1ptykc4p4mdkzt3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;65;18;Huntsville City;3918;MC;1,0
2721217145;578;1;2;65;18;erwnez7ksfkns4dqmyr1fhbe;0;33,9;30,6;2024-09-15T20:32:13.818Z;2024-09-15T20:32:14Z;[{'id': 5215870849, 'qualifierId': 141, 'value': '19.8'}, {'id': 5215870847, 'qualifierId': 140, 'value': '29.8'}, {'id': 5215870843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215870851, 'qualifierId': 212, 'value': '8.5'}, {'id': 5215870853, 'qualifierId': 213, 'value': '4.18'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;29,8;19,8;4,18;;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;29,8;19,8;;;;;;;;0;65;18;Huntsville City;3918;MC;1,0
2721217149;501;49;2;65;19;4gymgvqmve0m2vh89v84tt3x0;1;72,0;95,0;2024-09-15T20:32:14.707Z;2024-09-15T20:32:14Z;[];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;5eiwin6m1ptykc4p4mdkzt3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;65;19;Atlanta United II;3919;MR;1,0
2721217237;502;1;2;65;24;4gymgvqmve0m2vh89v84tt3x0;1;72,7;94,4;2024-09-15T20:32:19.780Z;2024-09-15T20:32:22Z;[{'id': 5215871357, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215871361, 'qualifierId': 141, 'value': '94.0'}, {'id': 5215871363, 'qualifierId': 212, 'value': '8.5'}, {'id': 5215871365, 'qualifierId': 213, 'value': '3.17'}, {'id': 5215871359, 'qualifierId': 140, 'value': '64.6'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;64,6;94,0;3,17;;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;64,6;94,0;;;;;;;;0;65;24;Atlanta United II;3924;MR;1,0
2721217245;503;1;2;65;27;4gymgvqmve0m2vh89v84tt3x0;1;64,7;94,0;2024-09-15T20:32:21.971Z;2024-09-15T20:32:23Z;[{'id': 5215871433, 'qualifierId': 141, 'value': '95.2'}, {'id': 5215871431, 'qualifierId': 140, 'value': '77.7'}, {'id': 5215871437, 'qualifierId': 213, 'value': '0.06'}, {'id': 5215871435, 'qualifierId': 212, 'value': '13.7'}, {'id': 5215871429, 'qualifierId': 56, 'value': 'Left'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;77,7;95,2;0,06;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;77,7;95,2;;;;;;;;0;65;27;Atlanta United II;3927;Sub;1,0
2721217253;504;1;2;65;27;4gymgvqmve0m2vh89v84tt3x0;1;77,7;95,2;2024-09-15T20:32:22.852Z;2024-09-15T20:32:24Z;[{'id': 5215871499, 'qualifierId': 140, 'value': '69.9'}, {'id': 5215871501, 'qualifierId': 141, 'value': '86.1'}, {'id': 5215871503, 'qualifierId': 212, 'value': '10.3'}, {'id': 5215871497, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215871505, 'qualifierId': 213, 'value': '3.79'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;69,9;86,1;3,79;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;69,9;86,1;;;;;;;;0;65;27;Atlanta United II;3927;MR;1,0
2721217303;505;1;2;65;29;4gymgvqmve0m2vh89v84tt3x0;1;69,9;86,1;2024-09-15T20:32:24.180Z;2024-09-15T20:32:29Z;[{'id': 5215871811, 'qualifierId': 212, 'value': '22.1'}, {'id': 5215871813, 'qualifierId': 213, 'value': '0.17'}, {'id': 5215871803, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215871801, 'qualifierId': 155}, {'id': 5215871807, 'qualifierId': 140, 'value': '90.6'}, {'id': 5215871809, 'qualifierId': 141, 'value': '91.7'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;90,6;91,7;0,17;;22,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;90,6;91,7;;;;;;;;0;65;29;Atlanta United II;3929;AMC;1,0
2721217321;506;1;2;65;34;4gymgvqmve0m2vh89v84tt3x0;1;93,8;91,7;2024-09-15T20:32:29.283Z;2024-09-15T20:32:30Z;[{'id': 5215871923, 'qualifierId': 140, 'value': '84.5'}, {'id': 5215871921, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215871925, 'qualifierId': 141, 'value': '94.0'}, {'id': 5215871927, 'qualifierId': 212, 'value': '9.9'}, {'id': 5215871929, 'qualifierId': 213, 'value': '2.98'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;84,5;94,0;2,98;;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;84,5;94,0;;;;;;;;0;65;34;Atlanta United II;3934;MR;1,0
2721217339;507;1;2;65;35;4gymgvqmve0m2vh89v84tt3x0;1;84,6;94,1;2024-09-15T20:32:30.836Z;2024-09-15T20:32:33Z;[{'id': 5215872015, 'qualifierId': 213, 'value': '3.99'}, {'id': 5215872009, 'qualifierId': 141, 'value': '81.2'}, {'id': 5215872005, 'qualifierId': 140, 'value': '77.3'}, {'id': 5215872013, 'qualifierId': 212, 'value': '11.6'}, {'id': 5215872003, 'qualifierId': 56, 'value': 'Left'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;77,3;81,2;3,99;;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;77,3;81,2;;;;;;;;0;65;35;Atlanta United II;3935;DR;1,0
2721217391;508;1;2;65;38;4gymgvqmve0m2vh89v84tt3x0;1;73,6;84,7;2024-09-15T20:32:33.156Z;2024-09-15T20:32:38Z;[{'id': 5215872321, 'qualifierId': 213, 'value': '0.83'}, {'id': 5215872313, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215872319, 'qualifierId': 212, 'value': '9.7'}, {'id': 5215872315, 'qualifierId': 140, 'value': '79.8'}, {'id': 5215872317, 'qualifierId': 141, 'value': '95.2'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;79,8;95,2;0,83;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;79,8;95,2;;;;;;;;0;65;38;Atlanta United II;3938;AMC;1,0
2721217397;509;61;2;65;43;4gymgvqmve0m2vh89v84tt3x0;0;73,7;83,3;2024-09-15T20:32:38.580Z;2024-09-15T20:32:38Z;[{'id': 5215872359, 'qualifierId': 56, 'value': 'Left'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;5eiwin6m1ptykc4p4mdkzt3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;65;43;Atlanta United II;3943;DR;1,0
2721217413;510;3;2;65;45;4gymgvqmve0m2vh89v84tt3x0;1;74,9;79,7;2024-09-15T20:32:40.452Z;2024-09-19T12:22:36Z;[{'id': 5215872453, 'qualifierId': 286}, {'id': 5215872531, 'qualifierId': 233, 'value': '579'}, {'id': 5223011535, 'qualifierId': 465}, {'id': 5215872451, 'qualifierId': 56, 'value': 'Left'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;5eiwin6m1ptykc4p4mdkzt3o;Take On;;;;;;;;;;;;;;;;;;;;;579,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;65;45;Atlanta United II;3945;AMC;1,0
2721217423;579;45;2;65;45;erwnez7ksfkns4dqmyr1fhbe;0;25,1;20,3;2024-09-15T20:32:40.452Z;2024-09-15T21:11:05Z;[{'id': 5215872493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215872495, 'qualifierId': 285}, {'id': 5215872581, 'qualifierId': 233, 'value': '510'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;;5eiwin6m1ptykc4p4mdkzt3o;Challenge;;;;;;;;;;;;;;;;;;;;;510,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;65;45;Huntsville City;3945;Sub;1,0
2721217419;511;3;2;65;46;4gymgvqmve0m2vh89v84tt3x0;0;77,8;80,8;2024-09-15T20:32:41.139Z;2024-09-19T12:22:39Z;[{'id': 5215872709, 'qualifierId': 233, 'value': '580'}, {'id': 5223011577, 'qualifierId': 465}, {'id': 5215872467, 'qualifierId': 286}, {'id': 5215872465, 'qualifierId': 56, 'value': 'Left'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;5eiwin6m1ptykc4p4mdkzt3o;Take On;;;;;;;;;;;;;;;;;;;;;580,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;65;46;Atlanta United II;3946;AMC;1,0
2721217453;580;7;2;65;46;erwnez7ksfkns4dqmyr1fhbe;0;22,2;19,2;2024-09-15T20:32:41.140Z;2024-09-19T12:22:42Z;[{'id': 5223011633, 'qualifierId': 383}, {'id': 5215872661, 'qualifierId': 285}, {'id': 5215872659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215872689, 'qualifierId': 233, 'value': '511'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;5eiwin6m1ptykc4p4mdkzt3o;Tackle;;;;;;;;;;;;;;;;;;;;;511,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;65;46;Huntsville City;3946;DR;1,0
2721217493;581;4;2;65;50;erwnez7ksfkns4dqmyr1fhbe;1;29,8;21,2;2024-09-15T20:32:45.891Z;2024-09-15T21:29:50Z;[{'id': 5215872987, 'qualifierId': 13}, {'id': 5215872991, 'qualifierId': 152}, {'id': 5216029087, 'qualifierId': 295}, {'id': 5215873061, 'qualifierId': 233, 'value': '512'}, {'id': 5215872989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215872995, 'qualifierId': 285}];a63su8pudaernrvj1fi9006qc;L. Brennan;;;5eiwin6m1ptykc4p4mdkzt3o;Foul;;;;;;;;;;;;;;;;;;;;;512,0;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;65;50;Huntsville City;3950;Sub;1,0
2721217481;512;4;2;65;50;4gymgvqmve0m2vh89v84tt3x0;0;70,2;78,8;2024-09-15T20:32:45.892Z;2024-09-15T20:32:57Z;[{'id': 5215872953, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215872951, 'qualifierId': 13}, {'id': 5215873081, 'qualifierId': 233, 'value': '581'}, {'id': 5215873975, 'qualifierId': 295}, {'id': 5215872955, 'qualifierId': 152}, {'id': 5215872961, 'qualifierId': 286}, {'id': 5215873691, 'qualifierId': 55, 'value': '513'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;5eiwin6m1ptykc4p4mdkzt3o;Foul;;;;;;;;;;;;;;;;;;;;;581,0;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;513,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;513,0;dz7v9xfcwdvjioeyv4z54neqy;;0;65;50;Atlanta United II;3950;MR;1,0
2721217541;513;17;2;65;53;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-09-15T20:32:48.804Z;2024-09-15T20:32:53Z;[{'id': 5215873627, 'qualifierId': 31}, {'id': 5215873629, 'qualifierId': 393}, {'id': 5215873631, 'qualifierId': 13, 'value': '243'}, {'id': 5215873633, 'qualifierId': 55, 'value': '512'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;5eiwin6m1ptykc4p4mdkzt3o;Card;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;512,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;512,0;dz7v9xfcwdvjioeyv4z54neqy;;0;65;53;Atlanta United II;3953;MR;1,0
