id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_KickOff;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_LayOff;value_TouchTypePass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_IntendedTackleTarget;value_Defensive;value_Offensive;value_Foul;value_NotVisible;value_Shove/Push;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnSpace;value_DrivenCross;value_Straight;value_RightFooted;value_Cross;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_Right;value_BoxRight;value_Assisted;value_GkX;value_GkY;value_Head;value_RelatedEventId;value_ThrowInSetPiece;value_FirstTouch;value_GoalmouthZ;value_GoalmouthY;value_ShirtPull/Holding;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_InSwinger;value_BoxCentre;value_SetPiece;value_CloseHigh;value_OutOfBoxCentre;value_IndividualPlay;value_Left;value_LeftFooted;value_RegularPlay;value_SwitchOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_HighRight;value_High;value_NotRetreating;value_YellowCard;value_LowGkIntervention;value_BlockedPass;value_TouchTypeClearance;value_CornerTaken;value_TempMissed;value_SmallBoxCentre;value_OutSwinger;value_FromCorner;value_LowRight;value_Blocked;value_BlockedY;value_BlockedX;value_DefBlock;value_Indirect;value_Obstruction;value_CloseLeftAndHigh;value_BoxLeft;value_Volley;value_IncorrectOutOfPlayDecision;value_LowCentre;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_2NdAssist;value_CloseLeft;value_NotPastGoalLine;value_BigChance;value_2NdRelatedEventId;value_KeeperTouched;value_HitWoodwork;value_2NdAssisted;value_HitRightPost;value_RecklessOffence;value_Overrun;value_TacticalFoul;value_HighCentre;value_Collected;value_Standing;value_Hands;value_OverArm;value_BlockedCross;value_Minutes;value_GkKickFromHands;value_EndType;value_CaptainChange;value_FastBreak;value_SecondYellow;value_OtherObstacle;value_GkHoof;value_NotAssisted;value_InjuredPlayerId;value_Injury;value_LowLeft;value_HighGkIntervention;value_PlayersCaughtOffside;value_OverhitCross;value_Unchallenged;value_Handball;value_BoxDeepRight;value_CloseRight;value_HighClaim;value_MisHit;value_GoesToPenalties;value_Diving;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Weak;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706827563;15;1;1;0;40;1pc6sx2h4rp113ldkbp5d2xas;1;33,4;35,2;2024-08-09T00:04:48.905Z;2024-08-09T00:04:50Z;[{'id': 5136851263, 'qualifierId': 141, 'value': '29.9'}, {'id': 5136851267, 'qualifierId': 213, 'value': '6.08'}, {'id': 5136851261, 'qualifierId': 140, 'value': '49.8'}, {'id': 5136851265, 'qualifierId': 212, 'value': '17.6'}, {'id': 5136851259, 'qualifierId': 56, 'value': 'Back'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;49,8;6,08;17,6;;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;49,8;29,9;;;;;;;;0;0;40;The Town;40;DC;1,0
2706827577;16;1;1;0;41;1pc6sx2h4rp113ldkbp5d2xas;1;49,8;29,9;2024-08-09T00:04:50.361Z;2024-08-09T00:52:15Z;[{'id': 5136851337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136893369, 'qualifierId': 156}, {'id': 5136851345, 'qualifierId': 213, 'value': '2.06'}, {'id': 5136851341, 'qualifierId': 141, 'value': '40.6'}, {'id': 5136851343, 'qualifierId': 212, 'value': '8.2'}, {'id': 5136851339, 'qualifierId': 140, 'value': '46.1'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;46,1;2,06;8,2;;40,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;46,1;40,6;;;;;;;;0;0;41;The Town;41;FW;1,0
2706827581;17;1;1;0;47;1pc6sx2h4rp113ldkbp5d2xas;1;40,9;38,5;2024-08-09T00:04:56.379Z;2024-08-09T00:52:23Z;[{'id': 5136893493, 'qualifierId': 140, 'value': '67.1'}, {'id': 5136893499, 'qualifierId': 213, 'value': '6.10'}, {'id': 5136893497, 'qualifierId': 212, 'value': '28.0'}, {'id': 5136893491, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136893495, 'qualifierId': 141, 'value': '31.1'}];6045hqgmu7l31xwe2dp06mwnp;W. Trapp;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;67,1;6,1;28,0;;31,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;67,1;31,1;;;;;;;;0;0;47;The Town;47;DMC;1,0
2706827583;18;1;1;0;47;1pc6sx2h4rp113ldkbp5d2xas;1;68,1;31,9;2024-08-09T00:04:56.585Z;2024-08-09T00:52:36Z;[{'id': 5136893739, 'qualifierId': 213, 'value': '3.62'}, {'id': 5136893733, 'qualifierId': 140, 'value': '63.5'}, {'id': 5136893753, 'qualifierId': 156}, {'id': 5136893737, 'qualifierId': 212, 'value': '5.4'}, {'id': 5136893731, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136893735, 'qualifierId': 141, 'value': '28.2'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;63,5;3,62;5,4;;28,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;63,5;28,2;;;;;;;;0;0;47;The Town;47;FW;1,0
2706835301;542;1;1;0;48;1pc6sx2h4rp113ldkbp5d2xas;1;62,3;34,7;2024-08-09T00:04:56.695Z;2024-08-09T00:52:47Z;[{'id': 5136893951, 'qualifierId': 213, 'value': '1.34'}, {'id': 5136893949, 'qualifierId': 212, 'value': '22.0'}, {'id': 5136893947, 'qualifierId': 141, 'value': '66.2'}, {'id': 5136893945, 'qualifierId': 140, 'value': '67.0'}, {'id': 5136893943, 'qualifierId': 56, 'value': 'Center'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;67,0;1,34;22,0;;66,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;67,0;66,2;;;;;;;;0;0;48;The Town;48;FW;1,0
2706835331;543;1;1;0;49;1pc6sx2h4rp113ldkbp5d2xas;1;66,1;65,9;2024-08-09T00:04:57.695Z;2024-08-09T00:53:02Z;[{'id': 5136894111, 'qualifierId': 213, 'value': '1.13'}, {'id': 5136894109, 'qualifierId': 212, 'value': '17.1'}, {'id': 5136894103, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136894107, 'qualifierId': 141, 'value': '88.6'}, {'id': 5136894105, 'qualifierId': 140, 'value': '73.1'}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;73,1;1,13;17,1;;88,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;73,1;88,6;;;;;;;;0;0;49;The Town;49;AMC;1,0
2706827593;19;1;1;0;50;1pc6sx2h4rp113ldkbp5d2xas;1;76,4;92,6;2024-08-09T00:04:59.608Z;2024-08-09T00:05:02Z;[{'id': 5136851399, 'qualifierId': 140, 'value': '58.2'}, {'id': 5136851405, 'qualifierId': 213, 'value': '3.48'}, {'id': 5136851401, 'qualifierId': 141, 'value': '82.7'}, {'id': 5136851397, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136851403, 'qualifierId': 212, 'value': '20.3'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;58,2;3,48;20,3;;82,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;58,2;82,7;;;;;;;;0;0;50;The Town;50;DML;1,0
2706827599;20;1;1;0;53;1pc6sx2h4rp113ldkbp5d2xas;1;62,2;82,4;2024-08-09T00:05:02.329Z;2024-08-09T00:05:05Z;[{'id': 5136851429, 'qualifierId': 213, 'value': '4.84'}, {'id': 5136851423, 'qualifierId': 140, 'value': '65.2'}, {'id': 5136851427, 'qualifierId': 212, 'value': '24.4'}, {'id': 5136851421, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136851425, 'qualifierId': 141, 'value': '46.8'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;65,2;4,84;24,4;;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;65,2;46,8;;;;;;;;0;0;53;The Town;53;DC;1,0
2706827603;21;1;1;0;56;1pc6sx2h4rp113ldkbp5d2xas;1;64,7;42,7;2024-08-09T00:05:05.304Z;2024-08-09T00:05:07Z;[{'id': 5136851457, 'qualifierId': 141, 'value': '8.5'}, {'id': 5136851455, 'qualifierId': 140, 'value': '74.0'}, {'id': 5136851453, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136851459, 'qualifierId': 212, 'value': '25.2'}, {'id': 5136851461, 'qualifierId': 213, 'value': '5.11'}];6045hqgmu7l31xwe2dp06mwnp;W. Trapp;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;74,0;5,11;25,2;;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;74,0;8,5;;;;;;;;0;0;56;The Town;56;DMC;1,0
2706827617;22;1;1;0;58;1pc6sx2h4rp113ldkbp5d2xas;1;74,2;8,5;2024-08-09T00:05:07.689Z;2024-08-09T00:05:10Z;[{'id': 5136851533, 'qualifierId': 140, 'value': '88.7'}, {'id': 5136851537, 'qualifierId': 212, 'value': '15.3'}, {'id': 5136851535, 'qualifierId': 141, 'value': '11.3'}, {'id': 5136851531, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136851529, 'qualifierId': 155}, {'id': 5136851539, 'qualifierId': 213, 'value': '0.12'}];3hoj338a7cxhckcsc9g5tpa7d;D. Taylor;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;88,7;0,12;15,3;;11,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;88,7;11,3;;;;;;;;0;0;58;The Town;58;DMR;1,0
2706827625;23;1;1;1;2;1pc6sx2h4rp113ldkbp5d2xas;1;88,1;11,0;2024-08-09T00:05:10.857Z;2024-08-09T00:05:13Z;[{'id': 5136851603, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136851609, 'qualifierId': 212, 'value': '7.0'}, {'id': 5136851611, 'qualifierId': 213, 'value': '3.69'}, {'id': 5136851607, 'qualifierId': 141, 'value': '5.6'}, {'id': 5136851605, 'qualifierId': 140, 'value': '82.4'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;82,4;3,69;7,0;;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;82,4;5,6;;;;;;;;0;1;2;The Town;62;FW;1,0
2706827637;24;1;1;1;4;1pc6sx2h4rp113ldkbp5d2xas;1;82,4;5,6;2024-08-09T00:05:13.097Z;2024-08-09T00:05:17Z;[{'id': 5136851667, 'qualifierId': 212, 'value': '15.1'}, {'id': 5136851661, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136851665, 'qualifierId': 141, 'value': '10.7'}, {'id': 5136851669, 'qualifierId': 213, 'value': '2.91'}, {'id': 5136851663, 'qualifierId': 140, 'value': '68.4'}];3hoj338a7cxhckcsc9g5tpa7d;D. Taylor;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;68,4;2,91;15,1;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;68,4;10,7;;;;;;;;0;1;4;The Town;64;DMR;1,0
2706827651;25;1;1;1;8;1pc6sx2h4rp113ldkbp5d2xas;1;68,8;10,8;2024-08-09T00:05:17.049Z;2024-08-09T00:05:21Z;[{'id': 5136851751, 'qualifierId': 212, 'value': '13.8'}, {'id': 5136851749, 'qualifierId': 141, 'value': '15.1'}, {'id': 5136851753, 'qualifierId': 213, 'value': '2.93'}, {'id': 5136851747, 'qualifierId': 140, 'value': '56.0'}, {'id': 5136851745, 'qualifierId': 56, 'value': 'Right'}];6045hqgmu7l31xwe2dp06mwnp;W. Trapp;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;56,0;2,93;13,8;;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;56,0;15,1;;;;;;;;0;1;8;The Town;68;DMC;1,0
2706827653;26;1;1;1;12;1pc6sx2h4rp113ldkbp5d2xas;1;56,0;15,1;2024-08-09T00:05:21.242Z;2024-08-09T00:05:22Z;[{'id': 5136851789, 'qualifierId': 212, 'value': '25.0'}, {'id': 5136851783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136851787, 'qualifierId': 141, 'value': '47.4'}, {'id': 5136851785, 'qualifierId': 140, 'value': '44.7'}, {'id': 5136851791, 'qualifierId': 213, 'value': '2.07'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;44,7;2,07;25,0;;47,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;44,7;47,4;;;;;;;;0;1;12;The Town;72;DC;1,0
2706827661;27;1;1;1;14;1pc6sx2h4rp113ldkbp5d2xas;1;44,7;47,4;2024-08-09T00:05:22.730Z;2024-08-09T00:05:24Z;[{'id': 5136851837, 'qualifierId': 140, 'value': '57.6'}, {'id': 5136851835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136851843, 'qualifierId': 213, 'value': '0.98'}, {'id': 5136851839, 'qualifierId': 141, 'value': '77.2'}, {'id': 5136851841, 'qualifierId': 212, 'value': '24.4'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;57,6;0,98;24,4;;77,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;57,6;77,2;;;;;;;;0;1;14;The Town;74;DC;1,0
2706827687;28;1;1;1;15;1pc6sx2h4rp113ldkbp5d2xas;1;57,6;77,2;2024-08-09T00:05:24.600Z;2024-08-09T00:05:29Z;[{'id': 5136851971, 'qualifierId': 141, 'value': '80.7'}, {'id': 5136851975, 'qualifierId': 213, 'value': '0.12'}, {'id': 5136851973, 'qualifierId': 212, 'value': '20.2'}, {'id': 5136851969, 'qualifierId': 140, 'value': '76.7'}, {'id': 5136851967, 'qualifierId': 56, 'value': 'Left'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;76,7;0,12;20,2;;80,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;76,7;80,7;;;;;;;;0;1;15;The Town;75;DC;1,0
2706827695;29;1;1;1;21;1pc6sx2h4rp113ldkbp5d2xas;1;74,7;88,9;2024-08-09T00:05:29.769Z;2024-08-09T00:05:31Z;[{'id': 5136852003, 'qualifierId': 140, 'value': '84.9'}, {'id': 5136852001, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136852005, 'qualifierId': 141, 'value': '86.7'}, {'id': 5136852007, 'qualifierId': 212, 'value': '10.8'}, {'id': 5136852009, 'qualifierId': 213, 'value': '6.14'}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;84,9;6,14;10,8;;86,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;84,9;86,7;;;;;;;;0;1;21;The Town;81;AMC;1,0
2706827721;30;1;1;1;22;1pc6sx2h4rp113ldkbp5d2xas;1;84,9;86,7;2024-08-09T00:05:31.545Z;2024-08-09T00:05:36Z;[{'id': 5136852095, 'qualifierId': 140, 'value': '81.7'}, {'id': 5136852097, 'qualifierId': 141, 'value': '93.7'}, {'id': 5136852101, 'qualifierId': 213, 'value': '2.19'}, {'id': 5136852099, 'qualifierId': 212, 'value': '5.8'}, {'id': 5136852093, 'qualifierId': 56, 'value': 'Left'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;81,7;2,19;5,8;;93,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;81,7;93,7;;;;;;;;0;1;22;The Town;82;FW;1,0
2706827737;31;1;1;1;28;1pc6sx2h4rp113ldkbp5d2xas;1;76,8;78,9;2024-08-09T00:05:36.874Z;2024-08-09T00:05:39Z;[{'id': 5136852167, 'qualifierId': 140, 'value': '69.4'}, {'id': 5136852165, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136852169, 'qualifierId': 141, 'value': '57.4'}, {'id': 5136852173, 'qualifierId': 213, 'value': '4.22'}, {'id': 5136852171, 'qualifierId': 212, 'value': '16.6'}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;69,4;4,22;16,6;;57,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;69,4;57,4;;;;;;;;0;1;28;The Town;88;AMC;1,0
2706827739;32;1;1;1;30;1pc6sx2h4rp113ldkbp5d2xas;0;69,4;57,4;2024-08-09T00:05:39.211Z;2024-08-09T00:05:40Z;[{'id': 5136852193, 'qualifierId': 213, 'value': '5.09'}, {'id': 5136852189, 'qualifierId': 141, 'value': '37.7'}, {'id': 5136852191, 'qualifierId': 212, 'value': '14.4'}, {'id': 5136852185, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136852187, 'qualifierId': 140, 'value': '74.4'}];6045hqgmu7l31xwe2dp06mwnp;W. Trapp;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;74,4;5,09;14,4;;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;74,4;37,7;;;;;;;;0;1;30;The Town;90;DMC;1,0
2706827741;8;8;1;1;32;ew2zirzye0sw1txr2m33nr25y;1;22,6;70,5;2024-08-09T00:05:41.400Z;2024-08-13T06:37:28Z;[{'id': 5136852197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5146705757, 'qualifierId': 384}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;ek1ucu60bgmb557vf6kj0du6s;Interception;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;1;32;Minnesota United II;92;AML;1,0
2706827747;9;49;1;1;35;ew2zirzye0sw1txr2m33nr25y;1;22,3;72,6;2024-08-09T00:05:44.568Z;2024-08-09T00:05:44Z;[];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;ek1ucu60bgmb557vf6kj0du6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;1;35;Minnesota United II;95;DC;1,0
2706827755;10;1;1;1;36;ew2zirzye0sw1txr2m33nr25y;1;22,3;72,6;2024-08-09T00:05:44.719Z;2024-08-09T00:05:45Z;[{'id': 5136852251, 'qualifierId': 212, 'value': '5.7'}, {'id': 5136852249, 'qualifierId': 141, 'value': '73.9'}, {'id': 5136852253, 'qualifierId': 213, 'value': '0.15'}, {'id': 5136852245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136852247, 'qualifierId': 140, 'value': '27.7'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;27,7;0,15;5,7;;73,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;27,7;73,9;;;;;;;;0;1;36;Minnesota United II;96;DC;1,0
