id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_DeletedEventType;value_Chipped;value_TouchTypeControl;value_TakeOnSpace;value_IntendedTackleTarget;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_SwitchOfPlay;value_Cross;value_LeftFooted;value_BlockedPass;value_Straight;value_DrivenCross;value_BlockedCross;value_Left;value_RightFooted;value_InSwinger;value_CornerTaken;value_Head;value_TouchTypeClearance;value_Assist;value_Assisted;value_IndividualPlay;value_BlockedX;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_GkX;value_OutOfBoxCentre;value_LowCentre;value_GkY;value_GoalmouthZ;value_Blocked;value_RegularPlay;value_DefBlock;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_FreeKickTaken;value_Shove/Push;value_Foul;value_Direct;value_TakeOnOvertake;value_OutSwinger;value_NextEventGoalKick;value_GoalKick;value_High;value_LayOff;value_AttemptedTackle;value_LeadingToGoal;value_FantasyAssistType;value_NotAssisted;value_FantasyAssistedBy;value_BoxCentre;value_FantasyAssistTeam;value_BigChance;value_FantasyAssistId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_FirstTouch;value_LowLeft;value_GkYTimeOfGoal;value_FlickOn;value_Low;value_Overrun;value_ShirtPull/Holding;value_LowGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_HighCentre;value_Volley;value_Collected;value_HighGkIntervention;value_Standing;value_Hands;value_Defensive1V1;value_MediumGkIntervention;value_HighClaim;value_BoxDeepLeft;value_HitLeftPost;value_HitWoodwork;value_ParriedDanger;value_HitRightPost;value_Stooping;value_TacticalFoul;value_YellowCard;value_35Centre;value_OwnPlayer;value_BoxRight;value_OwnShotBlocked;value_Dissent;value_Minutes;value_FreeKick;value_SwerveRight;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_OverArm;value_HighLeft;value_CloseRightAndHigh;value_Right;value_RecklessOffence;value_FromCorner;value_ParriedSafe;value_Reaching;value_Handball;value_PullBack;value_OtherBodyPart;value_Diving;value_FastBreak;value_Feet;value_InjuredPlayerId;value_Injury;value_SecondYellow;value_CaptainChange;value_CloseLeft;value_PersistentInfringement;value_MisHit;value_SetPiece;value_ThroughBall;value_LowRight;value_BoxLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699631911;7;1;1;0;16;5ou8b446l1sl8frblkz3xi17g;0;49,6;19,1;2024-07-07T02:34:04.329Z;2024-07-07T02:34:09Z;[{'id': 5097084295, 'qualifierId': 1}, {'id': 5097084285, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097084283, 'qualifierId': 157}, {'id': 5097084293, 'qualifierId': 213, 'value': '0.78'}, {'id': 5097084291, 'qualifierId': 212, 'value': '16.0'}, {'id': 5097084289, 'qualifierId': 141, 'value': '35.6'}, {'id': 5097084287, 'qualifierId': 140, 'value': '60.5'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;16,0;;0,78;35,6;60,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;60,5;35,6;;;;;;;0;0;0;16;Vancouver Whitecaps II;16;DR;1,0
2699631909;6;44;1;0;20;eo64tqkioegeb09iice2hf8bt;1;37,2;62,9;2024-07-07T02:34:08.212Z;2024-07-07T02:34:10Z;[{'id': 5097084279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097084335, 'qualifierId': 233, 'value': '8'}, {'id': 5097084281, 'qualifierId': 285}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;dwhau2armo9gk68ezjl1irqqc;Aerial;;;;;;;;;;;;;;;;;;;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;0;20;Portland Timbers II;20;AMC;1,0
2699631913;8;44;1;0;20;5ou8b446l1sl8frblkz3xi17g;0;62,8;37,1;2024-07-07T02:34:08.213Z;2024-07-07T02:34:10Z;[{'id': 5097084339, 'qualifierId': 233, 'value': '6'}, {'id': 5097084299, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097084301, 'qualifierId': 286}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;;dwhau2armo9gk68ezjl1irqqc;Aerial;;;;;;;;;;;;;;;;;;1,0;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;0;20;Vancouver Whitecaps II;20;MC;1,0
2699631919;7;1;1;0;20;eo64tqkioegeb09iice2hf8bt;1;35,0;61,4;2024-07-07T02:34:08.629Z;2024-07-07T02:34:09Z;[{'id': 5097084327, 'qualifierId': 141, 'value': '73.4'}, {'id': 5097084329, 'qualifierId': 212, 'value': '9.5'}, {'id': 5097084321, 'qualifierId': 3}, {'id': 5097084325, 'qualifierId': 140, 'value': '39.7'}, {'id': 5097084331, 'qualifierId': 213, 'value': '1.03'}, {'id': 5097084323, 'qualifierId': 56, 'value': 'Back'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;9,5;;1,03;73,4;39,7;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;39,7;73,4;;;;;;;0;0;0;20;Portland Timbers II;20;AMC;1,0
2699631921;8;49;1;0;21;eo64tqkioegeb09iice2hf8bt;1;39,7;73,4;2024-07-07T02:34:09.685Z;2024-07-07T02:34:10Z;[];2mdvkj8gcfmn6wve50ewfi7mc;M. Clark;;;dwhau2armo9gk68ezjl1irqqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;0;21;Portland Timbers II;21;MC;1,0
2699631923;9;1;1;0;22;eo64tqkioegeb09iice2hf8bt;1;39,7;73,4;2024-07-07T02:34:10.036Z;2024-07-07T03:25:09Z;[{'id': 5097084347, 'qualifierId': 140, 'value': '49.3'}, {'id': 5097084349, 'qualifierId': 141, 'value': '71.0'}, {'id': 5097182621, 'qualifierId': 155}, {'id': 5097084353, 'qualifierId': 213, 'value': '6.12'}, {'id': 5097084345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097084351, 'qualifierId': 212, 'value': '10.2'}];2mdvkj8gcfmn6wve50ewfi7mc;M. Clark;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;10,2;;6,12;71,0;49,3;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;49,3;71,0;;;;;;;0;0;0;22;Portland Timbers II;22;MC;1,0
2699631925;10;1;1;0;23;eo64tqkioegeb09iice2hf8bt;0;52,0;72,2;2024-07-07T02:34:11.637Z;2024-07-07T02:34:12Z;[{'id': 5097084363, 'qualifierId': 141, 'value': '52.8'}, {'id': 5097084357, 'qualifierId': 3}, {'id': 5097084359, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097084365, 'qualifierId': 212, 'value': '13.2'}, {'id': 5097084367, 'qualifierId': 213, 'value': '4.74'}, {'id': 5097084361, 'qualifierId': 140, 'value': '52.4'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;13,2;;4,74;52,8;52,4;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;52,4;52,8;;;;;;;0;0;0;23;Portland Timbers II;23;FW;1,0
2699631947;9;1;1;0;24;5ou8b446l1sl8frblkz3xi17g;1;50,1;50,9;2024-07-07T02:34:12.568Z;2024-07-07T02:34:16Z;[{'id': 5097084489, 'qualifierId': 213, 'value': '3.24'}, {'id': 5097084487, 'qualifierId': 212, 'value': '13.9'}, {'id': 5097084481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097084479, 'qualifierId': 3}, {'id': 5097084483, 'qualifierId': 140, 'value': '36.9'}, {'id': 5097084485, 'qualifierId': 141, 'value': '48.9'}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;13,9;;3,24;48,9;36,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;36,9;48,9;;;;;;;0;0;0;24;Vancouver Whitecaps II;24;MC;1,0
2699631953;10;49;1;0;28;5ou8b446l1sl8frblkz3xi17g;1;36,9;48,9;2024-07-07T02:34:16.161Z;2024-07-07T02:34:16Z;[];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dwhau2armo9gk68ezjl1irqqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;0;28;Vancouver Whitecaps II;28;DC;1,0
2699631965;11;1;1;0;28;5ou8b446l1sl8frblkz3xi17g;1;36,9;48,9;2024-07-07T02:34:16.656Z;2024-07-07T02:34:18Z;[{'id': 5097084545, 'qualifierId': 213, 'value': '4.16'}, {'id': 5097084543, 'qualifierId': 212, 'value': '13.3'}, {'id': 5097084539, 'qualifierId': 140, 'value': '30.3'}, {'id': 5097084541, 'qualifierId': 141, 'value': '32.2'}, {'id': 5097084537, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;13,3;;4,16;32,2;30,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;30,3;32,2;;;;;;;0;0;0;28;Vancouver Whitecaps II;28;DC;1,0
2699631981;12;1;1;0;30;5ou8b446l1sl8frblkz3xi17g;1;30,3;33,8;2024-07-07T02:34:18.256Z;2024-07-07T02:34:20Z;[{'id': 5097084661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097084669, 'qualifierId': 213, 'value': '1.54'}, {'id': 5097084667, 'qualifierId': 212, 'value': '15.0'}, {'id': 5097084665, 'qualifierId': 141, 'value': '55.9'}, {'id': 5097084663, 'qualifierId': 140, 'value': '30.8'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;15,0;;1,54;55,9;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;30,8;55,9;;;;;;;0;0;0;30;Vancouver Whitecaps II;30;DL;1,0
2699631995;13;1;1;0;32;5ou8b446l1sl8frblkz3xi17g;1;29,5;61,7;2024-07-07T02:34:20.688Z;2024-07-07T02:34:22Z;[{'id': 5097084759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097084763, 'qualifierId': 141, 'value': '50.0'}, {'id': 5097084761, 'qualifierId': 140, 'value': '36.3'}, {'id': 5097084767, 'qualifierId': 213, 'value': '5.44'}, {'id': 5097084765, 'qualifierId': 212, 'value': '10.7'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;10,7;;5,44;50,0;36,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;36,3;50,0;;;;;;;0;0;0;32;Vancouver Whitecaps II;32;DC;1,0
2699632007;14;1;1;0;34;5ou8b446l1sl8frblkz3xi17g;1;36,7;52,2;2024-07-07T02:34:22.208Z;2024-07-07T02:34:25Z;[{'id': 5097084835, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097084843, 'qualifierId': 213, 'value': '2.10'}, {'id': 5097084841, 'qualifierId': 212, 'value': '16.1'}, {'id': 5097084837, 'qualifierId': 140, 'value': '28.9'}, {'id': 5097084839, 'qualifierId': 141, 'value': '72.6'}];36nlk9spjf591wxuzvimi0eay;B. Taghvai-Najib;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;16,1;;2,1;72,6;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;28,9;72,6;;;;;;;0;0;0;34;Vancouver Whitecaps II;34;MC;1,0
2699632025;15;1;1;0;37;5ou8b446l1sl8frblkz3xi17g;1;28,4;68,7;2024-07-07T02:34:25.512Z;2024-07-07T02:34:28Z;[{'id': 5097084937, 'qualifierId': 140, 'value': '27.2'}, {'id': 5097084941, 'qualifierId': 212, 'value': '20.1'}, {'id': 5097084939, 'qualifierId': 141, 'value': '39.2'}, {'id': 5097084935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097084943, 'qualifierId': 213, 'value': '4.65'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;20,1;;4,65;39,2;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;27,2;39,2;;;;;;;0;0;0;37;Vancouver Whitecaps II;37;DC;1,0
2699632041;16;1;1;0;40;5ou8b446l1sl8frblkz3xi17g;1;27,2;39,2;2024-07-07T02:34:28.154Z;2024-07-07T02:34:31Z;[{'id': 5097085021, 'qualifierId': 141, 'value': '34.4'}, {'id': 5097085015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097085025, 'qualifierId': 212, 'value': '8.0'}, {'id': 5097085031, 'qualifierId': 213, 'value': '5.87'}, {'id': 5097085019, 'qualifierId': 140, 'value': '34.2'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;8,0;;5,87;34,4;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;34,2;34,4;;;;;;;0;0;0;40;Vancouver Whitecaps II;40;DL;1,0
2699632053;17;1;1;0;43;5ou8b446l1sl8frblkz3xi17g;0;36,6;35,9;2024-07-07T02:34:31.456Z;2024-07-07T02:34:33Z;[{'id': 5097085093, 'qualifierId': 213, 'value': '0.75'}, {'id': 5097085085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097085089, 'qualifierId': 141, 'value': '48.9'}, {'id': 5097085087, 'qualifierId': 140, 'value': '45.6'}, {'id': 5097085091, 'qualifierId': 212, 'value': '12.9'}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;12,9;;0,75;48,9;45,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;45,6;48,9;;;;;;;0;0;0;43;Vancouver Whitecaps II;43;MC;1,0
2699632067;11;8;1;0;47;eo64tqkioegeb09iice2hf8bt;1;61,2;46,6;2024-07-07T02:34:35.781Z;2024-07-13T05:55:32Z;[{'id': 5102037915, 'qualifierId': 383}, {'id': 5097085177, 'qualifierId': 56, 'value': 'Center'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;0;47;Portland Timbers II;47;MC;1,0
2699632079;13;49;1;0;47;eo64tqkioegeb09iice2hf8bt;1;61,8;47,6;2024-07-07T02:34:35.885Z;2024-07-07T03:25:27Z;[];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;0;47;Portland Timbers II;47;MC;1,0
2699632077;12;3;1;0;48;eo64tqkioegeb09iice2hf8bt;1;64,8;48,6;2024-07-07T02:34:36.309Z;2024-07-13T05:56:36Z;[{'id': 5097085221, 'qualifierId': 286}, {'id': 5102038401, 'qualifierId': 464}, {'id': 5097085225, 'qualifierId': 233, 'value': '18'}, {'id': 5097085219, 'qualifierId': 56, 'value': 'Center'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Take On;;;;;;;;;;;;;;;;;;1,0;18,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;0;48;Portland Timbers II;48;MC;1,0
2699632073;18;45;1;0;48;5ou8b446l1sl8frblkz3xi17g;0;35,2;51,4;2024-07-07T02:34:36.309Z;2024-07-07T02:34:37Z;[{'id': 5097085197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097085201, 'qualifierId': 285}, {'id': 5097085233, 'qualifierId': 233, 'value': '12'}];36nlk9spjf591wxuzvimi0eay;B. Taghvai-Najib;;;dwhau2armo9gk68ezjl1irqqc;Challenge;;;;;;;;;;;;;;;;;;;12,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;0;48;Vancouver Whitecaps II;48;MC;1,0
2699632117;19;83;1;0;49;5ou8b446l1sl8frblkz3xi17g;0;35,1;39,7;2024-07-07T02:34:37.585Z;2024-07-07T02:37:30Z;[{'id': 5097091413, 'qualifierId': 399, 'value': 'bhzjqo4qidpkmh7lqqir9h4ic'}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;;dwhau2armo9gk68ezjl1irqqc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;0;49;Vancouver Whitecaps II;49;FW;1,0
2699632105;14;1;1;0;51;eo64tqkioegeb09iice2hf8bt;1;72,0;79,2;2024-07-07T02:34:39.413Z;2024-07-07T02:34:41Z;[{'id': 5097085359, 'qualifierId': 213, 'value': '0.93'}, {'id': 5097085351, 'qualifierId': 141, 'value': '94.8'}, {'id': 5097085347, 'qualifierId': 56, 'value': 'Left'}, {'id': 5097085355, 'qualifierId': 212, 'value': '13.2'}, {'id': 5097085349, 'qualifierId': 140, 'value': '79.5'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;13,2;;0,93;94,8;79,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;79,5;94,8;;;;;;;0;0;0;51;Portland Timbers II;51;MC;1,0
2699632135;15;1;1;0;53;eo64tqkioegeb09iice2hf8bt;1;78,8;95,0;2024-07-07T02:34:41.156Z;2024-07-07T02:34:46Z;[{'id': 5097085501, 'qualifierId': 213, 'value': '3.12'}, {'id': 5097085495, 'qualifierId': 140, 'value': '59.4'}, {'id': 5097085499, 'qualifierId': 212, 'value': '20.4'}, {'id': 5097085497, 'qualifierId': 141, 'value': '95.7'}, {'id': 5097085493, 'qualifierId': 56, 'value': 'Left'}];2mdvkj8gcfmn6wve50ewfi7mc;M. Clark;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;20,4;;3,12;95,7;59,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;59,4;95,7;;;;;;;0;0;0;53;Portland Timbers II;53;MC;1,0
2699632157;16;1;1;0;58;eo64tqkioegeb09iice2hf8bt;1;55,8;93,6;2024-07-07T02:34:46.677Z;2024-07-07T02:34:49Z;[{'id': 5097085623, 'qualifierId': 140, 'value': '44.8'}, {'id': 5097085621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097085627, 'qualifierId': 212, 'value': '37.8'}, {'id': 5097085629, 'qualifierId': 213, 'value': '4.40'}, {'id': 5097085625, 'qualifierId': 141, 'value': '40.7'}, {'id': 5097085631, 'qualifierId': 1}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;37,8;;4,4;40,7;44,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;44,8;40,7;;;;;;;0;0;0;58;Portland Timbers II;58;DML;1,0
2699632171;17;1;1;1;1;eo64tqkioegeb09iice2hf8bt;1;44,8;39,1;2024-07-07T02:34:49.381Z;2024-07-07T02:34:50Z;[{'id': 5097085703, 'qualifierId': 140, 'value': '48.7'}, {'id': 5097085705, 'qualifierId': 141, 'value': '12.1'}, {'id': 5097085707, 'qualifierId': 212, 'value': '18.8'}, {'id': 5097085709, 'qualifierId': 213, 'value': '4.93'}, {'id': 5097085701, 'qualifierId': 56, 'value': 'Back'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;18,8;;4,93;12,1;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;48,7;12,1;;;;;;;0;0;1;1;Portland Timbers II;61;DC;1,0
