id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_Length;value_Angle;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TakeOnOvertake;value_Overrun;value_DeletedEventType;value_IntendedTackleTarget;value_Defensive1V1;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Chipped;value_TakeOnSpace;value_GoalmouthZ;value_BlockedY;value_LowCentre;value_GoalmouthY;value_OutOfBoxCentre;value_NotAssisted;value_BlockedX;value_FreeKick;value_RightFooted;value_Collected;value_LowGkIntervention;value_Stooping;value_Hands;value_KeeperThrow;value_NotVisible;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_MediumGkIntervention;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_Assisted;value_RelatedEventId;value_BoxCentre;value_RegularPlay;value_Diving;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_ShirtPull/Holding;value_ThroughBall;value_OverArm;value_SwitchOfPlay;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_CornerTaken;value_InSwinger;value_Cross;value_Head;value_FromCorner;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SwerveRight;value_FollowsADribble;value_GkX;value_IndividualPlay;value_GoalShotTimestamp;value_LeftFooted;value_GkYTimeOfGoal;value_HighRight;value_GkY;value_LeadingToAttempt;value_RelatedError1Id;value_FirstTouch;value_HighClaim;value_BigChance;value_Feet;value_ParriedSafe;value_Sliding;value_BlockedPass;value_GoalDisallowed;value_CloseHigh;value_NextEventGoalKick;value_GoalKick;value_High;value_Shove/Push;value_BoxLeft;value_CloseLeft;value_Low;value_TacticalFoul;value_YellowCard;value_OutSwinger;value_AerialFoul;value_InjuredPlayerId;value_Injury;value_BoxDeepRight;value_LowLeft;value_Right;value_BlockedCross;value_GkHoof;value_IncorrectOutOfPlayDecision;value_Minutes;value_PenaltyTakerId;value_Penalty;value_Scored;value_CausingPlayer;value_Weak;value_Second(2Nd)OppositeRelatedEventId;value_EndType;value_LastLine;value_SetPiece;value_NotPastGoalLine;value_HitWoodwork;value_HitRightPost;value_HighGkIntervention;value_GkKickFromHands;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Handball;value_Volley;value_MisHit;value_Blocked;value_DefBlock;value_CloseRight;value_RecklessOffence;value_LowRight;value_SixYardBlocked;value_BoxDeepLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694325795;663;1;2;76;2;dqx48fglv1l96cyrmjdod0xec;1;63,7;8,6;2024-06-03T03:38:34.796Z;2024-06-07T14:00:44Z;[{'id': 5067810915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071295647, 'qualifierId': 156}, {'id': 5067810923, 'qualifierId': 212, 'value': '27.4'}, {'id': 5067810919, 'qualifierId': 141, 'value': '14.8'}, {'id': 5067810925, 'qualifierId': 213, 'value': '2.99'}, {'id': 5067810917, 'qualifierId': 140, 'value': '37.9'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;37,9;;27,4;2,99;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;37,9;14,8;;;;;;;;0;76;2;Colorado Rapids II;4562;FW;1,0
2694325805;664;1;2;76;6;dqx48fglv1l96cyrmjdod0xec;0;39,4;14,7;2024-06-03T03:38:38.108Z;2024-06-03T03:59:34Z;[{'id': 5067810973, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067810975, 'qualifierId': 140, 'value': '72.9'}, {'id': 5067810971, 'qualifierId': 157}, {'id': 5067810983, 'qualifierId': 1}, {'id': 5067810979, 'qualifierId': 212, 'value': '38.5'}, {'id': 5067810977, 'qualifierId': 141, 'value': '37.6'}, {'id': 5067810981, 'qualifierId': 213, 'value': '0.42'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;72,9;;38,5;0,42;37,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;72,9;37,6;;;;;;;;0;76;6;Colorado Rapids II;4566;DL;1,0
2694325807;637;44;2;76;8;iiolvosiuokkrl5iuoxcjo4p;1;30,0;57,0;2024-06-03T03:38:40.215Z;2024-06-03T03:57:45Z;[{'id': 5067810989, 'qualifierId': 285}, {'id': 5067810987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067811023, 'qualifierId': 233, 'value': '665'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;d6oauavu7mmhfhn2sa0niikgk;Aerial;;;;;;;;;;;;;;;;;;665,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;76;8;St. Louis City II;4568;DL;1,0
2694325811;665;44;2;76;8;dqx48fglv1l96cyrmjdod0xec;0;70,0;43,0;2024-06-03T03:38:40.216Z;2024-06-03T03:59:34Z;[{'id': 5067810997, 'qualifierId': 286}, {'id': 5067811035, 'qualifierId': 233, 'value': '637'}, {'id': 5067810995, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;d6oauavu7mmhfhn2sa0niikgk;Aerial;;;;;;;;;;;;;;;;;;637,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;76;8;Colorado Rapids II;4568;ML;1,0
2694325815;638;1;2;76;8;iiolvosiuokkrl5iuoxcjo4p;1;32,9;51,6;2024-06-03T03:38:40.743Z;2024-06-03T03:57:45Z;[{'id': 5067811011, 'qualifierId': 140, 'value': '34.3'}, {'id': 5067811015, 'qualifierId': 212, 'value': '3.9'}, {'id': 5067811013, 'qualifierId': 141, 'value': '56.9'}, {'id': 5067811007, 'qualifierId': 3}, {'id': 5067811017, 'qualifierId': 213, 'value': '1.18'}, {'id': 5067811009, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;34,3;;3,9;1,18;56,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;34,3;56,9;;;;;;;;0;76;8;St. Louis City II;4568;DL;1,0
2694325817;639;49;2;76;10;iiolvosiuokkrl5iuoxcjo4p;1;34,3;57,5;2024-06-03T03:38:41.928Z;2024-06-03T03:57:45Z;[];f1oc42nax0yel4gblge49py7e;D. Amadou;;;d6oauavu7mmhfhn2sa0niikgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;76;10;St. Louis City II;4570;MC;1,0
2694325819;640;1;2;76;10;iiolvosiuokkrl5iuoxcjo4p;0;34,1;57,5;2024-06-03T03:38:42.327Z;2024-06-03T03:57:44Z;[{'id': 5067811071, 'qualifierId': 286}, {'id': 5067811047, 'qualifierId': 213, 'value': '5.83'}, {'id': 5067811065, 'qualifierId': 236}, {'id': 5067811067, 'qualifierId': 233, 'value': '666'}, {'id': 5067811041, 'qualifierId': 140, 'value': '34.5'}, {'id': 5067811039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067811045, 'qualifierId': 212, 'value': '0.5'}, {'id': 5067811043, 'qualifierId': 141, 'value': '57.2'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;34,5;;0,5;5,83;57,2;;;666,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;34,5;57,2;;;;;;;;0;76;10;St. Louis City II;4570;MC;1,0
2694325821;666;74;2;76;10;dqx48fglv1l96cyrmjdod0xec;1;67,8;37,0;2024-06-03T03:38:42.328Z;2024-06-03T04:25:22Z;[{'id': 5067811051, 'qualifierId': 285}, {'id': 5067811079, 'qualifierId': 233, 'value': '640'}, {'id': 5067811049, 'qualifierId': 56, 'value': 'Center'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;d6oauavu7mmhfhn2sa0niikgk;Blocked Pass;;;;;;;;;;;;;;;;;;640,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;76;10;Colorado Rapids II;4570;FW;1,0
2694325827;641;83;2;76;13;iiolvosiuokkrl5iuoxcjo4p;0;32,3;54,0;2024-06-03T03:38:45.095Z;2024-06-03T04:29:19Z;[{'id': 5067839351, 'qualifierId': 399, 'value': 'f2nvagw4mjjpn1ytj6rdl5ene'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;d6oauavu7mmhfhn2sa0niikgk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;76;13;St. Louis City II;4573;Sub;1,0
2694325835;667;61;2;76;14;dqx48fglv1l96cyrmjdod0xec;0;70,1;46,8;2024-06-03T03:38:46.596Z;2024-06-03T04:29:18Z;[{'id': 5067811123, 'qualifierId': 56, 'value': 'Center'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;d6oauavu7mmhfhn2sa0niikgk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;76;14;Colorado Rapids II;4574;FW;1,0
2694325833;642;49;2;76;14;iiolvosiuokkrl5iuoxcjo4p;1;31,6;48,8;2024-06-03T03:38:46.903Z;2024-06-07T14:19:42Z;[];f1oc42nax0yel4gblge49py7e;D. Amadou;;;d6oauavu7mmhfhn2sa0niikgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;76;14;St. Louis City II;4574;MC;1,0
2694325845;643;1;2;76;19;iiolvosiuokkrl5iuoxcjo4p;1;32,6;40,1;2024-06-03T03:38:51.304Z;2024-06-03T03:57:44Z;[{'id': 5067811213, 'qualifierId': 1}, {'id': 5067811203, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067811211, 'qualifierId': 213, 'value': '0.60'}, {'id': 5067811205, 'qualifierId': 140, 'value': '79.3'}, {'id': 5067811201, 'qualifierId': 155}, {'id': 5067811209, 'qualifierId': 212, 'value': '59.4'}, {'id': 5067811207, 'qualifierId': 141, 'value': '89.3'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;79,3;;59,4;0,6;89,3;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;79,3;89,3;;;;;;;;0;76;19;St. Louis City II;4579;MC;1,0
2694325849;644;3;2;76;26;iiolvosiuokkrl5iuoxcjo4p;1;82,0;72,2;2024-06-03T03:38:58.839Z;2024-06-07T14:20:00Z;[{'id': 5067811225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067811227, 'qualifierId': 286}, {'id': 5071301057, 'qualifierId': 465}, {'id': 5067811229, 'qualifierId': 233, 'value': '668'}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;d6oauavu7mmhfhn2sa0niikgk;Take On;;;;;;;;;;;;;;;;;;668,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;76;26;St. Louis City II;4586;ML;1,0
2694325847;668;45;2;76;26;dqx48fglv1l96cyrmjdod0xec;0;18,0;27,8;2024-06-03T03:38:58.839Z;2024-06-03T03:59:33Z;[{'id': 5067811233, 'qualifierId': 233, 'value': '644'}, {'id': 5067811223, 'qualifierId': 285}, {'id': 5067811221, 'qualifierId': 56, 'value': 'Back'}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;d6oauavu7mmhfhn2sa0niikgk;Challenge;;;;;;;;;;;;;;;;;;644,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;76;26;Colorado Rapids II;4586;Sub;1,0
2694325853;645;1;2;76;27;iiolvosiuokkrl5iuoxcjo4p;1;89,7;77,6;2024-06-03T03:38:59.847Z;2024-06-03T03:57:43Z;[{'id': 5067811255, 'qualifierId': 212, 'value': '2.9'}, {'id': 5067811251, 'qualifierId': 140, 'value': '89.4'}, {'id': 5067811253, 'qualifierId': 141, 'value': '73.3'}, {'id': 5067811249, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067811257, 'qualifierId': 213, 'value': '4.61'}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;89,4;;2,9;4,61;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;89,4;73,3;;;;;;;;0;76;27;St. Louis City II;4587;ML;1,0
2694325857;646;1;2;76;30;iiolvosiuokkrl5iuoxcjo4p;1;88,5;63,9;2024-06-03T03:39:02.024Z;2024-06-03T04:18:42Z;[{'id': 5067811287, 'qualifierId': 212, 'value': '4.5'}, {'id': 5067811289, 'qualifierId': 213, 'value': '1.59'}, {'id': 5067811283, 'qualifierId': 140, 'value': '88.4'}, {'id': 5067811405, 'qualifierId': 210, 'value': '13'}, {'id': 5067811407, 'qualifierId': 154}, {'id': 5067811281, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067811285, 'qualifierId': 141, 'value': '70.5'}];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;1,0;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;88,4;;4,5;1,59;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;88,4;70,5;;;;;;;;0;76;30;St. Louis City II;4590;Sub;1,0
2694325859;647;13;2;76;31;iiolvosiuokkrl5iuoxcjo4p;1;88,9;68,1;2024-06-03T03:39:03.881Z;2024-06-07T14:20:23Z;[{'id': 5067811427, 'qualifierId': 231, 'value': '55.1'}, {'id': 5067811415, 'qualifierId': 55, 'value': '646'}, {'id': 5067811413, 'qualifierId': 154}, {'id': 5067811299, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067811297, 'qualifierId': 64}, {'id': 5067811421, 'qualifierId': 103, 'value': '18.1'}, {'id': 5067811411, 'qualifierId': 29}, {'id': 5067811295, 'qualifierId': 22}, {'id': 5067811355, 'qualifierId': 20}, {'id': 5067811423, 'qualifierId': 328}, {'id': 5067811425, 'qualifierId': 230, 'value': '98.2'}, {'id': 5067811419, 'qualifierId': 102, 'value': '42.5'}, {'id': 5067811409, 'qualifierId': 84}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;d6oauavu7mmhfhn2sa0niikgk;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,1;;;42,5;;;;;1,0;;;;;;;;;;;;;1,0;;1,0;646,0;;1,0;;;;;;;;;;;;;;;;;;;;;98,2;;;;;;55,1;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;42,5;18.1;646,0;1p1ektnr3l7lj518cbs2dnmdw;;0;76;31;St. Louis City II;4591;ML;1,0
2694325863;648;5;2;76;33;iiolvosiuokkrl5iuoxcjo4p;0;100,7;40,0;2024-06-03T03:39:05.195Z;2024-06-03T04:04:01Z;[{'id': 5067811327, 'qualifierId': 233, 'value': '669'}, {'id': 5067811311, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067811313, 'qualifierId': 346}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;d6oauavu7mmhfhn2sa0niikgk;Out;;;;;;;;;;;;;;;;;;669,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;76;33;St. Louis City II;4593;ML;1,0
2694325861;669;5;2;76;33;dqx48fglv1l96cyrmjdod0xec;1;-0,7;60,0;2024-06-03T03:39:05.195Z;2024-06-07T14:35:45Z;[{'id': 5067811307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067811317, 'qualifierId': 233, 'value': '648'}, {'id': 5067811309, 'qualifierId': 346}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;d6oauavu7mmhfhn2sa0niikgk;Out;;;;;;;;;;;;;;;;;;648,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;76;33;Colorado Rapids II;4593;Sub;1,0
2694325943;670;1;2;77;16;dqx48fglv1l96cyrmjdod0xec;0;4,5;42,3;2024-06-03T03:39:48.316Z;2024-06-03T03:59:32Z;[{'id': 5067811871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067811875, 'qualifierId': 141, 'value': '28.7'}, {'id': 5067811873, 'qualifierId': 140, 'value': '59.4'}, {'id': 5067811881, 'qualifierId': 1}, {'id': 5067811869, 'qualifierId': 124}, {'id': 5067811879, 'qualifierId': 213, 'value': '6.12'}, {'id': 5067811883, 'qualifierId': 74}, {'id': 5067811877, 'qualifierId': 212, 'value': '58.4'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;59,4;;58,4;6,12;28,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;59,4;28,7;;;;;;;;0;77;16;Colorado Rapids II;4636;GK;1,0
2694325949;649;44;2;77;20;iiolvosiuokkrl5iuoxcjo4p;1;41,2;67,9;2024-06-03T03:39:52.219Z;2024-06-03T03:57:42Z;[{'id': 5067812407, 'qualifierId': 233, 'value': '676'}, {'id': 5067811893, 'qualifierId': 285}, {'id': 5067811889, 'qualifierId': 56, 'value': 'Back'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;d6oauavu7mmhfhn2sa0niikgk;Aerial;;;;;;;;;;;;;;;;;;676,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;77;20;St. Louis City II;4640;Sub;1,0
2694325987;676;44;2;77;20;dqx48fglv1l96cyrmjdod0xec;0;58,8;32,1;2024-06-03T03:39:52.220Z;2024-06-03T03:59:32Z;[{'id': 5067812391, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067812411, 'qualifierId': 233, 'value': '649'}, {'id': 5067812393, 'qualifierId': 286}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;d6oauavu7mmhfhn2sa0niikgk;Aerial;;;;;;;;;;;;;;;;;;649,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;77;20;Colorado Rapids II;4640;Sub;1,0
2694325951;650;1;2;77;21;iiolvosiuokkrl5iuoxcjo4p;0;40,0;67,9;2024-06-03T03:39:53.050Z;2024-06-03T03:57:42Z;[{'id': 5067811907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067811913, 'qualifierId': 212, 'value': '7.4'}, {'id': 5067811909, 'qualifierId': 140, 'value': '47.0'}, {'id': 5067811911, 'qualifierId': 141, 'value': '69.6'}, {'id': 5067811905, 'qualifierId': 3}, {'id': 5067811915, 'qualifierId': 213, 'value': '0.16'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;47,0;;7,4;0,16;69,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;47,0;69,6;;;;;;;;0;77;21;St. Louis City II;4641;Sub;1,0
2694325963;671;1;2;77;23;dqx48fglv1l96cyrmjdod0xec;1;44,8;29,1;2024-06-03T03:39:55.275Z;2024-06-03T04:26:19Z;[{'id': 5067811987, 'qualifierId': 213, 'value': '0.04'}, {'id': 5067811979, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067811983, 'qualifierId': 141, 'value': '30.6'}, {'id': 5067811977, 'qualifierId': 3}, {'id': 5067811985, 'qualifierId': 212, 'value': '25.2'}, {'id': 5067811981, 'qualifierId': 140, 'value': '68.8'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;68,8;;25,2;0,04;30,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;68,8;30,6;;;;;;;;0;77;23;Colorado Rapids II;4643;DR;1,0
