id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_JerseyNumber;value_Resume;value_Captain;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_LongBall;value_Chipped;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_TouchTypePass;value_Defensive;value_TakeOnOvertake;value_TouchTypeClearance;value_PlayersCaughtOffside;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_TouchTypeControl;value_IntendedTackleTarget;value_Launch;value_TakeOnSpace;value_ShirtPull/Holding;value_OutSwinger;value_Cross;value_RightFooted;value_HeadPass;value_BlockedPass;value_HighGkIntervention;value_KeeperThrow;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_Defensive1V1;value_InSwinger;value_Head;value_SwitchOfPlay;value_BlockedX;value_BlockedY;value_GoalmouthY;value_Blocked;value_LowCentre;value_IndividualPlay;value_OutOfBoxCentre;value_GkY;value_RegularPlay;value_GoalmouthZ;value_GkX;value_LeftFooted;value_NotAssisted;value_DefBlock;value_IntentionalAssist;value_Assist;value_RelatedEventId;value_FirstTouch;value_Assisted;value_Hands;value_Collected;value_LowGkIntervention;value_Stooping;value_NotVisible;value_LayOff;value_Indirect;value_Straight;value_DrivenCross;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_FastBreak;value_Right;value_BoxRight;value_SwerveRight;value_ThroughBall;value_BigChance;value_BoxCentre;value_Feet;value_ParriedDanger;value_Diving;value_SixYardBlocked;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_LowLeft;value_SetPiece;value_NotPastGoalLine;value_HitWoodwork;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighClaim;value_BoxLeft;value_GkHoof;value_HighRight;value_High;value_GkKickFromHands;value_FlickOn;value_PullBack;value_SmallBoxCentre;value_Minutes;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_CloseRight;value_Missed;value_Left;value_LowRight;value_Dissent;value_EndType;value_Tactical;value_SmallBoxLeft;value_OverArm;value_Overrun;value_CloseHigh;value_FreeKick;value_MediumGkIntervention;value_HighCentre;value_CornerTaken;value_Volley;value_FromCorner;value_FloatedCross;value_Standing;value_BlockedCross;value_35Centre;value_OutOnSideline;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2683603277;699;45;2;82;8;7fbej4xwoq4imaf5l39304m37;0;54,8;44,4;2024-05-06T00:47:09.536Z;2024-05-06T00:47:11Z;[{'id': 5009239867, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009239869, 'qualifierId': 285}, {'id': 5009239905, 'qualifierId': 233, 'value': '781'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;cnq73iffo9clmxf08hykkpams;Challenge;;;;;;;;;;;;;;;;;;;781,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;82;8;North Texas;4928;DC;1,0
2683603283;781;3;2;82;8;99l7fsj6ykgbyqcb9zqqu9dgq;1;45,2;55,6;2024-05-06T00:47:09.536Z;2024-05-12T08:46:05Z;[{'id': 5009239897, 'qualifierId': 233, 'value': '699'}, {'id': 5009239879, 'qualifierId': 286}, {'id': 5009239877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5023402149, 'qualifierId': 465}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;cnq73iffo9clmxf08hykkpams;Take On;;;;;;;;;;;;;;;;;;;699,0;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;82;8;Sporting KC II;4928;FWR;1,0
2683603327;782;1;2;82;9;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,6;64,8;2024-05-06T00:47:10.929Z;2024-05-06T00:47:17Z;[{'id': 5009240101, 'qualifierId': 56, 'value': 'Left'}, {'id': 5009240103, 'qualifierId': 140, 'value': '70.3'}, {'id': 5009240107, 'qualifierId': 212, 'value': '19.6'}, {'id': 5009240109, 'qualifierId': 213, 'value': '0.57'}, {'id': 5009240105, 'qualifierId': 141, 'value': '80.5'}, {'id': 5009240099, 'qualifierId': 155}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;19,6;80,5;;70,3;0,57;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;70,3;80,5;;;;;;;;0;82;9;Sporting KC II;4929;FWR;1,0
2683603333;783;1;2;82;14;99l7fsj6ykgbyqcb9zqqu9dgq;0;85,4;68,2;2024-05-06T00:47:15.945Z;2024-05-06T00:47:18Z;[{'id': 5009240167, 'qualifierId': 233, 'value': '700'}, {'id': 5009240137, 'qualifierId': 140, 'value': '87.1'}, {'id': 5009240165, 'qualifierId': 236}, {'id': 5009240143, 'qualifierId': 213, 'value': '5.34'}, {'id': 5009240141, 'qualifierId': 212, 'value': '3.0'}, {'id': 5009240135, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009240171, 'qualifierId': 286}, {'id': 5009240139, 'qualifierId': 141, 'value': '64.6'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;3,0;64,6;;87,1;5,34;;;;700,0;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;87,1;64,6;;;;;;;;0;82;14;Sporting KC II;4934;Sub;1,0
2683603319;700;74;2;82;14;7fbej4xwoq4imaf5l39304m37;1;9,8;37,6;2024-05-06T00:47:15.946Z;2024-05-06T00:47:18Z;[{'id': 5009240057, 'qualifierId': 285}, {'id': 5009240055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009240175, 'qualifierId': 233, 'value': '783'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cnq73iffo9clmxf08hykkpams;Blocked Pass;;;;;;;;;;;;;;;;;;;783,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;82;14;North Texas;4934;DC;1,0
2683603329;701;6;2;82;16;7fbej4xwoq4imaf5l39304m37;0;0,0;32,3;2024-05-06T00:47:17.209Z;2024-05-12T08:46:19Z;[{'id': 5009240117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009240235, 'qualifierId': 233, 'value': '784'}, {'id': 5009240149, 'qualifierId': 73}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cnq73iffo9clmxf08hykkpams;Corner Awarded;;;;;;;;;;;;;;;;;;;784,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;82;16;North Texas;4936;DC;1,0
2683603339;784;6;2;82;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;100,0;67,7;2024-05-06T00:47:17.209Z;2024-05-06T00:49:55Z;[{'id': 5009240229, 'qualifierId': 233, 'value': '701'}, {'id': 5009240215, 'qualifierId': 73}, {'id': 5009240213, 'qualifierId': 56, 'value': 'Center'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cnq73iffo9clmxf08hykkpams;Corner Awarded;;;;;;;;;;;;;;;;;;;701,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;82;16;Sporting KC II;4936;Sub;1,0
2683603535;785;1;2;82;55;99l7fsj6ykgbyqcb9zqqu9dgq;1;99,5;99,5;2024-05-06T00:47:56.963Z;2024-05-12T08:46:23Z;[{'id': 5009241197, 'qualifierId': 140, 'value': '93.7'}, {'id': 5023402651, 'qualifierId': 20}, {'id': 5009241195, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009241201, 'qualifierId': 212, 'value': '41.3'}, {'id': 5009241199, 'qualifierId': 141, 'value': '39.5'}, {'id': 5009241203, 'qualifierId': 213, 'value': '4.56'}, {'id': 5009241183, 'qualifierId': 2}, {'id': 5009241205, 'qualifierId': 1}, {'id': 5009241185, 'qualifierId': 6}, {'id': 5009241189, 'qualifierId': 155}, {'id': 5009241645, 'qualifierId': 210, 'value': '13'}, {'id': 5009241193, 'qualifierId': 223}, {'id': 5009241647, 'qualifierId': 154}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;1,0;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;41,3;39,5;;93,7;4,56;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;93,7;39,5;;;;;;;;0;82;55;Sporting KC II;4975;FWR;1,0
2683603539;786;44;2;82;59;99l7fsj6ykgbyqcb9zqqu9dgq;1;94,2;39,9;2024-05-06T00:48:00.393Z;2024-05-06T00:48:02Z;[{'id': 5009241271, 'qualifierId': 233, 'value': '702'}, {'id': 5009241209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009241211, 'qualifierId': 286}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;cnq73iffo9clmxf08hykkpams;Aerial;;;;;;;;;;;;;;;;;;;702,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;82;59;Sporting KC II;4979;DC;1,0
2683603541;702;44;2;82;59;7fbej4xwoq4imaf5l39304m37;0;5,8;60,1;2024-05-06T00:48:00.394Z;2024-05-06T00:48:02Z;[{'id': 5009241277, 'qualifierId': 233, 'value': '786'}, {'id': 5009241227, 'qualifierId': 285}, {'id': 5009241225, 'qualifierId': 56, 'value': 'Back'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;cnq73iffo9clmxf08hykkpams;Aerial;;;;;;;;;;;;;;;;;;;786,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;82;59;North Texas;4979;Sub;1,0
2683603543;787;13;2;82;59;99l7fsj6ykgbyqcb9zqqu9dgq;1;93,7;39,5;2024-05-06T00:48:00.707Z;2024-05-06T00:48:14Z;[{'id': 5009241405, 'qualifierId': 328}, {'id': 5009241669, 'qualifierId': 55, 'value': '785'}, {'id': 5009241235, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009241665, 'qualifierId': 29}, {'id': 5009241677, 'qualifierId': 103, 'value': '1.4'}, {'id': 5009241399, 'qualifierId': 25}, {'id': 5009241667, 'qualifierId': 154}, {'id': 5009241673, 'qualifierId': 102, 'value': '43.4'}, {'id': 5009241683, 'qualifierId': 231, 'value': '47.5'}, {'id': 5009241681, 'qualifierId': 230, 'value': '98.9'}, {'id': 5009241663, 'qualifierId': 84}, {'id': 5009241233, 'qualifierId': 17}, {'id': 5009241401, 'qualifierId': 15}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;cnq73iffo9clmxf08hykkpams;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;43,4;;;;;47,5;;1,4;98,9;;;;1,0;;785,0;1,0;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;43,4;1.4;785,0;6ggqe5gi2w2jjclmbjev6dd78;;0;82;59;Sporting KC II;4979;DC;1,0
2683603545;703;5;2;83;0;7fbej4xwoq4imaf5l39304m37;1;-0,7;58,3;2024-05-06T00:48:01.675Z;2024-05-06T00:48:02Z;[{'id': 5009241245, 'qualifierId': 346}, {'id': 5009241317, 'qualifierId': 233, 'value': '788'}, {'id': 5009241243, 'qualifierId': 56, 'value': 'Back'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;cnq73iffo9clmxf08hykkpams;Out;;;;;;;;;;;;;;;;;;;788,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;83;0;North Texas;4980;Sub;1,0
2683603555;788;5;2;83;0;99l7fsj6ykgbyqcb9zqqu9dgq;0;100,7;41,7;2024-05-06T00:48:01.675Z;2024-05-06T00:57:42Z;[{'id': 5009241321, 'qualifierId': 233, 'value': '703'}, {'id': 5009241305, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009241307, 'qualifierId': 346}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;cnq73iffo9clmxf08hykkpams;Out;;;;;;;;;;;;;;;;;;;703,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;83;0;Sporting KC II;4980;DC;1,0
2683603637;704;1;2;83;7;7fbej4xwoq4imaf5l39304m37;1;4,1;57,5;2024-05-06T00:48:09.067Z;2024-05-06T00:48:17Z;[{'id': 5009241775, 'qualifierId': 124}, {'id': 5009241789, 'qualifierId': 237}, {'id': 5009241779, 'qualifierId': 140, 'value': '19.2'}, {'id': 5009241785, 'qualifierId': 213, 'value': '5.35'}, {'id': 5009241783, 'qualifierId': 212, 'value': '26.8'}, {'id': 5009241777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009241781, 'qualifierId': 141, 'value': '25.8'}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;26,8;25,8;;19,2;5,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;19,2;25,8;;;;;;;;0;83;7;North Texas;4987;GK;1,0
2683603655;705;1;2;83;16;7fbej4xwoq4imaf5l39304m37;0;34,6;25,0;2024-05-06T00:48:17.564Z;2024-05-06T00:48:20Z;[{'id': 5009241889, 'qualifierId': 1}, {'id': 5009241879, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009241885, 'qualifierId': 212, 'value': '51.6'}, {'id': 5009241883, 'qualifierId': 141, 'value': '74.2'}, {'id': 5009241877, 'qualifierId': 155}, {'id': 5009241881, 'qualifierId': 140, 'value': '72.0'}, {'id': 5009241887, 'qualifierId': 213, 'value': '0.71'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;51,6;74,2;;72,0;0,71;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;72,0;74,2;;;;;;;;0;83;16;North Texas;4996;DR;1,0
2683603665;789;1;2;83;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,4;25,8;2024-05-06T00:48:21.506Z;2024-05-06T00:48:22Z;[{'id': 5009241937, 'qualifierId': 141, 'value': '36.7'}, {'id': 5009241941, 'qualifierId': 212, 'value': '7.6'}, {'id': 5009241935, 'qualifierId': 140, 'value': '28.9'}, {'id': 5009241943, 'qualifierId': 213, 'value': '1.36'}, {'id': 5009241931, 'qualifierId': 3}, {'id': 5009241933, 'qualifierId': 56, 'value': 'Back'}];auomns9j08ffqknhs9007ju38;M. Molina;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;7,6;36,7;;28,9;1,36;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;28,9;36,7;;;;;;;;0;83;20;Sporting KC II;5000;DMR;1,0
2683603669;790;49;2;83;21;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,9;36,9;2024-05-06T00:48:22.746Z;2024-05-06T00:48:23Z;[];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;cnq73iffo9clmxf08hykkpams;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;83;21;Sporting KC II;5001;DC;1,0
2683603679;791;1;2;83;21;99l7fsj6ykgbyqcb9zqqu9dgq;0;28,9;36,9;2024-05-06T00:48:23.025Z;2024-05-06T00:48:25Z;[{'id': 5009241995, 'qualifierId': 1}, {'id': 5009241987, 'qualifierId': 140, 'value': '47.9'}, {'id': 5009241983, 'qualifierId': 157}, {'id': 5009241985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009241993, 'qualifierId': 213, 'value': '0.52'}, {'id': 5009241989, 'qualifierId': 141, 'value': '53.6'}, {'id': 5009241991, 'qualifierId': 212, 'value': '23.0'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;23,0;53,6;;47,9;0,52;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;47,9;53,6;;;;;;;;0;83;21;Sporting KC II;5001;DC;1,0
2683603687;706;1;2;83;23;7fbej4xwoq4imaf5l39304m37;1;52,8;40,1;2024-05-06T00:48:24.747Z;2024-05-06T00:48:26Z;[{'id': 5009242019, 'qualifierId': 3}, {'id': 5009242027, 'qualifierId': 212, 'value': '21.0'}, {'id': 5009242023, 'qualifierId': 140, 'value': '36.0'}, {'id': 5009242021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009242025, 'qualifierId': 141, 'value': '56.9'}, {'id': 5009242029, 'qualifierId': 213, 'value': '2.57'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;21,0;56,9;;36,0;2,57;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;36,0;56,9;;;;;;;;0;83;23;North Texas;5003;Sub;1,0
2683603689;707;49;2;83;25;7fbej4xwoq4imaf5l39304m37;1;36,0;56,9;2024-05-06T00:48:26.589Z;2024-05-06T00:48:26Z;[];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cnq73iffo9clmxf08hykkpams;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;83;25;North Texas;5005;DC;1,0
2683603701;708;1;2;83;26;7fbej4xwoq4imaf5l39304m37;1;39,4;57,2;2024-05-06T00:48:27.228Z;2024-05-06T00:48:28Z;[{'id': 5009242085, 'qualifierId': 212, 'value': '8.1'}, {'id': 5009242079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009242081, 'qualifierId': 140, 'value': '47.1'}, {'id': 5009242083, 'qualifierId': 141, 'value': '57.5'}, {'id': 5009242087, 'qualifierId': 213, 'value': '0.03'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;8,1;57,5;;47,1;0,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;47,1;57,5;;;;;;;;0;83;26;North Texas;5006;DC;1,0
2683603707;709;1;2;83;26;7fbej4xwoq4imaf5l39304m37;1;47,1;57,5;2024-05-06T00:48:28.075Z;2024-05-06T00:48:30Z;[{'id': 5009242123, 'qualifierId': 140, 'value': '37.3'}, {'id': 5009242121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009242129, 'qualifierId': 213, 'value': '3.18'}, {'id': 5009242125, 'qualifierId': 141, 'value': '56.9'}, {'id': 5009242127, 'qualifierId': 212, 'value': '10.3'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;10,3;56,9;;37,3;3,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;37,3;56,9;;;;;;;;0;83;26;North Texas;5006;Sub;1,0
2683603721;710;1;2;83;28;7fbej4xwoq4imaf5l39304m37;1;44,9;56,0;2024-05-06T00:48:29.980Z;2024-05-06T00:48:32Z;[{'id': 5009242207, 'qualifierId': 213, 'value': '0.09'}, {'id': 5009242199, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009242201, 'qualifierId': 140, 'value': '76.4'}, {'id': 5009242203, 'qualifierId': 141, 'value': '60.5'}, {'id': 5009242205, 'qualifierId': 212, 'value': '33.2'}, {'id': 5009242209, 'qualifierId': 1}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;33,2;60,5;;76,4;0,09;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;76,4;60,5;;;;;;;;0;83;28;North Texas;5008;DC;1,0
2683603723;711;61;2;83;31;7fbej4xwoq4imaf5l39304m37;0;76,4;60,5;2024-05-06T00:48:32.636Z;2024-05-06T00:48:33Z;[{'id': 5009242213, 'qualifierId': 56, 'value': 'Center'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;cnq73iffo9clmxf08hykkpams;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;83;31;North Texas;5011;Sub;1,0
2683603729;792;49;2;83;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,4;25,8;2024-05-06T00:48:33.698Z;2024-05-06T00:48:33Z;[];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;cnq73iffo9clmxf08hykkpams;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;83;32;Sporting KC II;5012;Sub;1,0
