id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamFormation;value_Captain;value_TeamKit;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_PassEndX;value_Length;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Offensive;value_Defensive;value_TouchTypeClearance;value_BlockedPass;value_LayOff;value_TouchTypePass;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_TakeOnSpace;value_TouchTypeControl;value_RightFooted;value_OutSwinger;value_Cross;value_DeletedEventType;value_IntendedTackleTarget;value_DrivenCross;value_Straight;value_OutOfPlay;value_AerialFoul;value_LeftFooted;value_HeadPass;value_LowGkIntervention;value_GoalmouthZ;value_GoalmouthY;value_RegularPlay;value_NotAssisted;value_GkY;value_BoxCentre;value_Volley;value_FirstTouch;value_High;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_PullBack;value_IntentionalAssist;value_Assist;value_BigChance;value_Assisted;value_RelatedEventId;value_Left;value_BlockedY;value_SmallBoxLeft;value_HighCentre;value_BlockedX;value_HighGkIntervention;value_Stooping;value_OtherBodyPart;value_ParriedDanger;value_InjuredPlayerId;value_Injury;value_MediumGkIntervention;value_KeeperThrow;value_FlickOn;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_HighClaim;value_FromCorner;value_NotPastGoalLine;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_YellowCard;value_RecklessOffence;value_NotVisible;value_IndividualPlay;value_OutOfBoxCentre;value_Blocked;value_FastBreak;value_LowLeft;value_DefBlock;value_LeadingToAttempt;value_RelatedError1Id;value_Feet;value_BoxRight;value_ShirtPull/Holding;value_Defensive1V1;value_2NdAssist;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_2NdRelatedEventId;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GoalShotGameClock;value_2NdAssisted;value_Minutes;value_Shove/Push;value_BoxDeepRight;value_LowCentre;value_ParriedSafe;value_Standing;value_EndType;value_VideoCoverageLost;value_Overrun;value_BlockedClearance;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_TacticalFoul;value_LowRight;value_CloseLeft;value_FloatedCross;value_GkKickFromHands;value_LastLine;value_SixYardBlocked;value_SavedOffLine;value_OutOfBoxRight;value_Deflection;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_Diving;value_Scored;value_FantasyAssistType;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistedBy;value_FantasyAssistTeam;value_ExcessiveCelebration;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698805083;760;12;2;75;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;7,0;31,8;2024-07-01T00:41:15.325Z;2024-07-01T00:41:51Z;[{'id': 5092491853, 'qualifierId': 212, 'value': '55.0'}, {'id': 5092491851, 'qualifierId': 141, 'value': '61.6'}, {'id': 5092491855, 'qualifierId': 213, 'value': '0.38'}, {'id': 5092491847, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092491849, 'qualifierId': 140, 'value': '55.7'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dr5o3k45kkpjio3brcpijni1g;Clearance;;;;;;;;;;61,6;;;55,7;55,0;0,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;55,7;61,6;;;;;;;;0;75;53;New York RB II;4553;DC;1,0
2698804955;632;1;2;75;58;4g68p0t2f5jzhzfr67i2rj1ex;1;39,8;33,4;2024-07-01T00:41:20.078Z;2024-07-01T00:41:24Z;[{'id': 5092491163, 'qualifierId': 141, 'value': '27.3'}, {'id': 5092491159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092491165, 'qualifierId': 212, 'value': '17.6'}, {'id': 5092491167, 'qualifierId': 213, 'value': '6.05'}, {'id': 5092491161, 'qualifierId': 140, 'value': '56.1'}, {'id': 5092491157, 'qualifierId': 3}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;27,3;;;56,1;17,6;6,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;56,1;27,3;;;;;;;;0;75;58;Columbus Crew II;4558;DC;1,0
2698804959;633;1;2;76;3;4g68p0t2f5jzhzfr67i2rj1ex;1;56,1;27,3;2024-07-01T00:41:24.815Z;2024-07-01T00:41:25Z;[{'id': 5092491179, 'qualifierId': 140, 'value': '63.2'}, {'id': 5092491181, 'qualifierId': 141, 'value': '17.1'}, {'id': 5092491185, 'qualifierId': 213, 'value': '5.53'}, {'id': 5092491177, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092491183, 'qualifierId': 212, 'value': '10.2'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;17,1;;;63,2;10,2;5,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;63,2;17,1;;;;;;;;0;76;3;Columbus Crew II;4563;MC;1,0
2698804967;634;1;2;76;3;4g68p0t2f5jzhzfr67i2rj1ex;1;63,2;17,1;2024-07-01T00:41:25.744Z;2024-07-01T00:41:28Z;[{'id': 5092491217, 'qualifierId': 140, 'value': '72.4'}, {'id': 5092491219, 'qualifierId': 141, 'value': '17.9'}, {'id': 5092491215, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092491221, 'qualifierId': 212, 'value': '9.7'}, {'id': 5092491223, 'qualifierId': 213, 'value': '0.06'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;17,9;;;72,4;9,7;0,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;72,4;17,9;;;;;;;;0;76;3;Columbus Crew II;4563;DR;1,0
2698804981;635;1;2;76;6;4g68p0t2f5jzhzfr67i2rj1ex;1;72,3;20,6;2024-07-01T00:41:28.606Z;2024-07-01T00:41:31Z;[{'id': 5092491313, 'qualifierId': 213, 'value': '1.89'}, {'id': 5092491305, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092491311, 'qualifierId': 212, 'value': '9.1'}, {'id': 5092491309, 'qualifierId': 141, 'value': '33.3'}, {'id': 5092491307, 'qualifierId': 140, 'value': '69.6'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;33,3;;;69,6;9,1;1,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;69,6;33,3;;;;;;;;0;76;6;Columbus Crew II;4566;MR;1,0
2698804991;636;1;2;76;9;4g68p0t2f5jzhzfr67i2rj1ex;1;69,1;38,0;2024-07-01T00:41:31.711Z;2024-07-01T00:41:35Z;[{'id': 5092491389, 'qualifierId': 212, 'value': '10.7'}, {'id': 5092491383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092491385, 'qualifierId': 140, 'value': '66.8'}, {'id': 5092491387, 'qualifierId': 141, 'value': '53.4'}, {'id': 5092491391, 'qualifierId': 213, 'value': '1.80'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;53,4;;;66,8;10,7;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;66,8;53,4;;;;;;;;0;76;9;Columbus Crew II;4569;DR;1,0
2698804999;637;1;2;76;13;4g68p0t2f5jzhzfr67i2rj1ex;1;66,8;53,7;2024-07-01T00:41:35.204Z;2024-07-01T00:41:37Z;[{'id': 5092491439, 'qualifierId': 213, 'value': '1.60'}, {'id': 5092491433, 'qualifierId': 140, 'value': '66.4'}, {'id': 5092491437, 'qualifierId': 212, 'value': '13.9'}, {'id': 5092491435, 'qualifierId': 141, 'value': '74.2'}, {'id': 5092491431, 'qualifierId': 56, 'value': 'Center'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;74,2;;;66,4;13,9;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;66,4;74,2;;;;;;;;0;76;13;Columbus Crew II;4573;Sub;1,0
2698805009;638;1;2;76;15;4g68p0t2f5jzhzfr67i2rj1ex;1;66,4;74,2;2024-07-01T00:41:36.991Z;2024-07-01T00:41:39Z;[{'id': 5092491479, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092491481, 'qualifierId': 140, 'value': '78.9'}, {'id': 5092491487, 'qualifierId': 213, 'value': '0.73'}, {'id': 5092491485, 'qualifierId': 212, 'value': '17.6'}, {'id': 5092491483, 'qualifierId': 141, 'value': '91.4'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;91,4;;;78,9;17,6;0,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;78,9;91,4;;;;;;;;0;76;15;Columbus Crew II;4575;DL;1,0
2698805013;639;1;2;76;17;4g68p0t2f5jzhzfr67i2rj1ex;1;78,9;91,4;2024-07-01T00:41:39.423Z;2024-07-01T00:41:40Z;[{'id': 5092491507, 'qualifierId': 140, 'value': '72.5'}, {'id': 5092491513, 'qualifierId': 213, 'value': '3.60'}, {'id': 5092491511, 'qualifierId': 212, 'value': '7.5'}, {'id': 5092491509, 'qualifierId': 141, 'value': '86.5'}, {'id': 5092491505, 'qualifierId': 56, 'value': 'Left'}];d49aa9fx8oddpsucnnicby8k;M. Dos Santos;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;86,5;;;72,5;7,5;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;72,5;86,5;;;;;;;;0;76;17;Columbus Crew II;4577;Sub;1,0
2698805049;640;1;2;76;18;4g68p0t2f5jzhzfr67i2rj1ex;1;72,5;86,5;2024-07-01T00:41:40.367Z;2024-07-01T00:41:44Z;[{'id': 5092491661, 'qualifierId': 212, 'value': '18.1'}, {'id': 5092491663, 'qualifierId': 213, 'value': '4.22'}, {'id': 5092491659, 'qualifierId': 141, 'value': '63.0'}, {'id': 5092491655, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092491657, 'qualifierId': 140, 'value': '64.4'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;63,0;;;64,4;18,1;4,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;64,4;63,0;;;;;;;;0;76;18;Columbus Crew II;4578;DL;1,0
2698805061;641;1;2;76;22;4g68p0t2f5jzhzfr67i2rj1ex;1;66,1;53,7;2024-07-01T00:41:44.384Z;2024-07-01T00:41:48Z;[{'id': 5092491749, 'qualifierId': 141, 'value': '36.9'}, {'id': 5092491747, 'qualifierId': 140, 'value': '61.9'}, {'id': 5092491745, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092491751, 'qualifierId': 212, 'value': '12.2'}, {'id': 5092491753, 'qualifierId': 213, 'value': '4.34'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;36,9;;;61,9;12,2;4,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;61,9;36,9;;;;;;;;0;76;22;Columbus Crew II;4582;Sub;1,0
2698805069;642;1;2;76;26;4g68p0t2f5jzhzfr67i2rj1ex;1;63,3;34,5;2024-07-01T00:41:48.399Z;2024-07-01T00:41:49Z;[{'id': 5092491787, 'qualifierId': 141, 'value': '41.8'}, {'id': 5092491785, 'qualifierId': 140, 'value': '72.1'}, {'id': 5092491791, 'qualifierId': 213, 'value': '0.49'}, {'id': 5092491789, 'qualifierId': 212, 'value': '10.5'}, {'id': 5092491783, 'qualifierId': 56, 'value': 'Center'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;41,8;;;72,1;10,5;0,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;72,1;41,8;;;;;;;;0;76;26;Columbus Crew II;4586;MC;1,0
2698805079;643;1;2;76;27;4g68p0t2f5jzhzfr67i2rj1ex;1;72,1;41,8;2024-07-01T00:41:49.327Z;2024-07-01T00:41:51Z;[{'id': 5092491827, 'qualifierId': 212, 'value': '22.6'}, {'id': 5092491829, 'qualifierId': 213, 'value': '4.72'}, {'id': 5092491825, 'qualifierId': 141, 'value': '8.5'}, {'id': 5092491821, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092491823, 'qualifierId': 140, 'value': '72.2'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;8,5;;;72,2;22,6;4,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;72,2;8,5;;;;;;;;0;76;27;Columbus Crew II;4587;Sub;1,0
2698805089;644;1;2;76;29;4g68p0t2f5jzhzfr67i2rj1ex;1;72,2;8,5;2024-07-01T00:41:50.880Z;2024-07-01T00:41:51Z;[{'id': 5092491863, 'qualifierId': 140, 'value': '77.5'}, {'id': 5092491861, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092491867, 'qualifierId': 212, 'value': '11.9'}, {'id': 5092491869, 'qualifierId': 213, 'value': '1.09'}, {'id': 5092491865, 'qualifierId': 141, 'value': '24.0'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;24,0;;;77,5;11,9;1,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;77,5;24,0;;;;;;;;0;76;29;Columbus Crew II;4589;DR;1,0
2698805091;645;1;2;76;29;4g68p0t2f5jzhzfr67i2rj1ex;1;77,5;24,0;2024-07-01T00:41:51.711Z;2024-07-01T00:41:53Z;[{'id': 5092491887, 'qualifierId': 140, 'value': '71.1'}, {'id': 5092491885, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092491891, 'qualifierId': 212, 'value': '13.7'}, {'id': 5092491889, 'qualifierId': 141, 'value': '6.4'}, {'id': 5092491893, 'qualifierId': 213, 'value': '4.20'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;6,4;;;71,1;13,7;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;71,1;6,4;;;;;;;;0;76;29;Columbus Crew II;4589;MR;1,0
2698805099;646;1;2;76;32;4g68p0t2f5jzhzfr67i2rj1ex;1;71,0;8,5;2024-07-01T00:41:53.839Z;2024-07-01T00:41:56Z;[{'id': 5092491937, 'qualifierId': 212, 'value': '11.4'}, {'id': 5092491935, 'qualifierId': 141, 'value': '22.4'}, {'id': 5092491931, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092491939, 'qualifierId': 213, 'value': '2.16'}, {'id': 5092491933, 'qualifierId': 140, 'value': '65.0'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;22,4;;;65,0;11,4;2,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;65,0;22,4;;;;;;;;0;76;32;Columbus Crew II;4592;DR;1,0
2698805111;647;1;2;76;34;4g68p0t2f5jzhzfr67i2rj1ex;1;63,9;25,9;2024-07-01T00:41:55.903Z;2024-07-01T00:41:59Z;[{'id': 5092492021, 'qualifierId': 213, 'value': '2.37'}, {'id': 5092492013, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092492019, 'qualifierId': 212, 'value': '15.2'}, {'id': 5092492015, 'qualifierId': 140, 'value': '53.5'}, {'id': 5092492017, 'qualifierId': 141, 'value': '41.5'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;41,5;;;53,5;15,2;2,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;53,5;41,5;;;;;;;;0;76;34;Columbus Crew II;4594;FW;1,0
2698805123;648;1;2;76;37;4g68p0t2f5jzhzfr67i2rj1ex;1;53,5;41,5;2024-07-01T00:41:59.230Z;2024-07-01T00:42:02Z;[{'id': 5092492085, 'qualifierId': 212, 'value': '16.8'}, {'id': 5092492087, 'qualifierId': 213, 'value': '1.46'}, {'id': 5092492081, 'qualifierId': 140, 'value': '55.3'}, {'id': 5092492079, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092492083, 'qualifierId': 141, 'value': '66.1'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;66,1;;;55,3;16,8;1,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;55,3;66,1;;;;;;;;0;76;37;Columbus Crew II;4597;DC;1,0
2698805139;649;1;2;76;40;4g68p0t2f5jzhzfr67i2rj1ex;1;51,8;70,6;2024-07-01T00:42:02.336Z;2024-07-01T00:42:06Z;[{'id': 5092492199, 'qualifierId': 141, 'value': '43.0'}, {'id': 5092492197, 'qualifierId': 140, 'value': '44.8'}, {'id': 5092492195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092492203, 'qualifierId': 213, 'value': '4.34'}, {'id': 5092492201, 'qualifierId': 212, 'value': '20.2'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;43,0;;;44,8;20,2;4,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;44,8;43,0;;;;;;;;0;76;40;Columbus Crew II;4600;DL;1,0
2698805169;650;1;2;76;44;4g68p0t2f5jzhzfr67i2rj1ex;1;46,4;25,8;2024-07-01T00:42:06.160Z;2024-07-01T00:42:10Z;[{'id': 5092492353, 'qualifierId': 212, 'value': '22.7'}, {'id': 5092492347, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092492351, 'qualifierId': 141, 'value': '6.5'}, {'id': 5092492355, 'qualifierId': 213, 'value': '5.67'}, {'id': 5092492349, 'qualifierId': 140, 'value': '64.0'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;6,5;;;64,0;22,7;5,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;64,0;6,5;;;;;;;;0;76;44;Columbus Crew II;4604;DC;1,0
2698805201;651;1;2;76;48;4g68p0t2f5jzhzfr67i2rj1ex;1;63,7;10,3;2024-07-01T00:42:10.400Z;2024-07-01T00:42:15Z;[{'id': 5092492511, 'qualifierId': 213, 'value': '0.61'}, {'id': 5092492509, 'qualifierId': 212, 'value': '11.1'}, {'id': 5092492503, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092492507, 'qualifierId': 141, 'value': '19.7'}, {'id': 5092492505, 'qualifierId': 140, 'value': '72.4'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;19,7;;;72,4;11,1;0,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;72,4;19,7;;;;;;;;0;76;48;Columbus Crew II;4608;DR;1,0
2698805209;652;1;2;76;53;4g68p0t2f5jzhzfr67i2rj1ex;1;69,4;36,1;2024-07-01T00:42:15.264Z;2024-07-01T00:42:17Z;[{'id': 5092492549, 'qualifierId': 141, 'value': '47.2'}, {'id': 5092492547, 'qualifierId': 140, 'value': '63.8'}, {'id': 5092492545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092492551, 'qualifierId': 212, 'value': '9.6'}, {'id': 5092492553, 'qualifierId': 213, 'value': '2.23'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;47,2;;;63,8;9,6;2,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;63,8;47,2;;;;;;;;0;76;53;Columbus Crew II;4613;MR;1,0
2698805223;653;1;2;76;55;4g68p0t2f5jzhzfr67i2rj1ex;1;63,8;47,2;2024-07-01T00:42:17.200Z;2024-07-01T00:42:19Z;[{'id': 5092492629, 'qualifierId': 141, 'value': '82.7'}, {'id': 5092492627, 'qualifierId': 140, 'value': '73.7'}, {'id': 5092492625, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092492631, 'qualifierId': 212, 'value': '26.3'}, {'id': 5092492633, 'qualifierId': 213, 'value': '1.16'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;82,7;;;73,7;26,3;1,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;73,7;82,7;;;;;;;;0;76;55;Columbus Crew II;4615;Sub;1,0
