id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_Tap;value_Length;value_Angle;value_PassEndX;value_Zone;value_KickOff;value_PassEndY;value_Chipped;value_LongBall;value_Assist;value_Cross;value_IntentionalAssist;value_GoalmouthZ;value_GkX;value_GoalmouthY;value_FirstTouch;value_RelatedEventId;value_RegularPlay;value_GkY;value_High;value_Assisted;value_Head;value_BoxCentre;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_HeadPass;value_IntendedTackleTarget;value_Offensive;value_Defensive;value_Foul;value_AttemptedTackle;value_Direct;value_PenaltyTakerId;value_Penalty;value_DeletedEventType;value_CausingPlayer;value_GoalShotTimestamp;value_BigChance;value_GoalShotGameClock;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_RightFooted;value_NotAssisted;value_FantasyAssistType;value_FantasyAssistTeam;value_LowRight;value_Scored;value_Right;value_Diving;value_BlockedPass;value_NextEventThrowIn;value_IncorrectOutOfPlayDecision;value_ThrowIn;value_SwitchOfPlay;value_FreeKickTaken;value_OutOfPlay;value_OverhitCross;value_Launch;value_LayOff;value_CloseLeft;value_FastBreak;value_Low;value_NotVisible;value_TacticalFoul;value_YellowCard;value_SetPiece;value_OutOfBoxCentre;value_IndividualPlay;value_FlickOn;value_RecklessOffence;value_InjuredPlayerId;value_Injury;value_Volley;value_Blocked;value_LowLeft;value_BoxLeft;value_BlockedY;value_BlockedX;value_DefBlock;value_Overrun;value_Shove/Push;value_ThroughBall;value_KeeperThrow;value_LowCentre;value_LeftFooted;value_Hands;value_Collected;value_Stooping;value_HighLeft;value_ParriedSafe;value_Standing;value_GkKickFromHands;value_ShirtPull/Holding;value_PullBack;value_Left;value_CornerTaken;value_OutSwinger;value_HighClaim;value_HighRight;value_PlayersCaughtOffside;value_Indirect;value_OverArm;value_Minutes;value_CloseLeftAndHigh;value_BlockedClearance;value_EndType;value_CloseRight;value_AerialFoul;value_FromCorner;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Weak;value_LastLine;value_NotPastGoalLine;value_GkHoof;value_BlockedCross;value_BoxDeepLeft;value_TempBlocked;value_FreeKick;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719209407;595;3;2;76;2;1zgjjyruyufrkh4xjvryqsb1i;1;80,9;93,1;2024-09-12T00:14:02.508Z;2024-09-12T00:38:41Z;[{'id': 5204986357, 'qualifierId': 56, 'value': 'Left'}, {'id': 5204986373, 'qualifierId': 233, 'value': '911'}, {'id': 5204986359, 'qualifierId': 286}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;32mlngluiyi2g7cni4x9y0wk;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;911,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;76;2;Carolina Core;4562;MR;1,0
2719209393;911;45;2;76;2;2nnef9tr9g7m2s6n873qif95g;0;19,1;6,9;2024-09-12T00:14:02.508Z;2024-09-12T00:38:41Z;[{'id': 5204986283, 'qualifierId': 285}, {'id': 5204986281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204986377, 'qualifierId': 233, 'value': '595'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;32mlngluiyi2g7cni4x9y0wk;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;595,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;76;2;Philadelphia Union II;4562;DC;1,0
2719209413;596;1;2;76;4;1zgjjyruyufrkh4xjvryqsb1i;1;94,6;94,4;2024-09-12T00:14:04.644Z;2024-09-12T00:14:58Z;[{'id': 5204986401, 'qualifierId': 140, 'value': '87.3'}, {'id': 5204986399, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204986405, 'qualifierId': 212, 'value': '30.6'}, {'id': 5204987463, 'qualifierId': 154}, {'id': 5204986395, 'qualifierId': 2}, {'id': 5204986403, 'qualifierId': 141, 'value': '50.9'}, {'id': 5204987465, 'qualifierId': 22}, {'id': 5204986407, 'qualifierId': 213, 'value': '4.46'}, {'id': 5204987461, 'qualifierId': 210, 'value': '16'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;1,0;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;30,6;4,46;87,3;;;50,9;;;16,0;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;87,3;50,9;;;;;;;;0;76;4;Carolina Core;4564;MR;1,0
2719209425;597;16;2;76;5;1zgjjyruyufrkh4xjvryqsb1i;1;87,3;53,2;2024-09-12T00:14:05.269Z;2024-09-12T00:14:58Z;[{'id': 5204986471, 'qualifierId': 22}, {'id': 5204987477, 'qualifierId': 78}, {'id': 5204987491, 'qualifierId': 214}, {'id': 5204987489, 'qualifierId': 103, 'value': '0.6'}, {'id': 5204987071, 'qualifierId': 374, 'value': '2024-09-12 01:14:04.458'}, {'id': 5204986475, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204987075, 'qualifierId': 375, 'value': '76:04.647'}, {'id': 5204987481, 'qualifierId': 154}, {'id': 5204987495, 'qualifierId': 230, 'value': '98.2'}, {'id': 5204987493, 'qualifierId': 328}, {'id': 5204987487, 'qualifierId': 102, 'value': '48.8'}, {'id': 5204987479, 'qualifierId': 29}, {'id': 5204986473, 'qualifierId': 17}, {'id': 5204987483, 'qualifierId': 55, 'value': '596'}, {'id': 5204987497, 'qualifierId': 231, 'value': '52.3'}, {'id': 5204987067, 'qualifierId': 20}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;32mlngluiyi2g7cni4x9y0wk;Goal;;;;;;;;;;;;;;;;;;;;;1,0;0,6;98,2;48,8;1,0;596,0;1,0;52,3;;1,0;;1,0;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;48,8;0.6;596,0;45v94x6b8g7n4xa3lsfdp6pzo;;1;76;5;Carolina Core;4565;ML;1,0
2719209463;912;43;2;76;20;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-09-12T00:14:20.055Z;2024-09-12T00:39:47Z;[{'id': 5204986667, 'qualifierId': 56, 'value': 'Center'}, {'id': 5205022927, 'qualifierId': 144, 'value': '61'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;32mlngluiyi2g7cni4x9y0wk;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;76;20;Philadelphia Union II;4580;Sub;1,0
2719209709;914;1;2;77;21;2nnef9tr9g7m2s6n873qif95g;1;50,2;49,9;2024-09-12T00:15:21.351Z;2024-09-12T00:15:23Z;[{'id': 5204988091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204988099, 'qualifierId': 213, 'value': '3.47'}, {'id': 5204988095, 'qualifierId': 141, 'value': '44.2'}, {'id': 5204988101, 'qualifierId': 279, 'value': 'G'}, {'id': 5204988093, 'qualifierId': 140, 'value': '39.4'}, {'id': 5204988097, 'qualifierId': 212, 'value': '12.0'}];ew25ktcp76pmryz5psl1ctlka;Y. Subah;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;12,0;3,47;39,4;;;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;39,4;44,2;;;;;;;;0;77;21;Philadelphia Union II;4641;Sub;1,0
2719209721;915;1;2;77;23;2nnef9tr9g7m2s6n873qif95g;1;39,4;44,2;2024-09-12T00:15:23.159Z;2024-09-12T00:15:24Z;[{'id': 5204988165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204988167, 'qualifierId': 140, 'value': '39.4'}, {'id': 5204988173, 'qualifierId': 213, 'value': '1.57'}, {'id': 5204988171, 'qualifierId': 212, 'value': '5.6'}, {'id': 5204988169, 'qualifierId': 141, 'value': '52.5'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;5,6;1,57;39,4;;;52,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;39,4;52,5;;;;;;;;0;77;23;Philadelphia Union II;4643;MC;1,0
2719209731;916;1;2;77;24;2nnef9tr9g7m2s6n873qif95g;1;39,4;51,9;2024-09-12T00:15:24.439Z;2024-09-12T00:15:27Z;[{'id': 5204988229, 'qualifierId': 140, 'value': '37.4'}, {'id': 5204988235, 'qualifierId': 213, 'value': '4.62'}, {'id': 5204988233, 'qualifierId': 212, 'value': '23.6'}, {'id': 5204988231, 'qualifierId': 141, 'value': '17.3'}, {'id': 5204988227, 'qualifierId': 56, 'value': 'Back'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;23,6;4,62;37,4;;;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;37,4;17,3;;;;;;;;0;77;24;Philadelphia Union II;4644;ML;1,0
2719209741;917;1;2;77;27;2nnef9tr9g7m2s6n873qif95g;1;38,0;16,7;2024-09-12T00:15:27.158Z;2024-09-12T00:15:29Z;[{'id': 5204988301, 'qualifierId': 140, 'value': '47.1'}, {'id': 5204988305, 'qualifierId': 212, 'value': '10.6'}, {'id': 5204988299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204988303, 'qualifierId': 141, 'value': '23.4'}, {'id': 5204988307, 'qualifierId': 213, 'value': '0.44'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;10,6;0,44;47,1;;;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;47,1;23,4;;;;;;;;0;77;27;Philadelphia Union II;4647;DC;1,0
2719209749;918;1;2;77;29;2nnef9tr9g7m2s6n873qif95g;1;47,1;23,4;2024-09-12T00:15:29.174Z;2024-09-12T00:15:30Z;[{'id': 5204988349, 'qualifierId': 213, 'value': '2.45'}, {'id': 5204988341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204988343, 'qualifierId': 140, 'value': '36.8'}, {'id': 5204988345, 'qualifierId': 141, 'value': '36.6'}, {'id': 5204988347, 'qualifierId': 212, 'value': '14.1'}, {'id': 5204988367, 'qualifierId': 156}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;14,1;2,45;36,8;;;36,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;36,8;36,6;;;;;;;;0;77;29;Philadelphia Union II;4649;MR;1,0
2719209775;919;1;2;77;31;2nnef9tr9g7m2s6n873qif95g;1;36,8;36,6;2024-09-12T00:15:31.589Z;2024-09-12T00:15:35Z;[{'id': 5204988469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204988477, 'qualifierId': 213, 'value': '1.56'}, {'id': 5204988473, 'qualifierId': 141, 'value': '67.9'}, {'id': 5204988475, 'qualifierId': 212, 'value': '21.3'}, {'id': 5204988471, 'qualifierId': 140, 'value': '37.0'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;21,3;1,56;37,0;;;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;37,0;67,9;;;;;;;;0;77;31;Philadelphia Union II;4651;MC;1,0
2719209793;920;1;2;77;35;2nnef9tr9g7m2s6n873qif95g;1;53,9;71,1;2024-09-12T00:15:35.239Z;2024-09-12T00:15:38Z;[{'id': 5204988587, 'qualifierId': 212, 'value': '15.5'}, {'id': 5204988583, 'qualifierId': 140, 'value': '60.9'}, {'id': 5204988585, 'qualifierId': 141, 'value': '91.2'}, {'id': 5204988589, 'qualifierId': 213, 'value': '1.08'}, {'id': 5204988581, 'qualifierId': 56, 'value': 'Left'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;15,5;1,08;60,9;;;91,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;60,9;91,2;;;;;;;;0;77;35;Philadelphia Union II;4655;DC;1,0
2719209799;921;1;2;77;38;2nnef9tr9g7m2s6n873qif95g;1;59,6;90,8;2024-09-12T00:15:38.407Z;2024-09-12T00:15:40Z;[{'id': 5204988623, 'qualifierId': 141, 'value': '82.6'}, {'id': 5204988627, 'qualifierId': 213, 'value': '3.87'}, {'id': 5204988621, 'qualifierId': 140, 'value': '53.7'}, {'id': 5204988625, 'qualifierId': 212, 'value': '8.3'}, {'id': 5204988619, 'qualifierId': 56, 'value': 'Left'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;8,3;3,87;53,7;;;82,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;53,7;82,6;;;;;;;;0;77;38;Philadelphia Union II;4658;Sub;1,0
2719209807;922;1;2;77;40;2nnef9tr9g7m2s6n873qif95g;1;53,5;83,3;2024-09-12T00:15:40.534Z;2024-09-12T00:15:42Z;[{'id': 5204988661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204988669, 'qualifierId': 213, 'value': '3.56'}, {'id': 5204988663, 'qualifierId': 140, 'value': '39.4'}, {'id': 5204988665, 'qualifierId': 141, 'value': '73.5'}, {'id': 5204988667, 'qualifierId': 212, 'value': '16.2'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;16,2;3,56;39,4;;;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;39,4;73,5;;;;;;;;0;77;40;Philadelphia Union II;4660;ML;1,0
2719209815;923;1;2;77;42;2nnef9tr9g7m2s6n873qif95g;1;39,5;73,5;2024-09-12T00:15:42.358Z;2024-09-12T00:15:45Z;[{'id': 5204988735, 'qualifierId': 212, 'value': '17.3'}, {'id': 5204988731, 'qualifierId': 140, 'value': '39.0'}, {'id': 5204988737, 'qualifierId': 213, 'value': '4.68'}, {'id': 5204988729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204988733, 'qualifierId': 141, 'value': '48.1'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;17,3;4,68;39,0;;;48,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;39,0;48,1;;;;;;;;0;77;42;Philadelphia Union II;4662;DC;1,0
2719209819;924;1;2;77;45;2nnef9tr9g7m2s6n873qif95g;1;38,9;46,4;2024-09-12T00:15:45.588Z;2024-09-12T00:15:47Z;[{'id': 5204988757, 'qualifierId': 141, 'value': '20.4'}, {'id': 5204988755, 'qualifierId': 140, 'value': '42.9'}, {'id': 5204988761, 'qualifierId': 213, 'value': '4.95'}, {'id': 5204988753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204988759, 'qualifierId': 212, 'value': '18.2'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;18,2;4,95;42,9;;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;42,9;20,4;;;;;;;;0;77;45;Philadelphia Union II;4665;DC;1,0
2719209827;925;1;2;77;47;2nnef9tr9g7m2s6n873qif95g;1;42,9;20,7;2024-09-12T00:15:47.175Z;2024-09-12T00:15:52Z;[{'id': 5204988817, 'qualifierId': 141, 'value': '28.9'}, {'id': 5204988813, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204988821, 'qualifierId': 213, 'value': '0.36'}, {'id': 5204988815, 'qualifierId': 140, 'value': '57.1'}, {'id': 5204988819, 'qualifierId': 212, 'value': '15.9'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;15,9;0,36;57,1;;;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;57,1;28,9;;;;;;;;0;77;47;Philadelphia Union II;4667;DC;1,0
2719209833;926;1;2;77;52;2nnef9tr9g7m2s6n873qif95g;1;54,5;13,2;2024-09-12T00:15:52.165Z;2024-09-12T00:15:54Z;[{'id': 5204988857, 'qualifierId': 213, 'value': '3.49'}, {'id': 5204988853, 'qualifierId': 141, 'value': '4.7'}, {'id': 5204988855, 'qualifierId': 212, 'value': '17.0'}, {'id': 5204988851, 'qualifierId': 140, 'value': '39.3'}, {'id': 5204988849, 'qualifierId': 56, 'value': 'Back'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;17,0;3,49;39,3;;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;39,3;4,7;;;;;;;;0;77;52;Philadelphia Union II;4672;MR;1,0
2719209847;927;1;2;77;54;2nnef9tr9g7m2s6n873qif95g;1;39,3;3,5;2024-09-12T00:15:54.663Z;2024-09-12T00:15:59Z;[{'id': 5204988921, 'qualifierId': 140, 'value': '33.2'}, {'id': 5204988919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204988925, 'qualifierId': 212, 'value': '17.2'}, {'id': 5204988923, 'qualifierId': 141, 'value': '27.0'}, {'id': 5204988927, 'qualifierId': 213, 'value': '1.95'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;17,2;1,95;33,2;;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;33,2;27,0;;;;;;;;0;77;54;Philadelphia Union II;4674;DC;1,0
2719209861;928;1;2;77;59;2nnef9tr9g7m2s6n873qif95g;1;33,2;26,5;2024-09-12T00:15:59.238Z;2024-09-12T00:16:02Z;[{'id': 5204989007, 'qualifierId': 140, 'value': '28.1'}, {'id': 5204989017, 'qualifierId': 213, 'value': '1.89'}, {'id': 5204989005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204989011, 'qualifierId': 212, 'value': '16.9'}, {'id': 5204989009, 'qualifierId': 141, 'value': '50.1'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;16,9;1,89;28,1;;;50,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;28,1;50,1;;;;;;;;0;77;59;Philadelphia Union II;4679;DC;1,0
2719209877;929;1;2;78;2;2nnef9tr9g7m2s6n873qif95g;1;29,3;48,2;2024-09-12T00:16:02.279Z;2024-09-12T00:16:07Z;[{'id': 5204989101, 'qualifierId': 213, 'value': '5.18'}, {'id': 5204989095, 'qualifierId': 140, 'value': '40.7'}, {'id': 5204989099, 'qualifierId': 212, 'value': '26.6'}, {'id': 5204989097, 'qualifierId': 141, 'value': '13.2'}, {'id': 5204989093, 'qualifierId': 56, 'value': 'Back'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;26,6;5,18;40,7;;;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;40,7;13,2;;;;;;;;0;78;2;Philadelphia Union II;4682;GK;1,0
2719209885;930;1;2;78;7;2nnef9tr9g7m2s6n873qif95g;1;40,6;11,9;2024-09-12T00:16:07.123Z;2024-09-12T00:16:11Z;[{'id': 5204989147, 'qualifierId': 141, 'value': '28.8'}, {'id': 5204989145, 'qualifierId': 140, 'value': '46.0'}, {'id': 5204989151, 'qualifierId': 213, 'value': '1.11'}, {'id': 5204989149, 'qualifierId': 212, 'value': '12.8'}, {'id': 5204989143, 'qualifierId': 56, 'value': 'Back'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;12,8;1,11;46,0;;;28,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;46,0;28,8;;;;;;;;0;78;7;Philadelphia Union II;4687;DC;1,0
2719209889;931;1;2;78;11;2nnef9tr9g7m2s6n873qif95g;1;46,1;28,8;2024-09-12T00:16:10.995Z;2024-09-12T00:16:13Z;[{'id': 5204989155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204989163, 'qualifierId': 213, 'value': '2.46'}, {'id': 5204989159, 'qualifierId': 141, 'value': '39.4'}, {'id': 5204989157, 'qualifierId': 140, 'value': '37.7'}, {'id': 5204989161, 'qualifierId': 212, 'value': '11.4'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;11,4;2,46;37,7;;;39,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;37,7;39,4;;;;;;;;0;78;11;Philadelphia Union II;4691;MR;1,0
2719209895;932;1;2;78;13;2nnef9tr9g7m2s6n873qif95g;1;37,7;39,4;2024-09-12T00:16:13.255Z;2024-09-12T00:16:14Z;[{'id': 5204989197, 'qualifierId': 141, 'value': '73.8'}, {'id': 5204989193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204989201, 'qualifierId': 213, 'value': '1.57'}, {'id': 5204989195, 'qualifierId': 140, 'value': '37.7'}, {'id': 5204989199, 'qualifierId': 212, 'value': '23.4'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;23,4;1,57;37,7;;;73,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;37,7;73,8;;;;;;;;0;78;13;Philadelphia Union II;4693;DC;1,0
