id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Involved;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Zone;value_Angle;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_Chipped;value_HeadPass;value_IntendedTackleTarget;value_OutOfBoxCentre;value_GoalmouthZ;value_RelatedEventId;value_BlockedY;value_GoalmouthY;value_LowCentre;value_RegularPlay;value_BlockedX;value_RightFooted;value_IndividualPlay;value_Assisted;value_Diving;value_Collected;value_Hands;value_KeeperThrow;value_DeletedEventType;value_BlockedPass;value_Assist;value_Blocked;value_GkY;value_LowLeft;value_GkX;value_DefBlock;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_Head;value_Injury;value_InjuredPlayerId;value_NotVisible;value_AttemptedTackle;value_Shove/Push;value_Cross;value_IntentionalAssist;value_LeftFooted;value_BoxLeft;value_FirstTouch;value_ParriedDanger;value_SmallBoxLeft;value_BigChance;value_NotAssisted;value_ParriedSafe;value_Stooping;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_LowRight;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_BoxCentre;value_FromCorner;value_Volley;value_BoxRight;value_Feet;value_SmallBoxCentre;value_ThrowInSetPiece;value_OverArm;value_OutOfPlay;value_InSwinger;value_CloseHigh;value_High;value_Unchallenged;value_GoalShotTimestamp;value_GoalShotGameClock;value_Overrun;value_HighRight;value_HighClaim;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PlayersCaughtOffside;value_Indirect;value_Standing;value_GkChallenge;value_Minutes;value_GkHoof;value_FlickOn;value_EndType;value_FastBreak;value_KeeperTouched;value_OverhitCross;value_HighCentre;value_Tactical;value_YellowCard;value_TimeWasting;value_Simulation;value_Strong;value_SetPiece;value_ThroughBall;value_PullBack;value_HighLeft;value_SwitchOfPlay;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704516307;13;1;1;1;3;8ijkk62897so5r3bq0wgwx4bu;1;10,7;50,0;2024-07-29T02:06:50.949Z;2024-07-29T02:06:57Z;[{'id': 5124005179, 'qualifierId': 140, 'value': '30.0'}, {'id': 5124005183, 'qualifierId': 212, 'value': '34.5'}, {'id': 5124005177, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124005181, 'qualifierId': 141, 'value': '91.1'}, {'id': 5124005185, 'qualifierId': 213, 'value': '0.94'}, {'id': 5124005175, 'qualifierId': 155}, {'id': 5124005187, 'qualifierId': 1}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;91,1;;34,5;30,0;;0,94;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,0;91,1;;;;;;;0;0;1;3;The Town;63;GK;1,0
2704516309;14;1;1;1;9;8ijkk62897so5r3bq0wgwx4bu;1;39,6;90,9;2024-07-29T02:06:56.917Z;2024-07-29T02:06:58Z;[{'id': 5124005195, 'qualifierId': 141, 'value': '88.9'}, {'id': 5124005191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124005197, 'qualifierId': 212, 'value': '16.3'}, {'id': 5124005193, 'qualifierId': 140, 'value': '24.1'}, {'id': 5124005199, 'qualifierId': 213, 'value': '3.22'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;88,9;;16,3;24,1;;3,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;24,1;88,9;;;;;;;0;0;1;9;The Town;69;DML;1,0
2704516325;15;1;1;1;10;8ijkk62897so5r3bq0wgwx4bu;1;24,4;88,6;2024-07-29T02:06:58.341Z;2024-07-29T02:07:10Z;[{'id': 5124005309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124005313, 'qualifierId': 141, 'value': '59.7'}, {'id': 5124005315, 'qualifierId': 212, 'value': '25.0'}, {'id': 5124005311, 'qualifierId': 140, 'value': '9.7'}, {'id': 5124005317, 'qualifierId': 213, 'value': '4.05'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;59,7;;25,0;9,7;;4,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;9,7;59,7;;;;;;;0;0;1;10;The Town;70;DC;1,0
2704516333;16;1;1;1;22;8ijkk62897so5r3bq0wgwx4bu;1;11,7;57,2;2024-07-29T02:07:10.116Z;2024-07-29T02:07:13Z;[{'id': 5124005359, 'qualifierId': 212, 'value': '22.5'}, {'id': 5124005357, 'qualifierId': 141, 'value': '33.7'}, {'id': 5124005361, 'qualifierId': 213, 'value': '5.49'}, {'id': 5124005355, 'qualifierId': 140, 'value': '26.8'}, {'id': 5124005353, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;33,7;;22,5;26,8;;5,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;26,8;33,7;;;;;;;0;0;1;22;The Town;82;GK;1,0
2704516335;17;1;1;1;25;8ijkk62897so5r3bq0wgwx4bu;0;26,7;33,7;2024-07-29T02:07:12.524Z;2024-07-29T04:20:33Z;[{'id': 5124005369, 'qualifierId': 140, 'value': '70.7'}, {'id': 5124005373, 'qualifierId': 212, 'value': '47.6'}, {'id': 5124005377, 'qualifierId': 1}, {'id': 5124005365, 'qualifierId': 155}, {'id': 5124005367, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124005371, 'qualifierId': 141, 'value': '17.1'}, {'id': 5124005375, 'qualifierId': 213, 'value': '6.04'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;17,1;;47,6;70,7;;6,04;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;70,7;17,1;;;;;;;0;0;1;25;The Town;85;DC;1,0
2704516339;13;1;1;1;25;ew2zirzye0sw1txr2m33nr25y;1;37,9;86,1;2024-07-29T02:07:13.362Z;2024-07-29T02:07:15Z;[{'id': 5124005399, 'qualifierId': 213, 'value': '5.50'}, {'id': 5124005389, 'qualifierId': 3}, {'id': 5124005393, 'qualifierId': 140, 'value': '43.7'}, {'id': 5124005397, 'qualifierId': 212, 'value': '8.6'}, {'id': 5124005395, 'qualifierId': 141, 'value': '77.1'}, {'id': 5124005391, 'qualifierId': 56, 'value': 'Back'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;77,1;;8,6;43,7;;5,5;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;43,7;77,1;;;;;;;0;0;1;25;Ventura County;85;DC;1,0
2704516343;14;61;1;1;27;ew2zirzye0sw1txr2m33nr25y;0;43,7;77,1;2024-07-29T02:07:15.282Z;2024-07-29T02:07:15Z;[{'id': 5124005407, 'qualifierId': 56, 'value': 'Back'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ed8nywqwwu0zwv8e1g7cgopas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;27;Ventura County;87;MC;1,0
2704516349;15;83;1;1;28;ew2zirzye0sw1txr2m33nr25y;0;33,5;76,1;2024-07-29T02:07:15.491Z;2024-07-29T03:00:10Z;[{'id': 5124035331, 'qualifierId': 399, 'value': '1kl9112b8rcbr3k1s5hs353x0'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;ed8nywqwwu0zwv8e1g7cgopas;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;28;Ventura County;88;DL;1,0
2704516347;18;61;1;1;28;8ijkk62897so5r3bq0wgwx4bu;1;66,8;32,8;2024-07-29T02:07:16.298Z;2024-07-29T02:07:16Z;[{'id': 5124005429, 'qualifierId': 56, 'value': 'Center'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;1,0;;ed8nywqwwu0zwv8e1g7cgopas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;28;The Town;88;FW;1,0
2704516353;19;15;1;1;31;8ijkk62897so5r3bq0wgwx4bu;1;73,3;30,3;2024-07-29T02:07:18.838Z;2024-07-29T02:07:29Z;[{'id': 5124005445, 'qualifierId': 18}, {'id': 5124005525, 'qualifierId': 103, 'value': '5.7'}, {'id': 5124005519, 'qualifierId': 55, 'value': '18'}, {'id': 5124005531, 'qualifierId': 147, 'value': '50.7'}, {'id': 5124005523, 'qualifierId': 102, 'value': '51.6'}, {'id': 5124005515, 'qualifierId': 78}, {'id': 5124005443, 'qualifierId': 22}, {'id': 5124005529, 'qualifierId': 146, 'value': '98.5'}, {'id': 5124005463, 'qualifierId': 20}, {'id': 5124005627, 'qualifierId': 233, 'value': '16'}, {'id': 5124005527, 'qualifierId': 215}, {'id': 5124005447, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124005517, 'qualifierId': 29}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;ed8nywqwwu0zwv8e1g7cgopas;Attempt Saved;;;;;;;;;;;;;;;;;;16,0;;;;;;;;1,0;5,7;18,0;50,7;51,6;1,0;1,0;98,5;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;98,5;50,7;51,6;5.7;18,0;1kl9112b8rcbr3k1s5hs353x0;0;0;1;31;The Town;91;FWR;1,0
2704516357;16;10;1;1;31;ew2zirzye0sw1txr2m33nr25y;1;0,9;51,0;2024-07-29T02:07:18.938Z;2024-07-29T02:07:30Z;[{'id': 5124005631, 'qualifierId': 233, 'value': '19'}, {'id': 5124005613, 'qualifierId': 179}, {'id': 5124005487, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124005611, 'qualifierId': 177}, {'id': 5124005485, 'qualifierId': 182}];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;;ed8nywqwwu0zwv8e1g7cgopas;Save;;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;31;Ventura County;91;GK;1,0
2704516363;17;52;1;1;36;ew2zirzye0sw1txr2m33nr25y;1;0,9;51,0;2024-07-29T02:07:24.354Z;2024-07-29T02:07:24Z;[];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;;ed8nywqwwu0zwv8e1g7cgopas;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;36;Ventura County;96;GK;1,0
2704516385;18;1;1;1;43;ew2zirzye0sw1txr2m33nr25y;1;0,9;51,0;2024-07-29T02:07:30.821Z;2024-07-29T02:07:32Z;[{'id': 5124005659, 'qualifierId': 123}, {'id': 5124005665, 'qualifierId': 141, 'value': '68.1'}, {'id': 5124005661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124005667, 'qualifierId': 212, 'value': '15.7'}, {'id': 5124005663, 'qualifierId': 140, 'value': '11.0'}, {'id': 5124005669, 'qualifierId': 213, 'value': '0.83'}];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;68,1;;15,7;11,0;;0,83;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;11,0;68,1;;;;;;;0;0;1;43;Ventura County;103;GK;1,0
2704516389;19;1;1;1;45;ew2zirzye0sw1txr2m33nr25y;1;11,0;68,1;2024-07-29T02:07:32.690Z;2024-07-29T02:07:35Z;[{'id': 5124005699, 'qualifierId': 1}, {'id': 5124005689, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124005693, 'qualifierId': 141, 'value': '52.7'}, {'id': 5124005697, 'qualifierId': 213, 'value': '6.04'}, {'id': 5124005687, 'qualifierId': 155}, {'id': 5124005695, 'qualifierId': 212, 'value': '43.2'}, {'id': 5124005691, 'qualifierId': 140, 'value': '50.9'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;52,7;;43,2;50,9;;6,04;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;50,9;52,7;;;;;;;0;0;1;45;Ventura County;105;DC;1,0
2704516395;20;1;1;1;47;ew2zirzye0sw1txr2m33nr25y;1;50,9;52,7;2024-07-29T02:07:35.187Z;2024-07-29T02:07:36Z;[{'id': 5124005723, 'qualifierId': 140, 'value': '51.8'}, {'id': 5124005729, 'qualifierId': 213, 'value': '4.78'}, {'id': 5124005725, 'qualifierId': 141, 'value': '33.2'}, {'id': 5124005721, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124005727, 'qualifierId': 212, 'value': '13.3'}, {'id': 5124005719, 'qualifierId': 3}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;33,2;;13,3;51,8;;4,78;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;51,8;33,2;;;;;;;0;0;1;47;Ventura County;107;FW;1,0
2704521497;407;1;1;1;48;ew2zirzye0sw1txr2m33nr25y;1;46,6;32,0;2024-07-29T02:07:35.417Z;2024-07-29T02:59:25Z;[{'id': 5124035023, 'qualifierId': 141, 'value': '34.0'}, {'id': 5124035021, 'qualifierId': 140, 'value': '41.6'}, {'id': 5124035025, 'qualifierId': 212, 'value': '5.4'}, {'id': 5124035027, 'qualifierId': 213, 'value': '2.89'}, {'id': 5124035019, 'qualifierId': 56, 'value': 'Back'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;34,0;;5,4;41,6;;2,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;41,6;34,0;;;;;;;0;0;1;48;Ventura County;108;FWR;1,0
2704516403;21;43;1;1;48;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-29T02:07:35.875Z;2024-07-29T02:09:47Z;[{'id': 5124005757, 'qualifierId': 233, 'value': '20'}, {'id': 5124006609, 'qualifierId': 144, 'value': '44'}, {'id': 5124005743, 'qualifierId': 286, 'value': '0'}, {'id': 5124005741, 'qualifierId': 56, 'value': 'Center'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;ed8nywqwwu0zwv8e1g7cgopas;Deleted event;;;;;;;;;;;;;;;;;;20,0;;;0,0;;;;;;;;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;48;Ventura County;108;FW;1,0
2704516391;20;43;1;1;48;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-29T02:07:35.876Z;2024-07-29T02:09:51Z;[{'id': 5124006613, 'qualifierId': 144, 'value': '44'}, {'id': 5124005713, 'qualifierId': 285, 'value': '0'}, {'id': 5124005711, 'qualifierId': 56, 'value': 'Back'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;ed8nywqwwu0zwv8e1g7cgopas;Deleted event;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;48;The Town;108;DC;1,0
2704516409;22;1;1;1;51;ew2zirzye0sw1txr2m33nr25y;0;45,1;32,9;2024-07-29T02:07:38.692Z;2024-07-29T02:59:07Z;[{'id': 5124005789, 'qualifierId': 286}, {'id': 5124005773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124005783, 'qualifierId': 236}, {'id': 5124005779, 'qualifierId': 212, 'value': '2.2'}, {'id': 5124005775, 'qualifierId': 140, 'value': '43.0'}, {'id': 5124005777, 'qualifierId': 141, 'value': '33.2'}, {'id': 5124005781, 'qualifierId': 213, 'value': '3.05'}, {'id': 5124005785, 'qualifierId': 233, 'value': '21'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;33,2;;2,2;43,0;;3,05;;;21,0;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;43,0;33,2;;;;;;;0;0;1;51;Ventura County;111;MC;1,0
2704516405;21;74;1;1;51;8ijkk62897so5r3bq0wgwx4bu;1;41,4;63,1;2024-07-29T02:07:38.693Z;2024-07-29T04:01:39Z;[{'id': 5124005751, 'qualifierId': 285}, {'id': 5124005805, 'qualifierId': 233, 'value': '22'}, {'id': 5124005749, 'qualifierId': 56, 'value': 'Back'}];al111zqt4j4b3yg8064d9cep6;D. López;;;ed8nywqwwu0zwv8e1g7cgopas;Blocked Pass;;;;;;;;;;;;;;;;;;22,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;51;The Town;111;MC;1,0
2704521499;408;61;1;1;52;ew2zirzye0sw1txr2m33nr25y;1;43,7;36,8;2024-07-29T02:07:39.417Z;2024-07-29T02:59:38Z;[{'id': 5124035037, 'qualifierId': 56, 'value': 'Back'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ed8nywqwwu0zwv8e1g7cgopas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;52;Ventura County;112;FWR;1,0
2704516407;22;49;1;1;52;8ijkk62897so5r3bq0wgwx4bu;1;64,9;65,5;2024-07-29T02:07:39.749Z;2024-07-29T02:07:39Z;[];al111zqt4j4b3yg8064d9cep6;D. López;;;ed8nywqwwu0zwv8e1g7cgopas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;52;The Town;112;MC;1,0
2704516411;23;1;1;1;52;8ijkk62897so5r3bq0wgwx4bu;1;65,3;65,5;2024-07-29T02:07:40.087Z;2024-07-29T02:07:41Z;[{'id': 5124005795, 'qualifierId': 141, 'value': '62.9'}, {'id': 5124005791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124005797, 'qualifierId': 212, 'value': '9.2'}, {'id': 5124005793, 'qualifierId': 140, 'value': '73.9'}, {'id': 5124005799, 'qualifierId': 213, 'value': '6.09'}];al111zqt4j4b3yg8064d9cep6;D. López;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;62,9;;9,2;73,9;;6,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;73,9;62,9;;;;;;;0;0;1;52;The Town;112;MC;1,0
2704516413;24;1;1;1;53;8ijkk62897so5r3bq0wgwx4bu;1;77,0;60,6;2024-07-29T02:07:41.076Z;2024-07-29T02:09:23Z;[{'id': 5124005811, 'qualifierId': 140, 'value': '82.4'}, {'id': 5124005815, 'qualifierId': 212, 'value': '24.1'}, {'id': 5124005817, 'qualifierId': 213, 'value': '4.95'}, {'id': 5124005813, 'qualifierId': 141, 'value': '26.2'}, {'id': 5124006569, 'qualifierId': 210, 'value': '15'}, {'id': 5124005809, 'qualifierId': 56, 'value': 'Center'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;1,0;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;26,2;;24,1;82,4;;4,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;82,4;26,2;;;;;;;0;0;1;53;The Town;113;FW;1,0
2704516415;25;15;1;1;55;8ijkk62897so5r3bq0wgwx4bu;1;77,0;33,7;2024-07-29T02:07:42.918Z;2024-07-29T02:09:24Z;[{'id': 5124005825, 'qualifierId': 18}, {'id': 5124006583, 'qualifierId': 215}, {'id': 5124006567, 'qualifierId': 82}, {'id': 5124006591, 'qualifierId': 231, 'value': '42.6'}, {'id': 5124006579, 'qualifierId': 102, 'value': '54.7'}, {'id': 5124005827, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124006571, 'qualifierId': 76}, {'id': 5124006575, 'qualifierId': 55, 'value': '24'}, {'id': 5124006589, 'qualifierId': 230, 'value': '93.4'}, {'id': 5124006593, 'qualifierId': 233, 'value': '23'}, {'id': 5124005823, 'qualifierId': 22}, {'id': 5124006581, 'qualifierId': 103, 'value': '19'}, {'id': 5124006585, 'qualifierId': 146, 'value': '83.6'}, {'id': 5124006573, 'qualifierId': 29}, {'id': 5124006563, 'qualifierId': 20}, {'id': 5124006587, 'qualifierId': 147, 'value': '39.7'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;ed8nywqwwu0zwv8e1g7cgopas;Attempt Saved;;;;;;;;;;;;;;;;;;23,0;;;;;;;;1,0;19,0;24,0;39,7;54,7;;1,0;83,6;1,0;1,0;1,0;;;;;;;;1,0;42,6;1,0;93,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;83,6;39,7;54,7;19;24,0;1kl9112b8rcbr3k1s5hs353x0;0;0;1;55;The Town;115;FWR;1,0
2704516421;23;10;1;1;55;ew2zirzye0sw1txr2m33nr25y;1;16,4;60,3;2024-07-29T02:07:43.018Z;2024-07-29T02:59:52Z;[{'id': 5124005863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124005861, 'qualifierId': 94}, {'id': 5124006597, 'qualifierId': 233, 'value': '25'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ed8nywqwwu0zwv8e1g7cgopas;Save;;;;;;;;;;;;;;;;;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;55;Ventura County;115;FWR;1,0
