id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_Defensive;value_TakeOnSpace;value_TouchTypeControl;value_Foul;value_AttemptedTackle;value_Direct;value_Launch;value_FreeKickTaken;value_Defensive1V1;value_ShirtPull/Holding;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Overrun;value_Left;value_Right;value_CornerTaken;value_Head;value_Cross;value_LeftFooted;value_OutSwinger;value_LowGkIntervention;value_KeeperThrow;value_NotVisible;value_FlickOn;value_TouchTypePass;value_RegularPlay;value_BlockedY;value_BoxLeft;value_NotPastGoalLine;value_BlockedX;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_NotAssisted;value_FirstTouch;value_GkY;value_PlayersCaughtOffside;value_Indirect;value_Shove/Push;value_SwitchOfPlay;value_InSwinger;value_RightFooted;value_Assist;value_IntentionalAssist;value_Assisted;value_BigChance;value_Volley;value_RelatedEventId;value_BoxCentre;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_High;value_YellowCard;value_RecklessOffence;value_Low;value_IndividualPlay;value_BoxRight;value_LowRight;value_MediumGkIntervention;value_ParriedSafe;value_Hands;value_Diving;value_SwerveLeft;value_LowCentre;value_Collected;value_Standing;value_LayOff;value_AerialFoul;value_OverhitCross;value_FloatedCross;value_Straight;value_IntendedTackleTarget;value_35Centre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_FollowsADribble;value_BoxDeepLeft;value_GoalShotTimestamp;value_FromCorner;value_GkKickFromHands;value_MisHit;value_OutOfBoxCentre;value_TimeWasting;value_Minutes;value_HighGkIntervention;value_HighClaim;value_EndType;value_HighRight;value_TacticalFoul;value_LowLeft;value_Blocked;value_DefBlock;value_ParriedDanger;value_Stooping;value_BlockedCross;value_LastLine;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_SetPiece;value_ThroughBall;value_Sliding;value_Feet;value_OwnPlayer;value_SixYardBlocked;value_OwnShotBlocked;value_InjuredPlayerId;value_Injury;value_GkHoof;value_FastBreak;value_BlockedClearance;value_Handball;value_Argument;value_CloseLeft;value_FreeKick;value_Fingertip;value_HighCentre;value_SmallBoxCentre;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694925009;699;1;2;75;43;5icuo8utnztpsd9l03gdd68dl;1;14,9;30,6;2024-06-07T03:35:56.084Z;2024-06-07T03:35:57Z;[{'id': 5071109749, 'qualifierId': 212, 'value': '11.1'}, {'id': 5071109745, 'qualifierId': 140, 'value': '11.7'}, {'id': 5071109751, 'qualifierId': 213, 'value': '1.88'}, {'id': 5071109743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071109747, 'qualifierId': 141, 'value': '46.1'}];12s9icx64njgo9to4sb732eqc;G. Sandnes;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;11,7;;1,88;46,1;;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;11,7;46,1;;;;;;;0;0;75;43;St. Louis City II;4543;DC;1,0
2694925013;700;1;2;75;45;5icuo8utnztpsd9l03gdd68dl;1;11,7;46,1;2024-06-07T03:35:57.749Z;2024-06-07T03:36:05Z;[{'id': 5071109793, 'qualifierId': 213, 'value': '0.92'}, {'id': 5071109785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071109787, 'qualifierId': 140, 'value': '21.4'}, {'id': 5071109791, 'qualifierId': 212, 'value': '16.8'}, {'id': 5071109789, 'qualifierId': 141, 'value': '65.8'}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;21,4;;0,92;65,8;;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;21,4;65,8;;;;;;;0;0;75;45;St. Louis City II;4545;GK;1,0
2694925021;701;1;2;75;53;5icuo8utnztpsd9l03gdd68dl;1;41,9;70,2;2024-06-07T03:36:05.621Z;2024-06-07T03:36:08Z;[{'id': 5071109815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071109823, 'qualifierId': 213, 'value': '6.18'}, {'id': 5071109819, 'qualifierId': 141, 'value': '66.6'}, {'id': 5071109821, 'qualifierId': 212, 'value': '24.1'}, {'id': 5071109817, 'qualifierId': 140, 'value': '64.7'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;64,7;;6,18;66,6;;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;64,7;66,6;;;;;;;0;0;75;53;St. Louis City II;4553;MC;1,0
2694925027;702;4;2;75;59;5icuo8utnztpsd9l03gdd68dl;1;69,2;66,2;2024-06-07T03:36:11.586Z;2024-06-07T03:36:13Z;[{'id': 5071109845, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071109843, 'qualifierId': 13}, {'id': 5071109847, 'qualifierId': 152}, {'id': 5071109863, 'qualifierId': 233, 'value': '579'}, {'id': 5071109851, 'qualifierId': 286}, {'id': 5071109849, 'qualifierId': 265}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;da39fiaal3k4weonmdczd08wk;Foul;;;;;;;;;;;;;;;;;;;579,0;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;75;59;St. Louis City II;4559;DC;1,0
2694925025;579;4;2;75;59;dqx48fglv1l96cyrmjdod0xec;0;30,8;33,8;2024-06-07T03:36:11.587Z;2024-06-07T03:36:13Z;[{'id': 5071109867, 'qualifierId': 233, 'value': '702'}, {'id': 5071109857, 'qualifierId': 152}, {'id': 5071109861, 'qualifierId': 285}, {'id': 5071109855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071109853, 'qualifierId': 13}, {'id': 5071109859, 'qualifierId': 265}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;da39fiaal3k4weonmdczd08wk;Foul;;;;;;;;;;;;;;;;;;;702,0;;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;75;59;Tacoma Defiance;4559;DL;1,0
2694925029;703;1;2;76;1;5icuo8utnztpsd9l03gdd68dl;1;67,9;64,2;2024-06-07T03:36:13.653Z;2024-06-07T03:36:15Z;[{'id': 5071109877, 'qualifierId': 152}, {'id': 5071109887, 'qualifierId': 213, 'value': '0.23'}, {'id': 5071109879, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071109881, 'qualifierId': 140, 'value': '75.5'}, {'id': 5071109883, 'qualifierId': 141, 'value': '67.0'}, {'id': 5071109875, 'qualifierId': 5}, {'id': 5071109885, 'qualifierId': 212, 'value': '8.2'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;75,5;;0,23;67,0;;8,2;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;75,5;67,0;;;;;;;0;0;76;1;St. Louis City II;4561;MC;1,0
2694925033;704;1;2;76;2;5icuo8utnztpsd9l03gdd68dl;1;74,0;70,6;2024-06-07T03:36:15.125Z;2024-06-07T03:36:18Z;[{'id': 5071109901, 'qualifierId': 140, 'value': '92.6'}, {'id': 5071109903, 'qualifierId': 141, 'value': '85.0'}, {'id': 5071109905, 'qualifierId': 212, 'value': '21.8'}, {'id': 5071109907, 'qualifierId': 213, 'value': '0.46'}, {'id': 5071109899, 'qualifierId': 56, 'value': 'Left'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;92,6;;0,46;85,0;;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;92,6;85,0;;;;;;;0;0;76;2;St. Louis City II;4562;DC;1,0
2694925037;705;1;2;76;6;5icuo8utnztpsd9l03gdd68dl;0;92,6;85,0;2024-06-07T03:36:18.405Z;2024-06-13T09:43:58Z;[{'id': 5071109919, 'qualifierId': 2}, {'id': 5071109927, 'qualifierId': 141, 'value': '41.6'}, {'id': 5071109929, 'qualifierId': 212, 'value': '29.8'}, {'id': 5071109921, 'qualifierId': 155}, {'id': 5076356399, 'qualifierId': 224}, {'id': 5071109931, 'qualifierId': 213, 'value': '4.85'}, {'id': 5076356401, 'qualifierId': 72}, {'id': 5071109923, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071109925, 'qualifierId': 140, 'value': '96.5'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;96,5;;4,85;41,6;;29,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;96,5;41,6;;;;;;;0;0;76;6;St. Louis City II;4566;AML;1,0
2695880429;710;61;2;76;9;dqx48fglv1l96cyrmjdod0xec;1;4,8;58,2;2024-06-07T03:36:21.924Z;2024-06-13T09:45:11Z;[{'id': 5076356403, 'qualifierId': 56, 'value': 'Back'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;da39fiaal3k4weonmdczd08wk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;76;9;Tacoma Defiance;4569;DC;1,0
2694925039;580;12;2;76;10;dqx48fglv1l96cyrmjdod0xec;1;9,2;50,5;2024-06-07T03:36:22.971Z;2024-06-07T03:36:38Z;[{'id': 5071109937, 'qualifierId': 141, 'value': '47.5'}, {'id': 5071109933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071109941, 'qualifierId': 213, 'value': '6.05'}, {'id': 5071109935, 'qualifierId': 140, 'value': '17.5'}, {'id': 5071109943, 'qualifierId': 15}, {'id': 5071109939, 'qualifierId': 212, 'value': '9.0'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;da39fiaal3k4weonmdczd08wk;Clearance;;;;;;;;;;17,5;;6,05;47,5;;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;17,5;47,5;;;;;;;0;0;76;10;Tacoma Defiance;4570;ML;1,0
2694925043;706;13;2;76;12;5icuo8utnztpsd9l03gdd68dl;1;83,7;49,9;2024-06-07T03:36:24.791Z;2024-06-13T09:44:46Z;[{'id': 5071110057, 'qualifierId': 215}, {'id': 5071110051, 'qualifierId': 81}, {'id': 5071109955, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071109977, 'qualifierId': 72}, {'id': 5071110085, 'qualifierId': 17}, {'id': 5071110055, 'qualifierId': 103, 'value': '72.2'}, {'id': 5071109951, 'qualifierId': 22}, {'id': 5071110053, 'qualifierId': 102, 'value': '39.8'}, {'id': 5071110059, 'qualifierId': 458}, {'id': 5071110063, 'qualifierId': 231, 'value': '50.7'}, {'id': 5076356413, 'qualifierId': 108}, {'id': 5071110061, 'qualifierId': 230, 'value': '98.6'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;da39fiaal3k4weonmdczd08wk;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;39,8;98,6;72,2;1,0;;50,7;;;;;;;;;;;1,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;39,8;72.2;;;0;0;76;12;St. Louis City II;4572;DR;1,0
2694925059;581;5;2;76;13;dqx48fglv1l96cyrmjdod0xec;1;-1,2;55,2;2024-06-07T03:36:26.087Z;2024-06-07T04:14:58Z;[{'id': 5071110073, 'qualifierId': 233, 'value': '707'}, {'id': 5071110019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071110021, 'qualifierId': 346}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;da39fiaal3k4weonmdczd08wk;Out;;;;;;;;;;;;;;;;;;;707,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;76;13;Tacoma Defiance;4573;MC;1,0
2694925045;707;5;2;76;13;5icuo8utnztpsd9l03gdd68dl;0;101,2;44,8;2024-06-07T03:36:26.087Z;2024-06-07T03:36:46Z;[{'id': 5071109967, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071110077, 'qualifierId': 233, 'value': '581'}, {'id': 5071109969, 'qualifierId': 346}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;da39fiaal3k4weonmdczd08wk;Out;;;;;;;;;;;;;;;;;;;581,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;76;13;St. Louis City II;4573;DR;1,0
2694925085;582;1;2;76;44;dqx48fglv1l96cyrmjdod0xec;1;4,6;40,8;2024-06-07T03:36:56.850Z;2024-06-07T03:37:01Z;[{'id': 5071110137, 'qualifierId': 141, 'value': '24.9'}, {'id': 5071110147, 'qualifierId': 74}, {'id': 5071110131, 'qualifierId': 124}, {'id': 5071110139, 'qualifierId': 212, 'value': '64.0'}, {'id': 5071110141, 'qualifierId': 213, 'value': '6.11'}, {'id': 5071110143, 'qualifierId': 1}, {'id': 5071110133, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071110135, 'qualifierId': 140, 'value': '64.7'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;64,7;;6,11;24,9;;64,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;64,7;24,9;;;;;;;0;0;76;44;Tacoma Defiance;4604;GK;1,0
2694925091;583;1;2;76;49;dqx48fglv1l96cyrmjdod0xec;1;64,3;26,7;2024-06-07T03:37:01.810Z;2024-06-07T03:37:04Z;[{'id': 5071110159, 'qualifierId': 3}, {'id': 5071110165, 'qualifierId': 141, 'value': '40.2'}, {'id': 5071110163, 'qualifierId': 140, 'value': '57.8'}, {'id': 5071110169, 'qualifierId': 213, 'value': '2.21'}, {'id': 5071110161, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071110167, 'qualifierId': 212, 'value': '11.4'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;57,8;;2,21;40,2;;11,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;57,8;40,2;;;;;;;0;0;76;49;Tacoma Defiance;4609;FW;1,0
2694925095;584;44;2;76;51;dqx48fglv1l96cyrmjdod0xec;1;55,2;52,6;2024-06-07T03:37:03.994Z;2024-06-07T03:37:04Z;[{'id': 5071110185, 'qualifierId': 233, 'value': '708'}, {'id': 5071110179, 'qualifierId': 286}, {'id': 5071110177, 'qualifierId': 56, 'value': 'Center'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;da39fiaal3k4weonmdczd08wk;Aerial;;;;;;;;;;;;;;;;;;;708,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;76;51;Tacoma Defiance;4611;Sub;1,0
2694925093;708;44;2;76;51;5icuo8utnztpsd9l03gdd68dl;0;44,8;47,4;2024-06-07T03:37:03.995Z;2024-06-07T03:37:05Z;[{'id': 5071110189, 'qualifierId': 233, 'value': '584'}, {'id': 5071110175, 'qualifierId': 285}, {'id': 5071110173, 'qualifierId': 56, 'value': 'Back'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;da39fiaal3k4weonmdczd08wk;Aerial;;;;;;;;;;;;;;;;;;;584,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;76;51;St. Louis City II;4611;AMR;1,0
2694925101;585;1;2;76;52;dqx48fglv1l96cyrmjdod0xec;1;57,8;40,2;2024-06-07T03:37:04.378Z;2024-06-07T03:37:08Z;[{'id': 5071110211, 'qualifierId': 213, 'value': '1.15'}, {'id': 5071110203, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071110205, 'qualifierId': 140, 'value': '63.8'}, {'id': 5071110209, 'qualifierId': 212, 'value': '15.3'}, {'id': 5071110201, 'qualifierId': 3}, {'id': 5071110207, 'qualifierId': 141, 'value': '60.7'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;63,8;;1,15;60,7;;15,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;63,8;60,7;;;;;;;0;0;76;52;Tacoma Defiance;4612;Sub;1,0
2694925109;586;1;2;76;55;dqx48fglv1l96cyrmjdod0xec;1;64,5;66,1;2024-06-07T03:37:08.122Z;2024-06-07T03:37:13Z;[{'id': 5071110237, 'qualifierId': 212, 'value': '19.3'}, {'id': 5071110231, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071110239, 'qualifierId': 213, 'value': '0.96'}, {'id': 5071110235, 'qualifierId': 141, 'value': '89.3'}, {'id': 5071110233, 'qualifierId': 140, 'value': '75.1'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;75,1;;0,96;89,3;;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;75,1;89,3;;;;;;;0;0;76;55;Tacoma Defiance;4615;ML;1,0
2694925113;587;1;2;77;1;dqx48fglv1l96cyrmjdod0xec;0;82,3;95,5;2024-06-07T03:37:13.210Z;2024-06-07T03:37:14Z;[{'id': 5071110247, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071110249, 'qualifierId': 140, 'value': '86.5'}, {'id': 5071110255, 'qualifierId': 213, 'value': '5.81'}, {'id': 5071110253, 'qualifierId': 212, 'value': '4.9'}, {'id': 5071110251, 'qualifierId': 141, 'value': '92.2'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;86,5;;5,81;92,2;;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;86,5;92,2;;;;;;;0;0;77;1;Tacoma Defiance;4621;DC;1,0
2694925115;709;61;2;77;1;5icuo8utnztpsd9l03gdd68dl;1;7,9;10,3;2024-06-07T03:37:14.101Z;2024-06-07T03:37:14Z;[{'id': 5071110257, 'qualifierId': 56, 'value': 'Back'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;da39fiaal3k4weonmdczd08wk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;77;1;St. Louis City II;4621;DR;1,0
2694925119;710;52;2;77;4;5icuo8utnztpsd9l03gdd68dl;1;3,5;32,1;2024-06-07T03:37:16.532Z;2024-06-13T09:45:15Z;[{'id': 5076356415, 'qualifierId': 376}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;da39fiaal3k4weonmdczd08wk;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;77;4;St. Louis City II;4624;GK;1,0
2694925127;711;1;2;77;7;5icuo8utnztpsd9l03gdd68dl;1;13,9;40,3;2024-06-07T03:37:19.912Z;2024-06-07T03:37:24Z;[{'id': 5071110297, 'qualifierId': 141, 'value': '14.6'}, {'id': 5071110301, 'qualifierId': 213, 'value': '5.41'}, {'id': 5071110293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071110295, 'qualifierId': 140, 'value': '27.8'}, {'id': 5071110291, 'qualifierId': 123}, {'id': 5071110299, 'qualifierId': 212, 'value': '22.8'}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;27,8;;5,41;14,6;;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;27,8;14,6;;;;;;;0;0;77;7;St. Louis City II;4627;GK;1,0
2694925135;712;1;2;77;12;5icuo8utnztpsd9l03gdd68dl;1;30,5;7,9;2024-06-07T03:37:24.389Z;2024-06-07T03:37:28Z;[{'id': 5071110323, 'qualifierId': 213, 'value': '5.82'}, {'id': 5071110315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071110321, 'qualifierId': 212, 'value': '9.4'}, {'id': 5071110317, 'qualifierId': 140, 'value': '38.5'}, {'id': 5071110319, 'qualifierId': 141, 'value': '1.7'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;38,5;;5,82;1,7;;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;38,5;1,7;;;;;;;0;0;77;12;St. Louis City II;4632;DR;1,0
