id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Resume;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_Captain;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Zone;value_LongBall;value_Launch;value_OutOfPlay;value_Left;value_OppositeRelatedEventId;value_Right;value_InSwinger;value_CornerTaken;value_Chipped;value_LeftFooted;value_Cross;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TakeOnSpace;value_Offensive;value_TouchTypeControl;value_Defensive;value_IntentionalAssist;value_Assist;value_RightFooted;value_BlockedY;value_RelatedEventId;value_RegularPlay;value_BoxDeepRight;value_BlockedX;value_GoalmouthZ;value_Assisted;value_GoalmouthY;value_LowRight;value_Diving;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedDanger;value_BlockedPass;value_IntendedTackleTarget;value_HeadPass;value_DeletedEventType;value_TouchTypeClearance;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_LeadingToAttempt;value_BigChance;value_35Right;value_HighRight;value_NotAssisted;value_GkX;value_GkY;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_Overrun;value_Direct;value_Foul;value_AttemptedTackle;value_FlickOn;value_FloatedCross;value_Straight;value_Head;value_OutSwinger;value_BlockedCross;value_SwitchOfPlay;value_Shove/Push;value_TakeOnOvertake;value_TouchTypePass;value_OutOfBoxCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_ShirtPull/Holding;value_LowGkIntervention;value_OverArm;value_FirstTouch;value_BoxCentre;value_High;value_BoxRight;value_LastLine;value_HighCentre;value_Standing;value_Hands;value_Fingertip;value_FromCorner;value_LowLeft;value_LowCentre;value_Blocked;value_DefBlock;value_LayOff;value_Defensive1V1;value_FreeKick;value_ByWall;value_GkKickFromHands;value_InjuredPlayerId;value_Injury;value_PullBack;value_Handball;value_Minutes;value_SavedOffLine;value_SixYardBlocked;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_1On1;value_TacticalFoul;value_YellowCard;value_ThroughBall;value_FastBreak;value_Collected;value_NotPastGoalLine;value_OwnShotBlocked;value_CloseRight;value_Volley;value_Dissent;value_GkHoof;value_ParriedSafe;value_BoxLeft;value_CloseLeft;value_Deflection;value_Stooping;value_Reaching;value_MisHit;value_CloseHigh;value_ThrowInSetPiece;value_SmallBoxRight;value_AerialFoul;value_Weak;value_OutOfBoxDeepRight;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2720410203;738;1;2;76;36;6gaq85erpkvbyxvivd96wuw44;1;46,2;55,6;2024-09-14T22:38:40.862Z;2024-09-14T22:38:44Z;[{'id': 5211512919, 'qualifierId': 213, 'value': '1.16'}, {'id': 5211512911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5211512913, 'qualifierId': 140, 'value': '55.2'}, {'id': 5211512915, 'qualifierId': 141, 'value': '87.8'}, {'id': 5211512917, 'qualifierId': 212, 'value': '23.8'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;87,8;55,2;1,16;;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,2;87,8;;;;;;;0;0;76;36;Portland Timbers II;4596;DC;1,0
2720410215;739;1;2;76;40;6gaq85erpkvbyxvivd96wuw44;1;58,2;81,2;2024-09-14T22:38:44.830Z;2024-09-14T22:38:48Z;[{'id': 5211512981, 'qualifierId': 140, 'value': '47.5'}, {'id': 5211512983, 'qualifierId': 141, 'value': '53.2'}, {'id': 5211512985, 'qualifierId': 212, 'value': '22.1'}, {'id': 5211512987, 'qualifierId': 213, 'value': '4.18'}, {'id': 5211512979, 'qualifierId': 56, 'value': 'Back'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;53,2;47,5;4,18;;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;47,5;53,2;;;;;;;0;0;76;40;Portland Timbers II;4600;MC;1,0
2720410221;740;1;2;76;43;6gaq85erpkvbyxvivd96wuw44;1;47,5;53,2;2024-09-14T22:38:47.970Z;2024-09-14T22:38:49Z;[{'id': 5211513015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211513017, 'qualifierId': 140, 'value': '46.5'}, {'id': 5211513021, 'qualifierId': 212, 'value': '14.7'}, {'id': 5211513023, 'qualifierId': 213, 'value': '4.64'}, {'id': 5211513019, 'qualifierId': 141, 'value': '31.6'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;31,6;46,5;4,64;;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;46,5;31,6;;;;;;;0;0;76;43;Portland Timbers II;4603;DC;1,0
2720410243;741;1;2;76;45;6gaq85erpkvbyxvivd96wuw44;1;46,5;31,6;2024-09-14T22:38:49.485Z;2024-09-14T22:38:52Z;[{'id': 5211513147, 'qualifierId': 141, 'value': '52.9'}, {'id': 5211513145, 'qualifierId': 140, 'value': '48.1'}, {'id': 5211513143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211513149, 'qualifierId': 212, 'value': '14.6'}, {'id': 5211513151, 'qualifierId': 213, 'value': '1.46'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;52,9;48,1;1,46;;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;48,1;52,9;;;;;;;0;0;76;45;Portland Timbers II;4605;DL;1,0
2720410267;742;1;2;76;48;6gaq85erpkvbyxvivd96wuw44;1;48,1;52,9;2024-09-14T22:38:52.734Z;2024-09-14T22:38:55Z;[{'id': 5211513311, 'qualifierId': 141, 'value': '32.1'}, {'id': 5211513313, 'qualifierId': 212, 'value': '14.5'}, {'id': 5211513315, 'qualifierId': 213, 'value': '4.50'}, {'id': 5211513307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211513309, 'qualifierId': 140, 'value': '45.2'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;32,1;45,2;4,5;;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;45,2;32,1;;;;;;;0;0;76;48;Portland Timbers II;4608;DC;1,0
2720410317;743;1;2;76;50;6gaq85erpkvbyxvivd96wuw44;1;45,0;28,2;2024-09-14T22:38:54.952Z;2024-09-14T22:39:01Z;[{'id': 5211513557, 'qualifierId': 141, 'value': '6.3'}, {'id': 5211513561, 'qualifierId': 213, 'value': '5.65'}, {'id': 5211513555, 'qualifierId': 140, 'value': '64.4'}, {'id': 5211513553, 'qualifierId': 56, 'value': 'Right'}, {'id': 5211513559, 'qualifierId': 212, 'value': '25.2'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;6,3;64,4;5,65;;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;64,4;6,3;;;;;;;0;0;76;50;Portland Timbers II;4610;DL;1,0
2720410321;744;4;2;76;57;6gaq85erpkvbyxvivd96wuw44;1;64,5;15,2;2024-09-14T22:39:01.482Z;2024-09-14T23:02:23Z;[{'id': 5211513591, 'qualifierId': 152}, {'id': 5211513593, 'qualifierId': 265}, {'id': 5211513589, 'qualifierId': 56, 'value': 'Right'}, {'id': 5211513595, 'qualifierId': 286}, {'id': 5211513587, 'qualifierId': 13}, {'id': 5211513629, 'qualifierId': 233, 'value': '717'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;4n560jtk6bl7mwe2y91qvwus;Foul;;;;;;;;;;;;;;;;;;;;717,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;76;57;Portland Timbers II;4617;Sub;1,0
2720410331;717;4;2;76;57;5ou8b446l1sl8frblkz3xi17g;0;35,5;84,8;2024-09-14T22:39:01.483Z;2024-09-14T23:02:23Z;[{'id': 5211513645, 'qualifierId': 233, 'value': '744'}, {'id': 5211513625, 'qualifierId': 265}, {'id': 5211513627, 'qualifierId': 285}, {'id': 5211513619, 'qualifierId': 13}, {'id': 5211513623, 'qualifierId': 152}, {'id': 5211513621, 'qualifierId': 56, 'value': 'Back'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;4n560jtk6bl7mwe2y91qvwus;Foul;;;;;;;;;;;;;;;;;;;;744,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;76;57;Los Angeles II;4617;DML;1,0
2720410407;745;1;2;77;11;6gaq85erpkvbyxvivd96wuw44;1;62,2;25,7;2024-09-14T22:39:15.777Z;2024-09-14T22:40:03Z;[{'id': 5211514067, 'qualifierId': 141, 'value': '11.5'}, {'id': 5211514065, 'qualifierId': 140, 'value': '56.8'}, {'id': 5211514061, 'qualifierId': 152}, {'id': 5211514071, 'qualifierId': 213, 'value': '4.18'}, {'id': 5211514069, 'qualifierId': 212, 'value': '11.2'}, {'id': 5211514063, 'qualifierId': 56, 'value': 'Right'}, {'id': 5211514059, 'qualifierId': 5}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;11,5;56,8;4,18;;11,2;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;56,8;11,5;;;;;;;0;0;77;11;Portland Timbers II;4631;Sub;1,0
2720410413;746;1;2;77;13;6gaq85erpkvbyxvivd96wuw44;1;56,8;11,5;2024-09-14T22:39:17.323Z;2024-09-14T22:39:18Z;[{'id': 5211514115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211514117, 'qualifierId': 140, 'value': '41.5'}, {'id': 5211514123, 'qualifierId': 213, 'value': '2.37'}, {'id': 5211514119, 'qualifierId': 141, 'value': '34.5'}, {'id': 5211514121, 'qualifierId': 212, 'value': '22.4'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;34,5;41,5;2,37;;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;41,5;34,5;;;;;;;0;0;77;13;Portland Timbers II;4633;DR;1,0
2720410443;747;1;2;77;14;6gaq85erpkvbyxvivd96wuw44;1;41,5;34,5;2024-09-14T22:39:18.666Z;2024-09-14T22:39:22Z;[{'id': 5211514259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211514261, 'qualifierId': 140, 'value': '43.6'}, {'id': 5211514263, 'qualifierId': 141, 'value': '54.7'}, {'id': 5211514267, 'qualifierId': 213, 'value': '1.41'}, {'id': 5211514265, 'qualifierId': 212, 'value': '13.9'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;54,7;43,6;1,41;;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;43,6;54,7;;;;;;;0;0;77;14;Portland Timbers II;4634;DL;1,0
2720410453;748;1;2;77;18;6gaq85erpkvbyxvivd96wuw44;1;55,0;51,9;2024-09-14T22:39:22.447Z;2024-09-14T22:39:24Z;[{'id': 5211514317, 'qualifierId': 140, 'value': '56.2'}, {'id': 5211514315, 'qualifierId': 56, 'value': 'Center'}, {'id': 5211514321, 'qualifierId': 212, 'value': '7.9'}, {'id': 5211514319, 'qualifierId': 141, 'value': '40.4'}, {'id': 5211514323, 'qualifierId': 213, 'value': '4.87'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;40,4;56,2;4,87;;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;56,2;40,4;;;;;;;0;0;77;18;Portland Timbers II;4638;DC;1,0
2720410477;749;1;2;77;19;6gaq85erpkvbyxvivd96wuw44;1;56,2;40,2;2024-09-14T22:39:23.962Z;2024-09-14T22:39:35Z;[{'id': 5211514473, 'qualifierId': 213, 'value': '5.62'}, {'id': 5211514471, 'qualifierId': 212, 'value': '12.8'}, {'id': 5211514759, 'qualifierId': 210, 'value': '15'}, {'id': 5211514469, 'qualifierId': 141, 'value': '28.7'}, {'id': 5211514467, 'qualifierId': 140, 'value': '65.8'}, {'id': 5211514465, 'qualifierId': 56, 'value': 'Center'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;1,0;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;28,7;65,8;5,62;;12,8;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;65,8;28,7;;;;;;;0;0;77;19;Portland Timbers II;4639;MC;1,0
2720410481;750;15;2;77;24;6gaq85erpkvbyxvivd96wuw44;1;78,0;47,0;2024-09-14T22:39:28.571Z;2024-09-18T12:29:36Z;[{'id': 5211514781, 'qualifierId': 147, 'value': '49.1'}, {'id': 5211514789, 'qualifierId': 233, 'value': '718'}, {'id': 5211514773, 'qualifierId': 102, 'value': '50.7'}, {'id': 5211514763, 'qualifierId': 79}, {'id': 5211514663, 'qualifierId': 72}, {'id': 5211514775, 'qualifierId': 103, 'value': '30.4'}, {'id': 5211514777, 'qualifierId': 215}, {'id': 5211514767, 'qualifierId': 29}, {'id': 5211514495, 'qualifierId': 22}, {'id': 5211514497, 'qualifierId': 18}, {'id': 5211514779, 'qualifierId': 146, 'value': '97.7'}, {'id': 5211514769, 'qualifierId': 55, 'value': '749'}, {'id': 5211514499, 'qualifierId': 56, 'value': 'Center'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;4n560jtk6bl7mwe2y91qvwus;Attempt Saved;;;;;;;;;;;;;;;;;;;;718,0;;;;;1,0;;;;;;;;;;;;;;;49,1;749,0;1,0;;97,7;30,4;1,0;50,7;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;97,7;49,1;50,7;30.4;749,0;d1w4zs63sx3cc7wnc8wshbfv8;0;0;77;24;Portland Timbers II;4644;Sub;1,0
2720410507;718;10;2;77;24;5ou8b446l1sl8frblkz3xi17g;1;4,3;50,1;2024-09-14T22:39:28.671Z;2024-09-18T12:29:42Z;[{'id': 5211514903, 'qualifierId': 181}, {'id': 5220981303, 'qualifierId': 175}, {'id': 5211514623, 'qualifierId': 182}, {'id': 5211514719, 'qualifierId': 233, 'value': '750'}, {'id': 5211514625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220981305, 'qualifierId': 378}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;4n560jtk6bl7mwe2y91qvwus;Save;;;;;;;;;;;;;;;;;;;;750,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;77;24;Los Angeles II;4644;GK;1,0
2720410573;719;6;2;77;25;5ou8b446l1sl8frblkz3xi17g;0;11,2;52,4;2024-09-14T22:39:29.775Z;2024-09-18T12:29:59Z;[{'id': 5211515419, 'qualifierId': 233, 'value': '751'}, {'id': 5211515081, 'qualifierId': 73}, {'id': 5211515079, 'qualifierId': 56, 'value': 'Back'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;4n560jtk6bl7mwe2y91qvwus;Corner Awarded;;;;;;;;;;;;;;;;;;;1,0;751,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;77;25;Los Angeles II;4645;GK;1,0
2720410489;751;6;2;77;25;6gaq85erpkvbyxvivd96wuw44;1;88,8;47,6;2024-09-14T22:39:29.775Z;2024-09-14T23:04:29Z;[{'id': 5211514535, 'qualifierId': 56, 'value': 'Center'}, {'id': 5211514537, 'qualifierId': 73}, {'id': 5211515411, 'qualifierId': 233, 'value': '719'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;4n560jtk6bl7mwe2y91qvwus;Corner Awarded;;;;;;;;;;;;;;;;;;;1,0;719,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;77;25;Portland Timbers II;4645;Sub;1,0
2720410639;752;1;2;77;47;6gaq85erpkvbyxvivd96wuw44;1;99,5;99,5;2024-09-14T22:39:51.673Z;2024-09-14T22:39:56Z;[{'id': 5211515593, 'qualifierId': 213, 'value': '3.27'}, {'id': 5211515589, 'qualifierId': 141, 'value': '96.3'}, {'id': 5211515591, 'qualifierId': 212, 'value': '16.4'}, {'id': 5211515583, 'qualifierId': 6}, {'id': 5211515585, 'qualifierId': 56, 'value': 'Left'}, {'id': 5211515587, 'qualifierId': 140, 'value': '84.0'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;96,3;84,0;3,27;;16,4;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;84,0;96,3;;;;;;;0;0;77;47;Portland Timbers II;4667;Sub;1,0
2720410649;753;1;2;77;49;6gaq85erpkvbyxvivd96wuw44;1;84,0;96,3;2024-09-14T22:39:53.266Z;2024-09-14T22:39:55Z;[{'id': 5211515653, 'qualifierId': 213, 'value': '3.77'}, {'id': 5211515649, 'qualifierId': 141, 'value': '85.6'}, {'id': 5211515651, 'qualifierId': 212, 'value': '12.4'}, {'id': 5211515645, 'qualifierId': 56, 'value': 'Left'}, {'id': 5211515647, 'qualifierId': 140, 'value': '74.4'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;85,6;74,4;3,77;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;74,4;85,6;;;;;;;0;0;77;49;Portland Timbers II;4669;FWL;1,0
2720410657;754;1;2;77;50;6gaq85erpkvbyxvivd96wuw44;0;74,4;85,3;2024-09-14T22:39:55.001Z;2024-09-18T12:30:12Z;[{'id': 5211515695, 'qualifierId': 213, 'value': '5.30'}, {'id': 5220981755, 'qualifierId': 20}, {'id': 5211515687, 'qualifierId': 56, 'value': 'Center'}, {'id': 5211515685, 'qualifierId': 155}, {'id': 5220981753, 'qualifierId': 223}, {'id': 5211515683, 'qualifierId': 2}, {'id': 5211515691, 'qualifierId': 141, 'value': '55.6'}, {'id': 5211515689, 'qualifierId': 140, 'value': '87.3'}, {'id': 5211515693, 'qualifierId': 212, 'value': '24.3'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;55,6;87,3;5,3;;24,3;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;87,3;55,6;;;;;;;0;0;77;50;Portland Timbers II;4670;MC;1,0
2720410673;720;12;2;77;53;5ou8b446l1sl8frblkz3xi17g;1;13,5;43,4;2024-09-14T22:39:57.249Z;2024-09-14T22:39:59Z;[{'id': 5211515809, 'qualifierId': 212, 'value': '16.6'}, {'id': 5211515803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211515807, 'qualifierId': 141, 'value': '41.5'}, {'id': 5211515805, 'qualifierId': 140, 'value': '29.3'}, {'id': 5211515811, 'qualifierId': 213, 'value': '6.21'}, {'id': 5211515829, 'qualifierId': 15}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;4n560jtk6bl7mwe2y91qvwus;Clearance;;;;;;;;;;41,5;29,3;6,21;;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;29,3;41,5;;;;;;;0;0;77;53;Los Angeles II;4673;DC;1,0
2720410699;755;1;2;77;54;6gaq85erpkvbyxvivd96wuw44;0;69,6;57,9;2024-09-14T22:39:58.657Z;2024-09-18T12:30:57Z;[{'id': 5211515967, 'qualifierId': 213, 'value': '4.78'}, {'id': 5211515965, 'qualifierId': 212, 'value': '30.8'}, {'id': 5211515959, 'qualifierId': 56, 'value': 'Right'}, {'id': 5211515961, 'qualifierId': 140, 'value': '71.5'}, {'id': 5211515963, 'qualifierId': 141, 'value': '12.7'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;12,7;71,5;4,78;;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;71,5;12,7;;;;;;;0;0;77;54;Portland Timbers II;4674;MC;1,0
