id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_JerseyNumber;value_Captain;value_Resume;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_LayOff;value_Direct;value_Foul;value_Shove/Push;value_DeletedEventType;value_FreeKickTaken;value_TouchTypeControl;value_LowGkIntervention;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_IntendedTackleTarget;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_FlickOn;value_BlockedPass;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_KeeperThrow;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_LeftFooted;value_AttemptedTackle;value_Overrun;value_ShirtPull/Holding;value_Assist;value_RegularPlay;value_GoalmouthZ;value_GoalShotGameClock;value_Assisted;value_GoalmouthY;value_LowRight;value_GkX;value_IndividualPlay;value_GkY;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BoxLeft;value_LastLine;value_TouchTypePass;value_OutOfBoxCentre;value_NotAssisted;value_BlockedY;value_BlockedX;value_LowLeft;value_ParriedDanger;value_Stooping;value_Hands;value_Fumble;value_Unchallenged;value_OverArm;value_ThroughBall;value_NotVisible;value_Left;value_IntentionalAssist;value_CornerTaken;value_InSwinger;value_FromCorner;value_FirstTouch;value_High;value_SmallBoxRight;value_NextEventGoalKick;value_GoalKick;value_BoxCentre;value_Blocked;value_LowCentre;value_DefBlock;value_Right;value_NotPastGoalLine;value_Volley;value_Low;value_SwitchOfPlay;value_HighLeft;value_LeadingToGoal;value_BigChance;value_FollowsADribble;value_RelatedError1Id;value_35Centre;value_Collected;value_Standing;value_GkKickFromHands;value_CloseRightAndHigh;value_PullBack;value_SmallBoxLeft;value_MisHit;value_Deflection;value_FreeKick;value_Minutes;value_Dissent;value_PlayersCaughtOffside;value_Indirect;value_EndType;value_Handball;value_CloseRight;value_FloatedCross;value_OverhitCross;value_Straight;value_MediumGkIntervention;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighGkIntervention;value_HighClaim;value_AerialFoul;value_BlockedClearance;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistTeam;value_Scored;value_Diving;value_BlockedCross;value_Injury;value_TacticalFoul;value_CloseLeft;value_DeniedGoalScoringOpp;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2679125403;910;1;1;0;6;5ou8b446l1sl8frblkz3xi17g;1;66,3;84,4;2024-04-21T21:03:47.125Z;2024-04-27T17:47:42Z;[{'id': 4984902579, 'qualifierId': 141, 'value': '80.7'}, {'id': 4984902571, 'qualifierId': 56, 'value': 'Left'}, {'id': 4984902563, 'qualifierId': 3}, {'id': 4984902577, 'qualifierId': 140, 'value': '58.6'}, {'id': 4984902583, 'qualifierId': 213, 'value': '3.44'}, {'id': 4984902581, 'qualifierId': 212, 'value': '8.5'}, {'id': 4984902567, 'qualifierId': 156}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;80,7;;;3,44;8,5;58,6;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;58,6;80,7;;;;;;;;0;0;6;Minnesota United II;6;FW;1,0
2676691301;6;4;1;0;10;5ou8b446l1sl8frblkz3xi17g;1;64,5;69,8;2024-04-21T21:03:50.653Z;2024-04-27T17:47:48Z;[{'id': 4971757955, 'qualifierId': 233, 'value': '7'}, {'id': 4971757821, 'qualifierId': 152}, {'id': 4971757817, 'qualifierId': 13}, {'id': 4972020491, 'qualifierId': 294}, {'id': 4971757825, 'qualifierId': 286}, {'id': 4971757819, 'qualifierId': 56, 'value': 'Center'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cdvxgoz7u66jq1ar2ymgr7yms;Foul;;;;;;;;;;;;;;;;;;;7,0;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;10;Minnesota United II;10;ML;1,0
2676691317;7;4;1;0;10;1pc6sx2h4rp113ldkbp5d2xas;0;35,5;30,2;2024-04-21T21:03:50.654Z;2024-04-27T17:47:50Z;[{'id': 4971757917, 'qualifierId': 152}, {'id': 4972020437, 'qualifierId': 294}, {'id': 4971757921, 'qualifierId': 285}, {'id': 4971757915, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971758015, 'qualifierId': 233, 'value': '6'}, {'id': 4971757913, 'qualifierId': 13}];3ybnbzd94ggt62wtqhtnbb1be;C. Harvey;;;cdvxgoz7u66jq1ar2ymgr7yms;Foul;;;;;;;;;;;;;;;;;;;6,0;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;10;Portland Timbers II;10;MC;1,0
2676691271;5;43;1;0;10;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-04-21T21:03:50.754Z;2024-04-27T17:46:48Z;[{'id': 4971757709, 'qualifierId': 141, 'value': '18.0'}, {'id': 4984897433, 'qualifierId': 144, 'value': '1'}, {'id': 4971757703, 'qualifierId': 3, 'value': '0'}, {'id': 4971757707, 'qualifierId': 140, 'value': '33.6'}, {'id': 4971757713, 'qualifierId': 213, 'value': '0.20'}, {'id': 4971757705, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971757711, 'qualifierId': 212, 'value': '4.8'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;cdvxgoz7u66jq1ar2ymgr7yms;Deleted event;;;;;;;;;;18,0;;;0,2;4,8;33,6;;;0,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;33,6;18,0;;;;;;;;0;0;10;Portland Timbers II;10;DR;1,0
2676691293;5;43;1;0;14;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-04-21T21:03:55.175Z;2024-04-21T21:04:00Z;[{'id': 4971757935, 'qualifierId': 144, 'value': '42'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;cdvxgoz7u66jq1ar2ymgr7yms;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;14;Minnesota United II;14;FW;1,0
2676711911;475;1;1;0;20;5ou8b446l1sl8frblkz3xi17g;1;58,5;69,7;2024-04-21T21:04:00.417Z;2024-04-21T21:59:33Z;[{'id': 4971874227, 'qualifierId': 140, 'value': '59.5'}, {'id': 4971874233, 'qualifierId': 213, 'value': '1.43'}, {'id': 4971874231, 'qualifierId': 212, 'value': '7.3'}, {'id': 4971874225, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971874223, 'qualifierId': 152}, {'id': 4971874229, 'qualifierId': 141, 'value': '80.3'}, {'id': 4971874221, 'qualifierId': 5}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;80,3;;;1,43;7,3;59,5;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;59,5;80,3;;;;;;;;0;0;20;Minnesota United II;20;MC;1,0
2676711981;476;1;1;0;21;5ou8b446l1sl8frblkz3xi17g;1;60,0;75,6;2024-04-21T21:04:01.417Z;2024-04-21T21:59:51Z;[{'id': 4971874851, 'qualifierId': 212, 'value': '22.1'}, {'id': 4971874849, 'qualifierId': 141, 'value': '72.3'}, {'id': 4971874847, 'qualifierId': 140, 'value': '39.1'}, {'id': 4971874853, 'qualifierId': 213, 'value': '3.24'}, {'id': 4971874845, 'qualifierId': 56, 'value': 'Back'}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;72,3;;;3,24;22,1;39,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;39,1;72,3;;;;;;;;0;0;21;Minnesota United II;21;AMC;1,0
2676691403;7;1;1;0;26;5ou8b446l1sl8frblkz3xi17g;1;40,2;68,8;2024-04-21T21:04:07.301Z;2024-04-21T21:59:35Z;[{'id': 4971758433, 'qualifierId': 213, 'value': '4.68'}, {'id': 4971758427, 'qualifierId': 140, 'value': '39.6'}, {'id': 4971758425, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971758431, 'qualifierId': 212, 'value': '22.7'}, {'id': 4971758429, 'qualifierId': 141, 'value': '35.5'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;35,5;;;4,68;22,7;39,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;39,6;35,5;;;;;;;;0;0;26;Minnesota United II;26;DC;1,0
2676691435;8;1;1;0;31;5ou8b446l1sl8frblkz3xi17g;1;35,3;35,7;2024-04-21T21:04:11.670Z;2024-04-21T21:04:17Z;[{'id': 4971758595, 'qualifierId': 212, 'value': '10.3'}, {'id': 4971758591, 'qualifierId': 140, 'value': '44.0'}, {'id': 4971758593, 'qualifierId': 141, 'value': '42.8'}, {'id': 4971758597, 'qualifierId': 213, 'value': '0.49'}, {'id': 4971758589, 'qualifierId': 56, 'value': 'Back'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;42,8;;;0,49;10,3;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;44,0;42,8;;;;;;;;0;0;31;Minnesota United II;31;DL;1,0
2676691441;9;1;1;0;32;5ou8b446l1sl8frblkz3xi17g;0;44,0;42,8;2024-04-21T21:04:12.853Z;2024-04-27T17:48:25Z;[{'id': 4971758619, 'qualifierId': 140, 'value': '36.0'}, {'id': 4971758623, 'qualifierId': 212, 'value': '16.6'}, {'id': 4971758617, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971758621, 'qualifierId': 141, 'value': '63.9'}, {'id': 4971758625, 'qualifierId': 213, 'value': '2.10'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;63,9;;;2,1;16,6;36,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;36,0;63,9;;;;;;;;0;0;32;Minnesota United II;32;MC;1,0
2676691437;11;8;1;0;33;1pc6sx2h4rp113ldkbp5d2xas;1;69,7;38,5;2024-04-21T21:04:13.737Z;2024-04-27T17:48:22Z;[{'id': 4971758601, 'qualifierId': 56, 'value': 'Center'}, {'id': 4984905783, 'qualifierId': 383}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;cdvxgoz7u66jq1ar2ymgr7yms;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;33;Portland Timbers II;33;AMR;1,0
2676691425;8;43;1;0;34;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-04-21T21:04:14.503Z;2024-04-21T21:04:22Z;[{'id': 4971758539, 'qualifierId': 285, 'value': '0'}, {'id': 4971758537, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971758751, 'qualifierId': 144, 'value': '7'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;cdvxgoz7u66jq1ar2ymgr7yms;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;34;Portland Timbers II;34;FW;1,0
2676691429;9;43;1;0;34;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-04-21T21:04:14.549Z;2024-04-21T21:04:21Z;[{'id': 4971758565, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971758567, 'qualifierId': 285, 'value': '0'}, {'id': 4971758729, 'qualifierId': 144, 'value': '7'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;cdvxgoz7u66jq1ar2ymgr7yms;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;34;Portland Timbers II;34;FW;1,0
2676691433;10;43;1;0;35;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-04-21T21:04:15.643Z;2024-04-21T21:04:20Z;[{'id': 4971758583, 'qualifierId': 285, 'value': '0'}, {'id': 4971758713, 'qualifierId': 144, 'value': '7'}, {'id': 4971758581, 'qualifierId': 56, 'value': 'Center'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;cdvxgoz7u66jq1ar2ymgr7yms;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;35;Portland Timbers II;35;FW;1,0
2676691459;12;61;1;0;35;1pc6sx2h4rp113ldkbp5d2xas;0;81,2;48,9;2024-04-21T21:04:15.643Z;2024-04-27T17:48:30Z;[{'id': 4971758671, 'qualifierId': 56, 'value': 'Center'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;cdvxgoz7u66jq1ar2ymgr7yms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;35;Portland Timbers II;35;AMR;1,0
2676691473;10;52;1;0;36;5ou8b446l1sl8frblkz3xi17g;1;12,8;51,1;2024-04-21T21:04:17.390Z;2024-04-27T17:48:40Z;[{'id': 4984907437, 'qualifierId': 376}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;cdvxgoz7u66jq1ar2ymgr7yms;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;36;Minnesota United II;36;GK;1,0
2676691485;11;80;1;0;43;5ou8b446l1sl8frblkz3xi17g;0;10,4;51,2;2024-04-21T21:04:24.134Z;2024-04-27T17:48:45Z;[];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;cdvxgoz7u66jq1ar2ymgr7yms;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;43;Minnesota United II;43;GK;1,0
2676691507;12;1;1;0;47;5ou8b446l1sl8frblkz3xi17g;1;10,4;51,2;2024-04-21T21:04:28.197Z;2024-04-21T21:04:30Z;[{'id': 4971759025, 'qualifierId': 213, 'value': '5.73'}, {'id': 4971759019, 'qualifierId': 140, 'value': '19.4'}, {'id': 4971759021, 'qualifierId': 141, 'value': '42.7'}, {'id': 4971759017, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971759023, 'qualifierId': 212, 'value': '11.1'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;42,7;;;5,73;11,1;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;19,4;42,7;;;;;;;;0;0;47;Minnesota United II;47;GK;1,0
2676691527;13;1;1;0;49;5ou8b446l1sl8frblkz3xi17g;1;16,4;46,4;2024-04-21T21:04:29.894Z;2024-04-21T21:04:32Z;[{'id': 4971759211, 'qualifierId': 141, 'value': '54.9'}, {'id': 4971759213, 'qualifierId': 212, 'value': '11.8'}, {'id': 4971759207, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971759215, 'qualifierId': 213, 'value': '2.63'}, {'id': 4971759209, 'qualifierId': 140, 'value': '6.6'}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;54,9;;;2,63;11,8;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;6,6;54,9;;;;;;;;0;0;49;Minnesota United II;49;MC;1,0
2676691535;14;1;1;0;52;5ou8b446l1sl8frblkz3xi17g;0;7,3;62,0;2024-04-21T21:04:32.598Z;2024-04-21T21:04:33Z;[{'id': 4971759279, 'qualifierId': 212, 'value': '31.2'}, {'id': 4971759273, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971759277, 'qualifierId': 141, 'value': '100.0'}, {'id': 4971759275, 'qualifierId': 140, 'value': '21.9'}, {'id': 4971759281, 'qualifierId': 213, 'value': '1.06'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;100,0;;;1,06;31,2;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;21,9;100,0;;;;;;;;0;0;52;Minnesota United II;52;GK;1,0
2676691571;13;5;1;0;53;1pc6sx2h4rp113ldkbp5d2xas;1;77,5;-1,8;2024-04-21T21:04:33.624Z;2024-04-21T22:02:12Z;[{'id': 4971759573, 'qualifierId': 347}, {'id': 4971759579, 'qualifierId': 233, 'value': '15'}, {'id': 4971759571, 'qualifierId': 56, 'value': 'Right'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;cdvxgoz7u66jq1ar2ymgr7yms;Out;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;53;Portland Timbers II;53;AMR;1,0
2676691539;15;5;1;0;53;5ou8b446l1sl8frblkz3xi17g;0;22,5;101,8;2024-04-21T21:04:33.624Z;2024-04-21T21:04:42Z;[{'id': 4971759303, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971759305, 'qualifierId': 347}, {'id': 4971759599, 'qualifierId': 233, 'value': '13'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;cdvxgoz7u66jq1ar2ymgr7yms;Out;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;53;Minnesota United II;53;GK;1,0
2676691591;14;1;1;1;0;1pc6sx2h4rp113ldkbp5d2xas;1;76,7;0,0;2024-04-21T21:04:41.299Z;2024-04-21T21:04:45Z;[{'id': 4971759751, 'qualifierId': 141, 'value': '8.2'}, {'id': 4971759743, 'qualifierId': 107}, {'id': 4971759759, 'qualifierId': 1}, {'id': 4971759755, 'qualifierId': 212, 'value': '27.1'}, {'id': 4971759747, 'qualifierId': 140, 'value': '51.7'}, {'id': 4971759745, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971759757, 'qualifierId': 213, 'value': '2.89'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;8,2;;;2,89;27,1;51,7;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;51,7;8,2;;;;;;;;0;1;0;Portland Timbers II;60;DR;1,0
2676691595;15;1;1;1;3;1pc6sx2h4rp113ldkbp5d2xas;0;57,8;1,7;2024-04-21T21:04:43.939Z;2024-04-27T17:49:31Z;[{'id': 4971759821, 'qualifierId': 141, 'value': '6.0'}, {'id': 4971759825, 'qualifierId': 213, 'value': '2.28'}, {'id': 4971759819, 'qualifierId': 140, 'value': '55.4'}, {'id': 4971759823, 'qualifierId': 212, 'value': '3.9'}, {'id': 4971759817, 'qualifierId': 56, 'value': 'Right'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;6,0;;;2,28;3,9;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;55,4;6,0;;;;;;;;0;1;3;Portland Timbers II;63;DL;1,0
2676691593;16;61;1;1;3;5ou8b446l1sl8frblkz3xi17g;1;44,9;94,0;2024-04-21T21:04:44.286Z;2024-04-27T17:49:28Z;[{'id': 4971759799, 'qualifierId': 56, 'value': 'Back'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;cdvxgoz7u66jq1ar2ymgr7yms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;1;3;Minnesota United II;63;FW;1,0
