id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Resume;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TouchTypeControl;value_IntendedTackleTarget;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Cross;value_Head;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_LeftFooted;value_DeletedEventType;value_LayOff;value_SwitchOfPlay;value_NotVisible;value_AttemptedTackle;value_PlayersCaughtOffside;value_Indirect;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_PullBack;value_Assist;value_HighLeft;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_RegularPlay;value_GoalmouthY;value_Assisted;value_MediumGkIntervention;value_Hands;value_Fumble;value_Standing;value_ParriedDanger;value_IntentionalAssist;value_GkY;value_CloseHigh;value_BoxCentre;value_FromCorner;value_FirstTouch;value_GkX;value_NextEventGoalKick;value_High;value_GoalKick;value_LowGkIntervention;value_BlockedPass;value_Low;value_BigChance;value_Unchallenged;value_Deflection;value_IndividualPlay;value_LowCentre;value_Diving;value_TouchTypePass;value_TakeOnOvertake;value_TacticalFoul;value_SetPiece;value_CloseLeft;value_FlickOn;value_Blocked;value_BoxLeft;value_LowLeft;value_DefBlock;value_GoalShotGameClock;value_GkXTimeOfGoal;value_SwerveLeft;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_LowRight;value_NotAssisted;value_TakeOnSpace;value_BlockedCross;value_Right;value_Minutes;value_SecondYellow;value_EndType;value_OverhitCross;value_Dissent;value_Overrun;value_BlockedClearance;value_HighCentre;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BoxDeepLeft;value_SmallBoxRight;value_Volley;value_FreeKick;value_NotPastGoalLine;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_Feet;value_ParriedSafe;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2726638701;85;1;1;11;35;eo64tqkioegeb09iice2hf8bt;1;63,5;86,2;2024-09-28T01:16:10.360Z;2024-09-28T01:16:12Z;[{'id': 5245687507, 'qualifierId': 213, 'value': '1.28'}, {'id': 5245687505, 'qualifierId': 212, 'value': '7.0'}, {'id': 5245687501, 'qualifierId': 140, 'value': '65.4'}, {'id': 5245687499, 'qualifierId': 56, 'value': 'Left'}, {'id': 5245687503, 'qualifierId': 141, 'value': '96.0'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;65,4;7,0;;;1,28;96,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;65,4;96,0;;;;;;;;0;11;35;Austin II;695;ML;1,0
2726638719;86;1;1;11;36;eo64tqkioegeb09iice2hf8bt;1;65,7;95,7;2024-09-28T01:16:12.257Z;2024-09-28T01:16:15Z;[{'id': 5245687595, 'qualifierId': 140, 'value': '59.6'}, {'id': 5245687599, 'qualifierId': 212, 'value': '9.4'}, {'id': 5245687597, 'qualifierId': 141, 'value': '85.6'}, {'id': 5245687601, 'qualifierId': 213, 'value': '3.96'}, {'id': 5245687593, 'qualifierId': 56, 'value': 'Left'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;59,6;9,4;;;3,96;85,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;59,6;85,6;;;;;;;;0;11;36;Austin II;696;DC;1,0
2726638743;87;1;1;11;39;eo64tqkioegeb09iice2hf8bt;1;61,8;87,5;2024-09-28T01:16:15.177Z;2024-09-28T01:16:18Z;[{'id': 5245687735, 'qualifierId': 141, 'value': '64.3'}, {'id': 5245687739, 'qualifierId': 213, 'value': '3.85'}, {'id': 5245687731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245687737, 'qualifierId': 212, 'value': '24.1'}, {'id': 5245687733, 'qualifierId': 140, 'value': '44.4'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;44,4;24,1;;;3,85;64,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;44,4;64,3;;;;;;;;0;11;39;Austin II;699;MC;1,0
2726638779;88;1;1;11;43;eo64tqkioegeb09iice2hf8bt;1;47,2;57,2;2024-09-28T01:16:18.384Z;2024-09-28T01:16:24Z;[{'id': 5245687965, 'qualifierId': 140, 'value': '47.5'}, {'id': 5245687969, 'qualifierId': 212, 'value': '16.9'}, {'id': 5245687967, 'qualifierId': 141, 'value': '82.0'}, {'id': 5245687963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245687971, 'qualifierId': 213, 'value': '1.55'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;47,5;16,9;;;1,55;82,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;47,5;82,0;;;;;;;;0;11;43;Austin II;703;DL;1,0
2726638811;89;1;1;11;48;eo64tqkioegeb09iice2hf8bt;1;49,2;73,9;2024-09-28T01:16:23.880Z;2024-09-28T01:16:28Z;[{'id': 5245688145, 'qualifierId': 1}, {'id': 5245688135, 'qualifierId': 56, 'value': 'Right'}, {'id': 5245688139, 'qualifierId': 141, 'value': '10.7'}, {'id': 5245688137, 'qualifierId': 140, 'value': '82.6'}, {'id': 5245688131, 'qualifierId': 155}, {'id': 5245688141, 'qualifierId': 212, 'value': '55.5'}, {'id': 5245688133, 'qualifierId': 196}, {'id': 5245688143, 'qualifierId': 213, 'value': '5.40'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;82,6;55,5;;;5,4;10,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;82,6;10,7;;;;;;;;0;11;48;Austin II;708;DC;1,0
2726638823;90;61;1;11;53;eo64tqkioegeb09iice2hf8bt;0;82,6;10,7;2024-09-28T01:16:28.600Z;2024-09-28T01:16:55Z;[{'id': 5245688187, 'qualifierId': 56, 'value': 'Right'}];bh7fb8v7o5wynmapdhlth594a;A. Coupland;;;eimsr1l6zvgixknl2cs8c0lw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;11;53;Austin II;713;MR;1,0
2726638833;132;1;1;11;53;d0c07im4a6oj8qa7f1zlt3pqs;0;15,2;84,2;2024-09-28T01:16:29.167Z;2024-09-28T01:16:30Z;[{'id': 5245688263, 'qualifierId': 1}, {'id': 5245688255, 'qualifierId': 140, 'value': '15.7'}, {'id': 5245688259, 'qualifierId': 212, 'value': '1.0'}, {'id': 5245688261, 'qualifierId': 213, 'value': '1.00'}, {'id': 5245688257, 'qualifierId': 141, 'value': '85.4'}, {'id': 5245688251, 'qualifierId': 157}, {'id': 5245688253, 'qualifierId': 56, 'value': 'Back'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;15,7;1,0;;;1,0;85,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;15,7;85,4;;;;;;;;0;11;53;Vancouver Whitecaps II;713;DC;1,0
2726639031;92;61;1;11;54;eo64tqkioegeb09iice2hf8bt;1;82,8;10,7;2024-09-28T01:16:29.585Z;2024-09-28T01:16:54Z;[{'id': 5245689287, 'qualifierId': 56, 'value': 'Right'}];bh7fb8v7o5wynmapdhlth594a;A. Coupland;;;eimsr1l6zvgixknl2cs8c0lw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;11;54;Austin II;714;MR;1,0
2726638841;133;49;1;11;55;d0c07im4a6oj8qa7f1zlt3pqs;1;15,6;90,0;2024-09-28T01:16:30.416Z;2024-09-28T01:16:30Z;[];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eimsr1l6zvgixknl2cs8c0lw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;11;55;Vancouver Whitecaps II;715;DC;1,0
2726638941;134;1;1;11;55;d0c07im4a6oj8qa7f1zlt3pqs;1;15,2;90,0;2024-09-28T01:16:30.991Z;2024-09-28T01:16:41Z;[{'id': 5245688799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245688807, 'qualifierId': 213, 'value': '0.14'}, {'id': 5245688805, 'qualifierId': 212, 'value': '10.1'}, {'id': 5245688801, 'qualifierId': 140, 'value': '24.7'}, {'id': 5245688803, 'qualifierId': 141, 'value': '92.0'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;24,7;10,1;;;0,14;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;24,7;92,0;;;;;;;;0;11;55;Vancouver Whitecaps II;715;DC;1,0
2726638945;135;61;1;12;2;d0c07im4a6oj8qa7f1zlt3pqs;0;51,0;81,5;2024-09-28T01:16:37.879Z;2024-09-28T01:17:45Z;[{'id': 5245688823, 'qualifierId': 56, 'value': 'Left'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;eimsr1l6zvgixknl2cs8c0lw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;12;2;Vancouver Whitecaps II;722;FWL;1,0
2726638919;91;4;1;12;3;eo64tqkioegeb09iice2hf8bt;1;46,8;26,8;2024-09-28T01:16:39.088Z;2024-09-28T01:19:58Z;[{'id': 5245688699, 'qualifierId': 286}, {'id': 5245688695, 'qualifierId': 152}, {'id': 5245688961, 'qualifierId': 233, 'value': '136'}, {'id': 5245688693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245688697, 'qualifierId': 265}, {'id': 5245688691, 'qualifierId': 13}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;eimsr1l6zvgixknl2cs8c0lw;Foul;;;;;;;;;;;;;;;;;;;;136,0;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;12;3;Austin II;723;MC;1,0
2726638959;136;4;1;12;3;d0c07im4a6oj8qa7f1zlt3pqs;0;53,2;73,2;2024-09-28T01:16:39.089Z;2024-09-28T01:19:58Z;[{'id': 5245688947, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245690511, 'qualifierId': 55, 'value': '137'}, {'id': 5245688983, 'qualifierId': 233, 'value': '91'}, {'id': 5245688945, 'qualifierId': 13}, {'id': 5245688951, 'qualifierId': 265}, {'id': 5245688953, 'qualifierId': 285}, {'id': 5245688949, 'qualifierId': 152}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;eimsr1l6zvgixknl2cs8c0lw;Foul;;;;;;;;;;;;;;;;;;;;91,0;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;1,0;;;137,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;137,0;3cbmr8hg3kszw5wl04p3ol27e;;0;12;3;Vancouver Whitecaps II;723;FWL;1,0
2726639111;137;17;1;12;21;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-28T01:16:56.448Z;2024-10-02T07:07:32Z;[{'id': 5245693395, 'qualifierId': 392}, {'id': 5245693397, 'qualifierId': 13, 'value': '243'}, {'id': 5245690485, 'qualifierId': 31}, {'id': 5245690489, 'qualifierId': 55, 'value': '136'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;eimsr1l6zvgixknl2cs8c0lw;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;136,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;136,0;3cbmr8hg3kszw5wl04p3ol27e;;0;12;21;Vancouver Whitecaps II;741;FWL;1,0
2729388569;704;27;1;12;25;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-09-28T01:17:00.529Z;2024-10-02T07:11:08Z;[{'id': 5260625035, 'qualifierId': 53, 'value': 'bhzjqo4qidpkmh7lqqir9h4ic'}, {'id': 5260625033, 'qualifierId': 41, 'value': 'Injury'}];;;;;eimsr1l6zvgixknl2cs8c0lw;Start delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;12;25;Austin II;745;;
2729388605;906;27;1;12;25;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-28T01:17:00.529Z;2024-10-02T07:10:46Z;[];;;;;eimsr1l6zvgixknl2cs8c0lw;Start delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;12;25;Vancouver Whitecaps II;745;;
2729388571;705;28;1;12;26;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-09-28T01:17:01.529Z;2024-10-02T07:10:32Z;[{'id': 5260624757, 'qualifierId': 55, 'value': '704'}];;;;;eimsr1l6zvgixknl2cs8c0lw;End delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;704,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;704,0;;;0;12;26;Austin II;746;;
2729388609;907;28;1;12;26;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-28T01:17:01.529Z;2024-10-02T07:10:47Z;[{'id': 5260624875, 'qualifierId': 55, 'value': '906'}];;;;;eimsr1l6zvgixknl2cs8c0lw;End delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;906,0;;;0;12;26;Vancouver Whitecaps II;746;;
2726639483;93;1;1;13;17;eo64tqkioegeb09iice2hf8bt;1;49,4;27,3;2024-09-28T01:17:52.383Z;2024-09-28T01:17:55Z;[{'id': 5245691749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245691753, 'qualifierId': 141, 'value': '55.2'}, {'id': 5245691757, 'qualifierId': 213, 'value': '2.14'}, {'id': 5245691745, 'qualifierId': 5}, {'id': 5245691751, 'qualifierId': 140, 'value': '37.8'}, {'id': 5245691747, 'qualifierId': 152}, {'id': 5245691755, 'qualifierId': 212, 'value': '22.5'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;37,8;22,5;;;2,14;55,2;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;37,8;55,2;;;;;;;;0;13;17;Austin II;797;DR;1,0
2726639495;94;1;1;13;20;eo64tqkioegeb09iice2hf8bt;1;45,7;56,3;2024-09-28T01:17:55.856Z;2024-09-28T01:17:57Z;[{'id': 5245691849, 'qualifierId': 141, 'value': '66.9'}, {'id': 5245691853, 'qualifierId': 213, 'value': '0.73'}, {'id': 5245691845, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245691851, 'qualifierId': 212, 'value': '10.8'}, {'id': 5245691847, 'qualifierId': 140, 'value': '53.4'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;53,4;10,8;;;0,73;66,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;53,4;66,9;;;;;;;;0;13;20;Austin II;800;DL;1,0
2726639517;95;1;1;13;22;eo64tqkioegeb09iice2hf8bt;1;53,4;66,9;2024-09-28T01:17:57.471Z;2024-09-28T01:18:00Z;[{'id': 5245691963, 'qualifierId': 141, 'value': '59.9'}, {'id': 5245691961, 'qualifierId': 140, 'value': '41.1'}, {'id': 5245691965, 'qualifierId': 212, 'value': '13.8'}, {'id': 5245691959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245691967, 'qualifierId': 213, 'value': '3.49'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;41,1;13,8;;;3,49;59,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;41,1;59,9;;;;;;;;0;13;22;Austin II;802;MC;1,0
2726639539;96;1;1;13;24;eo64tqkioegeb09iice2hf8bt;1;40,7;56,7;2024-09-28T01:18:00.216Z;2024-09-28T01:18:02Z;[{'id': 5245692103, 'qualifierId': 141, 'value': '29.2'}, {'id': 5245692107, 'qualifierId': 213, 'value': '5.04'}, {'id': 5245692101, 'qualifierId': 140, 'value': '46.7'}, {'id': 5245692099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245692105, 'qualifierId': 212, 'value': '19.7'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;46,7;19,7;;;5,04;29,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;46,7;29,2;;;;;;;;0;13;24;Austin II;804;DL;1,0
2726639561;97;1;1;13;27;eo64tqkioegeb09iice2hf8bt;1;47,1;28,5;2024-09-28T01:18:02.744Z;2024-09-28T01:18:06Z;[{'id': 5245692205, 'qualifierId': 140, 'value': '36.3'}, {'id': 5245692207, 'qualifierId': 141, 'value': '34.0'}, {'id': 5245692203, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245692211, 'qualifierId': 213, 'value': '2.82'}, {'id': 5245692209, 'qualifierId': 212, 'value': '11.9'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;36,3;11,9;;;2,82;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;36,3;34,0;;;;;;;;0;13;27;Austin II;807;MC;1,0
2726639589;98;1;1;13;31;eo64tqkioegeb09iice2hf8bt;1;31,6;37,3;2024-09-28T01:18:06.624Z;2024-09-28T01:18:10Z;[{'id': 5245692347, 'qualifierId': 141, 'value': '61.7'}, {'id': 5245692343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245692345, 'qualifierId': 140, 'value': '32.9'}, {'id': 5245692351, 'qualifierId': 213, 'value': '1.49'}, {'id': 5245692349, 'qualifierId': 212, 'value': '16.6'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;32,9;16,6;;;1,49;61,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;32,9;61,7;;;;;;;;0;13;31;Austin II;811;DR;1,0
2726639601;99;1;1;13;34;eo64tqkioegeb09iice2hf8bt;0;36,5;70,9;2024-09-28T01:18:10.192Z;2024-09-28T01:18:12Z;[{'id': 5245692467, 'qualifierId': 213, 'value': '0.08'}, {'id': 5245692459, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245692465, 'qualifierId': 212, 'value': '40.4'}, {'id': 5245692461, 'qualifierId': 140, 'value': '74.9'}, {'id': 5245692457, 'qualifierId': 155}, {'id': 5245692469, 'qualifierId': 1}, {'id': 5245692463, 'qualifierId': 141, 'value': '75.6'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;74,9;40,4;;;0,08;75,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;74,9;75,6;;;;;;;;0;13;34;Austin II;814;DL;1,0
2726639609;138;1;1;13;37;d0c07im4a6oj8qa7f1zlt3pqs;0;26,8;29,8;2024-09-28T01:18:13.054Z;2024-09-28T01:18:14Z;[{'id': 5245692543, 'qualifierId': 141, 'value': '29.7'}, {'id': 5245692545, 'qualifierId': 212, 'value': '10.5'}, {'id': 5245692535, 'qualifierId': 3}, {'id': 5245692541, 'qualifierId': 140, 'value': '36.8'}, {'id': 5245692547, 'qualifierId': 213, 'value': '6.28'}, {'id': 5245692537, 'qualifierId': 56, 'value': 'Back'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;36,8;10,5;;;6,28;29,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;36,8;29,7;;;;;;;;0;13;37;Vancouver Whitecaps II;817;DL;1,0
