id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Resume;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_TouchTypeClearance;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_IntendedTackleTarget;value_OutOfPlay;value_Head;value_MediumGkIntervention;value_KeeperThrow;value_Direct;value_Offensive;value_Foul;value_AttemptedTackle;value_Defensive;value_FreeKickTaken;value_BlockedPass;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_HeadPass;value_TouchTypeControl;value_TakeOnSpace;value_Chipped;value_DeletedEventType;value_TakeOnOvertake;value_TouchTypePass;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthZ;value_GoalmouthY;value_Assisted;value_LowCentre;value_RegularPlay;value_LeftFooted;value_BlockedX;value_Hands;value_Stooping;value_Collected;value_LowGkIntervention;value_Assist;value_GkY;value_BoxDeepLeft;value_IndividualPlay;value_HighLeft;value_GkX;value_GkXTimeOfGoal;value_BigChance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Shove/Push;value_RightFooted;value_Blocked;value_BoxLeft;value_LowRight;value_DefBlock;value_Left;value_Right;value_CornerTaken;value_Cross;value_InSwinger;value_LayOff;value_FastBreak;value_NotAssisted;value_IntentionalAssist;value_HitWoodwork;value_BoxCentre;value_LowLeft;value_Deflection;value_HitLeftPost;value_FirstTouch;value_FromCorner;value_Diving;value_OverArm;value_Overrun;value_OutSwinger;value_FreeKick;value_SwerveLeft;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_PlayersCaughtOffside;value_Indirect;value_HighClaim;value_HighGkIntervention;value_LeadingToAttempt;value_High;value_RelatedError1Id;value_OverhitCross;value_BlockedCross;value_BoxRight;value_ParriedSafe;value_NotVisible;value_GkKickFromHands;value_WeatherProblem;value_RefereeStop;value_ClockAffecting;value_ShirtPull/Holding;value_Injury;value_InjuredPlayerId;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HighRight;value_BoxDeepRight;value_Standing;value_MisHit;value_PenaltyTakerId;value_Penalty;value_Scored;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_NotPastGoalLine;value_OtherBodyPart;value_OwnGoal;value_Handball;value_NotRetreating;value_FlickOn;value_TimeWasting;value_HighCentre;value_TacticalFoul;value_SoloRun;value_FollowsADribble;value_Volley;value_CloseRight;value_Caught;value_ParriedDanger;value_Sliding;value_Feet;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2687203393;563;5;2;63;58;6ddsx316t3j0z6nolrky9k4r8;1;-1,4;47,6;2024-05-13T21:28:14.473Z;2024-05-13T21:28:16Z;[{'id': 5028871047, 'qualifierId': 346}, {'id': 5028871073, 'qualifierId': 233, 'value': '595'}, {'id': 5028871045, 'qualifierId': 56, 'value': 'Back'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;595,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;63;58;Chicago Fire II;3838;Sub;1,0
2687203397;595;5;2;63;58;8o8m08he36u0j4w08aj2iodn8;0;101,4;52,4;2024-05-13T21:28:14.473Z;2024-05-13T21:52:13Z;[{'id': 5028871063, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028871091, 'qualifierId': 233, 'value': '563'}, {'id': 5028871065, 'qualifierId': 346}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;563,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;63;58;New York City II;3838;FWR;1,0
2687203473;564;1;2;64;19;6ddsx316t3j0z6nolrky9k4r8;1;4,8;49,9;2024-05-13T21:28:35.720Z;2024-05-13T21:28:37Z;[{'id': 5028871497, 'qualifierId': 212, 'value': '12.5'}, {'id': 5028871491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028871489, 'qualifierId': 124}, {'id': 5028871495, 'qualifierId': 141, 'value': '31.6'}, {'id': 5028871493, 'qualifierId': 140, 'value': '6.3'}, {'id': 5028871503, 'qualifierId': 237}, {'id': 5028871499, 'qualifierId': 213, 'value': '4.84'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;12,5;;31,6;4,84;6,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;6,3;31,6;;;;;;;;0;64;19;Chicago Fire II;3859;GK;1,0
2687203479;565;1;2;64;20;6ddsx316t3j0z6nolrky9k4r8;1;6,3;31,6;2024-05-13T21:28:36.888Z;2024-05-13T21:28:38Z;[{'id': 5028871535, 'qualifierId': 141, 'value': '51.3'}, {'id': 5028871531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028871537, 'qualifierId': 212, 'value': '13.6'}, {'id': 5028871539, 'qualifierId': 213, 'value': '1.73'}, {'id': 5028871533, 'qualifierId': 140, 'value': '4.2'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;13,6;;51,3;1,73;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;4,2;51,3;;;;;;;;0;64;20;Chicago Fire II;3860;DC;1,0
2687203489;566;1;2;64;22;6ddsx316t3j0z6nolrky9k4r8;1;4,3;51,8;2024-05-13T21:28:38.585Z;2024-05-13T21:28:40Z;[{'id': 5028871583, 'qualifierId': 213, 'value': '6.02'}, {'id': 5028871577, 'qualifierId': 140, 'value': '39.1'}, {'id': 5028871581, 'qualifierId': 212, 'value': '37.8'}, {'id': 5028871573, 'qualifierId': 157}, {'id': 5028871575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028871579, 'qualifierId': 141, 'value': '37.3'}, {'id': 5028871585, 'qualifierId': 1}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;37,8;;37,3;6,02;39,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;39,1;37,3;;;;;;;;0;64;22;Chicago Fire II;3862;GK;1,0
2687203491;567;1;2;64;24;6ddsx316t3j0z6nolrky9k4r8;0;38,2;36,1;2024-05-13T21:28:40.809Z;2024-05-13T21:28:42Z;[{'id': 5028871599, 'qualifierId': 212, 'value': '15.6'}, {'id': 5028871593, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028871589, 'qualifierId': 3}, {'id': 5028871601, 'qualifierId': 213, 'value': '0.36'}, {'id': 5028871595, 'qualifierId': 140, 'value': '52.1'}, {'id': 5028871597, 'qualifierId': 141, 'value': '44.2'}, {'id': 5028871591, 'qualifierId': 168}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;15,6;;44,2;0,36;52,1;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;52,1;44,2;;;;;;;;0;64;24;Chicago Fire II;3864;AMR;1,0
2687203505;596;1;2;64;27;8o8m08he36u0j4w08aj2iodn8;0;46,6;56,5;2024-05-13T21:28:43.821Z;2024-05-13T21:28:45Z;[{'id': 5028871659, 'qualifierId': 212, 'value': '44.8'}, {'id': 5028871663, 'qualifierId': 1}, {'id': 5028871653, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028871655, 'qualifierId': 140, 'value': '89.0'}, {'id': 5028871661, 'qualifierId': 213, 'value': '6.18'}, {'id': 5028871651, 'qualifierId': 157}, {'id': 5028871657, 'qualifierId': 141, 'value': '49.5'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;44,8;;49,5;6,18;89,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;89,0;49,5;;;;;;;;0;64;27;New York City II;3867;DL;1,0
2687203513;568;52;2;64;30;6ddsx316t3j0z6nolrky9k4r8;1;12,2;43,9;2024-05-13T21:28:46.745Z;2024-05-31T14:23:34Z;[{'id': 5062752215, 'qualifierId': 377}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;coilkp3hp8av7hez1mtkxry1g;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;64;30;Chicago Fire II;3870;GK;1,0
2687203535;569;1;2;64;38;6ddsx316t3j0z6nolrky9k4r8;0;14,9;45,1;2024-05-13T21:28:54.538Z;2024-05-13T21:28:59Z;[{'id': 5028871805, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028871809, 'qualifierId': 141, 'value': '71.1'}, {'id': 5028871815, 'qualifierId': 1}, {'id': 5028871813, 'qualifierId': 213, 'value': '0.33'}, {'id': 5028871807, 'qualifierId': 140, 'value': '63.8'}, {'id': 5028871811, 'qualifierId': 212, 'value': '54.3'}, {'id': 5028871803, 'qualifierId': 199}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;54,3;;71,1;0,33;63,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;63,8;71,1;;;;;;;;0;64;38;Chicago Fire II;3878;GK;1,0
2687203541;597;4;2;64;44;8o8m08he36u0j4w08aj2iodn8;1;37,6;22,3;2024-05-13T21:29:00.023Z;2024-05-13T22:01:09Z;[{'id': 5028871849, 'qualifierId': 286}, {'id': 5028871841, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028871877, 'qualifierId': 233, 'value': '570'}, {'id': 5028871839, 'qualifierId': 13}, {'id': 5028871843, 'qualifierId': 152}, {'id': 5028895809, 'qualifierId': 294}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;coilkp3hp8av7hez1mtkxry1g;Foul;;;;;;;;;;;;;;;;;;;570,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;64;44;New York City II;3884;MC;1,0
2687203547;570;4;2;64;44;6ddsx316t3j0z6nolrky9k4r8;0;62,4;77,7;2024-05-13T21:29:00.024Z;2024-05-13T21:29:03Z;[{'id': 5028871871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028871881, 'qualifierId': 233, 'value': '597'}, {'id': 5028871875, 'qualifierId': 285}, {'id': 5028871867, 'qualifierId': 13}, {'id': 5028871869, 'qualifierId': 294}, {'id': 5028871873, 'qualifierId': 152}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;coilkp3hp8av7hez1mtkxry1g;Foul;;;;;;;;;;;;;;;;;;;597,0;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;64;44;Chicago Fire II;3884;AMC;1,0
2687203627;571;17;2;64;50;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-05-13T21:29:06.433Z;2024-05-13T21:29:36Z;[{'id': 5028872365, 'qualifierId': 37, 'value': '243'}, {'id': 5028872363, 'qualifierId': 31}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;coilkp3hp8av7hez1mtkxry1g;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;64;50;Chicago Fire II;3890;FW;1,0
2687203663;598;1;2;65;9;8o8m08he36u0j4w08aj2iodn8;1;25,4;16,2;2024-05-13T21:29:25.507Z;2024-05-13T21:29:28Z;[{'id': 5028872449, 'qualifierId': 212, 'value': '22.4'}, {'id': 5028872439, 'qualifierId': 5}, {'id': 5028872443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028872451, 'qualifierId': 213, 'value': '2.13'}, {'id': 5028872445, 'qualifierId': 140, 'value': '14.1'}, {'id': 5028872441, 'qualifierId': 152}, {'id': 5028872447, 'qualifierId': 141, 'value': '44.1'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;22,4;;44,1;2,13;14,1;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;14,1;44,1;;;;;;;;0;65;9;New York City II;3909;DL;1,0
2687203667;599;1;2;65;12;8o8m08he36u0j4w08aj2iodn8;1;14,1;44,1;2024-05-13T21:29:28.616Z;2024-05-13T21:29:31Z;[{'id': 5028872475, 'qualifierId': 212, 'value': '24.5'}, {'id': 5028872471, 'qualifierId': 140, 'value': '22.7'}, {'id': 5028872469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028872477, 'qualifierId': 213, 'value': '1.19'}, {'id': 5028872473, 'qualifierId': 141, 'value': '77.6'}];3oca1lvb4fr3l6efbstc8k6ad;S. Richey;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;24,5;;77,6;1,19;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;22,7;77,6;;;;;;;;0;65;12;New York City II;3912;GK;1,0
2687203677;600;1;2;65;15;8o8m08he36u0j4w08aj2iodn8;1;24,1;81,0;2024-05-13T21:29:31.741Z;2024-05-13T21:29:36Z;[{'id': 5028872529, 'qualifierId': 212, 'value': '16.9'}, {'id': 5028872523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028872525, 'qualifierId': 140, 'value': '36.2'}, {'id': 5028872531, 'qualifierId': 213, 'value': '0.72'}, {'id': 5028872527, 'qualifierId': 141, 'value': '97.4'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;16,9;;97,4;0,72;36,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;36,2;97,4;;;;;;;;0;65;15;New York City II;3915;DC;1,0
2687203679;601;50;2;65;19;8o8m08he36u0j4w08aj2iodn8;1;40,7;76,8;2024-05-13T21:29:35.975Z;2024-05-13T21:29:40Z;[{'id': 5028872535, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028872537, 'qualifierId': 286}, {'id': 5028872595, 'qualifierId': 233, 'value': '572'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;coilkp3hp8av7hez1mtkxry1g;Dispossessed;;;;;;;;;;;;;;;;;;;572,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;65;19;New York City II;3919;DC;1,0
2687203691;572;7;2;65;19;6ddsx316t3j0z6nolrky9k4r8;1;59,3;23,2;2024-05-13T21:29:35.976Z;2024-05-31T14:24:11Z;[{'id': 5062752575, 'qualifierId': 383}, {'id': 5028872585, 'qualifierId': 233, 'value': '601'}, {'id': 5028872571, 'qualifierId': 285}, {'id': 5028872569, 'qualifierId': 56, 'value': 'Center'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;coilkp3hp8av7hez1mtkxry1g;Tackle;;;;;;;;;;;;;;;;;;;601,0;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;65;19;Chicago Fire II;3919;Sub;1,0
2687203693;573;49;2;65;23;6ddsx316t3j0z6nolrky9k4r8;1;54,9;28,3;2024-05-13T21:29:39.563Z;2024-05-13T21:29:39Z;[];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;coilkp3hp8av7hez1mtkxry1g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;65;23;Chicago Fire II;3923;Sub;1,0
2687203697;574;1;2;65;23;6ddsx316t3j0z6nolrky9k4r8;1;54,9;28,3;2024-05-13T21:29:39.946Z;2024-05-13T21:29:41Z;[{'id': 5028872601, 'qualifierId': 140, 'value': '54.7'}, {'id': 5028872599, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028872603, 'qualifierId': 141, 'value': '33.4'}, {'id': 5028872607, 'qualifierId': 213, 'value': '1.63'}, {'id': 5028872605, 'qualifierId': 212, 'value': '3.5'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;3,5;;33,4;1,63;54,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;54,7;33,4;;;;;;;;0;65;23;Chicago Fire II;3923;Sub;1,0
2687203699;575;1;2;65;24;6ddsx316t3j0z6nolrky9k4r8;1;55,5;31,8;2024-05-13T21:29:41.002Z;2024-05-13T21:29:41Z;[{'id': 5028872611, 'qualifierId': 56, 'value': 'Right'}, {'id': 5028872613, 'qualifierId': 140, 'value': '58.6'}, {'id': 5028872617, 'qualifierId': 212, 'value': '12.1'}, {'id': 5028872619, 'qualifierId': 213, 'value': '4.98'}, {'id': 5028872615, 'qualifierId': 141, 'value': '14.6'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;12,1;;14,6;4,98;58,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;58,6;14,6;;;;;;;;0;65;24;Chicago Fire II;3924;Sub;1,0
2687203705;576;1;2;65;25;6ddsx316t3j0z6nolrky9k4r8;1;58,6;14,6;2024-05-13T21:29:41.722Z;2024-05-13T21:29:43Z;[{'id': 5028872645, 'qualifierId': 212, 'value': '10.1'}, {'id': 5028872641, 'qualifierId': 140, 'value': '58.2'}, {'id': 5028872639, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028872643, 'qualifierId': 141, 'value': '29.5'}, {'id': 5028872647, 'qualifierId': 213, 'value': '1.61'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;10,1;;29,5;1,61;58,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;58,2;29,5;;;;;;;;0;65;25;Chicago Fire II;3925;Sub;1,0
2687203711;577;1;2;65;27;6ddsx316t3j0z6nolrky9k4r8;1;58,5;33,6;2024-05-13T21:29:43.162Z;2024-05-13T21:29:47Z;[{'id': 5028872733, 'qualifierId': 140, 'value': '65.6'}, {'id': 5028872739, 'qualifierId': 213, 'value': '0.67'}, {'id': 5028872731, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028872737, 'qualifierId': 212, 'value': '9.5'}, {'id': 5028872735, 'qualifierId': 141, 'value': '42.2'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;9,5;;42,2;0,67;65,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;65,6;42,2;;;;;;;;0;65;27;Chicago Fire II;3927;Sub;1,0
2687203723;578;1;2;65;31;6ddsx316t3j0z6nolrky9k4r8;1;75,5;32,8;2024-05-13T21:29:47.019Z;2024-05-13T21:29:52Z;[{'id': 5028872811, 'qualifierId': 140, 'value': '70.5'}, {'id': 5028872813, 'qualifierId': 141, 'value': '21.9'}, {'id': 5028872817, 'qualifierId': 213, 'value': '4.10'}, {'id': 5028872815, 'qualifierId': 212, 'value': '9.1'}, {'id': 5028872809, 'qualifierId': 56, 'value': 'Center'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;9,1;;21,9;4,1;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;70,5;21,9;;;;;;;;0;65;31;Chicago Fire II;3931;FW;1,0
2687203729;579;43;2;65;36;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-05-13T21:29:52.187Z;2024-05-31T14:24:37Z;[{'id': 5062752771, 'qualifierId': 144, 'value': '3'}, {'id': 5028872841, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028872843, 'qualifierId': 286, 'value': '0'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;coilkp3hp8av7hez1mtkxry1g;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;65;36;Chicago Fire II;3936;Sub;1,0
