id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_Resume;value_TeamKit;value_Involved;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Chipped;value_FlickOn;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Launch;value_Offensive;value_TakeOnSpace;value_TouchTypeClearance;value_Defensive;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypePass;value_DeletedEventType;value_HeadPass;value_Assist;value_TakeOnOvertake;value_IndividualPlay;value_GoalmouthZ;value_LeftFooted;value_RegularPlay;value_RelatedEventId;value_LowRight;value_BlockedX;value_BlockedY;value_Assisted;value_GoalmouthY;value_35Centre;value_Caught;value_Hands;value_HighGkIntervention;value_Standing;value_SwitchOfPlay;value_Defensive1V1;value_NotVisible;value_BlockedPass;value_OutOfPlay;value_LayOff;value_CloseLeft;value_GkY;value_OutOfBoxCentre;value_RightFooted;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_Shove/Push;value_TouchTypeControl;value_ThroughBall;value_ShirtPull/Holding;value_Handball;value_IntentionalAssist;value_GoalShotTimestamp;value_KeeperTouched;value_GoalShotGameClock;value_LowCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_FirstTouch;value_BoxLeft;value_BigChance;value_1On1;value_YellowCard;value_RecklessOffence;value_InSwinger;value_Cross;value_Straight;value_FloatedCross;value_OutSwinger;value_Right;value_PlayersCaughtOffside;value_RefereeDelay;value_DrinksBreak;value_Indirect;value_Head;value_Weak;value_SetPiece;value_CloseLeftAndHigh;value_BoxRight;value_TacticalFoul;value_LowLeft;value_NotAssisted;value_Blocked;value_DefBlock;value_Left;value_CornerTaken;value_Minutes;value_OverhitCross;value_High;value_EndType;value_MediumGkIntervention;value_KeeperThrow;value_NotRetreating;value_LowGkIntervention;value_DrivenCross;value_BlockedCross;value_TimeWasting;value_FromCorner;value_SwerveLeft;value_HighRight;value_NotPastGoalLine;value_Collected;value_FromShotOffTarget;value_Stooping;value_ParriedSafe;value_Overrun;value_Strong;value_ParriedDanger;value_Fumble;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxCentre;value_PullBack;value_BlockedClearance;value_MisHit;value_Volley;value_FastBreak;value_Diving;value_OtherReason;value_InjuredPlayerId;value_Injury;value_BoxDeepRight;value_Deflection;value_GkKickFromHands;value_OutOnSideline;value_IncorrectOutOfPlayDecision;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_HighCentre;value_CloseRight;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695067893;619;1;2;68;27;d0c07im4a6oj8qa7f1zlt3pqs;1;34,8;38,5;2024-06-08T02:32:19.199Z;2024-06-08T02:32:23Z;[{'id': 5071899909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071899917, 'qualifierId': 213, 'value': '2.05'}, {'id': 5071899915, 'qualifierId': 212, 'value': '22.7'}, {'id': 5071899911, 'qualifierId': 140, 'value': '24.9'}, {'id': 5071899913, 'qualifierId': 141, 'value': '68.2'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;22,7;2,05;;68,2;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;24,9;68,2;;;;;;;;0;68;27;Colorado Rapids II;4107;MC;1,0
2695067897;620;1;2;68;31;d0c07im4a6oj8qa7f1zlt3pqs;1;33,8;66,7;2024-06-08T02:32:22.992Z;2024-06-08T02:32:26Z;[{'id': 5071899939, 'qualifierId': 212, 'value': '17.0'}, {'id': 5071899937, 'qualifierId': 141, 'value': '44.0'}, {'id': 5071899933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071899935, 'qualifierId': 140, 'value': '27.0'}, {'id': 5071899941, 'qualifierId': 213, 'value': '4.28'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;17,0;4,28;;44,0;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;27,0;44,0;;;;;;;;0;68;31;Colorado Rapids II;4111;DC;1,0
2695067903;621;1;2;68;34;d0c07im4a6oj8qa7f1zlt3pqs;1;27,4;39,5;2024-06-08T02:32:26.336Z;2024-06-08T02:32:30Z;[{'id': 5071899977, 'qualifierId': 213, 'value': '5.01'}, {'id': 5071899969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071899973, 'qualifierId': 141, 'value': '23.4'}, {'id': 5071899971, 'qualifierId': 140, 'value': '30.6'}, {'id': 5071899975, 'qualifierId': 212, 'value': '11.5'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;11,5;5,01;;23,4;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;30,6;23,4;;;;;;;;0;68;34;Colorado Rapids II;4114;DL;1,0
2695067905;622;1;2;68;38;d0c07im4a6oj8qa7f1zlt3pqs;1;35,7;19,4;2024-06-08T02:32:30.736Z;2024-06-08T02:32:52Z;[{'id': 5071899987, 'qualifierId': 141, 'value': '15.9'}, {'id': 5071899983, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071899985, 'qualifierId': 140, 'value': '60.1'}, {'id': 5071899991, 'qualifierId': 213, 'value': '6.19'}, {'id': 5071899989, 'qualifierId': 212, 'value': '25.7'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;25,7;6,19;;15,9;60,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;60,1;15,9;;;;;;;;0;68;38;Colorado Rapids II;4118;DR;1,0
2695067907;623;61;2;68;39;d0c07im4a6oj8qa7f1zlt3pqs;0;60,2;15,9;2024-06-08T02:32:31.856Z;2024-06-08T02:32:53Z;[{'id': 5071899995, 'qualifierId': 56, 'value': 'Right'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;dbl4khkyxz3wn6wrkmemwwk5w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;68;39;Colorado Rapids II;4119;FW;1,0
2695067913;615;1;2;68;40;iiolvosiuokkrl5iuoxcjo4p;1;30,3;91,8;2024-06-08T02:32:32.715Z;2024-06-08T02:34:45Z;[{'id': 5071900849, 'qualifierId': 212, 'value': '25.1'}, {'id': 5071900847, 'qualifierId': 141, 'value': '66.9'}, {'id': 5071900845, 'qualifierId': 140, 'value': '12.7'}, {'id': 5071900843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900851, 'qualifierId': 213, 'value': '3.88'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;25,1;3,88;;66,9;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;12,7;66,9;;;;;;;;0;68;40;Austin II;4120;DC;1,0
2695067917;616;49;2;68;43;iiolvosiuokkrl5iuoxcjo4p;1;13,7;66,5;2024-06-08T02:32:35.305Z;2024-06-08T02:32:35Z;[];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;dbl4khkyxz3wn6wrkmemwwk5w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;68;43;Austin II;4123;GK;1,0
2695067919;617;1;2;68;43;iiolvosiuokkrl5iuoxcjo4p;1;13,7;66,5;2024-06-08T02:32:35.481Z;2024-06-08T02:32:36Z;[{'id': 5071900031, 'qualifierId': 140, 'value': '22.1'}, {'id': 5071900033, 'qualifierId': 141, 'value': '67.8'}, {'id': 5071900029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900035, 'qualifierId': 212, 'value': '8.9'}, {'id': 5071900037, 'qualifierId': 213, 'value': '0.10'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;8,9;0,1;;67,8;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;22,1;67,8;;;;;;;;0;68;43;Austin II;4123;GK;1,0
2695067923;618;1;2;68;44;iiolvosiuokkrl5iuoxcjo4p;1;22,1;67,8;2024-06-08T02:32:36.345Z;2024-06-08T02:32:38Z;[{'id': 5071900053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900055, 'qualifierId': 140, 'value': '25.3'}, {'id': 5071900057, 'qualifierId': 141, 'value': '65.3'}, {'id': 5071900059, 'qualifierId': 212, 'value': '3.8'}, {'id': 5071900061, 'qualifierId': 213, 'value': '5.81'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;3,8;5,81;;65,3;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;25,3;65,3;;;;;;;;0;68;44;Austin II;4124;DC;1,0
2695067931;619;1;2;68;46;iiolvosiuokkrl5iuoxcjo4p;1;25,3;64,8;2024-06-08T02:32:38.297Z;2024-06-08T02:32:41Z;[{'id': 5071900109, 'qualifierId': 213, 'value': '5.39'}, {'id': 5071900107, 'qualifierId': 212, 'value': '6.4'}, {'id': 5071900103, 'qualifierId': 140, 'value': '29.1'}, {'id': 5071900101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900105, 'qualifierId': 141, 'value': '57.5'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;6,4;5,39;;57,5;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;29,1;57,5;;;;;;;;0;68;46;Austin II;4126;MC;1,0
2695067937;620;1;2;68;49;iiolvosiuokkrl5iuoxcjo4p;1;30,7;60,1;2024-06-08T02:32:41.161Z;2024-06-08T02:32:43Z;[{'id': 5071900127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900131, 'qualifierId': 141, 'value': '68.8'}, {'id': 5071900133, 'qualifierId': 212, 'value': '6.3'}, {'id': 5071900135, 'qualifierId': 213, 'value': '1.91'}, {'id': 5071900129, 'qualifierId': 140, 'value': '28.7'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;6,3;1,91;;68,8;28,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;28,7;68,8;;;;;;;;0;68;49;Austin II;4129;MC;1,0
2695067941;621;1;2;68;51;iiolvosiuokkrl5iuoxcjo4p;1;28,9;68,1;2024-06-08T02:32:43.849Z;2024-06-08T02:32:50Z;[{'id': 5071900167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900169, 'qualifierId': 140, 'value': '28.3'}, {'id': 5071900171, 'qualifierId': 141, 'value': '36.9'}, {'id': 5071900175, 'qualifierId': 213, 'value': '4.68'}, {'id': 5071900173, 'qualifierId': 212, 'value': '21.2'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;21,2;4,68;;36,9;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;28,3;36,9;;;;;;;;0;68;51;Austin II;4131;DC;1,0
2695067943;622;1;2;68;58;iiolvosiuokkrl5iuoxcjo4p;1;29,1;34,6;2024-06-08T02:32:49.929Z;2024-06-08T02:32:52Z;[{'id': 5071900181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900183, 'qualifierId': 140, 'value': '27.8'}, {'id': 5071900185, 'qualifierId': 141, 'value': '54.7'}, {'id': 5071900187, 'qualifierId': 212, 'value': '13.7'}, {'id': 5071900189, 'qualifierId': 213, 'value': '1.67'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;13,7;1,67;;54,7;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;27,8;54,7;;;;;;;;0;68;58;Austin II;4138;DL;1,0
2695067945;623;1;2;69;0;iiolvosiuokkrl5iuoxcjo4p;0;28,4;55,5;2024-06-08T02:32:52.025Z;2024-06-08T02:32:53Z;[{'id': 5071900203, 'qualifierId': 1}, {'id': 5071900199, 'qualifierId': 212, 'value': '34.7'}, {'id': 5071900201, 'qualifierId': 213, 'value': '0.60'}, {'id': 5071900193, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071900195, 'qualifierId': 140, 'value': '55.6'}, {'id': 5071900197, 'qualifierId': 141, 'value': '84.4'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;34,7;0,6;;84,4;55,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;55,6;84,4;;;;;;;;0;69;0;Austin II;4140;MC;1,0
2695067947;624;49;2;69;3;d0c07im4a6oj8qa7f1zlt3pqs;1;45,5;13,4;2024-06-08T02:32:55.617Z;2024-06-08T02:32:55Z;[];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dbl4khkyxz3wn6wrkmemwwk5w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;69;3;Colorado Rapids II;4143;DR;1,0
2695067949;625;1;2;69;8;d0c07im4a6oj8qa7f1zlt3pqs;1;38,8;19,1;2024-06-08T02:33:00.176Z;2024-06-08T02:33:05Z;[{'id': 5071900209, 'qualifierId': 141, 'value': '52.2'}, {'id': 5071900211, 'qualifierId': 212, 'value': '41.3'}, {'id': 5071900213, 'qualifierId': 213, 'value': '2.57'}, {'id': 5071900215, 'qualifierId': 1}, {'id': 5071900205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900207, 'qualifierId': 140, 'value': '5.8'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;41,3;2,57;;52,2;5,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;5,8;52,2;;;;;;;;0;69;8;Colorado Rapids II;4148;DR;1,0
2695067951;626;1;2;69;13;d0c07im4a6oj8qa7f1zlt3pqs;1;8,0;54,3;2024-06-08T02:33:04.914Z;2024-06-08T02:33:07Z;[{'id': 5071900227, 'qualifierId': 212, 'value': '39.6'}, {'id': 5071900223, 'qualifierId': 140, 'value': '30.6'}, {'id': 5071900225, 'qualifierId': 141, 'value': '7.6'}, {'id': 5071900229, 'qualifierId': 213, 'value': '5.35'}, {'id': 5071900231, 'qualifierId': 1}, {'id': 5071900219, 'qualifierId': 155}, {'id': 5071900221, 'qualifierId': 56, 'value': 'Back'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;39,6;5,35;;7,6;30,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;30,6;7,6;;;;;;;;0;69;13;Colorado Rapids II;4153;GK;1,0
2695067953;627;61;2;69;15;d0c07im4a6oj8qa7f1zlt3pqs;0;30,6;7,6;2024-06-08T02:33:07.010Z;2024-06-08T02:33:07Z;[{'id': 5071900235, 'qualifierId': 56, 'value': 'Back'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dbl4khkyxz3wn6wrkmemwwk5w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;69;15;Colorado Rapids II;4155;DR;1,0
2695067955;624;49;2;69;15;iiolvosiuokkrl5iuoxcjo4p;1;62,7;88,1;2024-06-08T02:33:07.849Z;2024-06-08T02:33:07Z;[];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;;dbl4khkyxz3wn6wrkmemwwk5w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;69;15;Austin II;4155;Sub;1,0
2695067957;625;1;2;69;17;iiolvosiuokkrl5iuoxcjo4p;1;57,5;90,0;2024-06-08T02:33:09.242Z;2024-06-08T02:33:11Z;[{'id': 5071900257, 'qualifierId': 213, 'value': '4.77'}, {'id': 5071900247, 'qualifierId': 140, 'value': '57.9'}, {'id': 5071900251, 'qualifierId': 141, 'value': '78.6'}, {'id': 5071900255, 'qualifierId': 212, 'value': '7.8'}, {'id': 5071900245, 'qualifierId': 56, 'value': 'Center'}];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;7,8;4,77;;78,6;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;57,9;78,6;;;;;;;;0;69;17;Austin II;4157;Sub;1,0
2695067959;626;1;2;69;19;iiolvosiuokkrl5iuoxcjo4p;1;59,0;75,1;2024-06-08T02:33:11.081Z;2024-06-08T02:33:14Z;[{'id': 5071900269, 'qualifierId': 140, 'value': '44.5'}, {'id': 5071900271, 'qualifierId': 141, 'value': '43.3'}, {'id': 5071900267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900273, 'qualifierId': 212, 'value': '26.4'}, {'id': 5071900275, 'qualifierId': 213, 'value': '4.10'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;26,4;4,1;;43,3;44,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,5;43,3;;;;;;;;0;69;19;Austin II;4159;MC;1,0
2695067961;627;1;2;69;22;iiolvosiuokkrl5iuoxcjo4p;1;44,1;44,4;2024-06-08T02:33:14.138Z;2024-06-08T02:33:16Z;[{'id': 5071900283, 'qualifierId': 141, 'value': '63.1'}, {'id': 5071900281, 'qualifierId': 140, 'value': '52.0'}, {'id': 5071900285, 'qualifierId': 212, 'value': '15.2'}, {'id': 5071900287, 'qualifierId': 213, 'value': '0.99'}, {'id': 5071900279, 'qualifierId': 56, 'value': 'Center'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;15,2;0,99;;63,1;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;52,0;63,1;;;;;;;;0;69;22;Austin II;4162;DL;1,0
2695067963;628;1;2;69;24;iiolvosiuokkrl5iuoxcjo4p;1;52,6;65,0;2024-06-08T02:33:16.825Z;2024-06-08T02:33:18Z;[{'id': 5071900299, 'qualifierId': 213, 'value': '0.45'}, {'id': 5071900297, 'qualifierId': 212, 'value': '7.8'}, {'id': 5071900295, 'qualifierId': 141, 'value': '70.0'}, {'id': 5071900291, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071900293, 'qualifierId': 140, 'value': '59.3'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;7,8;0,45;;70,0;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;59,3;70,0;;;;;;;;0;69;24;Austin II;4164;MC;1,0
2695067965;629;1;2;69;26;iiolvosiuokkrl5iuoxcjo4p;1;59,3;70,0;2024-06-08T02:33:18.186Z;2024-06-08T02:33:19Z;[{'id': 5071900309, 'qualifierId': 212, 'value': '11.3'}, {'id': 5071900315, 'qualifierId': 156}, {'id': 5071900305, 'qualifierId': 140, 'value': '48.6'}, {'id': 5071900303, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071900307, 'qualifierId': 141, 'value': '67.8'}, {'id': 5071900311, 'qualifierId': 213, 'value': '3.27'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;11,3;3,27;;67,8;48,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;48,6;67,8;;;;;;;;0;69;26;Austin II;4166;AMC;1,0
