id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamKit;value_Captain;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Length;value_Zone;value_PassEndX;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Direct;value_Offensive;value_Foul;value_Shove/Push;value_Defensive;value_Cross;value_FreeKickTaken;value_Chipped;value_OutOfPlay;value_KeeperThrow;value_SwitchOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_BlockedPass;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_LayOff;value_Assist;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_RightFooted;value_IndividualPlay;value_CloseRight;value_GoalmouthY;value_Assisted;value_GoalmouthZ;value_GkY;value_RelatedEventId;value_IntendedTackleTarget;value_HeadPass;value_High;value_BlockedY;value_Blocked;value_HitWoodwork;value_LowCentre;value_HitBar;value_BlockedX;value_DefBlock;value_PlayersCaughtOffside;value_FollowsShotRebound;value_DeletedEventType;value_Indirect;value_TacticalFoul;value_YellowCard;value_LeftFooted;value_BoxRight;value_NotAssisted;value_Stooping;value_Collected;value_Hands;value_NotVisible;value_BoxCentre;value_CloseLeft;value_IntentionalAssist;value_SwerveLeft;value_LowLeft;value_BoxLeft;value_FirstTouch;value_Fumble;value_ParriedDanger;value_ShirtPull/Holding;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_GoalShotGameClock;value_GoalShotTimestamp;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_CausingPlayer;value_RecklessOffence;value_FlickOn;value_DrinksBreak;value_RefereeDelay;value_HighLeft;value_SmallBoxLeft;value_LowRight;value_FollowsADribble;value_CloseHigh;value_Minutes;value_PullBack;value_35Centre;value_FreeKick;value_EndType;value_GkHoof;value_OutSwinger;value_Overrun;value_InjuredPlayerId;value_Injury;value_ThroughBall;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_FastBreak;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FromCorner;value_NotPastGoalLine;value_Feet;value_Sliding;value_ParriedSafe;value_SetPiece;value_AerialFoul;value_CloseRightAndHigh;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2711642505;514;5;2;62;40;1pc6sx2h4rp113ldkbp5d2xas;0;101,1;17,2;2024-08-22T01:28:56.262Z;2024-08-22T02:07:16Z;[{'id': 5163453763, 'qualifierId': 233, 'value': '547'}, {'id': 5163453573, 'qualifierId': 56, 'value': 'Right'}, {'id': 5163453575, 'qualifierId': 346}];clqg0gusupd6cehokpggbslck;E. Nieves;;;bzxivr33jhmizbymk316otj4k;Out;;;;;;;;;;;;;;;;;;;547,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;62;40;Houston Dynamo II;3760;Sub;1,0
2711642535;547;5;2;62;40;7pmw399vh2v44cjle4fkklp1w;1;-1,1;82,8;2024-08-22T01:28:56.262Z;2024-08-22T02:07:15Z;[{'id': 5163453741, 'qualifierId': 346}, {'id': 5163453739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163453755, 'qualifierId': 233, 'value': '514'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bzxivr33jhmizbymk316otj4k;Out;;;;;;;;;;;;;;;;;;;514,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;62;40;Minnesota United II;3760;AML;1,0
2711642539;548;1;2;62;51;7pmw399vh2v44cjle4fkklp1w;1;4,7;50,1;2024-08-22T01:29:07.599Z;2024-08-22T01:29:08Z;[{'id': 5163453793, 'qualifierId': 213, 'value': '4.68'}, {'id': 5163453787, 'qualifierId': 140, 'value': '4.6'}, {'id': 5163453789, 'qualifierId': 141, 'value': '44.6'}, {'id': 5163453783, 'qualifierId': 124}, {'id': 5163453785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163453797, 'qualifierId': 237}, {'id': 5163453791, 'qualifierId': 212, 'value': '3.7'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;4,68;44,6;3,7;;4,6;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;4,6;44,6;;;;;;;;0;62;51;Minnesota United II;3771;GK;1,0
2711642557;549;1;2;62;52;7pmw399vh2v44cjle4fkklp1w;1;4,6;44,6;2024-08-22T01:29:08.719Z;2024-08-22T01:29:15Z;[{'id': 5163453941, 'qualifierId': 140, 'value': '9.1'}, {'id': 5163453947, 'qualifierId': 213, 'value': '4.91'}, {'id': 5163453945, 'qualifierId': 212, 'value': '24.5'}, {'id': 5163453943, 'qualifierId': 141, 'value': '9.3'}, {'id': 5163453939, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;4,91;9,3;24,5;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;9,1;9,3;;;;;;;;0;62;52;Minnesota United II;3772;DL;1,0
2711642553;515;83;2;62;57;1pc6sx2h4rp113ldkbp5d2xas;0;77,1;70,5;2024-08-22T01:29:13.791Z;2024-08-22T01:29:17Z;[{'id': 5163453977, 'qualifierId': 399, 'value': '1snfyu5dmv164k5cl87chjlsk'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;62;57;Houston Dynamo II;3777;DML;1,0
2711642561;550;1;2;62;59;7pmw399vh2v44cjle4fkklp1w;1;32,5;33,7;2024-08-22T01:29:15.191Z;2024-08-22T01:29:16Z;[{'id': 5163453973, 'qualifierId': 213, 'value': '5.31'}, {'id': 5163453967, 'qualifierId': 140, 'value': '38.7'}, {'id': 5163453969, 'qualifierId': 141, 'value': '19.7'}, {'id': 5163453971, 'qualifierId': 212, 'value': '11.5'}, {'id': 5163453965, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;5,31;19,7;11,5;;38,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;38,7;19,7;;;;;;;;0;62;59;Minnesota United II;3779;DR;1,0
2711642567;551;1;2;63;0;7pmw399vh2v44cjle4fkklp1w;1;40,7;14,9;2024-08-22T01:29:16.826Z;2024-08-22T01:29:21Z;[{'id': 5163454011, 'qualifierId': 140, 'value': '54.2'}, {'id': 5163454017, 'qualifierId': 212, 'value': '15.4'}, {'id': 5163454019, 'qualifierId': 213, 'value': '0.40'}, {'id': 5163454009, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163454013, 'qualifierId': 141, 'value': '23.8'}];bp0a3bvzsxokh4nu3bq96yx3o;J. Bell;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;0,4;23,8;15,4;;54,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;54,2;23,8;;;;;;;;0;63;0;Minnesota United II;3780;AMC;1,0
2711642571;552;1;2;63;5;7pmw399vh2v44cjle4fkklp1w;1;63,0;9,3;2024-08-22T01:29:21.096Z;2024-08-22T01:29:26Z;[{'id': 5163454077, 'qualifierId': 212, 'value': '54.5'}, {'id': 5163454071, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163454069, 'qualifierId': 196}, {'id': 5163454073, 'qualifierId': 140, 'value': '67.3'}, {'id': 5163454081, 'qualifierId': 1}, {'id': 5163454075, 'qualifierId': 141, 'value': '89.2'}, {'id': 5163454079, 'qualifierId': 213, 'value': '1.49'}, {'id': 5163454067, 'qualifierId': 155}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;1,49;89,2;54,5;;67,3;1,0;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;67,3;89,2;;;;;;;;0;63;5;Minnesota United II;3785;FW;1,0
2711642573;553;1;2;63;10;7pmw399vh2v44cjle4fkklp1w;1;67,3;89,2;2024-08-22T01:29:25.983Z;2024-08-22T01:29:28Z;[{'id': 5163454105, 'qualifierId': 213, 'value': '4.76'}, {'id': 5163454097, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163454103, 'qualifierId': 212, 'value': '8.4'}, {'id': 5163454099, 'qualifierId': 140, 'value': '67.7'}, {'id': 5163454101, 'qualifierId': 141, 'value': '76.9'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;4,76;76,9;8,4;;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;67,7;76,9;;;;;;;;0;63;10;Minnesota United II;3790;DC;1,0
2711642577;554;1;2;63;12;7pmw399vh2v44cjle4fkklp1w;1;59,6;74,3;2024-08-22T01:29:28.599Z;2024-08-22T01:29:30Z;[{'id': 5163454115, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163454123, 'qualifierId': 213, 'value': '4.66'}, {'id': 5163454119, 'qualifierId': 141, 'value': '68.9'}, {'id': 5163454117, 'qualifierId': 140, 'value': '59.4'}, {'id': 5163454121, 'qualifierId': 212, 'value': '3.7'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;4,66;68,9;3,7;;59,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;59,4;68,9;;;;;;;;0;63;12;Minnesota United II;3792;AML;1,0
2711642587;555;1;2;63;14;7pmw399vh2v44cjle4fkklp1w;1;62,1;66,3;2024-08-22T01:29:30.135Z;2024-08-22T01:29:33Z;[{'id': 5163454177, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163454183, 'qualifierId': 212, 'value': '22.2'}, {'id': 5163454185, 'qualifierId': 213, 'value': '4.69'}, {'id': 5163454181, 'qualifierId': 141, 'value': '33.7'}, {'id': 5163454179, 'qualifierId': 140, 'value': '61.6'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;4,69;33,7;22,2;;61,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;61,6;33,7;;;;;;;;0;63;14;Minnesota United II;3794;MC;1,0
2711642601;556;1;2;63;17;7pmw399vh2v44cjle4fkklp1w;1;62,8;30,6;2024-08-22T01:29:32.871Z;2024-08-22T01:29:38Z;[{'id': 5163454259, 'qualifierId': 213, 'value': '5.56'}, {'id': 5163454255, 'qualifierId': 141, 'value': '8.1'}, {'id': 5163454251, 'qualifierId': 56, 'value': 'Right'}, {'id': 5163454257, 'qualifierId': 212, 'value': '23.1'}, {'id': 5163454253, 'qualifierId': 140, 'value': '79.3'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;5,56;8,1;23,1;;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;79,3;8,1;;;;;;;;0;63;17;Minnesota United II;3797;DR;1,0
2711642603;557;1;2;63;22;7pmw399vh2v44cjle4fkklp1w;0;75,7;13,2;2024-08-22T01:29:38.527Z;2024-08-22T01:29:41Z;[{'id': 5163454263, 'qualifierId': 56, 'value': 'Right'}, {'id': 5163454317, 'qualifierId': 236}, {'id': 5163454265, 'qualifierId': 140, 'value': '77.1'}, {'id': 5163454269, 'qualifierId': 212, 'value': '1.5'}, {'id': 5163454271, 'qualifierId': 213, 'value': '0.00'}, {'id': 5163454267, 'qualifierId': 141, 'value': '13.2'}, {'id': 5163454323, 'qualifierId': 286}, {'id': 5163454319, 'qualifierId': 233, 'value': '516'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;0,0;13,2;1,5;;77,1;;;;516,0;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;77,1;13,2;;;;;;;;0;63;22;Minnesota United II;3802;FW;1,0
2711642611;516;74;2;63;22;1pc6sx2h4rp113ldkbp5d2xas;1;20,2;83,6;2024-08-22T01:29:38.528Z;2024-08-22T01:43:45Z;[{'id': 5163454297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163454325, 'qualifierId': 233, 'value': '557'}, {'id': 5163454299, 'qualifierId': 285}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Blocked Pass;;;;;;;;;;;;;;;;;;;557,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;63;22;Houston Dynamo II;3802;DML;1,0
2711642619;517;49;2;63;26;1pc6sx2h4rp113ldkbp5d2xas;1;24,8;70,8;2024-08-22T01:29:42.367Z;2024-08-22T01:29:42Z;[];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;bzxivr33jhmizbymk316otj4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;63;26;Houston Dynamo II;3806;DMC;1,0
2711642627;518;1;2;63;26;1pc6sx2h4rp113ldkbp5d2xas;1;24,8;70,8;2024-08-22T01:29:42.687Z;2024-08-22T01:29:43Z;[{'id': 5163454409, 'qualifierId': 213, 'value': '5.79'}, {'id': 5163454401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163454407, 'qualifierId': 212, 'value': '7.2'}, {'id': 5163454405, 'qualifierId': 141, 'value': '65.8'}, {'id': 5163454403, 'qualifierId': 140, 'value': '30.8'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;5,79;65,8;7,2;;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;30,8;65,8;;;;;;;;0;63;26;Houston Dynamo II;3806;DMC;1,0
2711642641;519;1;2;63;27;1pc6sx2h4rp113ldkbp5d2xas;1;30,8;65,8;2024-08-22T01:29:43.392Z;2024-08-22T01:29:44Z;[{'id': 5163454459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163454465, 'qualifierId': 212, 'value': '18.0'}, {'id': 5163454461, 'qualifierId': 140, 'value': '26.1'}, {'id': 5163454467, 'qualifierId': 213, 'value': '1.85'}, {'id': 5163454463, 'qualifierId': 141, 'value': '91.2'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;1,85;91,2;18,0;;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;26,1;91,2;;;;;;;;0;63;27;Houston Dynamo II;3807;Sub;1,0
2711642653;520;1;2;63;28;1pc6sx2h4rp113ldkbp5d2xas;0;26,1;91,2;2024-08-22T01:29:44.528Z;2024-08-22T01:29:46Z;[{'id': 5163454537, 'qualifierId': 141, 'value': '71.4'}, {'id': 5163454543, 'qualifierId': 1}, {'id': 5163454535, 'qualifierId': 140, 'value': '69.9'}, {'id': 5163454533, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163454539, 'qualifierId': 212, 'value': '47.9'}, {'id': 5163454541, 'qualifierId': 213, 'value': '6.00'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;6,0;71,4;47,9;;69,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;69,9;71,4;;;;;;;;0;63;28;Houston Dynamo II;3808;DML;1,0
2711642655;558;49;2;63;31;7pmw399vh2v44cjle4fkklp1w;1;26,9;17,3;2024-08-22T01:29:46.895Z;2024-08-22T01:29:47Z;[];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bzxivr33jhmizbymk316otj4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;63;31;Minnesota United II;3811;DL;1,0
2711642675;559;1;2;63;31;7pmw399vh2v44cjle4fkklp1w;1;26,9;17,3;2024-08-22T01:29:47.568Z;2024-08-22T01:29:53Z;[{'id': 5163454661, 'qualifierId': 140, 'value': '73.2'}, {'id': 5163454657, 'qualifierId': 56, 'value': 'Right'}, {'id': 5163454665, 'qualifierId': 212, 'value': '49.4'}, {'id': 5163454663, 'qualifierId': 141, 'value': '4.3'}, {'id': 5163454671, 'qualifierId': 1}, {'id': 5163454669, 'qualifierId': 213, 'value': '6.10'}, {'id': 5163454655, 'qualifierId': 157}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;6,1;4,3;49,4;;73,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;73,2;4,3;;;;;;;;0;63;31;Minnesota United II;3811;DL;1,0
2711642679;521;45;2;63;36;1pc6sx2h4rp113ldkbp5d2xas;0;36,8;71,8;2024-08-22T01:29:52.311Z;2024-08-22T01:32:18Z;[{'id': 5163454689, 'qualifierId': 285}, {'id': 5163457787, 'qualifierId': 233, 'value': '560'}, {'id': 5163454687, 'qualifierId': 56, 'value': 'Back'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Challenge;;;;;;;;;;;;;;;;;;;560,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;63;36;Houston Dynamo II;3816;DML;1,0
2711642695;560;3;2;63;36;7pmw399vh2v44cjle4fkklp1w;1;56,0;37,7;2024-08-22T01:29:52.311Z;2024-08-22T01:32:19Z;[{'id': 5163454795, 'qualifierId': 286}, {'id': 5163454793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163457783, 'qualifierId': 233, 'value': '521'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;bzxivr33jhmizbymk316otj4k;Take On;;;;;;;;;;;;;;;;;;;521,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;63;36;Minnesota United II;3816;AMR;1,0
2711642699;561;50;2;63;42;7pmw399vh2v44cjle4fkklp1w;1;86,4;33,8;2024-08-22T01:29:58.384Z;2024-08-22T01:30:02Z;[{'id': 5163454797, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163454799, 'qualifierId': 286}, {'id': 5163454857, 'qualifierId': 233, 'value': '522'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;bzxivr33jhmizbymk316otj4k;Dispossessed;;;;;;;;;;;;;;;;;;;522,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;63;42;Minnesota United II;3822;AMR;1,0
2711642705;522;7;2;63;42;1pc6sx2h4rp113ldkbp5d2xas;0;13,6;66,2;2024-08-22T01:29:58.385Z;2024-08-22T01:30:02Z;[{'id': 5163454839, 'qualifierId': 233, 'value': '561'}, {'id': 5163454835, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163454837, 'qualifierId': 285}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;bzxivr33jhmizbymk316otj4k;Tackle;;;;;;;;;;;;;;;;;;;561,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;63;42;Houston Dynamo II;3822;DC;1,0
2711642729;562;1;2;63;46;7pmw399vh2v44cjle4fkklp1w;0;81,0;30,8;2024-08-22T01:30:02.048Z;2024-08-22T01:30:17Z;[{'id': 5163454985, 'qualifierId': 1}, {'id': 5163454977, 'qualifierId': 140, 'value': '89.9'}, {'id': 5163454983, 'qualifierId': 213, 'value': '1.28'}, {'id': 5163454979, 'qualifierId': 141, 'value': '76.4'}, {'id': 5163454973, 'qualifierId': 155}, {'id': 5163454981, 'qualifierId': 212, 'value': '32.4'}, {'id': 5163454975, 'qualifierId': 56, 'value': 'Center'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;1,28;76,4;32,4;;89,9;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;89,9;76,4;;;;;;;;0;63;46;Minnesota United II;3826;FW;1,0
2711642741;523;49;2;63;51;1pc6sx2h4rp113ldkbp5d2xas;1;8,5;26,5;2024-08-22T01:30:07.488Z;2024-08-22T01:30:07Z;[];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;bzxivr33jhmizbymk316otj4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;63;51;Houston Dynamo II;3831;GK;1,0
