id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_Involved;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_Length;value_KickOff;value_Zone;value_Launch;value_LongBall;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_FlickOn;value_DeletedEventType;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeControl;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_Chipped;value_Head;value_HeadPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_TakeOnSpace;value_Defensive1V1;value_OutOfPlay;value_Right;value_Left;value_InSwinger;value_LeftFooted;value_CornerTaken;value_Cross;value_Shove/Push;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeClearance;value_BlockedPass;value_Assist;value_BoxRight;value_GkY;value_Assisted;value_GkX;value_GoalmouthY;value_RegularPlay;value_GoalmouthZ;value_IndividualPlay;value_DefBlock;value_ShirtPull/Holding;value_InjuredPlayerId;value_Injury;value_OverArm;value_BlockedX;value_BlockedY;value_OutOfBoxCentre;value_HighCentre;value_Reaching;value_Fingertip;value_Hands;value_HighGkIntervention;value_IntentionalAssist;value_OutSwinger;value_BoxCentre;value_FromCorner;value_Volley;value_FirstTouch;value_BigChance;value_LowCentre;value_Feet;value_Stooping;value_ParriedSafe;value_SetPiece;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_PullBack;value_Diving;value_ParriedDanger;value_MediumGkIntervention;value_PlayersCaughtOffside;value_Indirect;value_BoxLeft;value_Collected;value_NotVisible;value_ThroughBall;value_Overrun;value_NotPastGoalLine;value_FollowsShotRebound;value_Minutes;value_RecklessOffence;value_Dissent;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_LowRight;value_HighClaim;value_FastBreak;value_35Centre;value_Standing;value_GkStart;value_HighRight;value_BlockedCross;value_Blocked;value_DrivenCross;value_Straight;value_RefereeStop;value_WeatherProblem;value_ClockAffecting;value_NotAssisted;value_HighLeft;value_High;value_AerialFoul;value_1On1;value_GkKickFromHands;value_BlockedClearance;value_HitWoodwork;value_HitRightPost;value_PenaltyTakerId;value_Penalty;value_Missed;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoesToPenalties;value_Scored;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716861791;5;1;1;0;14;iiolvosiuokkrl5iuoxcjo4p;1;11,7;31,2;2024-09-02T00:50:13.906Z;2024-09-02T00:50:16Z;[{'id': 5192036155, 'qualifierId': 212, 'value': '16.1'}, {'id': 5192036151, 'qualifierId': 140, 'value': '27.0'}, {'id': 5192036149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192036157, 'qualifierId': 213, 'value': '6.19'}, {'id': 5192036153, 'qualifierId': 141, 'value': '29.0'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;27,0;29,0;6,19;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;27,0;29,0;;;;;;;;0;0;14;North Texas;14;DL;1,0
2716861803;6;1;1;0;16;iiolvosiuokkrl5iuoxcjo4p;1;27,3;29,1;2024-09-02T00:50:16.627Z;2024-09-02T00:50:47Z;[{'id': 5192036219, 'qualifierId': 141, 'value': '9.6'}, {'id': 5192036215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192036221, 'qualifierId': 212, 'value': '20.6'}, {'id': 5192037335, 'qualifierId': 156}, {'id': 5192036217, 'qualifierId': 140, 'value': '12.3'}, {'id': 5192036223, 'qualifierId': 213, 'value': '3.84'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;12,3;9,6;3,84;20,6;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;12,3;9,6;;;;;;;;0;0;16;North Texas;16;MC;1,0
2716861815;7;1;1;0;18;iiolvosiuokkrl5iuoxcjo4p;1;11,1;9,6;2024-09-02T00:50:18.355Z;2024-09-02T00:51:06Z;[{'id': 5192036303, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192036307, 'qualifierId': 141, 'value': '15.4'}, {'id': 5192036309, 'qualifierId': 212, 'value': '20.7'}, {'id': 5192036311, 'qualifierId': 213, 'value': '0.19'}, {'id': 5192036305, 'qualifierId': 140, 'value': '30.5'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;30,5;15,4;0,19;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;30,5;15,4;;;;;;;;0;0;18;North Texas;18;DR;1,0
2716862081;10;1;1;0;20;iiolvosiuokkrl5iuoxcjo4p;0;29,4;10,5;2024-09-02T00:50:20.523Z;2024-09-02T00:51:02Z;[{'id': 5192037747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192037755, 'qualifierId': 213, 'value': '0.16'}, {'id': 5192037745, 'qualifierId': 168}, {'id': 5192037753, 'qualifierId': 212, 'value': '14.4'}, {'id': 5192037751, 'qualifierId': 141, 'value': '13.9'}, {'id': 5192037749, 'qualifierId': 140, 'value': '42.9'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;42,9;13,9;0,16;14,4;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;42,9;13,9;;;;;;;;0;0;20;North Texas;20;MC;1,0
2716861893;8;43;1;0;23;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-02T00:50:23.387Z;2024-09-02T01:10:03Z;[{'id': 5192075873, 'qualifierId': 144, 'value': '49'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;f2zlw7uedqzyikhx5derov9jo;Deleted event;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;0;23;North Texas;23;MC;1,0
2716861855;7;1;1;0;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,9;83,1;2024-09-02T00:50:29.878Z;2024-09-02T01:48:12Z;[{'id': 5192036469, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192036477, 'qualifierId': 213, 'value': '0.03'}, {'id': 5192036473, 'qualifierId': 141, 'value': '84.0'}, {'id': 5192036475, 'qualifierId': 212, 'value': '18.7'}, {'id': 5192036471, 'qualifierId': 140, 'value': '70.7'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;70,7;84,0;0,03;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;70,7;84,0;;;;;;;;0;0;30;Colorado Rapids II;30;DC;1,0
2716861857;8;49;1;0;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;70,7;84,0;2024-09-02T00:50:32.022Z;2024-09-02T01:48:24Z;[];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;f2zlw7uedqzyikhx5derov9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;0;32;Colorado Rapids II;32;MC;1,0
2716861875;9;1;1;0;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;70,7;84,0;2024-09-02T00:50:32.086Z;2024-09-02T01:48:26Z;[{'id': 5192036565, 'qualifierId': 212, 'value': '10.4'}, {'id': 5192036561, 'qualifierId': 140, 'value': '76.5'}, {'id': 5192036567, 'qualifierId': 213, 'value': '0.95'}, {'id': 5192036563, 'qualifierId': 141, 'value': '96.4'}, {'id': 5192036559, 'qualifierId': 56, 'value': 'Left'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;76,5;96,4;0,95;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;76,5;96,4;;;;;;;;0;0;32;Colorado Rapids II;32;MC;1,0
2716861887;10;1;1;0;34;99l7fsj6ykgbyqcb9zqqu9dgq;1;76,5;96,4;2024-09-02T00:50:34.582Z;2024-09-02T00:50:29Z;[{'id': 5192036637, 'qualifierId': 212, 'value': '6.5'}, {'id': 5192036635, 'qualifierId': 141, 'value': '94.4'}, {'id': 5192036633, 'qualifierId': 140, 'value': '82.6'}, {'id': 5192036639, 'qualifierId': 213, 'value': '6.07'}, {'id': 5192036631, 'qualifierId': 56, 'value': 'Left'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;82,6;94,4;6,07;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;82,6;94,4;;;;;;;;0;0;34;Colorado Rapids II;34;FWL;1,0
2716861889;11;1;1;0;36;99l7fsj6ykgbyqcb9zqqu9dgq;0;82,4;94,2;2024-09-02T00:50:36.581Z;2024-09-02T00:50:29Z;[{'id': 5192036647, 'qualifierId': 141, 'value': '81.6'}, {'id': 5192036645, 'qualifierId': 140, 'value': '72.9'}, {'id': 5192036651, 'qualifierId': 213, 'value': '3.85'}, {'id': 5192036643, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192036649, 'qualifierId': 212, 'value': '13.1'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;72,9;81,6;3,85;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;72,9;81,6;;;;;;;;0;0;36;Colorado Rapids II;36;MC;1,0
2716879841;357;49;1;0;38;iiolvosiuokkrl5iuoxcjo4p;1;30,5;6,4;2024-09-02T00:50:37.852Z;2024-09-02T01:43:43Z;[];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;f2zlw7uedqzyikhx5derov9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;0;38;North Texas;38;MC;1,0
2716861907;9;50;1;0;39;iiolvosiuokkrl5iuoxcjo4p;1;30,2;6,2;2024-09-02T00:50:39.172Z;2024-09-02T01:55:43Z;[{'id': 5192036717, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192057021, 'qualifierId': 233, 'value': '12'}, {'id': 5192036719, 'qualifierId': 285}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;f2zlw7uedqzyikhx5derov9jo;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;12,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;0;39;North Texas;39;MC;1,0
2716861913;12;7;1;0;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;69,8;93,8;2024-09-02T00:50:39.173Z;2024-09-05T05:54:11Z;[{'id': 5192036737, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192057015, 'qualifierId': 233, 'value': '9'}, {'id': 5196216087, 'qualifierId': 383}, {'id': 5192057019, 'qualifierId': 286}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;f2zlw7uedqzyikhx5derov9jo;Tackle;;;;;;;;;;;;;;;;;;;;;;;9,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;0;39;Colorado Rapids II;39;DC;1,0
2716861915;13;49;1;0;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;65,1;94,7;2024-09-02T00:50:40.101Z;2024-09-02T00:50:33Z;[];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;f2zlw7uedqzyikhx5derov9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;0;40;Colorado Rapids II;40;DC;1,0
2716861941;14;1;1;0;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;65,1;94,7;2024-09-02T00:50:40.309Z;2024-09-02T00:50:36Z;[{'id': 5192036889, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192036891, 'qualifierId': 140, 'value': '51.6'}, {'id': 5192036895, 'qualifierId': 212, 'value': '14.9'}, {'id': 5192036893, 'qualifierId': 141, 'value': '88.1'}, {'id': 5192036897, 'qualifierId': 213, 'value': '3.45'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;51,6;88,1;3,45;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;51,6;88,1;;;;;;;;0;0;40;Colorado Rapids II;40;DC;1,0
2716861959;15;1;1;0;43;99l7fsj6ykgbyqcb9zqqu9dgq;1;51,6;88,1;2024-09-02T00:50:43.398Z;2024-09-02T00:50:38Z;[{'id': 5192037009, 'qualifierId': 212, 'value': '24.8'}, {'id': 5192037005, 'qualifierId': 140, 'value': '46.0'}, {'id': 5192037011, 'qualifierId': 213, 'value': '4.47'}, {'id': 5192037003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192037007, 'qualifierId': 141, 'value': '52.7'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;46,0;52,7;4,47;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;46,0;52,7;;;;;;;;0;0;43;Colorado Rapids II;43;DC;1,0
2716861981;16;1;1;0;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;45,6;52,7;2024-09-02T00:50:45.702Z;2024-09-02T00:50:41Z;[{'id': 5192037123, 'qualifierId': 140, 'value': '52.8'}, {'id': 5192037129, 'qualifierId': 213, 'value': '0.96'}, {'id': 5192037121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192037125, 'qualifierId': 141, 'value': '68.6'}, {'id': 5192037127, 'qualifierId': 212, 'value': '13.2'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;52,8;68,6;0,96;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;52,8;68,6;;;;;;;;0;0;45;Colorado Rapids II;45;DL;1,0
2716862011;17;1;1;0;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;53,3;69,2;2024-09-02T00:50:48.598Z;2024-09-02T00:50:47Z;[{'id': 5192037347, 'qualifierId': 140, 'value': '42.3'}, {'id': 5192037345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192037353, 'qualifierId': 213, 'value': '2.38'}, {'id': 5192037351, 'qualifierId': 212, 'value': '16.0'}, {'id': 5192037349, 'qualifierId': 141, 'value': '85.4'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;42,3;85,4;2,38;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;42,3;85,4;;;;;;;;0;0;48;Colorado Rapids II;48;MC;1,0
2716862027;18;1;1;0;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,4;82,2;2024-09-02T00:50:54.646Z;2024-09-02T00:50:50Z;[{'id': 5192037435, 'qualifierId': 212, 'value': '8.8'}, {'id': 5192037431, 'qualifierId': 140, 'value': '44.9'}, {'id': 5192037429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192037437, 'qualifierId': 213, 'value': '0.69'}, {'id': 5192037433, 'qualifierId': 141, 'value': '90.4'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;44,9;90,4;0,69;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;44,9;90,4;;;;;;;;0;0;54;Colorado Rapids II;54;DC;1,0
2716862049;19;1;1;0;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,4;73,6;2024-09-02T00:50:57.189Z;2024-09-02T01:49:19Z;[{'id': 5192037567, 'qualifierId': 212, 'value': '13.1'}, {'id': 5192037563, 'qualifierId': 140, 'value': '44.7'}, {'id': 5192037565, 'qualifierId': 141, 'value': '85.7'}, {'id': 5192037569, 'qualifierId': 213, 'value': '2.46'}, {'id': 5192037561, 'qualifierId': 56, 'value': 'Back'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;44,7;85,7;2,46;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;44,7;85,7;;;;;;;;0;0;57;Colorado Rapids II;57;MC;1,0
2716862071;20;43;1;1;0;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-09-02T00:51:00.838Z;2024-09-02T01:49:25Z;[{'id': 5192037685, 'qualifierId': 140, 'value': '25.6'}, {'id': 5192037691, 'qualifierId': 213, 'value': '1.62'}, {'id': 5192037689, 'qualifierId': 212, 'value': '21.8'}, {'id': 5192037687, 'qualifierId': 141, 'value': '80.0'}, {'id': 5192151157, 'qualifierId': 144, 'value': '1'}, {'id': 5192037683, 'qualifierId': 56, 'value': 'Back'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;f2zlw7uedqzyikhx5derov9jo;Deleted event;;;;;;;;;;25,6;80,0;1,62;21,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;25,6;80,0;;;;;;;;0;1;0;Colorado Rapids II;60;DL;1,0
2716862083;21;1;1;1;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,1;79,0;2024-09-02T00:51:04.006Z;2024-09-02T00:51:00Z;[{'id': 5192037775, 'qualifierId': 212, 'value': '17.3'}, {'id': 5192037771, 'qualifierId': 140, 'value': '23.6'}, {'id': 5192037769, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192037777, 'qualifierId': 213, 'value': '4.50'}, {'id': 5192037773, 'qualifierId': 141, 'value': '54.1'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;23,6;54,1;4,5;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;23,6;54,1;;;;;;;;0;1;4;Colorado Rapids II;64;DC;1,0
2716882091;516;43;1;1;5;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-09-02T00:51:04.852Z;2024-09-02T01:50:18Z;[{'id': 5192152239, 'qualifierId': 212, 'value': '23.0'}, {'id': 5192152839, 'qualifierId': 144, 'value': '1'}, {'id': 5192152241, 'qualifierId': 213, 'value': '4.21'}, {'id': 5192152235, 'qualifierId': 140, 'value': '32.3'}, {'id': 5192152233, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192152237, 'qualifierId': 141, 'value': '50.3'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;f2zlw7uedqzyikhx5derov9jo;Deleted event;;;;;;;;;;32,3;50,3;4,21;23,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;32,3;50,3;;;;;;;;0;1;5;Colorado Rapids II;65;MC;1,0
2716862153;22;1;1;1;7;99l7fsj6ykgbyqcb9zqqu9dgq;1;23,9;55,0;2024-09-02T00:51:07.365Z;2024-09-02T00:51:07Z;[{'id': 5192038035, 'qualifierId': 213, 'value': '1.13'}, {'id': 5192038029, 'qualifierId': 140, 'value': '36.7'}, {'id': 5192038031, 'qualifierId': 141, 'value': '96.8'}, {'id': 5192038033, 'qualifierId': 212, 'value': '31.4'}, {'id': 5192038027, 'qualifierId': 56, 'value': 'Back'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;36,7;96,8;1,13;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,7;96,8;;;;;;;;0;1;7;Colorado Rapids II;67;DL;1,0
