id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_Involved;value_Resume;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_TouchTypePass;value_Direct;value_Offensive;value_OppositeRelatedEventId;value_Foul;value_AttemptedTackle;value_Defensive;value_IntentionalAssist;value_FreeKickTaken;value_Assist;value_ThroughBall;value_IntendedTackleTarget;value_RightFooted;value_GoalmouthZ;value_GoalmouthY;value_BlockedX;value_RelatedEventId;value_LowLeft;value_SetPiece;value_BlockedY;value_Assisted;value_SmallBoxLeft;value_LowGkIntervention;value_Sliding;value_ParriedSafe;value_Feet;value_DeletedEventType;value_Left;value_CornerTaken;value_Chipped;value_InSwinger;value_Cross;value_OutSwinger;value_LeftFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_TouchTypeClearance;value_LeadingToAttempt;value_NotAssisted;value_RegularPlay;value_LowCentre;value_RelatedError1Id;value_OutOfBoxCentre;value_IndividualPlay;value_Fumble;value_Hands;value_ParriedDanger;value_Stooping;value_TakeOnSpace;value_LayOff;value_BoxLeft;value_FirstTouch;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_High;value_Head;value_Volley;value_GkY;value_GkX;value_MisHit;value_Handball;value_FreeKick;value_Blocked;value_ByWall;value_DefBlock;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_PullBack;value_FromCorner;value_OverArm;value_GkXTimeOfGoal;value_BigChance;value_BoxCentre;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowRight;value_1On1;value_Standing;value_Overrun;value_OutOfPlay;value_HighRight;value_MediumGkIntervention;value_TouchTypeControl;value_Unchallenged;value_NotVisible;value_SwerveRight;value_CloseRight;value_PlayersCaughtOffside;value_InjuredPlayerId;value_Injury;value_Indirect;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_SmallBoxCentre;value_FantasyAssistType;value_SwitchOfPlay;value_TempBlocked;value_Defensive1V1;value_ShirtPull/Holding;value_Shove/Push;value_YellowCard;value_RecklessOffence;value_Minutes;value_Straight;value_DrivenCross;value_Deflection;value_GkKickFromHands;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CloseHigh;value_SwerveLeft;value_OverhitCross;value_Diving;value_Collected;value_Right;value_TacticalFoul;value_TimeWasting;value_CloseLeft;value_FlickOn;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2669581579;776;43;2;69;36;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-04-07T20:34:10.710Z;2024-04-07T20:39:04Z;[{'id': 4933449745, 'qualifierId': 141, 'value': '54.9'}, {'id': 4933449747, 'qualifierId': 212, 'value': '5.6'}, {'id': 4933449741, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933472045, 'qualifierId': 144, 'value': '1'}, {'id': 4933449743, 'qualifierId': 140, 'value': '67.2'}, {'id': 4933449749, 'qualifierId': 213, 'value': '4.86'}];9xdf8s18m2ldjc76knczksh78;J. Veychek;;;c11ir4isnmebdy63ipfbay2ac;Deleted event;;;;;;;;;;5,6;;67,2;;4,86;54,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;67,2;54,9;;;;;;;0;0;69;36;Toronto II;4176;MC;1,0
2669581583;777;61;2;69;37;5b4ccd62yeeqdl2qk6jzsmjv8;0;67,5;53,6;2024-04-07T20:34:11.830Z;2024-04-07T20:34:12Z;[{'id': 4933449765, 'qualifierId': 56, 'value': 'Center'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;c11ir4isnmebdy63ipfbay2ac;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;69;37;Toronto II;4177;FWL;1,0
2669581607;603;49;2;69;39;29nx7yxy1rdqv2oobqn5pjf8p;1;33,4;41,6;2024-04-07T20:34:13.765Z;2024-04-07T20:34:13Z;[];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;c11ir4isnmebdy63ipfbay2ac;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;69;39;Columbus Crew II;4179;DC;1,0
2669581647;604;1;2;69;40;29nx7yxy1rdqv2oobqn5pjf8p;1;33,4;41,6;2024-04-07T20:34:14.245Z;2024-04-07T20:34:16Z;[{'id': 4933450097, 'qualifierId': 212, 'value': '10.5'}, {'id': 4933450093, 'qualifierId': 140, 'value': '39.6'}, {'id': 4933450091, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933450099, 'qualifierId': 213, 'value': '5.38'}, {'id': 4933450095, 'qualifierId': 141, 'value': '29.5'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;10,5;;39,6;;5,38;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;39,6;29,5;;;;;;;0;0;69;40;Columbus Crew II;4180;DC;1,0
2669581693;605;1;2;69;42;29nx7yxy1rdqv2oobqn5pjf8p;0;41,9;27,3;2024-04-07T20:34:16.565Z;2024-04-07T20:34:20Z;[{'id': 4933450319, 'qualifierId': 155}, {'id': 4933450331, 'qualifierId': 212, 'value': '58.6'}, {'id': 4933450335, 'qualifierId': 213, 'value': '0.76'}, {'id': 4933450323, 'qualifierId': 140, 'value': '82.4'}, {'id': 4933450339, 'qualifierId': 1}, {'id': 4933450321, 'qualifierId': 56, 'value': 'Left'}, {'id': 4933450327, 'qualifierId': 141, 'value': '86.6'}];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;58,6;;82,4;;0,76;86,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;82,4;86,6;;;;;;;0;0;69;42;Columbus Crew II;4182;DC;1,0
2669581743;778;49;2;69;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;11,4;9,2;2024-04-07T20:34:23.014Z;2024-04-07T20:34:23Z;[];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;c11ir4isnmebdy63ipfbay2ac;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;69;48;Toronto II;4188;DC;1,0
2669581749;779;50;2;69;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;15,4;8,6;2024-04-07T20:34:23.507Z;2024-04-12T16:00:58Z;[{'id': 4933450579, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933450581, 'qualifierId': 285}, {'id': 4941848643, 'qualifierId': 233, 'value': '606'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;c11ir4isnmebdy63ipfbay2ac;Dispossessed;;;;;;;;;;;;;;;;;;;;;;606,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;69;49;Toronto II;4189;DC;1,0
2669581759;606;7;2;69;49;29nx7yxy1rdqv2oobqn5pjf8p;1;84,6;91,4;2024-04-07T20:34:23.508Z;2024-04-12T15:01:24Z;[{'id': 4933450661, 'qualifierId': 233, 'value': '779'}, {'id': 4941789339, 'qualifierId': 383}, {'id': 4933450617, 'qualifierId': 56, 'value': 'Left'}, {'id': 4933450619, 'qualifierId': 286}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;c11ir4isnmebdy63ipfbay2ac;Tackle;;;;;;;;;;;;;;;;;;;;;1,0;779,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;69;49;Columbus Crew II;4189;DML;1,0
2669581763;607;49;2;69;50;29nx7yxy1rdqv2oobqn5pjf8p;1;87,7;85,6;2024-04-07T20:34:24.245Z;2024-04-07T20:34:24Z;[];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;c11ir4isnmebdy63ipfbay2ac;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;69;50;Columbus Crew II;4190;DML;1,0
2669581805;608;1;2;69;52;29nx7yxy1rdqv2oobqn5pjf8p;0;96,4;65,6;2024-04-07T20:34:26.324Z;2024-04-12T15:01:39Z;[{'id': 4933450859, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933450863, 'qualifierId': 141, 'value': '53.6'}, {'id': 4941789573, 'qualifierId': 195}, {'id': 4933450865, 'qualifierId': 212, 'value': '9.4'}, {'id': 4933450861, 'qualifierId': 140, 'value': '92.0'}, {'id': 4933450867, 'qualifierId': 213, 'value': '4.20'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;9,4;;92,0;;4,2;53,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;92,0;53,6;;;;;;;0;0;69;52;Columbus Crew II;4192;DML;1,0
2669581843;780;12;2;69;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;8,1;46,6;2024-04-07T20:34:28.061Z;2024-04-07T20:34:30Z;[{'id': 4933451059, 'qualifierId': 140, 'value': '18.5'}, {'id': 4933451065, 'qualifierId': 213, 'value': '0.27'}, {'id': 4933451057, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933451061, 'qualifierId': 141, 'value': '51.0'}, {'id': 4933451063, 'qualifierId': 212, 'value': '11.3'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;c11ir4isnmebdy63ipfbay2ac;Clearance;;;;;;;;;;11,3;;18,5;;0,27;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;18,5;51,0;;;;;;;0;0;69;53;Toronto II;4193;DC;1,0
2669581849;781;1;2;69;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;18,7;51,0;2024-04-07T20:34:30.469Z;2024-04-07T20:34:31Z;[{'id': 4933451103, 'qualifierId': 212, 'value': '6.9'}, {'id': 4933451101, 'qualifierId': 141, 'value': '54.0'}, {'id': 4933451099, 'qualifierId': 140, 'value': '25.0'}, {'id': 4933451105, 'qualifierId': 213, 'value': '0.30'}, {'id': 4933451097, 'qualifierId': 56, 'value': 'Back'}];9xdf8s18m2ldjc76knczksh78;J. Veychek;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;6,9;;25,0;;0,3;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;25,0;54,0;;;;;;;0;0;69;56;Toronto II;4196;MC;1,0
2669581855;782;49;2;69;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;26,6;54,3;2024-04-07T20:34:31.495Z;2024-04-07T20:34:31Z;[];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;c11ir4isnmebdy63ipfbay2ac;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;69;57;Toronto II;4197;FWL;1,0
2669581919;783;1;2;69;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;26,6;54,3;2024-04-07T20:34:31.694Z;2024-04-07T20:34:36Z;[{'id': 4933451433, 'qualifierId': 141, 'value': '32.4'}, {'id': 4933451437, 'qualifierId': 213, 'value': '5.28'}, {'id': 4933451431, 'qualifierId': 140, 'value': '35.6'}, {'id': 4933451429, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933451435, 'qualifierId': 212, 'value': '17.6'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;17,6;;35,6;;5,28;32,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;35,6;32,4;;;;;;;0;0;69;57;Toronto II;4197;FWL;1,0
2669581933;784;1;2;70;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;38,2;6,8;2024-04-07T20:34:36.670Z;2024-04-07T20:34:37Z;[{'id': 4933451505, 'qualifierId': 213, 'value': '3.21'}, {'id': 4933451497, 'qualifierId': 140, 'value': '29.3'}, {'id': 4933451503, 'qualifierId': 212, 'value': '9.4'}, {'id': 4933451495, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933451501, 'qualifierId': 141, 'value': '5.8'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;9,4;;29,3;;3,21;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;29,3;5,8;;;;;;;0;0;70;2;Toronto II;4202;FWR;1,0
2669581995;785;1;2;70;3;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,3;5,8;2024-04-07T20:34:37.454Z;2024-04-07T20:34:41Z;[{'id': 4933451961, 'qualifierId': 140, 'value': '27.0'}, {'id': 4933451963, 'qualifierId': 141, 'value': '28.3'}, {'id': 4933451967, 'qualifierId': 213, 'value': '1.73'}, {'id': 4933451965, 'qualifierId': 212, 'value': '15.5'}, {'id': 4933451959, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;15,5;;27,0;;1,73;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;27,0;28,3;;;;;;;0;0;70;3;Toronto II;4203;DMR;1,0
2669582027;786;1;2;70;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,6;8,6;2024-04-07T20:34:41.814Z;2024-04-07T20:34:44Z;[{'id': 4933452117, 'qualifierId': 140, 'value': '31.9'}, {'id': 4933452115, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933452121, 'qualifierId': 212, 'value': '3.1'}, {'id': 4933452119, 'qualifierId': 141, 'value': '4.1'}, {'id': 4933452123, 'qualifierId': 213, 'value': '4.81'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;3,1;;31,9;;4,81;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;31,9;4,1;;;;;;;0;0;70;7;Toronto II;4207;MC;1,0
2669582039;787;3;2;70;9;5b4ccd62yeeqdl2qk6jzsmjv8;0;30,2;7,4;2024-04-07T20:34:43.990Z;2024-04-12T15:02:03Z;[{'id': 4933452161, 'qualifierId': 285}, {'id': 4933452159, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933452351, 'qualifierId': 233, 'value': '609'}, {'id': 4941789999, 'qualifierId': 465}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;c11ir4isnmebdy63ipfbay2ac;Take On;;;;;;;;;;;;;;;;;;;;;;609,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;70;9;Toronto II;4209;DMR;1,0
2669582053;609;7;2;70;9;29nx7yxy1rdqv2oobqn5pjf8p;1;69,8;92,6;2024-04-07T20:34:43.991Z;2024-04-12T15:02:01Z;[{'id': 4933452243, 'qualifierId': 286}, {'id': 4941789985, 'qualifierId': 384}, {'id': 4933452317, 'qualifierId': 233, 'value': '787'}, {'id': 4933452241, 'qualifierId': 56, 'value': 'Left'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;c11ir4isnmebdy63ipfbay2ac;Tackle;;;;;;;;;;;;;;;;;;;1,0;;1,0;787,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;70;9;Columbus Crew II;4209;FW;1,0
2669582057;610;49;2;70;12;29nx7yxy1rdqv2oobqn5pjf8p;1;74,7;94,8;2024-04-07T20:34:46.453Z;2024-04-07T20:34:46Z;[];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;c11ir4isnmebdy63ipfbay2ac;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;70;12;Columbus Crew II;4212;DML;1,0
2669582101;611;1;2;70;13;29nx7yxy1rdqv2oobqn5pjf8p;1;80,8;84,4;2024-04-07T20:34:47.317Z;2024-04-07T20:34:49Z;[{'id': 4933452487, 'qualifierId': 141, 'value': '73.8'}, {'id': 4933452485, 'qualifierId': 140, 'value': '76.3'}, {'id': 4933452489, 'qualifierId': 212, 'value': '8.6'}, {'id': 4933452483, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933452491, 'qualifierId': 213, 'value': '4.13'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;8,6;;76,3;;4,13;73,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;76,3;73,8;;;;;;;0;0;70;13;Columbus Crew II;4213;DML;1,0
2669582135;612;1;2;70;15;29nx7yxy1rdqv2oobqn5pjf8p;1;76,0;74,2;2024-04-07T20:34:49.284Z;2024-04-07T20:34:51Z;[{'id': 4933452677, 'qualifierId': 212, 'value': '9.4'}, {'id': 4933452671, 'qualifierId': 140, 'value': '72.7'}, {'id': 4933452673, 'qualifierId': 141, 'value': '61.4'}, {'id': 4933452679, 'qualifierId': 213, 'value': '4.33'}, {'id': 4933452669, 'qualifierId': 56, 'value': 'Center'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;9,4;;72,7;;4,33;61,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;72,7;61,4;;;;;;;0;0;70;15;Columbus Crew II;4215;DMC;1,0
2671138159;1075;83;2;70;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,5;30,3;2024-04-07T20:34:50.871Z;2024-04-12T15:02:26Z;[{'id': 4941790339, 'qualifierId': 399, 'value': 'c760g3hvhvi7nra7gpdrynn1m'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;c11ir4isnmebdy63ipfbay2ac;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;70;16;Toronto II;4216;FWL;1,0
2669582151;613;1;2;70;17;29nx7yxy1rdqv2oobqn5pjf8p;0;72,0;63,6;2024-04-07T20:34:51.604Z;2024-04-07T20:34:52Z;[{'id': 4933452759, 'qualifierId': 141, 'value': '51.0'}, {'id': 4933452757, 'qualifierId': 140, 'value': '68.3'}, {'id': 4933452761, 'qualifierId': 212, 'value': '9.4'}, {'id': 4933452755, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933452763, 'qualifierId': 213, 'value': '4.29'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;9,4;;68,3;;4,29;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;68,3;51,0;;;;;;;0;0;70;17;Columbus Crew II;4217;AMC;1,0
2669582161;788;49;2;70;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,7;52,1;2024-04-07T20:34:54.166Z;2024-04-07T20:34:54Z;[];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;c11ir4isnmebdy63ipfbay2ac;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;70;19;Toronto II;4219;Sub;1,0
2669582243;614;45;2;70;22;29nx7yxy1rdqv2oobqn5pjf8p;0;64,4;36,3;2024-04-07T20:34:56.454Z;2024-04-07T20:35:02Z;[{'id': 4933453259, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933453625, 'qualifierId': 233, 'value': '789'}, {'id': 4933453261, 'qualifierId': 285}];5bqykg2h7so4c20htynfp242c;K. Fortier;;;c11ir4isnmebdy63ipfbay2ac;Challenge;;;;;;;;;;;;;;;;;;;;;;789,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;70;22;Columbus Crew II;4222;DMC;1,0
