id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Resume;value_Involved;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndY;value_PassEndX;value_Length;value_Angle;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_SwitchOfPlay;value_BlockedPass;value_IntendedTackleTarget;value_DeletedEventType;value_ShirtPull/Holding;value_RightFooted;value_Cross;value_OutSwinger;value_LayOff;value_TouchTypeClearance;value_TouchTypePass;value_PullBack;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_RegularPlay;value_Assist;value_TakeOnSpace;value_GkY;value_BoxCentre;value_RelatedEventId;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GoalmouthY;value_Assisted;value_GkX;value_LowLeft;value_GkXTimeOfGoal;value_GoalmouthZ;value_FollowsADribble;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_TakeOnOvertake;value_DrivenCross;value_Straight;value_LeftFooted;value_ThroughBall;value_BoxLeft;value_FirstTouch;value_NextEventGoalKick;value_GoalKick;value_Low;value_Overrun;value_BlockedCross;value_InSwinger;value_Head;value_TouchTypeControl;value_High;value_FlickOn;value_VideoCoverageLost;value_YellowCard;value_TimeWasting;value_Defensive1V1;value_AerialFoul;value_HighGkIntervention;value_FastBreak;value_Shove/Push;value_SetPiece;value_NotAssisted;value_Volley;value_MisHit;value_IndividualPlay;value_OutOfBoxCentre;value_Minutes;value_EndType;value_LowGkIntervention;value_KeeperThrow;value_FantasyAssistedBy;value_FromCorner;value_SmallBoxCentre;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_BigChance;value_1On1;value_LowRight;value_BlockedX;value_BlockedY;value_Diving;value_ParriedSafe;value_Hands;value_LowCentre;value_Collected;value_GkHoof;value_Simulation;value_Blocked;value_DefBlock;value_OtherObstacle;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_MediumGkIntervention;value_OverArm;value_Stooping;value_Injury;value_TacticalFoul;value_BoxRight;value_RecklessOffence;value_SixYardBlocked;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698079109;604;10;2;56;29;29nx7yxy1rdqv2oobqn5pjf8p;1;0,4;51,4;2024-06-27T00:17:43.081Z;2024-06-29T10:27:14Z;[{'id': 5088444389, 'qualifierId': 233, 'value': '488'}, {'id': 5088444333, 'qualifierId': 179}, {'id': 5089998611, 'qualifierId': 378}, {'id': 5088444199, 'qualifierId': 173}, {'id': 5088444205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088444203, 'qualifierId': 182}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dnc6pag4auehwq4w20f19hlw4;Save;;;;;;;;;;;;;;;;;;;488,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;56;29;Inter Miami II;3389;GK;1,0
2698079131;489;6;2;56;30;c7c4wwva2u1vb3rr7rwava044;1;95,9;48,0;2024-06-27T00:17:44.809Z;2024-06-27T00:55:53Z;[{'id': 5088444323, 'qualifierId': 233, 'value': '605'}, {'id': 5088444317, 'qualifierId': 75}, {'id': 5088444315, 'qualifierId': 56, 'value': 'Center'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;dnc6pag4auehwq4w20f19hlw4;Corner Awarded;;;;;;;;;;;;;;;;;;;605,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;56;30;Toronto II;3390;FW;1,0
2698079123;605;6;2;56;30;29nx7yxy1rdqv2oobqn5pjf8p;0;4,1;52,0;2024-06-27T00:17:44.809Z;2024-06-29T10:27:28Z;[{'id': 5088444337, 'qualifierId': 233, 'value': '489'}, {'id': 5088444275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088444277, 'qualifierId': 73}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dnc6pag4auehwq4w20f19hlw4;Corner Awarded;;;;;;;;;;;;;;;;;;;489,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;56;30;Inter Miami II;3390;GK;1,0
2698079195;490;1;2;56;52;c7c4wwva2u1vb3rr7rwava044;1;99,5;0,5;2024-06-27T00:18:06.694Z;2024-06-29T10:27:24Z;[{'id': 5088444715, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088444711, 'qualifierId': 155}, {'id': 5089998833, 'qualifierId': 72}, {'id': 5088444949, 'qualifierId': 154}, {'id': 5088444723, 'qualifierId': 213, 'value': '1.76'}, {'id': 5088444947, 'qualifierId': 210, 'value': '15'}, {'id': 5088444717, 'qualifierId': 140, 'value': '92.8'}, {'id': 5088444709, 'qualifierId': 6}, {'id': 5088444713, 'qualifierId': 223}, {'id': 5088444721, 'qualifierId': 212, 'value': '37.5'}, {'id': 5088444719, 'qualifierId': 141, 'value': '54.7'}, {'id': 5088444725, 'qualifierId': 1}, {'id': 5088444707, 'qualifierId': 2}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;1,0;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;54,7;92,8;37,5;1,76;;1,0;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;;15,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;92,8;54,7;;;;;;;0;0;56;52;Toronto II;3412;MC;1,0
2698079203;491;15;2;56;56;c7c4wwva2u1vb3rr7rwava044;1;91,8;62,0;2024-06-27T00:18:10.631Z;2024-06-29T10:27:58Z;[{'id': 5088444967, 'qualifierId': 102, 'value': '48.9'}, {'id': 5088444971, 'qualifierId': 146, 'value': '100'}, {'id': 5088444963, 'qualifierId': 55, 'value': '490'}, {'id': 5088444755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088444969, 'qualifierId': 103, 'value': '9.5'}, {'id': 5088444753, 'qualifierId': 17}, {'id': 5088444973, 'qualifierId': 147, 'value': '51.1'}, {'id': 5088444961, 'qualifierId': 154}, {'id': 5088444839, 'qualifierId': 15}, {'id': 5088444959, 'qualifierId': 29}, {'id': 5088444957, 'qualifierId': 78}, {'id': 5088444837, 'qualifierId': 25}, {'id': 5088444981, 'qualifierId': 233, 'value': '606'}, {'id': 5088444843, 'qualifierId': 328}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;dnc6pag4auehwq4w20f19hlw4;Attempt Saved;;;;;;;;;;;;;;;;;;;606,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;490,0;;;;48,9;1,0;;;;9,5;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;100,0;51,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;100,0;51,1;48,9;9.5;490,0;9z7fz0c95ib7oniguzwbihs0k;0;0;56;56;Toronto II;3416;DC;1,0
2698079213;606;10;2;56;56;29nx7yxy1rdqv2oobqn5pjf8p;1;3,0;48,8;2024-06-27T00:18:10.731Z;2024-06-29T10:28:01Z;[{'id': 5088444873, 'qualifierId': 177}, {'id': 5088444875, 'qualifierId': 179}, {'id': 5088444803, 'qualifierId': 182}, {'id': 5088444887, 'qualifierId': 233, 'value': '491'}, {'id': 5089999573, 'qualifierId': 376}, {'id': 5088444805, 'qualifierId': 56, 'value': 'Back'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dnc6pag4auehwq4w20f19hlw4;Save;;;;;;;;;;;;;;;;;;;491,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;56;56;Inter Miami II;3416;GK;1,0
2698079225;607;52;2;56;59;29nx7yxy1rdqv2oobqn5pjf8p;1;3,0;48,8;2024-06-27T00:18:13.540Z;2024-06-29T10:28:04Z;[{'id': 5089999611, 'qualifierId': 376}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dnc6pag4auehwq4w20f19hlw4;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;56;59;Inter Miami II;3419;GK;1,0
2698079249;608;80;2;57;14;29nx7yxy1rdqv2oobqn5pjf8p;0;12,6;40,6;2024-06-27T00:18:28.698Z;2024-06-27T00:18:28Z;[];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dnc6pag4auehwq4w20f19hlw4;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;57;14;Inter Miami II;3434;GK;1,0
2698079279;609;1;2;57;17;29nx7yxy1rdqv2oobqn5pjf8p;1;12,0;35,8;2024-06-27T00:18:31.553Z;2024-06-27T00:18:36Z;[{'id': 5088445207, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088445203, 'qualifierId': 157}, {'id': 5088445205, 'qualifierId': 198}, {'id': 5088445211, 'qualifierId': 141, 'value': '36.4'}, {'id': 5088445215, 'qualifierId': 213, 'value': '0.01'}, {'id': 5088445213, 'qualifierId': 212, 'value': '60.5'}, {'id': 5088445217, 'qualifierId': 1}, {'id': 5088445209, 'qualifierId': 140, 'value': '69.6'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;36,4;69,6;60,5;0,01;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;69,6;36,4;;;;;;;0;0;57;17;Inter Miami II;3437;GK;1,0
2698079281;610;44;2;57;22;29nx7yxy1rdqv2oobqn5pjf8p;1;71,2;36,6;2024-06-27T00:18:36.325Z;2024-06-27T00:18:37Z;[{'id': 5088445237, 'qualifierId': 233, 'value': '492'}, {'id': 5088445223, 'qualifierId': 286}, {'id': 5088445221, 'qualifierId': 56, 'value': 'Center'}];bx7d0ws7fi7iwgpi9ccomjehg;D. Barrow;;;dnc6pag4auehwq4w20f19hlw4;Aerial;;;;;;;;;;;;;;;;;;;492,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;57;22;Inter Miami II;3442;FW;1,0
2698079277;492;44;2;57;22;c7c4wwva2u1vb3rr7rwava044;0;28,8;63,4;2024-06-27T00:18:36.326Z;2024-06-27T00:18:38Z;[{'id': 5088445241, 'qualifierId': 233, 'value': '610'}, {'id': 5088445199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088445201, 'qualifierId': 285}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;dnc6pag4auehwq4w20f19hlw4;Aerial;;;;;;;;;;;;;;;;;;1,0;610,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;57;22;Toronto II;3442;DC;1,0
2698079289;611;1;2;57;23;29nx7yxy1rdqv2oobqn5pjf8p;0;69,6;36,4;2024-06-27T00:18:37.102Z;2024-06-27T00:18:38Z;[{'id': 5088445259, 'qualifierId': 213, 'value': '3.17'}, {'id': 5088445251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088445255, 'qualifierId': 141, 'value': '36.0'}, {'id': 5088445253, 'qualifierId': 140, 'value': '59.1'}, {'id': 5088445249, 'qualifierId': 3}, {'id': 5088445257, 'qualifierId': 212, 'value': '11.0'}];bx7d0ws7fi7iwgpi9ccomjehg;D. Barrow;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;36,0;59,1;11,0;3,17;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;59,1;36,0;;;;;;;0;0;57;23;Inter Miami II;3443;FW;1,0
2698079293;493;1;2;57;24;c7c4wwva2u1vb3rr7rwava044;1;36,0;67,2;2024-06-27T00:18:38.598Z;2024-06-27T00:18:39Z;[{'id': 5088445277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088445283, 'qualifierId': 212, 'value': '6.8'}, {'id': 5088445285, 'qualifierId': 213, 'value': '5.65'}, {'id': 5088445279, 'qualifierId': 140, 'value': '41.2'}, {'id': 5088445281, 'qualifierId': 141, 'value': '61.3'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;61,3;41,2;6,8;5,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;41,2;61,3;;;;;;;0;0;57;24;Toronto II;3444;AMC;1,0
2698079295;494;49;2;57;25;c7c4wwva2u1vb3rr7rwava044;1;41,1;61,3;2024-06-27T00:18:39.431Z;2024-06-27T00:18:39Z;[];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;dnc6pag4auehwq4w20f19hlw4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;57;25;Toronto II;3445;MC;1,0
2698079299;612;83;2;57;27;29nx7yxy1rdqv2oobqn5pjf8p;0;61,8;37,2;2024-06-27T00:18:41.648Z;2024-06-27T00:21:41Z;[{'id': 5088449007, 'qualifierId': 399, 'value': 'cjjvy22j5q0piz5omn2tf18us'}];bje8wvncnbbx5w0l08uno88ru;M. Catavolo;;;dnc6pag4auehwq4w20f19hlw4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;57;27;Inter Miami II;3447;FWL;1,0
2698079301;495;1;2;57;28;c7c4wwva2u1vb3rr7rwava044;1;40,6;54,3;2024-06-27T00:18:42.710Z;2024-06-27T00:18:43Z;[{'id': 5088445307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088445315, 'qualifierId': 213, 'value': '3.73'}, {'id': 5088445311, 'qualifierId': 141, 'value': '46.8'}, {'id': 5088445309, 'qualifierId': 140, 'value': '33.3'}, {'id': 5088445313, 'qualifierId': 212, 'value': '9.2'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;46,8;33,3;9,2;3,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;33,3;46,8;;;;;;;0;0;57;28;Toronto II;3448;MC;1,0
2698079323;496;1;2;57;29;c7c4wwva2u1vb3rr7rwava044;1;34,2;56,5;2024-06-27T00:18:43.717Z;2024-06-27T00:18:47Z;[{'id': 5088445463, 'qualifierId': 212, 'value': '18.3'}, {'id': 5088445459, 'qualifierId': 140, 'value': '36.3'}, {'id': 5088445461, 'qualifierId': 141, 'value': '83.2'}, {'id': 5088445457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088445465, 'qualifierId': 213, 'value': '1.45'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;83,2;36,3;18,3;1,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;36,3;83,2;;;;;;;0;0;57;29;Toronto II;3449;DC;1,0
2698079329;497;1;2;57;33;c7c4wwva2u1vb3rr7rwava044;1;42,0;89,5;2024-06-27T00:18:47.733Z;2024-06-27T00:18:48Z;[{'id': 5088445501, 'qualifierId': 140, 'value': '64.0'}, {'id': 5088445505, 'qualifierId': 212, 'value': '24.9'}, {'id': 5088445503, 'qualifierId': 141, 'value': '75.9'}, {'id': 5088445499, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088445507, 'qualifierId': 213, 'value': '5.90'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;75,9;64,0;24,9;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;64,0;75,9;;;;;;;0;0;57;33;Toronto II;3453;DML;1,0
2698079339;498;1;2;57;34;c7c4wwva2u1vb3rr7rwava044;0;65,8;72,4;2024-06-27T00:18:48.821Z;2024-06-27T00:18:53Z;[{'id': 5088445595, 'qualifierId': 213, 'value': '0.30'}, {'id': 5088445587, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088445591, 'qualifierId': 141, 'value': '84.9'}, {'id': 5088445593, 'qualifierId': 212, 'value': '28.9'}, {'id': 5088445589, 'qualifierId': 140, 'value': '92.1'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;84,9;92,1;28,9;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;92,1;84,9;;;;;;;0;0;57;34;Toronto II;3454;FW;1,0
2698079345;613;4;2;57;41;29nx7yxy1rdqv2oobqn5pjf8p;1;9,9;14,2;2024-06-27T00:18:55.284Z;2024-06-27T00:18:57Z;[{'id': 5088445653, 'qualifierId': 152}, {'id': 5088445649, 'qualifierId': 294}, {'id': 5088445657, 'qualifierId': 233, 'value': '499'}, {'id': 5088445651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088445647, 'qualifierId': 13}, {'id': 5088445655, 'qualifierId': 285}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;dnc6pag4auehwq4w20f19hlw4;Foul;;;;;;;;;;;;;;;;;;1,0;499,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;57;41;Inter Miami II;3461;DMR;1,0
2698079343;499;4;2;57;41;c7c4wwva2u1vb3rr7rwava044;0;90,1;85,8;2024-06-27T00:18:55.285Z;2024-06-27T00:18:57Z;[{'id': 5088445665, 'qualifierId': 233, 'value': '613'}, {'id': 5088445631, 'qualifierId': 152}, {'id': 5088445629, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088445633, 'qualifierId': 286}, {'id': 5088445625, 'qualifierId': 13}, {'id': 5088445627, 'qualifierId': 294}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;dnc6pag4auehwq4w20f19hlw4;Foul;;;;;;;;;;;;;;;;;;;613,0;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;57;41;Toronto II;3461;FW;1,0
2698079425;614;1;2;58;12;29nx7yxy1rdqv2oobqn5pjf8p;0;7,7;13,0;2024-06-27T00:19:26.553Z;2024-06-27T00:19:36Z;[{'id': 5088446163, 'qualifierId': 213, 'value': '0.04'}, {'id': 5088446159, 'qualifierId': 141, 'value': '16.6'}, {'id': 5088446161, 'qualifierId': 212, 'value': '62.8'}, {'id': 5088446165, 'qualifierId': 1}, {'id': 5088446155, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088446151, 'qualifierId': 157}, {'id': 5088446157, 'qualifierId': 140, 'value': '67.5'}, {'id': 5088446153, 'qualifierId': 152}, {'id': 5088446149, 'qualifierId': 5}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;16,6;67,5;62,8;0,04;1,0;1,0;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;67,5;16,6;;;;;;;0;0;58;12;Inter Miami II;3492;GK;1,0
2698079429;500;12;2;58;18;c7c4wwva2u1vb3rr7rwava044;1;27,5;79,2;2024-06-27T00:19:32.422Z;2024-06-29T10:29:00Z;[{'id': 5088446181, 'qualifierId': 213, 'value': '0.85'}, {'id': 5088446179, 'qualifierId': 212, 'value': '20.7'}, {'id': 5088446175, 'qualifierId': 140, 'value': '40.6'}, {'id': 5090000731, 'qualifierId': 167}, {'id': 5088446177, 'qualifierId': 141, 'value': '100.0'}, {'id': 5088446173, 'qualifierId': 56, 'value': 'Back'}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;dnc6pag4auehwq4w20f19hlw4;Clearance;;;;;;;;;;;;100,0;40,6;20,7;0,85;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;40,6;100,0;;;;;;;0;0;58;18;Toronto II;3498;DC;1,0
2698079431;501;5;2;58;18;c7c4wwva2u1vb3rr7rwava044;0;39,0;101,2;2024-06-27T00:19:32.762Z;2024-06-27T00:19:37Z;[{'id': 5088446187, 'qualifierId': 347}, {'id': 5088446185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088446235, 'qualifierId': 233, 'value': '615'}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;dnc6pag4auehwq4w20f19hlw4;Out;;;;;;;;;;;;;;;;;;;615,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;58;18;Toronto II;3498;DC;1,0
2698079435;615;5;2;58;18;29nx7yxy1rdqv2oobqn5pjf8p;1;61,0;-1,2;2024-06-27T00:19:32.762Z;2024-06-27T01:01:53Z;[{'id': 5088446213, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088446215, 'qualifierId': 347}, {'id': 5088446231, 'qualifierId': 233, 'value': '501'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dnc6pag4auehwq4w20f19hlw4;Out;;;;;;;;;;;;;;;;;;;501,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;58;18;Inter Miami II;3498;FWR;1,0
