id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_Resume;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_Zone;value_PassEndY;value_KickOff;value_LongBall;value_Overrun;value_Offensive;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_Chipped;value_DeletedEventType;value_Foul;value_AttemptedTackle;value_Direct;value_Penalty;value_PenaltyTakerId;value_Diving;value_Right;value_Scored;value_GoalShotTimestamp;value_GoalmouthY;value_GkX;value_CausingPlayer;value_LeftFooted;value_BoxCentre;value_GoalShotGameClock;value_GkY;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_GoalmouthZ;value_NotAssisted;value_LowLeft;value_Launch;value_Head;value_IntendedTackleTarget;value_HeadPass;value_IntentionalAssist;value_Assist;value_Cross;value_Assisted;value_RelatedEventId;value_NotPastGoalLine;value_FirstTouch;value_BlockedX;value_MisHit;value_BlockedY;value_RegularPlay;value_KeeperThrow;value_LayOff;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_PullBack;value_LowCentre;value_RightFooted;value_Weak;value_Stooping;value_Collected;value_Hands;value_NotVisible;value_FreeKickTaken;value_Left;value_OutOfBoxCentre;value_IndividualPlay;value_SixYardBlocked;value_BoxDeepRight;value_Blocked;value_DefBlock;value_BlockedCross;value_Shove/Push;value_BoxLeft;value_FlickOn;value_CornerTaken;value_OutSwinger;value_SwitchOfPlay;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_TempBlocked;value_35Centre;value_Indirect;value_SmallBoxCentre;value_High;value_RefereeDelay;value_DrinksBreak;value_HighCentre;value_OverhitCross;value_ThroughBall;value_Minutes;value_BoxRight;value_GkKickFromHands;value_HitWoodwork;value_HitLeftPost;value_KeeperTouched;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OverArm;value_ParriedDanger;value_BlockedClearance;value_Injury;value_InjuredPlayerId;value_ProfessionalFoulLastMan;value_RedCard;value_FreeKick;value_Volley;value_LowRight;value_BallHitsReferee;value_InSwinger;value_FromCorner;value_TacticalFoul;value_YellowCard;value_SetPiece;value_Standing;value_Fumble;value_HighClaim;value_HighRight;value_ParriedSafe;value_Reaching;value_FastBreak;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706240349;746;74;2;79;1;1pc6sx2h4rp113ldkbp5d2xas;1;79,2;95,4;2024-08-04T20:44:47.657Z;2024-08-04T20:44:50Z;[{'id': 5133493565, 'qualifierId': 285}, {'id': 5133493695, 'qualifierId': 233, 'value': '682'}, {'id': 5133493563, 'qualifierId': 56, 'value': 'Left'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;eiim2xxga2jfmxnrw4yr7dz4k;Blocked Pass;;;;;;;;;;;;;;;;;;;;;682,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;79;1;Tacoma Defiance;4741;FW;1,0
2706240461;683;5;2;79;1;5icuo8utnztpsd9l03gdd68dl;1;17,2;-1,8;2024-08-04T20:44:48.423Z;2024-08-04T21:20:45Z;[{'id': 5133494257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133494259, 'qualifierId': 347}, {'id': 5133494275, 'qualifierId': 233, 'value': '747'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;eiim2xxga2jfmxnrw4yr7dz4k;Out;;;;;;;;;;;;;;;;;;;;1,0;747,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;79;1;Minnesota United II;4741;MC;1,0
2706240355;747;5;2;79;1;1pc6sx2h4rp113ldkbp5d2xas;0;82,8;101,8;2024-08-04T20:44:48.423Z;2024-08-04T20:45:00Z;[{'id': 5133493605, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133493607, 'qualifierId': 347}, {'id': 5133494297, 'qualifierId': 233, 'value': '683'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;eiim2xxga2jfmxnrw4yr7dz4k;Out;;;;;;;;;;;;;;;;;;;;1,0;683,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;79;1;Tacoma Defiance;4741;FW;1,0
2706240479;684;1;2;79;14;5icuo8utnztpsd9l03gdd68dl;0;15,5;0,0;2024-08-04T20:45:00.814Z;2024-08-04T20:45:02Z;[{'id': 5133494377, 'qualifierId': 140, 'value': '65.7'}, {'id': 5133494383, 'qualifierId': 213, 'value': '0.18'}, {'id': 5133494379, 'qualifierId': 141, 'value': '12.2'}, {'id': 5133494375, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133494381, 'qualifierId': 212, 'value': '53.6'}, {'id': 5133494385, 'qualifierId': 1}, {'id': 5133494373, 'qualifierId': 107}];4s56s6f9nw96wergw7ix5zp0q;O. O'Malley;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;53,6;0,18;65,7;;12,2;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;65,7;12,2;;;;;;;;0;79;14;Minnesota United II;4754;Sub;1,0
2706240505;748;1;2;79;16;1pc6sx2h4rp113ldkbp5d2xas;0;52,9;85,6;2024-08-04T20:45:02.615Z;2024-08-04T20:49:21Z;[{'id': 5133494553, 'qualifierId': 3}, {'id': 5133494567, 'qualifierId': 141, 'value': '74.7'}, {'id': 5133494569, 'qualifierId': 212, 'value': '14.9'}, {'id': 5133494571, 'qualifierId': 213, 'value': '5.76'}, {'id': 5133494563, 'qualifierId': 140, 'value': '65.2'}, {'id': 5133494559, 'qualifierId': 56, 'value': 'Center'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;14,9;5,76;65,2;;74,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;65,2;74,7;;;;;;;;0;79;16;Tacoma Defiance;4756;DC;1,0
2706240517;749;1;2;79;18;1pc6sx2h4rp113ldkbp5d2xas;1;30,2;75,2;2024-08-04T20:45:04.678Z;2024-08-04T20:50:01Z;[{'id': 5133511253, 'qualifierId': 1}, {'id': 5133511243, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133511245, 'qualifierId': 140, 'value': '45.6'}, {'id': 5133511249, 'qualifierId': 212, 'value': '16.3'}, {'id': 5133511241, 'qualifierId': 157}, {'id': 5133511251, 'qualifierId': 213, 'value': '6.17'}, {'id': 5133511247, 'qualifierId': 141, 'value': '72.4'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;16,3;6,17;45,6;;72,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;45,6;72,4;;;;;;;;0;79;18;Tacoma Defiance;4758;Sub;1,0
2706240521;750;61;2;79;19;1pc6sx2h4rp113ldkbp5d2xas;0;54,0;79,3;2024-08-04T20:45:05.872Z;2024-08-04T20:50:27Z;[{'id': 5133513607, 'qualifierId': 56, 'value': 'Left'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eiim2xxga2jfmxnrw4yr7dz4k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;79;19;Tacoma Defiance;4759;Sub;1,0
2706240549;685;49;2;79;23;5icuo8utnztpsd9l03gdd68dl;1;32,5;56,6;2024-08-04T20:45:10.368Z;2024-08-04T20:45:10Z;[];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;eiim2xxga2jfmxnrw4yr7dz4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;79;23;Minnesota United II;4763;DC;1,0
2706240599;686;1;2;79;26;5icuo8utnztpsd9l03gdd68dl;1;29,9;61,1;2024-08-04T20:45:12.767Z;2024-08-04T20:45:15Z;[{'id': 5133495107, 'qualifierId': 213, 'value': '0.84'}, {'id': 5133495103, 'qualifierId': 141, 'value': '89.7'}, {'id': 5133495099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133495101, 'qualifierId': 140, 'value': '46.4'}, {'id': 5133495105, 'qualifierId': 212, 'value': '26.0'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;26,0;0,84;46,4;;89,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;46,4;89,7;;;;;;;;0;79;26;Minnesota United II;4766;DC;1,0
2706240651;687;1;2;79;28;5icuo8utnztpsd9l03gdd68dl;1;55,3;91,1;2024-08-04T20:45:15.423Z;2024-08-04T20:45:29Z;[{'id': 5133495413, 'qualifierId': 212, 'value': '25.0'}, {'id': 5133496119, 'qualifierId': 210, 'value': '15'}, {'id': 5133495409, 'qualifierId': 140, 'value': '78.9'}, {'id': 5133495415, 'qualifierId': 213, 'value': '0.13'}, {'id': 5133495411, 'qualifierId': 141, 'value': '95.9'}, {'id': 5133495407, 'qualifierId': 56, 'value': 'Left'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;1,0;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;25,0;0,13;78,9;;95,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;78,9;95,9;;;;;;;;0;79;28;Minnesota United II;4768;DC;1,0
2706240675;688;3;2;79;31;5icuo8utnztpsd9l03gdd68dl;1;93,0;67,0;2024-08-04T20:45:17.910Z;2024-08-04T20:48:16Z;[{'id': 5133505631, 'qualifierId': 233, 'value': '783'}, {'id': 5133495539, 'qualifierId': 286}, {'id': 5133495537, 'qualifierId': 56, 'value': 'Center'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;eiim2xxga2jfmxnrw4yr7dz4k;Take On;;;;;;;;;;;;;;;;;;1,0;;;783,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;79;31;Minnesota United II;4771;AMR;1,0
2706242401;783;45;2;79;31;1pc6sx2h4rp113ldkbp5d2xas;0;7,0;33,0;2024-08-04T20:45:17.910Z;2024-08-04T20:48:16Z;[{'id': 5133505641, 'qualifierId': 233, 'value': '688'}, {'id': 5133505337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133505341, 'qualifierId': 285}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;eiim2xxga2jfmxnrw4yr7dz4k;Challenge;;;;;;;;;;;;;;;;;;;;;688,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;79;31;Tacoma Defiance;4771;Sub;1,0
2706240707;689;15;2;79;36;5icuo8utnztpsd9l03gdd68dl;1;80,3;61,0;2024-08-04T20:45:23.343Z;2024-08-04T21:05:05Z;[{'id': 5133496133, 'qualifierId': 102, 'value': '50.5'}, {'id': 5133495733, 'qualifierId': 18}, {'id': 5133495737, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133496137, 'qualifierId': 215}, {'id': 5133545759, 'qualifierId': 233, 'value': '751'}, {'id': 5133496127, 'qualifierId': 29}, {'id': 5133496139, 'qualifierId': 146, 'value': '98.4'}, {'id': 5133496135, 'qualifierId': 103, 'value': '15.8'}, {'id': 5133495731, 'qualifierId': 22}, {'id': 5133496129, 'qualifierId': 55, 'value': '687'}, {'id': 5133496125, 'qualifierId': 78}, {'id': 5133495887, 'qualifierId': 20}, {'id': 5133496141, 'qualifierId': 147, 'value': '50.4'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;eiim2xxga2jfmxnrw4yr7dz4k;Attempt Saved;;;;;;;;;;;;;;;;;;;;;751,0;;;;;;;;;;;;;;50,5;;;;;;;;;15,8;;;;;;;;;;1,0;687,0;;;98,4;;50,4;1,0;;;;;;;;1,0;1,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;98,4;50,4;50,5;15.8;687,0;byelagxi3qg0rb06tjl3fodn8;;0;79;36;Minnesota United II;4776;AMR;1,0
2706240875;751;10;2;79;36;1pc6sx2h4rp113ldkbp5d2xas;1;3,6;49,2;2024-08-04T20:45:23.443Z;2024-08-04T21:18:13Z;[{'id': 5133496753, 'qualifierId': 178}, {'id': 5133496755, 'qualifierId': 182}, {'id': 5133515627, 'qualifierId': 174}, {'id': 5133515631, 'qualifierId': 381}, {'id': 5133496757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133545767, 'qualifierId': 233, 'value': '689'}];39kv8a6a82fos9hw9esb84k16;F. Montali;;;eiim2xxga2jfmxnrw4yr7dz4k;Save;;;;;;;;;;;;;;;;;;;;;689,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;79;36;Tacoma Defiance;4776;GK;1,0
2706244215;789;52;2;79;45;1pc6sx2h4rp113ldkbp5d2xas;1;4,1;49,3;2024-08-04T20:45:32.029Z;2024-08-04T21:07:55Z;[];39kv8a6a82fos9hw9esb84k16;F. Montali;;;eiim2xxga2jfmxnrw4yr7dz4k;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;79;45;Tacoma Defiance;4785;GK;1,0
2706240911;752;1;2;79;47;1pc6sx2h4rp113ldkbp5d2xas;1;14,5;46,8;2024-08-04T20:45:34.495Z;2024-08-04T21:09:47Z;[{'id': 5133549897, 'qualifierId': 1}, {'id': 5133549887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133549895, 'qualifierId': 213, 'value': '5.35'}, {'id': 5133549891, 'qualifierId': 141, 'value': '8.2'}, {'id': 5133549889, 'qualifierId': 140, 'value': '33.2'}, {'id': 5133549885, 'qualifierId': 123}, {'id': 5133549893, 'qualifierId': 212, 'value': '32.8'}, {'id': 5133550123, 'qualifierId': 189}];39kv8a6a82fos9hw9esb84k16;F. Montali;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;32,8;5,35;33,2;;8,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;33,2;8,2;;;;;;;;0;79;47;Tacoma Defiance;4787;GK;1,0
2706240919;753;61;2;79;49;1pc6sx2h4rp113ldkbp5d2xas;1;34,6;11,3;2024-08-04T20:45:35.656Z;2024-08-04T21:09:27Z;[{'id': 5133552679, 'qualifierId': 56, 'value': 'Back'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;eiim2xxga2jfmxnrw4yr7dz4k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;79;49;Tacoma Defiance;4789;DMR;1,0
2706250657;882;1;2;79;51;1pc6sx2h4rp113ldkbp5d2xas;1;29,6;28,1;2024-08-04T20:45:37.543Z;2024-08-04T21:09:41Z;[{'id': 5133553113, 'qualifierId': 140, 'value': '29.4'}, {'id': 5133553117, 'qualifierId': 212, 'value': '21.4'}, {'id': 5133553119, 'qualifierId': 213, 'value': '1.58'}, {'id': 5133553111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133553115, 'qualifierId': 141, 'value': '59.5'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;21,4;1,58;29,4;;59,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;29,4;59,5;;;;;;;;0;79;51;Tacoma Defiance;4791;Sub;1,0
2706240965;754;1;2;79;58;1pc6sx2h4rp113ldkbp5d2xas;1;29,6;65,6;2024-08-04T20:45:44.870Z;2024-08-04T20:45:45Z;[{'id': 5133497215, 'qualifierId': 140, 'value': '33.9'}, {'id': 5133497219, 'qualifierId': 212, 'value': '23.6'}, {'id': 5133497217, 'qualifierId': 141, 'value': '31.6'}, {'id': 5133497221, 'qualifierId': 213, 'value': '4.91'}, {'id': 5133497213, 'qualifierId': 56, 'value': 'Back'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;23,6;4,91;33,9;;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;33,9;31,6;;;;;;;;0;79;58;Tacoma Defiance;4798;DC;1,0
2706240991;755;1;2;79;59;1pc6sx2h4rp113ldkbp5d2xas;1;34,0;30,3;2024-08-04T20:45:45.686Z;2024-08-04T20:45:48Z;[{'id': 5133497387, 'qualifierId': 140, 'value': '48.1'}, {'id': 5133497393, 'qualifierId': 213, 'value': '5.71'}, {'id': 5133497389, 'qualifierId': 141, 'value': '16.1'}, {'id': 5133497385, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133497391, 'qualifierId': 212, 'value': '17.7'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;17,7;5,71;48,1;;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;48,1;16,1;;;;;;;;0;79;59;Tacoma Defiance;4799;Sub;1,0
2706241035;756;1;2;80;1;1pc6sx2h4rp113ldkbp5d2xas;1;44,2;21,6;2024-08-04T20:45:48.375Z;2024-08-04T20:45:52Z;[{'id': 5133497549, 'qualifierId': 213, 'value': '4.57'}, {'id': 5133497547, 'qualifierId': 212, 'value': '10.9'}, {'id': 5133497545, 'qualifierId': 141, 'value': '5.7'}, {'id': 5133497541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133497543, 'qualifierId': 140, 'value': '42.7'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;10,9;4,57;42,7;;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;42,7;5,7;;;;;;;;0;80;1;Tacoma Defiance;4801;FW;1,0
2706241057;757;1;2;80;5;1pc6sx2h4rp113ldkbp5d2xas;1;42,0;7,1;2024-08-04T20:45:52.103Z;2024-08-04T20:45:55Z;[{'id': 5133497743, 'qualifierId': 140, 'value': '32.1'}, {'id': 5133497749, 'qualifierId': 213, 'value': '2.39'}, {'id': 5133497747, 'qualifierId': 212, 'value': '14.2'}, {'id': 5133497741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133497745, 'qualifierId': 141, 'value': '21.4'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;14,2;2,39;32,1;;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;32,1;21,4;;;;;;;;0;80;5;Tacoma Defiance;4805;DMR;1,0
2706241089;758;1;2;80;8;1pc6sx2h4rp113ldkbp5d2xas;1;31,5;23,3;2024-08-04T20:45:55.350Z;2024-08-04T20:45:58Z;[{'id': 5133497927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133497937, 'qualifierId': 1}, {'id': 5133497933, 'qualifierId': 212, 'value': '33.8'}, {'id': 5133497929, 'qualifierId': 140, 'value': '30.2'}, {'id': 5133497931, 'qualifierId': 141, 'value': '73.0'}, {'id': 5133497935, 'qualifierId': 213, 'value': '1.61'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;33,8;1,61;30,2;;73,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;30,2;73,0;;;;;;;;0;80;8;Tacoma Defiance;4808;Sub;1,0
2706241177;759;1;2;80;11;1pc6sx2h4rp113ldkbp5d2xas;1;31,9;75,6;2024-08-04T20:45:58.502Z;2024-08-04T20:46:06Z;[{'id': 5133498389, 'qualifierId': 213, 'value': '6.26'}, {'id': 5133498385, 'qualifierId': 141, 'value': '75.1'}, {'id': 5133498387, 'qualifierId': 212, 'value': '13.9'}, {'id': 5133498381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133498383, 'qualifierId': 140, 'value': '45.1'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;13,9;6,26;45,1;;75,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;45,1;75,1;;;;;;;;0;80;11;Tacoma Defiance;4811;DC;1,0
2706241181;760;3;2;80;19;1pc6sx2h4rp113ldkbp5d2xas;0;45,6;80,6;2024-08-04T20:46:05.566Z;2024-08-04T20:46:08Z;[{'id': 5133498471, 'qualifierId': 233, 'value': '690'}, {'id': 5133498405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133498407, 'qualifierId': 286}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;eiim2xxga2jfmxnrw4yr7dz4k;Take On;;;;;;;;;;;;;;;;;;1,0;;;690,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;80;19;Tacoma Defiance;4819;MC;1,0
