id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_KickOff;value_Angle;value_Zone;value_Length;value_LongBall;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_HeadPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_Defensive;value_Offensive;value_FlickOn;value_TouchTypePass;value_Head;value_BlockedPass;value_IntentionalAssist;value_Assist;value_BlockedX;value_LeftFooted;value_GkY;value_RegularPlay;value_GoalmouthY;value_LowLeft;value_RelatedEventId;value_BlockedY;value_IndividualPlay;value_Blocked;value_Assisted;value_GoalmouthZ;value_GkX;value_BoxRight;value_DefBlock;value_LowCentre;value_BoxCentre;value_RightFooted;value_NotAssisted;value_ParriedDanger;value_Diving;value_Hands;value_MediumGkIntervention;value_SwitchOfPlay;value_DeletedEventType;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_Cross;value_OutSwinger;value_NotVisible;value_KeeperThrow;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_InSwinger;value_CornerTaken;value_OutOfBoxDeepLeft;value_FreeKick;value_ByWall;value_LayOff;value_ThroughBall;value_PlayersCaughtOffside;value_TempShotOn;value_Indirect;value_TakeOnOvertake;value_Shove/Push;value_FirstTouch;value_IntendedTackleTarget;value_ShirtPull/Holding;value_TakeOnSpace;value_Right;value_High;value_TouchTypeControl;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_BigChance;value_SetPiece;value_SmallBoxCentre;value_OtherBodyPart;value_Stooping;value_LowGkIntervention;value_OverArm;value_HighGkIntervention;value_YellowCard;value_Dissent;value_LowRight;value_OutOfBoxCentre;value_GkStart;value_FloatedCross;value_Straight;value_Minutes;value_GkKickFromHands;value_EndType;value_HighClaim;value_Overrun;value_HighRight;value_Strong;value_Collected;value_Standing;value_RecklessOffence;value_Defensive1V1;value_NotPastGoalLine;value_ThrowInSetPiece;value_Volley;value_HighLeft;value_DrivenCross;value_1On1;value_ParriedSafe;value_Feet;value_Tactical;value_Handball;value_CaptainChange;value_FromCorner;value_OverhitCross;value_Penalty;value_PenaltyTakerId;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_CausingPlayer;value_GoalShotGameClock;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotTimestamp;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706327991;620;1;2;70;53;5ou8b446l1sl8frblkz3xi17g;0;41,7;92,3;2024-08-05T01:33:19.370Z;2024-08-05T01:33:20Z;[{'id': 5133991589, 'qualifierId': 141, 'value': '77.7'}, {'id': 5133991587, 'qualifierId': 140, 'value': '56.8'}, {'id': 5133991591, 'qualifierId': 212, 'value': '18.7'}, {'id': 5133991585, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133991593, 'qualifierId': 213, 'value': '5.72'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;77,7;56,8;;5,72;;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;56,8;77,7;;;;;;;;0;70;53;The Town;4253;DC;1,0
2706327995;624;49;2;70;55;ew2zirzye0sw1txr2m33nr25y;1;43,5;20,4;2024-08-05T01:33:21.276Z;2024-08-05T01:33:21Z;[];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;ehrltz9n09d567x7mfxzdacd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;70;55;Portland Timbers II;4255;MC;1,0
2706328003;625;1;2;70;57;ew2zirzye0sw1txr2m33nr25y;1;57,8;27,0;2024-08-05T01:33:23.594Z;2024-08-05T01:33:26Z;[{'id': 5133991649, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133991653, 'qualifierId': 141, 'value': '4.1'}, {'id': 5133991655, 'qualifierId': 212, 'value': '16.2'}, {'id': 5133991657, 'qualifierId': 213, 'value': '4.99'}, {'id': 5133991651, 'qualifierId': 140, 'value': '62.0'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;4,1;62,0;;4,99;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;62,0;4,1;;;;;;;;0;70;57;Portland Timbers II;4257;MC;1,0
2706328015;626;1;2;71;0;ew2zirzye0sw1txr2m33nr25y;0;63,8;2,5;2024-08-05T01:33:26.522Z;2024-08-05T01:33:29Z;[{'id': 5133991745, 'qualifierId': 213, 'value': '0.45'}, {'id': 5133991737, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133991739, 'qualifierId': 140, 'value': '91.0'}, {'id': 5133991743, 'qualifierId': 212, 'value': '31.7'}, {'id': 5133991741, 'qualifierId': 141, 'value': '22.8'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;22,8;91,0;;0,45;;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;91,0;22,8;;;;;;;;0;71;0;Portland Timbers II;4260;AMR;1,0
2706328021;621;49;2;71;5;5ou8b446l1sl8frblkz3xi17g;1;7,9;77,6;2024-08-05T01:33:30.727Z;2024-08-05T01:33:30Z;[];dv0qqd4mx117y4al165nsdic4;T. Clegg;;ehrltz9n09d567x7mfxzdacd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;71;5;The Town;4265;DC;1,0
2706328055;622;1;2;71;8;5ou8b446l1sl8frblkz3xi17g;1;7,3;77,0;2024-08-05T01:33:33.851Z;2024-08-05T01:33:37Z;[{'id': 5133991949, 'qualifierId': 213, 'value': '5.62'}, {'id': 5133991943, 'qualifierId': 140, 'value': '31.8'}, {'id': 5133991947, 'qualifierId': 212, 'value': '32.6'}, {'id': 5133991945, 'qualifierId': 141, 'value': '47.6'}, {'id': 5133991951, 'qualifierId': 1}, {'id': 5133991941, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;47,6;31,8;;5,62;;32,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;31,8;47,6;;;;;;;;0;71;8;The Town;4268;DC;1,0
2706328057;623;61;2;71;12;5ou8b446l1sl8frblkz3xi17g;0;27,9;47,8;2024-08-05T01:33:37.757Z;2024-08-05T01:33:38Z;[{'id': 5133991955, 'qualifierId': 56, 'value': 'Back'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;ehrltz9n09d567x7mfxzdacd0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;71;12;The Town;4272;FWR;1,0
2706328061;624;45;2;71;12;5ou8b446l1sl8frblkz3xi17g;0;27,2;44,0;2024-08-05T01:33:38.320Z;2024-08-05T01:33:40Z;[{'id': 5133991965, 'qualifierId': 285}, {'id': 5133991963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133992029, 'qualifierId': 233, 'value': '627'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;ehrltz9n09d567x7mfxzdacd0;Challenge;;;;;;;;;;;;;;;;;;;627,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;71;12;The Town;4272;FWR;1,0
2706328069;627;3;2;71;12;ew2zirzye0sw1txr2m33nr25y;1;72,8;56,0;2024-08-05T01:33:38.320Z;2024-08-08T12:00:59Z;[{'id': 5133992007, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136499659, 'qualifierId': 465}, {'id': 5133992021, 'qualifierId': 233, 'value': '624'}, {'id': 5133992009, 'qualifierId': 286}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;ehrltz9n09d567x7mfxzdacd0;Take On;;;;;;;;;;;;;;;;;;;624,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;71;12;Portland Timbers II;4272;AML;1,0
2706328071;628;49;2;71;13;ew2zirzye0sw1txr2m33nr25y;1;73,3;59,4;2024-08-05T01:33:39.227Z;2024-08-05T01:33:39Z;[];7jtxek694d60c5udhyv0zsjro;R. Lynch;;ehrltz9n09d567x7mfxzdacd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;71;13;Portland Timbers II;4273;AML;1,0
2706328077;629;1;2;71;13;ew2zirzye0sw1txr2m33nr25y;1;73,3;59,4;2024-08-05T01:33:39.339Z;2024-08-05T01:33:41Z;[{'id': 5133992057, 'qualifierId': 212, 'value': '11.9'}, {'id': 5133992047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133992051, 'qualifierId': 140, 'value': '65.5'}, {'id': 5133992059, 'qualifierId': 213, 'value': '2.33'}, {'id': 5133992053, 'qualifierId': 141, 'value': '72.0'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;72,0;65,5;;2,33;;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;65,5;72,0;;;;;;;;0;71;13;Portland Timbers II;4273;AML;1,0
2706328089;630;1;2;71;15;ew2zirzye0sw1txr2m33nr25y;1;64,6;75,1;2024-08-05T01:33:41.018Z;2024-08-05T01:33:45Z;[{'id': 5133992147, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133992155, 'qualifierId': 213, 'value': '3.45'}, {'id': 5133992151, 'qualifierId': 141, 'value': '66.0'}, {'id': 5133992153, 'qualifierId': 212, 'value': '20.4'}, {'id': 5133992149, 'qualifierId': 140, 'value': '46.1'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;66,0;46,1;;3,45;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;46,1;66,0;;;;;;;;0;71;15;Portland Timbers II;4275;DC;1,0
2706328093;631;1;2;71;19;ew2zirzye0sw1txr2m33nr25y;1;53,0;65,7;2024-08-05T01:33:45.018Z;2024-08-05T01:33:46Z;[{'id': 5133992221, 'qualifierId': 140, 'value': '60.0'}, {'id': 5133992219, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133992225, 'qualifierId': 212, 'value': '11.3'}, {'id': 5133992227, 'qualifierId': 213, 'value': '5.42'}, {'id': 5133992223, 'qualifierId': 141, 'value': '53.1'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;53,1;60,0;;5,42;;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;60,0;53,1;;;;;;;;0;71;19;Portland Timbers II;4279;DC;1,0
2706328095;632;1;2;71;21;ew2zirzye0sw1txr2m33nr25y;1;59,1;53,4;2024-08-05T01:33:46.778Z;2024-08-05T01:33:48Z;[{'id': 5133992239, 'qualifierId': 212, 'value': '17.6'}, {'id': 5133992233, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133992241, 'qualifierId': 213, 'value': '3.81'}, {'id': 5133992237, 'qualifierId': 141, 'value': '37.4'}, {'id': 5133992235, 'qualifierId': 140, 'value': '45.9'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;37,4;45,9;;3,81;;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;45,9;37,4;;;;;;;;0;71;21;Portland Timbers II;4281;MC;1,0
2706328101;633;1;2;71;22;ew2zirzye0sw1txr2m33nr25y;1;45,9;37,4;2024-08-05T01:33:48.617Z;2024-08-05T01:33:52Z;[{'id': 5133992271, 'qualifierId': 141, 'value': '4.4'}, {'id': 5133992267, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133992273, 'qualifierId': 212, 'value': '29.4'}, {'id': 5133992275, 'qualifierId': 213, 'value': '5.42'}, {'id': 5133992269, 'qualifierId': 140, 'value': '64.0'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;4,4;64,0;;5,42;;29,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;64,0;4,4;;;;;;;;0;71;22;Portland Timbers II;4282;DL;1,0
2706328103;634;1;2;71;26;ew2zirzye0sw1txr2m33nr25y;1;64,0;4,4;2024-08-05T01:33:52.570Z;2024-08-05T01:33:54Z;[{'id': 5133992309, 'qualifierId': 213, 'value': '1.80'}, {'id': 5133992301, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133992303, 'qualifierId': 140, 'value': '62.2'}, {'id': 5133992307, 'qualifierId': 212, 'value': '8.2'}, {'id': 5133992305, 'qualifierId': 141, 'value': '16.1'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;16,1;62,2;;1,8;;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;62,2;16,1;;;;;;;;0;71;26;Portland Timbers II;4286;DR;1,0
2706328105;635;1;2;71;28;ew2zirzye0sw1txr2m33nr25y;1;61,0;16,2;2024-08-05T01:33:54.011Z;2024-08-05T01:33:55Z;[{'id': 5133992319, 'qualifierId': 212, 'value': '10.7'}, {'id': 5133992321, 'qualifierId': 213, 'value': '6.24'}, {'id': 5133992313, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133992317, 'qualifierId': 141, 'value': '15.5'}, {'id': 5133992315, 'qualifierId': 140, 'value': '71.2'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;15,5;71,2;;6,24;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;71,2;15,5;;;;;;;;0;71;28;Portland Timbers II;4288;MC;1,0
2706328117;636;1;2;71;29;ew2zirzye0sw1txr2m33nr25y;1;72,9;15,6;2024-08-05T01:33:55.001Z;2024-08-05T01:33:57Z;[{'id': 5133992379, 'qualifierId': 140, 'value': '65.4'}, {'id': 5133992383, 'qualifierId': 212, 'value': '12.7'}, {'id': 5133992381, 'qualifierId': 141, 'value': '30.3'}, {'id': 5133992385, 'qualifierId': 213, 'value': '2.24'}, {'id': 5133992377, 'qualifierId': 56, 'value': 'Center'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;30,3;65,4;;2,24;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;65,4;30,3;;;;;;;;0;71;29;Portland Timbers II;4289;AMR;1,0
2706328121;637;1;2;71;32;ew2zirzye0sw1txr2m33nr25y;1;65,0;38,6;2024-08-05T01:33:57.738Z;2024-08-05T01:34:00Z;[{'id': 5133992413, 'qualifierId': 212, 'value': '9.3'}, {'id': 5133992411, 'qualifierId': 141, 'value': '35.2'}, {'id': 5133992409, 'qualifierId': 140, 'value': '73.6'}, {'id': 5133992415, 'qualifierId': 213, 'value': '6.03'}, {'id': 5133992407, 'qualifierId': 56, 'value': 'Center'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;35,2;73,6;;6,03;;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;73,6;35,2;;;;;;;;0;71;32;Portland Timbers II;4292;MC;1,0
2706328131;638;1;2;71;34;ew2zirzye0sw1txr2m33nr25y;1;75,0;39,2;2024-08-05T01:34:00.474Z;2024-08-05T01:34:03Z;[{'id': 5133992485, 'qualifierId': 213, 'value': '1.06'}, {'id': 5133992477, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133992483, 'qualifierId': 212, 'value': '12.4'}, {'id': 5133992479, 'qualifierId': 140, 'value': '80.8'}, {'id': 5133992481, 'qualifierId': 141, 'value': '55.1'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;55,1;80,8;;1,06;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;80,8;55,1;;;;;;;;0;71;34;Portland Timbers II;4294;AMC;1,0
2706328151;639;1;2;71;37;ew2zirzye0sw1txr2m33nr25y;1;82,4;62,3;2024-08-05T01:34:02.969Z;2024-08-05T01:34:06Z;[{'id': 5133992601, 'qualifierId': 140, 'value': '94.7'}, {'id': 5133992605, 'qualifierId': 212, 'value': '20.4'}, {'id': 5133992607, 'qualifierId': 213, 'value': '0.89'}, {'id': 5133992603, 'qualifierId': 141, 'value': '85.6'}, {'id': 5133992599, 'qualifierId': 56, 'value': 'Left'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;85,6;94,7;;0,89;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;94,7;85,6;;;;;;;;0;71;37;Portland Timbers II;4297;MC;1,0
2706328163;640;1;2;71;40;ew2zirzye0sw1txr2m33nr25y;0;92,5;85,1;2024-08-05T01:34:06.186Z;2024-08-08T12:02:02Z;[{'id': 5133992625, 'qualifierId': 2}, {'id': 5133992627, 'qualifierId': 155}, {'id': 5133992631, 'qualifierId': 140, 'value': '95.2'}, {'id': 5136499741, 'qualifierId': 223}, {'id': 5133992637, 'qualifierId': 213, 'value': '4.82'}, {'id': 5133992635, 'qualifierId': 212, 'value': '27.3'}, {'id': 5133992633, 'qualifierId': 141, 'value': '45.1'}, {'id': 5133992629, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136499743, 'qualifierId': 20}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;45,1;95,2;;4,82;;27,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;95,2;45,1;;;;;;;;0;71;40;Portland Timbers II;4300;DC;1,0
2706328173;625;12;2;71;44;5ou8b446l1sl8frblkz3xi17g;1;8,2;58,8;2024-08-05T01:34:09.877Z;2024-08-05T01:34:11Z;[{'id': 5133992693, 'qualifierId': 141, 'value': '83.9'}, {'id': 5133992699, 'qualifierId': 15}, {'id': 5133992695, 'qualifierId': 212, 'value': '24.0'}, {'id': 5133992689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133992697, 'qualifierId': 213, 'value': '0.79'}, {'id': 5133992691, 'qualifierId': 140, 'value': '24.3'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;ehrltz9n09d567x7mfxzdacd0;Clearance;;;;;;;;;;83,9;24,3;;0,79;;24,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;24,3;83,9;;;;;;;;0;71;44;The Town;4304;DML;1,0
2706328181;626;49;2;71;46;5ou8b446l1sl8frblkz3xi17g;1;26,1;92,3;2024-08-05T01:34:11.985Z;2024-08-05T01:34:12Z;[];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;ehrltz9n09d567x7mfxzdacd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;71;46;The Town;4306;FWL;1,0
2706328201;627;50;2;71;48;5ou8b446l1sl8frblkz3xi17g;1;31,3;96,8;2024-08-05T01:34:14.490Z;2024-08-14T11:34:41Z;[{'id': 5148341917, 'qualifierId': 233, 'value': '641'}, {'id': 5133992809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133992811, 'qualifierId': 285}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;ehrltz9n09d567x7mfxzdacd0;Dispossessed;;;;;;;;;;;;;;;;;;;641,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;71;48;The Town;4308;FWL;1,0
2706328193;641;7;2;71;48;ew2zirzye0sw1txr2m33nr25y;1;68,7;3,2;2024-08-05T01:34:14.491Z;2024-08-08T12:02:20Z;[{'id': 5133992777, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133992775, 'qualifierId': 167}, {'id': 5136499911, 'qualifierId': 385}, {'id': 5133992813, 'qualifierId': 233, 'value': '627'}, {'id': 5133992779, 'qualifierId': 286}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;ehrltz9n09d567x7mfxzdacd0;Tackle;;;;;;;;;;;;;;;;;;;627,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;71;48;Portland Timbers II;4308;DR;1,0
