id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_TeamKit;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_FlickOn;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_Foul;value_Shove/Push;value_Cross;value_FreeKickTaken;value_Head;value_KeeperThrow;value_SwitchOfPlay;value_OverhitCross;value_DeletedEventType;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthZ;value_IndividualPlay;value_BlockedX;value_Assisted;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_RightFooted;value_LowCentre;value_Hands;value_Standing;value_Collected;value_AttemptedTackle;value_TacticalFoul;value_YellowCard;value_Assist;value_GkY;value_LeftFooted;value_Blocked;value_GkX;value_DefBlock;value_Left;value_NextEventGoalKick;value_CornerTaken;value_IntentionalAssist;value_FromCorner;value_Right;value_BoxCentre;value_FirstTouch;value_GoalKick;value_Low;value_Injury;value_InjuredPlayerId;value_LayOff;value_High;value_IntendedTackleTarget;value_BlockedPass;value_BlockedCross;value_InSwinger;value_Volley;value_SwerveLeft;value_BoxLeft;value_MisHit;value_PullBack;value_BigChance;value_ShirtPull/Holding;value_HighRight;value_Overrun;value_NotVisible;value_BoxRight;value_GoalShotTimestamp;value_HighLeft;value_GoalShotGameClock;value_BlockedClearance;value_OutOfPlay;value_ThroughBall;value_1On1;value_ParriedSafe;value_Feet;value_Stooping;value_LowRight;value_NotAssisted;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_Handball;value_FreeKick;value_LowLeft;value_Diving;value_Minutes;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_SetPiece;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxDeepLeft;value_OtherBodyPart;value_CloseRight;value_RecklessOffence;value_GkKickFromHands;value_Argument;value_VideoCoverageLost;value_TempShotOn;value_HighClaim;value_SixYardBlocked;value_AerialFoul;value_Simulation;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736956615;743;49;2;93;3;7pmw399vh2v44cjle4fkklp1w;1;51,3;54,1;2024-10-20T23:59:21.413Z;2024-10-20T23:59:23Z;[];1es4nynrpc8sz3enj46i9zeok;Josué;;;3vkw6dmi0j2xaufizrgvze9ec;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;93;3;The Town;5583;Sub;1,0
2736956619;744;1;2;93;3;7pmw399vh2v44cjle4fkklp1w;1;51,3;54,1;2024-10-20T23:59:21.508Z;2024-10-20T23:59:24Z;[{'id': 5301912249, 'qualifierId': 213, 'value': '4.28'}, {'id': 5301912245, 'qualifierId': 141, 'value': '35.2'}, {'id': 5301912247, 'qualifierId': 212, 'value': '14.2'}, {'id': 5301912243, 'qualifierId': 140, 'value': '45.6'}, {'id': 5301912241, 'qualifierId': 56, 'value': 'Back'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;45,6;14,2;;35,2;;4,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;45,6;35,2;;;;;;;0;0;93;3;The Town;5583;Sub;1,0
2736956621;745;1;2;93;5;7pmw399vh2v44cjle4fkklp1w;0;45,6;35,2;2024-10-20T23:59:23.459Z;2024-10-20T23:59:26Z;[{'id': 5301912291, 'qualifierId': 141, 'value': '34.9'}, {'id': 5301912287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301912293, 'qualifierId': 212, 'value': '2.0'}, {'id': 5301912349, 'qualifierId': 233, 'value': '857'}, {'id': 5301912289, 'qualifierId': 140, 'value': '47.5'}, {'id': 5301912347, 'qualifierId': 236}, {'id': 5301912353, 'qualifierId': 286}, {'id': 5301912295, 'qualifierId': 213, 'value': '6.18'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;47,5;2,0;;34,9;;6,18;;;;1,0;857,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;47,5;34,9;;;;;;;0;0;93;5;The Town;5585;Sub;1,0
2736956629;857;74;2;93;5;ew2zirzye0sw1txr2m33nr25y;1;54,7;83,9;2024-10-20T23:59:23.460Z;2024-10-21T00:07:25Z;[{'id': 5301912359, 'qualifierId': 233, 'value': '745'}, {'id': 5301912329, 'qualifierId': 285}, {'id': 5301912327, 'qualifierId': 56, 'value': 'Left'}];4nzrv75trp05nqos781kk62hg;R. Rajagopal;;;3vkw6dmi0j2xaufizrgvze9ec;Blocked Pass;;;;;;;;;;;;;;;;;;;;745,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;93;5;Houston Dynamo II;5585;Sub;1,0
2736956641;746;50;2;93;8;7pmw399vh2v44cjle4fkklp1w;1;52,0;17,0;2024-10-20T23:59:26.852Z;2024-10-20T23:59:30Z;[{'id': 5301912423, 'qualifierId': 233, 'value': '858'}, {'id': 5301912381, 'qualifierId': 286}, {'id': 5301912379, 'qualifierId': 56, 'value': 'Right'}];bp0a3bvzsxokh4nu3bq96yx3o;J. Bell;;;3vkw6dmi0j2xaufizrgvze9ec;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;858,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;93;8;The Town;5588;Sub;1,0
2736956653;858;7;2;93;8;ew2zirzye0sw1txr2m33nr25y;1;48,0;80,2;2024-10-20T23:59:26.853Z;2024-10-20T23:59:30Z;[{'id': 5301912415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301912419, 'qualifierId': 233, 'value': '746'}, {'id': 5301912417, 'qualifierId': 285}];4nzrv75trp05nqos781kk62hg;R. Rajagopal;;;3vkw6dmi0j2xaufizrgvze9ec;Tackle;;;;;;;;;;;;;;;;;;;;746,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;93;8;Houston Dynamo II;5588;Sub;1,0
2736956655;859;49;2;93;10;ew2zirzye0sw1txr2m33nr25y;1;57,6;95,9;2024-10-20T23:59:28.849Z;2024-10-20T23:59:29Z;[];4nzrv75trp05nqos781kk62hg;R. Rajagopal;;;3vkw6dmi0j2xaufizrgvze9ec;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;93;10;Houston Dynamo II;5590;Sub;1,0
2736956681;860;1;2;93;11;ew2zirzye0sw1txr2m33nr25y;0;57,6;95,9;2024-10-20T23:59:29.521Z;2024-10-20T23:59:35Z;[{'id': 5301912505, 'qualifierId': 140, 'value': '84.1'}, {'id': 5301912509, 'qualifierId': 212, 'value': '28.6'}, {'id': 5301912511, 'qualifierId': 213, 'value': '6.05'}, {'id': 5301912503, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301912507, 'qualifierId': 141, 'value': '86.0'}];4nzrv75trp05nqos781kk62hg;R. Rajagopal;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;84,1;28,6;;86,0;;6,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;84,1;86,0;;;;;;;0;0;93;11;Houston Dynamo II;5591;Sub;1,0
2736956685;747;4;2;93;17;7pmw399vh2v44cjle4fkklp1w;1;14,8;12,5;2024-10-20T23:59:35.859Z;2024-10-21T00:08:49Z;[{'id': 5301912543, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301912541, 'qualifierId': 13}, {'id': 5301924309, 'qualifierId': 294}, {'id': 5301912589, 'qualifierId': 233, 'value': '861'}, {'id': 5301912549, 'qualifierId': 285}, {'id': 5301912545, 'qualifierId': 152}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;3vkw6dmi0j2xaufizrgvze9ec;Foul;;;;;;;;;;;;;;;;;;;;861,0;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;93;17;The Town;5597;Sub;1,0
2736956687;861;4;2;93;17;ew2zirzye0sw1txr2m33nr25y;0;85,2;87,5;2024-10-20T23:59:35.860Z;2024-10-21T00:06:42Z;[{'id': 5301912579, 'qualifierId': 13}, {'id': 5301912585, 'qualifierId': 152}, {'id': 5301912587, 'qualifierId': 286}, {'id': 5301912583, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301912581, 'qualifierId': 294}, {'id': 5301912597, 'qualifierId': 233, 'value': '747'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;3vkw6dmi0j2xaufizrgvze9ec;Foul;;;;;;;;;;;;;;;;;;;1,0;747,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;93;17;Houston Dynamo II;5597;Sub;1,0
2736956741;748;1;2;93;24;7pmw399vh2v44cjle4fkklp1w;1;18,1;20,3;2024-10-20T23:59:42.163Z;2024-10-20T23:59:46Z;[{'id': 5301912759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301912757, 'qualifierId': 152}, {'id': 5301912755, 'qualifierId': 5}, {'id': 5301912769, 'qualifierId': 212, 'value': '2.7'}, {'id': 5301912771, 'qualifierId': 213, 'value': '0.20'}, {'id': 5301912767, 'qualifierId': 141, 'value': '21.1'}, {'id': 5301912763, 'qualifierId': 140, 'value': '20.6'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;20,6;2,7;;21,1;;0,2;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;20,6;21,1;;;;;;;0;0;93;24;The Town;5604;DL;1,0
2736956819;749;1;2;93;28;7pmw399vh2v44cjle4fkklp1w;1;21,9;20,8;2024-10-20T23:59:46.131Z;2024-10-20T23:59:56Z;[{'id': 5301913135, 'qualifierId': 141, 'value': '44.1'}, {'id': 5301913139, 'qualifierId': 213, 'value': '1.99'}, {'id': 5301913131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301913133, 'qualifierId': 140, 'value': '15.1'}, {'id': 5301913137, 'qualifierId': 212, 'value': '17.4'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;15,1;17,4;;44,1;;1,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;15,1;44,1;;;;;;;0;0;93;28;The Town;5608;Sub;1,0
2736956845;750;1;2;93;38;7pmw399vh2v44cjle4fkklp1w;0;28,5;56,2;2024-10-20T23:59:56.836Z;2024-10-21T00:00:02Z;[{'id': 5301913285, 'qualifierId': 157}, {'id': 5301913295, 'qualifierId': 213, 'value': '5.86'}, {'id': 5301913297, 'qualifierId': 1}, {'id': 5301913293, 'qualifierId': 212, 'value': '45.6'}, {'id': 5301913291, 'qualifierId': 141, 'value': '28.9'}, {'id': 5301913287, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301913289, 'qualifierId': 140, 'value': '68.2'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;68,2;45,6;;28,9;;5,86;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;68,2;28,9;;;;;;;0;0;93;38;The Town;5618;GK;1,0
2736956851;862;44;2;93;43;ew2zirzye0sw1txr2m33nr25y;1;32,3;70,8;2024-10-21T00:00:01.810Z;2024-10-21T00:00:04Z;[{'id': 5301913325, 'qualifierId': 233, 'value': '751'}, {'id': 5301913323, 'qualifierId': 285}, {'id': 5301913321, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;3vkw6dmi0j2xaufizrgvze9ec;Aerial;;;;;;;;;;;;;;;;;;;;751,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;93;43;Houston Dynamo II;5623;DC;1,0
2736956847;751;44;2;93;43;7pmw399vh2v44cjle4fkklp1w;0;67,2;29,5;2024-10-21T00:00:01.811Z;2024-10-21T00:00:04Z;[{'id': 5301913307, 'qualifierId': 286}, {'id': 5301913333, 'qualifierId': 233, 'value': '862'}, {'id': 5301913305, 'qualifierId': 56, 'value': 'Center'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;3vkw6dmi0j2xaufizrgvze9ec;Aerial;;;;;;;;;;;;;;;;;;;1,0;862,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;93;43;The Town;5623;FW;1,0
2736956855;863;1;2;93;45;ew2zirzye0sw1txr2m33nr25y;0;33,9;69,9;2024-10-21T00:00:03.170Z;2024-10-21T00:00:04Z;[{'id': 5301913361, 'qualifierId': 212, 'value': '21.8'}, {'id': 5301913363, 'qualifierId': 213, 'value': '1.68'}, {'id': 5301913357, 'qualifierId': 140, 'value': '31.6'}, {'id': 5301913353, 'qualifierId': 3}, {'id': 5301913355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301913359, 'qualifierId': 141, 'value': '100.0'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;31,6;21,8;;100,0;;1,68;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;31,6;100,0;;;;;;;0;0;93;45;Houston Dynamo II;5625;DC;1,0
2736956875;752;5;2;93;45;7pmw399vh2v44cjle4fkklp1w;1;69,6;-1,4;2024-10-21T00:00:03.539Z;2024-10-21T00:08:24Z;[{'id': 5301913447, 'qualifierId': 233, 'value': '864'}, {'id': 5301913437, 'qualifierId': 347}, {'id': 5301913435, 'qualifierId': 56, 'value': 'Right'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;3vkw6dmi0j2xaufizrgvze9ec;Out;;;;;;;;;;;;;;;;;;;;864,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;93;45;The Town;5625;FW;1,0
2736956859;864;5;2;93;45;ew2zirzye0sw1txr2m33nr25y;0;30,4;101,4;2024-10-21T00:00:03.539Z;2024-10-21T00:08:25Z;[{'id': 5301913369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301913467, 'qualifierId': 233, 'value': '752'}, {'id': 5301913371, 'qualifierId': 347}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;3vkw6dmi0j2xaufizrgvze9ec;Out;;;;;;;;;;;;;;;;;;;;752,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;93;45;Houston Dynamo II;5625;DC;1,0
2736956911;753;1;2;93;47;7pmw399vh2v44cjle4fkklp1w;1;71,1;0,0;2024-10-21T00:00:05.939Z;2024-10-21T00:00:10Z;[{'id': 5301913639, 'qualifierId': 212, 'value': '8.8'}, {'id': 5301913635, 'qualifierId': 140, 'value': '64.0'}, {'id': 5301913641, 'qualifierId': 213, 'value': '2.58'}, {'id': 5301913637, 'qualifierId': 141, 'value': '6.0'}, {'id': 5301913633, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301913631, 'qualifierId': 107}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;64,0;8,8;;6,0;;2,58;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;64,0;6,0;;;;;;;0;0;93;47;The Town;5627;Sub;1,0
2736956945;754;1;2;93;52;7pmw399vh2v44cjle4fkklp1w;1;62,9;11,1;2024-10-21T00:00:10.083Z;2024-10-21T00:00:18Z;[{'id': 5301913853, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301913857, 'qualifierId': 141, 'value': '3.9'}, {'id': 5301913861, 'qualifierId': 213, 'value': '5.88'}, {'id': 5301913859, 'qualifierId': 212, 'value': '12.4'}, {'id': 5301913855, 'qualifierId': 140, 'value': '73.7'}];bp0a3bvzsxokh4nu3bq96yx3o;J. Bell;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;73,7;12,4;;3,9;;5,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;73,7;3,9;;;;;;;0;0;93;52;The Town;5632;Sub;1,0
2736956949;755;3;2;93;59;7pmw399vh2v44cjle4fkklp1w;1;92,7;17,1;2024-10-21T00:00:17.876Z;2024-10-21T00:00:20Z;[{'id': 5301913875, 'qualifierId': 286}, {'id': 5301913881, 'qualifierId': 233, 'value': '865'}, {'id': 5301913873, 'qualifierId': 56, 'value': 'Right'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;3vkw6dmi0j2xaufizrgvze9ec;Take On;;;;;;;;;;;;;;;;;;;1,0;865,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;93;59;The Town;5639;Sub;1,0
2736956947;865;45;2;93;59;ew2zirzye0sw1txr2m33nr25y;0;5,0;79,6;2024-10-21T00:00:17.876Z;2024-10-21T00:00:20Z;[{'id': 5301913865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301913917, 'qualifierId': 233, 'value': '755'}, {'id': 5301913867, 'qualifierId': 285}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;3vkw6dmi0j2xaufizrgvze9ec;Challenge;;;;;;;;;;;;;;;;;;;;755,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;93;59;Houston Dynamo II;5639;DC;1,0
2736956959;756;1;2;93;59;7pmw399vh2v44cjle4fkklp1w;1;99,0;29,7;2024-10-21T00:00:17.883Z;2024-10-21T00:09:25Z;[{'id': 5301913931, 'qualifierId': 141, 'value': '40.3'}, {'id': 5301913925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301913939, 'qualifierId': 213, 'value': '2.16'}, {'id': 5301924885, 'qualifierId': 210, 'value': '15'}, {'id': 5301925139, 'qualifierId': 195}, {'id': 5301924887, 'qualifierId': 154}, {'id': 5301913927, 'qualifierId': 140, 'value': '94.4'}, {'id': 5301913935, 'qualifierId': 212, 'value': '8.7'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;1,0;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;94,4;8,7;;40,3;;2,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;94,4;40,3;;;;;;;0;0;93;59;The Town;5639;Sub;1,0
2736957075;758;15;2;94;0;7pmw399vh2v44cjle4fkklp1w;1;94,0;41,4;2024-10-21T00:00:18.684Z;2024-10-21T00:09:44Z;[{'id': 5301915323, 'qualifierId': 231, 'value': '48.7'}, {'id': 5301915195, 'qualifierId': 20}, {'id': 5301915321, 'qualifierId': 230, 'value': '98.5'}, {'id': 5301914407, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301915315, 'qualifierId': 100}, {'id': 5301924897, 'qualifierId': 154}, {'id': 5301924899, 'qualifierId': 55, 'value': '756'}, {'id': 5301915305, 'qualifierId': 80}, {'id': 5301915311, 'qualifierId': 328}, {'id': 5301915199, 'qualifierId': 82}, {'id': 5301915319, 'qualifierId': 147, 'value': '42.2'}, {'id': 5301914405, 'qualifierId': 17}, {'id': 5301915317, 'qualifierId': 146, 'value': '94.9'}, {'id': 5301914403, 'qualifierId': 22}, {'id': 5301915309, 'qualifierId': 103, 'value': '19'}, {'id': 5301919269, 'qualifierId': 233, 'value': '868'}, {'id': 5301915307, 'qualifierId': 102, 'value': '47.2'}, {'id': 5301924895, 'qualifierId': 29}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;3vkw6dmi0j2xaufizrgvze9ec;Attempt Saved;;;;;;;;;;;;;;;;;;;;868,0;;;;;;;;;;;;;;;;;42,2;19,0;;94,9;1,0;1,0;756,0;47,2;1,0;;;;;;;;;48,7;;1,0;98,5;;;;;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;94,9;42,2;47,2;19;756,0;9qyg5hre038m06bzzupzgmsk4;0;0;94;0;The Town;5640;FW;1,0
2736957073;868;10;2;94;0;ew2zirzye0sw1txr2m33nr25y;1;5,1;57,8;2024-10-21T00:00:18.784Z;2024-10-21T00:07:04Z;[{'id': 5301919273, 'qualifierId': 233, 'value': '758'}, {'id': 5301914401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301914399, 'qualifierId': 94}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;3vkw6dmi0j2xaufizrgvze9ec;Save;;;;;;;;;;;;;;;;;;;;758,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;94;0;Houston Dynamo II;5640;Sub;1,0
2736956981;757;43;2;94;6;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-10-21T00:00:24.452Z;2024-10-21T00:06:41Z;[{'id': 5301914037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301920923, 'qualifierId': 144, 'value': '6'}, {'id': 5301914039, 'qualifierId': 75, 'value': '0'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;3vkw6dmi0j2xaufizrgvze9ec;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;94;6;The Town;5646;Sub;1,0
