id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_Captain;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndX;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Launch;value_Foul;value_OppositeRelatedEventId;value_Defensive;value_Direct;value_Shove/Push;value_Offensive;value_FreeKickTaken;value_DeletedEventType;value_HeadPass;value_FlickOn;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_Chipped;value_TouchTypeControl;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_Assist;value_GoalmouthY;value_IndividualPlay;value_LowRight;value_OutOfBoxCentre;value_Assisted;value_GoalmouthZ;value_LeftFooted;value_RegularPlay;value_BlockedY;value_BlockedX;value_Diving;value_LowGkIntervention;value_Hands;value_Collected;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_TouchTypePass;value_OutSwinger;value_Cross;value_RightFooted;value_Head;value_TakeOnOvertake;value_TakeOnSpace;value_Handball;value_GkX;value_BoxLeft;value_HighLeft;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_OutOfPlay;value_TouchTypeClearance;value_AttemptedTackle;value_NotAssisted;value_LowCentre;value_MediumGkIntervention;value_Stooping;value_GkHoof;value_HighRight;value_Overrun;value_Standing;value_ParriedSafe;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_YellowCard;value_NotVisible;value_Straight;value_FloatedCross;value_ThroughBall;value_IntentionalAssist;value_BigChance;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_1On1;value_GoalShotGameClock;value_GoalShotTimestamp;value_BoxCentre;value_Tap;value_SwerveLeft;value_High;value_Left;value_CornerTaken;value_DrivenCross;value_SmallBoxRight;value_FirstTouch;value_CloseRight;value_Minutes;value_EndType;value_BlockedCross;value_CloseLeft;value_BoxDeepLeft;value_RecklessOffence;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PullBack;value_SmallBoxLeft;value_SetPiece;value_Blocked;value_DefBlock;value_InSwinger;value_LowLeft;value_BoxRight;value_Dissent;value_ViolentConduct;value_RedCard;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728579301;655;1;2;62;39;6ddsx316t3j0z6nolrky9k4r8;1;32,0;20,9;2024-09-30T00:29:27.346Z;2024-09-30T00:29:30Z;[{'id': 5256176471, 'qualifierId': 213, 'value': '2.38'}, {'id': 5256176467, 'qualifierId': 141, 'value': '55.2'}, {'id': 5256176469, 'qualifierId': 212, 'value': '33.9'}, {'id': 5256176461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256176473, 'qualifierId': 1}, {'id': 5256176465, 'qualifierId': 140, 'value': '8.6'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;33,9;8,6;2,38;;55,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;8,6;55,2;;;;;;;0;0;62;39;Cincinnati II;3759;DR;1,0
2728579313;656;1;2;62;42;6ddsx316t3j0z6nolrky9k4r8;1;14,2;51,2;2024-09-30T00:29:30.228Z;2024-09-30T00:29:33Z;[{'id': 5256176537, 'qualifierId': 141, 'value': '89.0'}, {'id': 5256176533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256176543, 'qualifierId': 1}, {'id': 5256176539, 'qualifierId': 212, 'value': '32.2'}, {'id': 5256176535, 'qualifierId': 140, 'value': '32.6'}, {'id': 5256176541, 'qualifierId': 213, 'value': '0.93'}, {'id': 5256176531, 'qualifierId': 155}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;32,2;32,6;0,93;;89,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;32,6;89,0;;;;;;;0;0;62;42;Cincinnati II;3762;GK;1,0
2728579315;657;1;2;62;44;6ddsx316t3j0z6nolrky9k4r8;0;32,6;89,0;2024-09-30T00:29:32.867Z;2024-09-30T00:29:33Z;[{'id': 5256176547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256176555, 'qualifierId': 213, 'value': '5.48'}, {'id': 5256176551, 'qualifierId': 141, 'value': '77.2'}, {'id': 5256176549, 'qualifierId': 140, 'value': '40.0'}, {'id': 5256176553, 'qualifierId': 212, 'value': '11.2'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;11,2;40,0;5,48;;77,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;40,0;77,2;;;;;;;0;0;62;44;Cincinnati II;3764;DC;1,0
2729699545;766;61;2;62;45;bd0378yx50xpdcgwkt9p9bmz8;0;61,6;23,6;2024-09-30T00:29:33.297Z;2024-10-03T12:11:59Z;[{'id': 5262335939, 'qualifierId': 56, 'value': 'Center'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;fmsuib8m4nr04g27yr07scno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;62;45;New York City II;3765;;1,0
2729699641;948;61;2;62;47;6ddsx316t3j0z6nolrky9k4r8;1;39,8;78,4;2024-09-30T00:29:35.585Z;2024-10-03T12:12:16Z;[{'id': 5262336501, 'qualifierId': 56, 'value': 'Back'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;fmsuib8m4nr04g27yr07scno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;62;47;Cincinnati II;3767;FW;1,0
2728579335;535;1;2;62;49;bd0378yx50xpdcgwkt9p9bmz8;1;59,9;26,1;2024-09-30T00:29:37.589Z;2024-09-30T00:29:52Z;[{'id': 5256176665, 'qualifierId': 140, 'value': '70.1'}, {'id': 5256176663, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256176667, 'qualifierId': 141, 'value': '34.6'}, {'id': 5256176671, 'qualifierId': 213, 'value': '0.49'}, {'id': 5256176669, 'qualifierId': 212, 'value': '12.2'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;12,2;70,1;0,49;;34,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;70,1;34,6;;;;;;;0;0;62;49;New York City II;3769;;1,0
2728579351;536;3;2;62;51;bd0378yx50xpdcgwkt9p9bmz8;0;67,8;33,8;2024-09-30T00:29:39.473Z;2024-10-03T12:12:34Z;[{'id': 5256176709, 'qualifierId': 286}, {'id': 5256176707, 'qualifierId': 56, 'value': 'Center'}, {'id': 5262337173, 'qualifierId': 465}, {'id': 5256176717, 'qualifierId': 233, 'value': '658'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;fmsuib8m4nr04g27yr07scno;Take On;;;;;;;;;;;;;;;;;;;658,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;62;51;New York City II;3771;;1,0
2728579341;658;7;2;62;51;6ddsx316t3j0z6nolrky9k4r8;0;32,2;66,2;2024-09-30T00:29:39.474Z;2024-10-03T12:12:44Z;[{'id': 5256176711, 'qualifierId': 233, 'value': '536'}, {'id': 5262337455, 'qualifierId': 385}, {'id': 5256176677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256176679, 'qualifierId': 285}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;fmsuib8m4nr04g27yr07scno;Tackle;;;;;;;;;;;;;;;;;;;536,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;62;51;Cincinnati II;3771;DC;1,0
2728579371;537;1;2;62;52;bd0378yx50xpdcgwkt9p9bmz8;0;68,1;44,9;2024-09-30T00:29:40.164Z;2024-10-03T13:14:14Z;[{'id': 5256176755, 'qualifierId': 140, 'value': '80.4'}, {'id': 5256176761, 'qualifierId': 213, 'value': '0.19'}, {'id': 5256176759, 'qualifierId': 212, 'value': '13.1'}, {'id': 5256176757, 'qualifierId': 141, 'value': '48.5'}, {'id': 5256176753, 'qualifierId': 56, 'value': 'Center'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;13,1;80,4;0,19;;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;80,4;48,5;;;;;;;0;0;62;52;New York City II;3772;;1,0
2729700443;767;3;2;62;53;bd0378yx50xpdcgwkt9p9bmz8;0;77,6;50,6;2024-09-30T00:29:41.164Z;2024-10-03T13:14:16Z;[{'id': 5262441203, 'qualifierId': 233, 'value': '659'}, {'id': 5262340967, 'qualifierId': 464}, {'id': 5262340963, 'qualifierId': 286}, {'id': 5262340959, 'qualifierId': 56, 'value': 'Center'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;fmsuib8m4nr04g27yr07scno;Take On;;;;;;;;;;;;;;;;;;;659,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;62;53;New York City II;3773;;1,0
2728579373;659;7;2;62;53;6ddsx316t3j0z6nolrky9k4r8;1;22,4;49,4;2024-09-30T00:29:41.165Z;2024-10-03T13:14:16Z;[{'id': 5256176765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262441199, 'qualifierId': 233, 'value': '767'}, {'id': 5256176767, 'qualifierId': 285}, {'id': 5262341663, 'qualifierId': 383}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;fmsuib8m4nr04g27yr07scno;Tackle;;;;;;;;;;;;;;;;;;;767,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;62;53;Cincinnati II;3773;DL;1,0
2728579375;660;49;2;62;54;6ddsx316t3j0z6nolrky9k4r8;1;21,6;48,1;2024-09-30T00:29:42.915Z;2024-10-03T12:15:59Z;[];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;fmsuib8m4nr04g27yr07scno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;62;54;Cincinnati II;3774;DL;1,0
2729700931;949;50;2;62;55;6ddsx316t3j0z6nolrky9k4r8;1;22,3;49,6;2024-09-30T00:29:43.477Z;2024-10-03T13:12:45Z;[{'id': 5262441207, 'qualifierId': 233, 'value': '768'}, {'id': 5262343785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262343789, 'qualifierId': 285}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;fmsuib8m4nr04g27yr07scno;Dispossessed;;;;;;;;;;;;;;;;;;;768,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;62;55;Cincinnati II;3775;DL;1,0
2729700935;768;7;2;62;55;bd0378yx50xpdcgwkt9p9bmz8;0;77,7;50,4;2024-09-30T00:29:43.478Z;2024-10-03T12:15:49Z;[{'id': 5262343803, 'qualifierId': 383}, {'id': 5262343801, 'qualifierId': 286}, {'id': 5262343799, 'qualifierId': 56, 'value': 'Center'}, {'id': 5262343805, 'qualifierId': 233, 'value': '949'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;fmsuib8m4nr04g27yr07scno;Tackle;;;;;;;;;;;;;;;;;;;949,0;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;62;55;New York City II;3775;;1,0
2728579401;661;1;2;62;56;6ddsx316t3j0z6nolrky9k4r8;1;28,4;56,9;2024-09-30T00:29:44.522Z;2024-10-03T12:17:17Z;[{'id': 5256176929, 'qualifierId': 213, 'value': '1.25'}, {'id': 5256176921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256176925, 'qualifierId': 141, 'value': '80.0'}, {'id': 5256176927, 'qualifierId': 212, 'value': '16.5'}, {'id': 5256176923, 'qualifierId': 140, 'value': '33.3'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;16,5;33,3;1,25;;80,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;33,3;80,0;;;;;;;0;0;62;56;Cincinnati II;3776;DL;1,0
2728579383;538;43;2;62;57;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-30T00:29:45.700Z;2024-10-03T12:17:34Z;[{'id': 5262347345, 'qualifierId': 144, 'value': '1'}, {'id': 5256176845, 'qualifierId': 141, 'value': '47.3'}, {'id': 5256176841, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256176847, 'qualifierId': 212, 'value': '0.5'}, {'id': 5256176843, 'qualifierId': 140, 'value': '78.7'}, {'id': 5256176849, 'qualifierId': 213, 'value': '0.45'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;fmsuib8m4nr04g27yr07scno;Deleted event;;;;;;;;;;;0,5;78,7;0,45;;47,3;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;78,7;47,3;;;;;;;0;0;62;57;New York City II;3777;;1,0
2728579391;539;83;2;62;59;bd0378yx50xpdcgwkt9p9bmz8;0;79,1;43,9;2024-09-30T00:29:46.997Z;2024-10-03T13:14:07Z;[{'id': 5256176951, 'qualifierId': 399, 'value': 'duj699i9620tuf3ii9z06bqsq'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;fmsuib8m4nr04g27yr07scno;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;62;59;New York City II;3779;;1,0
2728579435;662;1;2;63;2;6ddsx316t3j0z6nolrky9k4r8;1;35,0;84,2;2024-09-30T00:29:50.787Z;2024-09-30T00:29:55Z;[{'id': 5256177105, 'qualifierId': 212, 'value': '9.5'}, {'id': 5256177101, 'qualifierId': 140, 'value': '43.6'}, {'id': 5256177099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256177107, 'qualifierId': 213, 'value': '5.96'}, {'id': 5256177103, 'qualifierId': 141, 'value': '79.7'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;9,5;43,6;5,96;;79,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;43,6;79,7;;;;;;;0;0;63;2;Cincinnati II;3782;MC;1,0
2728579441;663;1;2;63;7;6ddsx316t3j0z6nolrky9k4r8;1;38,1;76,9;2024-09-30T00:29:55.523Z;2024-09-30T00:29:56Z;[{'id': 5256177141, 'qualifierId': 140, 'value': '59.0'}, {'id': 5256177145, 'qualifierId': 212, 'value': '23.5'}, {'id': 5256177139, 'qualifierId': 56, 'value': 'Left'}, {'id': 5256177147, 'qualifierId': 213, 'value': '0.37'}, {'id': 5256177143, 'qualifierId': 141, 'value': '89.4'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;23,5;59,0;0,37;;89,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;59,0;89,4;;;;;;;0;0;63;7;Cincinnati II;3787;MC;1,0
2728579449;664;1;2;63;8;6ddsx316t3j0z6nolrky9k4r8;1;62,4;89,6;2024-09-30T00:29:56.642Z;2024-09-30T00:29:58Z;[{'id': 5256177175, 'qualifierId': 141, 'value': '70.9'}, {'id': 5256177171, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256177179, 'qualifierId': 213, 'value': '4.59'}, {'id': 5256177177, 'qualifierId': 212, 'value': '12.8'}, {'id': 5256177173, 'qualifierId': 140, 'value': '60.9'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;12,8;60,9;4,59;;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;60,9;70,9;;;;;;;0;0;63;8;Cincinnati II;3788;FW;1,0
2728579457;665;1;2;63;10;6ddsx316t3j0z6nolrky9k4r8;1;60,9;70,9;2024-09-30T00:29:58.722Z;2024-09-30T00:30:01Z;[{'id': 5256177241, 'qualifierId': 140, 'value': '52.6'}, {'id': 5256177245, 'qualifierId': 212, 'value': '9.5'}, {'id': 5256177243, 'qualifierId': 141, 'value': '65.5'}, {'id': 5256177247, 'qualifierId': 213, 'value': '3.54'}, {'id': 5256177239, 'qualifierId': 56, 'value': 'Center'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;9,5;52,6;3,54;;65,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;52,6;65,5;;;;;;;0;0;63;10;Cincinnati II;3790;MC;1,0
2728579467;666;1;2;63;13;6ddsx316t3j0z6nolrky9k4r8;1;55,4;49,0;2024-09-30T00:30:01.410Z;2024-09-30T00:30:05Z;[{'id': 5256177347, 'qualifierId': 140, 'value': '63.8'}, {'id': 5256177351, 'qualifierId': 212, 'value': '30.6'}, {'id': 5256177349, 'qualifierId': 141, 'value': '5.9'}, {'id': 5256177345, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256177353, 'qualifierId': 213, 'value': '5.00'}];2676930j149yvanqev61emh62;J. Rozhansky;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;30,6;63,8;5,0;;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;63,8;5,9;;;;;;;0;0;63;13;Cincinnati II;3793;MC;1,0
2728579471;667;1;2;63;17;6ddsx316t3j0z6nolrky9k4r8;1;63,8;5,9;2024-09-30T00:30:05.618Z;2024-09-30T00:30:08Z;[{'id': 5256177385, 'qualifierId': 141, 'value': '18.9'}, {'id': 5256177381, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256177387, 'qualifierId': 212, 'value': '12.9'}, {'id': 5256177383, 'qualifierId': 140, 'value': '72.8'}, {'id': 5256177389, 'qualifierId': 213, 'value': '0.75'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;12,9;72,8;0,75;;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;72,8;18,9;;;;;;;0;0;63;17;Cincinnati II;3797;DR;1,0
2728579475;668;1;2;63;20;6ddsx316t3j0z6nolrky9k4r8;1;73,0;18,9;2024-09-30T00:30:08.658Z;2024-09-30T00:30:11Z;[{'id': 5256177411, 'qualifierId': 212, 'value': '6.1'}, {'id': 5256177405, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256177409, 'qualifierId': 141, 'value': '25.6'}, {'id': 5256177413, 'qualifierId': 213, 'value': '2.29'}, {'id': 5256177407, 'qualifierId': 140, 'value': '69.2'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;6,1;69,2;2,29;;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;69,2;25,6;;;;;;;0;0;63;20;Cincinnati II;3800;MC;1,0
2728579483;669;1;2;63;23;6ddsx316t3j0z6nolrky9k4r8;1;66,8;26,8;2024-09-30T00:30:11.394Z;2024-09-30T00:30:15Z;[{'id': 5256177455, 'qualifierId': 141, 'value': '56.3'}, {'id': 5256177451, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256177459, 'qualifierId': 213, 'value': '1.71'}, {'id': 5256177453, 'qualifierId': 140, 'value': '64.1'}, {'id': 5256177457, 'qualifierId': 212, 'value': '20.3'}];2676930j149yvanqev61emh62;J. Rozhansky;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;20,3;64,1;1,71;;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;64,1;56,3;;;;;;;0;0;63;23;Cincinnati II;3803;MC;1,0
2728579509;670;1;2;63;27;6ddsx316t3j0z6nolrky9k4r8;1;63,9;49,6;2024-09-30T00:30:15.474Z;2024-09-30T00:30:20Z;[{'id': 5256177583, 'qualifierId': 213, 'value': '3.48'}, {'id': 5256177575, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256177579, 'qualifierId': 141, 'value': '43.4'}, {'id': 5256177581, 'qualifierId': 212, 'value': '12.7'}, {'id': 5256177577, 'qualifierId': 140, 'value': '52.5'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;12,7;52,5;3,48;;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;52,5;43,4;;;;;;;0;0;63;27;Cincinnati II;3807;DC;1,0
