id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamFormation;value_JerseyNumber;value_Involved;value_TeamKit;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Zone;value_KickOff;value_Length;value_PassEndX;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TakeOnSpace;value_TouchTypeControl;value_Chipped;value_Cross;value_OutSwinger;value_RightFooted;value_TakeOnOvertake;value_SwitchOfPlay;value_LeftFooted;value_IntentionalAssist;value_Assist;value_InSwinger;value_RelatedEventId;value_Assisted;value_LowCentre;value_SmallBoxCentre;value_BlockedX;value_GoalmouthZ;value_GoalmouthY;value_BlockedY;value_RegularPlay;value_LowGkIntervention;value_ParriedSafe;value_OtherBodyPart;value_Stooping;value_BlockedPass;value_NextEventThrowIn;value_NotVisible;value_ThrowIn;value_LayOff;value_ThroughBall;value_GkY;value_GkX;value_Right;value_FirstTouch;value_BoxLeft;value_NextEventGoalKick;value_GoalKick;value_High;value_DeletedEventType;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_IntendedTackleTarget;value_KeeperThrow;value_TouchTypePass;value_OutOfPlay;value_FlickOn;value_Defensive1V1;value_Head;value_LeadingToGoal;value_GoalShotGameClock;value_LowLeft;value_GoalShotTimestamp;value_RelatedError1Id;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BoxRight;value_BigChance;value_BoxCentre;value_Hands;value_ParriedDanger;value_Diving;value_OverArm;value_Overrun;value_TouchTypeClearance;value_CloseRight;value_Low;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_BlockedCross;value_Left;value_CornerTaken;value_FromCorner;value_HighGkIntervention;value_Standing;value_Collected;value_Handball;value_PlayersCaughtOffside;value_Indirect;value_OutOfBoxCentre;value_IndividualPlay;value_NotAssisted;value_Straight;value_DrivenCross;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_GkKickFromHands;value_Shove/Push;value_HighRight;value_Injury;value_InjuredPlayerId;value_IncorrectOutOfPlayDecision;value_HitWoodwork;value_HitBar;value_GoalDisallowed;value_Minutes;value_HighCentre;value_Reaching;value_Fingertip;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_HighClaim;value_LowRight;value_BlockedClearance;value_TacticalFoul;value_CloseLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718594273;832;2;2;80;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;13,9;33,6;2024-09-09T00:42:13.188Z;2024-09-09T00:42:21Z;[{'id': 5201614855, 'qualifierId': 1}, {'id': 5201614861, 'qualifierId': 141, 'value': '44.0'}, {'id': 5201614853, 'qualifierId': 7, 'value': 'fgue58g7u6f2c53ggb0r2oa2'}, {'id': 5201614857, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201614859, 'qualifierId': 140, 'value': '53.3'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;1xz6lq3lba2pt41td1jtwdn8;Offside Pass;;;;;;;;;;;44,0;;;;53,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;53,3;44,0;;;;;;;0;0;80;3;Vancouver Whitecaps II;4803;DC;1,0
2718594265;671;55;2;80;3;eo64tqkioegeb09iice2hf8bt;1;48,3;58,2;2024-09-09T00:42:13.189Z;2024-09-09T00:42:40Z;[];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;1xz6lq3lba2pt41td1jtwdn8;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;80;3;North Texas;4803;DC;1,0
2718594331;672;1;2;80;22;eo64tqkioegeb09iice2hf8bt;1;46,4;58,7;2024-09-09T00:42:32.391Z;2024-09-09T00:42:37Z;[{'id': 5201615161, 'qualifierId': 140, 'value': '58.7'}, {'id': 5201615167, 'qualifierId': 213, 'value': '1.07'}, {'id': 5201615163, 'qualifierId': 141, 'value': '93.6'}, {'id': 5201615155, 'qualifierId': 5}, {'id': 5201615165, 'qualifierId': 212, 'value': '27.0'}, {'id': 5201615159, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201615157, 'qualifierId': 241}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;1,07;93,6;;;27,0;58,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;58,7;93,6;;;;;;;0;0;80;22;North Texas;4822;DC;1,0
2718594349;673;1;2;80;27;eo64tqkioegeb09iice2hf8bt;1;60,4;93,0;2024-09-09T00:42:37.639Z;2024-09-09T00:42:40Z;[{'id': 5201615275, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201615279, 'qualifierId': 141, 'value': '83.3'}, {'id': 5201615277, 'qualifierId': 140, 'value': '50.6'}, {'id': 5201615283, 'qualifierId': 213, 'value': '3.71'}, {'id': 5201615281, 'qualifierId': 212, 'value': '12.2'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;3,71;83,3;;;12,2;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;50,6;83,3;;;;;;;0;0;80;27;North Texas;4827;DML;1,0
2718594371;674;1;2;80;30;eo64tqkioegeb09iice2hf8bt;1;50,2;83,3;2024-09-09T00:42:40.681Z;2024-09-09T00:42:44Z;[{'id': 5201615385, 'qualifierId': 213, 'value': '4.53'}, {'id': 5201615387, 'qualifierId': 1}, {'id': 5201615383, 'qualifierId': 212, 'value': '45.4'}, {'id': 5201615381, 'qualifierId': 141, 'value': '17.7'}, {'id': 5201615375, 'qualifierId': 196}, {'id': 5201615377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201615379, 'qualifierId': 140, 'value': '42.2'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;4,53;17,7;;;45,4;42,2;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;42,2;17,7;;;;;;;0;0;80;30;North Texas;4830;DC;1,0
2718594375;675;1;2;80;34;eo64tqkioegeb09iice2hf8bt;1;44,5;17,1;2024-09-09T00:42:44.331Z;2024-09-09T00:42:45Z;[{'id': 5201615399, 'qualifierId': 212, 'value': '17.6'}, {'id': 5201615393, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201615397, 'qualifierId': 141, 'value': '21.8'}, {'id': 5201615395, 'qualifierId': 140, 'value': '61.0'}, {'id': 5201615401, 'qualifierId': 213, 'value': '0.18'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;0,18;21,8;;;17,6;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;61,0;21,8;;;;;;;0;0;80;34;North Texas;4834;DC;1,0
2718594377;676;1;2;80;35;eo64tqkioegeb09iice2hf8bt;1;61,0;21,8;2024-09-09T00:42:45.728Z;2024-09-09T00:42:47Z;[{'id': 5201615445, 'qualifierId': 140, 'value': '57.4'}, {'id': 5201615451, 'qualifierId': 213, 'value': '4.43'}, {'id': 5201615447, 'qualifierId': 141, 'value': '2.9'}, {'id': 5201615443, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201615449, 'qualifierId': 212, 'value': '13.4'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;4,43;2,9;;;13,4;57,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;57,4;2,9;;;;;;;0;0;80;35;North Texas;4835;Sub;1,0
2718594381;677;1;2;80;37;eo64tqkioegeb09iice2hf8bt;1;57,4;2,9;2024-09-09T00:42:47.618Z;2024-09-09T00:42:49Z;[{'id': 5201615477, 'qualifierId': 212, 'value': '9.4'}, {'id': 5201615473, 'qualifierId': 140, 'value': '48.9'}, {'id': 5201615471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201615479, 'qualifierId': 213, 'value': '2.81'}, {'id': 5201615475, 'qualifierId': 141, 'value': '7.4'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;2,81;7,4;;;9,4;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;48,9;7,4;;;;;;;0;0;80;37;North Texas;4837;Sub;1,0
2718594393;678;1;2;80;39;eo64tqkioegeb09iice2hf8bt;1;48,8;7,4;2024-09-09T00:42:49.446Z;2024-09-09T00:42:52Z;[{'id': 5201615535, 'qualifierId': 212, 'value': '15.1'}, {'id': 5201615537, 'qualifierId': 213, 'value': '1.12'}, {'id': 5201615533, 'qualifierId': 141, 'value': '27.3'}, {'id': 5201615531, 'qualifierId': 140, 'value': '55.1'}, {'id': 5201615529, 'qualifierId': 56, 'value': 'Center'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;1,12;27,3;;;15,1;55,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;55,1;27,3;;;;;;;0;0;80;39;North Texas;4839;DC;1,0
2718594409;679;1;2;80;42;eo64tqkioegeb09iice2hf8bt;1;54,7;34,0;2024-09-09T00:42:52.689Z;2024-09-09T00:42:57Z;[{'id': 5201615621, 'qualifierId': 213, 'value': '1.75'}, {'id': 5201615613, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201615617, 'qualifierId': 141, 'value': '70.8'}, {'id': 5201615619, 'qualifierId': 212, 'value': '25.4'}, {'id': 5201615615, 'qualifierId': 140, 'value': '50.5'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;1,75;70,8;;;25,4;50,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;50,5;70,8;;;;;;;0;0;80;42;North Texas;4842;MC;1,0
2718594427;680;1;2;80;46;eo64tqkioegeb09iice2hf8bt;1;52,9;71,8;2024-09-09T00:42:56.983Z;2024-09-09T00:42:59Z;[{'id': 5201615695, 'qualifierId': 140, 'value': '73.1'}, {'id': 5201615699, 'qualifierId': 212, 'value': '27.2'}, {'id': 5201615693, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201615697, 'qualifierId': 141, 'value': '96.8'}, {'id': 5201615701, 'qualifierId': 213, 'value': '0.68'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;0,68;96,8;;;27,2;73,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;73,1;96,8;;;;;;;0;0;80;46;North Texas;4846;DC;1,0
2718594429;681;1;2;80;49;eo64tqkioegeb09iice2hf8bt;1;73,1;96,8;2024-09-09T00:42:59.808Z;2024-09-09T00:43:00Z;[{'id': 5201615715, 'qualifierId': 213, 'value': '4.71'}, {'id': 5201615711, 'qualifierId': 141, 'value': '77.6'}, {'id': 5201615713, 'qualifierId': 212, 'value': '13.1'}, {'id': 5201615707, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201615709, 'qualifierId': 140, 'value': '73.1'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;4,71;77,6;;;13,1;73,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;73,1;77,6;;;;;;;0;0;80;49;North Texas;4849;DML;1,0
2718594459;682;1;2;80;50;eo64tqkioegeb09iice2hf8bt;1;73,1;77,6;2024-09-09T00:43:00.773Z;2024-09-09T00:43:07Z;[{'id': 5201615891, 'qualifierId': 213, 'value': '0.58'}, {'id': 5201615889, 'qualifierId': 212, 'value': '23.8'}, {'id': 5201615883, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201615887, 'qualifierId': 141, 'value': '96.8'}, {'id': 5201615885, 'qualifierId': 140, 'value': '92.0'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;0,58;96,8;;;23,8;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;92,0;96,8;;;;;;;0;0;80;50;North Texas;4850;AMC;1,0
2718594465;683;3;2;80;56;eo64tqkioegeb09iice2hf8bt;0;83,9;97,5;2024-09-09T00:43:06.085Z;2024-09-11T13:17:44Z;[{'id': 5201615919, 'qualifierId': 56, 'value': 'Left'}, {'id': 5204629583, 'qualifierId': 464}, {'id': 5201615939, 'qualifierId': 233, 'value': '833'}, {'id': 5201615921, 'qualifierId': 286}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Take On;;;;;;;;;;;;;;;;;;;833,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;80;56;North Texas;4856;DML;1,0
2718594463;833;7;2;80;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;16,1;2,5;2024-09-09T00:43:06.086Z;2024-09-11T13:17:47Z;[{'id': 5201615931, 'qualifierId': 233, 'value': '683'}, {'id': 5204629629, 'qualifierId': 385}, {'id': 5201615917, 'qualifierId': 285}, {'id': 5201615913, 'qualifierId': 167}, {'id': 5201615915, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;1xz6lq3lba2pt41td1jtwdn8;Tackle;;;;;;;;;;;;;;;;;;1,0;683,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;80;56;Vancouver Whitecaps II;4856;DMR;1,0
2718594479;684;5;2;80;57;eo64tqkioegeb09iice2hf8bt;1;79,6;101,6;2024-09-09T00:43:07.766Z;2024-09-09T00:51:30Z;[{'id': 5201616011, 'qualifierId': 233, 'value': '834'}, {'id': 5201616009, 'qualifierId': 347}, {'id': 5201616007, 'qualifierId': 56, 'value': 'Left'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Out;;;;;;;;;;;;;;;;;;;834,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;80;57;North Texas;4857;DML;1,0
2718594467;834;5;2;80;57;99l7fsj6ykgbyqcb9zqqu9dgq;0;20,4;-1,6;2024-09-09T00:43:07.766Z;2024-09-09T00:51:30Z;[{'id': 5201615927, 'qualifierId': 347}, {'id': 5201615923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201616019, 'qualifierId': 233, 'value': '684'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;1xz6lq3lba2pt41td1jtwdn8;Out;;;;;;;;;;;;;;;;;;;684,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;80;57;Vancouver Whitecaps II;4857;DMR;1,0
2718594489;685;1;2;81;4;eo64tqkioegeb09iice2hf8bt;1;78,9;100,0;2024-09-09T00:43:14.807Z;2024-09-09T00:43:16Z;[{'id': 5201616063, 'qualifierId': 140, 'value': '89.1'}, {'id': 5201616061, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201616067, 'qualifierId': 212, 'value': '14.0'}, {'id': 5201616069, 'qualifierId': 213, 'value': '5.58'}, {'id': 5201616065, 'qualifierId': 141, 'value': '88.7'}, {'id': 5201616059, 'qualifierId': 107}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;5,58;88,7;;;14,0;89,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;89,1;88,7;;;;;;;0;0;81;4;North Texas;4864;DML;1,0
2718594499;686;1;2;81;6;eo64tqkioegeb09iice2hf8bt;1;89,1;88,7;2024-09-09T00:43:16.374Z;2024-09-09T00:43:17Z;[{'id': 5201616121, 'qualifierId': 213, 'value': '2.56'}, {'id': 5201616129, 'qualifierId': 156}, {'id': 5201616115, 'qualifierId': 140, 'value': '82.8'}, {'id': 5201616119, 'qualifierId': 212, 'value': '7.9'}, {'id': 5201616117, 'qualifierId': 141, 'value': '95.1'}, {'id': 5201616113, 'qualifierId': 56, 'value': 'Left'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;2,56;95,1;;;7,9;82,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;82,8;95,1;;;;;;;0;0;81;6;North Texas;4866;AMC;1,0
2718594517;687;1;2;81;8;eo64tqkioegeb09iice2hf8bt;1;82,8;95,1;2024-09-09T00:43:18.766Z;2024-09-09T00:43:20Z;[{'id': 5201616221, 'qualifierId': 212, 'value': '7.3'}, {'id': 5201616223, 'qualifierId': 213, 'value': '4.57'}, {'id': 5201616213, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201616217, 'qualifierId': 140, 'value': '81.8'}, {'id': 5201616219, 'qualifierId': 141, 'value': '84.5'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;4,57;84,5;;;7,3;81,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;81,8;84,5;;;;;;;0;0;81;8;North Texas;4868;DML;1,0
2718594525;688;1;2;81;10;eo64tqkioegeb09iice2hf8bt;1;81,8;84,5;2024-09-09T00:43:20.773Z;2024-09-09T00:43:23Z;[{'id': 5201616249, 'qualifierId': 212, 'value': '6.3'}, {'id': 5201616251, 'qualifierId': 213, 'value': '4.05'}, {'id': 5201616247, 'qualifierId': 141, 'value': '77.2'}, {'id': 5201616243, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201616245, 'qualifierId': 140, 'value': '78.1'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;4,05;77,2;;;6,3;78,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;78,1;77,2;;;;;;;0;0;81;10;North Texas;4870;AMC;1,0
2718594539;689;1;2;81;12;eo64tqkioegeb09iice2hf8bt;0;76,9;77,0;2024-09-09T00:43:22.949Z;2024-09-09T00:43:25Z;[{'id': 5201616299, 'qualifierId': 140, 'value': '87.0'}, {'id': 5201616303, 'qualifierId': 212, 'value': '13.4'}, {'id': 5201616301, 'qualifierId': 141, 'value': '64.9'}, {'id': 5201616297, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201616305, 'qualifierId': 213, 'value': '5.62'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;5,62;64,9;;;13,4;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;87,0;64,9;;;;;;;0;0;81;12;North Texas;4872;MC;1,0
2718594543;690;3;2;81;14;eo64tqkioegeb09iice2hf8bt;0;88,1;63,0;2024-09-09T00:43:24.309Z;2024-09-11T13:18:26Z;[{'id': 5204630137, 'qualifierId': 465}, {'id': 5201617463, 'qualifierId': 233, 'value': '835'}, {'id': 5201616313, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201616315, 'qualifierId': 286}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;1xz6lq3lba2pt41td1jtwdn8;Take On;;;;;;;;;;;;;;;;;;;835,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;81;14;North Texas;4874;Sub;1,0
2718594557;835;7;2;81;14;99l7fsj6ykgbyqcb9zqqu9dgq;0;11,9;37,0;2024-09-09T00:43:24.310Z;2024-09-11T13:18:33Z;[{'id': 5201617455, 'qualifierId': 233, 'value': '690'}, {'id': 5201617453, 'qualifierId': 285}, {'id': 5201616375, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204630207, 'qualifierId': 385}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;1xz6lq3lba2pt41td1jtwdn8;Tackle;;;;;;;;;;;;;;;;;;1,0;690,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;81;14;Vancouver Whitecaps II;4874;DC;1,0
2718594545;691;61;2;81;15;eo64tqkioegeb09iice2hf8bt;1;87,1;64,9;2024-09-09T00:43:25.974Z;2024-09-09T00:43:26Z;[{'id': 5201616317, 'qualifierId': 56, 'value': 'Center'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;1,0;;1xz6lq3lba2pt41td1jtwdn8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;81;15;North Texas;4875;Sub;1,0
