id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Involved;value_Captain;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_OutSwinger;value_RightFooted;value_Cross;value_BlockedPass;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_IntentionalAssist;value_Assist;value_Right;value_RelatedEventId;value_MisHit;value_FirstTouch;value_GoalmouthZ;value_SmallBoxRight;value_Assisted;value_RegularPlay;value_GkY;value_GoalmouthY;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TouchTypeControl;value_DeletedEventType;value_HeadPass;value_LayOff;value_SwitchOfPlay;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_Shove/Push;value_OutOfBoxCentre;value_NotAssisted;value_FreeKick;value_CloseHigh;value_ShirtPull/Holding;value_Head;value_Volley;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_LowLeft;value_SetPiece;value_Tap;value_TouchTypeClearance;value_TakeOnSpace;value_LeftFooted;value_High;value_BigChance;value_Overrun;value_BlockedY;value_HighCentre;value_IndividualPlay;value_BlockedX;value_Reaching;value_Fingertip;value_HighGkIntervention;value_Hands;value_HitBar;value_LowRight;value_SmallBoxLeft;value_Sliding;value_ParriedSafe;value_VideoCoverageLost;value_YellowCard;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_Left;value_CornerTaken;value_InSwinger;value_SmallBoxCentre;value_FromCorner;value_Blocked;value_DefBlock;value_LowCentre;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CaptainChange;value_Minutes;value_OutOfPlay;value_Collected;value_Standing;value_EndType;value_Tactical;value_Weak;value_BoxLeft;value_TacticalFoul;value_BoxRight;value_PenaltyTakerId;value_Handball;value_Penalty;value_Dissent;value_Scored;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_CausingPlayer;value_FlickOn;value_HighClaim;value_GkChallenge;value_Stooping;value_FastBreak;value_Defensive1V1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728490405;359;1;1;5;43;4gymgvqmve0m2vh89v84tt3x0;1;37,3;75,6;2024-09-29T21:11:14.571Z;2024-10-03T07:40:08Z;[{'id': 5262188923, 'qualifierId': 156}, {'id': 5255713105, 'qualifierId': 212, 'value': '5.0'}, {'id': 5255713107, 'qualifierId': 213, 'value': '3.20'}, {'id': 5255713101, 'qualifierId': 140, 'value': '32.5'}, {'id': 5255713103, 'qualifierId': 141, 'value': '75.2'}, {'id': 5255713099, 'qualifierId': 56, 'value': 'Back'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;5,0;;;75,2;32,5;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;32,5;75,2;;;;;;;;0;5;43;Carolina Core;343;DC;1,0
2728490485;360;1;1;5;44;4gymgvqmve0m2vh89v84tt3x0;1;41,3;84,6;2024-09-29T21:11:15.571Z;2024-10-03T07:40:23Z;[{'id': 5255713529, 'qualifierId': 212, 'value': '8.2'}, {'id': 5255713523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255713525, 'qualifierId': 140, 'value': '45.7'}, {'id': 5255713527, 'qualifierId': 141, 'value': '94.6'}, {'id': 5255713531, 'qualifierId': 213, 'value': '0.97'}];1pic8r417eldupxmh7nobfkve;D. Yearwood;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;8,2;;;94,6;45,7;0,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;45,7;94,6;;;;;;;;0;5;44;Carolina Core;344;MC;1,0
2728457389;54;1;1;5;52;4gymgvqmve0m2vh89v84tt3x0;1;47,1;85,7;2024-09-29T21:11:23.944Z;2024-09-29T21:11:27Z;[{'id': 5255527039, 'qualifierId': 213, 'value': '5.06'}, {'id': 5255527029, 'qualifierId': 196}, {'id': 5255527031, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255527027, 'qualifierId': 155}, {'id': 5255527033, 'qualifierId': 140, 'value': '65.0'}, {'id': 5255527035, 'qualifierId': 141, 'value': '9.5'}, {'id': 5255527041, 'qualifierId': 1}, {'id': 5255527037, 'qualifierId': 212, 'value': '55.1'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;55,1;;;9,5;65,0;5,06;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;65,0;9,5;;;;;;;;0;5;52;Carolina Core;352;AMC;1,0
2728457453;55;1;1;5;55;4gymgvqmve0m2vh89v84tt3x0;1;64,9;9,4;2024-09-29T21:11:27.272Z;2024-09-29T21:11:32Z;[{'id': 5255527373, 'qualifierId': 140, 'value': '67.0'}, {'id': 5255527371, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255527379, 'qualifierId': 213, 'value': '1.18'}, {'id': 5255527377, 'qualifierId': 212, 'value': '5.8'}, {'id': 5255527375, 'qualifierId': 141, 'value': '17.3'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;5,8;;;17,3;67,0;1,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;67,0;17,3;;;;;;;;0;5;55;Carolina Core;355;DR;1,0
2728457489;56;1;1;6;0;4gymgvqmve0m2vh89v84tt3x0;1;57,0;23,1;2024-09-29T21:11:32.024Z;2024-09-29T21:11:35Z;[{'id': 5255527585, 'qualifierId': 141, 'value': '17.7'}, {'id': 5255527587, 'qualifierId': 212, 'value': '8.0'}, {'id': 5255527589, 'qualifierId': 213, 'value': '5.81'}, {'id': 5255527581, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255527583, 'qualifierId': 140, 'value': '63.8'}];5iy3sz4b3mokizd2qlcskl5d6;J. Pérez;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;8,0;;;17,7;63,8;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;63,8;17,7;;;;;;;;0;6;0;Carolina Core;360;AMR;1,0
2728457503;57;1;1;6;3;4gymgvqmve0m2vh89v84tt3x0;1;61,8;15,2;2024-09-29T21:11:35.064Z;2024-09-29T21:11:36Z;[{'id': 5255527677, 'qualifierId': 140, 'value': '65.4'}, {'id': 5255527683, 'qualifierId': 213, 'value': '5.36'}, {'id': 5255527675, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255527681, 'qualifierId': 212, 'value': '6.2'}, {'id': 5255527679, 'qualifierId': 141, 'value': '7.9'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;6,2;;;7,9;65,4;5,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;65,4;7,9;;;;;;;;0;6;3;Carolina Core;363;MC;1,0
2728457527;58;1;1;6;4;4gymgvqmve0m2vh89v84tt3x0;1;65,5;7,0;2024-09-29T21:11:36.376Z;2024-09-29T21:11:38Z;[{'id': 5255527819, 'qualifierId': 141, 'value': '9.2'}, {'id': 5255527821, 'qualifierId': 212, 'value': '17.6'}, {'id': 5255527815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255527817, 'qualifierId': 140, 'value': '48.8'}, {'id': 5255527823, 'qualifierId': 213, 'value': '3.06'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;17,6;;;9,2;48,8;3,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;48,8;9,2;;;;;;;;0;6;4;Carolina Core;364;DR;1,0
2728457541;59;1;1;6;6;4gymgvqmve0m2vh89v84tt3x0;1;48,8;9,2;2024-09-29T21:11:37.944Z;2024-09-29T21:11:40Z;[{'id': 5255527919, 'qualifierId': 141, 'value': '34.0'}, {'id': 5255527917, 'qualifierId': 140, 'value': '35.4'}, {'id': 5255527923, 'qualifierId': 213, 'value': '2.27'}, {'id': 5255527915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255527921, 'qualifierId': 212, 'value': '22.0'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;22,0;;;34,0;35,4;2,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;35,4;34,0;;;;;;;;0;6;6;Carolina Core;366;MC;1,0
2728457591;60;1;1;6;8;4gymgvqmve0m2vh89v84tt3x0;1;35,4;34,0;2024-09-29T21:11:39.928Z;2024-09-29T21:11:45Z;[{'id': 5255528213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255528215, 'qualifierId': 140, 'value': '35.0'}, {'id': 5255528217, 'qualifierId': 141, 'value': '73.5'}, {'id': 5255528219, 'qualifierId': 212, 'value': '26.9'}, {'id': 5255528221, 'qualifierId': 213, 'value': '1.59'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;26,9;;;73,5;35,0;1,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;35,0;73,5;;;;;;;;0;6;8;Carolina Core;368;DL;1,0
2728457603;61;1;1;6;14;4gymgvqmve0m2vh89v84tt3x0;0;37,6;70,3;2024-09-29T21:11:45.608Z;2024-09-29T21:11:46Z;[{'id': 5255528291, 'qualifierId': 212, 'value': '38.0'}, {'id': 5255528289, 'qualifierId': 141, 'value': '84.5'}, {'id': 5255528283, 'qualifierId': 155}, {'id': 5255528293, 'qualifierId': 213, 'value': '0.26'}, {'id': 5255528285, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255528295, 'qualifierId': 1}, {'id': 5255528287, 'qualifierId': 140, 'value': '72.6'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;38,0;;;84,5;72,6;0,26;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;72,6;84,5;;;;;;;;0;6;14;Carolina Core;374;DC;1,0
2728457613;56;1;1;6;15;2nnef9tr9g7m2s6n873qif95g;1;30,8;14,7;2024-09-29T21:11:46.947Z;2024-09-29T22:04:22Z;[{'id': 5255528365, 'qualifierId': 3}, {'id': 5255528375, 'qualifierId': 213, 'value': '6.00'}, {'id': 5255528367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255528369, 'qualifierId': 140, 'value': '38.1'}, {'id': 5255528373, 'qualifierId': 212, 'value': '8.0'}, {'id': 5255528371, 'qualifierId': 141, 'value': '11.4'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;8,0;;;11,4;38,1;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;38,1;11,4;;;;;;;;0;6;15;Huntsville City;375;DC;1,0
2728457617;57;49;1;6;16;2nnef9tr9g7m2s6n873qif95g;1;38,0;11,4;2024-09-29T21:11:48.324Z;2024-09-29T21:11:48Z;[];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;h4q1i5yeer7xvambfw7l39xw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;6;16;Huntsville City;376;DMR;1,0
2728457639;58;1;1;6;17;2nnef9tr9g7m2s6n873qif95g;1;38,0;11,4;2024-09-29T21:11:48.805Z;2024-09-29T21:11:50Z;[{'id': 5255528537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255528543, 'qualifierId': 212, 'value': '14.6'}, {'id': 5255528541, 'qualifierId': 141, 'value': '31.3'}, {'id': 5255528539, 'qualifierId': 140, 'value': '32.8'}, {'id': 5255528545, 'qualifierId': 213, 'value': '1.95'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;14,6;;;31,3;32,8;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;32,8;31,3;;;;;;;;0;6;17;Huntsville City;377;DMR;1,0
2728457657;59;1;1;6;19;2nnef9tr9g7m2s6n873qif95g;1;32,8;32,5;2024-09-29T21:11:50.595Z;2024-09-29T21:11:51Z;[{'id': 5255528605, 'qualifierId': 213, 'value': '6.11'}, {'id': 5255528597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255528599, 'qualifierId': 140, 'value': '43.4'}, {'id': 5255528603, 'qualifierId': 212, 'value': '11.3'}, {'id': 5255528601, 'qualifierId': 141, 'value': '29.7'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;11,3;;;29,7;43,4;6,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,4;29,7;;;;;;;;0;6;19;Huntsville City;379;DMC;1,0
2728457691;60;1;1;6;20;2nnef9tr9g7m2s6n873qif95g;1;43,4;29,7;2024-09-29T21:11:51.603Z;2024-10-03T08:04:52Z;[{'id': 5255528827, 'qualifierId': 213, 'value': '2.83'}, {'id': 5255528819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255528825, 'qualifierId': 212, 'value': '12.1'}, {'id': 5255528823, 'qualifierId': 141, 'value': '35.1'}, {'id': 5255528821, 'qualifierId': 140, 'value': '32.4'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;12,1;;;35,1;32,4;2,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;32,4;35,1;;;;;;;;0;6;20;Huntsville City;380;AMC;1,0
2728457719;61;1;1;6;24;2nnef9tr9g7m2s6n873qif95g;1;34,4;45,4;2024-09-29T21:11:56.163Z;2024-09-29T21:11:57Z;[{'id': 5255528953, 'qualifierId': 141, 'value': '70.3'}, {'id': 5255528957, 'qualifierId': 212, 'value': '17.3'}, {'id': 5255528945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255528949, 'qualifierId': 140, 'value': '31.0'}, {'id': 5255528961, 'qualifierId': 213, 'value': '1.78'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;17,3;;;70,3;31,0;1,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;31,0;70,3;;;;;;;;0;6;24;Huntsville City;384;DMC;1,0
2728457749;62;1;1;6;26;2nnef9tr9g7m2s6n873qif95g;1;30,2;72,3;2024-09-29T21:11:57.844Z;2024-09-29T21:12:00Z;[{'id': 5255529133, 'qualifierId': 141, 'value': '89.6'}, {'id': 5255529131, 'qualifierId': 140, 'value': '33.3'}, {'id': 5255529137, 'qualifierId': 213, 'value': '1.30'}, {'id': 5255529135, 'qualifierId': 212, 'value': '12.2'}, {'id': 5255529129, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;12,2;;;89,6;33,3;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;33,3;89,6;;;;;;;;0;6;26;Huntsville City;386;DMC;1,0
2728457785;63;1;1;6;28;2nnef9tr9g7m2s6n873qif95g;1;33,3;89,6;2024-09-29T21:12:00.051Z;2024-09-29T21:12:02Z;[{'id': 5255529323, 'qualifierId': 213, 'value': '3.61'}, {'id': 5255529317, 'qualifierId': 140, 'value': '21.2'}, {'id': 5255529315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255529321, 'qualifierId': 212, 'value': '14.2'}, {'id': 5255529319, 'qualifierId': 141, 'value': '80.2'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;14,2;;;80,2;21,2;3,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;21,2;80,2;;;;;;;;0;6;28;Huntsville City;388;DML;1,0
2728457821;64;1;1;6;30;2nnef9tr9g7m2s6n873qif95g;1;21,2;80,2;2024-09-29T21:12:02.436Z;2024-09-29T21:12:06Z;[{'id': 5255529531, 'qualifierId': 212, 'value': '22.6'}, {'id': 5255529527, 'qualifierId': 140, 'value': '25.2'}, {'id': 5255529533, 'qualifierId': 213, 'value': '4.90'}, {'id': 5255529525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255529529, 'qualifierId': 141, 'value': '47.5'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;22,6;;;47,5;25,2;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;25,2;47,5;;;;;;;;0;6;30;Huntsville City;390;DC;1,0
2728457841;65;1;1;6;35;2nnef9tr9g7m2s6n873qif95g;1;25,2;47,5;2024-09-29T21:12:06.628Z;2024-09-29T21:12:08Z;[{'id': 5255529615, 'qualifierId': 212, 'value': '15.1'}, {'id': 5255529617, 'qualifierId': 213, 'value': '4.87'}, {'id': 5255529609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255529611, 'qualifierId': 140, 'value': '27.4'}, {'id': 5255529613, 'qualifierId': 141, 'value': '25.6'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;15,1;;;25,6;27,4;4,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;27,4;25,6;;;;;;;;0;6;35;Huntsville City;395;DC;1,0
2728457863;66;1;1;6;36;2nnef9tr9g7m2s6n873qif95g;1;27,4;25,6;2024-09-29T21:12:08.115Z;2024-09-29T21:12:10Z;[{'id': 5255529713, 'qualifierId': 140, 'value': '28.4'}, {'id': 5255529711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255529719, 'qualifierId': 213, 'value': '1.51'}, {'id': 5255529717, 'qualifierId': 212, 'value': '17.8'}, {'id': 5255529715, 'qualifierId': 141, 'value': '51.8'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;17,8;;;51,8;28,4;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;28,4;51,8;;;;;;;;0;6;36;Huntsville City;396;DC;1,0
2728457893;67;1;1;6;39;2nnef9tr9g7m2s6n873qif95g;1;28,1;51,9;2024-09-29T21:12:10.611Z;2024-09-29T21:12:13Z;[{'id': 5255529897, 'qualifierId': 140, 'value': '36.8'}, {'id': 5255529895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255529903, 'qualifierId': 213, 'value': '5.56'}, {'id': 5255529901, 'qualifierId': 212, 'value': '12.2'}, {'id': 5255529899, 'qualifierId': 141, 'value': '40.1'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;12,2;;;40,1;36,8;5,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;36,8;40,1;;;;;;;;0;6;39;Huntsville City;399;DC;1,0
2728457911;68;1;1;6;42;2nnef9tr9g7m2s6n873qif95g;1;36,8;40,1;2024-09-29T21:12:13.779Z;2024-09-29T21:12:16Z;[{'id': 5255529995, 'qualifierId': 213, 'value': '3.06'}, {'id': 5255529987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255529989, 'qualifierId': 140, 'value': '27.3'}, {'id': 5255529991, 'qualifierId': 141, 'value': '41.3'}, {'id': 5255529993, 'qualifierId': 212, 'value': '10.0'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;10,0;;;41,3;27,3;3,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;27,3;41,3;;;;;;;;0;6;42;Huntsville City;402;DMC;1,0
2728457923;69;1;1;6;44;2nnef9tr9g7m2s6n873qif95g;1;27,3;41,0;2024-09-29T21:12:16.069Z;2024-09-29T21:12:18Z;[{'id': 5255530077, 'qualifierId': 213, 'value': '1.53'}, {'id': 5255530065, 'qualifierId': 140, 'value': '28.1'}, {'id': 5255530073, 'qualifierId': 212, 'value': '20.5'}, {'id': 5255530063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255530069, 'qualifierId': 141, 'value': '71.1'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;20,5;;;71,1;28,1;1,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;28,1;71,1;;;;;;;;0;6;44;Huntsville City;404;DC;1,0
