id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_JerseyNumber;value_TeamFormation;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndX;value_LongBall;value_Launch;value_LowGkIntervention;value_GkKickFromHands;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Chipped;value_SwitchOfPlay;value_LayOff;value_TakeOnSpace;value_Offensive;value_Defensive;value_BlockedPass;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_LowRight;value_Assisted;value_GoalmouthZ;value_BlockedY;value_BigChance;value_LeftFooted;value_BlockedX;value_RegularPlay;value_RelatedEventId;value_SmallBoxLeft;value_GoalmouthY;value_Diving;value_ParriedSafe;value_Hands;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Cross;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_DeletedEventType;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_OutSwinger;value_TouchTypeClearance;value_OutOfPlay;value_ShirtPull/Holding;value_BoxRight;value_LowCentre;value_IndividualPlay;value_Collected;value_Stooping;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowLeft;value_OutOfBoxCentre;value_TouchTypeControl;value_Defensive1V1;value_AttemptedTackle;value_Head;value_YellowCard;value_CoachId;value_Dissent;value_NotVisible;value_GkY;value_GkX;value_35Centre;value_FastBreak;value_NotAssisted;value_MisHit;value_HighRight;value_BoxCentre;value_Volley;value_FirstTouch;value_Right;value_FromCorner;value_MediumGkIntervention;value_SetPiece;value_Blocked;value_DefBlock;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_ParriedDanger;value_Feet;value_NotPastGoalLine;value_RecklessOffence;value_LeadingToAttempt;value_HighLeft;value_RelatedError1Id;value_High;value_FlickOn;value_Minutes;value_HighCentre;value_Reaching;value_Caught;value_OverArm;value_OverhitCross;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwerveRight;value_FreeKick;value_OutOfBoxDeepRight;value_InjuredPlayerId;value_Injury;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FloatedCross;value_Straight;value_PullBack;value_AerialFoul;value_SixYardBlocked;value_SmallBoxCentre;value_CloseRight;value_SwerveLeft;value_BoxLeft;value_VideoCoverageLost;value_Handball;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_TacticalFoul;value_TimeWasting;value_Overrun;value_BlockedCross;value_HitWoodwork;value_HitLeftPost;value_Argument;value_DrivenCross;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689271663;414;1;1;48;25;erwnez7ksfkns4dqmyr1fhbe;1;81,9;9,2;2024-05-19T00:52:03.056Z;2024-05-19T00:52:04Z;[{'id': 5040100105, 'qualifierId': 141, 'value': '20.0'}, {'id': 5040100101, 'qualifierId': 140, 'value': '74.5'}, {'id': 5040100097, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040100111, 'qualifierId': 213, 'value': '2.38'}, {'id': 5040100109, 'qualifierId': 212, 'value': '10.7'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;20,0;;2,38;10,7;;74,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;74,5;20,0;;;;;;;0;0;48;25;Huntsville City;2905;AMR;1,0
2689271759;415;1;1;48;27;erwnez7ksfkns4dqmyr1fhbe;1;75,0;23,4;2024-05-19T00:52:05.184Z;2024-05-19T00:52:07Z;[{'id': 5040100637, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040100645, 'qualifierId': 213, 'value': '5.11'}, {'id': 5040100641, 'qualifierId': 141, 'value': '5.8'}, {'id': 5040100639, 'qualifierId': 140, 'value': '79.8'}, {'id': 5040100643, 'qualifierId': 212, 'value': '13.0'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;5,8;;5,11;13,0;;79,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;79,8;5,8;;;;;;;0;0;48;27;Huntsville City;2907;AMC;1,0
2689271833;416;1;1;48;29;erwnez7ksfkns4dqmyr1fhbe;1;77,8;8,0;2024-05-19T00:52:07.616Z;2024-05-19T00:52:11Z;[{'id': 5040101053, 'qualifierId': 141, 'value': '40.1'}, {'id': 5040101049, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040101057, 'qualifierId': 213, 'value': '2.29'}, {'id': 5040101055, 'qualifierId': 212, 'value': '29.1'}, {'id': 5040101051, 'qualifierId': 140, 'value': '59.5'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;40,1;;2,29;29,1;;59,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;59,5;40,1;;;;;;;0;0;48;29;Huntsville City;2909;AMR;1,0
2689271919;417;1;1;48;33;erwnez7ksfkns4dqmyr1fhbe;0;59,5;43,0;2024-05-19T00:52:11.577Z;2024-05-19T00:52:22Z;[{'id': 5040102055, 'qualifierId': 189}, {'id': 5040101595, 'qualifierId': 213, 'value': '0.98'}, {'id': 5040101597, 'qualifierId': 1}, {'id': 5040101591, 'qualifierId': 141, 'value': '92.3'}, {'id': 5040101593, 'qualifierId': 212, 'value': '40.3'}, {'id': 5040101589, 'qualifierId': 140, 'value': '80.8'}, {'id': 5040101585, 'qualifierId': 155}, {'id': 5040101587, 'qualifierId': 56, 'value': 'Left'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;92,3;;0,98;40,3;;80,8;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;80,8;92,3;;;;;;;0;0;48;33;Huntsville City;2913;DR;1,0
2689271875;375;8;1;48;36;4gymgvqmve0m2vh89v84tt3x0;1;17,4;16,4;2024-05-19T00:52:14.408Z;2024-05-21T13:49:26Z;[{'id': 5047173973, 'qualifierId': 385}, {'id': 5040101313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040101351, 'qualifierId': 15}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;cvbjrq3ymmwb2msnm5jeyjn6c;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;48;36;Atlanta United II;2916;DR;1,0
2689271915;376;5;1;48;39;4gymgvqmve0m2vh89v84tt3x0;0;19,1;-1,6;2024-05-19T00:52:17.001Z;2024-05-19T00:52:21Z;[{'id': 5040101957, 'qualifierId': 233, 'value': '418'}, {'id': 5040101567, 'qualifierId': 347}, {'id': 5040101565, 'qualifierId': 56, 'value': 'Back'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;cvbjrq3ymmwb2msnm5jeyjn6c;Out;;;;;;;;;;;;;;;;;;;;;1,0;418,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;48;39;Atlanta United II;2919;DR;1,0
2689271967;418;5;1;48;39;erwnez7ksfkns4dqmyr1fhbe;1;80,9;101,6;2024-05-19T00:52:17.001Z;2024-05-19T00:54:40Z;[{'id': 5040101931, 'qualifierId': 233, 'value': '376'}, {'id': 5040101887, 'qualifierId': 347}, {'id': 5040101881, 'qualifierId': 56, 'value': 'Left'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;cvbjrq3ymmwb2msnm5jeyjn6c;Out;;;;;;;;;;;;;;;;;;;;;1,0;376,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;48;39;Huntsville City;2919;DC;1,0
2689272159;419;1;1;48;52;erwnez7ksfkns4dqmyr1fhbe;0;78,8;100,0;2024-05-19T00:52:30Z;2024-05-19T00:52:31Z;[{'id': 5040102895, 'qualifierId': 140, 'value': '93.7'}, {'id': 5040102891, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040102899, 'qualifierId': 141, 'value': '65.1'}, {'id': 5040102905, 'qualifierId': 213, 'value': '5.28'}, {'id': 5040102903, 'qualifierId': 212, 'value': '29.2'}, {'id': 5040102909, 'qualifierId': 1}, {'id': 5040102889, 'qualifierId': 107}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;65,1;;5,28;29,2;;93,7;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;93,7;65,1;;;;;;;0;0;48;52;Huntsville City;2932;DC;1,0
2689272187;377;52;1;48;55;4gymgvqmve0m2vh89v84tt3x0;1;3,4;31,0;2024-05-19T00:52:33.352Z;2024-05-21T13:49:33Z;[{'id': 5047174101, 'qualifierId': 377}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;cvbjrq3ymmwb2msnm5jeyjn6c;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;48;55;Atlanta United II;2935;GK;1,0
2689272353;378;1;1;49;2;4gymgvqmve0m2vh89v84tt3x0;1;7,4;39,5;2024-05-19T00:52:40.408Z;2024-05-19T00:52:43Z;[{'id': 5040103981, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040103987, 'qualifierId': 212, 'value': '7.1'}, {'id': 5040103985, 'qualifierId': 141, 'value': '36.3'}, {'id': 5040103983, 'qualifierId': 140, 'value': '13.8'}, {'id': 5040103989, 'qualifierId': 213, 'value': '5.97'}, {'id': 5040103979, 'qualifierId': 123}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;36,3;;5,97;7,1;;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;13,8;36,3;;;;;;;0;0;49;2;Atlanta United II;2942;GK;1,0
2689272389;379;1;1;49;5;4gymgvqmve0m2vh89v84tt3x0;1;21,5;36,0;2024-05-19T00:52:43.672Z;2024-05-19T00:52:45Z;[{'id': 5040104149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040104151, 'qualifierId': 140, 'value': '24.7'}, {'id': 5040104157, 'qualifierId': 213, 'value': '1.35'}, {'id': 5040104155, 'qualifierId': 212, 'value': '15.4'}, {'id': 5040104153, 'qualifierId': 141, 'value': '58.1'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;58,1;;1,35;15,4;;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;24,7;58,1;;;;;;;0;0;49;5;Atlanta United II;2945;DL;1,0
2689272445;380;1;1;49;7;4gymgvqmve0m2vh89v84tt3x0;1;27,5;60,2;2024-05-19T00:52:45.673Z;2024-05-19T00:52:51Z;[{'id': 5040104517, 'qualifierId': 212, 'value': '70.6'}, {'id': 5040104515, 'qualifierId': 141, 'value': '82.9'}, {'id': 5040104511, 'qualifierId': 56, 'value': 'Left'}, {'id': 5040104513, 'qualifierId': 140, 'value': '93.1'}, {'id': 5040104509, 'qualifierId': 155}, {'id': 5040104525, 'qualifierId': 1}, {'id': 5040104521, 'qualifierId': 213, 'value': '0.22'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;82,9;;0,22;70,6;;93,1;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;93,1;82,9;;;;;;;0;0;49;7;Atlanta United II;2947;DC;1,0
2689272451;381;3;1;49;13;4gymgvqmve0m2vh89v84tt3x0;0;93,5;84,9;2024-05-19T00:52:51.080Z;2024-05-21T13:49:47Z;[{'id': 5040104543, 'qualifierId': 286}, {'id': 5047174347, 'qualifierId': 465}, {'id': 5040104541, 'qualifierId': 56, 'value': 'Left'}, {'id': 5040104753, 'qualifierId': 233, 'value': '420'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;cvbjrq3ymmwb2msnm5jeyjn6c;Take On;;;;;;;;;;;;;;;;;;;;;;420,0;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;49;13;Atlanta United II;2953;FWR;1,0
2689272461;420;7;1;49;13;erwnez7ksfkns4dqmyr1fhbe;0;6,5;15,1;2024-05-19T00:52:51.081Z;2024-05-21T13:49:49Z;[{'id': 5040104593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040104595, 'qualifierId': 285}, {'id': 5047174439, 'qualifierId': 385}, {'id': 5040104709, 'qualifierId': 233, 'value': '381'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;cvbjrq3ymmwb2msnm5jeyjn6c;Tackle;;;;;;;;;;;;;;;;;;;;;;381,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;49;13;Huntsville City;2953;DR;1,0
2689272487;382;61;1;49;15;4gymgvqmve0m2vh89v84tt3x0;1;93,1;82,7;2024-05-19T00:52:53.346Z;2024-05-19T00:52:54Z;[{'id': 5040104737, 'qualifierId': 56, 'value': 'Left'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;cvbjrq3ymmwb2msnm5jeyjn6c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;49;15;Atlanta United II;2955;FWR;1,0
2689272499;383;5;1;49;16;4gymgvqmve0m2vh89v84tt3x0;0;101,2;80,8;2024-05-19T00:52:54.216Z;2024-05-19T00:54:40Z;[{'id': 5040104789, 'qualifierId': 346}, {'id': 5040104819, 'qualifierId': 233, 'value': '421'}, {'id': 5040104785, 'qualifierId': 56, 'value': 'Left'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;cvbjrq3ymmwb2msnm5jeyjn6c;Out;;;;;;;;;;;;;;;;;;;;;;421,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;49;16;Atlanta United II;2956;FWR;1,0
2689272495;421;5;1;49;16;erwnez7ksfkns4dqmyr1fhbe;1;-1,2;19,2;2024-05-19T00:52:54.216Z;2024-05-19T00:52:55Z;[{'id': 5040104761, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040104803, 'qualifierId': 233, 'value': '383'}, {'id': 5040104763, 'qualifierId': 346}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;cvbjrq3ymmwb2msnm5jeyjn6c;Out;;;;;;;;;;;;;;;;;;;;;;383,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;49;16;Huntsville City;2956;DR;1,0
2689272977;422;1;1;49;44;erwnez7ksfkns4dqmyr1fhbe;0;4,6;44,0;2024-05-19T00:53:22.360Z;2024-05-19T00:53:28Z;[{'id': 5040107693, 'qualifierId': 212, 'value': '61.3'}, {'id': 5040107697, 'qualifierId': 1}, {'id': 5040107695, 'qualifierId': 213, 'value': '6.01'}, {'id': 5040107691, 'qualifierId': 141, 'value': '19.7'}, {'id': 5040107687, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040107685, 'qualifierId': 124}, {'id': 5040107701, 'qualifierId': 74}, {'id': 5040107689, 'qualifierId': 140, 'value': '60.8'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;19,7;;6,01;61,3;;60,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;60,8;19,7;;;;;;;0;0;49;44;Huntsville City;2984;GK;1,0
2689272983;384;44;1;49;46;4gymgvqmve0m2vh89v84tt3x0;1;38,9;76,6;2024-05-19T00:53:24.400Z;2024-05-21T13:50:22Z;[{'id': 5040107807, 'qualifierId': 233, 'value': '423'}, {'id': 5040107729, 'qualifierId': 285}, {'id': 5040107727, 'qualifierId': 56, 'value': 'Back'}];9ncybediodv8share9pox2kno;T. Ritondale;;;cvbjrq3ymmwb2msnm5jeyjn6c;Aerial;;;;;;;;;;;;;;;;;;;;;;423,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;49;46;Atlanta United II;2986;DC;1,0
2689272985;423;44;1;49;46;erwnez7ksfkns4dqmyr1fhbe;0;61,1;23,4;2024-05-19T00:53:24.401Z;2024-05-21T13:50:24Z;[{'id': 5040107735, 'qualifierId': 286}, {'id': 5040107733, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040107857, 'qualifierId': 233, 'value': '384'}];ctiorjdoewl12d0mtj1nqmas4;M. Dejianne;;;cvbjrq3ymmwb2msnm5jeyjn6c;Aerial;;;;;;;;;;;;;;;;;;;;;;384,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;49;46;Huntsville City;2986;FW;1,0
2689273013;385;1;1;49;46;4gymgvqmve0m2vh89v84tt3x0;0;34,9;74,6;2024-05-19T00:53:24.817Z;2024-05-21T13:50:25Z;[{'id': 5040107889, 'qualifierId': 213, 'value': '5.37'}, {'id': 5040107879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040107887, 'qualifierId': 212, 'value': '2.7'}, {'id': 5040107885, 'qualifierId': 141, 'value': '71.4'}, {'id': 5040107883, 'qualifierId': 140, 'value': '36.5'}, {'id': 5040107875, 'qualifierId': 3}];9ncybediodv8share9pox2kno;T. Ritondale;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;71,4;;5,37;2,7;;36,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;36,5;71,4;;;;;;;0;0;49;46;Atlanta United II;2986;DC;1,0
2690580831;821;61;1;49;47;erwnez7ksfkns4dqmyr1fhbe;1;62,8;25,4;2024-05-19T00:53:25.751Z;2024-05-21T13:50:37Z;[{'id': 5047175289, 'qualifierId': 56, 'value': 'Center'}];ctiorjdoewl12d0mtj1nqmas4;M. Dejianne;;;cvbjrq3ymmwb2msnm5jeyjn6c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;49;47;Huntsville City;2987;FW;1,0
2689273037;386;1;1;49;51;4gymgvqmve0m2vh89v84tt3x0;1;42,6;65,8;2024-05-19T00:53:29.336Z;2024-05-19T00:53:31Z;[{'id': 5040108021, 'qualifierId': 212, 'value': '22.2'}, {'id': 5040108025, 'qualifierId': 213, 'value': '3.27'}, {'id': 5040108019, 'qualifierId': 141, 'value': '61.5'}, {'id': 5040108015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040108017, 'qualifierId': 140, 'value': '21.6'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;61,5;;3,27;22,2;;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;21,6;61,5;;;;;;;0;0;49;51;Atlanta United II;2991;MC;1,0
2689273045;387;49;1;49;53;4gymgvqmve0m2vh89v84tt3x0;1;21,6;61,5;2024-05-19T00:53:31.385Z;2024-05-19T00:53:31Z;[];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cvbjrq3ymmwb2msnm5jeyjn6c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;49;53;Atlanta United II;2993;DL;1,0
